,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,HO1_Comdty_buy,HO1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,sub_considered_assets_1,sub_considered_assets_2,weighted_return,weighted_return_l,weighted_return_s
2012-05-11,Friday,159.28769,start,-0.01311695566979,,100.0,1.40458,start,-0.0040770599788702,100.0,-100.0,1860.21173,start,-0.0265013374715505,-100.0,,"{'HO1_Comdty': 1.5, 'CL1_Comdty': 2.0, 'GC1_Comdty': 2.5}","{'CL1_Comdty': -4.4896203174895915, 'HO1_Comdty': -10.662240149532272, 'GC1_Comdty': -41.6904535249083}","{'HO1_Comdty': -1.8475044814628405, 'GC1_Comdty': -1.9213042212823626, 'CL1_Comdty': -2.1311614969946593}",-0.0090398956909198,-0.01311695566979,0.0040770599788702
2012-05-12,Saturday,159.28769,,,,,1.40458,,,,,1860.21173,,,,,,,,,,
2012-05-13,Sunday,159.28769,,,,,1.40458,,,,,1860.21173,,,,,,,,,,
2012-05-14,Monday,158.20129,,,,,1.39859,,,,,1846.63113,,,,,,,,,,
2012-05-15,Tuesday,157.80549,,,,,1.40865,,,,,1853.04991,,,,,,,,,,
2012-05-16,Wednesday,156.1557,,,,,1.39446,,,,,1832.34744,,,,,,,,,,
2012-05-17,Thursday,156.08206,,,,,1.37412,,,,,1882.20344,,,,,,,,,,
2012-05-18,Friday,154.06491,start,-0.0327883466701036,100.0,,1.36323,start,-0.0294394053738484,-100.0,100.0,1900.10365,start,0.0214448276809866,,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': -2.7152185602860985, 'HO1_Comdty': -8.719655654142448, 'GC1_Comdty': -41.65118296553354}","{'GC1_Comdty': -0.7007382238501001, 'CL1_Comdty': -3.532361008055087, 'HO1_Comdty': -3.5722946369603426}",-0.050884233054835,-0.0294394053738484,-0.0214448276809866
2012-05-19,Saturday,154.06491,,,,,1.36323,,,,,1900.10365,,,,,,,,,,
2012-05-20,Sunday,154.06491,,,,,1.36323,,,,,1900.10365,,,,,,,,,,
2012-05-21,Monday,155.28918,,,,,1.37242,,,,,1888.84691,,,,,,,,,,
2012-05-22,Tuesday,154.31896,,,,,1.37791,,,,,1881.24304,,,,,,,,,,
2012-05-23,Wednesday,153.14077,,,,,1.37298,,,,,1873.25776,,,,,,,,,,
2012-05-24,Thursday,154.70996,,,,,1.38022,,,,,1887.61694,,,,,,,,,,
2012-05-25,Friday,155.34262,start,0.008293322600195,100.0,100.0,1.38619,start,0.0168423523543349,,-100.0,1905.00621,start,0.0025801539826524,-100.0,,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -1.9836039671797168, 'HO1_Comdty': -8.590103096143258, 'GC1_Comdty': -41.645593021180545}","{'GC1_Comdty': -0.15069717426143123, 'HO1_Comdty': -3.740997222608878, 'CL1_Comdty': -4.187356640956407}",-0.0085490297541399,0.008293322600195,-0.0168423523543349
2012-05-26,Saturday,155.34262,,,,,1.38619,,,,,1905.00621,,,,,,,,,,
2012-05-27,Sunday,155.34262,,,,,1.38619,,,,,1905.00621,,,,,,,,,,
2012-05-28,Monday,155.34262,,,,,1.38619,,,,,1905.00621,,,,,,,,,,
2012-05-29,Tuesday,155.57585,,,,,1.37998,,,,,1885.37737,,,,,,,,,,
2012-05-30,Wednesday,151.45934,,,,,1.35433,,,,,1914.9168,,,,,,,,,,
2012-05-31,Thursday,149.74323,,,,,1.34228,,,,,1919.60344,,,,,,,,,,
2012-06-01,Friday,143.79523,start,-0.0743349764539828,100.0,100.0,1.34228,start,-0.0316767542688954,,,1987.38013,start,0.0432407619290647,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -0.04886049455172741, 'HO1_Comdty': -6.556414312757976, 'GC1_Comdty': -42.65036746636631}","{'GC1_Comdty': 0.38539410709458727, 'HO1_Comdty': -5.571812412636788, 'CL1_Comdty': -6.483791378189853}",-0.11757573838304751,-0.0743349764539828,-0.0432407619290647
2012-06-02,Saturday,143.79523,,,,,1.34228,,,,,1987.38013,,,,,,,,,,
2012-06-03,Sunday,143.79523,,,,,1.34228,,,,,1987.38013,,,,,,,,,,
2012-06-04,Monday,143.98388,,,,,1.33153,,,,,1962.24565,,,,,,,,,,
2012-06-05,Tuesday,144.99589,,,,,1.33937,,,,,1972.42981,,,,,,,,,,
2012-06-06,Wednesday,144.81275,,,,,1.34538,,,,,1973.92053,,,,,,,,,,
2012-06-07,Thursday,144.45699,,,,,1.34292,,,,,1917.91576,,,,,,,,,,
2012-06-08,Friday,144.0398,start,0.0017008213693876,100.0,100.0,1.35304,start,0.0080162112226957,,,1932.87874,start,-0.0274237369979138,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 2.03344518326828, 'HO1_Comdty': -4.294970403639489, 'GC1_Comdty': -41.56845528426159}","{'GC1_Comdty': 1.688723076142612, 'HO1_Comdty': -4.723792315257123, 'CL1_Comdty': -4.737143154878907}",0.0291245583673014,0.0017008213693876,0.0274237369979138
2012-06-09,Saturday,144.0398,,,,,1.35304,,,,,1932.87874,,,,,,,,,,
2012-06-10,Sunday,144.0398,,,,,1.35304,,,,,1932.87874,,,,,,,,,,
2012-06-11,Monday,141.59779,,,,,1.33419,,,,,1938.83227,,,,,,,,,,
2012-06-12,Tuesday,142.79294,,,,,1.32824,,,,,1961.30855,,,,,,,,,,
2012-06-13,Wednesday,140.48939,,,,,1.31256,,,,,1952.7705,,,,,,,,,,
2012-06-14,Thursday,142.53346,,,,,1.31967,,,,,1950.96557,,,,,,,,,,
2012-06-15,Friday,142.30317,start,-0.0120565982457627,100.0,100.0,1.32502,start,-0.0207089221309051,-100.0,,1955.23978,start,0.0115687753904313,,-100.0,"{'CL1_Comdty': 1.5, 'GC1_Comdty': 2.0, 'HO1_Comdty': 2.5}","{'CL1_Comdty': 3.0825515544007374, 'HO1_Comdty': -2.8419892268622027, 'GC1_Comdty': -42.67179670944839}","{'GC1_Comdty': 3.742321395899028, 'CL1_Comdty': -4.8151298547704195, 'HO1_Comdty': -5.735921696000169}",-0.023625373636194,-0.0120565982457627,-0.0115687753904313
2012-06-16,Saturday,142.30317,,,,,1.32502,,,,,1955.23978,,,,,,,,,,
2012-06-17,Sunday,142.30317,,,,,1.32502,,,,,1955.23978,,,,,,,,,,
2012-06-18,Monday,141.81718,,,,,1.31805,,,,,1965.01823,,,,,,,,,,
2012-06-19,Tuesday,141.6445,,,,,1.31321,,,,,1940.33231,,,,,,,,,,
2012-06-20,Wednesday,137.87094,,,,,1.2893,,,,,1931.28241,,,,,,,,,,
2012-06-21,Thursday,133.71279,,,,,1.27112,,,,,1890.14794,,,,,,,,,,
2012-06-22,Friday,136.423,start,-0.0413214266414444,100.0,100.0,1.27575,start,-0.0371843443872546,,-100.0,1892.43212,start,-0.0321227404651107,-100.0,,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 6.828667532111829, 'HO1_Comdty': -0.06125412142504108, 'GC1_Comdty': -39.97072423191858}","{'GC1_Comdty': 0.42559287155374587, 'HO1_Comdty': -6.6287322734758645, 'CL1_Comdty': -6.83391482600015}",-0.004137082254189801,-0.0413214266414444,0.0371843443872546
2012-06-23,Saturday,136.423,,,,,1.27575,,,,,1892.43212,,,,,,,,,,
2012-06-24,Sunday,136.423,,,,,1.27575,,,,,1892.43212,,,,,,,,,,
2012-06-25,Monday,136.1767,,,,,1.28472,,,,,1928.23166,,,,,,,,,,
2012-06-26,Tuesday,136.49138,,,,,1.30449,,,,,1912.63925,,,,,,,,,,
2012-06-27,Wednesday,138.16855,,,,,1.31525,,,,,1919.88092,,,,,,,,,,
2012-06-28,Thursday,134.36971,,,,,1.2993,,,,,1893.4621,,,,,,,,,,
2012-06-29,Friday,144.31396,start,0.0578418595104931,100.0,100.0,1.3481,start,0.0567117381932197,,,1924.10549,start,0.0167368592327633,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 7.023201033625752, 'HO1_Comdty': -0.9732455538050011, 'GC1_Comdty': -39.87704918937994}","{'GC1_Comdty': 0.39579265963313454, 'HO1_Comdty': -5.675813102902051, 'CL1_Comdty': -7.120586140401186}",0.0411050002777298,0.0578418595104931,-0.0167368592327633
2012-06-30,Saturday,144.31396,,,,,1.3481,,,,,1924.10549,,,,,,,,,,
2012-07-01,Sunday,144.31396,,,,,1.3481,,,,,1924.10549,,,,,,,,,,
2012-07-02,Monday,142.94791,,,,,1.33763,,,,,1925.59411,,,,,,,,,,
2012-07-03,Tuesday,149.35503,,,,,1.37647,,,,,1951.15701,,,,,,,,,,
2012-07-04,Wednesday,149.35503,,,,,1.37647,,,,,1951.15701,,,,,,,,,,
2012-07-05,Thursday,151.22698,,,,,1.40578,,,,,1970.39696,,,,,,,,,,
2012-07-06,Friday,147.75382,start,0.0238359476796283,100.0,100.0,1.38857,start,0.0300200281878198,,,1950.60894,start,0.013774426681772,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 1.4180043090164944, 'HO1_Comdty': -5.724503332159095, 'GC1_Comdty': -42.220376028232295}","{'HO1_Comdty': 3.211248952787146, 'CL1_Comdty': 1.9574501526580281, 'GC1_Comdty': -0.12203984517782637}",0.010061520997856302,0.0238359476796283,-0.013774426681772
2012-07-07,Saturday,147.75382,,,,,1.38857,,,,,1950.60894,,,,,,,,,,
2012-07-08,Sunday,147.75382,,,,,1.38857,,,,,1950.60894,,,,,,,,,,
2012-07-09,Monday,150.10974,,,,,1.40543,,,,,1958.79358,,,,,,,,,,
2012-07-10,Tuesday,147.09427,,,,,1.39619,,,,,1955.51289,,,,,,,,,,
2012-07-11,Wednesday,150.45568,,,,,1.4182,,,,,1950.83595,,,,,,,,,,
2012-07-12,Thursday,151.62213,,,,,1.43065,,,,,1946.85875,,,,,,,,,,
2012-07-13,Friday,152.99801,start,0.0354927540959685,100.0,100.0,1.43439,start,0.0329979763353665,,,1974.63682,start,0.0123181430717732,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 1.7049043597615197, 'HO1_Comdty': -6.481179045886606, 'GC1_Comdty': -41.03812269470844}","{'HO1_Comdty': 6.222898865073147, 'CL1_Comdty': 3.6812920860068035, 'GC1_Comdty': -0.2068384583058757}",0.023174611024195296,0.0354927540959685,-0.0123181430717732
2012-07-14,Saturday,152.99801,,,,,1.43439,,,,,1974.63682,,,,,,,,,,
2012-07-15,Sunday,152.99801,,,,,1.43439,,,,,1974.63682,,,,,,,,,,
2012-07-16,Monday,155.00201,,,,,1.4516,,,,,1969.91813,,,,,,,,,,
2012-07-17,Tuesday,156.59426,,,,,1.46098,,,,,1969.92947,,,,,,,,,,
2012-07-18,Wednesday,157.4296,,,,,1.47631,,,,,1942.98336,,,,,,,,,,
2012-07-19,Thursday,162.16778,,,,,1.51052,,,,,1953.06105,,,,,,,,,,
2012-07-20,Friday,161.39048,start,0.0548534585515197,100.0,100.0,1.51161,start,0.0538347311400664,,,1972.62381,start,-0.0010194330317409,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -1.228480754581906, 'HO1_Comdty': -9.527077220538837, 'GC1_Comdty': -40.84301413932166}","{'HO1_Comdty': 11.527677197910696, 'CL1_Comdty': 8.455334843134544, 'GC1_Comdty': 0.7682414350554918}",0.0558728915832606,0.0548534585515197,0.0010194330317409
2012-07-21,Saturday,161.39048,,,,,1.51161,,,,,1972.62381,,,,,,,,,,
2012-07-22,Sunday,161.39048,,,,,1.51161,,,,,1972.62381,,,,,,,,,,
2012-07-23,Monday,155.39213,,,,,1.4617,,,,,1972.07152,,,,,,,,,,
2012-07-24,Tuesday,157.09895,,,,,1.47462,,,,,1984.11199,,,,,,,,,,
2012-07-25,Wednesday,156.98224,,,,,1.47591,,,,,2012.07804,,,,,,,,,,
2012-07-26,Thursday,155.7645,,,,,1.47014,,,,,1995.73932,,,,,,,,,,
2012-07-27,Friday,156.07449,start,-0.0329386838678464,100.0,100.0,1.47166,start,-0.0264287746177915,,,1986.85384,start,0.0072137575993265,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 0.8742362318183223, 'HO1_Comdty': -7.3457657048200415, 'GC1_Comdty': -41.95951257937359}","{'HO1_Comdty': 7.974158716000933, 'CL1_Comdty': 6.514549497104551, 'GC1_Comdty': 2.686307844985655}",-0.0401524414671729,-0.0329386838678464,-0.0072137575993265
2012-07-28,Saturday,156.07449,,,,,1.47166,,,,,1986.85384,,,,,,,,,,
2012-07-29,Sunday,156.07449,,,,,1.47166,,,,,1986.85384,,,,,,,,,,
2012-07-30,Monday,156.68401,,,,,1.47783,,,,,2004.11905,,,,,,,,,,
2012-07-31,Tuesday,153.13317,,,,,1.45342,,,,,1985.50656,,,,,,,,,,
2012-08-01,Wednesday,154.72217,,,,,1.45998,,,,,1977.93479,,,,,,,,,,
2012-08-02,Thursday,153.30103,,,,,1.4676,,,,,1979.2464,,,,,,,,,,
2012-08-03,Friday,158.12715,start,0.013151796940038,100.0,100.0,1.48563,start,0.0094926817335526,,,1968.84297,start,-0.0090650201023342,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 1.9777281751386013, 'HO1_Comdty': -7.093843919232543, 'GC1_Comdty': -41.34630252956472}","{'HO1_Comdty': 4.471415414827338, 'CL1_Comdty': 1.5347872454343465, 'GC1_Comdty': 1.0805892493185347}",0.0222168170423722,0.013151796940038,0.0090650201023342
2012-08-04,Saturday,158.12715,,,,,1.48563,,,,,1968.84297,,,,,,,,,,
2012-08-05,Sunday,158.12715,,,,,1.48563,,,,,1968.84297,,,,,,,,,,
2012-08-06,Monday,158.98557,,,,,1.48822,,,,,1970.90255,,,,,,,,,,
2012-08-07,Tuesday,161.45362,,,,,1.51649,,,,,1965.93818,,,,,,,,,,
2012-08-08,Wednesday,161.53402,,,,,1.53154,,,,,1977.58079,,,,,,,,,,
2012-08-09,Thursday,162.63244,,,,,1.55666,,,,,1995.99576,,,,,,,,,,
2012-08-10,Friday,161.61341,start,0.0220471942990181,100.0,100.0,1.54256,start,0.0383204431789879,,,1997.15838,start,0.014381751328802,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -0.7599474178486433, 'HO1_Comdty': -11.52390114567699, 'GC1_Comdty': -42.08007818394745}","{'HO1_Comdty': 8.295303416506238, 'CL1_Comdty': 5.921405897834245, 'GC1_Comdty': 1.526818160326936}",0.007665442970216102,0.0220471942990181,-0.014381751328802
2012-08-11,Saturday,161.61341,,,,,1.54256,,,,,1997.15838,,,,,,,,,,
2012-08-12,Sunday,161.61341,,,,,1.54256,,,,,1997.15838,,,,,,,,,,
2012-08-13,Monday,160.77505,,,,,1.53576,,,,,1977.39767,,,,,,,,,,
2012-08-14,Tuesday,162.08858,,,,,1.545,,,,,1966.08612,,,,,,,,,,
2012-08-15,Wednesday,164.30535,,,,,1.57705,,,,,1979.1405,,,,,,,,,,
2012-08-16,Thursday,165.47854,,,,,1.58637,,,,,1982.1139,,,,,,,,,,
2012-08-17,Friday,166.76977,start,0.0319055207114311,100.0,100.0,1.57647,start,0.0219829374546209,,,1989.29608,start,-0.0039367433643394,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -1.39390771259356, 'HO1_Comdty': -12.811978832036088, 'GC1_Comdty': -41.96700624788706}","{'HO1_Comdty': 6.4342494469485825, 'CL1_Comdty': 3.4263456222112523, 'GC1_Comdty': 0.5329121767784024}",0.0358422640757705,0.0319055207114311,0.0039367433643394
2012-08-18,Saturday,166.76977,,,,,1.57647,,,,,1989.29608,,,,,,,,,,
2012-08-19,Sunday,166.76977,,,,,1.57647,,,,,1989.29608,,,,,,,,,,
2012-08-20,Monday,166.39255,,,,,1.57381,,,,,1990.04339,,,,,,,,,,
2012-08-21,Tuesday,165.79781,,,,,1.57238,,,,,1992.41251,,,,,,,,,,
2012-08-22,Wednesday,166.63796,,,,,1.57573,,,,,1990.94478,,,,,,,,,,
2012-08-23,Thursday,163.48636,,,,,1.56398,,,,,2012.28325,,,,,,,,,,
2012-08-24,Friday,163.82982,start,-0.0176287944751616,100.0,100.0,1.55775,start,-0.0118746312965042,,,2019.14824,start,0.0150063936183898,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': -0.41983739105012624, 'HO1_Comdty': -11.38948116840752, 'GC1_Comdty': -44.31566103359214}","{'HO1_Comdty': 4.632224182432909, 'CL1_Comdty': 2.426190732515156, 'GC1_Comdty': 1.134808834859238}",-0.0326351880935514,-0.0176287944751616,-0.0150063936183898
2012-08-25,Saturday,163.82982,,,,,1.55775,,,,,2019.14824,,,,,,,,,,
2012-08-26,Sunday,163.82982,,,,,1.55775,,,,,2019.14824,,,,,,,,,,
2012-08-27,Monday,162.99379,,,,,1.56169,,,,,2026.30132,,,,,,,,,,
2012-08-28,Tuesday,163.65677,,,,,1.55829,,,,,2009.27016,,,,,,,,,,
2012-08-29,Wednesday,162.82413,,,,,1.56169,,,,,2008.52914,,,,,,,,,,
2012-08-30,Thursday,161.66041,,,,,1.56921,,,,,2005.35986,,,,,,,,,,
2012-08-31,Friday,163.9118,start,0.0005003973025178,100.0,100.0,1.58308,start,0.0162606323222597,,,2031.05284,start,0.0058958524016047,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 0.49722860830693066, 'HO1_Comdty': -11.465501318531617, 'GC1_Comdty': -44.67262891601583}","{'HO1_Comdty': 6.119235264913022, 'CL1_Comdty': 3.327801518846429, 'GC1_Comdty': 0.739876165652564}",-0.0053954550990869005,0.0005003973025178,-0.0058958524016047
2012-09-01,Saturday,163.9118,,,,,1.58308,,,,,2031.05284,,,,,,,,,,
2012-09-02,Sunday,163.9118,,,,,1.58308,,,,,2031.05284,,,,,,,,,,
2012-09-03,Monday,163.9118,,,,,1.58308,,,,,2031.05284,,,,,,,,,,
2012-09-04,Tuesday,162.09335,,,,,1.56809,,,,,2043.19221,,,,,,,,,,
2012-09-05,Wednesday,162.04276,,,,,1.55208,,,,,2038.85874,,,,,,,,,,
2012-09-06,Thursday,162.07677,,,,,1.56202,,,,,2049.61703,,,,,,,,,,
2012-09-07,Friday,162.16336,start,-0.010666956253302,100.0,100.0,1.55158,start,-0.0198979205093868,,,2073.29671,start,0.0207990009752774,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 0.7856713069588198, 'HO1_Comdty': -12.478669240551946, 'GC1_Comdty': -51.46967987339665}","{'GC1_Comdty': 3.5281731081351477, 'HO1_Comdty': 2.8546462652107185, 'CL1_Comdty': 0.3436377433967302}",-0.031465957228579394,-0.010666956253302,-0.0207990009752774
2012-09-08,Saturday,162.16336,,,,,1.55158,,,,,2073.29671,,,,,,,,,,
2012-09-09,Sunday,162.16336,,,,,1.55158,,,,,2073.29671,,,,,,,,,,
2012-09-10,Monday,162.26216,,,,,1.55941,,,,,2061.49013,,,,,,,,,,
2012-09-11,Tuesday,162.28409,,,,,1.55876,,,,,2052.07354,,,,,,,,,,
2012-09-12,Wednesday,161.82706,,,,,1.57135,,,,,2048.24978,,,,,,,,,,
2012-09-13,Thursday,164.25795,,,,,1.57195,,,,,2097.0334,,,,,,,,,,
2012-09-14,Friday,163.26262,start,0.0067787199278553,100.0,100.0,1.56516,start,0.0087523685533457,,,2070.50102,start,-0.0013484273555809,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 0.4374064882313035, 'HO1_Comdty': -12.440055373521501, 'GC1_Comdty': -53.98885455547832}","{'GC1_Comdty': 5.623655365746169, 'HO1_Comdty': 1.784485365965278, 'CL1_Comdty': 0.9418789251637195}",0.0081271472834362,0.0067787199278553,0.0013484273555809
2012-09-15,Saturday,163.26262,,,,,1.56516,,,,,2070.50102,,,,,,,,,,
2012-09-16,Sunday,163.26262,,,,,1.56516,,,,,2070.50102,,,,,,,,,,
2012-09-17,Monday,159.40646,,,,,1.52905,,,,,2068.9368,,,,,,,,,,
2012-09-18,Tuesday,157.48336,,,,,1.51411,,,,,2073.32603,,,,,,,,,,
2012-09-19,Wednesday,151.60402,,,,,1.46991,,,,,2068.44922,,,,,,,,,,
2012-09-20,Thursday,152.68089,,,,,1.50818,,,,,2083.86789,,,,,,,,,,
2012-09-21,Friday,152.68089,start,-0.0648141626050102,100.0,100.0,1.51573,start,-0.0315814357637558,,,2087.91045,start,0.0084083175192059,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 5.38894623848302, 'HO1_Comdty': -8.098087010430909, 'GC1_Comdty': -54.84091685503801}","{'GC1_Comdty': 3.9988206906893273, 'HO1_Comdty': -3.1477048898350226, 'CL1_Comdty': -4.79829676123029}",-0.0732224801242161,-0.0648141626050102,-0.0084083175192059
2012-09-22,Saturday,152.68089,,,,,1.51573,,,,,2087.91045,,,,,,,,,,
2012-09-23,Sunday,152.68089,,,,,1.51573,,,,,2087.91045,,,,,,,,,,
2012-09-24,Monday,151.91352,,,,,1.51312,,,,,2083.26903,,,,,,,,,,
2012-09-25,Tuesday,150.64977,,,,,1.51455,,,,,2080.60575,,,,,,,,,,
2012-09-26,Wednesday,149.19891,,,,,1.52225,,,,,2076.74126,,,,,,,,,,
2012-09-27,Thursday,151.8947,,,,,1.54289,,,,,2102.99202,,,,,,,,,,
2012-09-28,Friday,152.61952,start,-0.0004019494515653,100.0,100.0,1.55045,start,0.0229064543157423,,,2097.43076,start,0.0045597309980417,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 5.763239255185086, 'HO1_Comdty': -9.585773186643765, 'GC1_Comdty': -60.78640469288742}","{'GC1_Comdty': 4.613631198125742, 'HO1_Comdty': -0.558647763427558, 'CL1_Comdty': -4.106773939466714}",-0.0049616804496070005,-0.0004019494515653,-0.0045597309980417
2012-09-29,Saturday,152.61952,,,,,1.55045,,,,,2097.43076,,,,,,,,,,
2012-09-30,Sunday,152.61952,,,,,1.55045,,,,,2097.43076,,,,,,,,,,
2012-10-01,Monday,152.95285,,,,,1.53749,,,,,2106.52377,,,,,,,,,,
2012-10-02,Tuesday,151.47473,,,,,1.52738,,,,,2090.49561,,,,,,,,,,
2012-10-03,Wednesday,145.83709,,,,,1.5041,,,,,2103.28603,,,,,,,,,,
2012-10-04,Thursday,150.46643,,,,,1.55078,,,,,2105.14659,,,,,,,,,,
2012-10-05,Friday,147.08361,start,-0.0362726209596256,100.0,100.0,1.53101,start,-0.0125382953336129,,,2081.36641,start,-0.0076590609360568,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 6.824632287145451, 'HO1_Comdty': -9.136124629392215, 'GC1_Comdty': -62.45691893359452}","{'GC1_Comdty': 3.36054088505748, 'HO1_Comdty': -0.33984842302523954, 'CL1_Comdty': -4.134078748363473}",-0.0286135600235688,-0.0362726209596256,0.0076590609360568
2012-10-06,Saturday,147.08361,,,,,1.53101,,,,,2081.36641,,,,,,,,,,
2012-10-07,Sunday,147.08361,,,,,1.53101,,,,,2081.36641,,,,,,,,,,
2012-10-08,Monday,146.97117,,,,,1.5336,,,,,2086.58777,,,,,,,,,,
2012-10-09,Tuesday,153.21131,,,,,1.57472,,,,,2090.46427,,,,,,,,,,
2012-10-10,Wednesday,151.09556,,,,,1.57724,,,,,2087.4704,,,,,,,,,,
2012-10-11,Thursday,151.69027,,,,,1.59083,,,,,2083.49387,,,,,,,,,,
2012-10-12,Friday,151.1661,start,0.0277562537389448,100.0,100.0,1.57276,start,0.0272695802117556,,,2068.22976,start,-0.0063115508816152,-100.0,-100.0,"{'CL1_Comdty': 2.0, 'HO1_Comdty': 2.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': 6.7030267830396735, 'HO1_Comdty': -10.732386303102643, 'GC1_Comdty': -61.25082108121562}","{'GC1_Comdty': 1.8561720779826782, 'HO1_Comdty': 0.7677663861905524, 'CL1_Comdty': -3.5352226679204812}",0.03406780462056,0.0277562537389448,0.0063115508816152
2012-10-13,Saturday,151.1661,,,,,1.57276,,,,,2068.22976,,,,,,,,,,
2012-10-14,Sunday,151.1661,,,,,1.57276,,,,,2068.22976,,,,,,,,,,
2012-10-15,Monday,151.27922,,,,,1.56689,,,,,2044.0057,,,,,,,,,,
2012-10-16,Tuesday,150.4728,,,,,1.54934,,,,,2037.96428,,,,,,,,,,
2012-10-17,Wednesday,149.90452,,,,,1.53859,,,,,2037.39352,,,,,,,,,,
2012-10-18,Thursday,149.8395,,,,,1.53691,,,,,2027.30751,,,,,,,,,,
2012-10-19,Friday,147.40944,start,-0.0248512067189668,100.0,100.0,1.52112,start,-0.032833998830082,,,2015.63101,start,-0.0254317731120937,-100.0,-100.0,"{'CL1_Comdty': 1.5, 'HO1_Comdty': 1.5, 'GC1_Comdty': 3.0}","{'CL1_Comdty': 8.10541065901412, 'HO1_Comdty': -7.299236822531366, 'GC1_Comdty': -58.28757033197786}","{'HO1_Comdty': 3.584674121173031, 'CL1_Comdty': -0.20539182883320847, 'GC1_Comdty': -1.7928632833888571}",0.0005805663931269002,-0.0248512067189668,0.0254317731120937
2012-10-20,Saturday,147.40944,,,,,1.52112,,,,,2015.63101,,,,,,,,,,
2012-10-21,Sunday,147.40944,,,,,1.52112,,,,,2015.63101,,,,,,,,,,
2012-10-22,Monday,144.98264,,,,,1.49034,,,,,2014.62392,,,,,,,,,,
2012-10-23,Tuesday,142.70818,,,,,1.48423,,,,,2008.46474,,,,,,,,,,
2012-10-24,Wednesday,141.29658,,,,,1.48371,,,,,2001.2289,,,,,,,,,,
2012-10-25,Thursday,141.77843,,,,,1.49431,,,,,2013.98905,,,,,,,,,,
