,weekday,SM1_Index_PX-LAST-CHF,SM1_Index_start,SM1_Index_weeklyReturn,ES1_Index_PX-LAST-CHF,ES1_Index_start,ES1_Index_weeklyReturn,PT1_Index_PX-LAST-CHF,PT1_Index_start,PT1_Index_weeklyReturn,VG1_Index_PX-LAST-CHF,VG1_Index_start,VG1_Index_weeklyReturn,Z 1_Index_PX-LAST-CHF,Z 1_Index_start,Z 1_Index_weeklyReturn,GX1_Index_PX-LAST-CHF,GX1_Index_start,GX1_Index_weeklyReturn,ST1_Index_PX-LAST-CHF,ST1_Index_start,ST1_Index_weeklyReturn,CF1_Index_PX-LAST-CHF,CF1_Index_start,CF1_Index_weeklyReturn,OI1_Index_PX-LAST-CHF,OI1_Index_start,OI1_Index_weeklyReturn,QC1_Index_PX-LAST-CHF,QC1_Index_start,QC1_Index_weeklyReturn,ATT1_Index_PX-LAST-CHF,ATT1_Index_start,ATT1_Index_weeklyReturn,BE1_Index_PX-LAST-CHF,BE1_Index_start,BE1_Index_weeklyReturn,EO1_Index_PX-LAST-CHF,EO1_Index_start,EO1_Index_weeklyReturn,OT1_Index_PX-LAST-CHF,OT1_Index_start,OT1_Index_weeklyReturn,XP1_Index_PX-LAST-CHF,XP1_Index_start,XP1_Index_weeklyReturn,TP1_Index_PX-LAST-CHF,TP1_Index_start,TP1_Index_weeklyReturn,NI1_Index_PX-LAST-CHF,NI1_Index_start,NI1_Index_weeklyReturn,HI1_Index_PX-LAST-CHF,HI1_Index_start,HI1_Index_weeklyReturn,IH1_Index_PX-LAST-CHF,IH1_Index_start,IH1_Index_weeklyReturn,MES1_Index_PX-LAST-CHF,MES1_Index_start,MES1_Index_weeklyReturn,BZ1_Index_PX-LAST-CHF,BZ1_Index_start,BZ1_Index_weeklyReturn
1999-05-21,Friday,4537.88,start,-0.001421548563707829,2263.38456,start,0.0034379488740753817,,excluded,,3771.94227,start,0.01702409256402559,12447.83509,start,0.006932270460824876,12355.47905,start,0.013724033458543792,,excluded,,4730.2075,start,0.019570557053589323,45.64528,start,0.014033542766427425,,excluded,,,excluded,,3344.58837,start,0.01623457855398304,641.84721,start,0.02370209608401032,1634.26964,start,0.015937864053624858,,excluded,,10.36193,start,-0.02809373959452055,146.00688,start,-0.038127361747205435,1676.98798,start,-0.047517527194648565,,excluded,,,excluded,,119764.05737,start,-0.07009253237725598
1999-05-22,Saturday,4537.88,,,2263.38456,,,,excluded,,3771.94227,,,12447.83509,,,12355.47905,,,,excluded,,4730.2075,,,45.64528,,,,excluded,,,excluded,,3344.58837,,,641.84721,,,1634.26964,,,,excluded,,10.36193,,,146.00688,,,1676.98798,,,,excluded,,,excluded,,119764.05737,,
1999-05-23,Sunday,4537.88,,,2263.38456,,,,excluded,,3771.94227,,,12447.83509,,,12355.47905,,,,excluded,,4730.2075,,,45.64528,,,,excluded,,,excluded,,3344.58837,,,641.84721,,,1634.26964,,,,excluded,,10.36193,,,146.00688,,,1676.98798,,,,excluded,,,excluded,,119764.05737,,
1999-05-24,Monday,4537.88,,,2220.07855,,,,excluded,,3771.94227,,,12307.23941,,,12355.47905,,,,excluded,,4743.54074,,,45.64528,,,,excluded,,,excluded,,3344.58837,,,641.84721,,,1595.06273,,,,excluded,,10.46904,,,147.50867,,,1710.2949,,,,excluded,,,excluded,,113477.62313,,
1999-05-25,Tuesday,4424.84,,,2163.23906,,,,excluded,,3698.77698,,,12159.42967,,,12091.69863,,,,excluded,,4682.36072,,,44.57145,,,,excluded,,,excluded,,3301.37539,,,632.17392,,,1563.91128,,,,excluded,,10.37906,,,145.63015,,,1680.25003,,,,excluded,,,excluded,,103837.35175,,
1999-05-26,Wednesday,4425.48,,,2219.96384,,,,excluded,,3689.07814,,,12213.44501,,,12113.9964,,,,excluded,,4681.87808,,,44.66743,,,,excluded,,,excluded,,3254.26042,,,627.47986,,,1561.9613,,,,excluded,,10.5096,,,148.2558,,,1710.83523,,,,excluded,,,excluded,,112904.27356,,
1999-05-27,Thursday,4327.94,,,2191.64399,,,,excluded,,3641.99461,,,12156.03146,,,11845.41915,,,,excluded,,4623.89832,,,44.36781,,,,excluded,,,excluded,,3225.54566,,,621.42089,,,1566.06353,,,,excluded,,10.52335,,,148.28634,,,1681.09767,,,,excluded,,,excluded,,110755.57896,,
1999-05-28,Friday,4362.82,start,-0.03857748552187374,2217.50308,start,-0.020271181844591188,,excluded,,3653.51403,start,-0.03139715073104769,12307.66312,start,-0.011260750884513946,11808.04801,start,-0.04430674341194399,,excluded,,4613.386,start,-0.024696908116610107,44.51908,start,-0.02467286869529549,,excluded,,,excluded,,3234.06588,start,-0.03304516962127684,620.45057,start,-0.03333603335285986,1556.97258,start,-0.04729761730138968,,excluded,,10.47601,start,0.011009532008033378,147.16558,start,0.00793592740287314,1651.88929,start,-0.014966529455983358,,excluded,,,excluded,,108972.09185,start,-0.09011021968518666
1999-05-29,Saturday,4362.82,,,2217.50308,,,,excluded,,3653.51403,,,12307.66312,,,11808.04801,,,,excluded,,4613.386,,,44.51908,,,,excluded,,,excluded,,3234.06588,,,620.45057,,,1556.97258,,,,excluded,,10.47601,,,147.16558,,,1651.88929,,,,excluded,,,excluded,,108972.09185,,
1999-05-30,Sunday,4362.82,,,2217.50308,,,,excluded,,3653.51403,,,12307.66312,,,11808.04801,,,,excluded,,4613.386,,,44.51908,,,,excluded,,,excluded,,3234.06588,,,620.45057,,,1556.97258,,,,excluded,,10.47601,,,147.16558,,,1651.88929,,,,excluded,,,excluded,,108972.09185,,
1999-05-31,Monday,4437.75,,,2212.88721,,,,excluded,,3681.58737,,,12263.58098,,,11815.48724,,,,excluded,,4648.0125,,,44.82872,,,,excluded,,,excluded,,3227.76684,,,621.34458,,,1563.5133,,,,excluded,,10.50015,,,146.99934,,,1673.03831,,,,excluded,,,excluded,,111485.75382,,
1999-06-01,Tuesday,4415.15,,,2203.92372,,,,excluded,,3666.99698,,,12363.21073,,,11653.17288,,,,excluded,,4612.25228,,,45.26952,,,,excluded,,,excluded,,3234.6107,,,619.23481,,,1577.01444,,,,excluded,,10.84065,,,152.12371,,,1694.47321,,,,excluded,,,excluded,,109380.85317,,
1999-06-02,Wednesday,4472.64,,,2228.96599,,,,excluded,,3677.41148,,,12554.73268,,,11770.08741,,,,excluded,,4612.97419,,,45.35354,,,,excluded,,,excluded,,3191.48141,,,623.33117,,,1574.21538,,,,excluded,,10.89121,,,152.64506,,,1728.61644,,,,excluded,,,excluded,,109524.08223,,
1999-06-03,Thursday,4552.09,,,2247.65942,,,,excluded,,3677.41148,,,12650.04194,,,11770.08741,,,,excluded,,4666.97271,,,44.92962,,,,excluded,,,excluded,,3216.54621,,,633.59109,,,1583.1522,,,,excluded,,10.76838,,,150.84202,,,1727.82959,,,,excluded,,,excluded,,109524.08223,,
1999-06-04,Friday,4609.58,start,0.05655974805286494,2281.83062,start,0.029008996911968316,,excluded,,3733.42776,start,0.021873114306885585,12648.80334,start,0.027717708607546056,11951.62126,start,0.012158931762337868,,excluded,,4657.19106,start,0.009495208074936647,44.66505,start,0.0032788188794556933,,excluded,,,excluded,,3247.14747,start,0.004044936153248609,634.17733,start,0.022123857505683353,1597.18993,start,0.02583048058559894,,excluded,,10.69005,start,0.02043144288712963,149.4627,start,0.0156090846786321,1715.65099,start,0.03859925745992337,,excluded,,,excluded,,112890.11672,start,0.03595438798580802
1999-06-05,Saturday,4609.58,,,2281.83062,,,,excluded,,3733.42776,,,12648.80334,,,11951.62126,,,,excluded,,4657.19106,,,44.66505,,,,excluded,,,excluded,,3247.14747,,,634.17733,,,1597.18993,,,,excluded,,10.69005,,,149.4627,,,1715.65099,,,,excluded,,,excluded,,112890.11672,,
1999-06-06,Sunday,4609.58,,,2281.83062,,,,excluded,,3733.42776,,,12648.80334,,,11951.62126,,,,excluded,,4657.19106,,,44.66505,,,,excluded,,,excluded,,3247.14747,,,634.17733,,,1597.18993,,,,excluded,,10.69005,,,149.4627,,,1715.65099,,,,excluded,,,excluded,,112890.11672,,
1999-06-07,Monday,4650.28,,,2297.87002,,,,excluded,,3771.63243,,,12760.62816,,,12138.92768,,,,excluded,,4708.64383,,,45.12687,,,,excluded,,,excluded,,3288.27546,,,636.05335,,,1617.9554,,,,excluded,,11.01057,,,154.32656,,,1805.79596,,,,excluded,,,excluded,,110707.52292,,
1999-06-08,Tuesday,4638.65,,,2253.04762,,,,excluded,,3789.03122,,,12678.56707,,,12165.72712,,,,excluded,,4725.09585,,,45.48297,,,,excluded,,,excluded,,3350.36329,,,636.02178,,,1627.02231,,,,excluded,,11.09161,,,155.1898,,,1770.1154,,,,excluded,,,excluded,,109088.91731,,
1999-06-09,Wednesday,4642.52,,,2245.41012,,,,excluded,,3805.3382,,,12679.39086,,,12281.68702,,,,excluded,,4756.07301,,,45.50238,,,,excluded,,,excluded,,3331.95221,,,640.05478,,,1626.88639,,,,excluded,,11.14594,,,155.61038,,,1772.56417,,,,excluded,,,excluded,,107259.97431,,
1999-06-10,Thursday,4537.88,,,2229.30823,,,,excluded,,3773.69883,,,12589.88272,,,12190.8658,,,,excluded,,4712.76915,,,45.96703,,,,excluded,,,excluded,,3295.97215,,,636.0903,,,1622.77345,,,,excluded,,11.36662,,,160.49688,,,1755.51107,,,,excluded,,,excluded,,108295.10483,,
1999-06-11,Friday,4551.44,start,-0.012612862777086052,2189.9212,start,-0.04027880912563087,,excluded,,3829.8155,start,0.02581749164472922,12765.57454,start,0.009231798207402537,12423.37444,start,0.03947189839246962,,excluded,,4733.32023,start,0.016346585102308464,45.81814,start,0.025816382160100543,,excluded,,,excluded,,3395.25895,start,0.0456127974994619,637.3511,start,0.005004546598977277,1664.15765,start,0.041928463698741265,,excluded,,11.37328,start,0.06391270386948611,161.09692,start,0.07784029058755126,1781.30669,start,0.038268680741413375,,excluded,,,excluded,,106488.88522,start,-0.056703205612559565
1999-06-12,Saturday,4551.44,,,2189.9212,,,,excluded,,3829.8155,,,12765.57454,,,12423.37444,,,,excluded,,4733.32023,,,45.81814,,,,excluded,,,excluded,,3395.25895,,,637.3511,,,1664.15765,,,,excluded,,11.37328,,,161.09692,,,1781.30669,,,,excluded,,,excluded,,106488.88522,,
1999-06-13,Sunday,4551.44,,,2189.9212,,,,excluded,,3829.8155,,,12765.57454,,,12423.37444,,,,excluded,,4733.32023,,,45.81814,,,,excluded,,,excluded,,3395.25895,,,637.3511,,,1664.15765,,,,excluded,,11.37328,,,161.09692,,,1781.30669,,,,excluded,,,excluded,,106488.88522,,
1999-06-14,Monday,4531.42,,,2218.09723,,,,excluded,,3794.69619,,,12726.19216,,,12361.19904,,,,excluded,,4705.02829,,,45.85712,,,,excluded,,,excluded,,3334.59678,,,633.99944,,,1652.13066,,,,excluded,,11.36349,,,160.479,,,1798.23385,,,,excluded,,,excluded,,107425.64777,,
1999-06-15,Tuesday,4565.66,,,2236.86319,,,,excluded,,3811.89595,,,12704.55261,,,12512.84055,,,,excluded,,4753.97574,,,45.80658,,,,excluded,,,excluded,,3362.3201,,,635.80028,,,1664.87518,,,,excluded,,11.39779,,,160.87105,,,1792.33431,,,,excluded,,,excluded,,108034.50093,,
1999-06-16,Wednesday,4596.02,,,2300.42165,,,,excluded,,3846.13707,,,12872.42334,,,12570.38198,,,,excluded,,4822.67912,,,45.80658,,,,excluded,,,excluded,,3368.59121,,,635.80028,,,1677.55835,,,,excluded,,11.50501,,,162.22958,,,1844.43643,,,,excluded,,,excluded,,116208.64983,,
1999-06-17,Thursday,4632.76,,,2314.78338,,,,excluded,,3883.63613,,,12845.72194,,,12687.95648,,,,excluded,,4868.11992,,,46.09294,,,,excluded,,,excluded,,3371.53271,,,637.08772,,,1674.54368,,,,excluded,,11.75368,,,166.36098,,,1859.57993,,,,excluded,,,excluded,,115699.20532,,
1999-06-18,Friday,4635.34,start,0.01843372646898576,2313.46507,start,0.056414755928204156,,excluded,,3908.43575,start,0.02052846932182502,12878.99294,start,0.008884707824517585,12762.8475,start,0.0273253504222642,,excluded,,4905.23112,start,0.036319302655759694,45.94038,start,0.0026679389429601005,,excluded,,,excluded,,3414.13836,start,0.005560521385268717,641.35384,start,0.006280274718283246,1688.29291,sell,0.014502988944586943,,excluded,,11.60581,start,0.020445289309680283,164.30334,start,0.019903670411575713,1859.57993,start,0.04394147309916644,,excluded,,,excluded,,118639.12855,start,0.1140986996426743
1999-06-19,Saturday,4635.34,,,2313.46507,,,,excluded,,3908.43575,,,12878.99294,,,12762.8475,,,,excluded,,4905.23112,,,45.94038,,,,excluded,,,excluded,,3414.13836,,,641.35384,,,,excluded,,,excluded,,11.60581,,,164.30334,,,1859.57993,,,,excluded,,,excluded,,118639.12855,,
1999-06-20,Sunday,4635.34,,,2313.46507,,,,excluded,,3908.43575,,,12878.99294,,,12762.8475,,,,excluded,,4905.23112,,,45.94038,,,,excluded,,,excluded,,3414.13836,,,641.35384,,,,excluded,,,excluded,,11.60581,,,164.30334,,,1859.57993,,,,excluded,,,excluded,,118639.12855,,
1999-06-21,Monday,4704.97,,,2323.22045,,,,excluded,,3960.88267,,,13025.55953,,,12811.39966,,,,excluded,,4920.82835,,,46.28908,,,,excluded,,,excluded,,3412.67046,,,648.8729,,,,excluded,,,excluded,,11.59442,,,164.23292,,,1968.41253,,,,excluded,,,excluded,,119001.95482,,
1999-06-22,Tuesday,4629.54,,,2307.39482,,,,excluded,,3942.7333,,,12950.56459,,,12808.3707,,,,excluded,,4885.9314,,,45.949,,,,excluded,,,excluded,,3391.68571,,,644.02103,,,,excluded,,,excluded,,11.70127,,,165.60586,,,1952.55436,,,,excluded,,,excluded,,118013.4132,,
1999-06-23,Wednesday,4566.36,,,2298.24584,,,,excluded,,3888.60713,,,12767.42336,,,12645.55769,,,,excluded,,4841.1826,,,45.41143,,,,excluded,,,excluded,,3328.19414,,,635.8029,,,,excluded,,,excluded,,11.56503,,,163.71377,,,1950.61455,,,,excluded,,,excluded,,115917.89256,,
1999-06-24,Thursday,4545.73,,,2267.08496,,,,excluded,,3836.46356,,,12595.09632,,,12467.09381,,,,excluded,,4797.31352,,,44.95101,,,,excluded,,,excluded,,3290.45639,,,630.25636,,,,excluded,,,excluded,,11.55153,,,163.57999,,,1901.33193,,,,excluded,,,excluded,,108818.69683,,
1999-06-25,Friday,4533.48,start,-0.02197465558082052,2250.41201,start,-0.02725481392290923,,excluded,,3846.97946,start,-0.015724011837728195,12579.17522,start,-0.023279593474177407,12515.5622,start,-0.01937540192343437,,excluded,,4775.40498,start,-0.0264668752244237,44.1455,start,-0.039069768251808086,,excluded,,,excluded,,3303.01144,start,-0.032549038229370324,626.27246,start,-0.023514913390087395,,excluded,,,excluded,,11.4948,start,-0.009565036822074484,162.19895,start,-0.012807956308131016,1894.24516,start,0.018641430486937893,,excluded,,,excluded,,106769.72425,start,-0.10004628696339152
1999-06-26,Saturday,4533.48,,,2250.41201,,,,excluded,,3846.97946,,,12579.17522,,,12515.5622,,,,excluded,,4775.40498,,,44.1455,,,,excluded,,,excluded,,3303.01144,,,626.27246,,,,excluded,,,excluded,,11.4948,,,162.19895,,,1894.24516,,,,excluded,,,excluded,,106769.72425,,
1999-06-27,Sunday,4533.48,,,2250.41201,,,,excluded,,3846.97946,,,12579.17522,,,12515.5622,,,,excluded,,4775.40498,,,44.1455,,,,excluded,,,excluded,,3303.01144,,,626.27246,,,,excluded,,,excluded,,11.4948,,,162.19895,,,1894.24516,,,,excluded,,,excluded,,106769.72425,,
1999-06-28,Monday,4487.06,,,2292.17053,,,,excluded,,3854.32004,,,12558.31854,,,12545.37428,,,,excluded,,4825.41518,,,44.39477,,,,excluded,,,excluded,,3320.03072,,,625.72835,,,,excluded,,,excluded,,11.66325,,,164.74218,,,1924.13009,,,,excluded,,,excluded,,108627.02463,,
1999-06-29,Tuesday,4536.7,,,2327.57706,,,,excluded,,3875.28865,,,12425.44436,,,12613.81586,,,,excluded,,4868.45778,,,45.02972,,,,excluded,,,excluded,,3322.62877,,,630.31441,,,,excluded,,,excluded,,11.84134,,,167.40025,,,1934.86665,,,,excluded,,,excluded,,112288.83325,,
1999-06-30,Wednesday,4463.85,,,2377.8048,,,,excluded,,3881.58693,,,12431.37338,,,12582.49899,,,,excluded,,4926.52849,,,44.99981,,,,excluded,,,excluded,,3316.196,,,627.93088,,,,excluded,,,excluded,,11.7149,,,165.35237,,,1883.75758,,,,excluded,,,excluded,,115733.54034,,
1999-07-01,Thursday,4590.21,,,2412.406,,,,excluded,,3968.44802,,,12878.6206,,,12894.4341,,,,excluded,,5011.02468,,,45.68361,,,,excluded,,,excluded,,3346.46252,,,640.72387,,,,excluded,,,excluded,,12.11229,,,170.38786,,,1883.75758,,,,excluded,,,excluded,,116544.43985,,
1999-07-02,Friday,4655.33,start,0.02687780689448291,2439.44964,start,0.08400134249194653,,excluded,,4003.67898,start,0.04073313144229788,12928.62529,start,0.02778004629782085,13010.19986,start,0.03952180909619868,,excluded,,5034.81595,start,0.054322297498630136,45.72628,start,0.03580840629282723,,excluded,,,excluded,,3349.61909,start,0.014110653519262386,642.42285,start,0.025788121036010452,,excluded,,,excluded,,12.21862,start,0.06296934265928941,170.97897,start,0.05413117655817135,2004.23195,start,0.05806365106404715,,excluded,,,excluded,,117636.63969,start,0.10177899696130382
1999-07-03,Saturday,4655.33,,,2439.44964,,,,excluded,,4003.67898,,,12928.62529,,,13010.19986,,,,excluded,,5034.81595,,,45.72628,,,,excluded,,,excluded,,3349.61909,,,642.42285,,,,excluded,,,excluded,,12.21862,,,170.97897,,,2004.23195,,,,excluded,,,excluded,,117636.63969,,
1999-07-04,Sunday,4655.33,,,2439.44964,,,,excluded,,4003.67898,,,12928.62529,,,13010.19986,,,,excluded,,5034.81595,,,45.72628,,,,excluded,,,excluded,,3349.61909,,,642.42285,,,,excluded,,,excluded,,12.21862,,,170.97897,,,2004.23195,,,,excluded,,,excluded,,117636.63969,,
1999-07-05,Monday,4706.9,,,2445.6782,,,,excluded,,4080.08449,,,13084.97044,,,13214.35231,,,,excluded,,5077.46555,,,46.30946,,,,excluded,,,excluded,,3355.30224,,,649.70978,,,,excluded,,,excluded,,12.30369,,,170.53702,,,2033.79442,,,,excluded,,,excluded,,119330.04505,,
1999-07-06,Tuesday,4661.13,,,2431.26231,,,,excluded,,4072.70371,,,13033.16604,,,13192.3761,,,,excluded,,5088.20966,,,45.92127,,,,excluded,,,excluded,,3325.3466,,,648.86448,,,,excluded,,,excluded,,12.32478,,,170.27549,,,2023.8134,,,,excluded,,,excluded,,115367.91102,,
1999-07-07,Wednesday,4630.18,,,2438.71203,,,,excluded,,4054.85221,,,12945.62928,,,13137.24628,,,,excluded,,5059.2067,,,45.93735,,,,excluded,,,excluded,,3306.17343,,,647.98677,,,,excluded,,,excluded,,12.248,,,169.7156,,,2008.64873,,,,excluded,,,excluded,,116020.42673,,
1999-07-08,Thursday,4637.28,,,2443.62234,,,,excluded,,4042.43809,,,12908.9213,,,13189.73899,,,,excluded,,5031.55727,,,46.01315,,,,excluded,,,excluded,,3276.64747,,,646.94062,,,,excluded,,,excluded,,12.13095,,,168.37261,,,2006.3568,,,,excluded,,,excluded,,112396.94834,,
1999-07-09,Friday,4623.74,start,-0.006785770289109504,2467.7244,start,0.011590630745712071,,excluded,,4066.22626,start,0.015622451328502809,12885.14355,start,-0.0033632144968755036,13269.4674,start,0.019928021305584995,,excluded,,5068.48254,start,0.006686756841627907,46.51222,start,0.017187927817438824,,excluded,,,excluded,,3309.24533,start,-0.012053239163979074,655.92081,start,0.021011021012094948,,excluded,,,excluded,,12.1806,start,-0.003111644359182911,168.97351,start,-0.011729278752819714,2020.79549,start,0.008264282983813263,,excluded,,,excluded,,112396.94834,start,-0.0445413211717693
1999-07-10,Saturday,4623.74,,,2467.7244,,,,excluded,,4066.22626,,,12885.14355,,,13269.4674,,,,excluded,,5068.48254,,,46.51222,,,,excluded,,,excluded,,3309.24533,,,655.92081,,,,excluded,,,excluded,,12.1806,,,168.97351,,,2020.79549,,,,excluded,,,excluded,,112396.94834,,
1999-07-11,Sunday,4623.74,,,2467.7244,,,,excluded,,4066.22626,,,12885.14355,,,13269.4674,,,,excluded,,5068.48254,,,46.51222,,,,excluded,,,excluded,,3309.24533,,,655.92081,,,,excluded,,,excluded,,12.1806,,,168.97351,,,2020.79549,,,,excluded,,,excluded,,112396.94834,,
1999-07-12,Monday,4645.01,,,2466.01427,,,,excluded,,4063.01394,,,12918.45837,,,13275.35363,,,,excluded,,5084.01983,,,46.65542,,,,excluded,,,excluded,,3289.20269,,,657.2569,,,,excluded,,,excluded,,12.40759,,,173.08462,,,1974.76266,,,,excluded,,,excluded,,108871.36175,,
1999-07-13,Tuesday,4567.0,,,2450.302,,,,excluded,,4000.8916,,,12675.75791,,,13093.86459,,,,excluded,,4984.23828,,,45.79072,,,,excluded,,,excluded,,3264.26097,,,649.42058,,,,excluded,,,excluded,,12.46202,,,173.16183,,,1971.63442,,,,excluded,,,excluded,,108283.08428,,
1999-07-14,Wednesday,4599.88,,,2453.04126,,,,excluded,,4012.26908,,,12796.2018,,,13179.34782,,,,excluded,,4984.77587,,,46.66963,,,,excluded,,,excluded,,3318.86691,,,659.42804,,,,excluded,,,excluded,,12.64107,,,174.98161,,,1896.70847,,,,excluded,,,excluded,,109181.44451,,
1999-07-15,Thursday,4590.21,,,2471.04021,,,,excluded,,4048.0842,,,13009.71277,,,13188.61784,,,,excluded,,5066.45498,,,47.33087,,,,excluded,,,excluded,,3348.20113,,,663.14415,,,,excluded,,,excluded,,12.6947,,,175.872,,,1940.19311,,,,excluded,,,excluded,,108489.60638,,
1999-07-16,Friday,4565.07,start,-0.012688862263016536,2487.49376,start,0.008011170129046735,,excluded,,4044.07683,start,-0.005447171058307006,12963.116,start,0.006051345077952143,13168.64269,start,-0.00759824844213408,,excluded,,5075.64503,start,0.0014131428772761851,48.06061,start,0.033289961218793636,,excluded,,,excluded,,3278.32311,start,-0.009344190870249073,657.46274,start,0.0023507868274526816,,excluded,,,excluded,,12.67711,start,0.040762359818071414,174.97046,start,0.035490474216934936,1907.22794,start,-0.0561994276818185,,excluded,,,excluded,,109496.58583,start,-0.025804637517616844
1999-07-17,Saturday,4565.07,,,2487.49376,,,,excluded,,4044.07683,,,12963.116,,,13168.64269,,,,excluded,,5075.64503,,,48.06061,,,,excluded,,,excluded,,3278.32311,,,657.46274,,,,excluded,,,excluded,,12.67711,,,174.97046,,,1907.22794,,,,excluded,,,excluded,,109496.58583,,
1999-07-18,Sunday,4565.07,,,2487.49376,,,,excluded,,4044.07683,,,12963.116,,,13168.64269,,,,excluded,,5075.64503,,,48.06061,,,,excluded,,,excluded,,3278.32311,,,657.46274,,,,excluded,,,excluded,,12.67711,,,174.97046,,,1907.22794,,,,excluded,,,excluded,,109496.58583,,
1999-07-19,Monday,4593.44,,,2443.32424,,,,excluded,,4033.28405,,,12755.1871,,,13163.50854,,,,excluded,,5010.4368,,,47.57661,,,,excluded,,,excluded,,3282.17881,,,656.30806,,,,excluded,,,excluded,,12.81651,,,177.75577,,,1872.28409,,,,excluded,,,excluded,,109557.09783,,
1999-07-20,Tuesday,4516.72,,,2364.82379,,,,excluded,,3949.38404,,,12391.55275,,,12889.94592,,,,excluded,,4952.09558,,,46.45656,,,,excluded,,,excluded,,3244.64612,,,641.31148,,,,excluded,,,excluded,,12.81651,,,175.1154,,,1880.68605,,,,excluded,,,excluded,,106467.83133,,
1999-07-21,Wednesday,4525.74,,,2338.41872,,,,excluded,,3881.80716,,,12196.5253,,,12750.29638,,,,excluded,,4890.81909,,,45.48204,,,,excluded,,,excluded,,3244.64612,,,632.84305,,,,excluded,,,excluded,,12.44941,,,172.33442,,,1826.54682,,,,excluded,,,excluded,,105332.55122,,
1999-07-22,Thursday,4493.51,,,2304.52566,,,,excluded,,3865.53962,,,12161.08613,,,12618.56492,,,,excluded,,4906.32908,,,45.59251,,,,excluded,,,excluded,,3223.19681,,,626.51791,,,,excluded,,,excluded,,12.28673,,,169.58099,,,1830.94116,,,,excluded,,,excluded,,103900.10915,,
1999-07-23,Friday,4393.58,start,-0.03756568902557897,2303.79151,start,-0.07385033601049107,,excluded,,3801.63804,start,-0.05994910586305556,11985.50292,start,-0.07541497584377083,12431.1272,start,-0.056005429516289784,,excluded,,4826.8839,start,-0.04901074218738261,45.5336,start,-0.05257964890582948,,excluded,,,excluded,,3170.61912,start,-0.032853378506671964,621.25014,start,-0.055079319019660435,,excluded,,,excluded,,12.12411,start,-0.043621929603829324,167.8912,start,-0.04045974389048303,1769.48891,start,-0.0722194904506275,,excluded,,,excluded,,102310.21259,start,-0.0656310257121375
1999-07-24,Saturday,4393.58,,,2303.79151,,,,excluded,,3801.63804,,,11985.50292,,,12431.1272,,,,excluded,,4826.8839,,,45.5336,,,,excluded,,,excluded,,3170.61912,,,621.25014,,,,excluded,,,excluded,,12.12411,,,167.8912,,,1769.48891,,,,excluded,,,excluded,,102310.21259,,
1999-07-25,Sunday,4393.58,,,2303.79151,,,,excluded,,3801.63804,,,11985.50292,,,12431.1272,,,,excluded,,4826.8839,,,45.5336,,,,excluded,,,excluded,,3170.61912,,,621.25014,,,,excluded,,,excluded,,12.12411,,,167.8912,,,1769.48891,,,,excluded,,,excluded,,102310.21259,,
1999-07-26,Monday,4347.81,,,2256.53825,,,,excluded,,3762.16939,,,11829.78818,,,12194.88136,,,,excluded,,4775.48683,,,44.75295,,,,excluded,,,excluded,,3135.96755,,,609.08635,,,,excluded,,,excluded,,11.97888,,,164.9639,,,1737.1745,,,,excluded,,,excluded,,97765.1773,,
1999-07-27,Tuesday,4390.36,,,2273.18901,,,,excluded,,3754.48016,,,12032.7393,,,12187.24269,,,,excluded,,4774.95122,,,44.62883,,,,excluded,,,excluded,,3170.48439,,,613.50031,,,,excluded,,,excluded,,11.97777,,,165.88592,,,1752.57764,,,,excluded,,,excluded,,98410.03408,,
