date,weekday,HO1_Comdty_PX-LAST-CHF,imputed,HO1_Comdty_start
1999-06-07,Monday,0.65384,,
1999-06-08,Tuesday,0.64139,,
1999-06-09,Wednesday,0.65395,,
1999-06-10,Thursday,0.65183,,
1999-06-11,Friday,0.67852,,start
1999-06-12,Saturday,0.67852,imputed from 665,
1999-06-13,Sunday,0.67852,imputed from 666,
1999-06-14,Monday,0.69091,,
1999-06-15,Tuesday,0.70665,,
1999-06-16,Wednesday,0.68592,,
1999-06-17,Thursday,0.70035,,
1999-06-18,Friday,0.68528,,start
1999-06-19,Saturday,0.68528,imputed from 672,
1999-06-20,Sunday,0.68528,imputed from 673,
1999-06-21,Monday,0.67757,,
1999-06-22,Tuesday,0.67415,,
1999-06-23,Wednesday,0.70654,,
1999-06-24,Thursday,0.70055,,
1999-06-25,Friday,0.69675,,start
1999-06-26,Saturday,0.69675,imputed from 679,
1999-06-27,Sunday,0.69675,imputed from 680,
1999-06-28,Monday,0.69389,,
1999-06-29,Tuesday,0.71039,,
1999-06-30,Wednesday,0.76236,,
1999-07-01,Thursday,0.76457,,
1999-07-02,Friday,0.77052,,start
1999-07-03,Saturday,0.77052,imputed from 686,
1999-07-04,Sunday,0.77052,imputed from 687,
1999-07-05,Monday,0.77052,imputed from 688,
1999-07-06,Tuesday,0.77319,,
1999-07-07,Wednesday,0.78586,,
1999-07-08,Thursday,0.79219,,
1999-07-09,Friday,0.80122,,start
1999-07-10,Saturday,0.80122,imputed from 693,
1999-07-11,Sunday,0.80122,imputed from 694,
1999-07-12,Monday,0.80904,,
1999-07-13,Tuesday,0.81588,,
1999-07-14,Wednesday,0.79803,,
1999-07-15,Thursday,0.81382,,
1999-07-16,Friday,0.81638,,start
1999-07-17,Saturday,0.81638,imputed from 700,
1999-07-18,Sunday,0.81638,imputed from 701,
1999-07-19,Monday,0.79978,,
1999-07-20,Tuesday,0.76476,,
1999-07-21,Wednesday,0.75518,,
1999-07-22,Thursday,0.76546,,
1999-07-23,Friday,0.78636,,start
1999-07-24,Saturday,0.78636,imputed from 707,
1999-07-25,Sunday,0.78636,imputed from 708,
1999-07-26,Monday,0.76936,,
1999-07-27,Tuesday,0.7639,,
1999-07-28,Wednesday,0.77226,,
1999-07-29,Thursday,0.78494,,
1999-07-30,Friday,0.77864,,start
1999-07-31,Saturday,0.77864,imputed from 714,
1999-08-01,Sunday,0.77864,imputed from 715,
1999-08-02,Monday,0.78403,,
1999-08-03,Tuesday,0.78179,,
1999-08-04,Wednesday,0.78782,,
1999-08-05,Thursday,0.79183,,
1999-08-06,Friday,0.81315,,start
1999-08-07,Saturday,0.81315,imputed from 721,
1999-08-08,Sunday,0.81315,imputed from 722,
1999-08-09,Monday,0.82539,,
1999-08-10,Tuesday,0.82116,,
1999-08-11,Wednesday,0.8372,,
1999-08-12,Thursday,0.83677,,
1999-08-13,Friday,0.84482,,start
1999-08-14,Saturday,0.84482,imputed from 728,
1999-08-15,Sunday,0.84482,imputed from 729,
1999-08-16,Monday,0.83912,,
1999-08-17,Tuesday,0.86476,,
1999-08-18,Wednesday,0.85928,,
1999-08-19,Thursday,0.86537,,
1999-08-20,Friday,0.85975,,start
1999-08-21,Saturday,0.85975,imputed from 735,
1999-08-22,Sunday,0.85975,imputed from 736,
1999-08-23,Monday,0.87957,,
1999-08-24,Tuesday,0.86743,,
1999-08-25,Wednesday,0.84096,,
1999-08-26,Thursday,0.85099,,
1999-08-27,Friday,0.85726,,start
1999-08-28,Saturday,0.85726,imputed from 742,
1999-08-29,Sunday,0.85726,imputed from 743,
1999-08-30,Monday,0.87864,,
1999-08-31,Tuesday,0.88195,,
1999-09-01,Wednesday,0.87508,,
1999-09-02,Thursday,0.84298,,
1999-09-03,Friday,0.86573,,start
1999-09-04,Saturday,0.86573,imputed from 749,
1999-09-05,Sunday,0.86573,imputed from 750,
1999-09-06,Monday,0.86573,imputed from 751,
1999-09-07,Tuesday,0.89332,,
1999-09-08,Wednesday,0.90012,,
1999-09-09,Thursday,0.92726,,
1999-09-10,Friday,0.9575,,start
1999-09-11,Saturday,0.9575,imputed from 756,
1999-09-12,Sunday,0.9575,imputed from 757,
1999-09-13,Monday,0.95937,,
1999-09-14,Tuesday,0.94655,,
1999-09-15,Wednesday,0.94264,,
1999-09-16,Thursday,0.94075,,
1999-09-17,Friday,0.94379,,start
1999-09-18,Saturday,0.94379,imputed from 763,
1999-09-19,Sunday,0.94379,imputed from 764,
1999-09-20,Monday,0.93177,,
1999-09-21,Tuesday,0.91529,,
1999-09-22,Wednesday,0.92579,,
1999-09-23,Thursday,0.95779,,
1999-09-24,Friday,0.95553,,start
1999-09-25,Saturday,0.95553,imputed from 770,
1999-09-26,Sunday,0.95553,imputed from 771,
1999-09-27,Monday,0.9523,,
1999-09-28,Tuesday,0.93821,,
1999-09-29,Wednesday,0.9345,,
1999-09-30,Thursday,0.93508,,
1999-10-01,Friday,0.92666,,start
1999-10-02,Saturday,0.92666,imputed from 777,
1999-10-03,Sunday,0.92666,imputed from 778,
1999-10-04,Monday,0.89992,,
1999-10-05,Tuesday,0.88771,,
1999-10-06,Wednesday,0.88491,,
1999-10-07,Thursday,0.85477,,
1999-10-08,Friday,0.80816,,start
1999-10-09,Saturday,0.80816,imputed from 784,
1999-10-10,Sunday,0.80816,imputed from 785,
1999-10-11,Monday,0.82523,,
1999-10-12,Tuesday,0.86925,,
1999-10-13,Wednesday,0.87984,,
1999-10-14,Thursday,0.86332,,
1999-10-15,Friday,0.87118,,start
1999-10-16,Saturday,0.87118,imputed from 791,
1999-10-17,Sunday,0.87118,imputed from 792,
1999-10-18,Monday,0.86554,,
1999-10-19,Tuesday,0.8569,,
1999-10-20,Wednesday,0.86896,,
1999-10-21,Thursday,0.86892,,
1999-10-22,Friday,0.91323,,start
1999-10-23,Saturday,0.91323,imputed from 798,
1999-10-24,Sunday,0.91323,imputed from 799,
1999-10-25,Monday,0.90795,,
1999-10-26,Tuesday,0.91527,,
1999-10-27,Wednesday,0.92228,,
1999-10-28,Thursday,0.87964,,
1999-10-29,Friday,0.87541,,start
1999-10-30,Saturday,0.87541,imputed from 805,
1999-10-31,Sunday,0.87541,imputed from 806,
1999-11-01,Monday,0.90992,,
1999-11-02,Tuesday,0.90743,,
1999-11-03,Wednesday,0.92762,,
1999-11-04,Thursday,0.95727,,
1999-11-05,Friday,0.94523,,start
1999-11-06,Saturday,0.94523,imputed from 812,
1999-11-07,Sunday,0.94523,imputed from 813,
1999-11-08,Monday,0.95078,,
1999-11-09,Tuesday,0.97072,,
1999-11-10,Wednesday,0.99692,,
1999-11-11,Thursday,0.99418,,
1999-11-12,Friday,1.03078,,start
1999-11-13,Saturday,1.03078,imputed from 819,
1999-11-14,Sunday,1.03078,imputed from 820,
1999-11-15,Monday,1.03536,,
1999-11-16,Tuesday,1.04411,,
1999-11-17,Wednesday,1.05824,,
1999-11-18,Thursday,1.03436,,
1999-11-19,Friday,1.05736,,start
1999-11-20,Saturday,1.05736,imputed from 826,
1999-11-21,Sunday,1.05736,imputed from 827,
1999-11-22,Monday,1.07776,,
1999-11-23,Tuesday,1.06088,,
1999-11-24,Wednesday,1.09844,,
1999-11-25,Thursday,1.09844,imputed from 831,
1999-11-26,Friday,1.09844,imputed from 831,start
1999-11-27,Saturday,1.09844,imputed from 833,
1999-11-28,Sunday,1.09844,imputed from 834,
1999-11-29,Monday,1.06616,,
1999-11-30,Tuesday,1.01592,,
1999-12-01,Wednesday,1.02056,,
1999-12-02,Thursday,1.05553,,
1999-12-03,Friday,1.05151,,start
1999-12-04,Saturday,1.05151,imputed from 840,
1999-12-05,Sunday,1.05151,imputed from 841,
1999-12-06,Monday,1.05134,,
1999-12-07,Tuesday,1.02801,,
1999-12-08,Wednesday,1.03698,,
1999-12-09,Thursday,1.01738,,
1999-12-10,Friday,0.99584,,start
1999-12-11,Saturday,0.99584,imputed from 847,
1999-12-12,Sunday,0.99584,imputed from 848,
1999-12-13,Monday,1.02313,,
1999-12-14,Tuesday,1.04777,,
1999-12-15,Wednesday,1.0696,,
1999-12-16,Thursday,1.08639,,
1999-12-17,Friday,1.09862,,start
1999-12-18,Saturday,1.09862,imputed from 854,
1999-12-19,Sunday,1.09862,imputed from 855,
1999-12-20,Monday,1.10257,,
1999-12-21,Tuesday,1.09566,,
1999-12-22,Wednesday,1.07868,,
1999-12-23,Thursday,1.08287,,
1999-12-24,Friday,1.08287,imputed from 860,start
1999-12-25,Saturday,1.08287,imputed from 861,
1999-12-26,Sunday,1.08287,imputed from 862,
1999-12-27,Monday,1.10428,,
1999-12-28,Tuesday,1.12825,,
1999-12-29,Wednesday,1.12471,,
1999-12-30,Thursday,1.10407,,
1999-12-31,Friday,1.10407,imputed from 867,start
2000-01-01,Saturday,1.10407,imputed from 868,
2000-01-02,Sunday,1.10407,imputed from 869,
2000-01-03,Monday,1.10407,imputed from 870,
2000-01-04,Tuesday,1.05547,,
2000-01-05,Wednesday,1.03199,,
2000-01-06,Thursday,1.0341,,
2000-01-07,Friday,1.01114,,start
2000-01-08,Saturday,1.01114,imputed from 875,
2000-01-09,Sunday,1.01114,imputed from 876,
2000-01-10,Monday,1.01526,,
2000-01-11,Tuesday,1.04217,,
2000-01-12,Wednesday,1.07183,,
2000-01-13,Thursday,1.08846,,
2000-01-14,Friday,1.17491,,start
2000-01-15,Saturday,1.17491,imputed from 882,
2000-01-16,Sunday,1.17491,imputed from 883,
2000-01-17,Monday,1.17491,imputed from 884,
2000-01-18,Tuesday,1.22694,,
2000-01-19,Wednesday,1.27656,,
2000-01-20,Thursday,1.37065,,
2000-01-21,Friday,1.49254,,start
2000-01-22,Saturday,1.49254,imputed from 889,
2000-01-23,Sunday,1.49254,imputed from 890,
2000-01-24,Monday,1.39015,,
2000-01-25,Tuesday,1.45241,,
2000-01-26,Wednesday,1.48467,,
2000-01-27,Thursday,1.48644,,
2000-01-28,Friday,1.52734,,start
2000-01-29,Saturday,1.52734,imputed from 896,
2000-01-30,Sunday,1.52734,imputed from 897,
2000-01-31,Monday,1.5767,,
2000-02-01,Tuesday,1.27996,,
2000-02-02,Wednesday,1.24632,,
2000-02-03,Thursday,1.26588,,
2000-02-04,Friday,1.29491,,start
2000-02-05,Saturday,1.29491,imputed from 903,
2000-02-06,Sunday,1.29491,imputed from 904,
2000-02-07,Monday,1.24313,,
2000-02-08,Tuesday,1.18547,,
2000-02-09,Wednesday,1.21016,,
2000-02-10,Thursday,1.21154,,
2000-02-11,Friday,1.21048,,start
2000-02-12,Saturday,1.21048,imputed from 910,
2000-02-13,Sunday,1.21048,imputed from 911,
2000-02-14,Monday,1.24231,,
2000-02-15,Tuesday,1.22741,,
2000-02-16,Wednesday,1.23948,,
2000-02-17,Thursday,1.22063,,
2000-02-18,Friday,1.22885,,start
2000-02-19,Saturday,1.22885,imputed from 917,
2000-02-20,Sunday,1.22885,imputed from 918,
2000-02-21,Monday,1.22885,imputed from 919,
2000-02-22,Tuesday,1.19605,,
2000-02-23,Wednesday,1.22425,,
2000-02-24,Thursday,1.26205,,
2000-02-25,Friday,1.36909,,start
2000-02-26,Saturday,1.36909,imputed from 924,
2000-02-27,Sunday,1.36909,imputed from 925,
2000-02-28,Monday,1.35246,,
2000-02-29,Tuesday,1.3704,,
2000-03-01,Wednesday,1.31456,,
2000-03-02,Thursday,1.32182,,
2000-03-03,Friday,1.31652,,start
2000-03-04,Saturday,1.31652,imputed from 931,
2000-03-05,Sunday,1.31652,imputed from 932,
2000-03-06,Monday,1.3323,,
2000-03-07,Tuesday,1.38761,,
2000-03-08,Wednesday,1.26084,,
2000-03-09,Thursday,1.27023,,
2000-03-10,Friday,1.24392,,start
2000-03-11,Saturday,1.24392,imputed from 938,
2000-03-12,Sunday,1.24392,imputed from 939,
2000-03-13,Monday,1.26205,,
2000-03-14,Tuesday,1.23112,,
2000-03-15,Wednesday,1.19132,,
2000-03-16,Thursday,1.19829,,
2000-03-17,Friday,1.19034,,start
2000-03-18,Saturday,1.19034,imputed from 945,
2000-03-19,Sunday,1.19034,imputed from 946,
2000-03-20,Monday,1.12958,,
2000-03-21,Tuesday,1.14829,,
2000-03-22,Wednesday,1.16551,,
2000-03-23,Thursday,1.17496,,
2000-03-24,Friday,1.21746,,start
2000-03-25,Saturday,1.21746,imputed from 952,
2000-03-26,Sunday,1.21746,imputed from 953,
2000-03-27,Monday,1.21419,,
2000-03-28,Tuesday,1.22735,,
2000-03-29,Wednesday,1.21258,,
2000-03-30,Thursday,1.22014,,
2000-03-31,Friday,1.30247,,start
2000-04-01,Saturday,1.30247,imputed from 959,
2000-04-02,Sunday,1.30247,imputed from 960,
2000-04-03,Monday,1.11578,,
2000-04-04,Tuesday,1.05261,,
2000-04-05,Wednesday,1.08162,,
2000-04-06,Thursday,1.08161,,
2000-04-07,Friday,1.06171,,start
2000-04-08,Saturday,1.06171,imputed from 966,
2000-04-09,Sunday,1.06171,imputed from 967,
2000-04-10,Monday,1.03532,,
2000-04-11,Tuesday,1.04499,,
2000-04-12,Wednesday,1.1132,,
2000-04-13,Thursday,1.11771,,
2000-04-14,Friday,1.09314,,start
2000-04-15,Saturday,1.09314,imputed from 973,
2000-04-16,Sunday,1.09314,imputed from 974,
2000-04-17,Monday,1.14153,,
2000-04-18,Tuesday,1.17332,,
2000-04-19,Wednesday,1.28524,,
2000-04-20,Thursday,1.27104,,
2000-04-21,Friday,1.27104,imputed from 979,start
2000-04-22,Saturday,1.27104,imputed from 980,
2000-04-23,Sunday,1.27104,imputed from 981,
2000-04-24,Monday,1.25802,,
2000-04-25,Tuesday,1.2781,,
2000-04-26,Wednesday,1.29311,,
2000-04-27,Thursday,1.29867,,
2000-04-28,Friday,1.25877,,start
2000-04-29,Saturday,1.25877,imputed from 987,
2000-04-30,Sunday,1.25877,imputed from 988,
2000-05-01,Monday,1.15363,,
2000-05-02,Tuesday,1.19745,,
2000-05-03,Wednesday,1.1699,,
2000-05-04,Thursday,1.18272,,
2000-05-05,Friday,1.16406,,start
2000-05-06,Saturday,1.16406,imputed from 994,
2000-05-07,Sunday,1.16406,imputed from 995,
2000-05-08,Monday,1.20283,,
2000-05-09,Tuesday,1.22631,,
2000-05-10,Wednesday,1.25345,,
2000-05-11,Thursday,1.33468,,
2000-05-12,Friday,1.30903,,start
2000-05-13,Saturday,1.30903,imputed from 1001,
2000-05-14,Sunday,1.30903,imputed from 1002,
2000-05-15,Monday,1.31734,,
2000-05-16,Tuesday,1.31765,,
2000-05-17,Wednesday,1.3449,,
2000-05-18,Thursday,1.39086,,
2000-05-19,Friday,1.36589,,start
2000-05-20,Saturday,1.36589,imputed from 1008,
2000-05-21,Sunday,1.36589,imputed from 1009,
2000-05-22,Monday,1.30759,,
2000-05-23,Tuesday,1.30207,,
2000-05-24,Wednesday,1.34668,,
2000-05-25,Thursday,1.35924,,
2000-05-26,Friday,1.28427,,start
2000-05-27,Saturday,1.28427,imputed from 1015,
2000-05-28,Sunday,1.28427,imputed from 1016,
2000-05-29,Monday,1.28427,imputed from 1017,
2000-05-30,Tuesday,1.28945,,
2000-05-31,Wednesday,1.24457,,
2000-06-01,Thursday,1.28785,,
2000-06-02,Friday,1.26087,,start
2000-06-03,Saturday,1.26087,imputed from 1022,
2000-06-04,Sunday,1.26087,imputed from 1023,
2000-06-05,Monday,1.24243,,
2000-06-06,Tuesday,1.24115,,
2000-06-07,Wednesday,1.22246,,
2000-06-08,Thursday,1.21401,,
2000-06-09,Friday,1.21952,,start
2000-06-10,Saturday,1.21952,imputed from 1029,
2000-06-11,Sunday,1.21952,imputed from 1030,
2000-06-12,Monday,1.27279,,
2000-06-13,Tuesday,1.27744,,
2000-06-14,Wednesday,1.28116,,
2000-06-15,Thursday,1.26878,,
2000-06-16,Friday,1.20083,,start
2000-06-17,Saturday,1.20083,imputed from 1036,
2000-06-18,Sunday,1.20083,imputed from 1037,
2000-06-19,Monday,1.1966,,
2000-06-20,Tuesday,1.23924,,
2000-06-21,Wednesday,1.28871,,
2000-06-22,Thursday,1.34579,,
2000-06-23,Friday,1.33588,,start
2000-06-24,Saturday,1.33588,imputed from 1043,
2000-06-25,Sunday,1.33588,imputed from 1044,
2000-06-26,Monday,1.32132,,
2000-06-27,Tuesday,1.34226,,
2000-06-28,Wednesday,1.34134,,
2000-06-29,Thursday,1.38472,,
2000-06-30,Friday,1.37232,,start
2000-07-01,Saturday,1.37232,imputed from 1050,
2000-07-02,Sunday,1.37232,imputed from 1051,
2000-07-03,Monday,1.37232,imputed from 1052,
2000-07-04,Tuesday,1.37232,imputed from 1053,
2000-07-05,Wednesday,1.2928,,
2000-07-06,Thursday,1.27352,,
2000-07-07,Friday,1.28489,,start
2000-07-08,Saturday,1.28489,imputed from 1057,
2000-07-09,Sunday,1.28489,imputed from 1058,
2000-07-10,Monday,1.26769,,
2000-07-11,Tuesday,1.28776,,
2000-07-12,Wednesday,1.31053,,
2000-07-13,Thursday,1.35048,,
2000-07-14,Friday,1.33784,,start
2000-07-15,Saturday,1.33784,imputed from 1064,
2000-07-16,Sunday,1.33784,imputed from 1065,
2000-07-17,Monday,1.31366,,
2000-07-18,Tuesday,1.33641,,
2000-07-19,Wednesday,1.34928,,
2000-07-20,Thursday,1.32096,,
2000-07-21,Friday,1.26855,,start
2000-07-22,Saturday,1.26855,imputed from 1071,
2000-07-23,Sunday,1.26855,imputed from 1072,
2000-07-24,Monday,1.25593,,
2000-07-25,Tuesday,1.24961,,
2000-07-26,Wednesday,1.24986,,
2000-07-27,Thursday,1.27189,,
2000-07-28,Friday,1.2869,,start
2000-07-29,Saturday,1.2869,imputed from 1078,
2000-07-30,Sunday,1.2869,imputed from 1079,
2000-07-31,Monday,1.29933,,
2000-08-01,Tuesday,1.28776,,
2000-08-02,Wednesday,1.32126,,
2000-08-03,Thursday,1.3567,,
2000-08-04,Friday,1.3971,,start
2000-08-05,Saturday,1.3971,imputed from 1085,
2000-08-06,Sunday,1.3971,imputed from 1086,
2000-08-07,Monday,1.33293,,
2000-08-08,Tuesday,1.36805,,
2000-08-09,Wednesday,1.43447,,
2000-08-10,Thursday,1.47263,,
2000-08-11,Friday,1.47533,,start
2000-08-12,Saturday,1.47533,imputed from 1092,
2000-08-13,Sunday,1.47533,imputed from 1093,
2000-08-14,Monday,1.49972,,
2000-08-15,Tuesday,1.48036,,
2000-08-16,Wednesday,1.48417,,
2000-08-17,Thursday,1.51631,,
2000-08-18,Friday,1.55643,,start
2000-08-19,Saturday,1.55643,imputed from 1099,
2000-08-20,Sunday,1.55643,imputed from 1100,
2000-08-21,Monday,1.59815,,
2000-08-22,Tuesday,1.57146,,
2000-08-23,Wednesday,1.64975,,
2000-08-24,Thursday,1.63291,,
2000-08-25,Friday,1.65748,,start
2000-08-26,Saturday,1.65748,imputed from 1106,
2000-08-27,Sunday,1.65748,imputed from 1107,
2000-08-28,Monday,1.70975,,
2000-08-29,Tuesday,1.70965,,
2000-08-30,Wednesday,1.72199,,
2000-08-31,Thursday,1.71635,,
2000-09-01,Friday,1.69637,,start
2000-09-02,Saturday,1.69637,imputed from 1113,
2000-09-03,Sunday,1.69637,imputed from 1114,
2000-09-04,Monday,1.69637,imputed from 1115,
2000-09-05,Tuesday,1.71124,,
2000-09-06,Wednesday,1.77285,,
2000-09-07,Thursday,1.82031,,
2000-09-08,Friday,1.77958,,start
2000-09-09,Saturday,1.77958,imputed from 1120,
2000-09-10,Sunday,1.77958,imputed from 1121,
2000-09-11,Monday,1.85867,,
2000-09-12,Tuesday,1.85106,,
2000-09-13,Wednesday,1.78186,,
2000-09-14,Thursday,1.78587,,
2000-09-15,Friday,1.8366,,start
2000-09-16,Saturday,1.8366,imputed from 1127,
2000-09-17,Sunday,1.8366,imputed from 1128,
2000-09-18,Monday,1.86095,,
2000-09-19,Tuesday,1.81379,,
2000-09-20,Wednesday,1.81349,,
2000-09-21,Thursday,1.76476,,
2000-09-22,Friday,1.6539,,start
2000-09-23,Saturday,1.6539,imputed from 1134,
2000-09-24,Sunday,1.6539,imputed from 1135,
2000-09-25,Monday,1.63578,,
2000-09-26,Tuesday,1.60845,,
2000-09-27,Wednesday,1.64013,,
2000-09-28,Thursday,1.57488,,
2000-09-29,Friday,1.59362,,start
2000-09-30,Saturday,1.59362,imputed from 1141,
2000-10-01,Sunday,1.59362,imputed from 1142,
2000-10-02,Monday,1.6658,,
2000-10-03,Tuesday,1.67148,,
2000-10-04,Wednesday,1.67583,,
2000-10-05,Thursday,1.62241,,
2000-10-06,Friday,1.62738,,start
2000-10-07,Saturday,1.62738,imputed from 1148,
2000-10-08,Sunday,1.62738,imputed from 1149,
2000-10-09,Monday,1.67566,,
2000-10-10,Tuesday,1.74323,,
2000-10-11,Wednesday,1.76985,,
2000-10-12,Thursday,1.8773,,
2000-10-13,Friday,1.78762,,start
2000-10-14,Saturday,1.78762,imputed from 1155,
2000-10-15,Sunday,1.78762,imputed from 1156,
2000-10-16,Monday,1.72962,,
2000-10-17,Tuesday,1.70522,,
2000-10-18,Wednesday,1.73282,,
2000-10-19,Thursday,1.70201,,
2000-10-20,Friday,1.73273,,start
2000-10-21,Saturday,1.73273,imputed from 1162,
2000-10-22,Sunday,1.73273,imputed from 1163,
2000-10-23,Monday,1.7959,,
2000-10-24,Tuesday,1.78704,,
2000-10-25,Wednesday,1.77929,,
2000-10-26,Thursday,1.79213,,
2000-10-27,Friday,1.75979,,start
2000-10-28,Saturday,1.75979,imputed from 1169,
2000-10-29,Sunday,1.75979,imputed from 1170,
2000-10-30,Monday,1.74039,,
2000-10-31,Tuesday,1.6922,,
2000-11-01,Wednesday,1.67207,,
2000-11-02,Thursday,1.65767,,
2000-11-03,Friday,1.62385,,start
2000-11-04,Saturday,1.62385,imputed from 1176,
2000-11-05,Sunday,1.62385,imputed from 1177,
2000-11-06,Monday,1.62805,,
2000-11-07,Tuesday,1.68187,,
2000-11-08,Wednesday,1.71053,,
2000-11-09,Thursday,1.8019,,
2000-11-10,Friday,1.77884,,start
2000-11-11,Saturday,1.77884,imputed from 1183,
2000-11-12,Sunday,1.77884,imputed from 1184,
2000-11-13,Monday,1.79164,,
2000-11-14,Tuesday,1.87134,,
2000-11-15,Wednesday,1.91691,,
2000-11-16,Thursday,1.88276,,
2000-11-17,Friday,1.93181,,start
2000-11-18,Saturday,1.93181,imputed from 1190,
2000-11-19,Sunday,1.93181,imputed from 1191,
2000-11-20,Monday,1.9736,,
2000-11-21,Tuesday,1.97332,,
2000-11-22,Wednesday,1.96948,,
2000-11-23,Thursday,1.96948,imputed from 1195,
2000-11-24,Friday,1.96948,imputed from 1195,start
2000-11-25,Saturday,1.96948,imputed from 1197,
2000-11-26,Sunday,1.96948,imputed from 1198,
2000-11-27,Monday,1.92927,,
2000-11-28,Tuesday,1.80233,,
2000-11-29,Wednesday,1.81359,,
2000-11-30,Thursday,1.82565,,
2000-12-01,Friday,1.81943,,start
2000-12-02,Saturday,1.81943,imputed from 1204,
2000-12-03,Sunday,1.81943,imputed from 1205,
2000-12-04,Monday,1.717,,
2000-12-05,Tuesday,1.67292,,
2000-12-06,Wednesday,1.72512,,
2000-12-07,Thursday,1.69061,,
2000-12-08,Friday,1.61071,,start
2000-12-09,Saturday,1.61071,imputed from 1211,
2000-12-10,Sunday,1.61071,imputed from 1212,
2000-12-11,Monday,1.68435,,
2000-12-12,Tuesday,1.64855,,
2000-12-13,Wednesday,1.56223,,
2000-12-14,Thursday,1.50509,,
2000-12-15,Friday,1.53851,,start
2000-12-16,Saturday,1.53851,imputed from 1218,
2000-12-17,Sunday,1.53851,imputed from 1219,
2000-12-18,Monday,1.55392,,
2000-12-19,Tuesday,1.55262,,
2000-12-20,Wednesday,1.43249,,
2000-12-21,Thursday,1.43799,,
2000-12-22,Friday,1.44624,,start
2000-12-23,Saturday,1.44624,imputed from 1225,
2000-12-24,Sunday,1.44624,imputed from 1226,
2000-12-25,Monday,1.44624,imputed from 1227,
2000-12-26,Tuesday,1.52816,,
2000-12-27,Wednesday,1.53525,,
2000-12-28,Thursday,1.46849,,
2000-12-29,Friday,1.46407,,start
2000-12-30,Saturday,1.46407,imputed from 1232,
2000-12-31,Sunday,1.46407,imputed from 1233,
2001-01-01,Monday,1.46407,imputed from 1234,
2001-01-02,Tuesday,1.39325,,
2001-01-03,Wednesday,1.37852,,
2001-01-04,Thursday,1.38111,,
2001-01-05,Friday,1.37791,,start
2001-01-06,Saturday,1.37791,imputed from 1239,
2001-01-07,Sunday,1.37791,imputed from 1240,
2001-01-08,Monday,1.32879,,
2001-01-09,Tuesday,1.3033,,
2001-01-10,Wednesday,1.3793,,
2001-01-11,Thursday,1.35248,,
2001-01-12,Friday,1.36294,,start
2001-01-13,Saturday,1.36294,imputed from 1246,
2001-01-14,Sunday,1.36294,imputed from 1247,
2001-01-15,Monday,1.36294,imputed from 1248,
2001-01-16,Tuesday,1.37755,,
2001-01-17,Wednesday,1.34606,,
2001-01-18,Thursday,1.36348,,
2001-01-19,Friday,1.43642,,start
2001-01-20,Saturday,1.43642,imputed from 1253,
2001-01-21,Sunday,1.43642,imputed from 1254,
2001-01-22,Monday,1.43848,,
2001-01-23,Tuesday,1.40806,,
2001-01-24,Wednesday,1.35893,,
2001-01-25,Thursday,1.3724,,
2001-01-26,Friday,1.402,,start
2001-01-27,Saturday,1.402,imputed from 1260,
2001-01-28,Sunday,1.402,imputed from 1261,
2001-01-29,Monday,1.34492,,
2001-01-30,Tuesday,1.31681,,
2001-01-31,Wednesday,1.29103,,
2001-02-01,Thursday,1.26801,,
2001-02-02,Friday,1.35071,,start
2001-02-03,Saturday,1.35071,imputed from 1267,
2001-02-04,Sunday,1.35071,imputed from 1268,
2001-02-05,Monday,1.32826,,
2001-02-06,Tuesday,1.34036,,
2001-02-07,Wednesday,1.36182,,
2001-02-08,Thursday,1.40539,,
2001-02-09,Friday,1.36214,,start
2001-02-10,Saturday,1.36214,imputed from 1274,
2001-02-11,Sunday,1.36214,imputed from 1275,
2001-02-12,Monday,1.32588,,
2001-02-13,Tuesday,1.31747,,
2001-02-14,Wednesday,1.28735,,
2001-02-15,Thursday,1.28113,,
2001-02-16,Friday,1.27355,,start
2001-02-17,Saturday,1.27355,imputed from 1281,
2001-02-18,Sunday,1.27355,imputed from 1282,
2001-02-19,Monday,1.27355,imputed from 1283,
2001-02-20,Tuesday,1.26358,,
2001-02-21,Wednesday,1.25024,,
2001-02-22,Thursday,1.24712,,
2001-02-23,Friday,1.24669,,start
