date,weekday,QC1_Index_PX-LAST-CHF,imputed,QC1_Index_start
2020-04-02,Thursday,136.38521,,
2020-04-03,Friday,134.71858,,start
2020-04-04,Saturday,134.71858,imputed from 5527,
2020-04-05,Sunday,134.71858,imputed from 5528,
2020-04-06,Monday,140.93265,,
2020-04-07,Tuesday,146.13985,,
2020-04-08,Wednesday,144.54185,,
2020-04-09,Thursday,144.52915,,
2020-04-10,Friday,144.52915,imputed from 5533,start
2020-04-11,Saturday,144.52915,imputed from 5534,
2020-04-12,Sunday,144.52915,imputed from 5535,
2020-04-13,Monday,144.52915,imputed from 5536,
2020-04-14,Tuesday,147.58219,,
2020-04-15,Wednesday,142.31433,,
2020-04-16,Thursday,142.88437,,
2020-04-17,Friday,147.78706,,start
2020-04-18,Saturday,147.78706,imputed from 5541,
2020-04-19,Sunday,147.78706,imputed from 5542,
2020-04-20,Monday,148.51477,,
2020-04-21,Tuesday,142.73188,,
2020-04-22,Wednesday,146.15072,,
2020-04-23,Thursday,149.01989,,
2020-04-24,Friday,146.22919,,start
2020-04-25,Saturday,146.22919,imputed from 5548,
2020-04-26,Sunday,146.22919,imputed from 5549,
2020-04-27,Monday,149.32043,,
2020-04-28,Tuesday,154.08759,,
2020-04-29,Wednesday,157.86824,,
2020-04-30,Thursday,156.01608,,
2020-05-01,Friday,156.01608,imputed from 5554,start
2020-05-02,Saturday,156.01608,imputed from 5555,
2020-05-03,Sunday,156.01608,imputed from 5556,
2020-05-04,Monday,147.06191,,
2020-05-05,Tuesday,152.24479,,
2020-05-06,Wednesday,150.0973,,
2020-05-07,Thursday,152.65335,,
2020-05-08,Friday,155.2108,,start
2020-05-09,Saturday,155.2108,imputed from 5562,
2020-05-10,Sunday,155.2108,imputed from 5563,
2020-05-11,Monday,153.07006,,
2020-05-12,Tuesday,156.12435,,
2020-05-13,Wednesday,150.52338,,
2020-05-14,Thursday,145.81856,,
2020-05-15,Friday,146.58774,,start
2020-05-16,Saturday,146.58774,imputed from 5569,
2020-05-17,Sunday,146.58774,imputed from 5570,
2020-05-18,Monday,156.63633,,
2020-05-19,Tuesday,156.70199,,
2020-05-20,Wednesday,157.14102,,
2020-05-21,Thursday,157.14102,imputed from 5574,
2020-05-22,Friday,155.64438,,start
2020-05-23,Saturday,155.64438,imputed from 5576,
2020-05-24,Sunday,155.64438,imputed from 5577,
2020-05-25,Monday,159.1081,,
2020-05-26,Tuesday,160.67509,,
2020-05-27,Wednesday,162.63797,,
2020-05-28,Thursday,168.21732,,
2020-05-29,Friday,166.09144,,start
2020-05-30,Saturday,166.09144,imputed from 5583,
2020-05-31,Sunday,166.09144,imputed from 5584,
2020-06-01,Monday,168.65002,,
2020-06-02,Tuesday,171.48462,,
2020-06-03,Wednesday,177.24008,,
2020-06-04,Thursday,176.37621,,
2020-06-05,Friday,180.86624,,start
2020-06-06,Saturday,180.86624,imputed from 5590,
2020-06-07,Sunday,180.86624,imputed from 5591,
2020-06-08,Monday,177.91792,,
2020-06-09,Tuesday,175.58106,,
2020-06-10,Wednesday,173.65567,,
2020-06-11,Thursday,162.36137,,
2020-06-12,Friday,163.31889,,start
2020-06-13,Saturday,163.31889,imputed from 5597,
2020-06-14,Sunday,163.31889,imputed from 5598,
2020-06-15,Monday,164.0164,,
2020-06-16,Tuesday,169.62989,,
2020-06-17,Wednesday,170.29855,,
2020-06-18,Thursday,167.78496,,
2020-06-19,Friday,167.78496,imputed from 5603,start
2020-06-20,Saturday,167.78496,imputed from 5604,
2020-06-21,Sunday,167.78496,imputed from 5605,
2020-06-22,Monday,167.35149,,
2020-06-23,Tuesday,171.44513,,
2020-06-24,Wednesday,166.79519,,
2020-06-25,Thursday,168.84435,,
2020-06-26,Friday,168.309,,start
2020-06-27,Saturday,168.309,imputed from 5611,
2020-06-28,Sunday,168.309,imputed from 5612,
2020-06-29,Monday,170.81523,,
2020-06-30,Tuesday,169.5338,,
2020-07-01,Wednesday,170.4886,,
2020-07-02,Thursday,172.7044,,
2020-07-03,Friday,171.77666,,start
2020-07-04,Saturday,171.77666,imputed from 5618,
2020-07-05,Sunday,171.77666,imputed from 5619,
2020-07-06,Monday,176.12677,,
2020-07-07,Tuesday,175.11778,,
2020-07-08,Wednesday,174.95929,,
2020-07-09,Thursday,172.95832,,
2020-07-10,Friday,175.12663,,start
2020-07-11,Saturday,175.12663,imputed from 5625,
2020-07-12,Sunday,175.12663,imputed from 5626,
2020-07-13,Monday,179.62743,,
2020-07-14,Tuesday,179.25374,,
2020-07-15,Wednesday,184.05213,,
2020-07-16,Thursday,182.83734,,
2020-07-17,Friday,184.14567,,start
2020-07-18,Saturday,184.14567,imputed from 5632,
2020-07-19,Sunday,184.14567,imputed from 5633,
2020-07-20,Monday,186.69178,,
2020-07-21,Tuesday,186.20203,,
2020-07-22,Wednesday,186.63725,,
2020-07-23,Thursday,186.18433,,
2020-07-24,Friday,182.21554,,start
2020-07-25,Saturday,182.21554,imputed from 5639,
2020-07-26,Sunday,182.21554,imputed from 5640,
2020-07-27,Monday,185.37266,,
2020-07-28,Tuesday,183.76722,,
2020-07-29,Wednesday,183.47974,,
2020-07-30,Thursday,179.75092,,
2020-07-31,Friday,178.02519,,start
2020-08-01,Saturday,178.02519,imputed from 5646,
2020-08-02,Sunday,178.02519,imputed from 5647,
2020-08-03,Monday,182.89144,,
2020-08-04,Tuesday,181.39249,,
2020-08-05,Wednesday,182.48609,,
2020-08-06,Thursday,182.31262,,
2020-08-07,Friday,181.80473,,start
2020-08-08,Saturday,181.80473,imputed from 5653,
2020-08-09,Sunday,181.80473,imputed from 5654,
2020-08-10,Monday,182.72433,,
2020-08-11,Tuesday,187.29922,,
2020-08-12,Wednesday,186.92861,,
2020-08-13,Thursday,187.35657,,
2020-08-14,Friday,183.51649,,start
2020-08-15,Saturday,183.51649,imputed from 5660,
2020-08-16,Sunday,183.51649,imputed from 5661,
2020-08-17,Monday,184.76841,,
2020-08-18,Tuesday,183.96028,,
2020-08-19,Wednesday,186.7132,,
2020-08-20,Thursday,182.48119,,
2020-08-21,Friday,181.73325,,start
2020-08-22,Saturday,181.73325,imputed from 5667,
2020-08-23,Sunday,181.73325,imputed from 5668,
2020-08-24,Monday,185.73262,,
2020-08-25,Tuesday,184.96318,,
2020-08-26,Wednesday,187.0085,,
2020-08-27,Thursday,186.69295,,
2020-08-28,Friday,186.25118,,start
2020-08-29,Saturday,186.25118,imputed from 5674,
2020-08-30,Sunday,186.25118,imputed from 5675,
2020-08-31,Monday,184.59494,,
2020-09-01,Tuesday,184.95862,,
2020-09-02,Wednesday,186.32091,,
2020-09-03,Thursday,182.75651,,
2020-09-04,Friday,183.7161,,start
2020-09-05,Saturday,183.7161,imputed from 5681,
2020-09-06,Sunday,183.7161,imputed from 5682,
2020-09-07,Monday,188.26536,,
2020-09-08,Tuesday,185.3826,,
2020-09-09,Wednesday,188.99099,,
2020-09-10,Thursday,187.11581,,
2020-09-11,Friday,186.11519,,start
2020-09-12,Saturday,186.11519,imputed from 5688,
2020-09-13,Sunday,186.11519,imputed from 5689,
2020-09-14,Monday,186.35007,,
2020-09-15,Tuesday,188.15884,,
2020-09-16,Wednesday,189.88513,,
2020-09-17,Thursday,189.5072,,
2020-09-18,Friday,190.71947,,start
2020-09-19,Saturday,190.71947,imputed from 5695,
2020-09-20,Sunday,190.71947,imputed from 5696,
2020-09-21,Monday,182.56757,,
2020-09-22,Tuesday,183.79149,,
2020-09-23,Wednesday,184.6736,,
2020-09-24,Thursday,180.49692,,
2020-09-25,Friday,181.22954,,start
2020-09-26,Saturday,181.22954,imputed from 5702,
2020-09-27,Sunday,181.22954,imputed from 5703,
2020-09-28,Monday,187.42858,,
2020-09-29,Tuesday,188.29042,,
2020-09-30,Wednesday,188.48456,,
2020-10-01,Thursday,188.64425,,
2020-10-02,Friday,186.94335,,start
2020-10-03,Saturday,186.94335,imputed from 5709,
2020-10-04,Sunday,186.94335,imputed from 5710,
2020-10-05,Monday,189.62923,,
2020-10-06,Tuesday,189.08268,,
2020-10-07,Wednesday,189.6737,,
2020-10-08,Thursday,190.64428,,
2020-10-09,Friday,190.13577,,start
2020-10-10,Saturday,190.13577,imputed from 5716,
2020-10-11,Sunday,190.13577,imputed from 5717,
2020-10-12,Monday,191.77098,,
2020-10-13,Tuesday,190.30662,,
2020-10-14,Wednesday,190.32109,,
2020-10-15,Thursday,186.17011,,
2020-10-16,Friday,189.69888,,start
2020-10-17,Saturday,189.69888,imputed from 5723,
2020-10-18,Sunday,189.69888,imputed from 5724,
2020-10-19,Monday,189.21254,,
2020-10-20,Tuesday,190.50905,,
2020-10-21,Wednesday,187.9614,,
2020-10-22,Thursday,187.18995,,
2020-10-23,Friday,187.3184,,start
2020-10-24,Saturday,187.3184,imputed from 5730,
2020-10-25,Sunday,187.3184,imputed from 5731,
2020-10-26,Monday,183.63333,,
2020-10-27,Tuesday,183.69192,,
2020-10-28,Wednesday,176.93926,,
2020-10-29,Thursday,176.16154,,
2020-10-30,Friday,177.02921,,start
2020-10-31,Saturday,177.02921,imputed from 5737,
2020-11-01,Sunday,177.02921,imputed from 5738,
2020-11-02,Monday,179.89022,,
2020-11-03,Tuesday,182.65384,,
2020-11-04,Wednesday,186.2973,,
2020-11-05,Thursday,189.87355,,
2020-11-06,Friday,189.5424,,start
2020-11-07,Saturday,189.5424,imputed from 5744,
2020-11-08,Sunday,189.5424,imputed from 5745,
2020-11-09,Monday,200.07937,,
2020-11-10,Tuesday,200.03339,,
2020-11-11,Wednesday,201.99859,,
2020-11-12,Thursday,200.59117,,
2020-11-13,Friday,199.69692,,start
2020-11-14,Saturday,199.69692,imputed from 5751,
2020-11-15,Sunday,199.69692,imputed from 5752,
2020-11-16,Monday,202.87539,,
2020-11-17,Tuesday,203.3185,,
2020-11-18,Wednesday,203.69501,,
2020-11-19,Thursday,202.64937,,
2020-11-20,Friday,203.23769,,start
2020-11-21,Saturday,203.23769,imputed from 5758,
2020-11-22,Sunday,203.23769,imputed from 5759,
2020-11-23,Monday,202.8649,,
2020-11-24,Tuesday,205.74081,,
2020-11-25,Wednesday,206.12937,,
2020-11-26,Thursday,204.9445,,
2020-11-27,Friday,206.1538,,start
2020-11-28,Saturday,206.1538,imputed from 5765,
2020-11-29,Sunday,206.1538,imputed from 5766,
2020-11-30,Monday,202.73686,,
2020-12-01,Tuesday,203.64664,,
2020-12-02,Wednesday,202.51973,,
2020-12-03,Thursday,201.83518,,
2020-12-04,Friday,202.16942,,start
2020-12-05,Saturday,202.16942,imputed from 5772,
2020-12-06,Sunday,202.16942,imputed from 5773,
2020-12-07,Monday,202.27132,,
2020-12-08,Tuesday,201.64918,,
2020-12-09,Wednesday,201.59823,,
2020-12-10,Thursday,200.67734,,
2020-12-11,Friday,198.37918,,start
2020-12-12,Saturday,198.37918,imputed from 5779,
2020-12-13,Sunday,198.37918,imputed from 5780,
2020-12-14,Monday,199.10197,,
2020-12-15,Tuesday,199.70489,,
2020-12-16,Wednesday,200.05661,,
2020-12-17,Thursday,201.56352,,
2020-12-18,Friday,201.2463,,start
2020-12-19,Saturday,201.2463,imputed from 5786,
2020-12-20,Sunday,201.2463,imputed from 5787,
2020-12-21,Monday,197.80293,,
2020-12-22,Tuesday,198.78859,,
2020-12-23,Wednesday,200.01567,,
2020-12-24,Thursday,200.01567,imputed from 5791,
2020-12-25,Friday,200.01567,imputed from 5791,start
2020-12-26,Saturday,200.01567,imputed from 5793,
2020-12-27,Sunday,200.01567,imputed from 5794,
2020-12-28,Monday,202.56382,,
2020-12-29,Tuesday,204.24605,,
2020-12-30,Wednesday,202.31467,,
2020-12-31,Thursday,202.31467,imputed from 5798,
2021-01-01,Friday,202.31467,imputed from 5798,start
2021-01-02,Saturday,202.31467,imputed from 5800,
2021-01-03,Sunday,202.31467,imputed from 5801,
2021-01-04,Monday,202.48277,,
2021-01-05,Tuesday,202.80941,,
2021-01-06,Wednesday,202.80941,imputed from 5804,
2021-01-07,Thursday,209.22246,,
2021-01-08,Friday,210.05193,,start
2021-01-09,Saturday,210.05193,imputed from 5807,
2021-01-10,Sunday,210.05193,imputed from 5808,
2021-01-11,Monday,208.15551,,
2021-01-12,Tuesday,210.1179,,
2021-01-13,Wednesday,208.9565,,
2021-01-14,Thursday,210.56564,,
2021-01-15,Friday,207.59156,,start
2021-01-16,Saturday,207.59156,imputed from 5814,
2021-01-17,Sunday,207.59156,imputed from 5815,
2021-01-18,Monday,208.28416,,
2021-01-19,Tuesday,208.03494,,
2021-01-20,Wednesday,210.79823,,
2021-01-21,Thursday,211.86674,,
2021-01-22,Friday,211.8073,,start
2021-01-23,Saturday,211.8073,imputed from 5821,
2021-01-24,Sunday,211.8073,imputed from 5822,
2021-01-25,Monday,211.198,,
2021-01-26,Tuesday,212.96349,,
2021-01-27,Wednesday,210.45276,,
2021-01-28,Thursday,209.7763,,
2021-01-29,Friday,207.12461,,start
2021-01-30,Saturday,207.12461,imputed from 5828,
2021-01-31,Sunday,207.12461,imputed from 5829,
2021-02-01,Monday,210.15793,,
2021-02-02,Tuesday,212.14225,,
2021-02-03,Wednesday,213.24292,,
2021-02-04,Thursday,213.7068,,
2021-02-05,Friday,213.35665,,start
2021-02-06,Saturday,213.35665,imputed from 5835,
2021-02-07,Sunday,213.35665,imputed from 5836,
2021-02-08,Monday,214.35225,,
2021-02-09,Tuesday,214.1278,,
2021-02-10,Wednesday,213.87388,,
2021-02-11,Thursday,214.4758,,
2021-02-12,Friday,216.98812,,start
2021-02-13,Saturday,216.98812,imputed from 5842,
2021-02-14,Sunday,216.98812,imputed from 5843,
2021-02-15,Monday,219.11264,,
2021-02-16,Tuesday,219.10239,,
2021-02-17,Wednesday,217.35344,,
2021-02-18,Thursday,216.83872,,
2021-02-19,Friday,220.10404,,start
2021-02-20,Saturday,220.10404,imputed from 5849,
2021-02-21,Sunday,220.10404,imputed from 5850,
2021-02-22,Monday,219.62703,,
2021-02-23,Tuesday,219.05337,,
2021-02-24,Wednesday,222.87179,,
2021-02-25,Thursday,223.15401,,
2021-02-26,Friday,216.46549,,start
2021-02-27,Saturday,216.46549,imputed from 5856,
2021-02-28,Sunday,216.46549,imputed from 5857,
2021-03-01,Monday,222.44249,,
2021-03-02,Tuesday,225.52483,,
2021-03-03,Wednesday,226.2209,,
2021-03-04,Thursday,226.34084,,
2021-03-05,Friday,223.32395,,start
2021-03-06,Saturday,223.32395,imputed from 5863,
2021-03-07,Sunday,223.32395,imputed from 5864,
2021-03-08,Monday,229.76274,,
2021-03-09,Tuesday,231.7601,,
2021-03-10,Wednesday,234.07364,,
2021-03-11,Thursday,237.03281,,
2021-03-12,Friday,237.12172,,start
2021-03-13,Saturday,237.12172,imputed from 5870,
2021-03-14,Sunday,237.12172,imputed from 5871,
2021-03-15,Monday,235.17195,,
2021-03-16,Tuesday,237.68494,,
2021-03-17,Wednesday,236.79116,,
2021-03-18,Thursday,235.56718,,
2021-03-19,Friday,233.87108,,start
2021-03-20,Saturday,233.87108,imputed from 5877,
2021-03-21,Sunday,233.87108,imputed from 5878,
2021-03-22,Monday,234.4626,,
2021-03-23,Tuesday,233.3793,,
2021-03-24,Wednesday,235.61797,,
2021-03-25,Thursday,233.29167,,
2021-03-26,Friday,237.45757,,start
2021-03-27,Saturday,237.45757,imputed from 5884,
2021-03-28,Sunday,237.45757,imputed from 5885,
2021-03-29,Monday,233.96318,,
2021-03-30,Tuesday,236.78446,,
2021-03-31,Wednesday,236.44115,,
2021-04-01,Thursday,237.65561,,
2021-04-02,Friday,237.65561,imputed from 5890,start
2021-04-03,Saturday,237.65561,imputed from 5891,
2021-04-04,Sunday,237.65561,imputed from 5892,
2021-04-05,Monday,237.65561,imputed from 5893,
2021-04-06,Tuesday,240.50643,,
2021-04-07,Wednesday,239.52959,,
2021-04-08,Thursday,241.81523,,
2021-04-09,Friday,243.35393,,start
2021-04-10,Saturday,243.35393,imputed from 5898,
2021-04-11,Sunday,243.35393,imputed from 5899,
2021-04-12,Monday,239.9586,,
2021-04-13,Tuesday,242.65506,,
2021-04-14,Wednesday,243.00482,,
2021-04-15,Thursday,243.88915,,
2021-04-16,Friday,247.24646,,start
2021-04-17,Saturday,247.24646,imputed from 5905,
2021-04-18,Sunday,247.24646,imputed from 5906,
2021-04-19,Monday,244.56197,,
2021-04-20,Tuesday,237.53758,,
2021-04-21,Wednesday,241.58287,,
2021-04-22,Thursday,242.07477,,
2021-04-23,Friday,243.05069,,start
2021-04-24,Saturday,243.05069,imputed from 5912,
2021-04-25,Sunday,243.05069,imputed from 5913,
2021-04-26,Monday,243.9859,,
2021-04-27,Tuesday,245.55839,,
2021-04-28,Wednesday,243.22891,,
2021-04-29,Thursday,241.77523,,
2021-04-30,Friday,239.56351,,start
2021-05-01,Saturday,239.56351,imputed from 5919,
2021-05-02,Sunday,239.56351,imputed from 5920,
2021-05-03,Monday,240.80011,,
2021-05-04,Tuesday,235.70869,,
2021-05-05,Wednesday,242.07304,,
2021-05-06,Thursday,242.022,,
2021-05-07,Friday,244.67139,,start
2021-05-08,Saturday,244.67139,imputed from 5926,
2021-05-09,Sunday,244.67139,imputed from 5927,
2021-05-10,Monday,245.02085,,
2021-05-11,Tuesday,238.00968,,
2021-05-12,Wednesday,237.40276,,
2021-05-13,Thursday,237.40276,imputed from 5931,
2021-05-14,Friday,243.50226,,start
2021-05-15,Saturday,243.50226,imputed from 5933,
2021-05-16,Sunday,243.50226,imputed from 5934,
2021-05-17,Monday,241.60966,,
2021-05-18,Tuesday,243.90559,,
2021-05-19,Wednesday,237.95198,,
2021-05-20,Thursday,242.67351,,
2021-05-21,Friday,241.44725,,start
2021-05-22,Saturday,241.44725,imputed from 5940,
2021-05-23,Sunday,241.44725,imputed from 5941,
2021-05-24,Monday,242.09508,,
2021-05-25,Tuesday,243.54575,,
2021-05-26,Wednesday,240.2841,,
2021-05-27,Thursday,243.10609,,
2021-05-28,Friday,245.07468,,start
2021-05-29,Saturday,245.07468,imputed from 5947,
2021-05-30,Sunday,245.07468,imputed from 5948,
2021-05-31,Monday,243.3211,,
2021-06-01,Tuesday,245.30263,,
2021-06-02,Wednesday,246.51193,,
2021-06-03,Thursday,246.47693,,
2021-06-04,Friday,247.10073,,start
2021-06-05,Saturday,247.10073,imputed from 5954,
2021-06-06,Sunday,247.10073,imputed from 5955,
2021-06-07,Monday,246.55841,,
2021-06-08,Tuesday,246.59142,,
2021-06-09,Wednesday,246.50821,,
2021-06-10,Thursday,245.94345,,
2021-06-11,Friday,246.08196,,start
2021-06-12,Saturday,246.08196,imputed from 5961,
2021-06-13,Sunday,246.08196,imputed from 5962,
2021-06-14,Monday,246.9276,,
2021-06-15,Tuesday,245.72856,,
2021-06-16,Wednesday,245.92052,,
2021-06-17,Thursday,243.72539,,
2021-06-18,Friday,239.84731,,start
2021-06-19,Saturday,239.84731,imputed from 5968,
2021-06-20,Sunday,239.84731,imputed from 5969,
2021-06-21,Monday,244.06938,,
2021-06-22,Tuesday,245.77039,,
2021-06-23,Wednesday,242.56112,,
2021-06-24,Thursday,246.52905,,
2021-06-25,Friday,246.52905,imputed from 5974,start
2021-06-26,Saturday,246.52905,imputed from 5975,
2021-06-27,Sunday,246.52905,imputed from 5976,
2021-06-28,Monday,243.80157,,
2021-06-29,Tuesday,246.28131,,
2021-06-30,Wednesday,245.0066,,
2021-07-01,Thursday,245.23931,,
2021-07-02,Friday,246.93631,,start
2021-07-03,Saturday,246.93631,imputed from 5982,
2021-07-04,Sunday,246.93631,imputed from 5983,
2021-07-05,Monday,248.18683,,
2021-07-06,Tuesday,245.1658,,
2021-07-07,Wednesday,249.4585,,
2021-07-08,Thursday,244.36716,,
2021-07-09,Friday,247.31242,,start
2021-07-10,Saturday,247.31242,imputed from 5989,
2021-07-11,Sunday,247.31242,imputed from 5990,
2021-07-12,Monday,249.48478,,
2021-07-13,Tuesday,249.28296,,
2021-07-14,Wednesday,250.04451,,
2021-07-15,Thursday,248.09315,,
2021-07-16,Friday,247.51159,,start
2021-07-17,Saturday,247.51159,imputed from 5996,
2021-07-18,Sunday,247.51159,imputed from 5997,
2021-07-19,Monday,241.58747,,
2021-07-20,Tuesday,244.20402,,
2021-07-21,Wednesday,247.09935,,
2021-07-22,Thursday,249.17716,,
2021-07-23,Friday,252.73614,,start
2021-07-24,Saturday,252.73614,imputed from 6003,
2021-07-25,Sunday,252.73614,imputed from 6004,
2021-07-26,Monday,253.26979,,
2021-07-27,Tuesday,251.91776,,
2021-07-28,Wednesday,252.1725,,
2021-07-29,Thursday,252.6197,,
2021-07-30,Friday,249.78576,,start
2021-07-31,Saturday,249.78576,imputed from 6010,
2021-08-01,Sunday,249.78576,imputed from 6011,
2021-08-02,Monday,251.10491,,
2021-08-03,Tuesday,250.35173,,
2021-08-04,Wednesday,252.09212,,
2021-08-05,Thursday,251.99269,,
2021-08-06,Friday,251.21264,,start
2021-08-07,Saturday,251.21264,imputed from 6017,
2021-08-08,Sunday,251.21264,imputed from 6018,
2021-08-09,Monday,251.88057,,
2021-08-10,Tuesday,253.30641,,
2021-08-11,Wednesday,255.00829,,
2021-08-12,Thursday,255.67482,,
2021-08-13,Friday,255.52247,,start
2021-08-14,Saturday,255.52247,imputed from 6024,
2021-08-15,Sunday,255.52247,imputed from 6025,
2021-08-16,Monday,250.15672,,
2021-08-17,Tuesday,248.42712,,
2021-08-18,Wednesday,248.94525,,
2021-08-19,Thursday,242.96245,,
2021-08-20,Friday,245.97975,,start
2021-08-21,Saturday,245.97975,imputed from 6031,
2021-08-22,Sunday,245.97975,imputed from 6032,
2021-08-23,Monday,248.75721,,
2021-08-24,Tuesday,248.51458,,
2021-08-25,Wednesday,249.67353,,
2021-08-26,Thursday,250.01186,,
2021-08-27,Friday,250.47019,,start
2021-08-28,Saturday,250.47019,imputed from 6038,
2021-08-29,Sunday,250.47019,imputed from 6039,
2021-08-30,Monday,252.33155,,
2021-08-31,Tuesday,249.85508,,
2021-09-01,Wednesday,251.83476,,
2021-09-02,Thursday,254.79051,,
2021-09-03,Friday,253.67276,,start
2021-09-04,Saturday,253.67276,imputed from 6045,
2021-09-05,Sunday,253.67276,imputed from 6046,
2021-09-06,Monday,255.76921,,
2021-09-07,Tuesday,254.66807,,
2021-09-08,Wednesday,250.49918,,
2021-09-09,Thursday,251.03636,,
2021-09-10,Friday,249.91141,,start
2021-09-11,Saturday,249.91141,imputed from 6052,
2021-09-12,Sunday,249.91141,imputed from 6053,
2021-09-13,Monday,249.71371,,
2021-09-14,Tuesday,250.61006,,
2021-09-15,Wednesday,249.1056,,
2021-09-16,Thursday,250.63121,,
2021-09-17,Friday,248.40616,,start
2021-09-18,Saturday,248.40616,imputed from 6059,
2021-09-19,Sunday,248.40616,imputed from 6060,
2021-09-20,Monday,241.54117,,
2021-09-21,Tuesday,241.51886,,
2021-09-22,Wednesday,244.55329,,
2021-09-23,Thursday,249.78847,,
2021-09-24,Friday,246.42058,,start
2021-09-25,Saturday,246.42058,imputed from 6066,
2021-09-26,Sunday,246.42058,imputed from 6067,
2021-09-27,Monday,244.34986,,
2021-09-28,Tuesday,238.9703,,
2021-09-29,Wednesday,239.20828,,
2021-09-30,Thursday,240.07218,,
2021-10-01,Friday,238.78211,,start
2021-10-02,Saturday,238.78211,imputed from 6073,
2021-10-03,Sunday,238.78211,imputed from 6074,
2021-10-04,Monday,236.82967,,
2021-10-05,Tuesday,239.56889,,
2021-10-06,Wednesday,233.58194,,
2021-10-07,Thursday,239.1053,,
2021-10-08,Friday,237.67227,,start
2021-10-09,Saturday,237.67227,imputed from 6080,
2021-10-10,Sunday,237.67227,imputed from 6081,
2021-10-11,Monday,236.24451,,
2021-10-12,Tuesday,238.65029,,
2021-10-13,Wednesday,242.02107,,
2021-10-14,Thursday,244.52235,,
2021-10-15,Friday,246.95212,,start
2021-10-16,Saturday,246.95212,imputed from 6087,
2021-10-17,Sunday,246.95212,imputed from 6088,
2021-10-18,Monday,245.10247,,
2021-10-19,Tuesday,248.23033,,
2021-10-20,Wednesday,247.05596,,
2021-10-21,Thursday,246.78356,,
2021-10-22,Friday,249.19031,,start
2021-10-23,Saturday,249.19031,imputed from 6094,
2021-10-24,Sunday,249.19031,imputed from 6095,
2021-10-25,Monday,247.54541,,
2021-10-26,Tuesday,249.08319,,
2021-10-27,Wednesday,247.4227,,
2021-10-28,Thursday,246.17568,,
2021-10-29,Friday,243.7731,,start
2021-10-30,Saturday,243.7731,imputed from 6101,
2021-10-31,Sunday,243.7731,imputed from 6102,
2021-11-01,Monday,245.5125,,
2021-11-02,Tuesday,245.16813,,
2021-11-03,Wednesday,245.85612,,
2021-11-04,Thursday,246.75337,,
2021-11-05,Friday,246.79549,,start
2021-11-06,Saturday,246.79549,imputed from 6108,
2021-11-07,Sunday,246.79549,imputed from 6109,
2021-11-08,Monday,247.88763,,
2021-11-09,Tuesday,247.27517,,
2021-11-10,Wednesday,245.64314,,
2021-11-11,Thursday,247.94861,,
2021-11-12,Friday,248.28093,,start
2021-11-13,Saturday,248.28093,imputed from 6115,
2021-11-14,Sunday,248.28093,imputed from 6116,
2021-11-15,Monday,249.52361,,
2021-11-16,Tuesday,250.16887,,
2021-11-17,Wednesday,249.41409,,
2021-11-18,Thursday,247.04764,,
2021-11-19,Friday,246.48697,,start
2021-11-20,Saturday,246.48697,imputed from 6122,
2021-11-21,Sunday,246.48697,imputed from 6123,
2021-11-22,Monday,245.67886,,
2021-11-23,Tuesday,240.75157,,
2021-11-24,Wednesday,239.31941,,
2021-11-25,Thursday,240.8404,,
2021-11-26,Friday,226.81533,,start
2021-11-27,Saturday,226.81533,imputed from 6129,
2021-11-28,Sunday,226.81533,imputed from 6130,
2021-11-29,Monday,231.47319,,
2021-11-30,Tuesday,228.17776,,
2021-12-01,Wednesday,232.48575,,
2021-12-02,Thursday,230.39634,,
2021-12-03,Friday,225.33793,,start
2021-12-04,Saturday,225.33793,imputed from 6136,
2021-12-05,Sunday,225.33793,imputed from 6137,
2021-12-06,Monday,232.82944,,
2021-12-07,Tuesday,237.29927,,
2021-12-08,Wednesday,237.18953,,
2021-12-09,Thursday,237.16314,,
2021-12-10,Friday,235.62541,,start
2021-12-11,Saturday,235.62541,imputed from 6143,
2021-12-12,Sunday,235.62541,imputed from 6144,
2021-12-13,Monday,234.27767,,
2021-12-14,Tuesday,230.85885,,
2021-12-15,Wednesday,233.49889,,
2021-12-16,Thursday,235.36219,,
2021-12-17,Friday,233.80545,,start
2021-12-18,Saturday,233.80545,imputed from 6150,
2021-12-19,Sunday,233.80545,imputed from 6151,
2021-12-20,Monday,229.8268,,
2021-12-21,Tuesday,234.25281,,
2021-12-22,Wednesday,235.98606,,
2021-12-23,Thursday,241.07175,,
2021-12-24,Friday,241.07175,imputed from 6156,start
2021-12-25,Saturday,241.07175,imputed from 6157,
2021-12-26,Sunday,241.07175,imputed from 6158,
2021-12-27,Monday,242.67757,,
2021-12-28,Tuesday,245.03956,,
2021-12-29,Wednesday,245.01123,,
2021-12-30,Thursday,244.26507,,
2021-12-31,Friday,244.26507,imputed from 6163,start
2022-01-01,Saturday,244.26507,imputed from 6164,
2022-01-02,Sunday,244.26507,imputed from 6165,
2022-01-03,Monday,246.40143,,
2022-01-04,Tuesday,247.37865,,
2022-01-05,Wednesday,247.36914,,
2022-01-06,Thursday,247.36914,imputed from 6169,
2022-01-07,Friday,243.4092,,start
2022-01-08,Saturday,243.4092,imputed from 6171,
2022-01-09,Sunday,243.4092,imputed from 6172,
2022-01-10,Monday,239.01493,,
2022-01-11,Tuesday,242.88193,,
2022-01-12,Wednesday,245.01514,,
2022-01-13,Thursday,244.45023,,
2022-01-14,Friday,238.59021,,start
2022-01-15,Saturday,238.59021,imputed from 6178,
