date,weekday,OI1_Index_PX-LAST-CHF,imputed,OI1_Index_start
2008-09-20,Saturday,62.98134,imputed from 4053,
2008-09-21,Sunday,62.98134,imputed from 4054,
2008-09-22,Monday,62.9874,,
2008-09-23,Tuesday,61.44967,,
2008-09-24,Wednesday,60.37859,,
2008-09-25,Thursday,59.72285,,
2008-09-26,Friday,56.70454,,start
2008-09-27,Saturday,56.70454,imputed from 4060,
2008-09-28,Sunday,56.70454,imputed from 4061,
2008-09-29,Monday,50.8073,,
2008-09-30,Tuesday,53.59551,,
2008-10-01,Wednesday,51.97938,,
2008-10-02,Thursday,48.47057,,
2008-10-03,Friday,51.07573,,start
2008-10-04,Saturday,51.07573,imputed from 4067,
2008-10-05,Sunday,51.07573,imputed from 4068,
2008-10-06,Monday,44.68111,,
2008-10-07,Tuesday,44.24779,,
2008-10-08,Wednesday,40.43502,,
2008-10-09,Thursday,41.99621,,
2008-10-10,Friday,38.41732,,start
2008-10-11,Saturday,38.41732,imputed from 4074,
2008-10-12,Sunday,38.41732,imputed from 4075,
2008-10-13,Monday,40.83071,,
2008-10-14,Tuesday,43.14786,,
2008-10-15,Wednesday,38.57767,,
2008-10-16,Thursday,34.19128,,
2008-10-17,Friday,35.40011,,start
2008-10-18,Saturday,35.40011,imputed from 4081,
2008-10-19,Sunday,35.40011,imputed from 4082,
2008-10-20,Monday,38.36901,,
2008-10-21,Tuesday,38.23445,,
2008-10-22,Wednesday,34.91239,,
2008-10-23,Thursday,35.70941,,
2008-10-24,Friday,32.42878,,start
2008-10-25,Saturday,32.42878,imputed from 4088,
2008-10-26,Sunday,32.42878,imputed from 4089,
2008-10-27,Monday,30.82374,,
2008-10-28,Tuesday,31.25984,,
2008-10-29,Wednesday,32.75314,,
2008-10-30,Thursday,35.38322,,
2008-10-31,Friday,37.29768,,start
2008-11-01,Saturday,37.29768,imputed from 4095,
2008-11-02,Sunday,37.29768,imputed from 4096,
2008-11-03,Monday,39.03727,,
2008-11-04,Tuesday,42.27012,,
2008-11-05,Wednesday,41.53156,,
2008-11-06,Thursday,36.47616,,
2008-11-07,Friday,37.88083,,start
2008-11-08,Saturday,37.88083,imputed from 4102,
2008-11-09,Sunday,37.88083,imputed from 4103,
2008-11-10,Monday,38.40913,,
2008-11-11,Tuesday,35.36017,,
2008-11-12,Wednesday,32.0605,,
2008-11-13,Thursday,32.08538,,
2008-11-14,Friday,33.39853,,start
2008-11-15,Saturday,33.39853,imputed from 4109,
2008-11-16,Sunday,33.39853,imputed from 4110,
2008-11-17,Monday,31.97288,,
2008-11-18,Tuesday,31.58944,,
2008-11-19,Wednesday,29.59923,,
2008-11-20,Thursday,28.34704,,
2008-11-21,Friday,27.78017,,start
2008-11-22,Saturday,27.78017,imputed from 4116,
2008-11-23,Sunday,27.78017,imputed from 4117,
2008-11-24,Monday,31.44499,,
2008-11-25,Tuesday,31.27949,,
2008-11-26,Wednesday,31.97649,,
2008-11-27,Thursday,34.14151,,
2008-11-28,Friday,33.68118,,start
2008-11-29,Saturday,33.68118,imputed from 4123,
2008-11-30,Sunday,33.68118,imputed from 4124,
2008-12-01,Monday,29.82141,,
2008-12-02,Tuesday,31.04412,,
2008-12-03,Wednesday,31.26411,,
2008-12-04,Thursday,30.24303,,
2008-12-05,Friday,27.73709,,start
2008-12-06,Saturday,27.73709,imputed from 4130,
2008-12-07,Sunday,27.73709,imputed from 4131,
2008-12-08,Monday,31.24517,,
2008-12-09,Tuesday,31.83236,,
2008-12-10,Wednesday,32.46721,,
2008-12-11,Thursday,33.61334,,
2008-12-12,Friday,31.02438,,start
2008-12-13,Saturday,31.02438,imputed from 4137,
2008-12-14,Sunday,31.02438,imputed from 4138,
2008-12-15,Monday,31.84918,,
2008-12-16,Tuesday,31.36712,,
2008-12-17,Wednesday,32.18345,,
2008-12-18,Thursday,31.01233,,
2008-12-19,Friday,30.20551,,start
2008-12-20,Saturday,30.20551,imputed from 4144,
2008-12-21,Sunday,30.20551,imputed from 4145,
2008-12-22,Monday,28.67417,,
2008-12-23,Tuesday,28.81805,,
2008-12-24,Wednesday,28.81805,imputed from 4148,
2008-12-25,Thursday,28.81805,imputed from 4149,
2008-12-26,Friday,28.81805,imputed from 4148,start
2008-12-27,Saturday,28.81805,imputed from 4151,
2008-12-28,Sunday,28.81805,imputed from 4152,
2008-12-29,Monday,28.88333,,
2008-12-30,Tuesday,30.06199,,
2008-12-31,Wednesday,30.06199,imputed from 4155,
2009-01-01,Thursday,30.06199,imputed from 4156,
2009-01-02,Friday,32.92953,,start
2009-01-03,Saturday,32.92953,imputed from 4158,
2009-01-04,Sunday,32.92953,imputed from 4159,
2009-01-05,Monday,34.23025,,
2009-01-06,Tuesday,35.7936,,
2009-01-07,Wednesday,33.42446,,
2009-01-08,Thursday,33.12974,,
2009-01-09,Friday,33.39793,,start
2009-01-10,Saturday,33.39793,imputed from 4165,
2009-01-11,Sunday,33.39793,imputed from 4166,
2009-01-12,Monday,32.18155,,
2009-01-13,Tuesday,31.59562,,
2009-01-14,Wednesday,29.89989,,
2009-01-15,Thursday,30.90882,,
2009-01-16,Friday,32.76331,,start
2009-01-17,Saturday,32.76331,imputed from 4172,
2009-01-18,Sunday,32.76331,imputed from 4173,
2009-01-19,Monday,32.21408,,
2009-01-20,Tuesday,31.48724,,
2009-01-21,Wednesday,32.6884,,
2009-01-22,Thursday,32.27141,,
2009-01-23,Friday,33.06092,,start
2009-01-24,Saturday,33.06092,imputed from 4179,
2009-01-25,Sunday,33.06092,imputed from 4180,
2009-01-26,Monday,34.81489,,
2009-01-27,Tuesday,34.27915,,
2009-01-28,Wednesday,35.64112,,
2009-01-29,Thursday,34.00676,,
2009-01-30,Friday,33.83333,,start
2009-01-31,Saturday,33.83333,imputed from 4186,
2009-02-01,Sunday,33.83333,imputed from 4187,
2009-02-02,Monday,31.89671,,
2009-02-03,Tuesday,32.79825,,
2009-02-04,Wednesday,34.02535,,
2009-02-05,Thursday,34.42877,,
2009-02-06,Friday,35.05366,,start
2009-02-07,Saturday,35.05366,imputed from 4193,
2009-02-08,Sunday,35.05366,imputed from 4194,
2009-02-09,Monday,37.74839,,
2009-02-10,Tuesday,36.55899,,
2009-02-11,Wednesday,36.48194,,
2009-02-12,Thursday,35.03977,,
2009-02-13,Friday,35.97418,,start
2009-02-14,Saturday,35.97418,imputed from 4200,
2009-02-15,Sunday,35.97418,imputed from 4201,
2009-02-16,Monday,34.81943,,
2009-02-17,Tuesday,33.43488,,
2009-02-18,Wednesday,33.24549,,
2009-02-19,Thursday,34.12364,,
2009-02-20,Friday,32.16751,,start
2009-02-21,Saturday,32.16751,imputed from 4207,
2009-02-22,Sunday,32.16751,imputed from 4208,
2009-02-23,Monday,31.86886,,
2009-02-24,Tuesday,31.84179,,
2009-02-25,Wednesday,31.97322,,
2009-02-26,Thursday,33.0096,,
2009-02-27,Friday,31.8491,,start
2009-02-28,Saturday,31.8491,imputed from 4214,
2009-03-01,Sunday,31.8491,imputed from 4215,
2009-03-02,Monday,30.18708,,
2009-03-03,Tuesday,28.59092,,
2009-03-04,Wednesday,31.35385,,
2009-03-05,Thursday,29.78111,,
2009-03-06,Friday,29.35761,,start
2009-03-07,Saturday,29.35761,imputed from 4221,
2009-03-08,Sunday,29.35761,imputed from 4222,
2009-03-09,Monday,30.21464,,
2009-03-10,Tuesday,31.94276,,
2009-03-11,Wednesday,31.78772,,
2009-03-12,Thursday,32.37919,,
2009-03-13,Friday,32.92779,,start
2009-03-14,Saturday,32.92779,imputed from 4228,
2009-03-15,Sunday,32.92779,imputed from 4229,
2009-03-16,Monday,33.78131,,
2009-03-17,Tuesday,33.90639,,
2009-03-18,Wednesday,33.05172,,
2009-03-19,Thursday,35.48785,,
2009-03-20,Friday,35.61782,,start
2009-03-21,Saturday,35.61782,imputed from 4235,
2009-03-22,Sunday,35.61782,imputed from 4236,
2009-03-23,Monday,37.50392,,
2009-03-24,Tuesday,36.57261,,
2009-03-25,Wednesday,36.10287,,
2009-03-26,Thursday,37.15768,,
2009-03-27,Friday,36.05315,,start
2009-03-28,Saturday,36.05315,imputed from 4242,
2009-03-29,Sunday,36.05315,imputed from 4243,
2009-03-30,Monday,33.66411,,
2009-03-31,Tuesday,34.50214,,
2009-04-01,Wednesday,34.9957,,
2009-04-02,Thursday,37.47939,,
2009-04-03,Friday,36.16238,,start
2009-04-04,Saturday,36.16238,imputed from 4249,
2009-04-05,Sunday,36.16238,imputed from 4250,
2009-04-06,Monday,35.94088,,
2009-04-07,Tuesday,34.36563,,
2009-04-08,Wednesday,33.87102,,
2009-04-09,Thursday,33.87102,imputed from 4254,
2009-04-10,Friday,33.87102,imputed from 4254,start
2009-04-11,Saturday,33.87102,imputed from 4256,
2009-04-12,Sunday,33.87102,imputed from 4257,
2009-04-13,Monday,33.87102,imputed from 4258,
2009-04-14,Tuesday,35.54114,,
2009-04-15,Wednesday,35.63998,,
2009-04-16,Thursday,36.85278,,
2009-04-17,Friday,38.69671,,start
2009-04-18,Saturday,38.69671,imputed from 4263,
2009-04-19,Sunday,38.69671,imputed from 4264,
2009-04-20,Monday,36.15591,,
2009-04-21,Tuesday,36.90552,,
2009-04-22,Wednesday,37.48271,,
2009-04-23,Thursday,37.38629,,
2009-04-24,Friday,38.10523,,start
2009-04-25,Saturday,38.10523,imputed from 4270,
2009-04-26,Sunday,38.10523,imputed from 4271,
2009-04-27,Monday,37.32851,,
2009-04-28,Tuesday,37.22154,,
2009-04-29,Wednesday,38.80655,,
2009-04-30,Thursday,39.4747,,
2009-05-01,Friday,39.4747,imputed from 4276,start
2009-05-02,Saturday,39.4747,imputed from 4277,
2009-05-03,Sunday,39.4747,imputed from 4278,
2009-05-04,Monday,41.47633,,
2009-05-05,Tuesday,41.04427,,
2009-05-06,Wednesday,41.91954,,
2009-05-07,Thursday,42.94765,,
2009-05-08,Friday,44.65652,,start
2009-05-09,Saturday,44.65652,imputed from 4284,
2009-05-10,Sunday,44.65652,imputed from 4285,
2009-05-11,Monday,43.04853,,
2009-05-12,Tuesday,43.03109,,
2009-05-13,Wednesday,41.61279,,
2009-05-14,Thursday,41.95745,,
2009-05-15,Friday,42.49755,,start
2009-05-16,Saturday,42.49755,imputed from 4291,
2009-05-17,Sunday,42.49755,imputed from 4292,
2009-05-18,Monday,43.59297,,
2009-05-19,Tuesday,44.42375,,
2009-05-20,Wednesday,45.06358,,
2009-05-21,Thursday,45.06358,imputed from 4296,
2009-05-22,Friday,44.00602,,start
2009-05-23,Saturday,44.00602,imputed from 4298,
2009-05-24,Sunday,44.00602,imputed from 4299,
2009-05-25,Monday,44.15519,,
2009-05-26,Tuesday,43.47948,,
2009-05-27,Wednesday,43.88205,,
2009-05-28,Thursday,43.79271,,
2009-05-29,Friday,45.01015,,start
2009-05-30,Saturday,45.01015,imputed from 4305,
2009-05-31,Sunday,45.01015,imputed from 4306,
2009-06-01,Monday,45.01015,imputed from 4307,
2009-06-02,Tuesday,47.72038,,
2009-06-03,Wednesday,45.00227,,
2009-06-04,Thursday,45.77443,,
2009-06-05,Friday,46.25684,,start
2009-06-06,Saturday,46.25684,imputed from 4312,
2009-06-07,Sunday,46.25684,imputed from 4313,
2009-06-08,Monday,45.00999,,
2009-06-09,Tuesday,45.92496,,
2009-06-10,Wednesday,46.90364,,
2009-06-11,Thursday,47.65107,,
2009-06-12,Friday,47.03802,,start
2009-06-13,Saturday,47.03802,imputed from 4319,
2009-06-14,Sunday,47.03802,imputed from 4320,
2009-06-15,Monday,45.0826,,
2009-06-16,Tuesday,45.67019,,
2009-06-17,Wednesday,43.59126,,
2009-06-18,Thursday,44.31343,,
2009-06-19,Friday,44.19564,,start
2009-06-20,Saturday,44.19564,imputed from 4326,
2009-06-21,Sunday,44.19564,imputed from 4327,
2009-06-22,Monday,41.15385,,
2009-06-23,Tuesday,40.22591,,
2009-06-24,Wednesday,42.92628,,
2009-06-25,Thursday,41.97329,,
2009-06-26,Friday,42.45568,,start
2009-06-27,Saturday,42.45568,imputed from 4333,
2009-06-28,Sunday,42.45568,imputed from 4334,
2009-06-29,Monday,43.29124,,
2009-06-30,Tuesday,43.00886,,
2009-07-01,Wednesday,44.13109,,
2009-07-02,Thursday,42.9453,,
2009-07-03,Friday,42.73896,,start
2009-07-04,Saturday,42.73896,imputed from 4340,
2009-07-05,Sunday,42.73896,imputed from 4341,
2009-07-06,Monday,40.52032,,
2009-07-07,Tuesday,40.44377,,
2009-07-08,Wednesday,39.48011,,
2009-07-09,Thursday,39.95404,,
2009-07-10,Friday,39.04735,,start
2009-07-11,Saturday,39.04735,imputed from 4347,
2009-07-12,Sunday,39.04735,imputed from 4348,
2009-07-13,Monday,39.7311,,
2009-07-14,Tuesday,41.13311,,
2009-07-15,Wednesday,42.77716,,
2009-07-16,Thursday,42.49637,,
2009-07-17,Friday,42.80545,,start
2009-07-18,Saturday,42.80545,imputed from 4354,
2009-07-19,Sunday,42.80545,imputed from 4355,
2009-07-20,Monday,43.85072,,
2009-07-21,Tuesday,45.03258,,
2009-07-22,Wednesday,44.8609,,
2009-07-23,Thursday,46.08349,,
2009-07-24,Friday,46.03569,,start
2009-07-25,Saturday,46.03569,imputed from 4361,
2009-07-26,Sunday,46.03569,imputed from 4362,
2009-07-27,Monday,46.9495,,
2009-07-28,Tuesday,45.59257,,
2009-07-29,Wednesday,45.37631,,
2009-07-30,Thursday,46.81366,,
2009-07-31,Friday,46.88512,,start
2009-08-01,Saturday,46.88512,imputed from 4368,
2009-08-02,Sunday,46.88512,imputed from 4369,
2009-08-03,Monday,48.78773,,
2009-08-04,Tuesday,47.98122,,
2009-08-05,Wednesday,48.05448,,
2009-08-06,Thursday,47.75659,,
2009-08-07,Friday,48.44068,,start
2009-08-08,Saturday,48.44068,imputed from 4375,
2009-08-09,Sunday,48.44068,imputed from 4376,
2009-08-10,Monday,47.43291,,
2009-08-11,Tuesday,46.30465,,
2009-08-12,Wednesday,47.78479,,
2009-08-13,Thursday,48.08002,,
2009-08-14,Friday,47.73274,,start
2009-08-15,Saturday,47.73274,imputed from 4382,
2009-08-16,Sunday,47.73274,imputed from 4383,
2009-08-17,Monday,45.886,,
2009-08-18,Tuesday,46.93139,,
2009-08-19,Wednesday,46.93632,,
2009-08-20,Thursday,47.97586,,
2009-08-21,Friday,49.07339,,start
2009-08-22,Saturday,49.07339,imputed from 4389,
2009-08-23,Sunday,49.07339,imputed from 4390,
2009-08-24,Monday,50.17967,,
2009-08-25,Tuesday,50.07857,,
2009-08-26,Wednesday,48.9209,,
2009-08-27,Thursday,48.12377,,
2009-08-28,Friday,48.97944,,start
2009-08-29,Saturday,48.97944,imputed from 4396,
2009-08-30,Sunday,48.97944,imputed from 4397,
2009-08-31,Monday,47.79684,,
2009-09-01,Tuesday,47.2414,,
2009-09-02,Wednesday,46.29535,,
2009-09-03,Thursday,47.05662,,
2009-09-04,Friday,47.88508,,start
2009-09-05,Saturday,47.88508,imputed from 4403,
2009-09-06,Sunday,47.88508,imputed from 4404,
2009-09-07,Monday,49.054,,
2009-09-08,Tuesday,49.18923,,
2009-09-09,Wednesday,49.99037,,
2009-09-10,Thursday,49.29971,,
2009-09-11,Friday,49.52501,,start
2009-09-12,Saturday,49.52501,imputed from 4410,
2009-09-13,Sunday,49.52501,imputed from 4411,
2009-09-14,Monday,48.99035,,
2009-09-15,Tuesday,50.66467,,
2009-09-16,Wednesday,51.851,,
2009-09-17,Thursday,51.99027,,
2009-09-18,Friday,51.87403,,start
2009-09-19,Saturday,51.87403,imputed from 4417,
2009-09-20,Sunday,51.87403,imputed from 4418,
2009-09-21,Monday,51.03822,,
2009-09-22,Tuesday,52.16179,,
2009-09-23,Wednesday,51.94101,,
2009-09-24,Thursday,50.66224,,
2009-09-25,Friday,51.10819,,start
2009-09-26,Saturday,51.10819,imputed from 4424,
2009-09-27,Sunday,51.10819,imputed from 4425,
2009-09-28,Monday,51.83442,,
2009-09-29,Tuesday,51.80279,,
2009-09-30,Wednesday,52.61085,,
2009-10-01,Thursday,51.66857,,
2009-10-02,Friday,50.17709,,start
2009-10-03,Saturday,50.17709,imputed from 4431,
2009-10-04,Sunday,50.17709,imputed from 4432,
2009-10-05,Monday,52.16284,,
2009-10-06,Tuesday,54.10756,,
2009-10-07,Wednesday,53.84604,,
2009-10-08,Thursday,55.42532,,
2009-10-09,Friday,55.97548,,start
2009-10-10,Saturday,55.97548,imputed from 4438,
2009-10-11,Sunday,55.97548,imputed from 4439,
2009-10-12,Monday,55.87117,,
2009-10-13,Tuesday,55.30089,,
2009-10-14,Wednesday,56.86223,,
2009-10-15,Thursday,56.58517,,
2009-10-16,Friday,56.07026,,start
2009-10-17,Saturday,56.07026,imputed from 4445,
2009-10-18,Sunday,56.07026,imputed from 4446,
2009-10-19,Monday,57.61089,,
2009-10-20,Tuesday,57.34856,,
2009-10-21,Wednesday,57.55468,,
2009-10-22,Thursday,56.71653,,
2009-10-23,Friday,56.33976,,start
2009-10-24,Saturday,56.33976,imputed from 4452,
2009-10-25,Sunday,56.33976,imputed from 4453,
2009-10-26,Monday,55.39974,,
2009-10-27,Tuesday,55.26721,,
2009-10-28,Wednesday,52.94352,,
2009-10-29,Thursday,55.25841,,
2009-10-30,Friday,53.69288,,start
2009-10-31,Saturday,53.69288,imputed from 4459,
2009-11-01,Sunday,53.69288,imputed from 4460,
2009-11-02,Monday,53.34875,,
2009-11-03,Tuesday,52.54017,,
2009-11-04,Wednesday,54.45142,,
2009-11-05,Thursday,54.60184,,
2009-11-06,Friday,54.10227,,start
2009-11-07,Saturday,54.10227,imputed from 4466,
2009-11-08,Sunday,54.10227,imputed from 4467,
2009-11-09,Monday,56.29261,,
2009-11-10,Tuesday,55.91881,,
2009-11-11,Wednesday,56.56661,,
2009-11-12,Thursday,56.35562,,
2009-11-13,Friday,56.8334,,start
2009-11-14,Saturday,56.8334,imputed from 4473,
2009-11-15,Sunday,56.8334,imputed from 4474,
2009-11-16,Monday,58.87117,,
2009-11-17,Tuesday,58.58055,,
2009-11-18,Wednesday,58.75518,,
2009-11-19,Thursday,57.05818,,
2009-11-20,Friday,57.31548,,start
2009-11-21,Saturday,57.31548,imputed from 4480,
2009-11-22,Sunday,57.31548,imputed from 4481,
2009-11-23,Monday,59.28087,,
2009-11-24,Tuesday,58.57778,,
2009-11-25,Wednesday,58.80996,,
2009-11-26,Thursday,56.36066,,
2009-11-27,Friday,57.45018,,start
2009-11-28,Saturday,57.45018,imputed from 4487,
2009-11-29,Sunday,57.45018,imputed from 4488,
2009-11-30,Monday,56.03917,,
2009-12-01,Tuesday,58.0357,,
2009-12-02,Wednesday,58.29614,,
2009-12-03,Thursday,58.03638,,
2009-12-04,Friday,59.2775,,start
2009-12-05,Saturday,59.2775,imputed from 4494,
2009-12-06,Sunday,59.2775,imputed from 4495,
2009-12-07,Monday,59.10771,,
2009-12-08,Tuesday,58.39137,,
2009-12-09,Wednesday,57.91096,,
2009-12-10,Thursday,59.25983,,
2009-12-11,Friday,59.33271,,start
2009-12-12,Saturday,59.33271,imputed from 4501,
2009-12-13,Sunday,59.33271,imputed from 4502,
2009-12-14,Monday,59.76867,,
2009-12-15,Tuesday,60.08225,,
2009-12-16,Wednesday,60.19532,,
2009-12-17,Thursday,59.84261,,
2009-12-18,Friday,59.45446,,start
2009-12-19,Saturday,59.45446,imputed from 4508,
2009-12-20,Sunday,59.45446,imputed from 4509,
2009-12-21,Monday,60.31635,,
2009-12-22,Tuesday,60.45911,,
2009-12-23,Wednesday,60.57147,,
2009-12-24,Thursday,60.57147,imputed from 4513,
2009-12-25,Friday,60.57147,imputed from 4513,start
2009-12-26,Saturday,60.57147,imputed from 4515,
2009-12-27,Sunday,60.57147,imputed from 4516,
2009-12-28,Monday,60.94831,,
2009-12-29,Tuesday,61.32446,,
2009-12-30,Wednesday,60.70624,,
2009-12-31,Thursday,60.70624,imputed from 4520,
2010-01-01,Friday,60.70624,imputed from 4520,start
2010-01-02,Saturday,60.70624,imputed from 4522,
2010-01-03,Sunday,60.70624,imputed from 4523,
2010-01-04,Monday,62.73992,,
2010-01-05,Tuesday,63.00521,,
2010-01-06,Wednesday,62.78773,,
2010-01-07,Thursday,62.98414,,
2010-01-08,Friday,63.2171,,start
2010-01-09,Saturday,63.2171,imputed from 4529,
2010-01-10,Sunday,63.2171,imputed from 4530,
2010-01-11,Monday,63.54163,,
2010-01-12,Tuesday,61.9426,,
2010-01-13,Wednesday,62.1426,,
2010-01-14,Thursday,63.03012,,
2010-01-15,Friday,62.41973,,start
2010-01-16,Saturday,62.41973,imputed from 4536,
2010-01-17,Sunday,62.41973,imputed from 4537,
2010-01-18,Monday,62.66189,,
2010-01-19,Tuesday,62.48414,,
2010-01-20,Wednesday,60.77965,,
2010-01-21,Thursday,59.56004,,
2010-01-22,Friday,58.54939,,start
2010-01-23,Saturday,58.54939,imputed from 4543,
2010-01-24,Sunday,58.54939,imputed from 4544,
2010-01-25,Monday,58.30599,,
2010-01-26,Tuesday,57.99429,,
2010-01-27,Wednesday,57.92271,,
2010-01-28,Thursday,57.95747,,
2010-01-29,Friday,59.22198,,start
2010-01-30,Saturday,59.22198,imputed from 4550,
2010-01-31,Sunday,59.22198,imputed from 4551,
2010-02-01,Monday,59.63567,,
2010-02-02,Tuesday,60.78498,,
2010-02-03,Wednesday,60.51344,,
2010-02-04,Thursday,58.19299,,
2010-02-05,Friday,57.19663,,start
2010-02-06,Saturday,57.19663,imputed from 4557,
2010-02-07,Sunday,57.19663,imputed from 4558,
2010-02-08,Monday,56.75792,,
2010-02-09,Tuesday,57.54696,,
2010-02-10,Wednesday,56.5654,,
2010-02-11,Thursday,57.27026,,
2010-02-12,Friday,56.67517,,start
2010-02-13,Saturday,56.67517,imputed from 4564,
2010-02-14,Sunday,56.67517,imputed from 4565,
2010-02-15,Monday,56.15897,,
2010-02-16,Tuesday,57.56865,,
2010-02-17,Wednesday,58.39052,,
2010-02-18,Thursday,58.33209,,
2010-02-19,Friday,58.83474,,start
2010-02-20,Saturday,58.83474,imputed from 4571,
2010-02-21,Sunday,58.83474,imputed from 4572,
2010-02-22,Monday,59.57279,,
2010-02-23,Tuesday,58.18245,,
2010-02-24,Wednesday,58.24306,,
2010-02-25,Thursday,56.62846,,
2010-02-26,Friday,57.70838,,start
2010-02-27,Saturday,57.70838,imputed from 4578,
2010-02-28,Sunday,57.70838,imputed from 4579,
2010-03-01,Monday,59.46814,,
2010-03-02,Tuesday,59.58375,,
2010-03-03,Wednesday,60.02227,,
2010-03-04,Thursday,59.90263,,
2010-03-05,Friday,61.17107,,start
2010-03-06,Saturday,61.17107,imputed from 4585,
2010-03-07,Sunday,61.17107,imputed from 4586,
2010-03-08,Monday,60.93144,,
2010-03-09,Tuesday,60.8914,,
2010-03-10,Wednesday,61.93825,,
2010-03-11,Thursday,61.17388,,
2010-03-12,Friday,61.262,,start
2010-03-13,Saturday,61.262,imputed from 4592,
2010-03-14,Sunday,61.262,imputed from 4593,
2010-03-15,Monday,60.03637,,
2010-03-16,Tuesday,60.9833,,
2010-03-17,Wednesday,61.46367,,
2010-03-18,Thursday,60.45421,,
2010-03-19,Friday,60.35136,,start
2010-03-20,Saturday,60.35136,imputed from 4599,
2010-03-21,Sunday,60.35136,imputed from 4600,
2010-03-22,Monday,59.91167,,
2010-03-23,Tuesday,60.70993,,
2010-03-24,Wednesday,60.46898,,
2010-03-25,Thursday,60.53934,,
2010-03-26,Friday,59.86972,,start
2010-03-27,Saturday,59.86972,imputed from 4606,
2010-03-28,Sunday,59.86972,imputed from 4607,
2010-03-29,Monday,60.59622,,
2010-03-30,Tuesday,60.30014,,
2010-03-31,Wednesday,60.74939,,
2010-04-01,Thursday,60.74939,imputed from 4611,
2010-04-02,Friday,60.74939,imputed from 4611,start
2010-04-03,Saturday,60.74939,imputed from 4613,
2010-04-04,Sunday,60.74939,imputed from 4614,
2010-04-05,Monday,60.74939,imputed from 4615,
2010-04-06,Tuesday,62.83373,,
2010-04-07,Wednesday,63.01689,,
2010-04-08,Thursday,62.83129,,
2010-04-09,Friday,63.70485,,start
2010-04-10,Saturday,63.70485,imputed from 4620,
2010-04-11,Sunday,63.70485,imputed from 4621,
2010-04-12,Monday,63.65855,,
2010-04-13,Tuesday,62.35914,,
2010-04-14,Wednesday,63.62186,,
2010-04-15,Thursday,64.44118,,
2010-04-16,Friday,63.33421,,start
2010-04-17,Saturday,63.33421,imputed from 4627,
2010-04-18,Sunday,63.33421,imputed from 4628,
2010-04-19,Monday,62.42514,,
2010-04-20,Tuesday,64.1066,,
2010-04-21,Wednesday,64.10351,,
2010-04-22,Thursday,64.15034,,
2010-04-23,Friday,65.04116,,start
2010-04-24,Saturday,65.04116,imputed from 4634,
2010-04-25,Sunday,65.04116,imputed from 4635,
2010-04-26,Monday,65.65148,,
2010-04-27,Tuesday,64.5622,,
2010-04-28,Wednesday,63.22725,,
2010-04-29,Thursday,64.50906,,
2010-04-30,Friday,63.60378,,start
2010-05-01,Saturday,63.60378,imputed from 4641,
2010-05-02,Sunday,63.60378,imputed from 4642,
2010-05-03,Monday,64.05474,,
2010-05-04,Tuesday,62.22264,,
2010-05-05,Wednesday,61.52974,,
2010-05-06,Thursday,58.77067,,
2010-05-07,Friday,56.42653,,start
2010-05-08,Saturday,56.42653,imputed from 4648,
2010-05-09,Sunday,56.42653,imputed from 4649,
2010-05-10,Monday,61.0888,,
2010-05-11,Tuesday,60.42625,,
2010-05-12,Wednesday,61.68361,,
2010-05-13,Thursday,61.7875,,
2010-05-14,Friday,59.70074,,start
2010-05-15,Saturday,59.70074,imputed from 4655,
2010-05-16,Sunday,59.70074,imputed from 4656,
2010-05-17,Monday,59.6825,,
2010-05-18,Tuesday,60.01415,,
2010-05-19,Wednesday,57.17328,,
2010-05-20,Thursday,54.40053,,
2010-05-21,Friday,55.81069,,start
2010-05-22,Saturday,55.81069,imputed from 4662,
2010-05-23,Sunday,55.81069,imputed from 4663,
2010-05-24,Monday,56.05397,,
2010-05-25,Tuesday,53.14796,,
2010-05-26,Wednesday,56.17855,,
2010-05-27,Thursday,57.73157,,
2010-05-28,Friday,57.04015,,start
2010-05-29,Saturday,57.04015,imputed from 4669,
2010-05-30,Sunday,57.04015,imputed from 4670,
2010-05-31,Monday,56.06122,,
2010-06-01,Tuesday,56.26095,,
2010-06-02,Wednesday,56.43881,,
2010-06-03,Thursday,57.85378,,
2010-06-04,Friday,55.94355,,start
2010-06-05,Saturday,55.94355,imputed from 4676,
2010-06-06,Sunday,55.94355,imputed from 4677,
2010-06-07,Monday,54.68276,,
2010-06-08,Tuesday,53.36266,,
2010-06-09,Wednesday,55.35385,,
2010-06-10,Thursday,56.56273,,
2010-06-11,Friday,57.39222,,start
2010-06-12,Saturday,57.39222,imputed from 4683,
2010-06-13,Sunday,57.39222,imputed from 4684,
2010-06-14,Monday,59.21405,,
2010-06-15,Tuesday,59.07266,,
2010-06-16,Wednesday,58.23298,,
2010-06-17,Thursday,57.54061,,
2010-06-18,Friday,57.54504,,start
2010-06-19,Saturday,57.54504,imputed from 4690,
2010-06-20,Sunday,57.54504,imputed from 4691,
2010-06-21,Monday,58.70244,,
2010-06-22,Tuesday,57.02322,,
2010-06-23,Wednesday,55.84122,,
2010-06-24,Thursday,54.37198,,
2010-06-25,Friday,53.08786,,start
2010-06-26,Saturday,53.08786,imputed from 4697,
2010-06-27,Sunday,53.08786,imputed from 4698,
2010-06-28,Monday,53.28222,,
2010-06-29,Tuesday,49.73,,
2010-06-30,Wednesday,49.74983,,
2010-07-01,Thursday,47.97713,,
2010-07-02,Friday,49.38178,,start
2010-07-03,Saturday,49.38178,imputed from 4704,
2010-07-04,Sunday,49.38178,imputed from 4705,
2010-07-05,Monday,48.89829,,
