date,weekday,UGL1_Comdty_PX-LAST,UGL1_Comdty_CURRENCY-GBP,UGL1_Comdty_PX-LAST-CHF,imputed,UGL1_Comdty_start
2019-01-05,Saturday,,,189.52533599999998,imputed from 1866,
2019-01-06,Sunday,,,189.52533599999998,imputed from 1867,
2019-01-07,Monday,152.14,1.2519,190.46406599999997,,
2019-01-08,Tuesday,152.14,1.248,189.87071999999998,,
2019-01-09,Wednesday,152.32,1.2462,189.821184,,
2019-01-10,Thursday,151.46,1.2552,190.11259200000003,,
2019-01-11,Friday,150.24,1.2632,189.78316800000002,,start
2019-01-12,Saturday,,,189.78316800000002,imputed from 1873,
2019-01-13,Sunday,,,189.78316800000002,imputed from 1874,
2019-01-14,Monday,150.4,1.2619,189.78976,,
2019-01-15,Tuesday,151.92,1.2704,192.99916799999997,,
2019-01-16,Wednesday,150.98,1.2758,192.620284,,
2019-01-17,Thursday,149.9,1.2911,193.53589,,
2019-01-18,Friday,149.42,1.2816,191.496672,,start
2019-01-19,Saturday,,,191.496672,imputed from 1880,
2019-01-20,Sunday,,,191.496672,imputed from 1881,
2019-01-21,Monday,150.48,1.2857,193.472136,,
2019-01-22,Tuesday,150.06,1.292,193.87752,,
2019-01-23,Wednesday,150.78,1.3004,196.074312,,
2019-01-24,Thursday,152.02,1.3017,197.88443400000003,,
2019-01-25,Friday,151.5,1.3114,198.6771,,start
2019-01-26,Saturday,,,198.6771,imputed from 1887,
2019-01-27,Sunday,,,198.6771,imputed from 1888,
2019-01-28,Monday,152.9,1.3055,199.61095000000003,,
2019-01-29,Tuesday,153.1,1.2997,198.98407,,
2019-01-30,Wednesday,153.28,1.3041,199.892448,,
2019-01-31,Thursday,153.88,1.3033,200.55180399999998,,
2019-02-01,Friday,153.0,1.3022,199.2366,,start
2019-02-02,Saturday,,,199.2366,imputed from 1894,
2019-02-03,Sunday,,,199.2366,imputed from 1895,
2019-02-04,Monday,151.98,1.3008,197.69558399999997,,
2019-02-05,Tuesday,153.56,1.2947,198.814132,,
2019-02-06,Wednesday,153.82,1.2962,199.381484,,
2019-02-07,Thursday,154.58,1.2981,200.660298,,
2019-02-08,Friday,155.48,1.2944,201.253312,,start
2019-02-09,Saturday,,,201.253312,imputed from 1901,
2019-02-10,Sunday,,,201.253312,imputed from 1902,
2019-02-11,Monday,155.1,1.2909,200.21858999999998,,
2019-02-12,Tuesday,154.74,1.2977,200.80609800000002,,
2019-02-13,Wednesday,154.84,1.2964,200.734576,,
2019-02-14,Thursday,155.8,1.2864,200.42112,,
2019-02-15,Friday,155.16,1.2959,201.071844,,start
2019-02-16,Saturday,,,201.071844,imputed from 1908,
2019-02-17,Sunday,,,201.071844,imputed from 1909,
2019-02-18,Monday,155.1,1.2981,201.33531,,
2019-02-19,Tuesday,154.5,1.3077,202.03965000000002,,
2019-02-20,Wednesday,154.46,1.3061,201.74020600000003,,
2019-02-21,Thursday,154.02,1.3054,201.057708,,
2019-02-22,Friday,155.18,1.306,202.66508000000002,,start
2019-02-23,Saturday,,,202.66508000000002,imputed from 1915,
2019-02-24,Sunday,,,202.66508000000002,imputed from 1916,
2019-02-25,Monday,154.26,1.3106,202.17315599999998,,
2019-02-26,Tuesday,152.6,1.325,202.195,,
2019-02-27,Wednesday,150.44,1.3329,200.521476,,
2019-02-28,Thursday,150.12,1.3238,198.728856,,
2019-03-01,Friday,150.4,1.3195,198.4528,,start
2019-03-02,Saturday,,,198.4528,imputed from 1922,
2019-03-03,Sunday,,,198.4528,imputed from 1923,
2019-03-04,Monday,151.3,1.3168,199.23184,,
2019-03-05,Tuesday,151.56,1.3232,200.54419199999998,,
2019-03-06,Wednesday,153.22,1.3236,202.801992,,
2019-03-07,Thursday,155.16,1.3233,205.32322799999997,,
2019-03-08,Friday,153.82,1.3122,201.842604,,start
2019-03-09,Saturday,,,201.842604,imputed from 1929,
2019-03-10,Sunday,,,201.842604,imputed from 1930,
2019-03-11,Monday,154.34,1.329,205.11786,,
2019-03-12,Tuesday,154.08,1.3176,203.01580800000002,,
2019-03-13,Wednesday,152.84,1.3389,204.637476,,
2019-03-14,Thursday,152.82,1.3292,203.12834399999997,,
2019-03-15,Friday,153.46,1.332,204.40872000000002,,start
2019-03-16,Saturday,,,204.40872000000002,imputed from 1936,
2019-03-17,Sunday,,,204.40872000000002,imputed from 1937,
2019-03-18,Monday,154.0,1.3273,204.40419999999997,,
2019-03-19,Tuesday,154.44,1.3257,204.74110800000003,,
2019-03-20,Wednesday,156.22,1.3099,204.632578,,
2019-03-21,Thursday,159.06,1.3001,206.79390600000002,,
2019-03-22,Friday,160.4,1.3122,210.47688000000002,,start
2019-03-23,Saturday,,,210.47688000000002,imputed from 1943,
2019-03-24,Sunday,,,210.47688000000002,imputed from 1944,
2019-03-25,Monday,161.08,1.3096,210.95036800000003,,
2019-03-26,Tuesday,159.5,1.3133,209.47134999999997,,
2019-03-27,Wednesday,159.6,1.3122,209.42712,,
2019-03-28,Thursday,159.06,1.2987,206.571222,,
2019-03-29,Friday,158.62,1.297,205.73014,,start
2019-03-30,Saturday,,,205.73014,imputed from 1950,
2019-03-31,Sunday,,,205.73014,imputed from 1951,
2019-04-01,Monday,157.7,1.3087,206.38198999999997,,
2019-04-02,Tuesday,159.18,1.3108,208.653144,,
2019-04-03,Wednesday,157.18,1.3136,206.47164800000002,,
2019-04-04,Thursday,156.36,1.3076,204.45633600000002,,
2019-04-05,Friday,155.1,1.3041,202.26591,,start
2019-04-06,Saturday,,,202.26591,imputed from 1957,
2019-04-07,Sunday,,,202.26591,imputed from 1958,
2019-04-08,Monday,155.68,1.3049,203.146832,,
2019-04-09,Tuesday,155.78,1.3051,203.30847799999998,,
2019-04-10,Wednesday,156.28,1.3124,205.10187200000001,,
2019-04-11,Thursday,155.16,1.3097,203.213052,,
2019-04-12,Friday,153.16,1.3106,200.731496,,start
2019-04-13,Saturday,,,200.731496,imputed from 1964,
2019-04-14,Sunday,,,200.731496,imputed from 1965,
2019-04-15,Monday,153.5,1.3152,201.8832,,
2019-04-16,Tuesday,153.4,1.3154,201.78235999999998,,
2019-04-17,Wednesday,152.8,1.318,201.39040000000003,,
2019-04-18,Thursday,153.78,1.3192,202.86657599999998,,
2019-04-19,Friday,153.78,1.3183,202.728174,imputed from 1970,start
2019-04-20,Saturday,,,202.728174,imputed from 1971,
2019-04-21,Sunday,,,202.728174,imputed from 1972,
2019-04-22,Monday,153.78,1.3183,202.728174,,
2019-04-23,Tuesday,153.14,1.3199,202.12948599999999,,
2019-04-24,Wednesday,154.1,1.3167,202.90347,,
2019-04-25,Thursday,154.48,1.316,203.29568,,
2019-04-26,Friday,155.02,1.3172,204.192344,,start
2019-04-27,Saturday,,,204.192344,imputed from 1978,
2019-04-28,Sunday,,,204.192344,imputed from 1979,
2019-04-29,Monday,155.0,1.319,204.445,,
2019-04-30,Tuesday,154.5,1.3286,205.2687,,
2019-05-01,Wednesday,155.1,1.3286,206.06586,,
2019-05-02,Thursday,154.04,1.3283,204.611332,,
2019-05-03,Friday,153.6,1.339,205.6704,,start
2019-05-04,Saturday,,,205.6704,imputed from 1985,
2019-05-05,Sunday,,,205.6704,imputed from 1986,
2019-05-06,Monday,153.6,1.3332,204.77952,,
2019-05-07,Tuesday,154.78,1.3329,206.306262,,
2019-05-08,Wednesday,155.44,1.3271,206.284424,,
2019-05-09,Thursday,155.62,1.3204,205.480648,,
2019-05-10,Friday,155.22,1.3152,204.145344,,start
2019-05-11,Saturday,,,204.145344,imputed from 1992,
2019-05-12,Sunday,,,204.145344,imputed from 1993,
2019-05-13,Monday,155.66,1.304,202.98064,,
2019-05-14,Tuesday,155.98,1.3018,203.054764,,
2019-05-15,Wednesday,156.82,1.2956,203.175992,,
2019-05-16,Thursday,157.02,1.2925,202.94835,,
2019-05-17,Friday,157.6,1.2863,202.72088,,start
2019-05-18,Saturday,,,202.72088,imputed from 1999,
2019-05-19,Sunday,,,202.72088,imputed from 2000,
2019-05-20,Monday,157.02,1.2833,201.50376600000004,,
2019-05-21,Tuesday,156.36,1.2847,200.87569200000002,,
2019-05-22,Wednesday,157.92,1.2789,201.96388799999997,,
2019-05-23,Thursday,159.58,1.2699,202.65064200000003,,
2019-05-24,Friday,159.96,1.2738,203.75704800000003,,start
2019-05-25,Saturday,,,203.75704800000003,imputed from 2006,
2019-05-26,Sunday,,,203.75704800000003,imputed from 2007,
2019-05-27,Monday,159.96,1.2728,203.59708799999999,,
2019-05-28,Tuesday,160.38,1.2751,204.50053799999998,,
2019-05-29,Wednesday,159.84,1.2731,203.492304,,
2019-05-30,Thursday,160.28,1.2707,203.66779599999998,,
2019-05-31,Friday,160.8,1.264,203.2512,,start
2019-06-01,Saturday,,,203.2512,imputed from 2013,
2019-06-02,Sunday,,,203.2512,imputed from 2014,
2019-06-03,Monday,161.46,1.2569,202.939074,,
2019-06-04,Tuesday,160.3,1.2598,201.94594,,
2019-06-05,Wednesday,161.14,1.262,203.35868,,
2019-06-06,Thursday,162.66,1.2584,204.691344,,
2019-06-07,Friday,163.46,1.2585,205.71441000000002,,start
2019-06-08,Saturday,,,205.71441000000002,imputed from 2020,
2019-06-09,Sunday,,,205.71441000000002,imputed from 2021,
2019-06-10,Monday,162.74,1.2556,204.33634400000003,,
2019-06-11,Tuesday,162.34,1.2628,205.002952,,
2019-06-12,Wednesday,161.08,1.2632,203.47625600000003,,
2019-06-13,Thursday,162.18,1.2596,204.28192800000002,,
2019-06-14,Friday,162.04,1.2576,203.781504,,start
2019-06-15,Saturday,,,203.781504,imputed from 2027,
2019-06-16,Sunday,,,203.781504,imputed from 2028,
2019-06-17,Monday,161.46,1.2523,202.196358,,
2019-06-18,Tuesday,162.7,1.2561,204.36747,,
2019-06-19,Wednesday,161.36,1.2568,202.797248,,
2019-06-20,Thursday,162.58,1.2471,202.75351800000004,,
2019-06-21,Friday,161.4,1.2442,200.81388,,start
2019-06-22,Saturday,,,200.81388,imputed from 2034,
2019-06-23,Sunday,,,200.81388,imputed from 2035,
2019-06-24,Monday,162.54,1.2383,201.273282,,
2019-06-25,Tuesday,162.78,1.2377,201.472806,,
2019-06-26,Wednesday,161.68,1.241,200.64488000000003,,
2019-06-27,Thursday,161.28,1.2375,199.584,,
2019-06-28,Friday,160.68,1.2396,199.178928,,start
2019-06-29,Saturday,,,199.178928,imputed from 2041,
2019-06-30,Sunday,,,199.178928,imputed from 2042,
2019-07-01,Monday,162.08,1.2484,202.340672,,
2019-07-02,Tuesday,164.5,1.242,204.309,,
2019-07-03,Wednesday,166.16,1.2405,206.12148,,
2019-07-04,Thursday,166.3,1.2391,206.06233000000003,,
2019-07-05,Friday,164.16,1.2422,203.91955199999998,,start
2019-07-06,Saturday,,,203.91955199999998,imputed from 2048,
2019-07-07,Sunday,,,203.91955199999998,imputed from 2049,
2019-07-08,Monday,165.14,1.2441,205.450674,,
2019-07-09,Tuesday,164.92,1.2383,204.22043599999998,,
2019-07-10,Wednesday,164.04,1.2372,202.950288,,
2019-07-11,Thursday,161.84,1.24,200.6816,,
2019-07-12,Friday,162.0,1.2378,200.5236,,start
2019-07-13,Saturday,,,200.5236,imputed from 2055,
2019-07-14,Sunday,,,200.5236,imputed from 2056,
2019-07-15,Monday,163.26,1.2322,201.168972,,
2019-07-16,Tuesday,162.24,1.2256,198.84134400000002,,
2019-07-17,Wednesday,163.72,1.2277,200.999044,,
2019-07-18,Thursday,163.74,1.2315,201.64581,,
2019-07-19,Friday,164.36,1.2276,201.76833600000003,,start
2019-07-20,Saturday,,,201.76833600000003,imputed from 2062,
2019-07-21,Sunday,,,201.76833600000003,imputed from 2063,
2019-07-22,Monday,165.16,1.2251,202.33751600000002,,
2019-07-23,Tuesday,166.42,1.2256,203.964352,,
2019-07-24,Wednesday,166.04,1.2294,204.129576,,
2019-07-25,Thursday,164.6,1.234,203.1164,,
2019-07-26,Friday,165.02,1.2301,202.991102,,start
2019-07-27,Saturday,,,202.991102,imputed from 2069,
2019-07-28,Sunday,,,202.991102,imputed from 2070,
2019-07-29,Monday,165.32,1.2115,200.28518,,
2019-07-30,Tuesday,164.64,1.2034,198.12777599999998,,
2019-07-31,Wednesday,165.7,1.2088,200.29816,,
2019-08-01,Thursday,167.36,1.2015,201.08304,,
2019-08-02,Friday,168.08,1.1947,200.80517600000002,,start
2019-08-03,Saturday,,,200.80517600000002,imputed from 2076,
2019-08-04,Sunday,,,200.80517600000002,imputed from 2077,
2019-08-05,Monday,170.46,1.182,201.48372,,
2019-08-06,Tuesday,170.16,1.188,202.15007999999997,,
2019-08-07,Wednesday,170.7,1.1844,202.17707999999996,,
2019-08-08,Thursday,170.32,1.1829,201.471528,,
2019-08-09,Friday,171.14,1.1697,200.18245799999997,,start
2019-08-10,Saturday,,,200.18245799999997,imputed from 2083,
2019-08-11,Sunday,,,200.18245799999997,imputed from 2084,
2019-08-12,Monday,171.26,1.1705,200.45983,,
2019-08-13,Tuesday,171.92,1.1777,202.470184,,
2019-08-14,Wednesday,174.7,1.1736,205.02792,,
2019-08-15,Thursday,178.96,1.1801,211.190696,,
2019-08-16,Friday,176.94,1.1884,210.27549599999998,,start
2019-08-17,Saturday,,,210.27549599999998,imputed from 2090,
2019-08-18,Sunday,,,210.27549599999998,imputed from 2091,
2019-08-19,Monday,174.72,1.1904,207.986688,,
2019-08-20,Tuesday,176.58,1.1902,210.165516,,
2019-08-21,Wednesday,176.8,1.1912,210.60416,,
2019-08-22,Thursday,174.12,1.2053,209.866836,,
2019-08-23,Friday,174.58,1.1961,208.81513800000002,,start
2019-08-24,Saturday,,,208.81513800000002,imputed from 2097,
2019-08-25,Sunday,,,208.81513800000002,imputed from 2098,
2019-08-26,Monday,174.58,1.196,208.79768,,
2019-08-27,Tuesday,175.86,1.2061,212.104746,,
2019-08-28,Wednesday,177.18,1.1987,212.38566600000001,,
2019-08-29,Thursday,177.24,1.2019,213.024756,,
2019-08-30,Friday,176.66,1.2037,212.64564199999998,,start
2019-08-31,Saturday,,,212.64564199999998,imputed from 2104,
2019-09-01,Sunday,,,212.64564199999998,imputed from 2105,
2019-09-02,Monday,178.26,1.1953,213.074178,,
2019-09-03,Tuesday,179.94,1.1926,214.59644400000002,,
2019-09-04,Wednesday,176.26,1.202,211.86451999999997,,
2019-09-05,Thursday,172.14,1.2161,209.339454,,
2019-09-06,Friday,176.84,1.2136,214.613024,,start
2019-09-07,Saturday,,,214.613024,imputed from 2111,
2019-09-08,Sunday,,,214.613024,imputed from 2112,
2019-09-09,Monday,172.4,1.2248,211.15552000000002,,
2019-09-10,Tuesday,171.88,1.2255,210.63894,,
2019-09-11,Wednesday,172.06,1.2241,210.61864599999998,,
2019-09-12,Thursday,172.86,1.2213,211.113918,,
2019-09-13,Friday,168.62,1.238,208.75156,,start
2019-09-14,Saturday,,,208.75156,imputed from 2118,
2019-09-15,Sunday,,,208.75156,imputed from 2119,
2019-09-16,Monday,170.14,1.234,209.95275999999998,,
2019-09-17,Tuesday,171.86,1.2413,213.32981800000002,,
2019-09-18,Wednesday,174.02,1.244,216.48088,,
2019-09-19,Thursday,174.36,1.2434,216.79922400000004,,
2019-09-20,Friday,174.58,1.2365,215.86817,,start
2019-09-21,Saturday,,,215.86817,imputed from 2125,
2019-09-22,Sunday,,,215.86817,imputed from 2126,
2019-09-23,Monday,177.7,1.2306,218.67761999999996,,
2019-09-24,Tuesday,178.24,1.2313,219.46691200000004,,
2019-09-25,Wednesday,177.92,1.2253,218.00537599999998,,
2019-09-26,Thursday,177.74,1.2246,217.660404,,
2019-09-27,Friday,177.6,1.2178,216.28127999999998,,start
2019-09-28,Saturday,,,216.28127999999998,imputed from 2132,
2019-09-29,Sunday,,,216.28127999999998,imputed from 2133,
2019-09-30,Monday,177.44,1.2268,217.68339199999997,,
2019-10-01,Tuesday,178.22,1.2224,217.85612799999998,,
2019-10-02,Wednesday,177.28,1.2263,217.398464,,
2019-10-03,Thursday,177.46,1.2319,218.612974,,
2019-10-04,Friday,179.36,1.2277,220.200272,,start
2019-10-05,Saturday,,,220.200272,imputed from 2139,
2019-10-06,Sunday,,,220.200272,imputed from 2140,
2019-10-07,Monday,178.26,1.2227,217.95850199999998,,
2019-10-08,Tuesday,179.24,1.2134,217.48981600000002,,
2019-10-09,Wednesday,177.84,1.2156,216.18230400000002,,
2019-10-10,Thursday,174.76,1.2402,216.737352,,
2019-10-11,Friday,170.02,1.2615,214.48023000000003,,start
2019-10-12,Saturday,,,214.48023000000003,imputed from 2146,
2019-10-13,Sunday,,,214.48023000000003,imputed from 2147,
2019-10-14,Monday,172.54,1.2573,216.934542,,
2019-10-15,Tuesday,171.34,1.277,218.80118,,
2019-10-16,Wednesday,170.56,1.2768,217.771008,,
2019-10-17,Thursday,169.94,1.2736,216.435584,,
2019-10-18,Friday,169.64,1.278,216.79992,,start
2019-10-19,Saturday,,,216.79992,imputed from 2153,
2019-10-20,Sunday,,,216.79992,imputed from 2154,
2019-10-21,Monday,167.76,1.2777,214.346952,,
2019-10-22,Tuesday,168.82,1.2737,215.026034,,
2019-10-23,Wednesday,170.32,1.2793,217.890376,,
2019-10-24,Thursday,172.2,1.2752,219.58943999999997,,
2019-10-25,Friday,171.2,1.2758,218.41696,,start
2019-10-26,Saturday,,,218.41696,imputed from 2160,
2019-10-27,Sunday,,,218.41696,imputed from 2161,
2019-10-28,Monday,168.8,1.279,215.8952,,
2019-10-29,Tuesday,168.08,1.2791,214.991128,,
2019-10-30,Wednesday,169.22,1.2763,215.975486,,
2019-10-31,Thursday,172.0,1.2766,219.5752,,
2019-11-01,Friday,170.28,1.2755,217.19214000000002,,start
2019-11-02,Saturday,,,217.19214000000002,imputed from 2167,
2019-11-03,Sunday,,,217.19214000000002,imputed from 2168,
2019-11-04,Monday,168.72,1.2728,214.746816,,
2019-11-05,Tuesday,167.06,1.2791,213.686446,,
2019-11-06,Wednesday,167.88,1.2763,214.265244,,
2019-11-07,Thursday,166.5,1.2752,212.3208,,
2019-11-08,Friday,165.9,1.274,211.35660000000001,,start
2019-11-09,Saturday,,,211.35660000000001,imputed from 2174,
2019-11-10,Sunday,,,211.35660000000001,imputed from 2175,
2019-11-11,Monday,165.6,1.277,211.47119999999998,,
2019-11-12,Tuesday,165.3,1.2757,210.87321000000003,,
2019-11-13,Wednesday,167.34,1.2723,212.906682,,
2019-11-14,Thursday,168.16,1.2726,214.000416,,
2019-11-15,Friday,167.64,1.277,214.07627999999997,,start
2019-11-16,Saturday,,,214.07627999999997,imputed from 2181,
2019-11-17,Sunday,,,214.07627999999997,imputed from 2182,
2019-11-18,Monday,167.14,1.2818,214.240052,,
2019-11-19,Tuesday,167.04,1.2803,213.861312,,
2019-11-20,Wednesday,167.06,1.2807,213.953742,,
2019-11-21,Thursday,165.86,1.282,212.63252000000003,,
2019-11-22,Friday,167.32,1.2801,214.186332,,start
2019-11-23,Saturday,,,214.186332,imputed from 2188,
2019-11-24,Sunday,,,214.186332,imputed from 2189,
2019-11-25,Monday,167.46,1.2856,215.28657600000003,,
2019-11-26,Tuesday,169.42,1.2831,217.38280199999997,,
2019-11-27,Wednesday,167.95,1.2912,216.85703999999996,,
2019-11-28,Thursday,168.3,1.2893,216.98919,,
2019-11-29,Friday,168.88,1.2931,218.37872799999997,,start
2019-11-30,Saturday,,,218.37872799999997,imputed from 2195,
2019-12-01,Sunday,,,218.37872799999997,imputed from 2196,
2019-12-02,Monday,167.26,1.2828,214.56112799999997,,
2019-12-03,Tuesday,168.7,1.2827,216.39148999999998,,
2019-12-04,Wednesday,166.8,1.2955,216.08940000000004,,
2019-12-05,Thursday,165.9,1.2988,215.47092,,
2019-12-06,Friday,166.68,1.3014,216.917352,,start
2019-12-07,Saturday,,,216.917352,imputed from 2202,
2019-12-08,Sunday,,,216.917352,imputed from 2203,
2019-12-09,Monday,166.62,1.2988,216.406056,,
2019-12-10,Tuesday,166.08,1.295,215.0736,,
2019-12-11,Wednesday,166.3,1.297,215.6911,,
2019-12-12,Thursday,164.38,1.2966,213.135108,,
2019-12-13,Friday,165.86,1.3119,217.59173400000003,,start
2019-12-14,Saturday,,,217.59173400000003,imputed from 2209,
2019-12-15,Sunday,,,217.59173400000003,imputed from 2210,
2019-12-16,Monday,165.26,1.3099,216.474074,,
2019-12-17,Tuesday,166.32,1.287,214.05383999999998,,
2019-12-18,Wednesday,166.14,1.2822,213.02470799999998,,
2019-12-19,Thursday,165.32,1.2729,210.435828,,
2019-12-20,Friday,166.16,1.2775,212.26940000000002,,start
2019-12-21,Saturday,,,212.26940000000002,imputed from 2216,
2019-12-22,Sunday,,,212.26940000000002,imputed from 2217,
2019-12-23,Monday,166.08,1.2703,210.971424,,
2019-12-24,Tuesday,166.7,1.2694,211.60898,,
2019-12-25,Wednesday,,1.2706,211.60898,imputed from 2220,
2019-12-26,Thursday,166.7,1.2751,212.55916999999997,,
2019-12-27,Friday,166.98,1.275,212.89949999999996,,start
2019-12-28,Saturday,,,212.89949999999996,imputed from 2223,
2019-12-29,Sunday,,,212.89949999999996,imputed from 2224,
2019-12-30,Monday,163.68,1.2711,208.05364799999998,,
2019-12-31,Tuesday,164.78,1.2828,211.379784,,
2020-01-01,Wednesday,,1.2859,211.379784,imputed from 2227,
2020-01-02,Thursday,166.62,1.2762,212.640444,,
2020-01-03,Friday,168.6,1.2723,214.50977999999998,,start
2020-01-04,Saturday,,,214.50977999999998,imputed from 2230,
2020-01-05,Sunday,,,214.50977999999998,imputed from 2231,
2020-01-06,Monday,167.94,1.2748,214.089912,,
2020-01-07,Tuesday,167.7,1.2734,213.54918,,
2020-01-08,Wednesday,167.08,1.2753,213.07712400000003,,
2020-01-09,Thursday,165.48,1.2718,210.457464,,
2020-01-10,Friday,166.92,1.2706,212.08855199999996,,start
2020-01-11,Saturday,,,212.08855199999996,imputed from 2237,
2020-01-12,Sunday,,,212.08855199999996,imputed from 2238,
2020-01-13,Monday,167.2,1.261,210.83919999999998,,
2020-01-14,Tuesday,168.22,1.2594,211.856268,,
2020-01-15,Wednesday,170.24,1.257,213.99168,,
2020-01-16,Thursday,170.76,1.2619,215.482044,,
2020-01-17,Friday,170.38,1.2597,214.627686,,start
2020-01-18,Saturday,,,214.627686,imputed from 2244,
2020-01-19,Sunday,,,214.627686,imputed from 2245,
2020-01-20,Monday,169.54,1.2597,213.569538,,
2020-01-21,Tuesday,170.9,1.2641,216.03469,,
2020-01-22,Wednesday,171.28,1.2719,217.851032,,
2020-01-23,Thursday,173.42,1.2718,220.555556,,
2020-01-24,Friday,173.68,1.27,220.5736,,start
2020-01-25,Saturday,,,220.5736,imputed from 2251,
2020-01-26,Sunday,,,220.5736,imputed from 2252,
2020-01-27,Monday,175.82,1.266,222.58812,,
2020-01-28,Tuesday,174.24,1.2677,220.884048,,
2020-01-29,Wednesday,174.9,1.2672,221.63328,,
2020-01-30,Thursday,174.2,1.2694,221.12948,,
2020-01-31,Friday,175.04,1.2722,222.68588799999998,,start
2020-02-01,Saturday,,,222.68588799999998,imputed from 2258,
2020-02-02,Sunday,,,222.68588799999998,imputed from 2259,
2020-02-03,Monday,174.58,1.2555,219.18519000000003,,
2020-02-04,Tuesday,173.34,1.263,218.92842,,
2020-02-05,Wednesday,172.0,1.2657,217.7004,,
2020-02-06,Thursday,172.48,1.2602,217.35929599999997,,
2020-02-07,Friday,173.16,1.2601,218.198916,,start
2020-02-08,Saturday,,,218.198916,imputed from 2265,
2020-02-09,Sunday,,,218.198916,imputed from 2266,
2020-02-10,Monday,173.78,1.2622,219.345116,,
2020-02-11,Tuesday,173.8,1.264,219.68320000000003,,
2020-02-12,Wednesday,172.9,1.2677,219.18533000000002,,
2020-02-13,Thursday,171.84,1.2775,219.52560000000003,,
2020-02-14,Friday,172.72,1.2815,221.34068000000002,,start
2020-02-15,Saturday,,,221.34068000000002,imputed from 2272,
2020-02-16,Sunday,,,221.34068000000002,imputed from 2273,
2020-02-17,Monday,171.86,1.2757,219.24180200000004,,
2020-02-18,Tuesday,172.38,1.2779,220.284402,,
2020-02-19,Wednesday,172.86,1.2716,219.80877600000002,,
2020-02-20,Thursday,174.22,1.2676,220.841272,,
2020-02-21,Friday,176.68,1.2679,224.012572,,start
2020-02-22,Saturday,,,224.012572,imputed from 2279,
2020-02-23,Sunday,,,224.012572,imputed from 2280,
2020-02-24,Monday,176.94,1.2659,223.988346,,
2020-02-25,Tuesday,177.9,1.2695,225.84405,,
2020-02-26,Wednesday,176.98,1.2602,223.030196,,
2020-02-27,Thursday,177.72,1.247,221.61684000000002,,
2020-02-28,Friday,177.84,1.2374,220.05921600000002,,start
2020-02-29,Saturday,,,220.05921600000002,imputed from 2286,
2020-03-01,Sunday,,,220.05921600000002,imputed from 2287,
2020-03-02,Monday,178.5,1.2235,218.39475000000002,,
2020-03-03,Tuesday,178.44,1.2251,218.60684400000002,,
2020-03-04,Wednesday,178.68,1.2315,220.04442,,
2020-03-05,Thursday,180.44,1.2246,220.96682399999997,,
2020-03-06,Friday,182.46,1.2243,223.385778,,start
2020-03-07,Saturday,,,223.385778,imputed from 2293,
2020-03-08,Sunday,,,223.385778,imputed from 2294,
2020-03-09,Monday,193.98,1.2143,235.54991399999997,,
2020-03-10,Tuesday,192.92,1.2135,234.10842,,
2020-03-11,Wednesday,188.22,1.2032,226.466304,,
2020-03-12,Thursday,187.49,1.1863,222.419387,,
2020-03-13,Friday,181.34,1.1686,211.913924,,start
2020-03-14,Saturday,,,211.913924,imputed from 2300,
2020-03-15,Sunday,,,211.913924,imputed from 2301,
2020-03-16,Monday,177.88,1.1619,206.67877199999998,,
2020-03-17,Tuesday,174.28,1.1587,201.93823600000002,,
2020-03-18,Wednesday,163.71,1.1239,183.99366899999998,,
2020-03-19,Thursday,164.59,1.1325,186.398175,,
2020-03-20,Friday,178.4,1.1471,204.64264,,start
2020-03-21,Saturday,,,204.64264,imputed from 2307,
2020-03-22,Sunday,,,204.64264,imputed from 2308,
2020-03-23,Monday,184.35,1.1365,209.513775,,
2020-03-24,Tuesday,181.79,1.1542,209.82201799999996,,
2020-03-25,Wednesday,180.58,1.1605,209.56309000000002,,
2020-03-26,Thursday,182.45,1.1753,214.433485,,
2020-03-27,Friday,184.23,1.1858,218.45993399999998,,start
2020-03-28,Saturday,,,218.45993399999998,imputed from 2314,
2020-03-29,Sunday,,,218.45993399999998,imputed from 2315,
2020-03-30,Monday,184.6,1.1897,219.61862,,
2020-03-31,Tuesday,181.58,1.1937,216.752046,,
2020-04-01,Wednesday,184.12,1.1949,220.00498800000003,,
2020-04-02,Thursday,183.02,1.2072,220.94174400000003,,
2020-04-03,Friday,183.16,1.199,219.60884000000001,,start
2020-04-04,Saturday,,,219.60884000000001,imputed from 2321,
2020-04-05,Sunday,,,219.60884000000001,imputed from 2322,
2020-04-06,Monday,182.88,1.1972,218.943936,,
2020-04-07,Tuesday,181.72,1.1956,217.264432,,
2020-04-08,Wednesday,184.12,1.2038,221.643656,,
2020-04-09,Thursday,187.84,1.2038,226.121792,,
2020-04-10,Friday,187.84,1.2032,226.00908800000002,imputed from 2327,start
2020-04-11,Saturday,,,226.00908800000002,imputed from 2328,
2020-04-12,Sunday,,,226.00908800000002,imputed from 2329,
2020-04-13,Monday,187.84,1.21,227.2864,,
2020-04-14,Tuesday,186.62,1.2122,226.220764,,
2020-04-15,Wednesday,187.56,1.2079,226.553724,,
2020-04-16,Thursday,187.36,1.2087,226.46203200000005,,
2020-04-17,Friday,187.24,1.2088,226.33571200000003,,start
2020-04-18,Saturday,,,226.33571200000003,imputed from 2335,
2020-04-19,Sunday,,,226.33571200000003,imputed from 2336,
2020-04-20,Monday,186.4,1.2036,224.35104,,
2020-04-21,Tuesday,189.0,1.1919,225.26909999999998,,
2020-04-22,Wednesday,188.44,1.1982,225.788808,,
