date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2012-03-01,Thursday,3.03463,,
2012-03-02,Friday,2.98906,,start
2012-03-03,Saturday,2.98906,imputed from 2342,
2012-03-04,Sunday,2.98906,imputed from 2343,
2012-03-05,Monday,2.97032,,
2012-03-06,Tuesday,2.96828,,
2012-03-07,Wednesday,3.01487,,
2012-03-08,Thursday,3.01209,,
2012-03-09,Friday,3.06314,,start
2012-03-10,Saturday,3.06314,imputed from 2349,
2012-03-11,Sunday,3.06314,imputed from 2350,
2012-03-12,Monday,3.04752,,
2012-03-13,Tuesday,3.0859,,
2012-03-14,Wednesday,3.11539,,
2012-03-15,Thursday,3.03035,,
2012-03-16,Friday,3.07526,,start
2012-03-17,Saturday,3.07526,imputed from 2356,
2012-03-18,Sunday,3.07526,imputed from 2357,
2012-03-19,Monday,3.06739,,
2012-03-20,Tuesday,3.06479,,
2012-03-21,Wednesday,3.06705,,
2012-03-22,Thursday,3.0544,,
2012-03-23,Friday,3.07579,,start
2012-03-24,Saturday,3.07579,imputed from 2363,
2012-03-25,Sunday,3.07579,imputed from 2364,
2012-03-26,Monday,3.08861,,
2012-03-27,Tuesday,3.07798,,
2012-03-28,Wednesday,3.07632,,
2012-03-29,Thursday,3.08774,,
2012-03-30,Friday,3.06074,,start
2012-03-31,Saturday,3.06074,imputed from 2370,
2012-04-01,Sunday,3.06074,imputed from 2371,
2012-04-02,Monday,3.05548,,
2012-04-03,Tuesday,3.06571,,
2012-04-04,Wednesday,3.05524,,
2012-04-05,Thursday,3.07359,,
2012-04-06,Friday,3.07359,imputed from 2376,start
2012-04-07,Saturday,3.07359,imputed from 2377,
2012-04-08,Sunday,3.07359,imputed from 2378,
2012-04-09,Monday,3.01879,,
2012-04-10,Tuesday,2.98346,,
2012-04-11,Wednesday,3.01736,,
2012-04-12,Thursday,3.06097,,
2012-04-13,Friday,3.07574,,start
2012-04-14,Saturday,3.07574,imputed from 2384,
2012-04-15,Sunday,3.07574,imputed from 2385,
2012-04-16,Monday,2.99976,,
2012-04-17,Tuesday,2.96137,,
2012-04-18,Wednesday,2.93527,,
2012-04-19,Thursday,2.88947,,
2012-04-20,Friday,2.85797,,start
2012-04-21,Saturday,2.85797,imputed from 2391,
2012-04-22,Sunday,2.85797,imputed from 2392,
2012-04-23,Monday,2.91606,,
2012-04-24,Tuesday,2.87654,,
2012-04-25,Wednesday,2.87295,,
2012-04-26,Thursday,2.89044,,
2012-04-27,Friday,2.90514,,start
2012-04-28,Saturday,2.90514,imputed from 2398,
2012-04-29,Sunday,2.90514,imputed from 2399,
2012-04-30,Monday,2.89207,,
2012-05-01,Tuesday,2.81526,,
2012-05-02,Wednesday,2.80688,,
2012-05-03,Thursday,2.7877,,
2012-05-04,Friday,2.73178,,start
2012-05-05,Saturday,2.73178,imputed from 2405,
2012-05-06,Sunday,2.73178,imputed from 2406,
2012-05-07,Monday,2.73587,,
2012-05-08,Tuesday,2.76503,,
2012-05-09,Wednesday,2.80485,,
2012-05-10,Thursday,2.78985,,
2012-05-11,Friday,2.78534,,start
2012-05-12,Saturday,2.78534,imputed from 2412,
2012-05-13,Sunday,2.78534,imputed from 2413,
2012-05-14,Monday,2.76667,,
2012-05-15,Tuesday,2.76922,,
2012-05-16,Wednesday,2.75295,,
2012-05-17,Thursday,2.71875,,
2012-05-18,Friday,2.72595,,start
2012-05-19,Saturday,2.72595,imputed from 2419,
2012-05-20,Sunday,2.72595,imputed from 2420,
2012-05-21,Monday,2.76281,,
2012-05-22,Tuesday,2.76988,,
2012-05-23,Wednesday,2.74649,,
2012-05-24,Thursday,2.7554,,
2012-05-25,Friday,2.77632,,start
2012-05-26,Saturday,2.77632,imputed from 2426,
2012-05-27,Sunday,2.77632,imputed from 2427,
2012-05-28,Monday,2.77632,imputed from 2428,
2012-05-29,Tuesday,2.79663,,
2012-05-30,Wednesday,2.76702,,
2012-05-31,Thursday,2.74421,,
2012-06-01,Friday,2.74421,imputed from 2432,start
2012-06-02,Saturday,2.74421,imputed from 2433,
2012-06-03,Sunday,2.74421,imputed from 2434,
2012-06-04,Monday,2.57028,,
2012-06-05,Tuesday,2.59235,,
2012-06-06,Wednesday,2.5722,,
2012-06-07,Thursday,2.56686,,
2012-06-08,Friday,2.58155,,start
2012-06-09,Saturday,2.58155,imputed from 2440,
2012-06-10,Sunday,2.58155,imputed from 2441,
2012-06-11,Monday,2.55326,,
2012-06-12,Tuesday,2.54949,,
2012-06-13,Wednesday,2.53458,,
2012-06-14,Thursday,2.55195,,
2012-06-15,Friday,2.56824,,start
2012-06-16,Saturday,2.56824,imputed from 2447,
2012-06-17,Sunday,2.56824,imputed from 2448,
2012-06-18,Monday,2.54382,,
2012-06-19,Tuesday,2.49939,,
2012-06-20,Wednesday,2.45059,,
2012-06-21,Thursday,2.43713,,
2012-06-22,Friday,2.45682,,start
2012-06-23,Saturday,2.45682,imputed from 2454,
2012-06-24,Sunday,2.45682,imputed from 2455,
2012-06-25,Monday,2.54235,,
2012-06-26,Tuesday,2.54273,,
2012-06-27,Wednesday,2.52292,,
2012-06-28,Thursday,2.52715,,
2012-06-29,Friday,2.5892,,start
2012-06-30,Saturday,2.5892,imputed from 2461,
2012-07-01,Sunday,2.5892,imputed from 2462,
2012-07-02,Monday,2.5032,,
2012-07-03,Tuesday,2.59302,,
2012-07-04,Wednesday,2.59302,imputed from 2465,
2012-07-05,Thursday,2.67937,,
2012-07-06,Friday,2.65598,,start
2012-07-07,Saturday,2.65598,imputed from 2468,
2012-07-08,Sunday,2.65598,imputed from 2469,
2012-07-09,Monday,2.69235,,
2012-07-10,Tuesday,2.69141,,
2012-07-11,Wednesday,2.71352,,
2012-07-12,Thursday,2.7627,,
2012-07-13,Friday,2.76485,,start
2012-07-14,Saturday,2.76485,imputed from 2475,
2012-07-15,Sunday,2.76485,imputed from 2476,
2012-07-16,Monday,2.79675,,
2012-07-17,Tuesday,2.79095,,
2012-07-18,Wednesday,2.82314,,
2012-07-19,Thursday,2.87483,,
2012-07-20,Friday,2.90327,,start
2012-07-21,Saturday,2.90327,imputed from 2482,
2012-07-22,Sunday,2.90327,imputed from 2483,
2012-07-23,Monday,2.85292,,
2012-07-24,Tuesday,2.81463,,
2012-07-25,Wednesday,2.76609,,
2012-07-26,Thursday,2.75218,,
2012-07-27,Friday,2.80694,,start
2012-07-28,Saturday,2.80694,imputed from 2489,
2012-07-29,Sunday,2.80694,imputed from 2490,
2012-07-30,Monday,2.87689,,
2012-07-31,Tuesday,2.84494,,
2012-08-01,Wednesday,2.76845,,
2012-08-02,Thursday,2.83402,,
2012-08-03,Friday,2.84629,,start
2012-08-04,Saturday,2.84629,imputed from 2496,
2012-08-05,Sunday,2.84629,imputed from 2497,
2012-08-06,Monday,2.8284,,
2012-08-07,Tuesday,2.89408,,
2012-08-08,Wednesday,2.89486,,
2012-08-09,Thursday,2.93418,,
2012-08-10,Friday,2.93421,,start
2012-08-11,Saturday,2.93421,imputed from 2503,
2012-08-12,Sunday,2.93421,imputed from 2504,
2012-08-13,Monday,2.91055,,
2012-08-14,Tuesday,2.92276,,
2012-08-15,Wednesday,3.01523,,
2012-08-16,Thursday,2.99564,,
2012-08-17,Friday,2.95181,,start
2012-08-18,Saturday,2.95181,imputed from 2510,
2012-08-19,Sunday,2.95181,imputed from 2511,
2012-08-20,Monday,2.94957,,
2012-08-21,Tuesday,2.95056,,
2012-08-22,Wednesday,2.99028,,
2012-08-23,Thursday,2.97497,,
2012-08-24,Friday,2.94872,,start
2012-08-25,Saturday,2.94872,imputed from 2517,
2012-08-26,Sunday,2.94872,imputed from 2518,
2012-08-27,Monday,3.02829,,
2012-08-28,Tuesday,2.98605,,
2012-08-29,Wednesday,2.97226,,
2012-08-30,Thursday,2.96115,,
2012-08-31,Friday,2.96678,,start
2012-09-01,Saturday,2.96678,imputed from 2524,
2012-09-02,Sunday,2.96678,imputed from 2525,
2012-09-03,Monday,2.96678,imputed from 2526,
2012-09-04,Tuesday,2.82319,,
2012-09-05,Wednesday,2.81824,,
2012-09-06,Thursday,2.85311,,
2012-09-07,Friday,2.85533,,start
2012-09-08,Saturday,2.85533,imputed from 2531,
2012-09-09,Sunday,2.85533,imputed from 2532,
2012-09-10,Monday,2.85768,,
2012-09-11,Tuesday,2.85785,,
2012-09-12,Wednesday,2.8152,,
2012-09-13,Thursday,2.78269,,
2012-09-14,Friday,2.79606,,start
2012-09-15,Saturday,2.79606,imputed from 2538,
2012-09-16,Sunday,2.79606,imputed from 2539,
2012-09-17,Monday,2.73021,,
2012-09-18,Tuesday,2.69375,,
2012-09-19,Wednesday,2.62126,,
2012-09-20,Thursday,2.7135,,
2012-09-21,Friday,2.7427,,start
2012-09-22,Saturday,2.7427,imputed from 2545,
2012-09-23,Sunday,2.7427,imputed from 2546,
2012-09-24,Monday,2.73408,,
2012-09-25,Tuesday,2.77424,,
2012-09-26,Wednesday,2.89716,,
2012-09-27,Thursday,2.94872,,
2012-09-28,Friday,3.13747,,start
2012-09-29,Saturday,3.13747,imputed from 2552,
2012-09-30,Sunday,3.13747,imputed from 2553,
2012-10-01,Monday,2.73876,,
2012-10-02,Tuesday,2.68213,,
2012-10-03,Wednesday,2.62677,,
2012-10-04,Thursday,2.73807,,
2012-10-05,Friday,2.73992,,start
2012-10-06,Saturday,2.73992,imputed from 2559,
2012-10-07,Sunday,2.73992,imputed from 2560,
2012-10-08,Monday,2.69926,,
2012-10-09,Tuesday,2.78236,,
2012-10-10,Wednesday,2.77878,,
2012-10-11,Thursday,2.76142,,
2012-10-12,Friday,2.69956,,start
2012-10-13,Saturday,2.69956,imputed from 2566,
2012-10-14,Sunday,2.69956,imputed from 2567,
2012-10-15,Monday,2.66218,,
2012-10-16,Tuesday,2.63645,,
2012-10-17,Wednesday,2.56695,,
2012-10-18,Thursday,2.53263,,
2012-10-19,Friday,2.50298,,start
2012-10-20,Saturday,2.50298,imputed from 2573,
2012-10-21,Sunday,2.50298,imputed from 2574,
2012-10-22,Monday,2.45317,,
2012-10-23,Tuesday,2.4302,,
2012-10-24,Wednesday,2.43068,,
2012-10-25,Thursday,2.49842,,
2012-10-26,Friday,2.52528,,start
2012-10-27,Saturday,2.52528,imputed from 2580,
2012-10-28,Sunday,2.52528,imputed from 2581,
2012-10-29,Monday,2.58312,,
2012-10-30,Tuesday,2.54379,,
2012-10-31,Wednesday,2.57041,,
2012-11-01,Thursday,2.45478,,
2012-11-02,Friday,2.42021,,start
2012-11-03,Saturday,2.42021,imputed from 2587,
2012-11-04,Sunday,2.42021,imputed from 2588,
2012-11-05,Monday,2.47504,,
2012-11-06,Tuesday,2.54479,,
2012-11-07,Wednesday,2.44677,,
2012-11-08,Thursday,2.46859,,
2012-11-09,Friday,2.55911,,start
2012-11-10,Saturday,2.55911,imputed from 2594,
2012-11-11,Sunday,2.55911,imputed from 2595,
2012-11-12,Monday,2.53713,,
2012-11-13,Tuesday,2.51448,,
2012-11-14,Wednesday,2.53058,,
2012-11-15,Thursday,2.54144,,
2012-11-16,Friday,2.56592,,start
2012-11-17,Saturday,2.56592,imputed from 2601,
2012-11-18,Sunday,2.56592,imputed from 2602,
2012-11-19,Monday,2.59116,,
2012-11-20,Tuesday,2.55165,,
2012-11-21,Wednesday,2.58013,,
2012-11-22,Thursday,2.58013,imputed from 2606,
2012-11-23,Friday,2.54497,,start
2012-11-24,Saturday,2.54497,imputed from 2608,
2012-11-25,Sunday,2.54497,imputed from 2609,
2012-11-26,Monday,2.53246,,
2012-11-27,Tuesday,2.54304,,
2012-11-28,Wednesday,2.54253,,
2012-11-29,Thursday,2.58634,,
2012-11-30,Friday,2.55954,,start
2012-12-01,Saturday,2.55954,imputed from 2615,
2012-12-02,Sunday,2.55954,imputed from 2616,
2012-12-03,Monday,2.52392,,
2012-12-04,Tuesday,2.49136,,
2012-12-05,Wednesday,2.44366,,
2012-12-06,Thursday,2.42473,,
2012-12-07,Friday,2.42441,,start
2012-12-08,Saturday,2.42441,imputed from 2622,
2012-12-09,Sunday,2.42441,imputed from 2623,
2012-12-10,Monday,2.42507,,
2012-12-11,Tuesday,2.4356,,
2012-12-12,Wednesday,2.44854,,
2012-12-13,Thursday,2.40564,,
2012-12-14,Friday,2.44115,,start
2012-12-15,Saturday,2.44115,imputed from 2629,
2012-12-16,Sunday,2.44115,imputed from 2630,
2012-12-17,Monday,2.43745,,
2012-12-18,Tuesday,2.45733,,
2012-12-19,Wednesday,2.50253,,
2012-12-20,Thursday,2.5122,,
2012-12-21,Friday,2.50854,,start
2012-12-22,Saturday,2.50854,imputed from 2636,
2012-12-23,Sunday,2.50854,imputed from 2637,
2012-12-24,Monday,2.51817,,
2012-12-25,Tuesday,2.51817,imputed from 2639,
2012-12-26,Wednesday,2.57195,,
2012-12-27,Thursday,2.58234,,
2012-12-28,Friday,2.55631,,start
2012-12-29,Saturday,2.55631,imputed from 2643,
2012-12-30,Sunday,2.55631,imputed from 2644,
2012-12-31,Monday,2.57186,,
2013-01-01,Tuesday,2.57186,imputed from 2646,
2013-01-02,Wednesday,2.56786,,
2013-01-03,Thursday,2.57976,,
2013-01-04,Friday,2.56057,,start
2013-01-05,Saturday,2.56057,imputed from 2650,
2013-01-06,Sunday,2.56057,imputed from 2651,
2013-01-07,Monday,2.56132,,
2013-01-08,Tuesday,2.58482,,
2013-01-09,Wednesday,2.5702,,
2013-01-10,Thursday,2.55196,,
2013-01-11,Friday,2.49815,,start
2013-01-12,Saturday,2.49815,imputed from 2657,
2013-01-13,Sunday,2.49815,imputed from 2658,
2013-01-14,Monday,2.52799,,
2013-01-15,Tuesday,2.51606,,
2013-01-16,Wednesday,2.53526,,
2013-01-17,Thursday,2.58596,,
2013-01-18,Friday,2.60718,,start
2013-01-19,Saturday,2.60718,imputed from 2664,
2013-01-20,Sunday,2.60718,imputed from 2665,
2013-01-21,Monday,2.60718,imputed from 2666,
2013-01-22,Tuesday,2.62983,,
2013-01-23,Wednesday,2.63402,,
2013-01-24,Thursday,2.65906,,
2013-01-25,Friday,2.66722,,start
2013-01-26,Saturday,2.66722,imputed from 2671,
2013-01-27,Sunday,2.66722,imputed from 2672,
2013-01-28,Monday,2.71851,,
2013-01-29,Tuesday,2.74147,,
2013-01-30,Wednesday,2.76704,,
2013-01-31,Thursday,2.74924,,
2013-02-01,Friday,2.74924,imputed from 2677,start
2013-02-02,Saturday,2.74924,imputed from 2678,
2013-02-03,Sunday,2.74924,imputed from 2679,
2013-02-04,Monday,2.74016,,
2013-02-05,Tuesday,2.75735,,
2013-02-06,Wednesday,2.76582,,
2013-02-07,Thursday,2.75211,,
2013-02-08,Friday,2.81043,,start
2013-02-09,Saturday,2.81043,imputed from 2685,
2013-02-10,Sunday,2.81043,imputed from 2686,
2013-02-11,Monday,2.77497,,
2013-02-12,Tuesday,2.79499,,
2013-02-13,Wednesday,2.78498,,
2013-02-14,Thursday,2.87818,,
2013-02-15,Friday,2.89408,,start
2013-02-16,Saturday,2.89408,imputed from 2692,
2013-02-17,Sunday,2.89408,imputed from 2693,
2013-02-18,Monday,2.89408,imputed from 2694,
2013-02-19,Tuesday,2.87931,,
2013-02-20,Wednesday,2.82667,,
2013-02-21,Thursday,2.82911,,
2013-02-22,Friday,2.8628,,start
2013-02-23,Saturday,2.8628,imputed from 2699,
2013-02-24,Sunday,2.8628,imputed from 2700,
2013-02-25,Monday,2.84529,,
2013-02-26,Tuesday,2.77975,,
2013-02-27,Wednesday,2.66254,,
2013-02-28,Thursday,2.72165,,
2013-03-01,Friday,2.72165,imputed from 2705,start
2013-03-02,Saturday,2.72165,imputed from 2706,
2013-03-03,Sunday,2.72165,imputed from 2707,
2013-03-04,Monday,2.91674,,
2013-03-05,Tuesday,2.96781,,
2013-03-06,Wednesday,2.96034,,
2013-03-07,Thursday,2.94652,,
2013-03-08,Friday,3.05101,,start
2013-03-09,Saturday,3.05101,imputed from 2713,
2013-03-10,Sunday,3.05101,imputed from 2714,
2013-03-11,Monday,2.991,,
2013-03-12,Tuesday,2.98387,,
2013-03-13,Wednesday,2.99021,,
2013-03-14,Thursday,2.97324,,
2013-03-15,Friday,2.97239,,start
2013-03-16,Saturday,2.97239,imputed from 2720,
2013-03-17,Sunday,2.97239,imputed from 2721,
2013-03-18,Monday,2.95837,,
2013-03-19,Tuesday,2.88645,,
2013-03-20,Wednesday,2.94148,,
2013-03-21,Thursday,2.90632,,
2013-03-22,Friday,2.88518,,start
2013-03-23,Saturday,2.88518,imputed from 2727,
2013-03-24,Sunday,2.88518,imputed from 2728,
2013-03-25,Monday,2.90181,,
2013-03-26,Tuesday,2.95134,,
2013-03-27,Wednesday,2.97156,,
2013-03-28,Thursday,2.9464,,
2013-03-29,Friday,2.9464,imputed from 2733,start
2013-03-30,Saturday,2.9464,imputed from 2734,
2013-03-31,Sunday,2.9464,imputed from 2735,
2013-04-01,Monday,2.93557,,
2013-04-02,Tuesday,2.88511,,
2013-04-03,Wednesday,2.75431,,
2013-04-04,Thursday,2.73898,,
2013-04-05,Friday,2.67231,,start
2013-04-06,Saturday,2.67231,imputed from 2741,
2013-04-07,Sunday,2.67231,imputed from 2742,
2013-04-08,Monday,2.71845,,
2013-04-09,Tuesday,2.7432,,
2013-04-10,Wednesday,2.67257,,
2013-04-11,Thursday,2.63198,,
2013-04-12,Friday,2.60315,,start
2013-04-13,Saturday,2.60315,imputed from 2748,
2013-04-14,Sunday,2.60315,imputed from 2749,
2013-04-15,Monday,2.56733,,
2013-04-16,Tuesday,2.56677,,
2013-04-17,Wednesday,2.54479,,
2013-04-18,Thursday,2.56262,,
2013-04-19,Friday,2.58499,,start
2013-04-20,Saturday,2.58499,imputed from 2755,
2013-04-21,Sunday,2.58499,imputed from 2756,
2013-04-22,Monday,2.59022,,
2013-04-23,Tuesday,2.56429,,
2013-04-24,Wednesday,2.60316,,
2013-04-25,Thursday,2.6594,,
2013-04-26,Friday,2.67274,,start
2013-04-27,Saturday,2.67274,imputed from 2762,
2013-04-28,Sunday,2.67274,imputed from 2763,
2013-04-29,Monday,2.65276,,
2013-04-30,Tuesday,2.60736,,
2013-05-01,Wednesday,2.52052,,
2013-05-02,Thursday,2.59875,,
2013-05-03,Friday,2.64203,,start
2013-05-04,Saturday,2.64203,imputed from 2769,
2013-05-05,Sunday,2.64203,imputed from 2770,
2013-05-06,Monday,2.68946,,
2013-05-07,Tuesday,2.66453,,
2013-05-08,Wednesday,2.66602,,
2013-05-09,Thursday,2.7143,,
2013-05-10,Friday,2.73387,,start
2013-05-11,Saturday,2.73387,imputed from 2776,
2013-05-12,Sunday,2.73387,imputed from 2777,
2013-05-13,Monday,2.70336,,
2013-05-14,Tuesday,2.73346,,
2013-05-15,Wednesday,2.77526,,
2013-05-16,Thursday,2.77152,,
2013-05-17,Friday,2.82754,,start
2013-05-18,Saturday,2.82754,imputed from 2783,
2013-05-19,Sunday,2.82754,imputed from 2784,
2013-05-20,Monday,2.8071,,
2013-05-21,Tuesday,2.75473,,
2013-05-22,Wednesday,2.76442,,
2013-05-23,Thursday,2.73675,,
2013-05-24,Friday,2.73055,,start
2013-05-25,Saturday,2.73055,imputed from 2790,
2013-05-26,Sunday,2.73055,imputed from 2791,
2013-05-27,Monday,2.73055,imputed from 2792,
2013-05-28,Tuesday,2.78034,,
2013-05-29,Wednesday,2.69826,,
2013-05-30,Thursday,2.68622,,
2013-05-31,Friday,2.6658,,start
2013-06-01,Saturday,2.6658,imputed from 2797,
2013-06-02,Sunday,2.6658,imputed from 2798,
2013-06-03,Monday,2.63248,,
2013-06-04,Tuesday,2.67334,,
2013-06-05,Wednesday,2.6587,,
2013-06-06,Thursday,2.64906,,
2013-06-07,Friday,2.68658,,start
2013-06-08,Saturday,2.68658,imputed from 2804,
2013-06-09,Sunday,2.68658,imputed from 2805,
2013-06-10,Monday,2.6644,,
2013-06-11,Tuesday,2.6173,,
2013-06-12,Wednesday,2.5867,,
2013-06-13,Thursday,2.64155,,
2013-06-14,Friday,2.67365,,start
2013-06-15,Saturday,2.67365,imputed from 2811,
2013-06-16,Sunday,2.67365,imputed from 2812,
2013-06-17,Monday,2.64475,,
2013-06-18,Tuesday,2.64934,,
2013-06-19,Wednesday,2.65869,,
2013-06-20,Thursday,2.58596,,
2013-06-21,Friday,2.57749,,start
2013-06-22,Saturday,2.57749,imputed from 2818,
2013-06-23,Sunday,2.57749,imputed from 2819,
2013-06-24,Monday,2.55774,,
2013-06-25,Tuesday,2.56768,,
2013-06-26,Wednesday,2.57441,,
2013-06-27,Thursday,2.59258,,
2013-06-28,Friday,2.60367,,start
2013-06-29,Saturday,2.60367,imputed from 2825,
2013-06-30,Sunday,2.60367,imputed from 2826,
2013-07-01,Monday,2.59115,,
2013-07-02,Tuesday,2.64219,,
2013-07-03,Wednesday,2.68579,,
2013-07-04,Thursday,2.68579,imputed from 2830,
2013-07-05,Friday,2.78643,,start
2013-07-06,Saturday,2.78643,imputed from 2832,
2013-07-07,Sunday,2.78643,imputed from 2833,
2013-07-08,Monday,2.77787,,
2013-07-09,Tuesday,2.84612,,
2013-07-10,Wednesday,2.9142,,
2013-07-11,Thursday,2.87184,,
2013-07-12,Friday,2.94541,,start
2013-07-13,Saturday,2.94541,imputed from 2839,
2013-07-14,Sunday,2.94541,imputed from 2840,
2013-07-15,Monday,2.94838,,
2013-07-16,Tuesday,2.95063,,
2013-07-17,Wednesday,2.92225,,
2013-07-18,Thursday,2.94218,,
2013-07-19,Friday,2.93881,,start
2013-07-20,Saturday,2.93881,imputed from 2846,
2013-07-21,Sunday,2.93881,imputed from 2847,
2013-07-22,Monday,2.85866,,
2013-07-23,Tuesday,2.86454,,
2013-07-24,Wednesday,2.86174,,
2013-07-25,Thursday,2.81788,,
2013-07-26,Friday,2.82459,,start
2013-07-27,Saturday,2.82459,imputed from 2853,
2013-07-28,Sunday,2.82459,imputed from 2854,
2013-07-29,Monday,2.80494,,
2013-07-30,Tuesday,2.80841,,
2013-07-31,Wednesday,2.82624,,
2013-08-01,Thursday,2.83489,,
2013-08-02,Friday,2.78088,,start
2013-08-03,Saturday,2.78088,imputed from 2860,
2013-08-04,Sunday,2.78088,imputed from 2861,
2013-08-05,Monday,2.74052,,
2013-08-06,Tuesday,2.6988,,
2013-08-07,Wednesday,2.64658,,
2013-08-08,Thursday,2.62642,,
2013-08-09,Friday,2.68281,,start
2013-08-10,Saturday,2.68281,imputed from 2867,
2013-08-11,Sunday,2.68281,imputed from 2868,
2013-08-12,Monday,2.686,,
2013-08-13,Tuesday,2.74682,,
2013-08-14,Wednesday,2.7906,,
2013-08-15,Thursday,2.78693,,
2013-08-16,Friday,2.75176,,start
2013-08-17,Saturday,2.75176,imputed from 2874,
2013-08-18,Sunday,2.75176,imputed from 2875,
2013-08-19,Monday,2.71301,,
2013-08-20,Tuesday,2.68688,,
2013-08-21,Wednesday,2.70386,,
2013-08-22,Thursday,2.73799,,
2013-08-23,Friday,2.77023,,start
2013-08-24,Saturday,2.77023,imputed from 2881,
2013-08-25,Sunday,2.77023,imputed from 2882,
2013-08-26,Monday,2.72471,,
2013-08-27,Tuesday,2.78652,,
2013-08-28,Wednesday,2.85251,,
2013-08-29,Thursday,2.85451,,
2013-08-30,Friday,2.81034,,start
2013-08-31,Saturday,2.81034,imputed from 2888,
2013-09-01,Sunday,2.81034,imputed from 2889,
2013-09-02,Monday,2.81034,imputed from 2890,
2013-09-03,Tuesday,2.68212,,
2013-09-04,Wednesday,2.68041,,
2013-09-05,Thursday,2.67577,,
2013-09-06,Friday,2.6782,,start
2013-09-07,Saturday,2.6782,imputed from 2895,
2013-09-08,Sunday,2.6782,imputed from 2896,
2013-09-09,Monday,2.61128,,
2013-09-10,Tuesday,2.55733,,
2013-09-11,Wednesday,2.52452,,
2013-09-12,Thursday,2.56765,,
2013-09-13,Friday,2.57711,,start
2013-09-14,Saturday,2.57711,imputed from 2902,
2013-09-15,Sunday,2.57711,imputed from 2903,
2013-09-16,Monday,2.51774,,
2013-09-17,Tuesday,2.46551,,
2013-09-18,Wednesday,2.53507,,
2013-09-19,Thursday,2.45877,,
2013-09-20,Friday,2.44289,,start
2013-09-21,Saturday,2.44289,imputed from 2909,
2013-09-22,Sunday,2.44289,imputed from 2910,
2013-09-23,Monday,2.38693,,
2013-09-24,Tuesday,2.42413,,
2013-09-25,Wednesday,2.42993,,
2013-09-26,Thursday,2.46588,,
2013-09-27,Friday,2.4241,,start
2013-09-28,Saturday,2.4241,imputed from 2916,
2013-09-29,Sunday,2.4241,imputed from 2917,
2013-09-30,Monday,2.38282,,
2013-10-01,Tuesday,2.36651,,
2013-10-02,Wednesday,2.37266,,
2013-10-03,Thursday,2.37406,,
2013-10-04,Friday,2.36561,,start
2013-10-05,Saturday,2.36561,imputed from 2923,
2013-10-06,Sunday,2.36561,imputed from 2924,
2013-10-07,Monday,2.37347,,
2013-10-08,Tuesday,2.37911,,
2013-10-09,Wednesday,2.38719,,
2013-10-10,Thursday,2.45932,,
2013-10-11,Friday,2.43357,,start
2013-10-12,Saturday,2.43357,imputed from 2930,
2013-10-13,Sunday,2.43357,imputed from 2931,
2013-10-14,Monday,2.42252,,
2013-10-15,Tuesday,2.43398,,
2013-10-16,Wednesday,2.47296,,
2013-10-17,Thursday,2.39052,,
2013-10-18,Friday,2.41016,,start
2013-10-19,Saturday,2.41016,imputed from 2937,
2013-10-20,Sunday,2.41016,imputed from 2938,
2013-10-21,Monday,2.39267,,
2013-10-22,Tuesday,2.34011,,
2013-10-23,Wednesday,2.27538,,
2013-10-24,Thursday,2.31044,,
2013-10-25,Friday,2.31183,,start
2013-10-26,Saturday,2.31183,imputed from 2944,
2013-10-27,Sunday,2.31183,imputed from 2945,
2013-10-28,Monday,2.35544,,
2013-10-29,Tuesday,2.34673,,
2013-10-30,Wednesday,2.37432,,
2013-10-31,Thursday,2.38271,,
2013-11-01,Friday,2.40338,,start
2013-11-02,Saturday,2.40338,imputed from 2951,
2013-11-03,Sunday,2.40338,imputed from 2952,
2013-11-04,Monday,2.30193,,
2013-11-05,Tuesday,2.2972,,
2013-11-06,Wednesday,2.32148,,
2013-11-07,Thursday,2.29534,,
2013-11-08,Friday,2.35296,,start
2013-11-09,Saturday,2.35296,imputed from 2958,
2013-11-10,Sunday,2.35296,imputed from 2959,
2013-11-11,Monday,2.38904,,
2013-11-12,Tuesday,2.37199,,
2013-11-13,Wednesday,2.40646,,
2013-11-14,Thursday,2.45559,,
2013-11-15,Friday,2.43286,,start
2013-11-16,Saturday,2.43286,imputed from 2965,
2013-11-17,Sunday,2.43286,imputed from 2966,
2013-11-18,Monday,2.42566,,
2013-11-19,Tuesday,2.40485,,
