date,weekday,NI1_Index_PX-LAST-CHF,imputed,NI1_Index_start
2019-06-26,Wednesday,191.00189,,
2019-06-27,Thursday,192.89074,,
2019-06-28,Friday,192.15627,,start
2019-06-29,Saturday,192.15627,imputed from 7987,
2019-06-30,Sunday,192.15627,imputed from 7988,
2019-07-01,Monday,198.27001,,
2019-07-02,Tuesday,198.4316,,
2019-07-03,Wednesday,197.44809,,
2019-07-04,Thursday,197.97778,,
2019-07-05,Friday,198.16002,,start
2019-07-06,Saturday,198.16002,imputed from 7994,
2019-07-07,Sunday,198.16002,imputed from 7995,
2019-07-08,Monday,196.91432,,
2019-07-09,Tuesday,196.22875,,
2019-07-10,Wednesday,196.25865,,
2019-07-11,Thursday,197.07478,,
2019-07-12,Friday,197.1756,,start
2019-07-13,Saturday,197.1756,imputed from 8001,
2019-07-14,Sunday,197.1756,imputed from 8002,
2019-07-15,Monday,197.31427,,
2019-07-16,Tuesday,196.41696,,
2019-07-17,Wednesday,195.75659,,
2019-07-18,Thursday,192.5396,,
2019-07-19,Friday,194.87287,,start
2019-07-20,Saturday,194.87287,imputed from 8008,
2019-07-21,Sunday,194.87287,imputed from 8009,
2019-07-22,Monday,194.15877,,
2019-07-23,Tuesday,196.57376,,
2019-07-24,Wednesday,197.53201,,
2019-07-25,Thursday,198.15618,,
2019-07-26,Friday,197.45589,,start
2019-07-27,Saturday,197.45589,imputed from 8015,
2019-07-28,Sunday,197.45589,imputed from 8016,
2019-07-29,Monday,196.6427,,
2019-07-30,Tuesday,197.49073,,
2019-07-31,Wednesday,196.17504,,
2019-08-01,Thursday,197.09578,,
2019-08-02,Friday,193.62485,,start
2019-08-03,Saturday,193.62485,imputed from 8022,
2019-08-04,Sunday,193.62485,imputed from 8023,
2019-08-05,Monday,189.03059,,
2019-08-06,Tuesday,188.38137,,
2019-08-07,Wednesday,188.21623,,
2019-08-08,Thursday,189.38163,,
2019-08-09,Friday,190.44446,,start
2019-08-10,Saturday,190.44446,imputed from 8029,
2019-08-11,Sunday,190.44446,imputed from 8030,
2019-08-12,Monday,189.04973,,
2019-08-13,Tuesday,185.87166,,
2019-08-14,Wednesday,189.45608,,
2019-08-15,Thursday,187.89676,,
2019-08-16,Friday,187.961,,start
2019-08-17,Saturday,187.961,imputed from 8036,
2019-08-18,Sunday,187.961,imputed from 8037,
2019-08-19,Monday,189.56486,,
2019-08-20,Tuesday,189.91109,,
2019-08-21,Wednesday,189.4221,,
2019-08-22,Thursday,190.45904,,
2019-08-23,Friday,191.61809,,start
2019-08-24,Saturday,191.61809,imputed from 8043,
2019-08-25,Sunday,191.61809,imputed from 8044,
2019-08-26,Monday,187.62128,,
2019-08-27,Tuesday,189.42144,,
2019-08-28,Wednesday,189.43461,,
2019-08-29,Thursday,189.37547,,
2019-08-30,Friday,192.45488,,start
2019-08-31,Saturday,192.45488,imputed from 8050,
2019-09-01,Sunday,192.45488,imputed from 8051,
2019-09-02,Monday,192.01038,,
2019-09-03,Tuesday,192.60943,,
2019-09-04,Wednesday,191.18272,,
2019-09-05,Thursday,194.32039,,
2019-09-06,Friday,196.04114,,start
2019-09-07,Saturday,196.04114,imputed from 8057,
2019-09-08,Sunday,196.04114,imputed from 8058,
2019-09-09,Monday,197.31352,,
2019-09-10,Tuesday,196.98981,,
2019-09-11,Wednesday,197.08251,,
2019-09-12,Thursday,198.01972,,
2019-09-13,Friday,199.8754,,start
2019-09-14,Saturday,199.8754,imputed from 8064,
2019-09-15,Sunday,199.8754,imputed from 8065,
2019-09-16,Monday,199.96547,,
2019-09-17,Tuesday,200.33296,,
2019-09-18,Wednesday,200.53828,,
2019-09-19,Thursday,201.39633,,
2019-09-20,Friday,201.75146,,start
2019-09-21,Saturday,201.75146,imputed from 8071,
2019-09-22,Sunday,201.75146,imputed from 8072,
2019-09-23,Monday,201.71467,,
2019-09-24,Tuesday,201.72979,,
2019-09-25,Wednesday,200.44122,,
2019-09-26,Thursday,201.35954,,
2019-09-27,Friday,200.15335,,start
2019-09-28,Saturday,200.15335,imputed from 8078,
2019-09-29,Sunday,200.15335,imputed from 8079,
2019-09-30,Monday,200.59497,,
2019-10-01,Tuesday,202.6801,,
2019-10-02,Wednesday,202.06049,,
2019-10-03,Thursday,198.77536,,
2019-10-04,Friday,198.65686,,start
2019-10-05,Saturday,198.65686,imputed from 8085,
2019-10-06,Sunday,198.65686,imputed from 8086,
2019-10-07,Monday,198.58577,,
2019-10-08,Tuesday,200.52424,,
2019-10-09,Wednesday,198.45008,,
2019-10-10,Thursday,198.56638,,
2019-10-11,Friday,200.1791,,start
2019-10-12,Saturday,200.1791,imputed from 8092,
2019-10-13,Sunday,200.1791,imputed from 8093,
2019-10-14,Monday,202.58319,,
2019-10-15,Tuesday,203.80416,,
2019-10-16,Wednesday,205.99291,,
2019-10-17,Thursday,204.25111,,
2019-10-18,Friday,204.2149,,start
2019-10-19,Saturday,204.2149,imputed from 8099,
2019-10-20,Sunday,204.2149,imputed from 8100,
2019-10-21,Monday,205.04586,,
2019-10-22,Tuesday,207.17628,,
2019-10-23,Wednesday,206.22493,,
2019-10-24,Thursday,208.33813,,
2019-10-25,Friday,208.53429,,start
2019-10-26,Saturday,208.53429,imputed from 8106,
2019-10-27,Sunday,208.53429,imputed from 8107,
2019-10-28,Monday,208.65779,,
2019-10-29,Tuesday,209.51451,,
2019-10-30,Wednesday,208.08731,,
2019-10-31,Thursday,209.76144,,
2019-11-01,Friday,207.95477,,start
2019-11-02,Saturday,207.95477,imputed from 8113,
2019-11-03,Sunday,207.95477,imputed from 8114,
2019-11-04,Monday,209.12515,,
2019-11-05,Tuesday,212.1915,,
2019-11-06,Wednesday,212.48978,,
2019-11-07,Thursday,212.79142,,
2019-11-08,Friday,213.58687,,start
2019-11-09,Saturday,213.58687,imputed from 8120,
2019-11-10,Sunday,213.58687,imputed from 8121,
2019-11-11,Monday,211.85898,,
2019-11-12,Tuesday,214.567,,
2019-11-13,Wednesday,212.23381,,
2019-11-14,Thursday,211.11214,,
2019-11-15,Friday,212.34893,,start
2019-11-16,Saturday,212.34893,imputed from 8127,
2019-11-17,Sunday,212.34893,imputed from 8128,
2019-11-18,Monday,212.86048,,
2019-11-19,Tuesday,212.91053,,
2019-11-20,Wednesday,211.25022,,
2019-11-21,Thursday,210.70245,,
2019-11-22,Friday,212.24534,,start
2019-11-23,Saturday,212.24534,imputed from 8134,
2019-11-24,Sunday,212.24534,imputed from 8135,
2019-11-25,Monday,213.29288,,
2019-11-26,Tuesday,213.86942,,
2019-11-27,Wednesday,214.41066,,
2019-11-28,Thursday,213.67399,,
2019-11-29,Friday,212.96169,,start
2019-11-30,Saturday,212.96169,imputed from 8141,
2019-12-01,Sunday,212.96169,imputed from 8142,
2019-12-02,Monday,214.1331,,
2019-12-03,Tuesday,211.88229,,
2019-12-04,Wednesday,209.88318,,
2019-12-05,Thursday,211.94509,,
2019-12-06,Friday,213.45547,,start
2019-12-07,Saturday,213.45547,imputed from 8148,
2019-12-08,Sunday,213.45547,imputed from 8149,
2019-12-09,Monday,213.26151,,
2019-12-10,Tuesday,212.34821,,
2019-12-11,Wednesday,211.32708,,
2019-12-12,Thursday,211.27885,,
2019-12-13,Friday,215.66392,,start
2019-12-14,Saturday,215.66392,imputed from 8155,
2019-12-15,Sunday,215.66392,imputed from 8156,
2019-12-16,Monday,214.78853,,
2019-12-17,Tuesday,215.11791,,
2019-12-18,Wednesday,213.123,,
2019-12-19,Thursday,213.27206,,
2019-12-20,Friday,213.01252,,start
2019-12-21,Saturday,213.01252,imputed from 8162,
2019-12-22,Sunday,213.01252,imputed from 8163,
2019-12-23,Monday,213.16016,,
2019-12-24,Tuesday,212.86628,,
2019-12-25,Wednesday,212.5904,,
2019-12-26,Thursday,213.08158,,
2019-12-27,Friday,211.91988,,start
2019-12-28,Saturday,211.91988,imputed from 8169,
2019-12-29,Sunday,211.91988,imputed from 8170,
2019-12-30,Monday,210.3077,,
2019-12-31,Tuesday,208.04568,,
2020-01-01,Wednesday,208.04568,imputed from 8173,
2020-01-02,Thursday,211.58154,,
2020-01-03,Friday,209.85896,,start
2020-01-04,Saturday,209.85896,imputed from 8176,
2020-01-05,Sunday,209.85896,imputed from 8177,
2020-01-06,Monday,206.50763,,
2020-01-07,Tuesday,209.81234,,
2020-01-08,Wednesday,206.74819,,
2020-01-09,Thursday,210.44432,,
2020-01-10,Friday,211.39036,,start
2020-01-11,Saturday,211.39036,imputed from 8183,
2020-01-12,Sunday,211.39036,imputed from 8184,
2020-01-13,Monday,209.76074,,
2020-01-14,Tuesday,211.02997,,
2020-01-15,Wednesday,209.66126,,
2020-01-16,Thursday,209.71136,,
2020-01-17,Friday,211.28309,,start
2020-01-18,Saturday,211.28309,imputed from 8190,
2020-01-19,Sunday,211.28309,imputed from 8191,
2020-01-20,Monday,211.66629,,
2020-01-21,Tuesday,210.14189,,
2020-01-22,Wednesday,211.69018,,
2020-01-23,Thursday,210.52804,,
2020-01-24,Friday,211.35236,,start
2020-01-25,Saturday,211.35236,imputed from 8197,
2020-01-26,Sunday,211.35236,imputed from 8198,
2020-01-27,Monday,207.59314,,
2020-01-28,Tuesday,206.86763,,
2020-01-29,Wednesday,208.60277,,
2020-01-30,Thursday,204.58464,,
2020-01-31,Friday,205.63556,,start
2020-02-01,Saturday,205.63556,imputed from 8204,
2020-02-02,Sunday,205.63556,imputed from 8205,
2020-02-03,Monday,203.63045,,
2020-02-04,Tuesday,204.50872,,
2020-02-05,Wednesday,207.14548,,
2020-02-06,Thursday,212.2082,,
2020-02-07,Friday,212.61703,,start
2020-02-08,Saturday,212.61703,imputed from 8211,
2020-02-09,Sunday,212.61703,imputed from 8212,
2020-02-10,Monday,210.89012,,
2020-02-11,Tuesday,212.09661,,
2020-02-12,Wednesday,211.99386,,
2020-02-13,Thursday,212.04337,,
2020-02-14,Friday,211.29887,,start
2020-02-15,Saturday,211.29887,imputed from 8218,
2020-02-16,Sunday,211.29887,imputed from 8219,
2020-02-17,Monday,210.08499,,
2020-02-18,Tuesday,207.30813,,
2020-02-19,Wednesday,206.79721,,
2020-02-20,Thursday,206.49813,,
2020-02-21,Friday,203.99087,,start
2020-02-22,Saturday,203.99087,imputed from 8225,
2020-02-23,Sunday,203.99087,imputed from 8226,
2020-02-24,Monday,199.94719,,
2020-02-25,Tuesday,201.12294,,
2020-02-26,Wednesday,197.5455,,
2020-02-27,Thursday,192.76798,,
2020-02-28,Friday,187.84238,,start
2020-02-29,Saturday,187.84238,imputed from 8232,
2020-03-01,Sunday,187.84238,imputed from 8233,
2020-03-02,Monday,188.42216,,
2020-03-03,Tuesday,188.00326,,
2020-03-04,Wednesday,187.88813,,
2020-03-05,Thursday,189.97259,,
2020-03-06,Friday,184.35043,,start
2020-03-07,Saturday,184.35043,imputed from 8239,
2020-03-08,Sunday,184.35043,imputed from 8240,
2020-03-09,Monday,176.14843,,
2020-03-10,Tuesday,178.2693,,
2020-03-11,Wednesday,172.19414,,
2020-03-12,Thursday,162.362,,
2020-03-13,Friday,147.90498,,start
2020-03-14,Saturday,147.90498,imputed from 8246,
2020-03-15,Sunday,147.90498,imputed from 8247,
2020-03-16,Monday,151.45913,,
2020-03-17,Tuesday,150.00536,,
2020-03-18,Wednesday,146.34275,,
2020-03-19,Thursday,148.46326,,
2020-03-20,Friday,153.207,,start
2020-03-21,Saturday,153.207,imputed from 8253,
2020-03-22,Sunday,153.207,imputed from 8254,
2020-03-23,Monday,150.0446,,
2020-03-24,Tuesday,162.94427,,
2020-03-25,Wednesday,169.02771,,
2020-03-26,Thursday,162.52938,,
2020-03-27,Friday,168.593,,start
2020-03-28,Saturday,168.593,imputed from 8260,
2020-03-29,Sunday,168.593,imputed from 8261,
2020-03-30,Monday,166.20024,,
2020-03-31,Tuesday,168.48135,,
2020-04-01,Wednesday,161.38715,,
2020-04-02,Thursday,160.40597,,
2020-04-03,Friday,159.26393,,start
2020-04-04,Saturday,159.26393,imputed from 8267,
2020-04-05,Sunday,159.26393,imputed from 8268,
2020-04-06,Monday,166.39648,,
2020-04-07,Tuesday,170.70193,,
2020-04-08,Wednesday,168.43973,,
2020-04-09,Thursday,173.14584,,
2020-04-10,Friday,171.82461,,start
2020-04-11,Saturday,171.82461,imputed from 8274,
2020-04-12,Sunday,171.82461,imputed from 8275,
2020-04-13,Monday,171.20806,,
2020-04-14,Tuesday,175.29401,,
2020-04-15,Wednesday,175.20296,,
2020-04-16,Thursday,173.63097,,
2020-04-17,Friday,176.92872,,start
2020-04-18,Saturday,176.92872,imputed from 8281,
2020-04-19,Sunday,176.92872,imputed from 8282,
2020-04-20,Monday,176.59745,,
2020-04-21,Tuesday,174.23618,,
2020-04-22,Wednesday,171.83259,,
2020-04-23,Thursday,176.3291,,
2020-04-24,Friday,174.79174,,start
2020-04-25,Saturday,174.79174,imputed from 8288,
2020-04-26,Sunday,174.79174,imputed from 8289,
2020-04-27,Monday,179.0825,,
2020-04-28,Tuesday,180.72289,,
2020-04-29,Wednesday,184.15043,,
2020-04-30,Thursday,181.7931,,
2020-05-01,Friday,176.3945,,start
2020-05-02,Saturday,176.3945,imputed from 8295,
2020-05-03,Sunday,176.3945,imputed from 8296,
2020-05-04,Monday,174.3738,,
2020-05-05,Tuesday,178.75037,,
2020-05-06,Wednesday,181.26681,,
2020-05-07,Thursday,180.4716,,
2020-05-08,Friday,183.38545,,start
2020-05-09,Saturday,183.38545,imputed from 8302,
2020-05-10,Sunday,183.38545,imputed from 8303,
2020-05-11,Monday,184.8754,,
2020-05-12,Tuesday,183.12611,,
2020-05-13,Wednesday,184.79725,,
2020-05-14,Thursday,180.18188,,
2020-05-15,Friday,181.98575,,start
2020-05-16,Saturday,181.98575,imputed from 8309,
2020-05-17,Sunday,181.98575,imputed from 8310,
2020-05-18,Monday,183.41851,,
2020-05-19,Tuesday,185.3768,,
2020-05-20,Wednesday,184.48657,,
2020-05-21,Thursday,185.6392,,
2020-05-22,Friday,184.02192,,start
2020-05-23,Saturday,184.02192,imputed from 8316,
2020-05-24,Sunday,184.02192,imputed from 8317,
2020-05-25,Monday,187.65067,,
2020-05-26,Tuesday,191.11307,,
2020-05-27,Wednesday,192.94366,,
2020-05-28,Thursday,196.89244,,
2020-05-29,Friday,194.39405,,start
2020-05-30,Saturday,194.39405,imputed from 8323,
2020-05-31,Sunday,194.39405,imputed from 8324,
2020-06-01,Monday,197.52311,,
2020-06-02,Tuesday,198.06166,,
2020-06-03,Wednesday,200.5553,,
2020-06-04,Thursday,199.67686,,
2020-06-05,Friday,200.67903,,start
2020-06-06,Saturday,200.67903,imputed from 8330,
2020-06-07,Sunday,200.67903,imputed from 8331,
2020-06-08,Monday,204.66448,,
2020-06-09,Tuesday,203.54988,,
2020-06-10,Wednesday,202.57818,,
2020-06-11,Thursday,196.57014,,
2020-06-12,Friday,195.69418,,start
2020-06-13,Saturday,195.69418,imputed from 8337,
2020-06-14,Sunday,195.69418,imputed from 8338,
2020-06-15,Monday,188.87745,,
2020-06-16,Tuesday,197.76955,,
2020-06-17,Wednesday,199.50844,,
2020-06-18,Thursday,198.25313,,
2020-06-19,Friday,200.67202,,start
2020-06-20,Saturday,200.67202,imputed from 8344,
2020-06-21,Sunday,200.67202,imputed from 8345,
2020-06-22,Monday,197.99671,,
2020-06-23,Tuesday,200.46052,,
2020-06-24,Wednesday,199.03019,,
2020-06-25,Thursday,196.47187,,
2020-06-26,Friday,198.21004,,start
2020-06-27,Saturday,198.21004,imputed from 8351,
2020-06-28,Sunday,198.21004,imputed from 8352,
2020-06-29,Monday,195.10795,,
2020-06-30,Tuesday,195.51559,,
2020-07-01,Wednesday,194.58656,,
2020-07-02,Thursday,195.19387,,
2020-07-03,Friday,196.36592,,start
2020-07-04,Saturday,196.36592,imputed from 8358,
2020-07-05,Sunday,196.36592,imputed from 8359,
2020-07-06,Monday,198.46156,,
2020-07-07,Tuesday,197.45931,,
2020-07-08,Wednesday,195.51538,,
2020-07-09,Thursday,196.89256,,
2020-07-10,Friday,196.01833,,start
2020-07-11,Saturday,196.01833,imputed from 8365,
2020-07-12,Sunday,196.01833,imputed from 8366,
2020-07-13,Monday,199.05733,,
2020-07-14,Tuesday,197.94296,,
2020-07-15,Wednesday,202.43199,,
2020-07-16,Thursday,200.33641,,
2020-07-17,Friday,198.7593,,start
2020-07-18,Saturday,198.7593,imputed from 8372,
2020-07-19,Sunday,198.7593,imputed from 8373,
2020-07-20,Monday,198.30842,,
2020-07-21,Tuesday,199.68597,,
2020-07-22,Wednesday,197.1691,,
2020-07-23,Thursday,197.34896,,
2020-07-24,Friday,195.80215,,start
2020-07-25,Saturday,195.80215,imputed from 8379,
2020-07-26,Sunday,195.80215,imputed from 8380,
2020-07-27,Monday,198.15194,,
2020-07-28,Tuesday,197.23971,,
2020-07-29,Wednesday,194.619,,
2020-07-30,Thursday,193.85117,,
2020-07-31,Friday,188.22239,,start
2020-08-01,Saturday,188.22239,imputed from 8386,
2020-08-02,Sunday,188.22239,imputed from 8387,
2020-08-03,Monday,191.52527,,
2020-08-04,Tuesday,195.35113,,
2020-08-05,Wednesday,193.55592,,
2020-08-06,Thursday,193.44307,,
2020-08-07,Friday,192.63463,,start
2020-08-08,Saturday,192.63463,imputed from 8393,
2020-08-09,Sunday,192.63463,imputed from 8394,
2020-08-10,Monday,194.4119,,
2020-08-11,Tuesday,194.99685,,
2020-08-12,Wednesday,195.21744,,
2020-08-13,Thursday,197.59422,,
2020-08-14,Friday,198.71723,,start
2020-08-15,Saturday,198.71723,imputed from 8400,
2020-08-16,Sunday,198.71723,imputed from 8401,
2020-08-17,Monday,197.45739,,
2020-08-18,Tuesday,197.43885,,
2020-08-19,Wednesday,199.62286,,
2020-08-20,Thursday,196.54909,,
2020-08-21,Friday,197.40159,,start
2020-08-22,Saturday,197.40159,imputed from 8407,
2020-08-23,Sunday,197.40159,imputed from 8408,
2020-08-24,Monday,197.83171,,
2020-08-25,Tuesday,199.28256,,
2020-08-26,Wednesday,198.83983,,
2020-08-27,Thursday,197.72966,,
2020-08-28,Friday,196.69126,,start
2020-08-29,Saturday,196.69126,imputed from 8414,
2020-08-30,Sunday,196.69126,imputed from 8415,
2020-08-31,Monday,197.58881,,
2020-09-01,Tuesday,198.3327,,
2020-09-02,Wednesday,199.86642,,
2020-09-03,Thursday,201.51679,,
2020-09-04,Friday,199.16874,,start
2020-09-05,Saturday,199.16874,imputed from 8421,
2020-09-06,Sunday,199.16874,imputed from 8422,
2020-09-07,Monday,198.68996,,
2020-09-08,Tuesday,201.0924,,
2020-09-09,Wednesday,195.48909,,
2020-09-10,Thursday,197.58427,,
2020-09-11,Friday,198.60916,,start
2020-09-12,Saturday,198.60916,imputed from 8428,
2020-09-13,Sunday,198.60916,imputed from 8429,
2020-09-14,Monday,201.12743,,
2020-09-15,Tuesday,200.87014,,
2020-09-16,Wednesday,201.61724,,
2020-09-17,Thursday,200.35041,,
2020-09-18,Friday,202.17026,,start
2020-09-19,Saturday,202.17026,imputed from 8435,
2020-09-20,Sunday,202.17026,imputed from 8436,
2020-09-21,Monday,201.51751,,
2020-09-22,Tuesday,198.1139,,
2020-09-23,Wednesday,202.53536,,
2020-09-24,Thursday,201.18435,,
2020-09-25,Friday,202.58298,,start
2020-09-26,Saturday,202.58298,imputed from 8442,
2020-09-27,Sunday,202.58298,imputed from 8443,
2020-09-28,Monday,203.95331,,
2020-09-29,Tuesday,204.52865,,
2020-09-30,Wednesday,202.60672,,
2020-10-01,Thursday,203.08483,,
2020-10-02,Friday,201.14367,,start
2020-10-03,Saturday,201.14367,imputed from 8449,
2020-10-04,Sunday,201.14367,imputed from 8450,
2020-10-05,Monday,201.75925,,
2020-10-06,Tuesday,202.7606,,
2020-10-07,Wednesday,202.44132,,
2020-10-08,Thursday,204.68839,,
2020-10-09,Friday,202.98431,,start
2020-10-10,Saturday,202.98431,imputed from 8456,
2020-10-11,Sunday,202.98431,imputed from 8457,
2020-10-12,Monday,203.04201,,
2020-10-13,Tuesday,204.6706,,
2020-10-14,Wednesday,204.80562,,
2020-10-15,Thursday,203.9387,,
2020-10-16,Friday,203.1858,,start
2020-10-17,Saturday,203.1858,imputed from 8463,
2020-10-18,Sunday,203.1858,imputed from 8464,
2020-10-19,Monday,204.0379,,
2020-10-20,Tuesday,202.26517,,
2020-10-21,Wednesday,204.50799,,
2020-10-22,Thursday,203.43049,,
2020-10-23,Friday,203.20415,,start
2020-10-24,Saturday,203.20415,imputed from 8470,
2020-10-25,Sunday,203.20415,imputed from 8471,
2020-10-26,Monday,203.09479,,
2020-10-27,Tuesday,204.05526,,
2020-10-28,Wednesday,204.2951,,
2020-10-29,Thursday,204.24413,,
2020-10-30,Friday,200.4678,,start
2020-10-31,Saturday,200.4678,imputed from 8477,
2020-11-01,Sunday,200.4678,imputed from 8478,
2020-11-02,Monday,204.07225,,
2020-11-03,Tuesday,206.18798,,
2020-11-04,Wednesday,207.22661,,
2020-11-05,Thursday,210.69237,,
2020-11-06,Friday,211.69987,,start
2020-11-07,Saturday,211.69987,imputed from 8484,
2020-11-08,Sunday,211.69987,imputed from 8485,
2020-11-09,Monday,215.15797,,
2020-11-10,Tuesday,216.24151,,
2020-11-11,Wednesday,220.52737,,
2020-11-12,Thursday,220.49031,,
2020-11-13,Friday,221.38665,,start
2020-11-14,Saturday,221.38665,imputed from 8491,
2020-11-15,Sunday,221.38665,imputed from 8492,
2020-11-16,Monday,226.69749,,
2020-11-17,Tuesday,227.65316,,
2020-11-18,Wednesday,224.9937,,
2020-11-19,Thursday,224.51383,,
2020-11-20,Friday,224.04254,,start
2020-11-21,Saturday,224.04254,imputed from 8498,
2020-11-22,Sunday,224.04254,imputed from 8499,
2020-11-23,Monday,225.62106,,
2020-11-24,Tuesday,228.49565,,
2020-11-25,Wednesday,229.4184,,
2020-11-26,Thursday,231.15371,,
2020-11-27,Friday,231.57839,,start
2020-11-28,Saturday,231.57839,imputed from 8505,
2020-11-29,Sunday,231.57839,imputed from 8506,
2020-11-30,Monday,229.94587,,
2020-12-01,Tuesday,231.16279,,
2020-12-02,Wednesday,230.11699,,
2020-12-03,Thursday,230.40133,,
2020-12-04,Friday,228.62893,,start
2020-12-05,Saturday,228.62893,imputed from 8512,
2020-12-06,Sunday,228.62893,imputed from 8513,
2020-12-07,Monday,227.16092,,
2020-12-08,Tuesday,225.88343,,
2020-12-09,Wednesday,228.51387,,
2020-12-10,Thursday,226.82738,,
2020-12-11,Friday,227.19384,,start
2020-12-12,Saturday,227.19384,imputed from 8519,
2020-12-13,Sunday,227.19384,imputed from 8520,
2020-12-14,Monday,227.42467,,
2020-12-15,Tuesday,227.43196,,
2020-12-16,Wednesday,228.25073,,
2020-12-17,Thursday,229.76554,,
2020-12-18,Friday,229.01361,,start
2020-12-19,Saturday,229.01361,imputed from 8526,
2020-12-20,Sunday,229.01361,imputed from 8527,
2020-12-21,Monday,228.22236,,
2020-12-22,Tuesday,226.1565,,
2020-12-23,Wednesday,226.96236,,
2020-12-24,Thursday,229.33361,,
2020-12-25,Friday,229.31083,,start
2020-12-26,Saturday,229.31083,imputed from 8533,
2020-12-27,Sunday,229.31083,imputed from 8534,
2020-12-28,Monday,229.48895,,
2020-12-29,Tuesday,235.32843,,
2020-12-30,Wednesday,234.9678,,
2020-12-31,Thursday,235.56774,,
2021-01-01,Friday,235.56774,imputed from 8539,start
2021-01-02,Saturday,235.56774,imputed from 8540,
2021-01-03,Sunday,235.56774,imputed from 8541,
2021-01-04,Monday,233.33438,,
2021-01-05,Tuesday,231.66712,,
2021-01-06,Wednesday,230.65907,,
2021-01-07,Thursday,233.93369,,
2021-01-08,Friday,239.92461,,start
2021-01-09,Saturday,239.92461,imputed from 8547,
2021-01-10,Sunday,239.92461,imputed from 8548,
2021-01-11,Monday,239.66919,,
2021-01-12,Tuesday,240.78507,,
2021-01-13,Wednesday,243.06615,,
2021-01-14,Thursday,246.46452,,
2021-01-15,Friday,244.21202,,start
2021-01-16,Saturday,244.21202,imputed from 8554,
2021-01-17,Sunday,244.21202,imputed from 8555,
2021-01-18,Monday,242.24967,,
2021-01-19,Tuesday,245.39926,,
2021-01-20,Wednesday,245.04734,,
2021-01-21,Thursday,245.63253,,
2021-01-22,Friday,244.39466,,start
2021-01-23,Saturday,244.39466,imputed from 8561,
2021-01-24,Sunday,244.39466,imputed from 8562,
2021-01-25,Monday,246.10579,,
2021-01-26,Tuesday,244.34796,,
2021-01-27,Wednesday,244.36191,,
2021-01-28,Thursday,239.00697,,
2021-01-29,Friday,235.00014,,start
2021-01-30,Saturday,235.00014,imputed from 8568,
2021-01-31,Sunday,235.00014,imputed from 8569,
2021-02-01,Monday,239.92048,,
2021-02-02,Tuesday,242.40234,,
2021-02-03,Wednesday,245.18578,,
2021-02-04,Thursday,243.3544,,
2021-02-05,Friday,245.79613,,start
2021-02-06,Saturday,245.79613,imputed from 8575,
2021-02-07,Sunday,245.79613,imputed from 8576,
2021-02-08,Monday,250.92517,,
2021-02-09,Tuesday,251.69086,,
2021-02-10,Wednesday,250.39451,,
2021-02-11,Thursday,249.28298,,
2021-02-12,Friday,249.78652,,start
2021-02-13,Saturday,249.78652,imputed from 8582,
2021-02-14,Sunday,249.78652,imputed from 8583,
2021-02-15,Monday,254.40766,,
2021-02-16,Tuesday,257.63215,,
2021-02-17,Wednesday,258.15078,,
2021-02-18,Thursday,256.6173,,
2021-02-19,Friday,255.49432,,start
2021-02-20,Saturday,255.49432,imputed from 8589,
2021-02-21,Sunday,255.49432,imputed from 8590,
2021-02-22,Monday,257.24105,,
2021-02-23,Tuesday,258.39825,,
2021-02-24,Wednesday,254.29144,,
2021-02-25,Thursday,257.00677,,
2021-02-26,Friday,249.63595,,start
2021-02-27,Saturday,249.63595,imputed from 8596,
2021-02-28,Sunday,249.63595,imputed from 8597,
2021-03-01,Monday,253.17436,,
2021-03-02,Tuesday,252.9595,,
2021-03-03,Wednesday,253.92712,,
2021-03-04,Thursday,249.91823,,
2021-03-05,Friday,247.4363,,start
2021-03-06,Saturday,247.4363,imputed from 8603,
2021-03-07,Sunday,247.4363,imputed from 8604,
2021-03-08,Monday,247.40744,,
2021-03-09,Tuesday,248.25697,,
2021-03-10,Wednesday,247.02018,,
2021-03-11,Thursday,247.75839,,
2021-03-12,Friday,251.98883,,start
2021-03-13,Saturday,251.98883,imputed from 8610,
2021-03-14,Sunday,251.98883,imputed from 8611,
2021-03-15,Monday,251.23208,,
2021-03-16,Tuesday,252.309,,
2021-03-17,Wednesday,252.23646,,
2021-03-18,Thursday,255.78399,,
2021-03-19,Friday,251.42401,,start
2021-03-20,Saturday,251.42401,imputed from 8617,
2021-03-21,Sunday,251.42401,imputed from 8618,
2021-03-22,Monday,245.93602,,
2021-03-23,Tuesday,247.62191,,
2021-03-24,Wednesday,242.22004,,
2021-03-25,Thursday,246.32766,,
2021-03-26,Friday,249.07795,,start
2021-03-27,Saturday,249.07795,imputed from 8624,
2021-03-28,Sunday,249.07795,imputed from 8625,
2021-03-29,Monday,249.37261,,
2021-03-30,Tuesday,251.72821,,
2021-03-31,Wednesday,248.87589,,
2021-04-01,Thursday,250.33873,,
2021-04-02,Friday,254.76596,,start
2021-04-03,Saturday,254.76596,imputed from 8631,
2021-04-04,Sunday,254.76596,imputed from 8632,
2021-04-05,Monday,255.72098,,
2021-04-06,Tuesday,252.15022,,
2021-04-07,Wednesday,251.3306,,
2021-04-08,Thursday,250.54957,,
2021-04-09,Friday,251.29931,,start
2021-04-10,Saturday,251.29931,imputed from 8638,
2021-04-11,Sunday,251.29931,imputed from 8639,
2021-04-12,Monday,249.47874,,
2021-04-13,Tuesday,251.35568,,
2021-04-14,Wednesday,250.70137,,
2021-04-15,Thursday,251.51735,,
