date,weekday,DU1_Comdty_PX-LAST-CHF,imputed,DU1_Comdty_start
2017-08-21,Monday,127.61262,,
2017-08-22,Tuesday,127.64203,,
2017-08-23,Wednesday,127.96606,,
2017-08-24,Thursday,127.76014,,
2017-08-25,Friday,127.61987,,start
2017-08-26,Saturday,127.61987,imputed from 7315,
2017-08-27,Sunday,127.61987,imputed from 7316,
2017-08-28,Monday,128.39766,,
2017-08-29,Tuesday,128.21448,,
2017-08-30,Wednesday,128.41492,,
2017-08-31,Thursday,128.28685,,
2017-09-01,Friday,128.45691,,start
2017-09-02,Saturday,128.45691,imputed from 7322,
2017-09-03,Sunday,128.45691,imputed from 7323,
2017-09-04,Monday,127.96696,,
2017-09-05,Tuesday,127.75078,,
2017-09-06,Wednesday,127.97494,,
2017-09-07,Thursday,128.20902,,
2017-09-08,Friday,127.78898,,start
2017-09-09,Saturday,127.78898,imputed from 7329,
2017-09-10,Sunday,127.78898,imputed from 7330,
2017-09-11,Monday,128.05388,,
2017-09-12,Tuesday,128.8367,,
2017-09-13,Wednesday,128.68286,,
2017-09-14,Thursday,128.75535,,
2017-09-15,Friday,128.57405,,start
2017-09-16,Saturday,128.57405,imputed from 7336,
2017-09-17,Sunday,128.57405,imputed from 7337,
2017-09-18,Monday,128.81886,,
2017-09-19,Tuesday,129.4002,,
2017-09-20,Wednesday,129.3668,,
2017-09-21,Thursday,129.9088,,
2017-09-22,Friday,129.85377,,start
2017-09-23,Saturday,129.85377,imputed from 7343,
2017-09-24,Sunday,129.85377,imputed from 7344,
2017-09-25,Monday,128.4201,,
2017-09-26,Tuesday,128.30716,,
2017-09-27,Wednesday,128.13643,,
2017-09-28,Thursday,128.20783,,
2017-09-29,Friday,128.28398,,start
2017-09-30,Saturday,128.28398,imputed from 7350,
2017-10-01,Sunday,128.28398,imputed from 7351,
2017-10-02,Monday,128.38296,,
2017-10-03,Tuesday,128.34728,,
2017-10-04,Wednesday,128.66759,,
2017-10-05,Thursday,128.52107,,
2017-10-06,Friday,128.67089,,start
2017-10-07,Saturday,128.67089,imputed from 7357,
2017-10-08,Sunday,128.67089,imputed from 7358,
2017-10-09,Monday,129.12588,,
2017-10-10,Tuesday,129.08267,,
2017-10-11,Wednesday,129.36061,,
2017-10-12,Thursday,129.42283,,
2017-10-13,Friday,129.3682,,start
2017-10-14,Saturday,129.3682,imputed from 7364,
2017-10-15,Sunday,129.3682,imputed from 7365,
2017-10-16,Monday,129.11993,,
2017-10-17,Tuesday,129.2284,,
2017-10-18,Wednesday,129.74317,,
2017-10-19,Thursday,129.56424,,
2017-10-20,Friday,130.05556,,start
2017-10-21,Saturday,130.05556,imputed from 7371,
2017-10-22,Sunday,130.05556,imputed from 7372,
2017-10-23,Monday,129.93979,,
2017-10-24,Tuesday,130.57124,,
2017-10-25,Wednesday,130.93701,,
2017-10-26,Thursday,130.64821,,
2017-10-27,Friday,130.00674,,start
2017-10-28,Saturday,130.00674,imputed from 7378,
2017-10-29,Sunday,130.00674,imputed from 7379,
2017-10-30,Monday,129.98096,,
2017-10-31,Tuesday,130.30859,,
2017-11-01,Wednesday,130.66505,,
2017-11-02,Thursday,130.80231,,
2017-11-03,Friday,130.48833,,start
2017-11-04,Saturday,130.48833,imputed from 7385,
2017-11-05,Sunday,130.48833,imputed from 7386,
2017-11-06,Monday,130.20716,,
2017-11-07,Tuesday,129.99904,,
2017-11-08,Wednesday,130.19482,,
2017-11-09,Thursday,129.82556,,
2017-11-10,Friday,130.30076,,start
2017-11-11,Saturday,130.30076,imputed from 7392,
2017-11-12,Sunday,130.30076,imputed from 7393,
2017-11-13,Monday,130.45749,,
2017-11-14,Tuesday,130.8495,,
2017-11-15,Wednesday,130.97264,,
2017-11-16,Thursday,131.23855,,
2017-11-17,Friday,130.96404,,start
2017-11-18,Saturday,130.96404,imputed from 7399,
2017-11-19,Sunday,130.96404,imputed from 7400,
2017-11-20,Monday,130.83739,,
2017-11-21,Tuesday,130.74011,,
2017-11-22,Wednesday,130.14886,,
2017-11-23,Thursday,130.49958,,
2017-11-24,Friday,131.12121,,start
2017-11-25,Saturday,131.12121,imputed from 7406,
2017-11-26,Sunday,131.12121,imputed from 7407,
2017-11-27,Monday,131.06659,,
2017-11-28,Tuesday,130.99393,,
2017-11-29,Wednesday,130.95619,,
2017-11-30,Thursday,131.29733,,
2017-12-01,Friday,130.24447,,start
2017-12-02,Saturday,130.24447,imputed from 7413,
2017-12-03,Sunday,130.24447,imputed from 7414,
2017-12-04,Monday,131.18068,,
2017-12-05,Tuesday,131.04344,,
2017-12-06,Wednesday,130.99584,,
2017-12-07,Thursday,131.41799,,
2017-12-08,Friday,131.0523,,start
2017-12-09,Saturday,131.0523,imputed from 7420,
2017-12-10,Sunday,131.0523,imputed from 7421,
2017-12-11,Monday,131.00845,,
2017-12-12,Tuesday,130.47804,,
2017-12-13,Wednesday,130.43558,,
2017-12-14,Thursday,130.75714,,
2017-12-15,Friday,130.79531,,start
2017-12-16,Saturday,130.79531,imputed from 7427,
2017-12-17,Sunday,130.79531,imputed from 7428,
2017-12-18,Monday,130.21885,,
2017-12-19,Tuesday,130.69575,,
2017-12-20,Wednesday,131.15264,,
2017-12-21,Thursday,131.44496,,
2017-12-22,Friday,131.34085,,start
2017-12-23,Saturday,131.34085,imputed from 7434,
2017-12-24,Sunday,131.34085,imputed from 7435,
2017-12-25,Monday,131.34085,imputed from 7436,
2017-12-26,Tuesday,131.34085,imputed from 7437,
2017-12-27,Wednesday,131.47601,,
2017-12-28,Thursday,130.91592,,
2017-12-29,Friday,131.06247,,start
2017-12-30,Saturday,131.06247,imputed from 7441,
2017-12-31,Sunday,131.06247,imputed from 7442,
2018-01-01,Monday,131.06247,imputed from 7443,
2018-01-02,Tuesday,131.14143,,
2018-01-03,Wednesday,131.50753,,
2018-01-04,Thursday,131.70551,,
2018-01-05,Friday,131.59479,,start
2018-01-06,Saturday,131.59479,imputed from 7448,
2018-01-07,Sunday,131.59479,imputed from 7449,
2018-01-08,Monday,130.95834,,
2018-01-09,Tuesday,131.25782,,
2018-01-10,Wednesday,131.04446,,
2018-01-11,Thursday,131.35797,,
2018-01-12,Friday,131.87524,,start
2018-01-13,Saturday,131.87524,imputed from 7455,
2018-01-14,Sunday,131.87524,imputed from 7456,
2018-01-15,Monday,132.11411,,
2018-01-16,Tuesday,131.87821,,
2018-01-17,Wednesday,131.6609,,
2018-01-18,Thursday,131.29452,,
2018-01-19,Friday,131.74044,,start
2018-01-20,Saturday,131.74044,imputed from 7462,
2018-01-21,Sunday,131.74044,imputed from 7463,
2018-01-22,Monday,131.98814,,
2018-01-23,Tuesday,131.81459,,
2018-01-24,Wednesday,131.18221,,
2018-01-25,Thursday,130.69588,,
2018-01-26,Friday,130.10876,,start
2018-01-27,Saturday,130.10876,imputed from 7469,
2018-01-28,Sunday,130.10876,imputed from 7470,
2018-01-29,Monday,129.63253,,
2018-01-30,Tuesday,129.70104,,
2018-01-31,Wednesday,129.48394,,
2018-02-01,Thursday,129.68972,,
2018-02-02,Friday,129.63234,,start
2018-02-03,Saturday,129.63234,imputed from 7476,
2018-02-04,Sunday,129.63234,imputed from 7477,
2018-02-05,Monday,130.13282,,
2018-02-06,Tuesday,129.9661,,
2018-02-07,Wednesday,129.60941,,
2018-02-08,Thursday,128.32591,,
2018-02-09,Friday,128.39875,,start
2018-02-10,Saturday,128.39875,imputed from 7483,
2018-02-11,Sunday,128.39875,imputed from 7484,
2018-02-12,Monday,128.91554,,
2018-02-13,Tuesday,129.07924,,
2018-02-14,Wednesday,129.23275,,
2018-02-15,Thursday,129.19129,,
2018-02-16,Friday,128.85961,,start
2018-02-17,Saturday,128.85961,imputed from 7490,
2018-02-18,Sunday,128.85961,imputed from 7491,
2018-02-19,Monday,128.9978,,
2018-02-20,Tuesday,129.30063,,
2018-02-21,Wednesday,129.22715,,
2018-02-22,Thursday,128.90855,,
2018-02-23,Friday,128.82468,,start
2018-02-24,Saturday,128.82468,imputed from 7497,
2018-02-25,Sunday,128.82468,imputed from 7498,
2018-02-26,Monday,129.21764,,
2018-02-27,Tuesday,128.72926,,
2018-02-28,Wednesday,129.08975,,
2018-03-01,Thursday,129.41016,,
2018-03-02,Friday,129.3565,,start
2018-03-03,Saturday,129.3565,imputed from 7504,
2018-03-04,Sunday,129.3565,imputed from 7505,
2018-03-05,Monday,129.87554,,
2018-03-06,Tuesday,130.48738,,
2018-03-07,Wednesday,130.83388,,
2018-03-08,Thursday,130.81425,,
2018-03-09,Friday,130.84703,,start
2018-03-10,Saturday,130.84703,imputed from 7511,
2018-03-11,Sunday,130.84703,imputed from 7512,
2018-03-12,Monday,130.66807,,
2018-03-13,Tuesday,130.87369,,
2018-03-14,Wednesday,130.83882,,
2018-03-15,Thursday,130.89678,,
2018-03-16,Friday,131.0095,,start
2018-03-17,Saturday,131.0095,imputed from 7518,
2018-03-18,Sunday,131.0095,imputed from 7519,
2018-03-19,Monday,131.36801,,
2018-03-20,Tuesday,131.00981,,
2018-03-21,Wednesday,130.89192,,
2018-03-22,Thursday,131.00869,,
2018-03-23,Friday,131.13869,,start
2018-03-24,Saturday,131.13869,imputed from 7525,
2018-03-25,Sunday,131.13869,imputed from 7526,
2018-03-26,Monday,131.59865,,
2018-03-27,Tuesday,131.6545,,
2018-03-28,Wednesday,131.87332,,
2018-03-29,Thursday,131.72421,,
2018-03-30,Friday,131.72421,imputed from 7531,start
2018-03-31,Saturday,131.72421,imputed from 7532,
2018-04-01,Sunday,131.72421,imputed from 7533,
2018-04-02,Monday,131.72421,imputed from 7534,
2018-04-03,Tuesday,131.72016,,
2018-04-04,Wednesday,132.05136,,
2018-04-05,Thursday,131.85095,,
2018-04-06,Friday,131.98955,,start
2018-04-07,Saturday,131.98955,imputed from 7539,
2018-04-08,Sunday,131.98955,imputed from 7540,
2018-04-09,Monday,131.96451,,
2018-04-10,Tuesday,132.11943,,
2018-04-11,Wednesday,132.68201,,
2018-04-12,Thursday,132.75706,,
2018-04-13,Friday,132.82935,,start
2018-04-14,Saturday,132.82935,imputed from 7546,
2018-04-15,Sunday,132.82935,imputed from 7547,
2018-04-16,Monday,132.87665,,
2018-04-17,Tuesday,133.63293,,
2018-04-18,Wednesday,134.0033,,
2018-04-19,Thursday,134.09252,,
2018-04-20,Friday,134.07834,,start
2018-04-21,Saturday,134.07834,imputed from 7553,
2018-04-22,Sunday,134.07834,imputed from 7554,
2018-04-23,Monday,133.66551,,
2018-04-24,Tuesday,133.92484,,
2018-04-25,Wednesday,133.90251,,
2018-04-26,Thursday,134.01814,,
2018-04-27,Friday,133.92134,,start
2018-04-28,Saturday,133.92134,imputed from 7560,
2018-04-29,Sunday,133.92134,imputed from 7561,
2018-04-30,Monday,133.9928,,
2018-05-01,Tuesday,133.9928,imputed from 7563,
2018-05-02,Wednesday,133.64888,,
2018-05-03,Thursday,133.88648,,
2018-05-04,Friday,133.85116,,start
2018-05-05,Saturday,133.85116,imputed from 7567,
2018-05-06,Sunday,133.85116,imputed from 7568,
2018-05-07,Monday,133.836,,
2018-05-08,Tuesday,133.16775,,
2018-05-09,Wednesday,133.28554,,
2018-05-10,Thursday,133.71978,,
2018-05-11,Friday,133.8086,,start
2018-05-12,Saturday,133.8086,imputed from 7574,
2018-05-13,Sunday,133.8086,imputed from 7575,
2018-05-14,Monday,133.69561,,
2018-05-15,Tuesday,132.79351,,
2018-05-16,Wednesday,132.15513,,
2018-05-17,Thursday,132.19772,,
2018-05-18,Friday,131.4616,,start
2018-05-19,Saturday,131.4616,imputed from 7581,
2018-05-20,Sunday,131.4616,imputed from 7582,
2018-05-21,Monday,131.5466,,
2018-05-22,Tuesday,131.08195,,
2018-05-23,Wednesday,130.49307,,
2018-05-24,Thursday,130.36015,,
2018-05-25,Friday,129.64363,,start
2018-05-26,Saturday,129.64363,imputed from 7588,
2018-05-27,Sunday,129.64363,imputed from 7589,
2018-05-28,Monday,129.60468,,
2018-05-29,Tuesday,128.67735,,
2018-05-30,Wednesday,129.33314,,
2018-05-31,Thursday,128.91477,,
2018-06-01,Friday,129.17819,,start
2018-06-02,Saturday,129.17819,imputed from 7595,
2018-06-03,Sunday,129.17819,imputed from 7596,
2018-06-04,Monday,129.49819,,
2018-06-05,Tuesday,129.27327,,
2018-06-06,Wednesday,129.9919,,
2018-06-07,Thursday,129.80371,,
2018-06-08,Friday,130.02584,,start
2018-06-09,Saturday,130.02584,imputed from 7602,
2018-06-10,Sunday,130.02584,imputed from 7603,
2018-06-11,Monday,130.06053,,
2018-06-12,Tuesday,129.79061,,
2018-06-13,Wednesday,129.93842,,
2018-06-14,Thursday,129.55809,,
2018-06-15,Friday,129.5283,,start
2018-06-16,Saturday,129.5283,imputed from 7609,
2018-06-17,Sunday,129.5283,imputed from 7610,
2018-06-18,Monday,129.31457,,
2018-06-19,Tuesday,129.06279,,
2018-06-20,Wednesday,129.32378,,
2018-06-21,Thursday,129.04603,,
2018-06-22,Friday,129.12625,,start
2018-06-23,Saturday,129.12625,imputed from 7616,
2018-06-24,Sunday,129.12625,imputed from 7617,
2018-06-25,Monday,129.37655,,
2018-06-26,Tuesday,129.49116,,
2018-06-27,Wednesday,129.35202,,
2018-06-28,Thursday,129.48764,,
2018-06-29,Friday,129.8346,,start
2018-06-30,Saturday,129.8346,imputed from 7623,
2018-07-01,Sunday,129.8346,imputed from 7624,
2018-07-02,Monday,129.48694,,
2018-07-03,Tuesday,129.65042,,
2018-07-04,Wednesday,129.75985,,
2018-07-05,Thursday,130.13964,,
2018-07-06,Friday,130.27574,,start
2018-07-07,Saturday,130.27574,imputed from 7630,
2018-07-08,Sunday,130.27574,imputed from 7631,
2018-07-09,Monday,130.59263,,
2018-07-10,Tuesday,130.48525,,
2018-07-11,Wednesday,130.33092,,
2018-07-12,Thursday,131.05667,,
2018-07-13,Friday,131.13694,,start
2018-07-14,Saturday,131.13694,imputed from 7637,
2018-07-15,Sunday,131.13694,imputed from 7638,
2018-07-16,Monday,130.73283,,
2018-07-17,Tuesday,130.54088,,
2018-07-18,Wednesday,130.41219,,
2018-07-19,Thursday,130.17045,,
2018-07-20,Friday,130.4137,,start
2018-07-21,Saturday,130.4137,imputed from 7644,
2018-07-22,Sunday,130.4137,imputed from 7645,
2018-07-23,Monday,130.04474,,
2018-07-24,Tuesday,130.05631,,
2018-07-25,Wednesday,129.95319,,
2018-07-26,Thursday,129.68374,,
2018-07-27,Friday,129.71373,,start
2018-07-28,Saturday,129.71373,imputed from 7651,
2018-07-29,Sunday,129.71373,imputed from 7652,
2018-07-30,Monday,129.56508,,
2018-07-31,Tuesday,129.62256,,
2018-08-01,Wednesday,129.448,,
2018-08-02,Thursday,129.19168,,
2018-08-03,Friday,128.84118,,start
2018-08-04,Saturday,128.84118,imputed from 7658,
2018-08-05,Sunday,128.84118,imputed from 7659,
2018-08-06,Monday,128.97204,,
2018-08-07,Tuesday,129.11309,,
2018-08-08,Wednesday,129.08056,,
2018-08-09,Thursday,128.35833,,
2018-08-10,Friday,127.15469,,start
2018-08-11,Saturday,127.15469,imputed from 7665,
2018-08-12,Sunday,127.15469,imputed from 7666,
2018-08-13,Monday,126.87256,,
2018-08-14,Tuesday,126.27519,,
2018-08-15,Wednesday,126.36941,,
2018-08-16,Thursday,126.86956,,
2018-08-17,Friday,127.1631,,start
2018-08-18,Saturday,127.1631,imputed from 7672,
2018-08-19,Sunday,127.1631,imputed from 7673,
2018-08-20,Monday,127.54775,,
2018-08-21,Tuesday,127.68979,,
2018-08-22,Wednesday,127.66775,,
2018-08-23,Thursday,127.52963,,
2018-08-24,Friday,127.9267,,start
2018-08-25,Saturday,127.9267,imputed from 7679,
2018-08-26,Sunday,127.9267,imputed from 7680,
2018-08-27,Monday,128.1239,,
2018-08-28,Tuesday,127.8846,,
2018-08-29,Wednesday,127.34395,,
2018-08-30,Thursday,126.73478,,
2018-08-31,Friday,125.97544,,start
2018-09-01,Saturday,125.97544,imputed from 7686,
2018-09-02,Sunday,125.97544,imputed from 7687,
2018-09-03,Monday,126.11038,,
2018-09-04,Tuesday,126.35658,,
2018-09-05,Wednesday,126.30072,,
2018-09-06,Thursday,125.72772,,
2018-09-07,Friday,125.35118,,start
2018-09-08,Saturday,125.35118,imputed from 7693,
2018-09-09,Sunday,125.35118,imputed from 7694,
2018-09-10,Monday,126.43309,,
2018-09-11,Tuesday,126.17081,,
2018-09-12,Wednesday,126.21072,,
2018-09-13,Thursday,126.36155,,
2018-09-14,Friday,125.80997,,start
2018-09-15,Saturday,125.80997,imputed from 7700,
2018-09-16,Sunday,125.80997,imputed from 7701,
2018-09-17,Monday,125.84466,,
2018-09-18,Tuesday,125.69779,,
2018-09-19,Wednesday,126.22901,,
2018-09-20,Thursday,126.35401,,
2018-09-21,Friday,125.91765,,start
2018-09-22,Saturday,125.91765,imputed from 7707,
2018-09-23,Sunday,125.91765,imputed from 7708,
2018-09-24,Monday,126.50416,,
2018-09-25,Tuesday,126.79295,,
2018-09-26,Wednesday,126.86876,,
2018-09-27,Thursday,127.49689,,
2018-09-28,Friday,126.73886,,start
2018-09-29,Saturday,126.73886,imputed from 7714,
2018-09-30,Sunday,126.73886,imputed from 7715,
2018-10-01,Monday,127.28334,,
2018-10-02,Tuesday,127.27858,,
2018-10-03,Wednesday,127.4174,,
2018-10-04,Thursday,127.61159,,
2018-10-05,Friday,127.62136,,start
2018-10-06,Saturday,127.62136,imputed from 7721,
2018-10-07,Sunday,127.62136,imputed from 7722,
2018-10-08,Monday,127.46794,,
2018-10-09,Tuesday,127.34674,,
2018-10-10,Wednesday,127.80348,,
2018-10-11,Thursday,128.34589,,
2018-10-12,Friday,128.14377,,start
2018-10-13,Saturday,128.14377,imputed from 7728,
2018-10-14,Sunday,128.14377,imputed from 7729,
2018-10-15,Monday,127.94441,,
2018-10-16,Tuesday,128.26611,,
2018-10-17,Wednesday,128.08388,,
2018-10-18,Thursday,127.73409,,
2018-10-19,Friday,128.52933,,start
2018-10-20,Saturday,128.52933,imputed from 7735,
2018-10-21,Sunday,128.52933,imputed from 7736,
2018-10-22,Monday,127.93886,,
2018-10-23,Tuesday,127.86115,,
2018-10-24,Wednesday,127.30951,,
2018-10-25,Thursday,127.3507,,
2018-10-26,Friday,127.46512,,start
2018-10-27,Saturday,127.46512,imputed from 7742,
2018-10-28,Sunday,127.46512,imputed from 7743,
2018-10-29,Monday,127.69565,,
2018-10-30,Tuesday,127.69481,,
2018-10-31,Wednesday,127.76365,,
2018-11-01,Thursday,127.93507,,
2018-11-02,Friday,127.94681,,start
2018-11-03,Saturday,127.94681,imputed from 7749,
2018-11-04,Sunday,127.94681,imputed from 7750,
2018-11-05,Monday,128.17935,,
2018-11-06,Tuesday,128.22432,,
2018-11-07,Wednesday,128.22948,,
2018-11-08,Thursday,128.07984,,
2018-11-09,Friday,127.55948,,start
2018-11-10,Saturday,127.55948,imputed from 7756,
2018-11-11,Sunday,127.55948,imputed from 7757,
2018-11-12,Monday,127.00001,,
2018-11-13,Tuesday,127.42314,,
2018-11-14,Wednesday,127.37332,,
2018-11-15,Thursday,127.53208,,
2018-11-16,Friday,127.81577,,start
2018-11-17,Saturday,127.81577,imputed from 7763,
2018-11-18,Sunday,127.81577,imputed from 7764,
2018-11-19,Monday,127.34438,,
2018-11-20,Tuesday,126.77414,,
2018-11-21,Wednesday,126.87369,,
2018-11-22,Thursday,127.09102,,
2018-11-23,Friday,126.62608,,start
2018-11-24,Saturday,126.62608,imputed from 7770,
2018-11-25,Sunday,126.62608,imputed from 7771,
2018-11-26,Monday,126.71161,,
2018-11-27,Tuesday,126.30061,,
2018-11-28,Wednesday,126.44718,,
2018-11-29,Thursday,127.01954,,
2018-11-30,Friday,126.58158,,start
2018-12-01,Saturday,126.58158,imputed from 7777,
2018-12-02,Sunday,126.58158,imputed from 7778,
2018-12-03,Monday,126.92334,,
2018-12-04,Tuesday,126.80877,,
2018-12-05,Wednesday,126.71867,,
2018-12-06,Thursday,126.51429,,
2018-12-07,Friday,126.44607,,start
2018-12-08,Saturday,126.44607,imputed from 7784,
2018-12-09,Sunday,126.44607,imputed from 7785,
2018-12-10,Monday,125.80369,,
2018-12-11,Tuesday,125.79975,,
2018-12-12,Wednesday,126.20972,,
2018-12-13,Thursday,126.27717,,
2018-12-14,Friday,126.07318,,start
2018-12-15,Saturday,126.07318,imputed from 7791,
2018-12-16,Sunday,126.07318,imputed from 7792,
2018-12-17,Monday,126.05942,,
2018-12-18,Tuesday,126.24978,,
2018-12-19,Wednesday,126.7762,,
2018-12-20,Thursday,126.81303,,
2018-12-21,Friday,126.49908,,start
2018-12-22,Saturday,126.49908,imputed from 7798,
2018-12-23,Sunday,126.49908,imputed from 7799,
2018-12-24,Monday,126.17843,,
2018-12-25,Tuesday,126.17843,imputed from 7801,
2018-12-26,Wednesday,126.17843,imputed from 7802,
2018-12-27,Thursday,126.4641,,
2018-12-28,Friday,126.09827,,start
2018-12-29,Saturday,126.09827,imputed from 7805,
2018-12-30,Sunday,126.09827,imputed from 7806,
2018-12-31,Monday,125.98876,,
2019-01-01,Tuesday,125.98876,imputed from 7808,
2019-01-02,Wednesday,125.68128,,
2019-01-03,Thursday,126.2036,,
2019-01-04,Friday,125.88564,,start
2019-01-05,Saturday,125.88564,imputed from 7812,
2019-01-06,Sunday,125.88564,imputed from 7813,
2019-01-07,Monday,125.8596,,
2019-01-08,Tuesday,125.68534,,
2019-01-09,Wednesday,125.94804,,
2019-01-10,Thursday,126.58441,,
2019-01-11,Friday,126.31444,,start
2019-01-12,Saturday,126.31444,imputed from 7819,
2019-01-13,Sunday,126.31444,imputed from 7820,
2019-01-14,Monday,125.95386,,
2019-01-15,Tuesday,126.10246,,
2019-01-16,Wednesday,126.3156,,
2019-01-17,Thursday,126.69139,,
2019-01-18,Friday,126.56082,,start
2019-01-19,Saturday,126.56082,imputed from 7826,
2019-01-20,Sunday,126.56082,imputed from 7827,
2019-01-21,Monday,126.89557,,
2019-01-22,Tuesday,126.83467,,
2019-01-23,Wednesday,126.8049,,
2019-01-24,Thursday,126.08605,,
2019-01-25,Friday,126.7709,,start
2019-01-26,Saturday,126.7709,imputed from 7833,
2019-01-27,Sunday,126.7709,imputed from 7834,
2019-01-28,Monday,126.83016,,
2019-01-29,Tuesday,127.2797,,
2019-01-30,Wednesday,127.62938,,
2019-01-31,Thursday,127.30267,,
2019-02-01,Friday,127.66219,,start
2019-02-02,Saturday,127.66219,imputed from 7840,
2019-02-03,Sunday,127.66219,imputed from 7841,
2019-02-04,Monday,127.64566,,
2019-02-05,Tuesday,127.68219,,
2019-02-06,Wednesday,127.44414,,
2019-02-07,Thursday,127.19717,,
2019-02-08,Friday,126.78,,start
2019-02-09,Saturday,126.78,imputed from 7847,
2019-02-10,Sunday,126.78,imputed from 7848,
2019-02-11,Monday,126.74615,,
2019-02-12,Tuesday,127.5024,,
2019-02-13,Wednesday,127.21116,,
2019-02-14,Thursday,126.98745,,
2019-02-15,Friday,126.9251,,start
2019-02-16,Saturday,126.9251,imputed from 7854,
2019-02-17,Sunday,126.9251,imputed from 7855,
2019-02-18,Monday,127.07897,,
2019-02-19,Tuesday,127.0376,,
2019-02-20,Wednesday,126.97774,,
2019-02-21,Thursday,126.91061,,
2019-02-22,Friday,126.84317,,start
2019-02-23,Saturday,126.84317,imputed from 7861,
2019-02-24,Sunday,126.84317,imputed from 7862,
2019-02-25,Monday,127.05865,,
2019-02-26,Tuesday,127.27961,,
2019-02-27,Wednesday,127.28507,,
2019-02-28,Thursday,126.94966,,
2019-03-01,Friday,126.9477,,start
2019-03-02,Saturday,126.9477,imputed from 7868,
2019-03-03,Sunday,126.9477,imputed from 7869,
2019-03-04,Monday,126.64242,,
2019-03-05,Tuesday,126.95154,,
2019-03-06,Wednesday,127.00627,,
2019-03-07,Thursday,126.8687,,
2019-03-08,Friday,126.58937,,start
2019-03-09,Saturday,126.58937,imputed from 7875,
2019-03-10,Sunday,126.58937,imputed from 7876,
2019-03-11,Monday,127.13182,,
2019-03-12,Tuesday,127.20048,,
2019-03-13,Wednesday,127.03657,,
2019-03-14,Thursday,126.87916,,
2019-03-15,Friday,126.9207,,start
2019-03-16,Saturday,126.9207,imputed from 7882,
2019-03-17,Sunday,126.9207,imputed from 7883,
2019-03-18,Monday,126.86537,,
2019-03-19,Tuesday,126.84751,,
2019-03-20,Wednesday,126.68198,,
2019-03-21,Thursday,126.16919,,
2019-03-22,Friday,125.70551,,start
2019-03-23,Saturday,125.70551,imputed from 7889,
2019-03-24,Sunday,125.70551,imputed from 7890,
2019-03-25,Monday,125.60729,,
2019-03-26,Tuesday,125.42631,,
2019-03-27,Wednesday,125.44119,,
2019-03-28,Thursday,125.19586,,
2019-03-29,Friday,125.10686,,start
2019-03-30,Saturday,125.10686,imputed from 7896,
2019-03-31,Sunday,125.10686,imputed from 7897,
2019-04-01,Monday,125.36625,,
2019-04-02,Tuesday,125.17508,,
2019-04-03,Wednesday,125.50731,,
2019-04-04,Thursday,125.56171,,
2019-04-05,Friday,125.54472,,start
2019-04-06,Saturday,125.54472,imputed from 7903,
2019-04-07,Sunday,125.54472,imputed from 7904,
2019-04-08,Monday,125.96155,,
2019-04-09,Tuesday,126.12955,,
2019-04-10,Wednesday,126.53213,,
2019-04-11,Thursday,126.37753,,
2019-04-12,Friday,126.66038,,start
2019-04-13,Saturday,126.66038,imputed from 7910,
2019-04-14,Sunday,126.66038,imputed from 7911,
2019-04-15,Monday,126.99608,,
2019-04-16,Tuesday,127.26673,,
2019-04-17,Wednesday,127.73069,,
2019-04-18,Thursday,127.63546,,
2019-04-19,Friday,127.63546,imputed from 7916,start
2019-04-20,Saturday,127.63546,imputed from 7917,
2019-04-21,Sunday,127.63546,imputed from 7918,
2019-04-22,Monday,127.63546,imputed from 7919,
2019-04-23,Tuesday,128.11984,,
2019-04-24,Wednesday,127.48817,,
2019-04-25,Thursday,127.21648,,
2019-04-26,Friday,127.33171,,start
2019-04-27,Saturday,127.33171,imputed from 7924,
2019-04-28,Sunday,127.33171,imputed from 7925,
2019-04-29,Monday,127.62118,,
2019-04-30,Tuesday,127.88827,,
2019-05-01,Wednesday,127.88827,imputed from 7928,
2019-05-02,Thursday,127.48685,,
2019-05-03,Friday,127.48481,,start
2019-05-04,Saturday,127.48481,imputed from 7931,
2019-05-05,Sunday,127.48481,imputed from 7932,
2019-05-06,Monday,127.52005,,
2019-05-07,Tuesday,127.76774,,
2019-05-08,Wednesday,127.78096,,
2019-05-09,Thursday,127.45206,,
2019-05-10,Friday,127.30863,,start
2019-05-11,Saturday,127.30863,imputed from 7938,
2019-05-12,Sunday,127.30863,imputed from 7939,
2019-05-13,Monday,126.57878,,
2019-05-14,Tuesday,126.74102,,
2019-05-15,Wednesday,126.74228,,
2019-05-16,Thursday,126.4531,,
2019-05-17,Friday,126.41296,,start
2019-05-18,Saturday,126.41296,imputed from 7945,
2019-05-19,Sunday,126.41296,imputed from 7946,
2019-05-20,Monday,126.15919,,
2019-05-21,Tuesday,126.33505,,
2019-05-22,Wednesday,126.03742,,
2019-05-23,Thursday,125.7104,,
2019-05-24,Friday,125.73046,,start
2019-05-25,Saturday,125.73046,imputed from 7952,
2019-05-26,Sunday,125.73046,imputed from 7953,
2019-05-27,Monday,125.92051,,
2019-05-28,Tuesday,126.24102,,
2019-05-29,Wednesday,125.6285,,
2019-05-30,Thursday,125.76899,,
2019-05-31,Friday,125.35817,,start
2019-06-01,Saturday,125.35817,imputed from 7959,
2019-06-02,Sunday,125.35817,imputed from 7960,
2019-06-03,Monday,125.30944,,
2019-06-04,Tuesday,125.21902,,
2019-06-05,Wednesday,125.17323,,
2019-06-06,Thursday,125.167,,
2019-06-07,Friday,125.42204,,start
