date,weekday,VG1_Index_PX-LAST-CHF,imputed,VG1_Index_start
2007-03-10,Saturday,6617.10684,imputed from 2986,
2007-03-11,Sunday,6617.10684,imputed from 2987,
2007-03-12,Monday,6573.71138,,
2007-03-13,Tuesday,6468.09937,,
2007-03-14,Wednesday,6276.99207,,
2007-03-15,Thursday,6301.2053,,
2007-03-16,Friday,6292.5479,,start
2007-03-17,Saturday,6292.5479,imputed from 2993,
2007-03-18,Sunday,6292.5479,imputed from 2994,
2007-03-19,Monday,6430.46066,,
2007-03-20,Tuesday,6475.52819,,
2007-03-21,Wednesday,6486.86431,,
2007-03-22,Thursday,6643.35972,,
2007-03-23,Friday,6682.65961,,start
2007-03-24,Saturday,6682.65961,imputed from 3000,
2007-03-25,Sunday,6682.65961,imputed from 3001,
2007-03-26,Monday,6598.04682,,
2007-03-27,Tuesday,6614.12061,,
2007-03-28,Wednesday,6571.05054,,
2007-03-29,Thursday,6668.84356,,
2007-03-30,Friday,6663.82026,,start
2007-03-31,Saturday,6663.82026,imputed from 3007,
2007-04-01,Sunday,6663.82026,imputed from 3008,
2007-04-02,Monday,6686.34661,,
2007-04-03,Tuesday,6792.31542,,
2007-04-04,Wednesday,6832.59748,,
2007-04-05,Thursday,6850.65506,,
2007-04-06,Friday,6850.65506,imputed from 3013,start
2007-04-07,Saturday,6850.65506,imputed from 3014,
2007-04-08,Sunday,6850.65506,imputed from 3015,
2007-04-09,Monday,6850.65506,imputed from 3016,
2007-04-10,Tuesday,6912.30938,,
2007-04-11,Wednesday,6929.66723,,
2007-04-12,Thursday,6911.88551,,
2007-04-13,Friday,6978.55215,,start
2007-04-14,Saturday,6978.55215,imputed from 3021,
2007-04-15,Sunday,6978.55215,imputed from 3022,
2007-04-16,Monday,7082.61225,,
2007-04-17,Tuesday,7063.48059,,
2007-04-18,Wednesday,7017.91422,,
2007-04-19,Thursday,6997.48416,,
2007-04-20,Friday,7134.76588,,start
2007-04-21,Saturday,7134.76588,imputed from 3028,
2007-04-22,Sunday,7134.76588,imputed from 3029,
2007-04-23,Monday,7116.25465,,
2007-04-24,Tuesday,7057.40877,,
2007-04-25,Wednesday,7113.20148,,
2007-04-26,Thursday,7145.34429,,
2007-04-27,Friday,7118.04594,,start
2007-04-28,Saturday,7118.04594,imputed from 3035,
2007-04-29,Sunday,7118.04594,imputed from 3036,
2007-04-30,Monday,7153.75425,,
2007-05-01,Tuesday,7153.75425,imputed from 3038,
2007-05-02,Wednesday,7203.16793,,
2007-05-03,Thursday,7209.2097,,
2007-05-04,Friday,7248.36566,,start
2007-05-05,Saturday,7248.36566,imputed from 3042,
2007-05-06,Sunday,7248.36566,imputed from 3043,
2007-05-07,Monday,7254.92994,,
2007-05-08,Tuesday,7214.53513,,
2007-05-09,Wednesday,7228.77541,,
2007-05-10,Thursday,7167.6559,,
2007-05-11,Friday,7221.66433,,start
2007-05-12,Saturday,7221.66433,imputed from 3049,
2007-05-13,Sunday,7221.66433,imputed from 3050,
2007-05-14,Monday,7224.43651,,
2007-05-15,Tuesday,7270.74317,,
2007-05-16,Wednesday,7251.51037,,
2007-05-17,Thursday,7271.73334,,
2007-05-18,Friday,7385.23827,,start
2007-05-19,Saturday,7385.23827,imputed from 3056,
2007-05-20,Sunday,7385.23827,imputed from 3057,
2007-05-21,Monday,7385.16988,,
2007-05-22,Tuesday,7376.44672,,
2007-05-23,Wednesday,7419.99169,,
2007-05-24,Thursday,7331.52651,,
2007-05-25,Friday,7364.55163,,start
2007-05-26,Saturday,7364.55163,imputed from 3063,
2007-05-27,Sunday,7364.55163,imputed from 3064,
2007-05-28,Monday,7364.55163,imputed from 3065,
2007-05-29,Tuesday,7375.86102,,
2007-05-30,Wednesday,7352.46717,,
2007-05-31,Thursday,7437.27967,,
2007-06-01,Friday,7525.24887,,start
2007-06-02,Saturday,7525.24887,imputed from 3070,
2007-06-03,Sunday,7525.24887,imputed from 3071,
2007-06-04,Monday,7481.76632,,
2007-06-05,Tuesday,7438.43046,,
2007-06-06,Wednesday,7298.90859,,
2007-06-07,Thursday,7213.01149,,
2007-06-08,Friday,7218.58824,,start
2007-06-09,Saturday,7218.58824,imputed from 3077,
2007-06-10,Sunday,7218.58824,imputed from 3078,
2007-06-11,Monday,7299.23162,,
2007-06-12,Tuesday,7266.09896,,
2007-06-13,Wednesday,7285.27844,,
2007-06-14,Thursday,7480.16695,,
2007-06-15,Friday,7609.45162,,start
2007-06-16,Saturday,7609.45162,imputed from 3084,
2007-06-17,Sunday,7609.45162,imputed from 3085,
2007-06-18,Monday,7597.29831,,
2007-06-19,Tuesday,7601.63319,,
2007-06-20,Wednesday,7616.73429,,
2007-06-21,Thursday,7524.91502,,
2007-06-22,Friday,7463.44133,,start
2007-06-23,Saturday,7463.44133,imputed from 3091,
2007-06-24,Sunday,7463.44133,imputed from 3092,
2007-06-25,Monday,7460.42561,,
2007-06-26,Tuesday,7389.64392,,
2007-06-27,Wednesday,7341.44441,,
2007-06-28,Thursday,7423.01582,,
2007-06-29,Friday,7467.52763,,start
2007-06-30,Saturday,7467.52763,imputed from 3098,
2007-07-01,Sunday,7467.52763,imputed from 3099,
2007-07-02,Monday,7430.44986,,
2007-07-03,Tuesday,7519.47898,,
2007-07-04,Wednesday,7541.33318,,
2007-07-05,Thursday,7484.39182,,
2007-07-06,Friday,7554.22706,,start
2007-07-07,Saturday,7554.22706,imputed from 3105,
2007-07-08,Sunday,7554.22706,imputed from 3106,
2007-07-09,Monday,7558.51937,,
2007-07-10,Tuesday,7457.87496,,
2007-07-11,Wednesday,7417.13893,,
2007-07-12,Thursday,7524.35506,,
2007-07-13,Friday,7578.74062,,start
2007-07-14,Saturday,7578.74062,imputed from 3112,
2007-07-15,Sunday,7578.74062,imputed from 3113,
2007-07-16,Monday,7592.66056,,
2007-07-17,Tuesday,7562.89126,,
2007-07-18,Wednesday,7458.0132,,
2007-07-19,Thursday,7544.46094,,
2007-07-20,Friday,7408.13435,,start
2007-07-21,Saturday,7408.13435,imputed from 3119,
2007-07-22,Sunday,7408.13435,imputed from 3120,
2007-07-23,Monday,7502.01349,,
2007-07-24,Tuesday,7395.61192,,
2007-07-25,Wednesday,7296.5662,,
2007-07-26,Thursday,7083.44264,,
2007-07-27,Friday,7017.5042,,start
2007-07-28,Saturday,7017.5042,imputed from 3126,
2007-07-29,Sunday,7017.5042,imputed from 3127,
2007-07-30,Monday,7005.75369,,
2007-07-31,Tuesday,7132.33864,,
2007-08-01,Wednesday,6989.15767,,
2007-08-02,Thursday,7100.94417,,
2007-08-03,Friday,6974.82432,,start
2007-08-04,Saturday,6974.82432,imputed from 3133,
2007-08-05,Sunday,6974.82432,imputed from 3134,
2007-08-06,Monday,6925.85373,,
2007-08-07,Tuesday,7054.03771,,
2007-08-08,Wednesday,7230.90347,,
2007-08-09,Thursday,7032.65893,,
2007-08-10,Friday,6872.7988,,start
2007-08-11,Saturday,6872.7988,imputed from 3140,
2007-08-12,Sunday,6872.7988,imputed from 3141,
2007-08-13,Monday,7019.18849,,
2007-08-14,Tuesday,6915.1684,,
2007-08-15,Wednesday,6900.89158,,
2007-08-16,Thursday,6652.93405,,
2007-08-17,Friday,6814.95497,,start
2007-08-18,Saturday,6814.95497,imputed from 3147,
2007-08-19,Sunday,6814.95497,imputed from 3148,
2007-08-20,Monday,6799.00451,,
2007-08-21,Tuesday,6802.93244,,
2007-08-22,Wednesday,6920.65452,,
2007-08-23,Thursday,6940.53659,,
2007-08-24,Friday,6982.02624,,start
2007-08-25,Saturday,6982.02624,imputed from 3154,
2007-08-26,Sunday,6982.02624,imputed from 3155,
2007-08-27,Monday,6982.59994,,
2007-08-28,Tuesday,6842.23381,,
2007-08-29,Wednesday,6879.41922,,
2007-08-30,Thursday,6988.88995,,
2007-08-31,Friday,7070.6369,,start
2007-09-01,Saturday,7070.6369,imputed from 3161,
2007-09-02,Sunday,7070.6369,imputed from 3162,
2007-09-03,Monday,7089.34311,,
2007-09-04,Tuesday,7138.41315,,
2007-09-05,Wednesday,6978.10193,,
2007-09-06,Thursday,7003.0085,,
2007-09-07,Friday,6801.98927,,start
2007-09-08,Saturday,6801.98927,imputed from 3168,
2007-09-09,Sunday,6801.98927,imputed from 3169,
2007-09-10,Monday,6775.86002,,
2007-09-11,Tuesday,6909.49528,,
2007-09-12,Wednesday,6938.012,,
2007-09-13,Thursday,7016.53285,,
2007-09-14,Friday,6969.88047,,start
2007-09-15,Saturday,6969.88047,imputed from 3175,
2007-09-16,Sunday,6969.88047,imputed from 3176,
2007-09-17,Monday,6900.28021,,
2007-09-18,Tuesday,7033.76336,,
2007-09-19,Wednesday,7257.76038,,
2007-09-20,Thursday,7259.84675,,
2007-09-21,Friday,7283.80278,,start
2007-09-22,Saturday,7283.80278,imputed from 3182,
2007-09-23,Sunday,7283.80278,imputed from 3183,
2007-09-24,Monday,7266.03516,,
2007-09-25,Tuesday,7197.88613,,
2007-09-26,Wednesday,7271.5728,,
2007-09-27,Thursday,7328.51043,,
2007-09-28,Friday,7323.26593,,start
2007-09-29,Saturday,7323.26593,imputed from 3189,
2007-09-30,Sunday,7323.26593,imputed from 3190,
2007-10-01,Monday,7374.80963,,
2007-10-02,Tuesday,7411.28931,,
2007-10-03,Wednesday,7407.51808,,
2007-10-04,Thursday,7380.63645,,
2007-10-05,Friday,7447.96182,,start
2007-10-06,Saturday,7447.96182,imputed from 3196,
2007-10-07,Sunday,7447.96182,imputed from 3197,
2007-10-08,Monday,7433.9302,,
2007-10-09,Tuesday,7460.95286,,
2007-10-10,Wednesday,7462.27283,,
2007-10-11,Thursday,7565.29235,,
2007-10-12,Friday,7538.65045,,start
2007-10-13,Saturday,7538.65045,imputed from 3203,
2007-10-14,Sunday,7538.65045,imputed from 3204,
2007-10-15,Monday,7474.68316,,
2007-10-16,Tuesday,7436.20308,,
2007-10-17,Wednesday,7469.86432,,
2007-10-18,Thursday,7410.39963,,
2007-10-19,Friday,7409.89904,,start
2007-10-20,Saturday,7409.89904,imputed from 3210,
2007-10-21,Sunday,7409.89904,imputed from 3211,
2007-10-22,Monday,7285.90862,,
2007-10-23,Tuesday,7344.59278,,
2007-10-24,Wednesday,7300.7276,,
2007-10-25,Thursday,7386.0297,,
2007-10-26,Friday,7455.44634,,start
2007-10-27,Saturday,7455.44634,imputed from 3217,
2007-10-28,Sunday,7455.44634,imputed from 3218,
2007-10-29,Monday,7540.18561,,
2007-10-30,Tuesday,7501.59678,,
2007-10-31,Wednesday,7551.57823,,
2007-11-01,Thursday,7404.16932,,
2007-11-02,Friday,7406.22355,,start
2007-11-03,Saturday,7406.22355,imputed from 3224,
2007-11-04,Sunday,7406.22355,imputed from 3225,
2007-11-05,Monday,7351.77398,,
2007-11-06,Tuesday,7374.37768,,
2007-11-07,Wednesday,7327.66074,,
2007-11-08,Thursday,7239.23979,,
2007-11-09,Friday,7106.09155,,start
2007-11-10,Saturday,7106.09155,imputed from 3231,
2007-11-11,Sunday,7106.09155,imputed from 3232,
2007-11-12,Monday,7089.03764,,
2007-11-13,Tuesday,7103.82785,,
2007-11-14,Wednesday,7165.46262,,
2007-11-15,Thursday,7086.99017,,
2007-11-16,Friday,7033.71441,,start
2007-11-17,Saturday,7033.71441,imputed from 3238,
2007-11-18,Sunday,7033.71441,imputed from 3239,
2007-11-19,Monday,6946.61359,,
2007-11-20,Tuesday,7044.75814,,
2007-11-21,Wednesday,6899.00983,,
2007-11-22,Thursday,6911.0816,,
2007-11-23,Friday,7011.49413,,start
2007-11-24,Saturday,7011.49413,imputed from 3245,
2007-11-25,Sunday,7011.49413,imputed from 3246,
2007-11-26,Monday,6947.6372,,
2007-11-27,Tuesday,6949.82263,,
2007-11-28,Wednesday,7151.06523,,
2007-11-29,Thursday,7178.31936,,
2007-11-30,Friday,7297.98711,,start
2007-12-01,Saturday,7297.98711,imputed from 3252,
2007-12-02,Sunday,7297.98711,imputed from 3253,
2007-12-03,Monday,7259.72808,,
2007-12-04,Tuesday,7175.36707,,
2007-12-05,Wednesday,7297.01904,,
2007-12-06,Thursday,7312.90014,,
2007-12-07,Friday,7374.43207,,start
2007-12-08,Saturday,7374.43207,imputed from 3259,
2007-12-09,Sunday,7374.43207,imputed from 3260,
2007-12-10,Monday,7425.57514,,
2007-12-11,Tuesday,7428.92546,,
2007-12-12,Wednesday,7463.19419,,
2007-12-13,Thursday,7304.10727,,
2007-12-14,Friday,7308.38478,,start
2007-12-15,Saturday,7308.38478,imputed from 3266,
2007-12-16,Sunday,7308.38478,imputed from 3267,
2007-12-17,Monday,7158.43901,,
2007-12-18,Tuesday,7164.61675,,
2007-12-19,Wednesday,7142.04149,,
2007-12-20,Thursday,7223.32842,,
2007-12-21,Friday,7345.1641,,start
2007-12-22,Saturday,7345.1641,imputed from 3273,
2007-12-23,Sunday,7345.1641,imputed from 3274,
2007-12-24,Monday,7345.1641,imputed from 3275,
2007-12-25,Tuesday,7345.1641,imputed from 3276,
2007-12-26,Wednesday,7345.1641,imputed from 3277,
2007-12-27,Thursday,7401.67856,,
2007-12-28,Friday,7355.37548,,start
2007-12-29,Saturday,7355.37548,imputed from 3280,
2007-12-30,Sunday,7355.37548,imputed from 3281,
2007-12-31,Monday,7355.37548,imputed from 3282,
2008-01-01,Tuesday,7355.37548,imputed from 3283,
2008-01-02,Wednesday,7199.12121,,
2008-01-03,Thursday,7166.94713,,
2008-01-04,Friday,7043.22668,,start
2008-01-05,Saturday,7043.22668,imputed from 3287,
2008-01-06,Sunday,7043.22668,imputed from 3288,
2008-01-07,Monday,7092.46084,,
2008-01-08,Tuesday,7103.51218,,
2008-01-09,Wednesday,7019.38661,,
2008-01-10,Thursday,6971.13727,,
2008-01-11,Friday,6940.02875,,start
2008-01-12,Saturday,6940.02875,imputed from 3294,
2008-01-13,Sunday,6940.02875,imputed from 3295,
2008-01-14,Monday,6947.91169,,
2008-01-15,Tuesday,6765.26553,,
2008-01-16,Wednesday,6678.36166,,
2008-01-17,Thursday,6602.5733,,
2008-01-18,Friday,6482.54719,,start
2008-01-19,Saturday,6482.54719,imputed from 3301,
2008-01-20,Sunday,6482.54719,imputed from 3302,
2008-01-21,Monday,5991.70964,,
2008-01-22,Tuesday,6085.00442,,
2008-01-23,Wednesday,5723.11739,,
2008-01-24,Thursday,6132.47203,,
2008-01-25,Friday,6098.62795,,start
2008-01-26,Saturday,6098.62795,imputed from 3308,
2008-01-27,Sunday,6098.62795,imputed from 3309,
2008-01-28,Monday,6090.97306,,
2008-01-29,Tuesday,6182.72564,,
2008-01-30,Wednesday,6149.64171,,
2008-01-31,Thursday,6141.4187,,
2008-02-01,Friday,6233.77553,,start
2008-02-02,Saturday,6233.77553,imputed from 3315,
2008-02-03,Sunday,6233.77553,imputed from 3316,
2008-02-04,Monday,6263.00824,,
2008-02-05,Tuesday,6011.4113,,
2008-02-06,Wednesday,6073.5302,,
2008-02-07,Thursday,5952.22182,,
2008-02-08,Friday,5961.18297,,start
2008-02-09,Saturday,5961.18297,imputed from 3322,
2008-02-10,Sunday,5961.18297,imputed from 3323,
2008-02-11,Monday,5908.8138,,
2008-02-12,Tuesday,6132.91035,,
2008-02-13,Wednesday,6168.58789,,
2008-02-14,Thursday,6115.89228,,
2008-02-15,Friday,5978.66956,,start
2008-02-16,Saturday,5978.66956,imputed from 3329,
2008-02-17,Sunday,5978.66956,imputed from 3330,
2008-02-18,Monday,6152.79617,,
2008-02-19,Tuesday,6150.28402,,
2008-02-20,Wednesday,6098.31128,,
2008-02-21,Thursday,6110.67311,,
2008-02-22,Friday,6008.53848,,start
2008-02-23,Saturday,6008.53848,imputed from 3336,
2008-02-24,Sunday,6008.53848,imputed from 3337,
2008-02-25,Monday,6136.53592,,
2008-02-26,Tuesday,6230.24625,,
2008-02-27,Wednesday,6225.0622,,
2008-02-28,Thursday,6056.93542,,
2008-02-29,Friday,5893.93935,,start
2008-03-01,Saturday,5893.93935,imputed from 3343,
2008-03-02,Sunday,5893.93935,imputed from 3344,
2008-03-03,Monday,5821.29032,,
2008-03-04,Tuesday,5692.61913,,
2008-03-05,Wednesday,5829.91645,,
2008-03-06,Thursday,5709.9001,,
2008-03-07,Friday,5617.35063,,start
2008-03-08,Saturday,5617.35063,imputed from 3350,
2008-03-09,Sunday,5617.35063,imputed from 3351,
2008-03-10,Monday,5546.22469,,
2008-03-11,Tuesday,5715.99881,,
2008-03-12,Wednesday,5758.93946,,
2008-03-13,Thursday,5703.12397,,
2008-03-14,Friday,5605.8601,,start
2008-03-15,Saturday,5605.8601,imputed from 3357,
2008-03-16,Sunday,5605.8601,imputed from 3358,
2008-03-17,Monday,5342.1081,,
2008-03-18,Tuesday,5573.64664,,
2008-03-19,Wednesday,5386.28315,,
2008-03-20,Thursday,5344.84984,,
2008-03-21,Friday,5344.84984,imputed from 3363,start
2008-03-22,Saturday,5344.84984,imputed from 3364,
2008-03-23,Sunday,5344.84984,imputed from 3365,
2008-03-24,Monday,5344.84984,imputed from 3366,
2008-03-25,Tuesday,5598.22497,,
2008-03-26,Wednesday,5535.67674,,
2008-03-27,Thursday,5608.45095,,
2008-03-28,Friday,5595.36663,,start
2008-03-29,Saturday,5595.36663,imputed from 3371,
2008-03-30,Sunday,5595.36663,imputed from 3372,
2008-03-31,Monday,5566.85131,,
2008-04-01,Tuesday,5798.40229,,
2008-04-02,Wednesday,5883.53722,,
2008-04-03,Thursday,5847.19143,,
2008-04-04,Friday,5886.7062,,start
2008-04-05,Saturday,5886.7062,imputed from 3378,
2008-04-06,Sunday,5886.7062,imputed from 3379,
2008-04-07,Monday,5978.37052,,
2008-04-08,Tuesday,5930.7992,,
2008-04-09,Wednesday,5844.56023,,
2008-04-10,Thursday,5830.43666,,
2008-04-11,Friday,5731.49728,,start
2008-04-12,Saturday,5731.49728,imputed from 3385,
2008-04-13,Sunday,5731.49728,imputed from 3386,
2008-04-14,Monday,5679.55966,,
2008-04-15,Tuesday,5713.94205,,
2008-04-16,Wednesday,5845.9501,,
2008-04-17,Thursday,5825.6052,,
2008-04-18,Friday,6025.59041,,start
2008-04-19,Saturday,6025.59041,imputed from 3392,
2008-04-20,Sunday,6025.59041,imputed from 3393,
2008-04-21,Monday,5937.22,,
2008-04-22,Tuesday,5867.40306,,
2008-04-23,Wednesday,5955.36805,,
2008-04-24,Thursday,6002.18586,,
2008-04-25,Friday,6029.22008,,start
2008-04-26,Saturday,6029.22008,imputed from 3399,
2008-04-27,Sunday,6029.22008,imputed from 3400,
2008-04-28,Monday,6078.02628,,
2008-04-29,Tuesday,6020.80126,,
2008-04-30,Wednesday,6092.2601,,
2008-05-01,Thursday,6092.2601,imputed from 3404,
2008-05-02,Friday,6235.64821,,start
2008-05-03,Saturday,6235.64821,imputed from 3406,
2008-05-04,Sunday,6235.64821,imputed from 3407,
2008-05-05,Monday,6235.4776,,
2008-05-06,Tuesday,6191.92375,,
2008-05-07,Wednesday,6219.9187,,
2008-05-08,Thursday,6149.87799,,
2008-05-09,Friday,6059.32742,,start
2008-05-10,Saturday,6059.32742,imputed from 3413,
2008-05-11,Sunday,6059.32742,imputed from 3414,
2008-05-12,Monday,6113.39526,,
2008-05-13,Tuesday,6146.25605,,
2008-05-14,Wednesday,6232.64834,,
2008-05-15,Thursday,6225.85705,,
2008-05-16,Friday,6229.38217,,start
2008-05-17,Saturday,6229.38217,imputed from 3420,
2008-05-18,Sunday,6229.38217,imputed from 3421,
2008-05-19,Monday,6325.1818,,
2008-05-20,Tuesday,6199.61283,,
2008-05-21,Wednesday,6143.80845,,
2008-05-22,Thursday,6138.73057,,
2008-05-23,Friday,6007.15127,,start
2008-05-24,Saturday,6007.15127,imputed from 3427,
2008-05-25,Sunday,6007.15127,imputed from 3428,
2008-05-26,Monday,6016.21845,,
2008-05-27,Tuesday,5999.7225,,
2008-05-28,Wednesday,6071.82865,,
2008-05-29,Thursday,6121.28736,,
2008-05-30,Friday,6126.03686,,start
2008-05-31,Saturday,6126.03686,imputed from 3434,
2008-06-01,Sunday,6126.03686,imputed from 3435,
2008-06-02,Monday,5993.48768,,
2008-06-03,Tuesday,6033.47645,,
2008-06-04,Wednesday,5958.9188,,
2008-06-05,Thursday,5970.35583,,
2008-06-06,Friday,5812.65892,,start
2008-06-07,Saturday,5812.65892,imputed from 3441,
2008-06-08,Sunday,5812.65892,imputed from 3442,
2008-06-09,Monday,5790.6968,,
2008-06-10,Tuesday,5768.85407,,
2008-06-11,Wednesday,5652.86759,,
2008-06-12,Thursday,5706.99638,,
2008-06-13,Friday,5747.54062,,start
2008-06-14,Saturday,5747.54062,imputed from 3448,
2008-06-15,Sunday,5747.54062,imputed from 3449,
2008-06-16,Monday,5703.05662,,
2008-06-17,Tuesday,5753.75918,,
2008-06-18,Wednesday,5652.61007,,
2008-06-19,Thursday,5702.83328,,
2008-06-20,Friday,5584.14844,,start
2008-06-21,Saturday,5584.14844,imputed from 3455,
2008-06-22,Sunday,5584.14844,imputed from 3456,
2008-06-23,Monday,5610.62115,,
2008-06-24,Tuesday,5565.4303,,
2008-06-25,Wednesday,5653.32462,,
2008-06-26,Thursday,5481.63277,,
2008-06-27,Friday,5416.48361,,start
2008-06-28,Saturday,5416.48361,imputed from 3462,
2008-06-29,Sunday,5416.48361,imputed from 3463,
2008-06-30,Monday,5429.93025,,
2008-07-01,Tuesday,5341.18396,,
2008-07-02,Wednesday,5342.72185,,
2008-07-03,Thursday,5409.30652,,
2008-07-04,Friday,5308.08097,,start
2008-07-05,Saturday,5308.08097,imputed from 3469,
2008-07-06,Sunday,5308.08097,imputed from 3470,
2008-07-07,Monday,5412.48382,,
2008-07-08,Tuesday,5356.7952,,
2008-07-09,Wednesday,5461.22079,,
2008-07-10,Thursday,5351.90972,,
2008-07-11,Friday,5205.38354,,start
2008-07-12,Saturday,5205.38354,imputed from 3476,
2008-07-13,Sunday,5205.38354,imputed from 3477,
2008-07-14,Monday,5244.15253,,
2008-07-15,Tuesday,5095.41445,,
2008-07-16,Wednesday,5134.66296,,
2008-07-17,Thursday,5301.47505,,
2008-07-18,Friday,5408.46713,,start
2008-07-19,Saturday,5408.46713,imputed from 3483,
2008-07-20,Sunday,5408.46713,imputed from 3484,
2008-07-21,Monday,5443.62607,,
2008-07-22,Tuesday,5452.98086,,
2008-07-23,Wednesday,5551.18644,,
2008-07-24,Thursday,5474.16018,,
2008-07-25,Friday,5488.15704,,start
2008-07-26,Saturday,5488.15704,imputed from 3490,
2008-07-27,Sunday,5488.15704,imputed from 3491,
2008-07-28,Monday,5419.02205,,
2008-07-29,Tuesday,5452.74352,,
2008-07-30,Wednesday,5531.55644,,
2008-07-31,Thursday,5522.12609,,
2008-08-01,Friday,5428.85499,,start
2008-08-02,Saturday,5428.85499,imputed from 3497,
2008-08-03,Sunday,5428.85499,imputed from 3498,
2008-08-04,Monday,5384.49364,,
2008-08-05,Tuesday,5536.17832,,
2008-08-06,Wednesday,5597.1052,,
2008-08-07,Thursday,5558.1075,,
2008-08-08,Friday,5546.32797,,start
2008-08-09,Saturday,5546.32797,imputed from 3504,
2008-08-10,Sunday,5546.32797,imputed from 3505,
2008-08-11,Monday,5591.08793,,
2008-08-12,Tuesday,5589.86809,,
2008-08-13,Wednesday,5449.30797,,
2008-08-14,Thursday,5465.89525,,
2008-08-15,Friday,5433.60125,,start
2008-08-16,Saturday,5433.60125,imputed from 3511,
2008-08-17,Sunday,5433.60125,imputed from 3512,
2008-08-18,Monday,5446.00074,,
2008-08-19,Tuesday,5312.34083,,
2008-08-20,Wednesday,5349.93582,,
2008-08-21,Thursday,5264.93751,,
2008-08-22,Friday,5389.26522,,start
2008-08-23,Saturday,5389.26522,imputed from 3518,
2008-08-24,Sunday,5389.26522,imputed from 3519,
2008-08-25,Monday,5314.49589,,
2008-08-26,Tuesday,5332.83871,,
2008-08-27,Wednesday,5342.57461,,
2008-08-28,Thursday,5435.26376,,
2008-08-29,Friday,5450.52234,,start
2008-08-30,Saturday,5450.52234,imputed from 3525,
2008-08-31,Sunday,5450.52234,imputed from 3526,
2008-09-01,Monday,5422.27738,,
2008-09-02,Tuesday,5498.10867,,
2008-09-03,Wednesday,5412.13689,,
2008-09-04,Thursday,5218.95642,,
2008-09-05,Friday,5063.20979,,start
2008-09-06,Saturday,5063.20979,imputed from 3532,
2008-09-07,Sunday,5063.20979,imputed from 3533,
2008-09-08,Monday,5247.38238,,
2008-09-09,Tuesday,5217.26007,,
2008-09-10,Wednesday,5159.12635,,
2008-09-11,Thursday,5116.52505,,
2008-09-12,Friday,5263.50036,,start
2008-09-13,Saturday,5263.50036,imputed from 3539,
2008-09-14,Sunday,5263.50036,imputed from 3540,
2008-09-15,Monday,4993.42606,,
2008-09-16,Tuesday,4890.39625,,
2008-09-17,Wednesday,4753.17828,,
2008-09-18,Thursday,4750.69721,,
2008-09-19,Friday,5227.1419,,start
2008-09-20,Saturday,5227.1419,imputed from 3546,
