date,weekday,WX1_Comdty_PX-LAST,WX1_Comdty_CURRENCY-GBP,WX1_Comdty_PX-LAST-CHF,imputed,WX1_Comdty_start
2021-06-22,Tuesday,114.95,1.2806,147.20497,,
2021-06-23,Wednesday,114.95,1.2822,147.38889,,
2021-06-24,Thursday,115.12,1.2781,147.134872,,
2021-06-25,Friday,115.02,1.2731,146.43196199999997,,start
2021-06-26,Saturday,,,146.43196199999997,imputed from 4232,
2021-06-27,Sunday,,,146.43196199999997,imputed from 4233,
2021-06-28,Monday,115.07,1.2765,146.886855,,
2021-06-29,Tuesday,115.11,1.2747,146.730717,,
2021-06-30,Wednesday,115.18,1.2794,147.36129200000002,,
2021-07-01,Thursday,115.18,1.2739,146.72780200000003,,
2021-07-02,Friday,115.24,1.2735,146.75814,,start
2021-07-03,Saturday,,,146.75814,imputed from 4239,
2021-07-04,Sunday,,,146.75814,imputed from 4240,
2021-07-05,Monday,115.3,1.2769,147.22656999999998,,
2021-07-06,Tuesday,115.47,1.2757,147.305079,,
2021-07-07,Wednesday,115.55,1.2775,147.615125,,
2021-07-08,Thursday,115.55,1.2617,145.789435,,
2021-07-09,Friday,115.34,1.2706,146.551004,,start
2021-07-10,Saturday,,,146.551004,imputed from 4246,
2021-07-11,Sunday,,,146.551004,imputed from 4247,
2021-07-12,Monday,115.38,1.2704,146.57875199999998,,
2021-07-13,Tuesday,115.41,1.2691,146.46683099999998,,
2021-07-14,Wednesday,115.33,1.2677,146.203841,,
2021-07-15,Thursday,115.03,1.2691,145.98457299999998,,
2021-07-16,Friday,115.16,1.2658,145.769528,,start
2021-07-17,Saturday,,,145.769528,imputed from 4253,
2021-07-18,Sunday,,,145.769528,imputed from 4254,
2021-07-19,Monday,115.49,1.2552,144.96304800000001,,
2021-07-20,Tuesday,115.44,1.2556,144.946464,,
2021-07-21,Wednesday,115.31,1.2586,145.129166,,
2021-07-22,Thursday,115.46,1.2653,146.091538,,
2021-07-23,Friday,115.38,1.2641,145.851858,,start
2021-07-24,Saturday,,,145.851858,imputed from 4260,
2021-07-25,Sunday,,,145.851858,imputed from 4261,
2021-07-26,Monday,115.4,1.2654,146.02716,,
2021-07-27,Tuesday,115.4,1.2693,146.47722000000002,,
2021-07-28,Wednesday,115.42,1.2652,146.02938400000002,,
2021-07-29,Thursday,115.45,1.265,146.04425,,
2021-07-30,Friday,115.49,1.2589,145.39036099999998,,start
2021-07-31,Saturday,,,145.39036099999998,imputed from 4267,
2021-08-01,Sunday,,,145.39036099999998,imputed from 4268,
2021-08-02,Monday,115.59,1.2569,145.285071,,
2021-08-03,Tuesday,115.68,1.258,145.52544,,
2021-08-04,Wednesday,115.6,1.2591,145.55196,,
2021-08-05,Thursday,115.62,1.2631,146.03962199999998,,
2021-08-06,Friday,115.33,1.2692,146.376836,,start
2021-08-07,Saturday,,,146.376836,imputed from 4274,
2021-08-08,Sunday,,,146.376836,imputed from 4275,
2021-08-09,Monday,115.4,1.2745,147.0773,,
2021-08-10,Tuesday,115.35,1.2771,147.313485,,
2021-08-11,Wednesday,115.39,1.2782,147.491498,,
2021-08-12,Thursday,115.3,1.275,147.0075,,
2021-08-13,Friday,115.5,1.2694,146.6157,,start
2021-08-14,Saturday,,,146.6157,imputed from 4281,
2021-08-15,Sunday,,,146.6157,imputed from 4282,
2021-08-16,Monday,115.35,1.2636,145.75626,,
2021-08-17,Tuesday,115.33,1.2569,144.95827699999998,,
2021-08-18,Wednesday,115.37,1.2613,145.51618100000002,,
2021-08-19,Thursday,115.48,1.2532,144.719536,,
2021-08-20,Friday,115.58,1.2494,144.405652,,start
2021-08-21,Saturday,,,144.405652,imputed from 4288,
2021-08-22,Sunday,,,144.405652,imputed from 4289,
2021-08-23,Monday,115.5,1.252,144.606,,
2021-08-24,Tuesday,115.46,1.2532,144.694472,,
2021-08-25,Wednesday,115.34,1.2576,145.05158400000002,,
2021-08-26,Thursday,116.3,1.2575,146.24725,,
2021-08-27,Friday,116.31,1.2541,145.864371,,start
2021-08-28,Saturday,,,145.864371,imputed from 4295,
2021-08-29,Sunday,,,145.864371,imputed from 4296,
2021-08-30,Monday,116.31,1.2619,146.771589,,
2021-08-31,Tuesday,116.24,1.2589,146.33453599999999,,
2021-09-01,Wednesday,116.32,1.2607,146.644624,,
2021-09-02,Thursday,116.4,1.2648,147.22272,,
2021-09-03,Friday,116.36,1.267,147.42811999999998,,start
2021-09-04,Saturday,,,147.42811999999998,imputed from 4302,
2021-09-05,Sunday,,,147.42811999999998,imputed from 4303,
2021-09-06,Monday,116.42,1.2662,147.411004,,
2021-09-07,Tuesday,116.31,1.2677,147.446187,,
2021-09-08,Wednesday,116.32,1.2698,147.703136,,
2021-09-09,Thursday,116.14,1.2683,147.300362,,
2021-09-10,Friday,116.18,1.27,147.54860000000002,,start
2021-09-11,Saturday,,,147.54860000000002,imputed from 4309,
2021-09-12,Sunday,,,147.54860000000002,imputed from 4310,
2021-09-13,Monday,116.15,1.2763,148.242245,,
2021-09-14,Tuesday,116.12,1.2708,147.565296,,
2021-09-15,Wednesday,116.03,1.2731,147.717793,,
2021-09-16,Thursday,115.82,1.2797,148.214854,,
2021-09-17,Friday,115.69,1.2806,148.152614,,start
2021-09-18,Saturday,,,148.152614,imputed from 4316,
2021-09-19,Sunday,,,148.152614,imputed from 4317,
2021-09-20,Monday,115.87,1.2671,146.818877,,
2021-09-21,Tuesday,115.88,1.2615,146.18262000000001,,
2021-09-22,Wednesday,115.84,1.2613,146.108992,,
2021-09-23,Thursday,115.3,1.2683,146.23498999999998,,
2021-09-24,Friday,115.29,1.2642,145.749618,,start
2021-09-25,Saturday,,,145.749618,imputed from 4323,
2021-09-26,Sunday,,,145.749618,imputed from 4324,
2021-09-27,Monday,115.28,1.2683,146.209624,,
2021-09-28,Tuesday,115.13,1.258,144.83354,,
2021-09-29,Wednesday,115.17,1.2549,144.52683299999998,,
2021-09-30,Thursday,115.0,1.2552,144.348,,
2021-10-01,Friday,115.06,1.2606,145.044636,,start
2021-10-02,Saturday,,,145.044636,imputed from 4330,
2021-10-03,Sunday,,,145.044636,imputed from 4331,
2021-10-04,Monday,115.13,1.2581,144.845053,,
2021-10-05,Tuesday,114.83,1.2648,145.23698399999998,,
2021-10-06,Wednesday,114.78,1.2595,144.56541,,
2021-10-07,Thursday,114.75,1.2645,145.101375,,
2021-10-08,Friday,114.43,1.2627,144.490761,,start
2021-10-09,Saturday,,,144.490761,imputed from 4337,
2021-10-10,Sunday,,,144.490761,imputed from 4338,
2021-10-11,Monday,114.27,1.2612,144.117324,,
2021-10-12,Tuesday,114.37,1.2648,144.65517599999998,,
2021-10-13,Wednesday,114.55,1.2622,144.58500999999998,,
2021-10-14,Thursday,114.7,1.2627,144.83169,,
2021-10-15,Friday,114.49,1.269,145.28780999999998,,start
2021-10-16,Saturday,,,145.28780999999998,imputed from 4344,
2021-10-17,Sunday,,,145.28780999999998,imputed from 4345,
2021-10-18,Monday,114.07,1.2682,144.66357399999998,,
2021-10-19,Tuesday,114.03,1.2732,145.182996,,
2021-10-20,Wednesday,114.16,1.2703,145.017448,,
2021-10-21,Thursday,113.97,1.2666,144.354402,,
2021-10-22,Friday,114.07,1.26,143.7282,,start
2021-10-23,Saturday,,,143.7282,imputed from 4351,
2021-10-24,Sunday,,,143.7282,imputed from 4352,
2021-10-25,Monday,114.23,1.2663,144.649449,,
2021-10-26,Tuesday,114.33,1.2661,144.753213,,
2021-10-27,Wednesday,114.79,1.2617,144.830543,,
2021-10-28,Thursday,114.59,1.258,144.15422,,
2021-10-29,Friday,114.17,1.2533,143.08926100000002,,start
2021-10-30,Saturday,,,143.08926100000002,imputed from 4358,
2021-10-31,Sunday,,,143.08926100000002,imputed from 4359,
2021-11-01,Monday,114.1,1.2423,141.74642999999998,,
2021-11-02,Tuesday,114.36,1.245,142.37820000000002,,
2021-11-03,Wednesday,114.18,1.248,142.49664,,
2021-11-04,Thursday,115.08,1.232,141.77856,,
2021-11-05,Friday,115.52,1.2314,142.251328,,start
2021-11-06,Saturday,,,142.251328,imputed from 4365,
2021-11-07,Sunday,,,142.251328,imputed from 4366,
2021-11-08,Monday,115.5,1.2393,143.13915,,
2021-11-09,Tuesday,115.34,1.2354,142.491036,,
2021-11-10,Wednesday,114.87,1.2308,141.381996,,
2021-11-11,Thursday,114.83,1.2313,141.39017900000002,,
2021-11-12,Friday,114.98,1.2361,142.126778,,start
2021-11-13,Saturday,,,142.126778,imputed from 4372,
2021-11-14,Sunday,,,142.126778,imputed from 4373,
2021-11-15,Monday,114.88,1.2411,142.577568,,
2021-11-16,Tuesday,114.72,1.2494,143.33116800000002,,
2021-11-17,Wednesday,114.76,1.2523,143.71394800000002,,
2021-11-18,Thursday,115.01,1.2494,143.69349400000002,,
2021-11-19,Friday,115.24,1.2482,143.842568,,start
2021-11-20,Saturday,,,143.842568,imputed from 4379,
2021-11-21,Sunday,,,143.842568,imputed from 4380,
2021-11-22,Monday,115.0,1.25,143.75,,
2021-11-23,Tuesday,114.81,1.2485,143.340285,,
2021-11-24,Wednesday,114.63,1.245,142.71435,,
2021-11-25,Thursday,114.76,1.2468,143.082768,,
2021-11-26,Friday,115.4,1.2312,142.08048000000002,,start
2021-11-27,Saturday,,,142.08048000000002,imputed from 4386,
2021-11-28,Sunday,,,142.08048000000002,imputed from 4387,
2021-11-29,Monday,115.26,1.2288,141.631488,,
2021-11-30,Tuesday,115.3,1.2218,140.87354,,
2021-12-01,Wednesday,115.11,1.222,140.66442,,
2021-12-02,Thursday,115.29,1.2242,141.13801800000002,,
2021-12-03,Friday,115.41,1.2144,140.15390399999998,,start
2021-12-04,Saturday,,,140.15390399999998,imputed from 4393,
2021-12-05,Sunday,,,140.15390399999998,imputed from 4394,
2021-12-06,Monday,115.59,1.2275,141.886725,,
2021-12-07,Tuesday,115.66,1.225,141.6835,,
2021-12-08,Wednesday,115.68,1.2155,140.60904000000002,,
2021-12-09,Thursday,115.8,1.2212,141.41496,,
2021-12-10,Friday,115.87,1.2221,141.604727,,start
2021-12-11,Saturday,,,141.604727,imputed from 4400,
2021-12-12,Sunday,,,141.604727,imputed from 4401,
2021-12-13,Monday,115.94,1.2189,141.319266,,
2021-12-14,Tuesday,115.8,1.2226,141.57708,,
2021-12-15,Wednesday,115.67,1.2261,141.822987,,
2021-12-16,Thursday,115.48,1.2248,141.439904,,
2021-12-17,Friday,115.46,1.2234,141.253764,,start
2021-12-18,Saturday,,,141.253764,imputed from 4407,
2021-12-19,Sunday,,,141.253764,imputed from 4408,
2021-12-20,Monday,115.39,1.217,140.42963,,
2021-12-21,Tuesday,114.97,1.2252,140.861244,,
2021-12-22,Wednesday,114.8,1.2278,140.95144,,
2021-12-23,Thursday,114.62,1.2315,141.15453000000002,,
2021-12-24,Friday,114.72,1.2331,141.461232,,start
2021-12-25,Saturday,,,141.461232,imputed from 4414,
2021-12-26,Sunday,,,141.461232,imputed from 4415,
2021-12-27,Monday,114.72,1.2333,141.48417600000002,,
2021-12-28,Tuesday,114.72,1.232,141.33504,,
2021-12-29,Wednesday,114.42,1.2339,141.182838,,
2021-12-30,Thursday,114.53,1.2336,141.284208,,
2021-12-31,Friday,114.5,1.2332,141.2014,,start
2022-01-01,Saturday,,,141.2014,imputed from 4421,
2022-01-02,Sunday,,,141.2014,imputed from 4422,
2022-01-03,Monday,114.5,1.2388,141.84259999999998,,
2022-01-04,Tuesday,114.12,1.2395,141.45174,,
2022-01-05,Wednesday,114.08,1.2433,141.835664,,
2022-01-06,Thursday,113.78,1.2467,141.849526,,
2022-01-07,Friday,113.7,1.2485,141.95445,,start
2022-01-08,Saturday,,,141.95445,imputed from 4428,
2022-01-09,Sunday,,,141.95445,imputed from 4429,
2022-01-10,Monday,113.62,1.2589,143.036218,,
2022-01-11,Tuesday,113.61,1.2592,143.057712,,
2022-01-12,Wednesday,113.72,1.2527,142.457044,,
2022-01-13,Thursday,113.93,1.2487,142.264391,,
2022-01-14,Friday,113.82,1.2501,142.286382,,start
2022-01-15,Saturday,,,142.286382,imputed from 4435,
2022-01-16,Sunday,,,142.286382,imputed from 4436,
2022-01-17,Monday,113.68,1.2474,141.80443200000002,,
2022-01-18,Tuesday,113.57,1.2472,141.644504,,
2022-01-19,Wednesday,113.33,1.2466,141.277178,,
2022-01-20,Thursday,113.46,1.247,141.48462,,
2022-01-21,Friday,113.69,1.2359,140.509471,,start
2022-01-22,Saturday,,,140.509471,imputed from 4442,
2022-01-23,Sunday,,,140.509471,imputed from 4443,
2022-01-24,Monday,113.82,1.2329,140.328678,,
2022-01-25,Tuesday,113.74,1.2398,141.014852,,
2022-01-26,Wednesday,113.55,1.2441,141.267555,,
2022-01-27,Thursday,113.33,1.2458,141.186514,,
2022-01-28,Friday,113.33,1.2474,141.367842,,start
2022-01-29,Saturday,,,141.367842,imputed from 4449,
2022-01-30,Sunday,,,141.367842,imputed from 4450,
2022-01-31,Monday,113.07,1.2465,140.94175499999997,,
2022-02-01,Tuesday,112.95,1.2458,140.71311,,
2022-02-02,Wednesday,113.15,1.2475,141.154625,,
2022-02-03,Thursday,112.53,1.251,140.77503,,
2022-02-04,Friday,112.16,1.2521,140.43553599999998,,start
2022-02-05,Saturday,,,140.43553599999998,imputed from 4456,
2022-02-06,Sunday,,,140.43553599999998,imputed from 4457,
2022-02-07,Monday,112.13,1.2504,140.207352,,
2022-02-08,Tuesday,111.85,1.2529,140.13686499999997,,
2022-02-09,Wednesday,112.12,1.251,140.26211999999998,,
2022-02-10,Thursday,111.7,1.2545,140.12765,,
2022-02-11,Friday,111.6,1.2557,140.13612,,start
2022-02-12,Saturday,,,140.13612,imputed from 4463,
2022-02-13,Sunday,,,140.13612,imputed from 4464,
2022-02-14,Monday,111.34,1.2508,139.264072,,
2022-02-15,Tuesday,111.15,1.2527,139.237605,,
2022-02-16,Wednesday,111.7,1.2531,139.97127,,
2022-02-17,Thursday,111.97,1.253,140.29841,,
2022-02-18,Friday,112.27,1.2524,140.606948,,start
2022-02-19,Saturday,,,140.606948,imputed from 4470,
2022-02-20,Sunday,,,140.606948,imputed from 4471,
2022-02-21,Monday,112.27,1.2457,139.854739,,
2022-02-22,Tuesday,111.96,1.2521,140.185116,,
2022-02-23,Wednesday,112.08,1.2435,139.37148,,
2022-02-24,Thursday,111.36,1.2384,137.908224,,
2022-02-25,Friday,111.57,1.2412,138.480684,,start
2022-02-26,Saturday,,,138.480684,imputed from 4477,
2022-02-27,Sunday,,,138.480684,imputed from 4478,
2022-02-28,Monday,112.11,1.2303,137.928933,,
2022-03-01,Tuesday,113.33,1.2242,138.738586,,
2022-03-02,Wednesday,112.43,1.2337,138.704891,,
2022-03-03,Thursday,112.06,1.2243,137.195058,,
2022-03-04,Friday,112.51,1.2132,136.49713200000002,,start
2022-03-05,Saturday,,,136.49713200000002,imputed from 4484,
2022-03-06,Sunday,,,136.49713200000002,imputed from 4485,
2022-03-07,Monday,112.08,1.2127,135.91941599999998,,
2022-03-08,Tuesday,111.45,1.2175,135.69037500000002,,
2022-03-09,Wednesday,110.94,1.2214,135.502116,,
2022-03-10,Thursday,111.1,1.2169,135.19759,,
2022-03-11,Friday,111.13,1.2183,135.389679,,start
2022-03-12,Saturday,,,135.389679,imputed from 4491,
2022-03-13,Sunday,,,135.389679,imputed from 4492,
2022-03-14,Monday,110.79,1.2204,135.208116,,
2022-03-15,Tuesday,110.95,1.2277,136.213315,,
2022-03-16,Wednesday,110.7,1.2367,136.90269,,
2022-03-17,Thursday,111.09,1.2322,136.885098,,
2022-03-18,Friday,111.55,1.2278,136.96108999999998,,start
2022-03-19,Saturday,,,136.96108999999998,imputed from 4498,
2022-03-20,Sunday,,,136.96108999999998,imputed from 4499,
2022-03-21,Monday,111.0,1.2294,136.4634,,
2022-03-22,Tuesday,110.6,1.2373,136.84538,,
2022-03-23,Wednesday,110.54,1.2288,135.831552,,
2022-03-24,Thursday,110.69,1.2266,135.77235399999998,,
2022-03-25,Friday,110.46,1.2267,135.50128199999997,,start
2022-03-26,Saturday,,,135.50128199999997,imputed from 4505,
2022-03-27,Sunday,,,135.50128199999997,imputed from 4506,
2022-03-28,Monday,110.04,1.2235,134.63394000000002,,
2022-03-29,Tuesday,110.39,1.2193,134.59852700000002,,
2022-03-30,Wednesday,110.53,1.2127,134.039731,,
2022-03-31,Thursday,110.6,1.2124,134.09143999999998,,
2022-04-01,Friday,110.72,1.2147,134.491584,,start
2022-04-02,Saturday,,,134.491584,imputed from 4512,
2022-04-03,Sunday,,,134.491584,imputed from 4513,
2022-04-04,Monday,110.62,1.2149,134.39223800000002,,
2022-04-05,Tuesday,110.25,1.2151,133.964775,,
2022-04-06,Wednesday,110.12,1.2197,134.313364,,
2022-04-07,Thursday,110.15,1.2212,134.51518000000002,,
2022-04-08,Friday,110.09,1.2173,134.01255700000002,,start
2022-04-09,Saturday,,,134.01255700000002,imputed from 4519,
2022-04-10,Sunday,,,134.01255700000002,imputed from 4520,
2022-04-11,Monday,109.77,1.2131,133.161987,,
2022-04-12,Tuesday,109.94,1.2127,133.32423799999998,,
2022-04-13,Wednesday,109.97,1.2254,134.757238,,
2022-04-14,Thursday,109.65,1.2325,135.143625,,
2022-04-15,Friday,109.65,1.2319,135.077835,imputed from 4525,start
2022-04-16,Saturday,,,135.077835,imputed from 4526,
2022-04-17,Sunday,,,135.077835,imputed from 4527,
2022-04-18,Monday,109.65,1.2294,134.80371000000002,,
2022-04-19,Tuesday,109.46,1.2378,135.489588,,
2022-04-20,Wednesday,109.62,1.2395,135.87399000000002,,
2022-04-21,Thursday,109.09,1.2421,135.500689,,
2022-04-22,Friday,109.16,1.2288,134.135808,,start
2022-04-23,Saturday,,,134.135808,imputed from 4533,
2022-04-24,Sunday,,,134.135808,imputed from 4534,
2022-04-25,Monday,109.56,1.2223,133.915188,,
2022-04-26,Tuesday,110.06,1.2105,133.22763,,
2022-04-27,Wednesday,110.05,1.2157,133.78778499999999,,
2022-04-28,Thursday,109.87,1.2109,133.041583,,
2022-04-29,Friday,109.7,1.2233,134.19601,,start
2022-04-30,Saturday,,,134.19601,imputed from 4540,
2022-05-01,Sunday,,,134.19601,imputed from 4541,
2022-05-02,Monday,109.7,1.2217,134.02049,,
2022-05-03,Tuesday,109.54,1.2233,134.00028200000003,,
2022-05-04,Wednesday,109.31,1.2282,134.254542,,
2022-05-05,Thursday,109.54,1.2176,133.37590400000002,,
2022-05-06,Friday,109.78,1.2206,133.997468,,start
2022-05-07,Saturday,,,133.997468,imputed from 4547,
2022-05-08,Sunday,,,133.997468,imputed from 4548,
2022-05-09,Monday,110.22,1.2255,135.07461,,
2022-05-10,Tuesday,110.57,1.2262,135.58093399999998,,
2022-05-11,Wednesday,110.57,1.2178,134.652146,,
2022-05-12,Thursday,111.18,1.2239,136.073202,,
2022-05-13,Friday,111.02,1.2285,136.38807,,start
2022-05-14,Saturday,,,136.38807,imputed from 4554,
2022-05-15,Sunday,,,136.38807,imputed from 4555,
2022-05-16,Monday,111.0,1.2346,137.04059999999998,,
2022-05-17,Tuesday,110.22,1.2412,136.80506400000002,,
2022-05-18,Wednesday,110.19,1.2197,134.398743,,
2022-05-19,Thursday,110.16,1.2127,133.59103199999998,,
2022-05-20,Friday,110.04,1.2175,133.9737,,start
2022-05-21,Saturday,,,133.9737,imputed from 4561,
2022-05-22,Sunday,,,133.9737,imputed from 4562,
2022-05-23,Monday,109.79,1.2159,133.493661,,
2022-05-24,Tuesday,110.37,1.2034,132.81925800000002,,
2022-05-25,Wednesday,110.32,1.2092,133.398944,,
2022-05-26,Thursday,110.15,1.2093,133.204395,,
2022-05-27,Friday,110.28,1.2092,133.35057600000002,,start
2022-05-28,Saturday,,,133.35057600000002,imputed from 4568,
2022-05-29,Sunday,,,133.35057600000002,imputed from 4569,
2022-05-30,Monday,109.89,1.211,133.07679000000002,,
2022-05-31,Tuesday,109.49,1.209,132.37341,,
2022-06-01,Wednesday,109.22,1.2026,131.347972,,
2022-06-02,Thursday,109.22,1.2047,131.577334,,
2022-06-03,Friday,109.22,1.2018,131.260596,,start
2022-06-04,Saturday,,,131.260596,imputed from 4575,
2022-06-05,Sunday,,,131.260596,imputed from 4576,
2022-06-06,Monday,108.64,1.2166,132.171424,,
2022-06-07,Tuesday,108.69,1.2249,133.13438100000002,,
2022-06-08,Wednesday,108.53,1.2268,133.144604,,
2022-06-09,Thursday,108.12,1.2245,132.39294,,
2022-06-10,Friday,107.33,1.2168,130.599144,,start
2022-06-11,Saturday,,,130.599144,imputed from 4582,
2022-06-12,Sunday,,,130.599144,imputed from 4583,
2022-06-13,Monday,106.95,1.2106,129.47367,,
2022-06-14,Tuesday,107.08,1.2016,128.667328,,
2022-06-15,Wednesday,107.83,1.2105,130.528215,,
2022-06-16,Thursday,107.34,1.1937,128.131758,,
2022-06-17,Friday,107.44,1.1864,127.46681599999998,,start
2022-06-18,Saturday,,,127.46681599999998,imputed from 4589,
2022-06-19,Sunday,,,127.46681599999998,imputed from 4590,
2022-06-20,Monday,106.62,1.1852,126.36602400000001,,
2022-06-21,Tuesday,106.42,1.1862,126.23540399999999,,
2022-06-22,Wednesday,107.33,1.1787,126.509871,,
2022-06-23,Thursday,108.27,1.1788,127.628676,,
2022-06-24,Friday,108.2,1.1764,127.28648,,start
2022-06-25,Saturday,,,127.28648,imputed from 4596,
2022-06-26,Sunday,,,127.28648,imputed from 4597,
2022-06-27,Monday,107.9,1.173,126.56670000000001,,
2022-06-28,Tuesday,107.45,1.1666,125.35117000000001,,
2022-06-29,Wednesday,107.9,1.1576,124.90504,,
2022-06-30,Thursday,107.2,1.1629,124.66288,,
2022-07-01,Friday,108.65,1.1608,126.12092000000001,,start
2022-07-02,Saturday,,,126.12092000000001,imputed from 4603,
2022-07-03,Sunday,,,126.12092000000001,imputed from 4604,
2022-07-04,Monday,108.35,1.1635,126.065225,,
2022-07-05,Tuesday,109.32,1.1583,126.62535600000001,,
2022-07-06,Wednesday,109.4,1.1578,126.66332,,
2022-07-07,Thursday,109.06,1.1711,127.720166,,
2022-07-08,Friday,108.62,1.1755,127.68281,,start
2022-07-09,Saturday,,,127.68281,imputed from 4610,
2022-07-10,Sunday,,,127.68281,imputed from 4611,
2022-07-11,Monday,108.85,1.1694,127.28918999999999,,
2022-07-12,Tuesday,109.3,1.1674,127.59682,,
2022-07-13,Wednesday,109.22,1.164,127.13207999999999,,
2022-07-14,Thursday,108.88,1.1635,126.68187999999999,,
2022-07-15,Friday,108.92,1.1584,126.17292800000001,,start
2022-07-16,Saturday,,,126.17292800000001,imputed from 4617,
2022-07-17,Sunday,,,126.17292800000001,imputed from 4618,
2022-07-18,Monday,108.67,1.1683,126.959161,,
2022-07-19,Tuesday,108.4,1.1622,125.98248,,
2022-07-20,Wednesday,108.42,1.1634,126.135828,,
2022-07-21,Thursday,108.72,1.1603,126.147816,,
2022-07-22,Friday,109.34,1.1542,126.200228,,start
2022-07-23,Saturday,,,126.200228,imputed from 4624,
2022-07-24,Sunday,,,126.200228,imputed from 4625,
2022-07-25,Monday,109.35,1.1618,127.04282999999998,,
2022-07-26,Tuesday,109.49,1.1586,126.855114,,
2022-07-27,Wednesday,109.24,1.167,127.48308,,
2022-07-28,Thursday,109.88,1.1629,127.779452,,
2022-07-29,Friday,109.79,1.1589,127.23563100000001,,start
2022-07-30,Saturday,,,127.23563100000001,imputed from 4631,
2022-07-31,Sunday,,,127.23563100000001,imputed from 4632,
2022-08-01,Monday,110.03,1.1637,128.041911,,
2022-08-02,Tuesday,109.82,1.1646,127.896372,,
2022-08-03,Wednesday,109.21,1.1668,127.426228,,
2022-08-04,Thursday,109.28,1.1614,126.917792,,
2022-08-05,Friday,108.65,1.1611,126.15351500000001,,start
2022-08-06,Saturday,,,126.15351500000001,imputed from 4638,
2022-08-07,Sunday,,,126.15351500000001,imputed from 4639,
2022-08-08,Monday,109.04,1.154,125.83216,,
2022-08-09,Tuesday,108.76,1.1515,125.23714,,
2022-08-10,Wednesday,108.94,1.1514,125.433516,,
2022-08-11,Thursday,108.56,1.1482,124.64859200000001,,
2022-08-12,Friday,108.4,1.1425,123.84700000000001,,start
2022-08-13,Saturday,,,123.84700000000001,imputed from 4645,
2022-08-14,Sunday,,,123.84700000000001,imputed from 4646,
2022-08-15,Monday,108.71,1.1408,124.016368,,
2022-08-16,Tuesday,108.21,1.1486,124.290006,,
2022-08-17,Wednesday,107.43,1.1466,123.17923800000001,,
2022-08-18,Thursday,107.34,1.1415,122.52861,,
2022-08-19,Friday,106.89,1.1345,121.266705,,start
2022-08-20,Saturday,,,121.266705,imputed from 4652,
2022-08-21,Sunday,,,121.266705,imputed from 4653,
2022-08-22,Monday,106.51,1.1347,120.856897,,
2022-08-23,Tuesday,106.08,1.1409,121.026672,,
2022-08-24,Wednesday,105.13,1.1404,119.890252,,
2022-08-25,Thursday,105.61,1.14,120.3954,,
2022-08-26,Friday,105.68,1.134,119.84112,,start
2022-08-27,Saturday,,,119.84112,imputed from 4659,
2022-08-28,Sunday,,,119.84112,imputed from 4660,
2022-08-29,Monday,106.04,1.1335,120.19634,,
2022-08-30,Tuesday,105.47,1.1356,119.77173199999999,,
2022-08-31,Wednesday,105.03,1.1364,119.356092,,
2022-09-01,Thursday,104.81,1.1332,118.770692,,
2022-09-02,Friday,104.74,1.1294,118.29335599999999,,start
2022-09-03,Saturday,,,118.29335599999999,imputed from 4666,
2022-09-04,Sunday,,,118.29335599999999,imputed from 4667,
2022-09-05,Monday,104.51,1.1287,117.96043700000001,,
2022-09-06,Tuesday,104.17,1.134,118.12877999999999,,
2022-09-07,Wednesday,104.49,1.1264,117.697536,,
2022-09-08,Thursday,104.0,1.1163,116.0952,,
2022-09-09,Friday,104.0,1.1127,115.7208,,start
2022-09-10,Saturday,,,115.7208,imputed from 4673,
2022-09-11,Sunday,,,115.7208,imputed from 4674,
2022-09-12,Monday,104.25,1.1143,116.16577500000001,,
2022-09-13,Tuesday,103.73,1.1054,114.663142,,
2022-09-14,Wednesday,103.74,1.1106,115.213644,,
2022-09-15,Thursday,103.64,1.1028,114.294192,,
2022-09-16,Friday,103.42,1.1017,113.93781399999999,,start
2022-09-17,Saturday,,,113.93781399999999,imputed from 4680,
2022-09-18,Sunday,,,113.93781399999999,imputed from 4681,
2022-09-19,Monday,103.42,1.1027,114.041234,,
2022-09-20,Tuesday,102.67,1.0973,112.659791,,
2022-09-21,Wednesday,102.32,1.0891,111.43671199999999,,
2022-09-22,Thursday,101.22,1.0999,111.331878,,
2022-09-23,Friday,99.04,1.0653,105.507312,,start
2022-09-24,Saturday,,,105.507312,imputed from 4687,
2022-09-25,Sunday,,,105.507312,imputed from 4688,
2022-09-26,Monday,97.19,1.0617,103.18662300000001,,
2022-09-27,Tuesday,96.35,1.0646,102.57421,,
2022-09-28,Wednesday,97.92,1.0628,104.069376,,
2022-09-29,Thursday,97.43,1.0844,105.65309200000002,,
2022-09-30,Friday,97.35,1.1023,107.308905,,start
2022-10-01,Saturday,,,107.308905,imputed from 4694,
2022-10-02,Sunday,,,107.308905,imputed from 4695,
2022-10-03,Monday,98.64,1.1239,110.86149599999999,,
2022-10-04,Tuesday,98.97,1.124,111.24228000000001,,
2022-10-05,Wednesday,98.31,1.1141,109.52717100000001,,
2022-10-06,Thursday,97.67,1.1056,107.98395199999999,,
2022-10-07,Friday,97.46,1.1031,107.50812599999999,,start
2022-10-08,Saturday,,,107.50812599999999,imputed from 4701,
2022-10-09,Sunday,,,107.50812599999999,imputed from 4702,
2022-10-10,Monday,96.25,1.1055,106.40437499999999,,
2022-10-11,Tuesday,96.64,1.0936,105.685504,,
2022-10-12,Wednesday,96.69,1.1074,107.07450599999999,,
2022-10-13,Thursday,97.92,1.1344,111.080448,,
