date,weekday,FB1_Comdty_PX-LAST-CHF,imputed,FB1_Comdty_start
2018-08-19,Sunday,160.74,imputed from 7673,
2018-08-20,Monday,160.81,,
2018-08-21,Tuesday,160.7,,
2018-08-22,Wednesday,160.53,,
2018-08-23,Thursday,160.55,,
2018-08-24,Friday,160.61,,start
2018-08-25,Saturday,160.61,imputed from 7679,
2018-08-26,Sunday,160.61,imputed from 7680,
2018-08-27,Monday,160.5,,
2018-08-28,Tuesday,160.52,,
2018-08-29,Wednesday,160.65,,
2018-08-30,Thursday,160.85,,
2018-08-31,Friday,160.8,,start
2018-09-01,Saturday,160.8,imputed from 7686,
2018-09-02,Sunday,160.8,imputed from 7687,
2018-09-03,Monday,160.61,,
2018-09-04,Tuesday,160.3,,
2018-09-05,Wednesday,157.88,,
2018-09-06,Thursday,157.86,,
2018-09-07,Friday,157.4,,start
2018-09-08,Saturday,157.4,imputed from 7693,
2018-09-09,Sunday,157.4,imputed from 7694,
2018-09-10,Monday,157.19,,
2018-09-11,Tuesday,157.13,,
2018-09-12,Wednesday,157.22,,
2018-09-13,Thursday,157.05,,
2018-09-14,Friday,157.07,,start
2018-09-15,Saturday,157.07,imputed from 7700,
2018-09-16,Sunday,157.07,imputed from 7701,
2018-09-17,Monday,156.84,,
2018-09-18,Tuesday,156.43,,
2018-09-19,Wednesday,156.26,,
2018-09-20,Thursday,156.36,,
2018-09-21,Friday,156.48,,start
2018-09-22,Saturday,156.48,imputed from 7707,
2018-09-23,Sunday,156.48,imputed from 7708,
2018-09-24,Monday,156.21,,
2018-09-25,Tuesday,155.79,,
2018-09-26,Wednesday,155.82,,
2018-09-27,Thursday,155.81,,
2018-09-28,Friday,156.37,,start
2018-09-29,Saturday,156.37,imputed from 7714,
2018-09-30,Sunday,156.37,imputed from 7715,
2018-10-01,Monday,156.27,,
2018-10-02,Tuesday,156.51,,
2018-10-03,Wednesday,156.21,,
2018-10-04,Thursday,155.67,,
2018-10-05,Friday,155.57,,start
2018-10-06,Saturday,155.57,imputed from 7721,
2018-10-07,Sunday,155.57,imputed from 7722,
2018-10-08,Monday,155.56,,
2018-10-09,Tuesday,155.33,,
2018-10-10,Wednesday,155.13,,
2018-10-11,Thursday,155.56,,
2018-10-12,Friday,155.36,,start
2018-10-13,Saturday,155.36,imputed from 7728,
2018-10-14,Sunday,155.36,imputed from 7729,
2018-10-15,Monday,155.39,,
2018-10-16,Tuesday,155.6,,
2018-10-17,Wednesday,156.14,,
2018-10-18,Thursday,156.34,,
2018-10-19,Friday,156.61,,start
2018-10-20,Saturday,156.61,imputed from 7735,
2018-10-21,Sunday,156.61,imputed from 7736,
2018-10-22,Monday,156.41,,
2018-10-23,Tuesday,156.56,,
2018-10-24,Wednesday,156.77,,
2018-10-25,Thursday,156.56,,
2018-10-26,Friday,157.19,,start
2018-10-27,Saturday,157.19,imputed from 7742,
2018-10-28,Sunday,157.19,imputed from 7743,
2018-10-29,Monday,156.97,,
2018-10-30,Tuesday,157.04,,
2018-10-31,Wednesday,156.74,,
2018-11-01,Thursday,156.62,,
2018-11-02,Friday,156.46,,start
2018-11-03,Saturday,156.46,imputed from 7749,
2018-11-04,Sunday,156.46,imputed from 7750,
2018-11-05,Monday,156.54,,
2018-11-06,Tuesday,156.62,,
2018-11-07,Wednesday,156.44,,
2018-11-08,Thursday,156.37,,
2018-11-09,Friday,156.58,,start
2018-11-10,Saturday,156.58,imputed from 7756,
2018-11-11,Sunday,156.58,imputed from 7757,
2018-11-12,Monday,156.75,,
2018-11-13,Tuesday,156.52,,
2018-11-14,Wednesday,156.54,,
2018-11-15,Thursday,156.95,,
2018-11-16,Friday,156.81,,start
2018-11-17,Saturday,156.81,imputed from 7763,
2018-11-18,Sunday,156.81,imputed from 7764,
2018-11-19,Monday,157.03,,
2018-11-20,Tuesday,157.19,,
2018-11-21,Wednesday,157.04,,
2018-11-22,Thursday,157.25,,
2018-11-23,Friday,157.7,,start
2018-11-24,Saturday,157.7,imputed from 7770,
2018-11-25,Sunday,157.7,imputed from 7771,
2018-11-26,Monday,157.62,,
2018-11-27,Tuesday,157.78,,
2018-11-28,Wednesday,157.77,,
2018-11-29,Thursday,158.02,,
2018-11-30,Friday,158.21,,start
2018-12-01,Saturday,158.21,imputed from 7777,
2018-12-02,Sunday,158.21,imputed from 7778,
2018-12-03,Monday,158.53,,
2018-12-04,Tuesday,159.1,,
2018-12-05,Wednesday,156.92,,
2018-12-06,Thursday,157.17,,
2018-12-07,Friday,156.87,,start
2018-12-08,Saturday,156.87,imputed from 7784,
2018-12-09,Sunday,156.87,imputed from 7785,
2018-12-10,Monday,156.89,,
2018-12-11,Tuesday,157.13,,
2018-12-12,Wednesday,156.77,,
2018-12-13,Thursday,156.76,,
2018-12-14,Friday,156.98,,start
2018-12-15,Saturday,156.98,imputed from 7791,
2018-12-16,Sunday,156.98,imputed from 7792,
2018-12-17,Monday,156.99,,
2018-12-18,Tuesday,157.14,,
2018-12-19,Wednesday,157.33,,
2018-12-20,Thursday,157.58,,
2018-12-21,Friday,157.56,,start
2018-12-22,Saturday,157.56,imputed from 7798,
2018-12-23,Sunday,157.56,imputed from 7799,
2018-12-24,Monday,157.56,,
2018-12-25,Tuesday,157.56,imputed from 7801,
2018-12-26,Wednesday,157.56,imputed from 7802,
2018-12-27,Thursday,157.88,,
2018-12-28,Friday,157.66,,start
2018-12-29,Saturday,157.66,imputed from 7805,
2018-12-30,Sunday,157.66,imputed from 7806,
2018-12-31,Monday,157.66,,
2019-01-01,Tuesday,157.66,imputed from 7808,
2019-01-02,Wednesday,157.66,,
2019-01-03,Thursday,158.87,,
2019-01-04,Friday,158.41,,start
2019-01-05,Saturday,158.41,imputed from 7812,
2019-01-06,Sunday,158.41,imputed from 7813,
2019-01-07,Monday,158.18,,
2019-01-08,Tuesday,157.85,,
2019-01-09,Wednesday,157.76,,
2019-01-10,Thursday,157.73,,
2019-01-11,Friday,157.79,,start
2019-01-12,Saturday,157.79,imputed from 7819,
2019-01-13,Sunday,157.79,imputed from 7820,
2019-01-14,Monday,157.74,,
2019-01-15,Tuesday,157.84,,
2019-01-16,Wednesday,157.54,,
2019-01-17,Thursday,157.56,,
2019-01-18,Friday,157.33,,start
2019-01-19,Saturday,157.33,imputed from 7826,
2019-01-20,Sunday,157.33,imputed from 7827,
2019-01-21,Monday,157.16,,
2019-01-22,Tuesday,157.46,,
2019-01-23,Wednesday,157.55,,
2019-01-24,Thursday,157.91,,
2019-01-25,Friday,157.62,,start
2019-01-26,Saturday,157.62,imputed from 7833,
2019-01-27,Sunday,157.62,imputed from 7834,
2019-01-28,Monday,157.64,,
2019-01-29,Tuesday,157.77,,
2019-01-30,Wednesday,158.0,,
2019-01-31,Thursday,158.43,,
2019-02-01,Friday,158.21,,start
2019-02-02,Saturday,158.21,imputed from 7840,
2019-02-03,Sunday,158.21,imputed from 7841,
2019-02-04,Monday,158.08,,
2019-02-05,Tuesday,158.06,,
2019-02-06,Wednesday,158.12,,
2019-02-07,Thursday,158.64,,
2019-02-08,Friday,159.15,,start
2019-02-09,Saturday,159.15,imputed from 7847,
2019-02-10,Sunday,159.15,imputed from 7848,
2019-02-11,Monday,159.03,,
2019-02-12,Tuesday,158.85,,
2019-02-13,Wednesday,158.79,,
2019-02-14,Thursday,159.06,,
2019-02-15,Friday,159.1,,start
2019-02-16,Saturday,159.1,imputed from 7854,
2019-02-17,Sunday,159.1,imputed from 7855,
2019-02-18,Monday,159.04,,
2019-02-19,Tuesday,159.03,,
2019-02-20,Wednesday,158.96,,
2019-02-21,Thursday,158.95,,
2019-02-22,Friday,159.3,,start
2019-02-23,Saturday,159.3,imputed from 7861,
2019-02-24,Sunday,159.3,imputed from 7862,
2019-02-25,Monday,159.14,,
2019-02-26,Tuesday,159.12,,
2019-02-27,Wednesday,158.91,,
2019-02-28,Thursday,158.97,,
2019-03-01,Friday,158.56,,start
2019-03-02,Saturday,158.56,imputed from 7868,
2019-03-03,Sunday,158.56,imputed from 7869,
2019-03-04,Monday,158.49,,
2019-03-05,Tuesday,158.7,,
2019-03-06,Wednesday,157.03,,
2019-03-07,Thursday,157.48,,
2019-03-08,Friday,157.58,,start
2019-03-09,Saturday,157.58,imputed from 7875,
2019-03-10,Sunday,157.58,imputed from 7876,
2019-03-11,Monday,157.72,,
2019-03-12,Tuesday,157.61,,
2019-03-13,Wednesday,157.51,,
2019-03-14,Thursday,157.45,,
2019-03-15,Friday,157.55,,start
2019-03-16,Saturday,157.55,imputed from 7882,
2019-03-17,Sunday,157.55,imputed from 7883,
2019-03-18,Monday,157.67,,
2019-03-19,Tuesday,157.33,,
2019-03-20,Wednesday,157.62,,
2019-03-21,Thursday,158.09,,
2019-03-22,Friday,158.66,,start
2019-03-23,Saturday,158.66,imputed from 7889,
2019-03-24,Sunday,158.66,imputed from 7890,
2019-03-25,Monday,158.35,,
2019-03-26,Tuesday,157.92,,
2019-03-27,Wednesday,158.31,,
2019-03-28,Thursday,157.96,,
2019-03-29,Friday,157.72,,start
2019-03-30,Saturday,157.72,imputed from 7896,
2019-03-31,Sunday,157.72,imputed from 7897,
2019-04-01,Monday,157.19,,
2019-04-02,Tuesday,157.23,,
2019-04-03,Wednesday,156.83,,
2019-04-04,Thursday,156.77,,
2019-04-05,Friday,156.65,,start
2019-04-06,Saturday,156.65,imputed from 7903,
2019-04-07,Sunday,156.65,imputed from 7904,
2019-04-08,Monday,156.55,,
2019-04-09,Tuesday,156.54,,
2019-04-10,Wednesday,156.9,,
2019-04-11,Thursday,156.79,,
2019-04-12,Friday,156.22,,start
2019-04-13,Saturday,156.22,imputed from 7910,
2019-04-14,Sunday,156.22,imputed from 7911,
2019-04-15,Monday,156.26,,
2019-04-16,Tuesday,156.19,,
2019-04-17,Wednesday,156.04,,
2019-04-18,Thursday,156.74,,
2019-04-19,Friday,156.74,imputed from 7916,start
2019-04-20,Saturday,156.74,imputed from 7917,
2019-04-21,Sunday,156.74,imputed from 7918,
2019-04-22,Monday,156.74,imputed from 7919,
2019-04-23,Tuesday,156.62,,
2019-04-24,Wednesday,157.12,,
2019-04-25,Thursday,156.92,,
2019-04-26,Friday,156.87,,start
2019-04-27,Saturday,156.87,imputed from 7924,
2019-04-28,Sunday,156.87,imputed from 7925,
2019-04-29,Monday,156.71,,
2019-04-30,Tuesday,156.64,,
2019-05-01,Wednesday,156.64,imputed from 7928,
2019-05-02,Thursday,157.01,,
2019-05-03,Friday,156.97,,start
2019-05-04,Saturday,156.97,imputed from 7931,
2019-05-05,Sunday,156.97,imputed from 7932,
2019-05-06,Monday,157.24,,
2019-05-07,Tuesday,157.46,,
2019-05-08,Wednesday,157.41,,
2019-05-09,Thursday,157.55,,
2019-05-10,Friday,157.57,,start
2019-05-11,Saturday,157.57,imputed from 7938,
2019-05-12,Sunday,157.57,imputed from 7939,
2019-05-13,Monday,157.75,,
2019-05-14,Tuesday,157.86,,
2019-05-15,Wednesday,158.21,,
2019-05-16,Thursday,158.21,,
2019-05-17,Friday,158.25,,start
2019-05-18,Saturday,158.25,imputed from 7945,
2019-05-19,Sunday,158.25,imputed from 7946,
2019-05-20,Monday,157.99,,
2019-05-21,Tuesday,157.79,,
2019-05-22,Wednesday,158.52,,
2019-05-23,Thursday,158.96,,
2019-05-24,Friday,158.99,,start
2019-05-25,Saturday,158.99,imputed from 7952,
2019-05-26,Sunday,158.99,imputed from 7953,
2019-05-27,Monday,159.31,,
2019-05-28,Tuesday,159.5,,
2019-05-29,Wednesday,159.7,,
2019-05-30,Thursday,159.7,,
2019-05-31,Friday,159.65,,start
2019-06-01,Saturday,159.65,imputed from 7959,
2019-06-02,Sunday,159.65,imputed from 7960,
2019-06-03,Monday,159.55,,
2019-06-04,Tuesday,159.5,,
2019-06-05,Wednesday,161.8,,
2019-06-06,Thursday,161.86,,
2019-06-07,Friday,162.09,,start
2019-06-08,Saturday,162.09,imputed from 7966,
2019-06-09,Sunday,162.09,imputed from 7967,
2019-06-10,Monday,162.09,,
2019-06-11,Tuesday,161.74,,
2019-06-12,Wednesday,161.53,,
2019-06-13,Thursday,161.55,,
2019-06-14,Friday,161.81,,start
2019-06-15,Saturday,161.81,imputed from 7973,
2019-06-16,Sunday,161.81,imputed from 7974,
2019-06-17,Monday,161.59,,
2019-06-18,Tuesday,162.52,,
2019-06-19,Wednesday,161.93,,
2019-06-20,Thursday,162.38,,
2019-06-21,Friday,161.93,,start
2019-06-22,Saturday,161.93,imputed from 7980,
2019-06-23,Sunday,161.93,imputed from 7981,
2019-06-24,Monday,162.32,,
2019-06-25,Tuesday,162.62,,
2019-06-26,Wednesday,162.27,,
2019-06-27,Thursday,162.33,,
2019-06-28,Friday,162.56,,start
2019-06-29,Saturday,162.56,imputed from 7987,
2019-06-30,Sunday,162.56,imputed from 7988,
2019-07-01,Monday,163.14,,
2019-07-02,Tuesday,163.58,,
2019-07-03,Wednesday,164.22,,
2019-07-04,Thursday,164.25,,
2019-07-05,Friday,163.79,,start
2019-07-06,Saturday,163.79,imputed from 7994,
2019-07-07,Sunday,163.79,imputed from 7995,
2019-07-08,Monday,163.99,,
2019-07-09,Tuesday,163.55,,
2019-07-10,Wednesday,162.8,,
2019-07-11,Thursday,162.47,,
2019-07-12,Friday,162.2,,start
2019-07-13,Saturday,162.2,imputed from 8001,
2019-07-14,Sunday,162.2,imputed from 8002,
2019-07-15,Monday,162.56,,
2019-07-16,Tuesday,162.65,,
2019-07-17,Wednesday,163.16,,
2019-07-18,Thursday,163.49,,
2019-07-19,Friday,163.65,,start
2019-07-20,Saturday,163.65,imputed from 8008,
2019-07-21,Sunday,163.65,imputed from 8009,
2019-07-22,Monday,163.99,,
2019-07-23,Tuesday,164.11,,
2019-07-24,Wednesday,164.68,,
2019-07-25,Thursday,164.42,,
2019-07-26,Friday,164.58,,start
2019-07-27,Saturday,164.58,imputed from 8015,
2019-07-28,Sunday,164.58,imputed from 8016,
2019-07-29,Monday,164.9,,
2019-07-30,Tuesday,165.03,,
2019-07-31,Wednesday,165.67,,
2019-08-01,Thursday,165.67,imputed from 8020,
2019-08-02,Friday,166.63,,start
2019-08-03,Saturday,166.63,imputed from 8022,
2019-08-04,Sunday,166.63,imputed from 8023,
2019-08-05,Monday,166.7,,
2019-08-06,Tuesday,167.03,,
2019-08-07,Wednesday,167.94,,
2019-08-08,Thursday,167.61,,
2019-08-09,Friday,168.08,,start
2019-08-10,Saturday,168.08,imputed from 8029,
2019-08-11,Sunday,168.08,imputed from 8030,
2019-08-12,Monday,168.19,,
2019-08-13,Tuesday,168.35,,
2019-08-14,Wednesday,169.06,,
2019-08-15,Thursday,169.41,,
2019-08-16,Friday,169.22,,start
2019-08-17,Saturday,169.22,imputed from 8036,
2019-08-18,Sunday,169.22,imputed from 8037,
2019-08-19,Monday,168.58,,
2019-08-20,Tuesday,168.93,,
2019-08-21,Wednesday,167.76,,
2019-08-22,Thursday,166.92,,
2019-08-23,Friday,167.23,,start
2019-08-24,Saturday,167.23,imputed from 8043,
2019-08-25,Sunday,167.23,imputed from 8044,
2019-08-26,Monday,167.39,,
2019-08-27,Tuesday,167.78,,
2019-08-28,Wednesday,168.48,,
2019-08-29,Thursday,168.04,,
2019-08-30,Friday,168.07,,start
2019-08-31,Saturday,168.07,imputed from 8050,
2019-09-01,Sunday,168.07,imputed from 8051,
2019-09-02,Monday,167.99,,
2019-09-03,Tuesday,168.29,,
2019-09-04,Wednesday,167.46,,
2019-09-05,Thursday,164.38,,
2019-09-06,Friday,164.88,,start
2019-09-07,Saturday,164.88,imputed from 8057,
2019-09-08,Sunday,164.88,imputed from 8058,
2019-09-09,Monday,164.08,,
2019-09-10,Tuesday,163.45,,
2019-09-11,Wednesday,162.81,,
2019-09-12,Thursday,162.91,,
2019-09-13,Friday,161.25,,start
2019-09-14,Saturday,161.25,imputed from 8064,
2019-09-15,Sunday,161.25,imputed from 8065,
2019-09-16,Monday,162.36,,
2019-09-17,Tuesday,162.16,,
2019-09-18,Wednesday,162.49,,
2019-09-19,Thursday,162.01,,
2019-09-20,Friday,162.27,,start
2019-09-21,Saturday,162.27,imputed from 8071,
2019-09-22,Sunday,162.27,imputed from 8072,
2019-09-23,Monday,162.98,,
2019-09-24,Tuesday,162.97,,
2019-09-25,Wednesday,162.9,,
2019-09-26,Thursday,162.63,,
2019-09-27,Friday,162.46,,start
2019-09-28,Saturday,162.46,imputed from 8078,
2019-09-29,Sunday,162.46,imputed from 8079,
2019-09-30,Monday,162.29,,
2019-10-01,Tuesday,162.12,,
2019-10-02,Wednesday,162.09,,
2019-10-03,Thursday,162.71,,
2019-10-04,Friday,162.79,,start
2019-10-05,Saturday,162.79,imputed from 8085,
2019-10-06,Sunday,162.79,imputed from 8086,
2019-10-07,Monday,162.75,,
2019-10-08,Tuesday,162.83,,
2019-10-09,Wednesday,162.34,,
2019-10-10,Thursday,161.47,,
2019-10-11,Friday,161.18,,start
2019-10-12,Saturday,161.18,imputed from 8092,
2019-10-13,Sunday,161.18,imputed from 8093,
2019-10-14,Monday,161.45,,
2019-10-15,Tuesday,160.54,,
2019-10-16,Wednesday,160.29,,
2019-10-17,Thursday,160.6,,
2019-10-18,Friday,160.16,,start
2019-10-19,Saturday,160.16,imputed from 8099,
2019-10-20,Sunday,160.16,imputed from 8100,
2019-10-21,Monday,159.85,,
2019-10-22,Tuesday,160.08,,
2019-10-23,Wednesday,160.51,,
2019-10-24,Thursday,160.26,,
2019-10-25,Friday,159.97,,start
2019-10-26,Saturday,159.97,imputed from 8106,
2019-10-27,Sunday,159.97,imputed from 8107,
2019-10-28,Monday,159.14,,
2019-10-29,Tuesday,159.17,,
2019-10-30,Wednesday,159.31,,
2019-10-31,Thursday,159.81,,
2019-11-01,Friday,159.51,,start
2019-11-02,Saturday,159.51,imputed from 8113,
2019-11-03,Sunday,159.51,imputed from 8114,
2019-11-04,Monday,159.14,,
2019-11-05,Tuesday,158.41,,
2019-11-06,Wednesday,158.61,,
2019-11-07,Thursday,158.08,,
2019-11-08,Friday,158.02,,start
2019-11-09,Saturday,158.02,imputed from 8120,
2019-11-10,Sunday,158.02,imputed from 8121,
2019-11-11,Monday,157.91,,
2019-11-12,Tuesday,157.88,,
2019-11-13,Wednesday,159.08,,
2019-11-14,Thursday,159.6,,
2019-11-15,Friday,159.47,,start
2019-11-16,Saturday,159.47,imputed from 8127,
2019-11-17,Sunday,159.47,imputed from 8128,
2019-11-18,Monday,159.48,,
2019-11-19,Tuesday,159.63,,
2019-11-20,Wednesday,159.78,,
2019-11-21,Thursday,159.71,,
2019-11-22,Friday,160.39,,start
2019-11-23,Saturday,160.39,imputed from 8134,
2019-11-24,Sunday,160.39,imputed from 8135,
2019-11-25,Monday,160.25,,
2019-11-26,Tuesday,160.42,,
2019-11-27,Wednesday,160.64,,
2019-11-28,Thursday,160.44,,
2019-11-29,Friday,160.39,,start
2019-11-30,Saturday,160.39,imputed from 8141,
2019-12-01,Sunday,160.39,imputed from 8142,
2019-12-02,Monday,159.81,,
2019-12-03,Tuesday,160.68,,
2019-12-04,Wednesday,160.73,,
2019-12-05,Thursday,158.33,,
2019-12-06,Friday,158.22,,start
2019-12-07,Saturday,158.22,imputed from 8148,
2019-12-08,Sunday,158.22,imputed from 8149,
2019-12-09,Monday,158.21,,
2019-12-10,Tuesday,157.83,,
2019-12-11,Wednesday,158.15,,
2019-12-12,Thursday,157.72,,
2019-12-13,Friday,157.86,,start
2019-12-14,Saturday,157.86,imputed from 8155,
2019-12-15,Sunday,157.86,imputed from 8156,
2019-12-16,Monday,158.07,,
2019-12-17,Tuesday,157.94,,
2019-12-18,Wednesday,157.5,,
2019-12-19,Thursday,157.21,,
2019-12-20,Friday,157.51,,start
2019-12-21,Saturday,157.51,imputed from 8162,
2019-12-22,Sunday,157.51,imputed from 8163,
2019-12-23,Monday,157.28,,
2019-12-24,Tuesday,157.28,imputed from 8165,
2019-12-25,Wednesday,157.28,imputed from 8166,
2019-12-26,Thursday,157.28,imputed from 8167,
2019-12-27,Friday,157.54,,start
2019-12-28,Saturday,157.54,imputed from 8169,
2019-12-29,Sunday,157.54,imputed from 8170,
2019-12-30,Monday,156.94,,
2019-12-31,Tuesday,156.94,imputed from 8172,
2020-01-01,Wednesday,156.94,imputed from 8173,
2020-01-02,Thursday,156.94,imputed from 8174,
2020-01-03,Friday,158.01,,start
2020-01-04,Saturday,158.01,imputed from 8176,
2020-01-05,Sunday,158.01,imputed from 8177,
2020-01-06,Monday,158.27,,
2020-01-07,Tuesday,158.19,,
2020-01-08,Wednesday,157.99,,
2020-01-09,Thursday,157.77,,
2020-01-10,Friday,158.15,,start
2020-01-11,Saturday,158.15,imputed from 8183,
2020-01-12,Sunday,158.15,imputed from 8184,
2020-01-13,Monday,157.75,,
2020-01-14,Tuesday,157.77,,
2020-01-15,Wednesday,158.34,,
2020-01-16,Thursday,158.8,,
2020-01-17,Friday,158.6,,start
2020-01-18,Saturday,158.6,imputed from 8190,
2020-01-19,Sunday,158.6,imputed from 8191,
2020-01-20,Monday,158.68,,
2020-01-21,Tuesday,159.18,,
2020-01-22,Wednesday,159.26,,
2020-01-23,Thursday,159.76,,
2020-01-24,Friday,160.02,,start
2020-01-25,Saturday,160.02,imputed from 8197,
2020-01-26,Sunday,160.02,imputed from 8198,
2020-01-27,Monday,160.51,,
2020-01-28,Tuesday,160.06,,
2020-01-29,Wednesday,160.14,,
2020-01-30,Thursday,160.33,,
2020-01-31,Friday,160.34,,start
2020-02-01,Saturday,160.34,imputed from 8204,
2020-02-02,Sunday,160.34,imputed from 8205,
2020-02-03,Monday,160.23,,
2020-02-04,Tuesday,159.9,,
2020-02-05,Wednesday,159.58,,
2020-02-06,Thursday,159.55,,
2020-02-07,Friday,159.55,,start
2020-02-08,Saturday,159.55,imputed from 8211,
2020-02-09,Sunday,159.55,imputed from 8212,
2020-02-10,Monday,159.97,,
2020-02-11,Tuesday,159.79,,
2020-02-12,Wednesday,159.65,,
2020-02-13,Thursday,159.83,,
2020-02-14,Friday,160.54,,start
2020-02-15,Saturday,160.54,imputed from 8218,
2020-02-16,Sunday,160.54,imputed from 8219,
2020-02-17,Monday,160.0,,
2020-02-18,Tuesday,159.63,,
2020-02-19,Wednesday,160.02,,
2020-02-20,Thursday,160.63,,
2020-02-21,Friday,160.56,,start
2020-02-22,Saturday,160.56,imputed from 8225,
2020-02-23,Sunday,160.56,imputed from 8226,
2020-02-24,Monday,161.07,,
2020-02-25,Tuesday,161.18,,
2020-02-26,Wednesday,160.89,,
2020-02-27,Thursday,161.4,,
2020-02-28,Friday,161.7,,start
2020-02-29,Saturday,161.7,imputed from 8232,
2020-03-01,Sunday,161.7,imputed from 8233,
2020-03-02,Monday,161.7,,
2020-03-03,Tuesday,160.04,,
2020-03-04,Wednesday,160.42,,
2020-03-05,Thursday,184.51,,
2020-03-06,Friday,184.64,,start
2020-03-07,Saturday,184.64,imputed from 8239,
2020-03-08,Sunday,184.64,imputed from 8240,
2020-03-09,Monday,187.2,,
2020-03-10,Tuesday,183.76,,
2020-03-11,Wednesday,182.11,,
2020-03-12,Thursday,181.67,,
2020-03-13,Friday,177.44,,start
2020-03-14,Saturday,177.44,imputed from 8246,
2020-03-15,Sunday,177.44,imputed from 8247,
2020-03-16,Monday,176.15,,
2020-03-17,Tuesday,177.21,,
2020-03-18,Wednesday,174.66,,
2020-03-19,Thursday,173.33,,
2020-03-20,Friday,174.8,,start
2020-03-21,Saturday,174.8,imputed from 8253,
2020-03-22,Sunday,174.8,imputed from 8254,
2020-03-23,Monday,174.69,,
2020-03-24,Tuesday,173.68,,
2020-03-25,Wednesday,173.34,,
2020-03-26,Thursday,174.0,,
2020-03-27,Friday,174.72,,start
2020-03-28,Saturday,174.72,imputed from 8260,
2020-03-29,Sunday,174.72,imputed from 8261,
2020-03-30,Monday,175.46,,
2020-03-31,Tuesday,174.88,,
2020-04-01,Wednesday,175.0,,
2020-04-02,Thursday,174.4,,
2020-04-03,Friday,174.96,,start
2020-04-04,Saturday,174.96,imputed from 8267,
2020-04-05,Sunday,174.96,imputed from 8268,
2020-04-06,Monday,174.35,,
2020-04-07,Tuesday,173.6,,
2020-04-08,Wednesday,173.91,,
2020-04-09,Thursday,174.51,,
2020-04-10,Friday,174.51,imputed from 8273,start
2020-04-11,Saturday,174.51,imputed from 8274,
2020-04-12,Sunday,174.51,imputed from 8275,
2020-04-13,Monday,174.51,imputed from 8276,
2020-04-14,Tuesday,175.28,,
2020-04-15,Wednesday,176.23,,
2020-04-16,Thursday,177.01,,
2020-04-17,Friday,177.05,,start
2020-04-18,Saturday,177.05,imputed from 8281,
2020-04-19,Sunday,177.05,imputed from 8282,
2020-04-20,Monday,176.8,,
2020-04-21,Tuesday,176.69,,
2020-04-22,Wednesday,175.56,,
2020-04-23,Thursday,175.83,,
2020-04-24,Friday,176.21,,start
2020-04-25,Saturday,176.21,imputed from 8288,
2020-04-26,Sunday,176.21,imputed from 8289,
2020-04-27,Monday,176.47,,
2020-04-28,Tuesday,176.94,,
2020-04-29,Wednesday,177.24,,
2020-04-30,Thursday,178.06,,
2020-05-01,Friday,178.06,imputed from 8294,start
2020-05-02,Saturday,178.06,imputed from 8295,
2020-05-03,Sunday,178.06,imputed from 8296,
2020-05-04,Monday,177.56,,
2020-05-05,Tuesday,177.77,,
2020-05-06,Wednesday,177.52,,
2020-05-07,Thursday,178.06,,
2020-05-08,Friday,177.77,,start
2020-05-09,Saturday,177.77,imputed from 8302,
2020-05-10,Sunday,177.77,imputed from 8303,
2020-05-11,Monday,177.7,,
2020-05-12,Tuesday,177.61,,
2020-05-13,Wednesday,177.56,,
2020-05-14,Thursday,177.58,,
2020-05-15,Friday,177.77,,start
2020-05-16,Saturday,177.77,imputed from 8309,
2020-05-17,Sunday,177.77,imputed from 8310,
2020-05-18,Monday,177.39,,
2020-05-19,Tuesday,177.56,,
2020-05-20,Wednesday,177.63,,
2020-05-21,Thursday,177.63,imputed from 8314,
2020-05-22,Friday,177.27,,start
2020-05-23,Saturday,177.27,imputed from 8316,
2020-05-24,Sunday,177.27,imputed from 8317,
2020-05-25,Monday,177.19,,
2020-05-26,Tuesday,176.56,,
2020-05-27,Wednesday,176.55,,
2020-05-28,Thursday,176.56,,
2020-05-29,Friday,177.02,,start
2020-05-30,Saturday,177.02,imputed from 8323,
2020-05-31,Sunday,177.02,imputed from 8324,
2020-06-01,Monday,177.02,imputed from 8325,
2020-06-02,Tuesday,175.74,,
2020-06-03,Wednesday,175.21,,
2020-06-04,Thursday,174.95,,
2020-06-05,Friday,173.88,,start
2020-06-06,Saturday,173.88,imputed from 8330,
2020-06-07,Sunday,173.88,imputed from 8331,
2020-06-08,Monday,171.67,,
2020-06-09,Tuesday,171.45,,
2020-06-10,Wednesday,171.78,,
2020-06-11,Thursday,174.18,,
2020-06-12,Friday,173.69,,start
2020-06-13,Saturday,173.69,imputed from 8337,
2020-06-14,Sunday,173.69,imputed from 8338,
2020-06-15,Monday,173.46,,
2020-06-16,Tuesday,173.39,,
2020-06-17,Wednesday,173.28,,
2020-06-18,Thursday,173.34,,
2020-06-19,Friday,173.45,,start
2020-06-20,Saturday,173.45,imputed from 8344,
2020-06-21,Sunday,173.45,imputed from 8345,
2020-06-22,Monday,173.63,,
2020-06-23,Tuesday,173.3,,
2020-06-24,Wednesday,173.08,,
2020-06-25,Thursday,173.59,,
2020-06-26,Friday,174.02,,start
2020-06-27,Saturday,174.02,imputed from 8351,
2020-06-28,Sunday,174.02,imputed from 8352,
2020-06-29,Monday,174.14,,
2020-06-30,Tuesday,174.02,,
2020-07-01,Wednesday,173.28,,
2020-07-02,Thursday,173.23,,
2020-07-03,Friday,173.06,,start
2020-07-04,Saturday,173.06,imputed from 8358,
