date,weekday,C 1_Comdty_PX-LAST-CHF,imputed,C 1_Comdty_start
1999-06-08,Tuesday,3.40142,,
1999-06-09,Wednesday,3.36268,,
1999-06-10,Thursday,3.35903,,
1999-06-11,Friday,3.28743,,start
1999-06-12,Saturday,3.28743,imputed from 665,
1999-06-13,Sunday,3.28743,imputed from 666,
1999-06-14,Monday,3.34053,,
1999-06-15,Tuesday,3.28488,,
1999-06-16,Wednesday,3.3669,,
1999-06-17,Thursday,3.35282,,
1999-06-18,Friday,3.40176,,start
1999-06-19,Saturday,3.40176,imputed from 672,
1999-06-20,Sunday,3.40176,imputed from 673,
1999-06-21,Monday,3.38478,,
1999-06-22,Tuesday,3.34214,,
1999-06-23,Wednesday,3.3656,,
1999-06-24,Thursday,3.29751,,
1999-06-25,Friday,3.27867,,start
1999-06-26,Saturday,3.27867,imputed from 679,
1999-06-27,Sunday,3.27867,imputed from 680,
1999-06-28,Monday,3.25214,,
1999-06-29,Tuesday,3.33336,,
1999-06-30,Wednesday,3.36312,,
1999-07-01,Thursday,3.2614,,
1999-07-02,Friday,3.17128,,start
1999-07-03,Saturday,3.17128,imputed from 686,
1999-07-04,Sunday,3.17128,imputed from 687,
1999-07-05,Monday,3.17128,imputed from 688,
1999-07-06,Tuesday,3.05331,,
1999-07-07,Wednesday,3.04817,,
1999-07-08,Thursday,2.98249,,
1999-07-09,Friday,2.93754,,start
1999-07-10,Saturday,2.93754,imputed from 693,
1999-07-11,Sunday,2.93754,imputed from 694,
1999-07-12,Monday,2.95382,,
1999-07-13,Tuesday,2.93415,,
1999-07-14,Wednesday,2.98889,,
1999-07-15,Thursday,3.04808,,
1999-07-16,Friday,2.95669,,start
1999-07-17,Saturday,2.95669,imputed from 700,
1999-07-18,Sunday,2.95669,imputed from 701,
1999-07-19,Monday,2.98593,,
1999-07-20,Tuesday,3.01129,,
1999-07-21,Wednesday,3.09636,,
1999-07-22,Thursday,3.11392,,
1999-07-23,Friday,3.23894,,start
1999-07-24,Saturday,3.23894,imputed from 707,
1999-07-25,Sunday,3.23894,imputed from 708,
1999-07-26,Monday,3.0821,,
1999-07-27,Tuesday,2.96008,,
1999-07-28,Wednesday,2.94196,,
1999-07-29,Thursday,2.97348,,
1999-07-30,Friday,3.03351,,start
1999-07-31,Saturday,3.03351,imputed from 714,
1999-08-01,Sunday,3.03351,imputed from 715,
1999-08-02,Monday,3.22251,,
1999-08-03,Tuesday,3.28174,,
1999-08-04,Wednesday,3.34328,,
1999-08-05,Thursday,3.30857,,
1999-08-06,Friday,3.33283,,start
1999-08-07,Saturday,3.33283,imputed from 721,
1999-08-08,Sunday,3.33283,imputed from 722,
1999-08-09,Monday,3.34133,,
1999-08-10,Tuesday,3.40161,,
1999-08-11,Wednesday,3.34353,,
1999-08-12,Thursday,3.16763,,
1999-08-13,Friday,3.17812,,start
1999-08-14,Saturday,3.17812,imputed from 728,
1999-08-15,Sunday,3.17812,imputed from 729,
1999-08-16,Monday,3.24488,,
1999-08-17,Tuesday,3.29556,,
1999-08-18,Wednesday,3.27273,,
1999-08-19,Thursday,3.2207,,
1999-08-20,Friday,3.14059,,start
1999-08-21,Saturday,3.14059,imputed from 735,
1999-08-22,Sunday,3.14059,imputed from 736,
1999-08-23,Monday,3.15004,,
1999-08-24,Tuesday,3.09686,,
1999-08-25,Wednesday,3.168,,
1999-08-26,Thursday,3.10937,,
1999-08-27,Friday,3.08899,,start
1999-08-28,Saturday,3.08899,imputed from 742,
1999-08-29,Sunday,3.08899,imputed from 743,
1999-08-30,Monday,3.32191,,
1999-08-31,Tuesday,3.31221,,
1999-09-01,Wednesday,3.34417,,
1999-09-02,Thursday,3.31402,,
1999-09-03,Friday,3.35174,,start
1999-09-04,Saturday,3.35174,imputed from 749,
1999-09-05,Sunday,3.35174,imputed from 750,
1999-09-06,Monday,3.35174,imputed from 751,
1999-09-07,Tuesday,3.40533,,
1999-09-08,Wednesday,3.34218,,
1999-09-09,Thursday,3.32464,,
1999-09-10,Friday,3.36119,,start
1999-09-11,Saturday,3.36119,imputed from 756,
1999-09-12,Sunday,3.36119,imputed from 757,
1999-09-13,Monday,3.33158,,
1999-09-14,Tuesday,3.32905,,
1999-09-15,Wednesday,3.27672,,
1999-09-16,Thursday,3.27678,,
1999-09-17,Friday,3.24395,,start
1999-09-18,Saturday,3.24395,imputed from 763,
1999-09-19,Sunday,3.24395,imputed from 764,
1999-09-20,Monday,3.25152,,
1999-09-21,Tuesday,3.22679,,
1999-09-22,Wednesday,3.2328,,
1999-09-23,Thursday,3.20934,,
1999-09-24,Friday,3.20327,,start
1999-09-25,Saturday,3.20327,imputed from 770,
1999-09-26,Sunday,3.20327,imputed from 771,
1999-09-27,Monday,3.24996,,
1999-09-28,Tuesday,3.25135,,
1999-09-29,Wednesday,3.21501,,
1999-09-30,Thursday,3.12167,,
1999-10-01,Friday,3.03995,,start
1999-10-02,Saturday,3.03995,imputed from 777,
1999-10-03,Sunday,3.03995,imputed from 778,
1999-10-04,Monday,3.03516,,
1999-10-05,Tuesday,3.03052,,
1999-10-06,Wednesday,3.04873,,
1999-10-07,Thursday,3.02355,,
1999-10-08,Friday,2.98623,,start
1999-10-09,Saturday,2.98623,imputed from 784,
1999-10-10,Sunday,2.98623,imputed from 785,
1999-10-11,Monday,2.9886,,
1999-10-12,Tuesday,3.02137,,
1999-10-13,Wednesday,2.95938,,
1999-10-14,Thursday,2.96575,,
1999-10-15,Friday,2.91443,,start
1999-10-16,Saturday,2.91443,imputed from 791,
1999-10-17,Sunday,2.91443,imputed from 792,
1999-10-18,Monday,2.95952,,
1999-10-19,Tuesday,2.95128,,
1999-10-20,Wednesday,2.9686,,
1999-10-21,Thursday,2.946,,
1999-10-22,Friday,2.9921,,start
1999-10-23,Saturday,2.9921,imputed from 798,
1999-10-24,Sunday,2.9921,imputed from 799,
1999-10-25,Monday,3.01879,,
1999-10-26,Tuesday,3.05066,,
1999-10-27,Wednesday,3.04339,,
1999-10-28,Thursday,3.04138,,
1999-10-29,Friday,3.04257,,start
1999-10-30,Saturday,3.04257,imputed from 805,
1999-10-31,Sunday,3.04257,imputed from 806,
1999-11-01,Monday,3.02926,,
1999-11-02,Tuesday,3.03953,,
1999-11-03,Wednesday,3.089,,
1999-11-04,Thursday,3.14185,,
1999-11-05,Friday,3.11872,,start
1999-11-06,Saturday,3.11872,imputed from 812,
1999-11-07,Sunday,3.11872,imputed from 813,
1999-11-08,Monday,3.13666,,
1999-11-09,Tuesday,3.10801,,
1999-11-10,Wednesday,3.00802,,
1999-11-11,Thursday,3.01466,,
1999-11-12,Friday,3.0237,,start
1999-11-13,Saturday,3.0237,imputed from 819,
1999-11-14,Sunday,3.0237,imputed from 820,
1999-11-15,Monday,3.04976,,
1999-11-16,Tuesday,3.04874,,
1999-11-17,Wednesday,2.99472,,
1999-11-18,Thursday,2.99376,,
1999-11-19,Friday,2.98718,,start
1999-11-20,Saturday,2.98718,imputed from 826,
1999-11-21,Sunday,2.98718,imputed from 827,
1999-11-22,Monday,3.00758,,
1999-11-23,Tuesday,3.02174,,
1999-11-24,Wednesday,3.03944,,
1999-11-25,Thursday,3.03944,imputed from 831,
1999-11-26,Friday,3.01735,,start
1999-11-27,Saturday,3.01735,imputed from 833,
1999-11-28,Sunday,3.01735,imputed from 834,
1999-11-29,Monday,3.19228,,
1999-11-30,Tuesday,3.19116,,
1999-12-01,Wednesday,3.22656,,
1999-12-02,Thursday,3.22684,,
1999-12-03,Friday,3.2103,,start
1999-12-04,Saturday,3.2103,imputed from 840,
1999-12-05,Sunday,3.2103,imputed from 841,
1999-12-06,Monday,3.19797,,
1999-12-07,Tuesday,3.18025,,
1999-12-08,Wednesday,3.1178,,
1999-12-09,Thursday,3.08736,,
1999-12-10,Friday,3.12581,,start
1999-12-11,Saturday,3.12581,imputed from 847,
1999-12-12,Sunday,3.12581,imputed from 848,
1999-12-13,Monday,3.09931,,
1999-12-14,Tuesday,3.16112,,
1999-12-15,Wednesday,3.16271,,
1999-12-16,Thursday,3.1604,,
1999-12-17,Friday,3.20365,,start
1999-12-18,Saturday,3.20365,imputed from 854,
1999-12-19,Sunday,3.20365,imputed from 855,
1999-12-20,Monday,3.2272,,
1999-12-21,Tuesday,3.20506,,
1999-12-22,Wednesday,3.22955,,
1999-12-23,Thursday,3.22838,,
1999-12-24,Friday,3.22838,imputed from 860,start
1999-12-25,Saturday,3.22838,imputed from 861,
1999-12-26,Sunday,3.22838,imputed from 862,
1999-12-27,Monday,3.22973,,
1999-12-28,Tuesday,3.26331,,
1999-12-29,Wednesday,3.25511,,
1999-12-30,Thursday,3.27077,,
1999-12-31,Friday,3.27077,imputed from 867,start
2000-01-01,Saturday,3.27077,imputed from 868,
2000-01-02,Sunday,3.27077,imputed from 869,
2000-01-03,Monday,3.15659,,
2000-01-04,Tuesday,3.16112,,
2000-01-05,Wednesday,3.14792,,
2000-01-06,Thursday,3.17891,,
2000-01-07,Friday,3.23251,,start
2000-01-08,Saturday,3.23251,imputed from 875,
2000-01-09,Sunday,3.23251,imputed from 876,
2000-01-10,Monday,3.27074,,
2000-01-11,Tuesday,3.23579,,
2000-01-12,Wednesday,3.37344,,
2000-01-13,Thursday,3.4682,,
2000-01-14,Friday,3.48604,,start
2000-01-15,Saturday,3.48604,imputed from 882,
2000-01-16,Sunday,3.48604,imputed from 883,
2000-01-17,Monday,3.48604,imputed from 884,
2000-01-18,Tuesday,3.50372,,
2000-01-19,Wednesday,3.52118,,
2000-01-20,Thursday,3.49955,,
2000-01-21,Friday,3.55576,,start
2000-01-22,Saturday,3.55576,imputed from 889,
2000-01-23,Sunday,3.55576,imputed from 890,
2000-01-24,Monday,3.6585,,
2000-01-25,Tuesday,3.65593,,
2000-01-26,Wednesday,3.59365,,
2000-01-27,Thursday,3.68063,,
2000-01-28,Friday,3.68998,,start
2000-01-29,Saturday,3.68998,imputed from 896,
2000-01-30,Sunday,3.68998,imputed from 897,
2000-01-31,Monday,3.64364,,
2000-02-01,Tuesday,3.6812,,
2000-02-02,Wednesday,3.6426,,
2000-02-03,Thursday,3.5425,,
2000-02-04,Friday,3.61203,,start
2000-02-05,Saturday,3.61203,imputed from 903,
2000-02-06,Sunday,3.61203,imputed from 904,
2000-02-07,Monday,3.63216,,
2000-02-08,Tuesday,3.60084,,
2000-02-09,Wednesday,3.6094,,
2000-02-10,Thursday,3.66911,,
2000-02-11,Friday,3.61563,,start
2000-02-12,Saturday,3.61563,imputed from 910,
2000-02-13,Sunday,3.61563,imputed from 911,
2000-02-14,Monday,3.64734,,
2000-02-15,Tuesday,3.62756,,
2000-02-16,Wednesday,3.62687,,
2000-02-17,Thursday,3.59797,,
2000-02-18,Friday,3.59128,,start
2000-02-19,Saturday,3.59128,imputed from 917,
2000-02-20,Sunday,3.59128,imputed from 918,
2000-02-21,Monday,3.59128,imputed from 919,
2000-02-22,Tuesday,3.50252,,
2000-02-23,Wednesday,3.46144,,
2000-02-24,Thursday,3.49806,,
2000-02-25,Friday,3.52268,,start
2000-02-26,Saturday,3.52268,imputed from 924,
2000-02-27,Sunday,3.52268,imputed from 925,
2000-02-28,Monday,3.65562,,
2000-02-29,Tuesday,3.72266,,
2000-03-01,Wednesday,3.6795,,
2000-03-02,Thursday,3.72624,,
2000-03-03,Friday,3.76314,,start
2000-03-04,Saturday,3.76314,imputed from 931,
2000-03-05,Sunday,3.76314,imputed from 932,
2000-03-06,Monday,3.83591,,
2000-03-07,Tuesday,3.79411,,
2000-03-08,Wednesday,3.78788,,
2000-03-09,Thursday,3.7753,,
2000-03-10,Friday,3.784,,start
2000-03-11,Saturday,3.784,imputed from 938,
2000-03-12,Sunday,3.784,imputed from 939,
2000-03-13,Monday,3.85976,,
2000-03-14,Tuesday,3.97674,,
2000-03-15,Wednesday,3.92067,,
2000-03-16,Thursday,3.91362,,
2000-03-17,Friday,3.99573,,start
2000-03-18,Saturday,3.99573,imputed from 945,
2000-03-19,Sunday,3.99573,imputed from 946,
2000-03-20,Monday,3.91156,,
2000-03-21,Tuesday,3.8744,,
2000-03-22,Wednesday,3.92295,,
2000-03-23,Thursday,3.79913,,
2000-03-24,Friday,3.77255,,start
2000-03-25,Saturday,3.77255,imputed from 952,
2000-03-26,Sunday,3.77255,imputed from 953,
2000-03-27,Monday,3.82881,,
2000-03-28,Tuesday,3.72375,,
2000-03-29,Wednesday,3.79612,,
2000-03-30,Thursday,3.87312,,
2000-03-31,Friday,3.92421,,start
2000-04-01,Saturday,3.92421,imputed from 959,
2000-04-02,Sunday,3.92421,imputed from 960,
2000-04-03,Monday,3.88597,,
2000-04-04,Tuesday,3.79436,,
2000-04-05,Wednesday,3.79343,,
2000-04-06,Thursday,3.72008,,
2000-04-07,Friday,3.75672,,start
2000-04-08,Saturday,3.75672,imputed from 966,
2000-04-09,Sunday,3.75672,imputed from 967,
2000-04-10,Monday,3.72098,,
2000-04-11,Tuesday,3.67045,,
2000-04-12,Wednesday,3.72887,,
2000-04-13,Thursday,3.75875,,
2000-04-14,Friday,3.72475,,start
2000-04-15,Saturday,3.72475,imputed from 973,
2000-04-16,Sunday,3.72475,imputed from 974,
2000-04-17,Monday,3.68077,,
2000-04-18,Tuesday,3.72154,,
2000-04-19,Wednesday,3.80889,,
2000-04-20,Thursday,3.80623,,
2000-04-21,Friday,3.80623,imputed from 979,start
2000-04-22,Saturday,3.80623,imputed from 980,
2000-04-23,Sunday,3.80623,imputed from 981,
2000-04-24,Monday,3.80965,,
2000-04-25,Tuesday,3.92542,,
2000-04-26,Wednesday,3.87796,,
2000-04-27,Thursday,4.05346,,
2000-04-28,Friday,3.99063,,start
2000-04-29,Saturday,3.99063,imputed from 987,
2000-04-30,Sunday,3.99063,imputed from 988,
2000-05-01,Monday,4.17386,,
2000-05-02,Tuesday,4.24461,,
2000-05-03,Wednesday,4.3312,,
2000-05-04,Thursday,4.33984,,
2000-05-05,Friday,4.29324,,start
2000-05-06,Saturday,4.29324,imputed from 994,
2000-05-07,Sunday,4.29324,imputed from 995,
2000-05-08,Monday,4.16617,,
2000-05-09,Tuesday,4.10173,,
2000-05-10,Wednesday,4.1779,,
2000-05-11,Thursday,4.22536,,
2000-05-12,Friday,4.18709,,start
2000-05-13,Saturday,4.18709,imputed from 1001,
2000-05-14,Sunday,4.18709,imputed from 1002,
2000-05-15,Monday,4.0714,,
2000-05-16,Tuesday,4.03835,,
2000-05-17,Wednesday,4.09417,,
2000-05-18,Thursday,4.14453,,
2000-05-19,Friday,4.15584,,start
2000-05-20,Saturday,4.15584,imputed from 1008,
2000-05-21,Sunday,4.15584,imputed from 1009,
2000-05-22,Monday,4.1399,,
2000-05-23,Tuesday,4.11648,,
2000-05-24,Wednesday,4.03096,,
2000-05-25,Thursday,3.96137,,
2000-05-26,Friday,3.9256,,start
2000-05-27,Saturday,3.9256,imputed from 1015,
2000-05-28,Sunday,3.9256,imputed from 1016,
2000-05-29,Monday,3.9256,imputed from 1017,
2000-05-30,Tuesday,3.78086,,
2000-05-31,Wednesday,3.78518,,
2000-06-01,Thursday,3.81366,,
2000-06-02,Friday,3.8188,,start
2000-06-03,Saturday,3.8188,imputed from 1022,
2000-06-04,Sunday,3.8188,imputed from 1023,
2000-06-05,Monday,3.7313,,
2000-06-06,Tuesday,3.71901,,
2000-06-07,Wednesday,3.5861,,
2000-06-08,Thursday,3.58459,,
2000-06-09,Friday,3.60206,,start
2000-06-10,Saturday,3.60206,imputed from 1029,
2000-06-11,Sunday,3.60206,imputed from 1030,
2000-06-12,Monday,3.40385,,
2000-06-13,Tuesday,3.3803,,
2000-06-14,Wednesday,3.3146,,
2000-06-15,Thursday,3.37101,,
2000-06-16,Friday,3.35227,,start
2000-06-17,Saturday,3.35227,imputed from 1036,
2000-06-18,Sunday,3.35227,imputed from 1037,
2000-06-19,Monday,3.34287,,
2000-06-20,Tuesday,3.29223,,
2000-06-21,Wednesday,3.3374,,
2000-06-22,Thursday,3.35085,,
2000-06-23,Friday,3.30492,,start
2000-06-24,Saturday,3.30492,imputed from 1043,
2000-06-25,Sunday,3.30492,imputed from 1044,
2000-06-26,Monday,3.20513,,
2000-06-27,Tuesday,3.22532,,
2000-06-28,Wednesday,3.16881,,
2000-06-29,Thursday,3.34007,,
2000-06-30,Friday,3.19268,,start
2000-07-01,Saturday,3.19268,imputed from 1050,
2000-07-02,Sunday,3.19268,imputed from 1051,
2000-07-03,Monday,3.11933,,
2000-07-04,Tuesday,3.11933,imputed from 1053,
2000-07-05,Wednesday,3.12485,,
2000-07-06,Thursday,3.06275,,
2000-07-07,Friday,3.10636,,start
2000-07-08,Saturday,3.10636,imputed from 1057,
2000-07-09,Sunday,3.10636,imputed from 1058,
2000-07-10,Monday,3.04193,,
2000-07-11,Tuesday,3.0168,,
2000-07-12,Wednesday,3.06395,,
2000-07-13,Thursday,3.07793,,
2000-07-14,Friday,3.018,,start
2000-07-15,Saturday,3.018,imputed from 1064,
2000-07-16,Sunday,3.018,imputed from 1065,
2000-07-17,Monday,2.97089,,
2000-07-18,Tuesday,2.99882,,
2000-07-19,Wednesday,3.06158,,
2000-07-20,Thursday,3.0995,,
2000-07-21,Friday,3.1174,,start
2000-07-22,Saturday,3.1174,imputed from 1071,
2000-07-23,Sunday,3.1174,imputed from 1072,
2000-07-24,Monday,3.07525,,
2000-07-25,Tuesday,3.02232,,
2000-07-26,Wednesday,2.97428,,
2000-07-27,Thursday,3.00695,,
2000-07-28,Friday,3.02153,,start
2000-07-29,Saturday,3.02153,imputed from 1078,
2000-07-30,Sunday,3.02153,imputed from 1079,
2000-07-31,Monday,3.00531,,
2000-08-01,Tuesday,3.01243,,
2000-08-02,Wednesday,3.04738,,
2000-08-03,Thursday,3.07332,,
2000-08-04,Friday,3.05108,,start
2000-08-05,Saturday,3.05108,imputed from 1085,
2000-08-06,Sunday,3.05108,imputed from 1086,
2000-08-07,Monday,3.02939,,
2000-08-08,Tuesday,3.07609,,
2000-08-09,Wednesday,3.06073,,
2000-08-10,Thursday,3.0253,,
2000-08-11,Friday,3.00413,,start
2000-08-12,Saturday,3.00413,imputed from 1092,
2000-08-13,Sunday,3.00413,imputed from 1093,
2000-08-14,Monday,3.0178,,
2000-08-15,Tuesday,3.00743,,
2000-08-16,Wednesday,3.04932,,
2000-08-17,Thursday,3.05039,,
2000-08-18,Friday,3.06837,,start
2000-08-19,Saturday,3.06837,imputed from 1099,
2000-08-20,Sunday,3.06837,imputed from 1100,
2000-08-21,Monday,3.05106,,
2000-08-22,Tuesday,3.05247,,
2000-08-23,Wednesday,3.02394,,
2000-08-24,Thursday,3.0147,,
2000-08-25,Friday,3.0178,,start
2000-08-26,Saturday,3.0178,imputed from 1106,
2000-08-27,Sunday,3.0178,imputed from 1107,
2000-08-28,Monday,3.07268,,
2000-08-29,Tuesday,3.19508,,
2000-08-30,Wednesday,3.36156,,
2000-08-31,Thursday,3.42676,,
2000-09-01,Friday,3.34809,,start
2000-09-02,Saturday,3.34809,imputed from 1113,
2000-09-03,Sunday,3.34809,imputed from 1114,
2000-09-04,Monday,3.34809,imputed from 1115,
2000-09-05,Tuesday,3.45847,,
2000-09-06,Wednesday,3.44662,,
2000-09-07,Thursday,3.41995,,
2000-09-08,Friday,3.49691,,start
2000-09-09,Saturday,3.49691,imputed from 1120,
2000-09-10,Sunday,3.49691,imputed from 1121,
2000-09-11,Monday,3.47018,,
2000-09-12,Tuesday,3.4305,,
2000-09-13,Wednesday,3.37615,,
2000-09-14,Thursday,3.36446,,
2000-09-15,Friday,3.33838,,start
2000-09-16,Saturday,3.33838,imputed from 1127,
2000-09-17,Sunday,3.33838,imputed from 1128,
2000-09-18,Monday,3.38599,,
2000-09-19,Tuesday,3.33268,,
2000-09-20,Wednesday,3.34941,,
2000-09-21,Thursday,3.36115,,
2000-09-22,Friday,3.36047,,start
2000-09-23,Saturday,3.36047,imputed from 1134,
2000-09-24,Sunday,3.36047,imputed from 1135,
2000-09-25,Monday,3.36042,,
2000-09-26,Tuesday,3.36427,,
2000-09-27,Wednesday,3.36504,,
2000-09-28,Thursday,3.39414,,
2000-09-29,Friday,3.41059,,start
2000-09-30,Saturday,3.41059,imputed from 1141,
2000-10-01,Sunday,3.41059,imputed from 1142,
2000-10-02,Monday,3.45559,,
2000-10-03,Tuesday,3.53032,,
2000-10-04,Wednesday,3.55293,,
2000-10-05,Thursday,3.56084,,
2000-10-06,Friday,3.55891,,start
2000-10-07,Saturday,3.55891,imputed from 1148,
2000-10-08,Sunday,3.55891,imputed from 1149,
2000-10-09,Monday,3.53592,,
2000-10-10,Tuesday,3.55779,,
2000-10-11,Wednesday,3.55605,,
2000-10-12,Thursday,3.62461,,
2000-10-13,Friday,3.65934,,start
2000-10-14,Saturday,3.65934,imputed from 1155,
2000-10-15,Sunday,3.65934,imputed from 1156,
2000-10-16,Monday,3.67788,,
2000-10-17,Tuesday,3.68499,,
2000-10-18,Wednesday,3.70013,,
2000-10-19,Thursday,3.6971,,
2000-10-20,Friday,3.66228,,start
2000-10-21,Saturday,3.66228,imputed from 1162,
2000-10-22,Sunday,3.66228,imputed from 1163,
2000-10-23,Monday,3.65383,,
2000-10-24,Tuesday,3.66608,,
2000-10-25,Wednesday,3.70078,,
2000-10-26,Thursday,3.67084,,
2000-10-27,Friday,3.62635,,start
2000-10-28,Saturday,3.62635,imputed from 1169,
2000-10-29,Sunday,3.62635,imputed from 1170,
2000-10-30,Monday,3.62243,,
2000-10-31,Tuesday,3.7045,,
2000-11-01,Wednesday,3.66083,,
2000-11-02,Thursday,3.77148,,
2000-11-03,Friday,3.75704,,start
2000-11-04,Saturday,3.75704,imputed from 1176,
2000-11-05,Sunday,3.75704,imputed from 1177,
2000-11-06,Monday,3.79091,,
2000-11-07,Tuesday,3.80473,,
2000-11-08,Wednesday,3.8515,,
2000-11-09,Thursday,3.79128,,
2000-11-10,Friday,3.74307,,start
2000-11-11,Saturday,3.74307,imputed from 1183,
2000-11-12,Sunday,3.74307,imputed from 1184,
2000-11-13,Monday,3.72413,,
2000-11-14,Tuesday,3.70594,,
2000-11-15,Wednesday,3.69288,,
2000-11-16,Thursday,3.7289,,
2000-11-17,Friday,3.78285,,start
2000-11-18,Saturday,3.78285,imputed from 1190,
2000-11-19,Sunday,3.78285,imputed from 1191,
2000-11-20,Monday,3.79884,,
2000-11-21,Tuesday,3.80109,,
2000-11-22,Wednesday,3.78366,,
2000-11-23,Thursday,3.78366,imputed from 1195,
2000-11-24,Friday,3.81306,,start
2000-11-25,Saturday,3.81306,imputed from 1197,
2000-11-26,Sunday,3.81306,imputed from 1198,
2000-11-27,Monday,3.74227,,
2000-11-28,Tuesday,3.65765,,
2000-11-29,Wednesday,3.823,,
2000-11-30,Thursday,3.82149,,
2000-12-01,Friday,3.82575,,start
2000-12-02,Saturday,3.82575,imputed from 1204,
2000-12-03,Sunday,3.82575,imputed from 1205,
2000-12-04,Monday,3.7502,,
2000-12-05,Tuesday,3.7686,,
2000-12-06,Wednesday,3.72969,,
2000-12-07,Thursday,3.65655,,
2000-12-08,Friday,3.73166,,start
2000-12-09,Saturday,3.73166,imputed from 1211,
2000-12-10,Sunday,3.73166,imputed from 1212,
2000-12-11,Monday,3.71938,,
2000-12-12,Tuesday,3.7089,,
2000-12-13,Wednesday,3.73513,,
2000-12-14,Thursday,3.69964,,
2000-12-15,Friday,3.66333,,start
2000-12-16,Saturday,3.66333,imputed from 1218,
2000-12-17,Sunday,3.66333,imputed from 1219,
2000-12-18,Monday,3.76221,,
2000-12-19,Tuesday,3.82646,,
2000-12-20,Wednesday,3.76268,,
2000-12-21,Thursday,3.77476,,
2000-12-22,Friday,3.73503,,start
2000-12-23,Saturday,3.73503,imputed from 1225,
2000-12-24,Sunday,3.73503,imputed from 1226,
2000-12-25,Monday,3.73503,imputed from 1227,
2000-12-26,Tuesday,3.706,,
2000-12-27,Wednesday,3.74761,,
2000-12-28,Thursday,3.77955,,
2000-12-29,Friday,3.74253,,start
2000-12-30,Saturday,3.74253,imputed from 1232,
2000-12-31,Sunday,3.74253,imputed from 1233,
2001-01-01,Monday,3.74253,imputed from 1234,
2001-01-02,Tuesday,3.65691,,
2001-01-03,Wednesday,3.68759,,
2001-01-04,Thursday,3.68851,,
2001-01-05,Friday,3.61555,,start
2001-01-06,Saturday,3.61555,imputed from 1239,
2001-01-07,Sunday,3.61555,imputed from 1240,
2001-01-08,Monday,3.63254,,
2001-01-09,Tuesday,3.67777,,
2001-01-10,Wednesday,3.72456,,
2001-01-11,Thursday,3.58203,,
2001-01-12,Friday,3.54856,,start
2001-01-13,Saturday,3.54856,imputed from 1246,
2001-01-14,Sunday,3.54856,imputed from 1247,
2001-01-15,Monday,3.54856,imputed from 1248,
2001-01-16,Tuesday,3.54174,,
2001-01-17,Wednesday,3.59136,,
2001-01-18,Thursday,3.53225,,
2001-01-19,Friday,3.51224,,start
2001-01-20,Saturday,3.51224,imputed from 1253,
2001-01-21,Sunday,3.51224,imputed from 1254,
2001-01-22,Monday,3.52257,,
2001-01-23,Tuesday,3.49483,,
2001-01-24,Wednesday,3.56178,,
2001-01-25,Thursday,3.5298,,
2001-01-26,Friday,3.47351,,start
2001-01-27,Saturday,3.47351,imputed from 1260,
2001-01-28,Sunday,3.47351,imputed from 1261,
2001-01-29,Monday,3.44924,,
2001-01-30,Tuesday,3.443,,
2001-01-31,Wednesday,3.43157,,
2001-02-01,Thursday,3.43719,,
2001-02-02,Friday,3.50257,,start
2001-02-03,Saturday,3.50257,imputed from 1267,
2001-02-04,Sunday,3.50257,imputed from 1268,
2001-02-05,Monday,3.47171,,
2001-02-06,Tuesday,3.53641,,
2001-02-07,Wednesday,3.49342,,
2001-02-08,Thursday,3.50595,,
2001-02-09,Friday,3.48237,,start
2001-02-10,Saturday,3.48237,imputed from 1274,
2001-02-11,Sunday,3.48237,imputed from 1275,
2001-02-12,Monday,3.48111,,
2001-02-13,Tuesday,3.50639,,
2001-02-14,Wednesday,3.55186,,
2001-02-15,Thursday,3.58831,,
2001-02-16,Friday,3.55206,,start
2001-02-17,Saturday,3.55206,imputed from 1281,
2001-02-18,Sunday,3.55206,imputed from 1282,
2001-02-19,Monday,3.55206,imputed from 1283,
2001-02-20,Tuesday,3.58214,,
2001-02-21,Wednesday,3.55114,,
2001-02-22,Thursday,3.55317,,
2001-02-23,Friday,3.51435,,start
2001-02-24,Saturday,3.51435,imputed from 1288,
2001-02-25,Sunday,3.51435,imputed from 1289,
2001-02-26,Monday,3.53214,,
