date,weekday,S 1_Comdty_PX-LAST-CHF,imputed,S 1_Comdty_start
2018-10-03,Wednesday,8.52627,,
2018-10-04,Thursday,8.52892,,
2018-10-05,Friday,8.61961,,start
2018-10-06,Saturday,8.61961,imputed from 7721,
2018-10-07,Sunday,8.61961,imputed from 7722,
2018-10-08,Monday,8.63836,,
2018-10-09,Tuesday,8.56355,,
2018-10-10,Wednesday,8.44495,,
2018-10-11,Thursday,8.51127,,
2018-10-12,Friday,8.59606,,start
2018-10-13,Saturday,8.59606,imputed from 7728,
2018-10-14,Sunday,8.59606,imputed from 7729,
2018-10-15,Monday,8.80178,,
2018-10-16,Tuesday,8.75637,,
2018-10-17,Wednesday,8.7955,,
2018-10-18,Thursday,8.58751,,
2018-10-19,Friday,8.53923,,start
2018-10-20,Saturday,8.53923,imputed from 7735,
2018-10-21,Sunday,8.53923,imputed from 7736,
2018-10-22,Monday,8.55753,,
2018-10-23,Tuesday,8.53041,,
2018-10-24,Wednesday,8.48379,,
2018-10-25,Thursday,8.41834,,
2018-10-26,Friday,8.43648,,start
2018-10-27,Saturday,8.43648,imputed from 7742,
2018-10-28,Sunday,8.43648,imputed from 7743,
2018-10-29,Monday,8.40175,,
2018-10-30,Tuesday,8.50981,,
2018-10-31,Wednesday,8.59586,,
2018-11-01,Thursday,8.83147,,
2018-11-02,Friday,8.91212,,start
2018-11-03,Saturday,8.91212,imputed from 7749,
2018-11-04,Sunday,8.91212,imputed from 7750,
2018-11-05,Monday,8.90002,,
2018-11-06,Tuesday,8.87522,,
2018-11-07,Wednesday,8.7906,,
2018-11-08,Thursday,8.83043,,
2018-11-09,Friday,8.91627,,start
2018-11-10,Saturday,8.91627,imputed from 7756,
2018-11-11,Sunday,8.91627,imputed from 7757,
2018-11-12,Monday,8.90934,,
2018-11-13,Tuesday,8.86242,,
2018-11-14,Wednesday,8.90126,,
2018-11-15,Thursday,8.94349,,
2018-11-16,Friday,8.92339,,start
2018-11-17,Saturday,8.92339,imputed from 7763,
2018-11-18,Sunday,8.92339,imputed from 7764,
2018-11-19,Monday,8.67197,,
2018-11-20,Tuesday,8.76595,,
2018-11-21,Wednesday,8.77967,,
2018-11-22,Thursday,8.77967,imputed from 7768,
2018-11-23,Friday,8.78974,,start
2018-11-24,Saturday,8.78974,imputed from 7770,
2018-11-25,Sunday,8.78974,imputed from 7771,
2018-11-26,Monday,8.60698,,
2018-11-27,Tuesday,8.75062,,
2018-11-28,Wednesday,8.86493,,
2018-11-29,Thursday,8.84677,,
2018-11-30,Friday,8.93676,,start
2018-12-01,Saturday,8.93676,imputed from 7777,
2018-12-02,Sunday,8.93676,imputed from 7778,
2018-12-03,Monday,9.04029,,
2018-12-04,Tuesday,9.09835,,
2018-12-05,Wednesday,9.11308,,
2018-12-06,Thursday,9.02588,,
2018-12-07,Friday,9.09141,,start
2018-12-08,Saturday,9.09141,imputed from 7784,
2018-12-09,Sunday,9.09141,imputed from 7785,
2018-12-10,Monday,9.00743,,
2018-12-11,Tuesday,9.0887,,
2018-12-12,Wednesday,9.12548,,
2018-12-13,Thursday,9.01558,,
2018-12-14,Friday,8.97799,,start
2018-12-15,Saturday,8.97799,imputed from 7791,
2018-12-16,Sunday,8.97799,imputed from 7792,
2018-12-17,Monday,8.97964,,
2018-12-18,Tuesday,9.01668,,
2018-12-19,Wednesday,8.9271,,
2018-12-20,Thursday,8.8385,,
2018-12-21,Friday,8.78468,,start
2018-12-22,Saturday,8.78468,imputed from 7798,
2018-12-23,Sunday,8.78468,imputed from 7799,
2018-12-24,Monday,8.73657,,
2018-12-25,Tuesday,8.73657,imputed from 7801,
2018-12-26,Wednesday,8.65128,,
2018-12-27,Thursday,8.58398,,
2018-12-28,Friday,8.69156,,start
2018-12-29,Saturday,8.69156,imputed from 7805,
2018-12-30,Sunday,8.69156,imputed from 7806,
2018-12-31,Monday,8.79606,,
2019-01-01,Tuesday,8.79606,imputed from 7808,
2019-01-02,Wednesday,8.98202,,
2019-01-03,Thursday,9.02436,,
2019-01-04,Friday,9.08599,,start
2019-01-05,Saturday,9.08599,imputed from 7812,
2019-01-06,Sunday,9.08599,imputed from 7813,
2019-01-07,Monday,9.0632,,
2019-01-08,Tuesday,9.00773,,
2019-01-09,Wednesday,9.01639,,
2019-01-10,Thursday,8.91245,,
2019-01-11,Friday,8.94685,,start
2019-01-12,Saturday,8.94685,imputed from 7819,
2019-01-13,Sunday,8.94685,imputed from 7820,
2019-01-14,Monday,8.85701,,
2019-01-15,Tuesday,8.83067,,
2019-01-16,Wednesday,8.85376,,
2019-01-17,Thursday,9.02394,,
2019-01-18,Friday,9.12808,,start
2019-01-19,Saturday,9.12808,imputed from 7826,
2019-01-20,Sunday,9.12808,imputed from 7827,
2019-01-21,Monday,9.12808,imputed from 7828,
2019-01-22,Tuesday,9.0634,,
2019-01-23,Wednesday,9.10059,,
2019-01-24,Thursday,9.13344,,
2019-01-25,Friday,9.18958,,start
2019-01-26,Saturday,9.18958,imputed from 7833,
2019-01-27,Sunday,9.18958,imputed from 7834,
2019-01-28,Monday,9.15033,,
2019-01-29,Tuesday,9.14773,,
2019-01-30,Wednesday,9.20171,,
2019-01-31,Thursday,9.09575,,
2019-02-01,Friday,9.12794,,start
2019-02-02,Saturday,9.12794,imputed from 7840,
2019-02-03,Sunday,9.12794,imputed from 7841,
2019-02-04,Monday,9.16663,,
2019-02-05,Tuesday,9.20526,,
2019-02-06,Wednesday,9.23225,,
2019-02-07,Thursday,9.1462,,
2019-02-08,Friday,9.14317,,start
2019-02-09,Saturday,9.14317,imputed from 7847,
2019-02-10,Sunday,9.14317,imputed from 7848,
2019-02-11,Monday,9.09435,,
2019-02-12,Tuesday,9.23647,,
2019-02-13,Wednesday,9.2429,,
2019-02-14,Thursday,9.07927,,
2019-02-15,Friday,9.13399,,start
2019-02-16,Saturday,9.13399,imputed from 7854,
2019-02-17,Sunday,9.13399,imputed from 7855,
2019-02-18,Monday,9.13399,imputed from 7856,
2019-02-19,Tuesday,9.0129,,
2019-02-20,Wednesday,9.01146,,
2019-02-21,Thursday,9.12367,,
2019-02-22,Friday,9.09522,,start
2019-02-23,Saturday,9.09522,imputed from 7861,
2019-02-24,Sunday,9.09522,imputed from 7862,
2019-02-25,Monday,9.12571,,
2019-02-26,Tuesday,9.0375,,
2019-02-27,Wednesday,9.17758,,
2019-02-28,Thursday,9.07974,,
2019-03-01,Friday,9.10771,,start
2019-03-02,Saturday,9.10771,imputed from 7868,
2019-03-03,Sunday,9.10771,imputed from 7869,
2019-03-04,Monday,9.15725,,
2019-03-05,Tuesday,9.18502,,
2019-03-06,Wednesday,9.06239,,
2019-03-07,Thursday,9.11886,,
2019-03-08,Friday,9.0211,,start
2019-03-09,Saturday,9.0211,imputed from 7875,
2019-03-10,Sunday,9.0211,imputed from 7876,
2019-03-11,Monday,8.99879,,
2019-03-12,Tuesday,9.03548,,
2019-03-13,Wednesday,9.05325,,
2019-03-14,Thursday,9.02094,,
2019-03-15,Friday,9.11614,,start
2019-03-16,Saturday,9.11614,imputed from 7882,
2019-03-17,Sunday,9.11614,imputed from 7883,
2019-03-18,Monday,9.07109,,
2019-03-19,Tuesday,9.03277,,
2019-03-20,Wednesday,9.03735,,
2019-03-21,Thursday,9.04582,,
2019-03-22,Friday,8.98689,,start
2019-03-23,Saturday,8.98689,imputed from 7889,
2019-03-24,Sunday,8.98689,imputed from 7890,
2019-03-25,Monday,8.99248,,
2019-03-26,Tuesday,8.94985,,
2019-03-27,Wednesday,8.83329,,
2019-03-28,Thursday,8.85319,,
2019-03-29,Friday,8.80448,,start
2019-03-30,Saturday,8.80448,imputed from 7896,
2019-03-31,Sunday,8.80448,imputed from 7897,
2019-04-01,Monday,8.94694,,
2019-04-02,Tuesday,8.9838,,
2019-04-03,Wednesday,8.96234,,
2019-04-04,Thursday,9.06409,,
2019-04-05,Friday,8.9927,,start
2019-04-06,Saturday,8.9927,imputed from 7903,
2019-04-07,Sunday,8.9927,imputed from 7904,
2019-04-08,Monday,8.97761,,
2019-04-09,Tuesday,8.9884,,
2019-04-10,Wednesday,9.04165,,
2019-04-11,Thursday,8.97936,,
2019-04-12,Friday,8.97041,,start
2019-04-13,Saturday,8.97041,imputed from 7910,
2019-04-14,Sunday,8.97041,imputed from 7911,
2019-04-15,Monday,9.02255,,
2019-04-16,Tuesday,8.95104,,
2019-04-17,Wednesday,8.88317,,
2019-04-18,Thursday,8.94236,,
2019-04-19,Friday,8.94236,imputed from 7916,start
2019-04-20,Saturday,8.94236,imputed from 7917,
2019-04-21,Sunday,8.94236,imputed from 7918,
2019-04-22,Monday,8.90681,,
2019-04-23,Tuesday,8.80102,,
2019-04-24,Wednesday,8.72954,,
2019-04-25,Thursday,8.76779,,
2019-04-26,Friday,8.69886,,start
2019-04-27,Saturday,8.69886,imputed from 7924,
2019-04-28,Sunday,8.69886,imputed from 7925,
2019-04-29,Monday,8.77793,,
2019-04-30,Tuesday,8.6997,,
2019-05-01,Wednesday,8.63845,,
2019-05-02,Thursday,8.59272,,
2019-05-03,Friday,8.56821,,start
2019-05-04,Saturday,8.56821,imputed from 7931,
2019-05-05,Sunday,8.56821,imputed from 7932,
2019-05-06,Monday,8.44281,,
2019-05-07,Tuesday,8.48362,,
2019-05-08,Wednesday,8.4363,,
2019-05-09,Thursday,8.24535,,
2019-05-10,Friday,8.18637,,start
2019-05-11,Saturday,8.18637,imputed from 7938,
2019-05-12,Sunday,8.18637,imputed from 7939,
2019-05-13,Monday,8.07155,,
2019-05-14,Tuesday,8.3915,,
2019-05-15,Wednesday,8.4327,,
2019-05-16,Thursday,8.47896,,
2019-05-17,Friday,8.30461,,start
2019-05-18,Saturday,8.30461,imputed from 7945,
2019-05-19,Sunday,8.30461,imputed from 7946,
2019-05-20,Monday,8.38654,,
2019-05-21,Tuesday,8.30795,,
2019-05-22,Wednesday,8.35542,,
2019-05-23,Thursday,8.24375,,
2019-05-24,Friday,8.31078,,start
2019-05-25,Saturday,8.31078,imputed from 7952,
2019-05-26,Sunday,8.31078,imputed from 7953,
2019-05-27,Monday,8.31078,imputed from 7954,
2019-05-28,Tuesday,8.63704,,
2019-05-29,Wednesday,8.78017,,
2019-05-30,Thursday,8.95934,,
2019-05-31,Friday,8.79418,,start
2019-06-01,Saturday,8.79418,imputed from 7959,
2019-06-02,Sunday,8.79418,imputed from 7960,
2019-06-03,Monday,8.76363,,
2019-06-04,Tuesday,8.76283,,
2019-06-05,Wednesday,8.64271,,
2019-06-06,Thursday,8.59107,,
2019-06-07,Friday,8.44691,,start
2019-06-08,Saturday,8.44691,imputed from 7966,
2019-06-09,Sunday,8.44691,imputed from 7967,
2019-06-10,Monday,8.494,,
2019-06-11,Tuesday,8.52118,,
2019-06-12,Wednesday,8.73698,,
2019-06-13,Thursday,8.83382,,
2019-06-14,Friday,8.95853,,start
2019-06-15,Saturday,8.95853,imputed from 7973,
2019-06-16,Sunday,8.95853,imputed from 7974,
2019-06-17,Monday,9.11563,,
2019-06-18,Tuesday,9.13226,,
2019-06-19,Wednesday,8.99456,,
2019-06-20,Thursday,8.98014,,
2019-06-21,Friday,8.82799,,start
2019-06-22,Saturday,8.82799,imputed from 7980,
2019-06-23,Sunday,8.82799,imputed from 7981,
2019-06-24,Monday,8.84366,,
2019-06-25,Tuesday,8.81816,,
2019-06-26,Wednesday,8.73861,,
2019-06-27,Thursday,8.72836,,
2019-06-28,Friday,8.83606,,start
2019-06-29,Saturday,8.83606,imputed from 7987,
2019-06-30,Sunday,8.83606,imputed from 7988,
2019-07-01,Monday,8.7845,,
2019-07-02,Tuesday,8.66466,,
2019-07-03,Wednesday,8.77827,,
2019-07-04,Thursday,8.77827,imputed from 7992,
2019-07-05,Friday,8.69342,,start
2019-07-06,Saturday,8.69342,imputed from 7994,
2019-07-07,Sunday,8.69342,imputed from 7995,
2019-07-08,Monday,8.73111,,
2019-07-09,Tuesday,8.79887,,
2019-07-10,Wednesday,8.85197,,
2019-07-11,Thursday,8.8983,,
2019-07-12,Friday,8.98729,,start
2019-07-13,Saturday,8.98729,imputed from 8001,
2019-07-14,Sunday,8.98729,imputed from 8002,
2019-07-15,Monday,8.87953,,
2019-07-16,Tuesday,8.77275,,
2019-07-17,Wednesday,8.71557,,
2019-07-18,Thursday,8.69794,,
2019-07-19,Friday,8.85003,,start
2019-07-20,Saturday,8.85003,imputed from 8008,
2019-07-21,Sunday,8.85003,imputed from 8009,
2019-07-22,Monday,8.7164,,
2019-07-23,Tuesday,8.72552,,
2019-07-24,Wednesday,8.77813,,
2019-07-25,Thursday,8.74646,,
2019-07-26,Friday,8.77951,,start
2019-07-27,Saturday,8.77951,imputed from 8015,
2019-07-28,Sunday,8.77951,imputed from 8016,
2019-07-29,Monday,8.78753,,
2019-07-30,Tuesday,8.75938,,
2019-07-31,Wednesday,8.60223,,
2019-08-01,Thursday,8.46354,,
2019-08-02,Friday,8.40175,,start
2019-08-03,Saturday,8.40175,imputed from 8022,
2019-08-04,Sunday,8.40175,imputed from 8023,
2019-08-05,Monday,8.32032,,
2019-08-06,Tuesday,8.32955,,
2019-08-07,Wednesday,8.29917,,
2019-08-08,Thursday,8.4919,,
2019-08-09,Friday,8.5474,,start
2019-08-10,Saturday,8.5474,imputed from 8029,
2019-08-11,Sunday,8.5474,imputed from 8030,
2019-08-12,Monday,8.41094,,
2019-08-13,Tuesday,8.54607,,
2019-08-14,Wednesday,8.42045,,
2019-08-15,Thursday,8.38352,,
2019-08-16,Friday,8.49038,,start
2019-08-17,Saturday,8.49038,imputed from 8036,
2019-08-18,Sunday,8.49038,imputed from 8037,
2019-08-19,Monday,8.37262,,
2019-08-20,Tuesday,8.37351,,
2019-08-21,Wednesday,8.4372,,
2019-08-22,Thursday,8.4239,,
2019-08-23,Friday,8.22422,,start
2019-08-24,Saturday,8.22422,imputed from 8043,
2019-08-25,Sunday,8.22422,imputed from 8044,
2019-08-26,Monday,8.36333,,
2019-08-27,Tuesday,8.29579,,
2019-08-28,Wednesday,8.36804,,
2019-08-29,Thursday,8.56688,,
2019-08-30,Friday,8.60571,,start
2019-08-31,Saturday,8.60571,imputed from 8050,
2019-09-01,Sunday,8.60571,imputed from 8051,
2019-09-02,Monday,8.60571,imputed from 8052,
2019-09-03,Tuesday,8.57296,,
2019-09-04,Wednesday,8.59128,,
2019-09-05,Thursday,8.4987,,
2019-09-06,Friday,8.47114,,start
2019-09-07,Saturday,8.47114,imputed from 8057,
2019-09-08,Sunday,8.47114,imputed from 8058,
2019-09-09,Monday,8.49601,,
2019-09-10,Tuesday,8.64588,,
2019-09-11,Wednesday,8.60608,,
2019-09-12,Thursday,8.8565,,
2019-09-13,Friday,8.90122,,start
2019-09-14,Saturday,8.90122,imputed from 8064,
2019-09-15,Sunday,8.90122,imputed from 8065,
2019-09-16,Monday,8.9298,,
2019-09-17,Tuesday,8.86868,,
2019-09-18,Wednesday,8.83951,,
2019-09-19,Thursday,8.87196,,
2019-09-20,Friday,8.76306,,start
2019-09-21,Saturday,8.76306,imputed from 8071,
2019-09-22,Sunday,8.76306,imputed from 8072,
2019-09-23,Monday,8.83307,,
2019-09-24,Tuesday,8.80926,,
2019-09-25,Wednesday,8.81602,,
2019-09-26,Thursday,8.82547,,
2019-09-27,Friday,8.74435,,start
2019-09-28,Saturday,8.74435,imputed from 8078,
2019-09-29,Sunday,8.74435,imputed from 8079,
2019-09-30,Monday,9.04097,,
2019-10-01,Tuesday,9.13707,,
2019-10-02,Wednesday,9.10917,,
2019-10-03,Thursday,9.09744,,
2019-10-04,Friday,9.1176,,start
2019-10-05,Saturday,9.1176,imputed from 8085,
2019-10-06,Sunday,9.1176,imputed from 8086,
2019-10-07,Monday,9.10308,,
2019-10-08,Tuesday,9.15437,,
2019-10-09,Wednesday,9.20055,,
2019-10-10,Thursday,9.19437,,
2019-10-11,Friday,9.32537,,start
2019-10-12,Saturday,9.32537,imputed from 8092,
2019-10-13,Sunday,9.32537,imputed from 8093,
2019-10-14,Monday,9.37679,,
2019-10-15,Tuesday,9.32786,,
2019-10-16,Wednesday,9.23267,,
2019-10-17,Thursday,9.19484,,
2019-10-18,Friday,9.1971,,start
2019-10-19,Saturday,9.1971,imputed from 8099,
2019-10-20,Sunday,9.1971,imputed from 8100,
2019-10-21,Monday,9.20184,,
2019-10-22,Tuesday,9.23539,,
2019-10-23,Wednesday,9.25066,,
2019-10-24,Thursday,9.26344,,
2019-10-25,Friday,9.16017,,start
2019-10-26,Saturday,9.16017,imputed from 8106,
2019-10-27,Sunday,9.16017,imputed from 8107,
2019-10-28,Monday,9.15962,,
2019-10-29,Tuesday,9.12465,,
2019-10-30,Wednesday,9.22219,,
2019-10-31,Thursday,9.19665,,
2019-11-01,Friday,9.23261,,start
2019-11-02,Saturday,9.23261,imputed from 8113,
2019-11-03,Sunday,9.23261,imputed from 8114,
2019-11-04,Monday,9.25525,,
2019-11-05,Tuesday,9.27897,,
2019-11-06,Wednesday,9.20544,,
2019-11-07,Thursday,9.34065,,
2019-11-08,Friday,9.28673,,start
2019-11-09,Saturday,9.28673,imputed from 8120,
2019-11-10,Sunday,9.28673,imputed from 8121,
2019-11-11,Monday,9.10764,,
2019-11-12,Tuesday,9.10856,,
2019-11-13,Wednesday,9.06097,,
2019-11-14,Thursday,9.05932,,
2019-11-15,Friday,9.08976,,start
2019-11-16,Saturday,9.08976,imputed from 8127,
2019-11-17,Sunday,9.08976,imputed from 8128,
2019-11-18,Monday,8.99145,,
2019-11-19,Tuesday,9.02932,,
2019-11-20,Wednesday,8.96946,,
2019-11-21,Thursday,8.94333,,
2019-11-22,Friday,8.94937,,start
2019-11-23,Saturday,8.94937,imputed from 8134,
2019-11-24,Sunday,8.94937,imputed from 8135,
2019-11-25,Monday,8.89644,,
2019-11-26,Tuesday,8.82128,,
2019-11-27,Wednesday,8.81735,,
2019-11-28,Thursday,8.81735,imputed from 8139,
2019-11-29,Friday,8.76487,,start
2019-11-30,Saturday,8.76487,imputed from 8141,
2019-12-01,Sunday,8.76487,imputed from 8142,
2019-12-02,Monday,8.63623,,
2019-12-03,Tuesday,8.59067,,
2019-12-04,Wednesday,8.68605,,
2019-12-05,Thursday,8.72932,,
2019-12-06,Friday,8.80783,,start
2019-12-07,Saturday,8.80783,imputed from 8148,
2019-12-08,Sunday,8.80783,imputed from 8149,
2019-12-09,Monday,8.87111,,
2019-12-10,Tuesday,8.87821,,
2019-12-11,Wednesday,8.80812,,
2019-12-12,Thursday,8.86213,,
2019-12-13,Friday,8.93343,,start
2019-12-14,Saturday,8.93343,imputed from 8155,
2019-12-15,Sunday,8.93343,imputed from 8156,
2019-12-16,Monday,9.06603,,
2019-12-17,Tuesday,9.10454,,
2019-12-18,Wednesday,9.10394,,
2019-12-19,Thursday,9.03606,,
2019-12-20,Friday,9.12377,,start
2019-12-21,Saturday,9.12377,imputed from 8162,
2019-12-22,Sunday,9.12377,imputed from 8163,
2019-12-23,Monday,9.17188,,
2019-12-24,Tuesday,9.1777,,
2019-12-25,Wednesday,9.1777,imputed from 8166,
2019-12-26,Thursday,9.19839,,
2019-12-27,Friday,9.04775,,start
2019-12-28,Saturday,9.04775,imputed from 8169,
2019-12-29,Sunday,9.04775,imputed from 8170,
2019-12-30,Monday,9.22115,,
2019-12-31,Tuesday,9.23395,,
2020-01-01,Wednesday,9.23395,imputed from 8173,
2020-01-02,Thursday,9.3024,,
2020-01-03,Friday,9.14008,,start
2020-01-04,Saturday,9.14008,imputed from 8176,
2020-01-05,Sunday,9.14008,imputed from 8177,
2020-01-06,Monday,9.14707,,
2020-01-07,Tuesday,9.16246,,
2020-01-08,Wednesday,9.21958,,
2020-01-09,Thursday,9.17648,,
2020-01-10,Friday,9.2008,,start
2020-01-11,Saturday,9.2008,imputed from 8183,
2020-01-12,Sunday,9.2008,imputed from 8184,
2020-01-13,Monday,9.13982,,
2020-01-14,Tuesday,9.12192,,
2020-01-15,Wednesday,8.94943,,
2020-01-16,Thursday,8.91568,,
2020-01-17,Friday,8.99998,,start
2020-01-18,Saturday,8.99998,imputed from 8190,
2020-01-19,Sunday,8.99998,imputed from 8191,
2020-01-20,Monday,8.99998,imputed from 8192,
2020-01-21,Tuesday,8.86963,,
2020-01-22,Wednesday,8.85515,,
2020-01-23,Thursday,8.81487,,
2020-01-24,Friday,8.75662,,start
2020-01-25,Saturday,8.75662,imputed from 8197,
2020-01-26,Sunday,8.75662,imputed from 8198,
2020-01-27,Monday,8.70691,,
2020-01-28,Tuesday,8.71282,,
2020-01-29,Wednesday,8.70407,,
2020-01-30,Thursday,8.48561,,
2020-01-31,Friday,8.41003,,start
2020-02-01,Saturday,8.41003,imputed from 8204,
2020-02-02,Sunday,8.41003,imputed from 8205,
2020-02-03,Monday,8.4727,,
2020-02-04,Tuesday,8.52851,,
2020-02-05,Wednesday,8.56504,,
2020-02-06,Thursday,8.59151,,
2020-02-07,Friday,8.62331,,start
2020-02-08,Saturday,8.62331,imputed from 8211,
2020-02-09,Sunday,8.62331,imputed from 8212,
2020-02-10,Monday,8.64354,,
2020-02-11,Tuesday,8.63162,,
2020-02-12,Wednesday,8.72776,,
2020-02-13,Thursday,8.7707,,
2020-02-14,Friday,8.77216,,start
2020-02-15,Saturday,8.77216,imputed from 8218,
2020-02-16,Sunday,8.77216,imputed from 8219,
2020-02-17,Monday,8.77216,imputed from 8220,
2020-02-18,Tuesday,8.76546,,
2020-02-19,Wednesday,8.82984,,
2020-02-20,Thursday,8.7802,,
2020-02-21,Friday,8.70909,,start
2020-02-22,Saturday,8.70909,imputed from 8225,
2020-02-23,Sunday,8.70909,imputed from 8226,
2020-02-24,Monday,8.54055,,
2020-02-25,Tuesday,8.57289,,
2020-02-26,Wednesday,8.60913,,
2020-02-27,Thursday,8.69582,,
2020-02-28,Friday,8.64539,,start
2020-02-29,Saturday,8.64539,imputed from 8232,
2020-03-01,Sunday,8.64539,imputed from 8233,
2020-03-02,Monday,8.61716,,
2020-03-03,Tuesday,8.65553,,
2020-03-04,Wednesday,8.67694,,
2020-03-05,Thursday,8.49908,,
2020-03-06,Friday,8.35814,,start
2020-03-07,Saturday,8.35814,imputed from 8239,
2020-03-08,Sunday,8.35814,imputed from 8240,
2020-03-09,Monday,8.05011,,
2020-03-10,Tuesday,8.20871,,
2020-03-11,Wednesday,8.20156,,
2020-03-12,Thursday,8.13001,,
2020-03-13,Friday,8.09283,,start
2020-03-14,Saturday,8.09283,imputed from 8246,
2020-03-15,Sunday,8.09283,imputed from 8247,
2020-03-16,Monday,7.78279,,
2020-03-17,Tuesday,7.93258,,
2020-03-18,Wednesday,8.01726,,
2020-03-19,Thursday,8.31697,,
2020-03-20,Friday,8.51891,,start
2020-03-21,Saturday,8.51891,imputed from 8253,
2020-03-22,Sunday,8.51891,imputed from 8254,
2020-03-23,Monday,8.68618,,
2020-03-24,Tuesday,8.7203,,
2020-03-25,Wednesday,8.62636,,
2020-03-26,Thursday,8.47945,,
2020-03-27,Friday,8.41215,,start
2020-03-28,Saturday,8.41215,imputed from 8260,
2020-03-29,Sunday,8.41215,imputed from 8261,
2020-03-30,Monday,8.47048,,
2020-03-31,Tuesday,8.55787,,
2020-04-01,Wednesday,8.34797,,
2020-04-02,Thursday,8.36251,,
2020-04-03,Friday,8.35798,,start
2020-04-04,Saturday,8.35798,imputed from 8267,
2020-04-05,Sunday,8.35798,imputed from 8268,
2020-04-06,Monday,8.36166,,
2020-04-07,Tuesday,8.29706,,
2020-04-08,Wednesday,8.29976,,
2020-04-09,Thursday,8.344,,
2020-04-10,Friday,8.344,imputed from 8273,start
2020-04-11,Saturday,8.344,imputed from 8274,
2020-04-12,Sunday,8.344,imputed from 8275,
2020-04-13,Monday,8.25718,,
2020-04-14,Tuesday,8.14136,,
2020-04-15,Wednesday,8.11856,,
2020-04-16,Thursday,8.11731,,
2020-04-17,Friday,8.05527,,start
2020-04-18,Saturday,8.05527,imputed from 8281,
2020-04-19,Sunday,8.05527,imputed from 8282,
2020-04-20,Monday,7.99556,,
2020-04-21,Tuesday,8.06243,,
2020-04-22,Wednesday,8.11544,,
2020-04-23,Thursday,8.1659,,
2020-04-24,Friday,8.12276,,start
2020-04-25,Saturday,8.12276,imputed from 8288,
2020-04-26,Sunday,8.12276,imputed from 8289,
2020-04-27,Monday,8.09436,,
2020-04-28,Tuesday,8.05185,,
2020-04-29,Wednesday,8.17735,,
2020-04-30,Thursday,8.26514,,
2020-05-01,Friday,8.15945,,start
2020-05-02,Saturday,8.15945,imputed from 8295,
2020-05-03,Sunday,8.15945,imputed from 8296,
2020-05-04,Monday,8.07808,,
2020-05-05,Tuesday,8.16917,,
2020-05-06,Wednesday,8.11021,,
2020-05-07,Thursday,8.22637,,
2020-05-08,Friday,8.2541,,start
2020-05-09,Saturday,8.2541,imputed from 8302,
2020-05-10,Sunday,8.2541,imputed from 8303,
2020-05-11,Monday,8.3183,,
2020-05-12,Tuesday,8.25844,,
2020-05-13,Wednesday,8.1591,,
2020-05-14,Thursday,8.15489,,
2020-05-15,Friday,8.15944,,start
2020-05-16,Saturday,8.15944,imputed from 8309,
2020-05-17,Sunday,8.15944,imputed from 8310,
2020-05-18,Monday,8.21424,,
2020-05-19,Tuesday,8.1891,,
2020-05-20,Wednesday,8.17283,,
2020-05-21,Thursday,8.10033,,
2020-05-22,Friday,8.10336,,start
2020-05-23,Saturday,8.10336,imputed from 8316,
2020-05-24,Sunday,8.10336,imputed from 8317,
2020-05-25,Monday,8.10336,imputed from 8318,
2020-05-26,Tuesday,8.18456,,
2020-05-27,Wednesday,8.22112,,
2020-05-28,Thursday,8.16169,,
2020-05-29,Friday,8.08633,,start
2020-05-30,Saturday,8.08633,imputed from 8323,
2020-05-31,Sunday,8.08633,imputed from 8324,
2020-06-01,Monday,8.07973,,
2020-06-02,Tuesday,8.18096,,
2020-06-03,Wednesday,8.24743,,
2020-06-04,Thursday,8.29395,,
2020-06-05,Friday,8.35123,,start
2020-06-06,Saturday,8.35123,imputed from 8330,
2020-06-07,Sunday,8.35123,imputed from 8331,
2020-06-08,Monday,8.27912,,
2020-06-09,Tuesday,8.1957,,
2020-06-10,Wednesday,8.18417,,
2020-06-11,Thursday,8.13261,,
2020-06-12,Friday,8.30476,,start
2020-06-13,Saturday,8.30476,imputed from 8337,
2020-06-14,Sunday,8.30476,imputed from 8338,
2020-06-15,Monday,8.24246,,
2020-06-16,Tuesday,8.2313,,
2020-06-17,Wednesday,8.28123,,
2020-06-18,Thursday,8.31009,,
2020-06-19,Friday,8.33902,,start
2020-06-20,Saturday,8.33902,imputed from 8344,
2020-06-21,Sunday,8.33902,imputed from 8345,
2020-06-22,Monday,8.30334,,
2020-06-23,Tuesday,8.267,,
2020-06-24,Wednesday,8.24687,,
2020-06-25,Thursday,8.24049,,
2020-06-26,Friday,8.19328,,start
2020-06-27,Saturday,8.19328,imputed from 8351,
2020-06-28,Sunday,8.19328,imputed from 8352,
2020-06-29,Monday,8.20406,,
2020-06-30,Tuesday,8.32264,,
2020-07-01,Wednesday,8.43002,,
2020-07-02,Thursday,8.43301,,
2020-07-03,Friday,8.43301,imputed from 8357,start
2020-07-04,Saturday,8.43301,imputed from 8358,
2020-07-05,Sunday,8.43301,imputed from 8359,
2020-07-06,Monday,8.45848,,
2020-07-07,Tuesday,8.4429,,
2020-07-08,Wednesday,8.36808,,
2020-07-09,Thursday,8.42979,,
2020-07-10,Friday,8.34725,,start
2020-07-11,Saturday,8.34725,imputed from 8365,
2020-07-12,Sunday,8.34725,imputed from 8366,
2020-07-13,Monday,8.2191,,
2020-07-14,Tuesday,8.24003,,
2020-07-15,Wednesday,8.36886,,
2020-07-16,Thursday,8.43017,,
2020-07-17,Friday,8.43042,,start
