date,weekday,OAT1_Comdty_PX-LAST,OAT1_Comdty_CURRENCY-EUR,OAT1_Comdty_PX-LAST-CHF,imputed,OAT1_Comdty_start
2021-07-16,Friday,160.93,1.08562,174.7088266,,start
2021-07-17,Saturday,,,174.7088266,imputed from 3378,
2021-07-18,Sunday,,,174.7088266,imputed from 3379,
2021-07-19,Monday,161.29,1.08317,174.70448929999998,,
2021-07-20,Tuesday,161.5,1.08544,175.29855999999998,,
2021-07-21,Wednesday,161.26,1.0823,174.531698,,
2021-07-22,Thursday,161.75,1.0818,174.98115,,
2021-07-23,Friday,161.76,1.08226,175.06637759999998,,start
2021-07-24,Saturday,,,175.06637759999998,imputed from 3385,
2021-07-25,Sunday,,,175.06637759999998,imputed from 3386,
2021-07-26,Monday,161.67,1.0809,174.749103,,
2021-07-27,Tuesday,161.83,1.08059,174.8718797,,
2021-07-28,Wednesday,161.86,1.07788,174.4656568,,
2021-07-29,Thursday,162.04,1.07713,174.53814519999997,,
2021-07-30,Friday,162.08,1.07474,174.19385920000002,,start
2021-07-31,Saturday,,,174.19385920000002,imputed from 3392,
2021-08-01,Sunday,,,174.19385920000002,imputed from 3393,
2021-08-02,Monday,162.4,1.07459,174.513416,,
2021-08-03,Tuesday,162.47,1.07256,174.2588232,,
2021-08-04,Wednesday,162.48,1.07307,174.35241359999998,,
2021-08-05,Thursday,162.88,1.07295,174.762096,,
2021-08-06,Friday,162.23,1.07599,174.5578577,,start
2021-08-07,Saturday,,,174.5578577,imputed from 3399,
2021-08-08,Sunday,,,174.5578577,imputed from 3400,
2021-08-09,Monday,162.28,1.08021,175.2964788,,
2021-08-10,Tuesday,162.38,1.08151,175.6155938,,
2021-08-11,Wednesday,162.24,1.08225,175.58424,,
2021-08-12,Thursday,162.31,1.08329,175.8287999,,
2021-08-13,Friday,162.29,1.08019,175.3040351,,start
2021-08-14,Saturday,,,175.3040351,imputed from 3406,
2021-08-15,Sunday,,,175.3040351,imputed from 3407,
2021-08-16,Monday,162.35,1.07459,174.45968649999998,,
2021-08-17,Tuesday,162.3,1.07118,173.852514,,
2021-08-18,Wednesday,162.44,1.07376,174.4215744,,
2021-08-19,Thursday,162.57,1.07273,174.39371609999998,,
2021-08-20,Friday,162.69,1.07277,174.5289513,,start
2021-08-21,Saturday,,,174.5289513,imputed from 3413,
2021-08-22,Sunday,,,174.5289513,imputed from 3414,
2021-08-23,Monday,162.45,1.07172,174.100914,,
2021-08-24,Tuesday,162.42,1.07328,174.3221376,,
2021-08-25,Wednesday,161.61,1.07562,173.83094820000002,,
2021-08-26,Thursday,161.55,1.07872,174.267216,,
2021-08-27,Friday,161.63,1.07459,173.68598169999999,,start
2021-08-28,Saturday,,,173.68598169999999,imputed from 3420,
2021-08-29,Sunday,,,173.68598169999999,imputed from 3421,
2021-08-30,Monday,161.93,1.08181,175.1774933,,
2021-08-31,Tuesday,161.18,1.08075,174.195285,,
2021-09-01,Wednesday,161.13,1.08414,174.68747820000002,,
2021-09-02,Thursday,161.42,1.08575,175.261765,,
2021-09-03,Friday,161.23,1.08565,175.0393495,,start
2021-09-04,Saturday,,,175.0393495,imputed from 3427,
2021-09-05,Sunday,,,175.0393495,imputed from 3428,
2021-09-06,Monday,161.36,1.08633,175.29020880000002,,
2021-09-07,Tuesday,167.85,1.08892,182.775222,,
2021-09-08,Wednesday,168.0,1.08957,183.04775999999998,,
2021-09-09,Thursday,168.83,1.08395,183.00327850000002,,
2021-09-10,Friday,168.29,1.0844,182.493676,,start
2021-09-11,Saturday,,,182.493676,imputed from 3434,
2021-09-12,Sunday,,,182.493676,imputed from 3435,
2021-09-13,Monday,168.24,1.08915,183.23859600000003,,
2021-09-14,Tuesday,168.42,1.08624,182.9445408,,
2021-09-15,Wednesday,167.95,1.0868,182.52805999999998,,
2021-09-16,Thursday,167.85,1.09183,183.2636655,,
2021-09-17,Friday,167.45,1.09318,183.052991,,start
2021-09-18,Saturday,,,183.052991,imputed from 3441,
2021-09-19,Sunday,,,183.052991,imputed from 3442,
2021-09-20,Monday,167.85,1.08795,182.6124075,,
2021-09-21,Tuesday,168.09,1.08299,182.03978909999998,,
2021-09-22,Wednesday,168.14,1.08259,182.0266826,,
2021-09-23,Thursday,167.11,1.08537,181.3761807,,
2021-09-24,Friday,166.6,1.08338,180.491108,,start
2021-09-25,Saturday,,,180.491108,imputed from 3448,
2021-09-26,Sunday,,,180.491108,imputed from 3449,
2021-09-27,Monday,166.44,1.08276,180.21457439999998,,
2021-09-28,Tuesday,165.97,1.08568,180.1903096,,
2021-09-29,Wednesday,166.29,1.08389,180.2400681,,
2021-09-30,Thursday,165.95,1.07857,178.9886915,,
2021-10-01,Friday,166.39,1.07882,179.50485979999996,,start
2021-10-02,Saturday,,,179.50485979999996,imputed from 3455,
2021-10-03,Sunday,,,179.50485979999996,imputed from 3456,
2021-10-04,Monday,166.26,1.07449,178.6447074,,
2021-10-05,Tuesday,165.86,1.07648,178.54497280000004,,
2021-10-06,Wednesday,165.81,1.07178,177.7118418,,
2021-10-07,Thursday,165.97,1.07304,178.0924488,,
2021-10-08,Friday,165.5,1.07316,177.60797999999997,,start
2021-10-09,Saturday,,,177.60797999999997,imputed from 3462,
2021-10-10,Sunday,,,177.60797999999997,imputed from 3463,
2021-10-11,Monday,165.1,1.07176,176.947576,,
2021-10-12,Tuesday,164.8,1.07315,176.85512000000003,,
2021-10-13,Wednesday,165.32,1.07136,177.1172352,,
2021-10-14,Thursday,166.06,1.07112,177.8701872,,
2021-10-15,Friday,165.85,1.07079,177.59052149999997,,start
2021-10-16,Saturday,,,177.59052149999997,imputed from 3469,
2021-10-17,Sunday,,,177.59052149999997,imputed from 3470,
2021-10-18,Monday,165.41,1.07256,177.4121496,,
2021-10-19,Tuesday,164.83,1.0738,176.99445400000002,,
2021-10-20,Wednesday,165.08,1.07067,176.7462036,,
2021-10-21,Thursday,164.67,1.06745,175.77699149999998,,
2021-10-22,Friday,164.64,1.06664,175.61160959999998,,start
2021-10-23,Saturday,,,175.61160959999998,imputed from 3476,
2021-10-24,Sunday,,,175.61160959999998,imputed from 3477,
2021-10-25,Monday,165.05,1.06796,176.26679800000002,,
2021-10-26,Tuesday,165.01,1.06659,175.99801589999998,,
2021-10-27,Wednesday,165.85,1.06528,176.67668799999998,,
2021-10-28,Thursday,165.31,1.06526,176.09813060000002,,
2021-10-29,Friday,164.0,1.05838,173.57432000000003,,start
2021-10-30,Saturday,,,173.57432000000003,imputed from 3483,
2021-10-31,Sunday,,,173.57432000000003,imputed from 3484,
2021-11-01,Monday,164.05,1.05524,173.112122,,
2021-11-02,Tuesday,165.57,1.05901,175.34028569999998,,
2021-11-03,Wednesday,165.65,1.0587,175.373655,,
2021-11-04,Thursday,166.6,1.05444,175.669704,,
2021-11-05,Friday,167.42,1.05525,176.669955,,start
2021-11-06,Saturday,,,176.669955,imputed from 3490,
2021-11-07,Sunday,,,176.669955,imputed from 3491,
2021-11-08,Monday,167.09,1.05858,176.8781322,,
2021-11-09,Tuesday,167.62,1.05638,177.07041560000002,,
2021-11-10,Wednesday,166.88,1.0539,175.874832,,
2021-11-11,Thursday,166.54,1.05452,175.61976079999997,,
2021-11-12,Friday,166.89,1.05418,175.93210019999998,,start
2021-11-13,Saturday,,,175.93210019999998,imputed from 3497,
2021-11-14,Sunday,,,175.93210019999998,imputed from 3498,
2021-11-15,Monday,166.8,1.05171,175.425228,,
2021-11-16,Tuesday,166.86,1.0531,175.720266,,
2021-11-17,Wednesday,166.78,1.05076,175.2457528,,
2021-11-18,Thursday,167.39,1.05266,176.20475739999998,,
2021-11-19,Friday,168.44,1.04786,176.5015384,,start
2021-11-20,Saturday,,,176.5015384,imputed from 3504,
2021-11-21,Sunday,,,176.5015384,imputed from 3505,
2021-11-22,Monday,167.88,1.0483,175.988604,,
2021-11-23,Tuesday,166.68,1.04983,174.98566440000002,,
2021-11-24,Wednesday,166.34,1.04621,174.02657140000002,,
2021-11-25,Thursday,166.82,1.04905,175.002521,,
2021-11-26,Friday,168.13,1.04399,175.5260387,,start
2021-11-27,Saturday,,,175.5260387,imputed from 3511,
2021-11-28,Sunday,,,175.5260387,imputed from 3512,
2021-11-29,Monday,167.86,1.04205,174.918513,,
2021-11-30,Tuesday,168.27,1.04161,175.2717147,,
2021-12-01,Wednesday,167.97,1.04193,175.01298210000002,,
2021-12-02,Thursday,168.68,1.04002,175.4305736,,
2021-12-03,Friday,168.74,1.03811,175.17068140000003,,start
2021-12-04,Saturday,,,175.17068140000003,imputed from 3518,
2021-12-05,Sunday,,,175.17068140000003,imputed from 3519,
2021-12-06,Monday,169.0,1.04452,176.52388,,
2021-12-07,Tuesday,166.35,1.04219,173.3683065,,
2021-12-08,Wednesday,165.36,1.044,172.63584000000003,,
2021-12-09,Thursday,166.02,1.04321,173.19372420000002,,
2021-12-10,Friday,166.2,1.04212,173.20034399999997,,start
2021-12-11,Saturday,,,173.20034399999997,imputed from 3525,
2021-12-12,Sunday,,,173.20034399999997,imputed from 3526,
2021-12-13,Monday,166.59,1.04097,173.4151923,,
2021-12-14,Tuesday,166.38,1.0404,173.101752,,
2021-12-15,Wednesday,166.3,1.04399,173.61553700000002,,
2021-12-16,Thursday,165.97,1.04163,172.8793311,,
2021-12-17,Friday,166.41,1.03873,172.8550593,,start
2021-12-18,Saturday,,,172.8550593,imputed from 3532,
2021-12-19,Sunday,,,172.8550593,imputed from 3533,
2021-12-20,Monday,166.34,1.03892,172.8139528,,
2021-12-21,Tuesday,165.18,1.0422,172.150596,,
2021-12-22,Wednesday,164.95,1.0416,171.81192000000001,,
2021-12-23,Thursday,164.24,1.04026,170.8523024,,
2021-12-24,Friday,164.24,1.04023,170.84737520000002,imputed from 3538,start
2021-12-25,Saturday,,,170.84737520000002,imputed from 3539,
2021-12-26,Sunday,,,170.84737520000002,imputed from 3540,
2021-12-27,Monday,164.18,1.03929,170.6306322,,
2021-12-28,Tuesday,164.23,1.03756,170.3984788,,
2021-12-29,Wednesday,163.3,1.03789,169.487437,,
2021-12-30,Thursday,163.15,1.0347,168.811305,,
2021-12-31,Friday,163.15,1.03752,169.271388,imputed from 3545,start
2022-01-01,Saturday,,,169.271388,imputed from 3546,
2022-01-02,Sunday,,,169.271388,imputed from 3547,
2022-01-03,Monday,162.85,1.03828,169.083898,,
2022-01-04,Tuesday,162.95,1.03402,168.49355899999998,,
2022-01-05,Wednesday,162.9,1.03765,169.033185,,
2022-01-06,Thursday,162.43,1.04066,169.0344038,,
2022-01-07,Friday,162.1,1.04376,169.193496,,start
2022-01-08,Saturday,,,169.193496,imputed from 3553,
2022-01-09,Sunday,,,169.193496,imputed from 3554,
2022-01-10,Monday,162.16,1.05028,170.3134048,,
2022-01-11,Tuesday,161.95,1.04985,170.02320749999998,,
2022-01-12,Wednesday,162.34,1.04602,169.8108868,,
2022-01-13,Thursday,162.79,1.0436,169.887644,,
2022-01-14,Friday,162.23,1.0433,169.25455899999997,,start
2022-01-15,Saturday,,,169.25455899999997,imputed from 3560,
2022-01-16,Sunday,,,169.25455899999997,imputed from 3561,
2022-01-17,Monday,161.8,1.04292,168.744456,,
2022-01-18,Tuesday,161.68,1.039,167.98552,,
2022-01-19,Wednesday,161.46,1.03878,167.7214188,,
2022-01-20,Thursday,161.86,1.03758,167.94269880000002,,
2022-01-21,Friday,162.25,1.03415,167.79083749999998,,start
2022-01-22,Saturday,,,167.79083749999998,imputed from 3567,
2022-01-23,Sunday,,,167.79083749999998,imputed from 3568,
2022-01-24,Monday,162.59,1.03492,168.2676428,,
2022-01-25,Tuesday,162.41,1.03773,168.5377293,,
2022-01-26,Wednesday,162.08,1.03866,168.3460128,,
2022-01-27,Thursday,162.04,1.03764,168.13918559999996,,
2022-01-28,Friday,161.85,1.03801,168.00191850000002,,start
2022-01-29,Saturday,,,168.00191850000002,imputed from 3574,
2022-01-30,Sunday,,,168.00191850000002,imputed from 3575,
2022-01-31,Monday,161.01,1.04132,167.6629332,,
2022-02-01,Tuesday,160.69,1.0383,166.844427,,
2022-02-02,Wednesday,160.67,1.03891,166.9216697,,
2022-02-03,Thursday,158.65,1.0525,166.979125,,
2022-02-04,Friday,157.79,1.05961,167.19586189999998,,start
2022-02-05,Saturday,,,167.19586189999998,imputed from 3581,
2022-02-06,Sunday,,,167.19586189999998,imputed from 3582,
2022-02-07,Monday,157.26,1.05677,166.18765019999998,,
2022-02-08,Tuesday,156.82,1.05598,165.5987836,,
2022-02-09,Wednesday,157.47,1.0559,166.272573,,
2022-02-10,Thursday,156.48,1.05735,165.454128,,
2022-02-11,Friday,156.36,1.0505,164.25618,,start
2022-02-12,Saturday,,,164.25618,imputed from 3588,
2022-02-13,Sunday,,,164.25618,imputed from 3589,
2022-02-14,Monday,156.51,1.04533,163.6045983,,
2022-02-15,Tuesday,155.89,1.05097,163.83571329999998,,
2022-02-16,Wednesday,156.57,1.04892,164.2294044,,
2022-02-17,Thursday,157.18,1.04563,164.3521234,,
2022-02-18,Friday,157.45,1.04341,164.28490449999998,,start
2022-02-19,Saturday,,,164.28490449999998,imputed from 3595,
2022-02-20,Sunday,,,164.28490449999998,imputed from 3596,
2022-02-21,Monday,157.11,1.036,162.76596,,
2022-02-22,Tuesday,156.86,1.04377,163.72576220000002,,
2022-02-23,Wednesday,156.95,1.03803,162.91880849999998,,
2022-02-24,Thursday,157.98,1.03595,163.65938099999997,,
2022-02-25,Friday,157.43,1.04343,164.26718490000002,,start
2022-02-26,Saturday,,,164.26718490000002,imputed from 3602,
2022-02-27,Sunday,,,164.26718490000002,imputed from 3603,
2022-02-28,Monday,158.28,1.0286,162.806808,,
2022-03-01,Tuesday,161.74,1.02202,165.3015148,,
2022-03-02,Wednesday,160.68,1.02329,164.4222372,,
2022-03-03,Thursday,160.41,1.01505,162.8241705,,
2022-03-04,Friday,161.51,1.00239,161.89600889999997,,start
2022-03-05,Saturday,,,161.89600889999997,imputed from 3609,
2022-03-06,Sunday,,,161.89600889999997,imputed from 3610,
2022-03-07,Monday,158.57,1.00453,159.2883221,,
2022-03-08,Tuesday,157.37,1.01274,159.3748938,,
2022-03-09,Wednesday,156.11,1.02614,160.19071540000002,,
2022-03-10,Thursday,154.78,1.02198,158.18206440000003,,
2022-03-11,Friday,154.6,1.01945,157.60697,,start
2022-03-12,Saturday,,,157.60697,imputed from 3616,
2022-03-13,Sunday,,,157.60697,imputed from 3617,
2022-03-14,Monday,153.49,1.027,157.63423,,
2022-03-15,Tuesday,154.12,1.03116,158.92237920000002,,
2022-03-16,Wednesday,153.54,1.03799,159.3729846,,
2022-03-17,Thursday,153.56,1.03926,159.58876560000002,,
2022-03-18,Friday,153.8,1.02981,158.38477799999998,,start
2022-03-19,Saturday,,,158.38477799999998,imputed from 3623,
2022-03-20,Sunday,,,158.38477799999998,imputed from 3624,
2022-03-21,Monday,152.8,1.02847,157.150216,,
2022-03-22,Tuesday,151.92,1.02894,156.31656479999998,,
2022-03-23,Wednesday,152.2,1.02388,155.83453599999999,,
2022-03-24,Thursday,151.78,1.02305,155.278529,,
2022-03-25,Friday,151.38,1.02202,154.71338759999998,,start
2022-03-26,Saturday,,,154.71338759999998,imputed from 3630,
2022-03-27,Sunday,,,154.71338759999998,imputed from 3631,
2022-03-28,Monday,151.15,1.02656,155.164544,,
2022-03-29,Tuesday,150.3,1.03229,155.153187,,
2022-03-30,Wednesday,150.06,1.03037,154.6173222,,
2022-03-31,Thursday,151.51,1.02124,154.72807239999997,,
2022-04-01,Friday,150.78,1.02284,154.2238152,,start
2022-04-02,Saturday,,,154.2238152,imputed from 3637,
2022-04-03,Sunday,,,154.2238152,imputed from 3638,
2022-04-04,Monday,151.19,1.01637,153.6649803,,
2022-04-05,Tuesday,149.28,1.01367,151.3206576,,
2022-04-06,Wednesday,148.8,1.01682,151.302816,,
2022-04-07,Thursday,148.5,1.01627,150.916095,,
2022-04-08,Friday,148.05,1.01591,150.40547550000002,,start
2022-04-09,Saturday,,,150.40547550000002,imputed from 3644,
2022-04-10,Sunday,,,150.40547550000002,imputed from 3645,
2022-04-11,Monday,147.24,1.0132,149.18356800000004,,
2022-04-12,Tuesday,147.52,1.01019,149.0232288,,
2022-04-13,Wednesday,148.04,1.01809,150.7180436,,
2022-04-14,Thursday,147.23,1.02028,150.2158244,,
2022-04-15,Friday,147.23,1.01961,150.11718029999997,imputed from 3650,start
2022-04-16,Saturday,,,150.11718029999997,imputed from 3651,
2022-04-17,Sunday,,,150.11718029999997,imputed from 3652,
2022-04-18,Monday,,1.01867,150.11718029999997,imputed from 3653,
2022-04-19,Tuesday,146.46,1.02726,150.4524996,,
2022-04-20,Wednesday,147.17,1.02939,151.4953263,,
2022-04-21,Thursday,146.69,1.03293,151.52050169999998,,
2022-04-22,Friday,146.23,1.0337,151.157951,,start
2022-04-23,Saturday,,,151.157951,imputed from 3658,
2022-04-24,Sunday,,,151.157951,imputed from 3659,
2022-04-25,Monday,147.48,1.02785,151.58731799999998,,
2022-04-26,Tuesday,147.8,1.02389,151.330942,,
2022-04-27,Wednesday,147.72,1.02314,151.13824079999998,,
2022-04-28,Thursday,146.46,1.02065,149.48439900000002,,
2022-04-29,Friday,145.84,1.02615,149.65371599999997,,start
2022-04-30,Saturday,,,149.65371599999997,imputed from 3665,
2022-05-01,Sunday,,,149.65371599999997,imputed from 3666,
2022-05-02,Monday,145.64,1.02746,149.6392744,,
2022-05-03,Tuesday,145.9,1.02959,150.217181,,
2022-05-04,Wednesday,145.33,1.03288,150.1084504,,
2022-05-05,Thursday,144.87,1.03848,150.4445976,,
2022-05-06,Friday,143.34,1.0425,149.43195,,start
2022-05-07,Saturday,,,149.43195,imputed from 3672,
2022-05-08,Sunday,,,149.43195,imputed from 3673,
2022-05-09,Monday,143.92,1.04935,151.022452,,
2022-05-10,Tuesday,145.02,1.04828,152.02156560000003,,
2022-05-11,Wednesday,145.3,1.04513,151.85738899999998,,
2022-05-12,Thursday,147.11,1.04128,153.18270080000002,,
2022-05-13,Friday,146.16,1.04334,152.49457439999998,,start
2022-05-14,Saturday,,,152.49457439999998,imputed from 3679,
2022-05-15,Sunday,,,152.49457439999998,imputed from 3680,
2022-05-16,Monday,146.41,1.04546,153.0657986,,
2022-05-17,Tuesday,145.13,1.04823,152.1296199,,
2022-05-18,Wednesday,145.56,1.03405,150.51631799999998,,
2022-05-19,Thursday,146.32,1.02972,150.66863039999998,,
2022-05-20,Friday,146.15,1.02945,150.4541175,,start
2022-05-21,Saturday,,,150.4541175,imputed from 3686,
2022-05-22,Sunday,,,150.4541175,imputed from 3687,
2022-05-23,Monday,145.41,1.03236,150.1154676,,
2022-05-24,Tuesday,146.06,1.03132,150.6345992,,
2022-05-25,Wednesday,146.13,1.02755,150.1558815,,
2022-05-26,Thursday,145.63,1.02926,149.8911338,,
2022-05-27,Friday,146.14,1.02767,150.1836938,,start
2022-05-28,Saturday,,,150.1836938,imputed from 3693,
2022-05-29,Sunday,,,150.1836938,imputed from 3694,
2022-05-30,Monday,145.14,1.03206,149.7931884,,
2022-05-31,Tuesday,144.09,1.02965,148.3622685,,
2022-06-01,Wednesday,143.61,1.02602,147.3467322,,
2022-06-02,Thursday,142.86,1.02918,147.0286548,,
2022-06-03,Friday,142.19,1.03173,146.7016887,,start
2022-06-04,Saturday,,,146.7016887,imputed from 3700,
2022-06-05,Sunday,,,146.7016887,imputed from 3701,
2022-06-06,Monday,141.67,1.03848,147.1214616,,
2022-06-07,Tuesday,140.17,1.04131,145.96042269999998,,
2022-06-08,Wednesday,139.34,1.0487,146.125858,,
2022-06-09,Thursday,138.03,1.04055,143.6271165,,
2022-06-10,Friday,136.76,1.03923,142.1250948,,start
2022-06-11,Saturday,,,142.1250948,imputed from 3707,
2022-06-12,Sunday,,,142.1250948,imputed from 3708,
2022-06-13,Monday,134.9,1.03806,140.03429400000002,,
2022-06-14,Tuesday,133.73,1.0434,139.533882,,
2022-06-15,Wednesday,135.14,1.03843,140.33343019999998,,
2022-06-16,Thursday,134.63,1.01975,137.2889425,,
2022-06-17,Friday,135.21,1.0183,137.684343,,start
2022-06-18,Saturday,,,137.684343,imputed from 3714,
2022-06-19,Sunday,,,137.684343,imputed from 3715,
2022-06-20,Monday,134.32,1.01705,136.610156,,
2022-06-21,Tuesday,133.98,1.01755,136.331349,,
2022-06-22,Wednesday,135.89,1.01614,138.08326459999998,,
2022-06-23,Thursday,138.42,1.01143,140.0021406,,
2022-06-24,Friday,138.34,1.01115,139.88249100000002,,start
2022-06-25,Saturday,,,139.88249100000002,imputed from 3721,
2022-06-26,Sunday,,,139.88249100000002,imputed from 3722,
2022-06-27,Monday,137.1,1.01204,138.750684,,
2022-06-28,Tuesday,135.9,1.00717,136.874403,,
2022-06-29,Wednesday,137.4,0.99703,136.991922,,
2022-06-30,Thursday,138.53,1.00114,138.6879242,,
2022-07-01,Friday,140.61,1.00111,140.76607710000002,,start
2022-07-02,Saturday,,,140.76607710000002,imputed from 3728,
2022-07-03,Sunday,,,140.76607710000002,imputed from 3729,
2022-07-04,Monday,138.82,1.00193,139.08792259999998,,
2022-07-05,Tuesday,140.43,0.99445,139.6506135,,
2022-07-06,Wednesday,141.07,0.98848,139.4448736,,
2022-07-07,Thursday,140.06,0.98967,138.61318020000002,,
2022-07-08,Friday,139.72,0.9946,138.96551200000002,,start
2022-07-09,Saturday,,,138.96551200000002,imputed from 3735,
2022-07-10,Sunday,,,138.96551200000002,imputed from 3736,
2022-07-11,Monday,140.83,0.98735,139.04850050000002,,
2022-07-12,Tuesday,142.4,0.98557,140.345168,,
2022-07-13,Wednesday,141.97,0.98466,139.7921802,,
2022-07-14,Thursday,141.36,0.9859,139.366824,,
2022-07-15,Friday,142.21,0.98465,140.02707650000002,,start
2022-07-16,Saturday,,,140.02707650000002,imputed from 3742,
2022-07-17,Sunday,,,140.02707650000002,imputed from 3743,
2022-07-18,Monday,141.29,0.99162,140.10598979999997,,
2022-07-19,Tuesday,140.9,0.99072,139.59244800000002,,
2022-07-20,Wednesday,141.0,0.98869,139.40529,,
2022-07-21,Thursday,141.52,0.98882,139.93780640000003,,
2022-07-22,Friday,143.53,0.98324,141.1244372,,start
2022-07-23,Saturday,,,141.1244372,imputed from 3749,
2022-07-24,Sunday,,,141.1244372,imputed from 3750,
2022-07-25,Monday,143.67,0.98568,141.61264559999998,,
2022-07-26,Tuesday,144.75,0.97428,141.02703,,
2022-07-27,Wednesday,144.84,0.97901,141.79980840000002,,
2022-07-28,Thursday,146.5,0.97338,142.60017,,
2022-07-29,Friday,146.47,0.97313,142.5343511,,start
2022-07-30,Saturday,,,142.5343511,imputed from 3756,
2022-07-31,Sunday,,,142.5343511,imputed from 3757,
2022-08-01,Monday,146.97,0.97441,143.2090377,,
2022-08-02,Tuesday,146.4,0.97334,142.496976,,
2022-08-03,Wednesday,145.67,0.97649,142.24529829999997,,
2022-08-04,Thursday,146.66,0.97861,143.5229426,,
2022-08-05,Friday,145.17,0.97953,142.19837009999998,,start
2022-08-06,Saturday,,,142.19837009999998,imputed from 3763,
2022-08-07,Sunday,,,142.19837009999998,imputed from 3764,
2022-08-08,Monday,145.69,0.97394,141.89331860000001,,
2022-08-09,Tuesday,145.16,0.9739,141.371324,,
2022-08-10,Wednesday,145.66,0.9711,141.450426,,
2022-08-11,Thursday,144.57,0.97175,140.4858975,,
2022-08-12,Friday,144.42,0.96609,139.52271779999998,,start
2022-08-13,Saturday,,,139.52271779999998,imputed from 3770,
2022-08-14,Sunday,,,139.52271779999998,imputed from 3771,
2022-08-15,Monday,145.61,0.96155,140.01129550000002,,
2022-08-16,Tuesday,144.58,0.96569,139.61946020000002,,
2022-08-17,Wednesday,143.32,0.96898,138.8742136,,
2022-08-18,Thursday,143.4,0.96521,138.411114,,
2022-08-19,Friday,141.66,0.96325,136.453995,,start
2022-08-20,Saturday,,,136.453995,imputed from 3777,
2022-08-21,Sunday,,,136.453995,imputed from 3778,
2022-08-22,Monday,140.9,0.95867,135.076603,,
2022-08-23,Tuesday,140.48,0.96123,135.03359039999998,,
2022-08-24,Wednesday,139.81,0.96351,134.7083331,,
2022-08-25,Thursday,140.44,0.96099,134.9614356,,
2022-08-26,Friday,139.5,0.96279,134.309205,,start
2022-08-27,Saturday,,,134.309205,imputed from 3784,
2022-08-28,Sunday,,,134.309205,imputed from 3785,
2022-08-29,Monday,138.43,0.96811,134.0154673,,
2022-08-30,Tuesday,138.14,0.97576,134.79148639999997,,
2022-08-31,Wednesday,138.02,0.9829,135.659858,,
2022-09-01,Thursday,137.64,0.97635,134.384814,,
2022-09-02,Friday,138.54,0.97663,135.3023202,,start
2022-09-03,Saturday,,,135.3023202,imputed from 3791,
2022-09-04,Sunday,,,135.3023202,imputed from 3792,
2022-09-05,Monday,138.01,0.9731,134.297531,,
2022-09-06,Tuesday,137.94,0.97505,134.49839699999998,,
2022-09-07,Wednesday,139.02,0.97722,135.8531244,,
2022-09-08,Thursday,137.66,0.9703,133.571498,,
2022-09-09,Friday,137.47,0.96461,132.6049367,,start
2022-09-10,Saturday,,,132.6049367,imputed from 3798,
2022-09-11,Sunday,,,132.6049367,imputed from 3799,
2022-09-12,Monday,138.37,0.96536,133.5768632,,
2022-09-13,Tuesday,137.43,0.95875,131.7610125,,
2022-09-14,Wednesday,137.72,0.96048,132.2773056,,
2022-09-15,Thursday,137.47,0.96136,132.1581592,,
2022-09-16,Friday,136.97,0.96595,132.3061715,,start
2022-09-17,Saturday,,,132.3061715,imputed from 3805,
2022-09-18,Sunday,,,132.3061715,imputed from 3806,
2022-09-19,Monday,136.87,0.96694,132.3450778,,
2022-09-20,Tuesday,134.9,0.96132,129.682068,,
2022-09-21,Wednesday,135.4,0.95077,128.734258,,
2022-09-22,Thursday,134.29,0.96105,129.0594045,,
2022-09-23,Friday,133.6,0.95235,127.23396,,start
2022-09-24,Saturday,,,127.23396,imputed from 3812,
2022-09-25,Sunday,,,127.23396,imputed from 3813,
2022-09-26,Monday,132.77,0.95441,126.7170157,,
2022-09-27,Tuesday,130.98,0.95161,124.64187779999999,,
2022-09-28,Wednesday,131.74,0.95018,125.17671320000001,,
2022-09-29,Thursday,131.21,0.95733,125.6112693,,
2022-09-30,Friday,132.12,0.9674,127.81288800000002,,start
2022-10-01,Saturday,,,127.81288800000002,imputed from 3819,
2022-10-02,Sunday,,,127.81288800000002,imputed from 3820,
2022-10-03,Monday,134.89,0.97515,131.53798349999997,,
2022-10-04,Tuesday,135.33,0.97803,132.3567999,,
2022-10-05,Wednesday,133.35,0.97215,129.6362025,,
2022-10-06,Thursday,132.66,0.96999,128.6788734,,
2022-10-07,Friday,131.29,0.96862,127.1701198,,start
2022-10-08,Saturday,,,127.1701198,imputed from 3826,
2022-10-09,Sunday,,,127.1701198,imputed from 3827,
2022-10-10,Monday,130.03,0.97009,126.14080270000001,,
2022-10-11,Tuesday,130.25,0.96766,126.03771499999999,,
2022-10-12,Wednesday,129.45,0.96809,125.3192505,,
2022-10-13,Thursday,129.87,0.97865,127.09727550000001,,
2022-10-14,Friday,129.75,0.97748,126.82803,,start
2022-10-15,Saturday,,,126.82803,imputed from 3833,
2022-10-16,Sunday,,,126.82803,imputed from 3834,
2022-10-17,Monday,130.64,0.97999,128.0258936,,
2022-10-18,Tuesday,131.01,0.98059,128.46709589999998,,
2022-10-19,Wednesday,129.92,0.98175,127.54896,,
2022-10-20,Thursday,129.77,0.98195,127.42765150000001,,
2022-10-21,Friday,129.2,0.98385,127.11341999999999,,start
2022-10-22,Saturday,,,127.11341999999999,imputed from 3840,
2022-10-23,Sunday,,,127.11341999999999,imputed from 3841,
2022-10-24,Monday,130.5,0.98843,128.990115,,
2022-10-25,Tuesday,132.61,0.9913,131.45629300000002,,
2022-10-26,Wednesday,133.25,0.99424,132.48248,,
