date,weekday,LC1_Comdty_PX-LAST-CHF,imputed,LC1_Comdty_start
2004-02-10,Tuesday,0.88929,,
2004-02-11,Wednesday,0.89744,,
2004-02-12,Thursday,0.89074,,
2004-02-13,Friday,0.89917,,start
2004-02-14,Saturday,0.89917,imputed from 2373,
2004-02-15,Sunday,0.89917,imputed from 2374,
2004-02-16,Monday,0.89917,imputed from 2375,
2004-02-17,Tuesday,0.88732,,
2004-02-18,Wednesday,0.89684,,
2004-02-19,Thursday,0.90359,,
2004-02-20,Friday,0.92051,,start
2004-02-21,Saturday,0.92051,imputed from 2380,
2004-02-22,Sunday,0.92051,imputed from 2381,
2004-02-23,Monday,0.92348,,
2004-02-24,Tuesday,0.93752,,
2004-02-25,Wednesday,0.96138,,
2004-02-26,Thursday,0.97607,,
2004-02-27,Friday,0.971,,start
2004-02-28,Saturday,0.971,imputed from 2387,
2004-02-29,Sunday,0.971,imputed from 2388,
2004-03-01,Monday,0.98697,,
2004-03-02,Tuesday,1.00677,,
2004-03-03,Wednesday,1.01846,,
2004-03-04,Thursday,1.028,,
2004-03-05,Friday,1.00925,,start
2004-03-06,Saturday,1.00925,imputed from 2394,
2004-03-07,Sunday,1.00925,imputed from 2395,
2004-03-08,Monday,1.01105,,
2004-03-09,Tuesday,1.00909,,
2004-03-10,Wednesday,1.06188,,
2004-03-11,Thursday,1.04671,,
2004-03-12,Friday,1.04583,,start
2004-03-13,Saturday,1.04583,imputed from 2401,
2004-03-14,Sunday,1.04583,imputed from 2402,
2004-03-15,Monday,1.03181,,
2004-03-16,Tuesday,1.0557,,
2004-03-17,Wednesday,1.04879,,
2004-03-18,Thursday,1.0133,,
2004-03-19,Friday,1.00307,,start
2004-03-20,Saturday,1.00307,imputed from 2408,
2004-03-21,Sunday,1.00307,imputed from 2409,
2004-03-22,Monday,0.9858,,
2004-03-23,Tuesday,0.97449,,
2004-03-24,Wednesday,0.98328,,
2004-03-25,Thursday,0.97756,,
2004-03-26,Friday,0.99187,,start
2004-03-27,Saturday,0.99187,imputed from 2415,
2004-03-28,Sunday,0.99187,imputed from 2416,
2004-03-29,Monday,1.00058,,
2004-03-30,Tuesday,1.0208,,
2004-03-31,Wednesday,1.01178,,
2004-04-01,Thursday,0.99872,,
2004-04-02,Friday,1.03383,,start
2004-04-03,Saturday,1.03383,imputed from 2422,
2004-04-04,Sunday,1.03383,imputed from 2423,
2004-04-05,Monday,0.99433,,
2004-04-06,Tuesday,0.99103,,
2004-04-07,Wednesday,0.96996,,
2004-04-08,Thursday,0.98466,,
2004-04-09,Friday,0.98466,imputed from 2428,start
2004-04-10,Saturday,0.98466,imputed from 2429,
2004-04-11,Sunday,0.98466,imputed from 2430,
2004-04-12,Monday,1.01356,,
2004-04-13,Tuesday,1.02451,,
2004-04-14,Wednesday,1.02114,,
2004-04-15,Thursday,0.99958,,
2004-04-16,Friday,0.98502,,start
2004-04-17,Saturday,0.98502,imputed from 2436,
2004-04-18,Sunday,0.98502,imputed from 2437,
2004-04-19,Monday,0.98391,,
2004-04-20,Tuesday,1.01817,,
2004-04-21,Wednesday,1.00803,,
2004-04-22,Thursday,0.99346,,
2004-04-23,Friday,1.00756,,start
2004-04-24,Saturday,1.00756,imputed from 2443,
2004-04-25,Sunday,1.00756,imputed from 2444,
2004-04-26,Monday,1.01941,,
2004-04-27,Tuesday,1.01157,,
2004-04-28,Wednesday,1.05229,,
2004-04-29,Thursday,1.05016,,
2004-04-30,Friday,1.04319,,start
2004-05-01,Saturday,1.04319,imputed from 2450,
2004-05-02,Sunday,1.04319,imputed from 2451,
2004-05-03,Monday,1.07016,,
2004-05-04,Tuesday,1.08628,,
2004-05-05,Wednesday,1.08915,,
2004-05-06,Thursday,1.0928,,
2004-05-07,Friday,1.0978,,start
2004-05-08,Saturday,1.0978,imputed from 2457,
2004-05-09,Sunday,1.0978,imputed from 2458,
2004-05-10,Monday,1.10106,,
2004-05-11,Tuesday,1.09156,,
2004-05-12,Wednesday,1.06846,,
2004-05-13,Thursday,1.07066,,
2004-05-14,Friday,1.0641,,start
2004-05-15,Saturday,1.0641,imputed from 2464,
2004-05-16,Sunday,1.0641,imputed from 2465,
2004-05-17,Monday,1.02711,,
2004-05-18,Tuesday,1.0462,,
2004-05-19,Wednesday,1.05783,,
2004-05-20,Thursday,1.07063,,
2004-05-21,Friday,1.06799,,start
2004-05-22,Saturday,1.06799,imputed from 2471,
2004-05-23,Sunday,1.06799,imputed from 2472,
2004-05-24,Monday,1.06823,,
2004-05-25,Tuesday,1.04462,,
2004-05-26,Wednesday,1.05187,,
2004-05-27,Thursday,1.06845,,
2004-05-28,Friday,1.09769,,start
2004-05-29,Saturday,1.09769,imputed from 2478,
2004-05-30,Sunday,1.09769,imputed from 2479,
2004-05-31,Monday,1.09769,imputed from 2480,
2004-06-01,Tuesday,1.08001,,
2004-06-02,Wednesday,1.11482,,
2004-06-03,Thursday,1.12363,,
2004-06-04,Friday,1.12238,,start
2004-06-05,Saturday,1.12238,imputed from 2485,
2004-06-06,Sunday,1.12238,imputed from 2486,
2004-06-07,Monday,1.12567,,
2004-06-08,Tuesday,1.10103,,
2004-06-09,Wednesday,1.11723,,
2004-06-10,Thursday,1.08609,,
2004-06-11,Friday,1.09874,,start
2004-06-12,Saturday,1.09874,imputed from 2492,
2004-06-13,Sunday,1.09874,imputed from 2493,
2004-06-14,Monday,1.08079,,
2004-06-15,Tuesday,1.06378,,
2004-06-16,Wednesday,1.08884,,
2004-06-17,Thursday,1.08512,,
2004-06-18,Friday,1.08255,,start
2004-06-19,Saturday,1.08255,imputed from 2499,
2004-06-20,Sunday,1.08255,imputed from 2500,
2004-06-21,Monday,1.09009,,
2004-06-22,Tuesday,1.08967,,
2004-06-23,Wednesday,1.11727,,
2004-06-24,Thursday,1.11572,,
2004-06-25,Friday,1.11848,,start
2004-06-26,Saturday,1.11848,imputed from 2506,
2004-06-27,Sunday,1.11848,imputed from 2507,
2004-06-28,Monday,1.08152,,
2004-06-29,Tuesday,1.10951,,
2004-06-30,Wednesday,1.07488,,
2004-07-01,Thursday,1.0656,,
2004-07-02,Friday,1.05061,,start
2004-07-03,Saturday,1.05061,imputed from 2513,
2004-07-04,Sunday,1.05061,imputed from 2514,
2004-07-05,Monday,1.05061,imputed from 2515,
2004-07-06,Tuesday,1.08085,,
2004-07-07,Wednesday,1.06087,,
2004-07-08,Thursday,1.03635,,
2004-07-09,Friday,1.03268,,start
2004-07-10,Saturday,1.03268,imputed from 2520,
2004-07-11,Sunday,1.03268,imputed from 2521,
2004-07-12,Monday,1.02435,,
2004-07-13,Tuesday,1.03734,,
2004-07-14,Wednesday,1.03674,,
2004-07-15,Thursday,1.02475,,
2004-07-16,Friday,1.01783,,start
2004-07-17,Saturday,1.01783,imputed from 2527,
2004-07-18,Sunday,1.01783,imputed from 2528,
2004-07-19,Monday,1.02063,,
2004-07-20,Tuesday,1.02925,,
2004-07-21,Wednesday,1.06972,,
2004-07-22,Thursday,1.09678,,
2004-07-23,Friday,1.09694,,start
2004-07-24,Saturday,1.09694,imputed from 2534,
2004-07-25,Sunday,1.09694,imputed from 2535,
2004-07-26,Monday,1.10707,,
2004-07-27,Tuesday,1.12717,,
2004-07-28,Wednesday,1.11939,,
2004-07-29,Thursday,1.11131,,
2004-07-30,Friday,1.09951,,start
2004-07-31,Saturday,1.09951,imputed from 2541,
2004-08-01,Sunday,1.09951,imputed from 2542,
2004-08-02,Monday,1.08932,,
2004-08-03,Tuesday,1.06178,,
2004-08-04,Wednesday,1.08211,,
2004-08-05,Thursday,1.07835,,
2004-08-06,Friday,1.05747,,start
2004-08-07,Saturday,1.05747,imputed from 2548,
2004-08-08,Sunday,1.05747,imputed from 2549,
2004-08-09,Monday,1.11529,,
2004-08-10,Tuesday,1.11297,,
2004-08-11,Wednesday,1.10103,,
2004-08-12,Thursday,1.10036,,
2004-08-13,Friday,1.11298,,start
2004-08-14,Saturday,1.11298,imputed from 2555,
2004-08-15,Sunday,1.11298,imputed from 2556,
2004-08-16,Monday,1.11071,,
2004-08-17,Tuesday,1.10863,,
2004-08-18,Wednesday,1.10498,,
2004-08-19,Thursday,1.07634,,
2004-08-20,Friday,1.08008,,start
2004-08-21,Saturday,1.08008,imputed from 2562,
2004-08-22,Sunday,1.08008,imputed from 2563,
2004-08-23,Monday,1.08646,,
2004-08-24,Tuesday,1.06977,,
2004-08-25,Wednesday,1.06418,,
2004-08-26,Thursday,1.05814,,
2004-08-27,Friday,1.06396,,start
2004-08-28,Saturday,1.06396,imputed from 2569,
2004-08-29,Sunday,1.06396,imputed from 2570,
2004-08-30,Monday,1.07828,,
2004-08-31,Tuesday,1.07099,,
2004-09-01,Wednesday,1.04699,,
2004-09-02,Thursday,1.04528,,
2004-09-03,Friday,1.04978,,start
2004-09-04,Saturday,1.04978,imputed from 2576,
2004-09-05,Sunday,1.04978,imputed from 2577,
2004-09-06,Monday,1.04978,imputed from 2578,
2004-09-07,Tuesday,1.04616,,
2004-09-08,Wednesday,1.04587,,
2004-09-09,Thursday,1.04373,,
2004-09-10,Friday,1.06749,,start
2004-09-11,Saturday,1.06749,imputed from 2583,
2004-09-12,Sunday,1.06749,imputed from 2584,
2004-09-13,Monday,1.06927,,
2004-09-14,Tuesday,1.07448,,
2004-09-15,Wednesday,1.08908,,
2004-09-16,Thursday,1.09639,,
2004-09-17,Friday,1.08598,,start
2004-09-18,Saturday,1.08598,imputed from 2590,
2004-09-19,Sunday,1.08598,imputed from 2591,
2004-09-20,Monday,1.09547,,
2004-09-21,Tuesday,1.07799,,
2004-09-22,Wednesday,1.07081,,
2004-09-23,Thursday,1.06846,,
2004-09-24,Friday,1.06751,,start
2004-09-25,Saturday,1.06751,imputed from 2597,
2004-09-26,Sunday,1.06751,imputed from 2598,
2004-09-27,Monday,1.05554,,
2004-09-28,Tuesday,1.05949,,
2004-09-29,Wednesday,1.08277,,
2004-09-30,Thursday,1.06003,,
2004-10-01,Friday,1.07327,,start
2004-10-02,Saturday,1.07327,imputed from 2604,
2004-10-03,Sunday,1.07327,imputed from 2605,
2004-10-04,Monday,1.11756,,
2004-10-05,Tuesday,1.12079,,
2004-10-06,Wednesday,1.12454,,
2004-10-07,Thursday,1.11432,,
2004-10-08,Friday,1.10554,,start
2004-10-09,Saturday,1.10554,imputed from 2611,
2004-10-10,Sunday,1.10554,imputed from 2612,
2004-10-11,Monday,1.10994,,
2004-10-12,Tuesday,1.11563,,
2004-10-13,Wednesday,1.11303,,
2004-10-14,Thursday,1.09773,,
2004-10-15,Friday,1.09562,,start
2004-10-16,Saturday,1.09562,imputed from 2618,
2004-10-17,Sunday,1.09562,imputed from 2619,
2004-10-18,Monday,1.09692,,
2004-10-19,Tuesday,1.09532,,
2004-10-20,Wednesday,1.06183,,
2004-10-21,Thursday,1.05879,,
2004-10-22,Friday,1.07118,,start
2004-10-23,Saturday,1.07118,imputed from 2625,
2004-10-24,Sunday,1.07118,imputed from 2626,
2004-10-25,Monday,1.0427,,
2004-10-26,Tuesday,1.04988,,
2004-10-27,Wednesday,1.04478,,
2004-10-28,Thursday,1.03379,,
2004-10-29,Friday,1.01133,,start
2004-10-30,Saturday,1.01133,imputed from 2632,
2004-10-31,Sunday,1.01133,imputed from 2633,
2004-11-01,Monday,1.0095,,
2004-11-02,Tuesday,1.0122,,
2004-11-03,Wednesday,1.00807,,
2004-11-04,Thursday,0.98338,,
2004-11-05,Friday,0.97431,,start
2004-11-06,Saturday,0.97431,imputed from 2639,
2004-11-07,Sunday,0.97431,imputed from 2640,
2004-11-08,Monday,0.98102,,
2004-11-09,Tuesday,0.97543,,
2004-11-10,Wednesday,0.98958,,
2004-11-11,Thursday,1.00604,,
2004-11-12,Friday,1.00404,,start
2004-11-13,Saturday,1.00404,imputed from 2646,
2004-11-14,Sunday,1.00404,imputed from 2647,
2004-11-15,Monday,1.02118,,
2004-11-16,Tuesday,1.01193,,
2004-11-17,Wednesday,1.01716,,
2004-11-18,Thursday,0.99138,,
2004-11-19,Friday,0.98393,,start
2004-11-20,Saturday,0.98393,imputed from 2653,
2004-11-21,Sunday,0.98393,imputed from 2654,
2004-11-22,Monday,0.98423,,
2004-11-23,Tuesday,1.0094,,
2004-11-24,Wednesday,1.03115,,
2004-11-25,Thursday,1.03115,imputed from 2658,
2004-11-26,Friday,1.02756,,start
2004-11-27,Saturday,1.02756,imputed from 2660,
2004-11-28,Sunday,1.02756,imputed from 2661,
2004-11-29,Monday,1.02802,,
2004-11-30,Tuesday,1.02934,,
2004-12-01,Wednesday,1.01963,,
2004-12-02,Thursday,1.01449,,
2004-12-03,Friday,0.99234,,start
2004-12-04,Saturday,0.99234,imputed from 2667,
2004-12-05,Sunday,0.99234,imputed from 2668,
2004-12-06,Monday,0.99872,,
2004-12-07,Tuesday,0.99474,,
2004-12-08,Wednesday,1.01442,,
2004-12-09,Thursday,1.00156,,
2004-12-10,Friday,1.0056,,start
2004-12-11,Saturday,1.0056,imputed from 2674,
2004-12-12,Sunday,1.0056,imputed from 2675,
2004-12-13,Monday,1.00935,,
2004-12-14,Tuesday,1.00032,,
2004-12-15,Wednesday,1.00511,,
2004-12-16,Thursday,1.01884,,
2004-12-17,Friday,1.0401,,start
2004-12-18,Saturday,1.0401,imputed from 2681,
2004-12-19,Sunday,1.0401,imputed from 2682,
2004-12-20,Monday,1.03139,,
2004-12-21,Tuesday,1.05125,,
2004-12-22,Wednesday,1.0505,,
2004-12-23,Thursday,1.0488,,
2004-12-24,Friday,1.0488,imputed from 2687,start
2004-12-25,Saturday,1.0488,imputed from 2688,
2004-12-26,Sunday,1.0488,imputed from 2689,
2004-12-27,Monday,1.04128,,
2004-12-28,Tuesday,1.02638,,
2004-12-29,Wednesday,1.00802,,
2004-12-30,Thursday,0.99497,,
2004-12-31,Friday,1.00173,,start
2005-01-01,Saturday,1.00173,imputed from 2695,
2005-01-02,Sunday,1.00173,imputed from 2696,
2005-01-03,Monday,1.01377,,
2005-01-04,Tuesday,1.0553,,
2005-01-05,Wednesday,1.04401,,
2005-01-06,Thursday,1.03714,,
2005-01-07,Friday,1.05687,,start
2005-01-08,Saturday,1.05687,imputed from 2702,
2005-01-09,Sunday,1.05687,imputed from 2703,
2005-01-10,Monday,1.07057,,
2005-01-11,Tuesday,1.08468,,
2005-01-12,Wednesday,1.07321,,
2005-01-13,Thursday,1.06875,,
2005-01-14,Friday,1.08028,,start
2005-01-15,Saturday,1.08028,imputed from 2709,
2005-01-16,Sunday,1.08028,imputed from 2710,
2005-01-17,Monday,1.08028,imputed from 2711,
2005-01-18,Tuesday,1.07983,,
2005-01-19,Wednesday,1.06067,,
2005-01-20,Thursday,1.06633,,
2005-01-21,Friday,1.05827,,start
2005-01-22,Saturday,1.05827,imputed from 2716,
2005-01-23,Sunday,1.05827,imputed from 2717,
2005-01-24,Monday,1.05172,,
2005-01-25,Tuesday,1.06113,,
2005-01-26,Wednesday,1.05301,,
2005-01-27,Thursday,1.0585,,
2005-01-28,Friday,1.06644,,start
2005-01-29,Saturday,1.06644,imputed from 2723,
2005-01-30,Sunday,1.06644,imputed from 2724,
2005-01-31,Monday,1.07169,,
2005-02-01,Tuesday,1.08213,,
2005-02-02,Wednesday,1.08287,,
2005-02-03,Thursday,1.09446,,
2005-02-04,Friday,1.10019,,start
2005-02-05,Saturday,1.10019,imputed from 2730,
2005-02-06,Sunday,1.10019,imputed from 2731,
2005-02-07,Monday,1.08516,,
2005-02-08,Tuesday,1.08309,,
2005-02-09,Wednesday,1.07319,,
2005-02-10,Thursday,1.04443,,
2005-02-11,Friday,1.05076,,start
2005-02-12,Saturday,1.05076,imputed from 2737,
2005-02-13,Sunday,1.05076,imputed from 2738,
2005-02-14,Monday,1.04149,,
2005-02-15,Tuesday,1.03508,,
2005-02-16,Wednesday,1.04184,,
2005-02-17,Thursday,1.03206,,
2005-02-18,Friday,1.01028,,start
2005-02-19,Saturday,1.01028,imputed from 2744,
2005-02-20,Sunday,1.01028,imputed from 2745,
2005-02-21,Monday,1.01028,imputed from 2746,
2005-02-22,Tuesday,0.99375,,
2005-02-23,Wednesday,1.00263,,
2005-02-24,Thursday,1.00761,,
2005-02-25,Friday,1.00375,,start
2005-02-26,Saturday,1.00375,imputed from 2751,
2005-02-27,Sunday,1.00375,imputed from 2752,
2005-02-28,Monday,0.99852,,
2005-03-01,Tuesday,1.0092,,
2005-03-02,Wednesday,1.02033,,
2005-03-03,Thursday,1.04613,,
2005-03-04,Friday,1.03928,,start
2005-03-05,Saturday,1.03928,imputed from 2758,
2005-03-06,Sunday,1.03928,imputed from 2759,
2005-03-07,Monday,1.04466,,
2005-03-08,Tuesday,1.03691,,
2005-03-09,Wednesday,1.05853,,
2005-03-10,Thursday,1.04704,,
2005-03-11,Friday,1.02536,,start
2005-03-12,Saturday,1.02536,imputed from 2765,
2005-03-13,Sunday,1.02536,imputed from 2766,
2005-03-14,Monday,1.03543,,
2005-03-15,Tuesday,1.04523,,
2005-03-16,Wednesday,1.03458,,
2005-03-17,Thursday,1.02489,,
2005-03-18,Friday,1.01769,,start
2005-03-19,Saturday,1.01769,imputed from 2772,
2005-03-20,Sunday,1.01769,imputed from 2773,
2005-03-21,Monday,1.03628,,
2005-03-22,Tuesday,1.03117,,
2005-03-23,Wednesday,1.04583,,
2005-03-24,Thursday,1.05985,,
2005-03-25,Friday,1.05985,imputed from 2778,start
2005-03-26,Saturday,1.05985,imputed from 2779,
2005-03-27,Sunday,1.05985,imputed from 2780,
2005-03-28,Monday,1.08254,,
2005-03-29,Tuesday,1.08426,,
2005-03-30,Wednesday,1.07224,,
2005-03-31,Thursday,1.07413,,
2005-04-01,Friday,1.08083,,start
2005-04-02,Saturday,1.08083,imputed from 2786,
2005-04-03,Sunday,1.08083,imputed from 2787,
2005-04-04,Monday,1.01842,,
2005-04-05,Tuesday,1.01961,,
2005-04-06,Wednesday,1.00539,,
2005-04-07,Thursday,1.00269,,
2005-04-08,Friday,1.00294,,start
2005-04-09,Saturday,1.00294,imputed from 2793,
2005-04-10,Sunday,1.00294,imputed from 2794,
2005-04-11,Monday,0.99632,,
2005-04-12,Tuesday,1.01839,,
2005-04-13,Wednesday,1.01248,,
2005-04-14,Thursday,1.02974,,
2005-04-15,Friday,1.01428,,start
2005-04-16,Saturday,1.01428,imputed from 2800,
2005-04-17,Sunday,1.01428,imputed from 2801,
2005-04-18,Monday,1.00285,,
2005-04-19,Tuesday,1.01208,,
2005-04-20,Wednesday,1.00783,,
2005-04-21,Thursday,1.01216,,
2005-04-22,Friday,1.01498,,start
2005-04-23,Saturday,1.01498,imputed from 2807,
2005-04-24,Sunday,1.01498,imputed from 2808,
2005-04-25,Monday,1.03618,,
2005-04-26,Tuesday,1.03714,,
2005-04-27,Wednesday,1.02082,,
2005-04-28,Thursday,1.02146,,
2005-04-29,Friday,1.02065,,start
2005-04-30,Saturday,1.02065,imputed from 2814,
2005-05-01,Sunday,1.02065,imputed from 2815,
2005-05-02,Monday,1.01898,,
2005-05-03,Tuesday,1.02198,,
2005-05-04,Wednesday,1.01316,,
2005-05-05,Thursday,1.01989,,
2005-05-06,Friday,1.02494,,start
2005-05-07,Saturday,1.02494,imputed from 2821,
2005-05-08,Sunday,1.02494,imputed from 2822,
2005-05-09,Monday,1.03018,,
2005-05-10,Tuesday,1.03415,,
2005-05-11,Wednesday,1.04198,,
2005-05-12,Thursday,1.05601,,
2005-05-13,Friday,1.06868,,start
2005-05-14,Saturday,1.06868,imputed from 2828,
2005-05-15,Sunday,1.06868,imputed from 2829,
2005-05-16,Monday,1.06227,,
2005-05-17,Tuesday,1.06249,,
2005-05-18,Wednesday,1.04848,,
2005-05-19,Thursday,1.04964,,
2005-05-20,Friday,1.05687,,start
2005-05-21,Saturday,1.05687,imputed from 2835,
2005-05-22,Sunday,1.05687,imputed from 2836,
2005-05-23,Monday,1.04278,,
2005-05-24,Tuesday,1.03924,,
2005-05-25,Wednesday,1.03762,,
2005-05-26,Thursday,1.04625,,
2005-05-27,Friday,1.04685,,start
2005-05-28,Saturday,1.04685,imputed from 2842,
2005-05-29,Sunday,1.04685,imputed from 2843,
2005-05-30,Monday,1.04685,imputed from 2844,
2005-05-31,Tuesday,1.06371,,
2005-06-01,Wednesday,1.05807,,
2005-06-02,Thursday,1.0563,,
2005-06-03,Friday,1.06652,,start
2005-06-04,Saturday,1.06652,imputed from 2849,
2005-06-05,Sunday,1.06652,imputed from 2850,
2005-06-06,Monday,1.04293,,
2005-06-07,Tuesday,1.04081,,
2005-06-08,Wednesday,1.0409,,
2005-06-09,Thursday,1.02886,,
2005-06-10,Friday,1.04241,,start
2005-06-11,Saturday,1.04241,imputed from 2856,
2005-06-12,Sunday,1.04241,imputed from 2857,
2005-06-13,Monday,1.02454,,
2005-06-14,Tuesday,1.03087,,
2005-06-15,Wednesday,1.01982,,
2005-06-16,Thursday,1.0118,,
2005-06-17,Friday,1.00906,,start
2005-06-18,Saturday,1.00906,imputed from 2863,
2005-06-19,Sunday,1.00906,imputed from 2864,
2005-06-20,Monday,1.0203,,
2005-06-21,Tuesday,1.01179,,
2005-06-22,Wednesday,1.01904,,
2005-06-23,Thursday,1.0228,,
2005-06-24,Friday,1.01857,,start
2005-06-25,Saturday,1.01857,imputed from 2870,
2005-06-26,Sunday,1.01857,imputed from 2871,
2005-06-27,Monday,1.02234,,
2005-06-28,Tuesday,1.02544,,
2005-06-29,Wednesday,1.01856,,
2005-06-30,Thursday,1.01782,,
2005-07-01,Friday,1.02853,,start
2005-07-02,Saturday,1.02853,imputed from 2877,
2005-07-03,Sunday,1.02853,imputed from 2878,
2005-07-04,Monday,1.02853,imputed from 2879,
2005-07-05,Tuesday,1.04604,,
2005-07-06,Wednesday,1.05054,,
2005-07-07,Thursday,1.04018,,
2005-07-08,Friday,1.03504,,start
2005-07-09,Saturday,1.03504,imputed from 2884,
2005-07-10,Sunday,1.03504,imputed from 2885,
2005-07-11,Monday,1.006,,
2005-07-12,Tuesday,1.00135,,
2005-07-13,Wednesday,1.02055,,
2005-07-14,Thursday,1.01846,,
2005-07-15,Friday,1.01611,,start
2005-07-16,Saturday,1.01611,imputed from 2891,
2005-07-17,Sunday,1.01611,imputed from 2892,
2005-07-18,Monday,1.01477,,
2005-07-19,Tuesday,1.03129,,
2005-07-20,Wednesday,1.03086,,
2005-07-21,Thursday,1.01557,,
2005-07-22,Friday,1.02724,,start
2005-07-23,Saturday,1.02724,imputed from 2898,
2005-07-24,Sunday,1.02724,imputed from 2899,
2005-07-25,Monday,1.02084,,
2005-07-26,Tuesday,1.02776,,
2005-07-27,Wednesday,1.02965,,
2005-07-28,Thursday,1.02294,,
2005-07-29,Friday,1.04594,,start
2005-07-30,Saturday,1.04594,imputed from 2905,
2005-07-31,Sunday,1.04594,imputed from 2906,
2005-08-01,Monday,1.04554,,
2005-08-02,Tuesday,1.04322,,
2005-08-03,Wednesday,1.03871,,
2005-08-04,Thursday,1.0137,,
2005-08-05,Friday,1.02016,,start
2005-08-06,Saturday,1.02016,imputed from 2912,
2005-08-07,Sunday,1.02016,imputed from 2913,
2005-08-08,Monday,1.0173,,
2005-08-09,Tuesday,1.01772,,
2005-08-10,Wednesday,1.01808,,
2005-08-11,Thursday,1.01341,,
2005-08-12,Friday,0.99926,,start
2005-08-13,Saturday,0.99926,imputed from 2919,
2005-08-14,Sunday,0.99926,imputed from 2920,
2005-08-15,Monday,1.00315,,
2005-08-16,Tuesday,1.00506,,
2005-08-17,Wednesday,1.01545,,
2005-08-18,Thursday,1.02528,,
2005-08-19,Friday,1.04546,,start
2005-08-20,Saturday,1.04546,imputed from 2926,
2005-08-21,Sunday,1.04546,imputed from 2927,
2005-08-22,Monday,1.03821,,
2005-08-23,Tuesday,1.03754,,
2005-08-24,Wednesday,1.03787,,
2005-08-25,Thursday,1.03239,,
2005-08-26,Friday,1.04261,,start
2005-08-27,Saturday,1.04261,imputed from 2933,
2005-08-28,Sunday,1.04261,imputed from 2934,
2005-08-29,Monday,1.05946,,
2005-08-30,Tuesday,1.04922,,
2005-08-31,Wednesday,1.03183,,
2005-09-01,Thursday,1.00397,,
2005-09-02,Friday,0.99746,,start
2005-09-03,Saturday,0.99746,imputed from 2940,
2005-09-04,Sunday,0.99746,imputed from 2941,
2005-09-05,Monday,0.99746,imputed from 2942,
2005-09-06,Tuesday,1.02467,,
2005-09-07,Wednesday,1.02819,,
2005-09-08,Thursday,1.03979,,
2005-09-09,Friday,1.05412,,start
2005-09-10,Saturday,1.05412,imputed from 2947,
2005-09-11,Sunday,1.05412,imputed from 2948,
2005-09-12,Monday,1.07682,,
2005-09-13,Tuesday,1.07614,,
2005-09-14,Wednesday,1.07559,,
2005-09-15,Thursday,1.09394,,
2005-09-16,Friday,1.09367,,start
2005-09-17,Saturday,1.09367,imputed from 2954,
2005-09-18,Sunday,1.09367,imputed from 2955,
2005-09-19,Monday,1.09892,,
2005-09-20,Tuesday,1.09547,,
2005-09-21,Wednesday,1.08947,,
2005-09-22,Thursday,1.10314,,
2005-09-23,Friday,1.11931,,start
2005-09-24,Saturday,1.11931,imputed from 2961,
2005-09-25,Sunday,1.11931,imputed from 2962,
2005-09-26,Monday,1.12677,,
2005-09-27,Tuesday,1.13495,,
2005-09-28,Wednesday,1.12687,,
2005-09-29,Thursday,1.1459,,
2005-09-30,Friday,1.15203,,start
2005-10-01,Saturday,1.15203,imputed from 2968,
2005-10-02,Sunday,1.15203,imputed from 2969,
2005-10-03,Monday,1.16269,,
2005-10-04,Tuesday,1.18371,,
2005-10-05,Wednesday,1.16929,,
2005-10-06,Thursday,1.14265,,
2005-10-07,Friday,1.15466,,start
2005-10-08,Saturday,1.15466,imputed from 2975,
2005-10-09,Sunday,1.15466,imputed from 2976,
2005-10-10,Monday,1.17431,,
2005-10-11,Tuesday,1.17892,,
2005-10-12,Wednesday,1.17247,,
2005-10-13,Thursday,1.18882,,
2005-10-14,Friday,1.14844,,start
2005-10-15,Saturday,1.14844,imputed from 2982,
2005-10-16,Sunday,1.14844,imputed from 2983,
2005-10-17,Monday,1.14665,,
2005-10-18,Tuesday,1.17169,,
2005-10-19,Wednesday,1.17308,,
2005-10-20,Thursday,1.17072,,
2005-10-21,Friday,1.16228,,start
2005-10-22,Saturday,1.16228,imputed from 2989,
2005-10-23,Sunday,1.16228,imputed from 2990,
2005-10-24,Monday,1.15767,,
2005-10-25,Tuesday,1.15769,,
2005-10-26,Wednesday,1.16171,,
2005-10-27,Thursday,1.15088,,
2005-10-28,Friday,1.16891,,start
2005-10-29,Saturday,1.16891,imputed from 2996,
2005-10-30,Sunday,1.16891,imputed from 2997,
2005-10-31,Monday,1.17348,,
2005-11-01,Tuesday,1.15931,,
2005-11-02,Wednesday,1.15494,,
