,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,CL1_Comdty_nonePrice,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,GC1_Comdty_nonePrice
2003-01-28,Tuesday,135.23152,,,,,,44.32012,815.21564,,,,,,501.942
2003-01-29,Wednesday,138.94874,,,,,,45.53838,805.57619,,,,,,496.00683
2003-01-30,Thursday,140.63234,,,,,,46.09016,815.10907,,,,,,503.38352
2003-01-31,Friday,139.90484,start,,,,,45.85173,817.79058,start,,,,,505.03953
2003-02-01,Saturday,139.90484,,,,,,45.85173,817.79058,,,,,,505.03953
2003-02-02,Sunday,139.90484,,,,,,45.85173,817.79058,,,,,,505.03953
2003-02-03,Monday,136.17383,,,,,,44.62895,819.71937,,,,,,506.23068
2003-02-04,Tuesday,138.01468,,,,,,45.23226,828.61659,,,,,,511.7253
2003-02-05,Wednesday,141.17177,,,,,,46.26695,832.86653,,,,,,514.34992
2003-02-06,Thursday,141.00303,,,,,,46.21165,812.03157,,,,,,501.48296
2003-02-07,Friday,145.48001,start,,,,,47.67891,814.47316,start,,,,,502.9908
2003-02-08,Saturday,145.48001,,,,,,47.67891,814.47316,,,,,,502.9908
2003-02-09,Sunday,145.48001,,,,,,47.67891,814.47316,,,,,,502.9908
2003-02-10,Monday,143.58639,,,,,,47.0583,804.8699,,,,,,497.06016
2003-02-11,Tuesday,147.71391,,,,,,48.41104,802.92329,,,,,,495.858
2003-02-12,Wednesday,149.44953,,,,,,48.97986,782.69047,,,,,,483.3629
2003-02-13,Thursday,150.19497,,,,,,49.22417,784.13382,,,,,,484.25426
2003-02-14,Friday,153.23642,start,,,,,50.22096,778.29327,start,,,,,480.64734
2003-02-15,Saturday,153.23642,,,,,,50.22096,778.29327,,,,,,480.64734
2003-02-16,Sunday,153.23642,,,,,,50.22096,778.29327,,,,,,480.64734
2003-02-17,Monday,153.23642,,,,,,50.22096,778.29327,,,,,,480.64734
2003-02-18,Tuesday,155.24468,,,,,,50.87914,767.4702,,,,,,473.96338
2003-02-19,Wednesday,155.20035,,,,,,50.86461,775.75534,,,,,,479.08
2003-02-20,Thursday,152.25184,,,,,,49.89828,775.47931,,,,,,478.90953
2003-02-21,Friday,152.25184,start,2.6784880057350855,"2003-01-21,2003-02-20",0.02147842016668423,"2002-02-21,2003-02-20",49.89828,775.0168,start,-2.1411994078146184,"2003-01-21,2003-02-20",0.008116524335348733,"2002-02-21,2003-02-20",478.6239
2003-02-22,Saturday,152.25184,,,,,,49.89828,775.0168,,,,,,478.6239
2003-02-23,Sunday,152.25184,,,,,,49.89828,775.0168,,,,,,478.6239
2003-02-24,Monday,155.80474,,,,,,49.53619,783.65014,,,,,,483.95556
2003-02-25,Tuesday,153.37579,,,,,,48.76394,771.65945,,,,,,476.55052
2003-02-26,Wednesday,160.69516,,,,,,51.09104,777.04479,,,,,,479.87632
2003-02-27,Thursday,159.25425,,,,,,50.63292,763.01633,,,,,,471.21282
2003-02-28,Friday,155.93737,start,6.659663305024473,"2003-01-28,2003-02-27",0.021387933732176193,"2002-02-28,2003-02-27",49.57836,768.36565,start,-7.5679915944647504,"2003-01-28,2003-02-27",0.008089408993912169,"2002-02-28,2003-02-27",474.51638
2003-03-01,Saturday,155.93737,,,,,,49.57836,768.36565,,,,,,474.51638
2003-03-02,Sunday,155.93737,,,,,,49.57836,768.36565,,,,,,474.51638
2003-03-03,Monday,151.39139,,,,,,48.13302,758.76274,,,,,,468.58595
2003-03-04,Tuesday,155.29327,,,,,,49.37358,765.67823,,,,,,472.85672
2003-03-05,Wednesday,153.40121,,,,,,48.77202,760.25701,,,,,,469.50876
2003-03-06,Thursday,154.96498,,,,,,49.2692,769.5504,,,,,,475.24804
2003-03-07,Friday,158.88537,start,1.5595645356982115,"2003-02-07,2003-03-06",0.02138684189609315,"2002-03-07,2003-03-06",50.51564,759.73825,start,-6.8507932859145,"2003-02-07,2003-03-06",0.008050980222820612,"2002-03-07,2003-03-06",469.18839
2003-03-08,Saturday,158.88537,,,,,,50.51564,759.73825,,,,,,469.18839
2003-03-09,Sunday,158.88537,,,,,,50.51564,759.73825,,,,,,469.18839
2003-03-10,Monday,155.40418,,,,,,49.40884,761.63273,,,,,,470.35836
2003-03-11,Tuesday,153.61903,,,,,,48.84127,755.11472,,,,,,466.33306
2003-03-12,Wednesday,158.45312,,,,,,50.37821,747.39759,,,,,,461.56722
2003-03-13,Thursday,152.75539,,,,,,48.56669,733.78929,,,,,,453.1632
2003-03-14,Friday,152.23061,start,-1.5203924143725651,"2003-02-14,2003-03-13",0.021665349012362528,"2002-03-14,2003-03-13",48.39984,745.61896,start,-7.075757283980563,"2003-02-14,2003-03-13",0.00808132702876041,"2002-03-14,2003-03-13",460.4688
2003-03-15,Saturday,152.23061,,,,,,48.39984,745.61896,,,,,,460.4688
2003-03-16,Sunday,152.23061,,,,,,48.39984,745.61896,,,,,,460.4688
2003-03-17,Monday,151.8984,,,,,,48.29422,754.91986,,,,,,466.21272
2003-03-18,Tuesday,137.80148,,,,,,43.81228,756.47672,,,,,,467.17418
2003-03-19,Wednesday,130.71775,,,,,,41.56009,757.19955,,,,,,467.62058
2003-03-20,Thursday,124.83786,,,,,,39.69065,748.05125,,,,,,461.9709
2003-03-21,Friday,124.83786,start,-9.008697732460968,"2003-02-21,2003-03-20",0.02270791859051501,"2002-03-21,2003-03-20",39.69065,740.89413,start,-4.251092387867932,"2003-02-21,2003-03-20",0.008184601847428098,"2002-03-21,2003-03-20",457.55091
2003-03-22,Saturday,124.83786,,,,,,39.69065,740.89413,,,,,,457.55091
2003-03-23,Sunday,124.83786,,,,,,39.69065,740.89413,,,,,,457.55091
2003-03-24,Monday,131.18427,,,,,,39.6769,738.64156,,,,,,456.1598
2003-03-25,Tuesday,127.94273,,,,,,38.6965,735.47308,,,,,,454.20305
2003-03-26,Wednesday,130.91443,,,,,,39.59529,739.23826,,,,,,456.5283
2003-03-27,Thursday,139.00134,,,,,,42.04119,736.12251,,,,,,454.60412
2003-03-28,Friday,136.31506,start,-6.613357440964176,"2003-02-28,2003-03-27",0.02298762786503742,"2002-03-28,2003-03-27",41.22872,733.78492,start,-5.321574913257288,"2003-02-28,2003-03-27",0.007885498719374294,"2002-03-28,2003-03-27",453.1605
2003-03-29,Saturday,136.31506,,,,,,41.22872,733.78492,,,,,,453.1605
2003-03-30,Sunday,136.31506,,,,,,41.22872,733.78492,,,,,,453.1605
2003-03-31,Monday,138.9172,,,,,,42.01574,736.42853,,,,,,456.02784
2003-04-01,Tuesday,133.26832,,,,,,40.30723,732.65838,,,,,,453.6932
2003-04-02,Wednesday,130.2544,,,,,,39.39566,735.98593,,,,,,455.75376
2003-04-03,Thursday,132.24882,,,,,,39.99888,726.20015,,,,,,449.69399
2003-04-04,Friday,131.25667,start,-8.23507034546752,"2003-03-04,2003-04-03",0.02305660965268073,"2002-04-04,2003-04-03",39.6988,730.23833,start,-6.254464493778004,"2003-03-04,2003-04-03",0.007831952556672964,"2002-04-04,2003-04-03",452.1946
2003-04-05,Saturday,131.25667,,,,,,39.6988,730.23833,,,,,,452.1946
2003-04-06,Sunday,131.25667,,,,,,39.6988,730.23833,,,,,,452.1946
2003-04-07,Monday,129.25592,,,,,,39.09367,727.50182,,,,,,450.50004
2003-04-08,Tuesday,128.8576,,,,,,38.9732,725.79727,,,,,,449.44451
2003-04-09,Wednesday,131.61517,,,,,,39.80723,726.84088,,,,,,450.09076
2003-04-10,Thursday,125.63708,,,,,,37.99915,731.40611,,,,,,452.91774
2003-04-11,Friday,129.5205,start,-9.675929068231788,"2003-03-11,2003-04-10",0.022942174859048876,"2002-04-11,2003-04-10",39.17369,738.49075,start,-3.6976568551782494,"2003-03-11,2003-04-10",0.007779975428913221,"2002-04-11,2003-04-10",457.30485
2003-04-12,Saturday,129.5205,,,,,,39.17369,738.49075,,,,,,457.30485
2003-04-13,Sunday,129.5205,,,,,,39.17369,738.49075,,,,,,457.30485
2003-04-14,Monday,131.46345,,,,,,39.76134,728.66628,,,,,,451.22112
2003-04-15,Tuesday,134.85236,,,,,,40.78633,731.9568,,,,,,453.25875
2003-04-16,Wednesday,132.71543,,,,,,40.14001,724.85058,,,,,,448.85828
2003-04-17,Thursday,139.38075,,,,,,42.15595,730.01328,,,,,,452.05524
2003-04-18,Friday,139.38075,start,-1.6630772519143489,"2003-03-18,2003-04-17",0.022732049354815348,"2002-04-18,2003-04-17",42.15595,730.01328,start,-4.125016133340473,"2003-03-18,2003-04-17",0.007845431956047576,"2002-04-18,2003-04-17",452.05524
2003-04-19,Saturday,139.38075,,,,,,42.15595,730.01328,,,,,,452.05524
2003-04-20,Sunday,139.38075,,,,,,42.15595,730.01328,,,,,,452.05524
2003-04-21,Monday,141.78993,,,,,,42.8846,749.06662,,,,,,463.85388
2003-04-22,Tuesday,135.70925,,,,,,41.04549,741.9485,,,,,,459.44604
2003-04-23,Wednesday,129.69248,,,,,,36.70771,738.25531,,,,,,457.15906
2003-04-24,Thursday,127.95903,,,,,,36.21708,735.68668,,,,,,455.56845
2003-04-25,Friday,126.31007,start,-2.6904389171826497,"2003-03-25,2003-04-24",0.02381525728375399,"2002-04-25,2003-04-24",35.75036,733.63696,start,0.3751976872722928,"2003-03-25,2003-04-24",0.008012161589918363,"2002-04-25,2003-04-24",454.29918
2003-04-26,Saturday,126.31007,,,,,,35.75036,733.63696,,,,,,454.29918
2003-04-27,Sunday,126.31007,,,,,,35.75036,733.63696,,,,,,454.29918
2003-04-28,Monday,123.41691,,,,,,34.9315,740.92125,,,,,,458.80992
2003-04-29,Tuesday,121.82301,,,,,,34.48036,736.83154,,,,,,456.2774
2003-04-30,Wednesday,123.65082,,,,,,34.9977,743.48273,,,,,,460.3961
2003-05-01,Thursday,123.42881,,,,,,34.93486,742.09223,,,,,,459.53504
2003-05-02,Friday,121.98478,start,-4.763628895800501,"2003-04-02,2003-05-01",0.023769850509744485,"2002-05-02,2003-05-01",34.52615,741.30653,start,1.039364353954448,"2003-04-02,2003-05-01",0.007982533671760314,"2002-05-02,2003-05-01",459.0485
2003-05-03,Saturday,121.98478,,,,,,34.52615,741.30653,,,,,,459.0485
2003-05-04,Sunday,121.98478,,,,,,34.52615,741.30653,,,,,,459.0485
2003-05-05,Monday,125.66619,,,,,,35.56812,742.85765,,,,,,460.00902
2003-05-06,Tuesday,121.27732,,,,,,34.32591,738.80731,,,,,,457.50088
2003-05-07,Wednesday,122.86659,,,,,,34.77573,732.65121,,,,,,453.68876
2003-05-08,Thursday,125.27399,,,,,,35.45712,740.03568,,,,,,458.26154
2003-05-09,Friday,128.64141,start,-4.617259552717931,"2003-04-09,2003-05-08",0.023667587553896963,"2002-05-09,2003-05-08",36.41022,740.06574,start,2.2614886571331287,"2003-04-09,2003-05-08",0.008027290982277847,"2002-05-09,2003-05-08",458.28015
2003-05-10,Saturday,128.64141,,,,,,36.41022,740.06574,,,,,,458.28015
2003-05-11,Sunday,128.64141,,,,,,36.41022,740.06574,,,,,,458.28015
2003-05-12,Monday,126.68276,,,,,,35.85585,745.00847,,,,,,461.3409
2003-05-13,Tuesday,132.39209,,,,,,37.4718,743.55841,,,,,,460.44296
2003-05-14,Wednesday,135.3911,,,,,,38.32063,747.81569,,,,,,463.07925
2003-05-15,Thursday,134.25838,,,,,,38.00003,753.29482,,,,,,466.47216
2003-05-16,Friday,134.9224,start,-2.264082958828959,"2003-04-16,2003-05-15",0.02354723414327628,"2002-05-16,2003-05-15",38.18797,751.07322,start,4.870581693050807,"2003-04-16,2003-05-15",0.008056844102501572,"2002-05-16,2003-05-15",465.09645
2003-05-17,Saturday,134.9224,,,,,,38.18797,751.07322,,,,,,465.09645
2003-05-18,Sunday,134.9224,,,,,,38.18797,751.07322,,,,,,465.09645
2003-05-19,Monday,131.89805,,,,,,37.33197,761.99803,,,,,,471.86156
2003-05-20,Tuesday,133.69819,,,,,,37.84147,764.90972,,,,,,473.6646
2003-05-21,Wednesday,136.63706,,,,,,37.52418,776.92621,,,,,,481.10572
2003-05-22,Thursday,136.16803,,,,,,37.39537,770.50788,,,,,,477.13122
2003-05-23,Friday,137.11091,start,0.8014729570559131,"2003-04-23,2003-05-22",0.02337370711168324,"2002-05-23,2003-05-22",37.65431,769.05485,start,5.4353707613721385,"2003-04-23,2003-05-22",0.00803763965097313,"2002-05-23,2003-05-22",476.23144
2003-05-24,Saturday,137.11091,,,,,,37.65431,769.05485,,,,,,476.23144
2003-05-25,Sunday,137.11091,,,,,,37.65431,769.05485,,,,,,476.23144
2003-05-26,Monday,137.11091,,,,,,37.65431,769.05485,,,,,,476.23144
2003-05-27,Tuesday,137.11725,,,,,,37.65605,762.03976,,,,,,471.8874
2003-05-28,Wednesday,134.86245,,,,,,37.03682,764.26067,,,,,,473.26268
2003-05-29,Thursday,136.20361,,,,,,37.40514,767.38368,,,,,,476.49778
2003-05-30,Friday,140.02503,start,2.978266173984783,"2003-04-30,2003-05-29",0.023096834322382548,"2002-05-30,2003-05-29",38.4546,765.9524,start,4.339451377765179,"2003-04-30,2003-05-29",0.008059437443325237,"2002-05-30,2003-05-29",475.60904
2003-05-31,Saturday,140.02503,,,,,,38.4546,765.9524,,,,,,475.60904
2003-06-01,Sunday,140.02503,,,,,,38.4546,765.9524,,,,,,475.60904
2003-06-02,Monday,145.13708,,,,,,39.85851,767.32138,,,,,,476.45909
2003-06-03,Tuesday,146.33286,,,,,,40.1869,772.96413,,,,,,479.96289
2003-06-04,Wednesday,143.68109,,,,,,39.45866,768.90619,,,,,,477.44316
2003-06-05,Thursday,145.14454,,,,,,39.86056,771.62383,,,,,,479.13065
2003-06-06,Friday,150.41646,start,6.962406700414607,"2003-05-06,2003-06-05",0.0231584087083052,"2002-06-06,2003-06-05",41.30837,775.21203,start,5.919540738338429,"2003-05-06,2003-06-05",0.00798678426974287,"2002-06-06,2003-06-05",481.3587
2003-06-07,Saturday,150.41646,,,,,,41.30837,775.21203,,,,,,481.3587
2003-06-08,Sunday,150.41646,,,,,,41.30837,775.21203,,,,,,481.3587
2003-06-09,Monday,150.43231,,,,,,41.31272,767.08346,,,,,,476.31136
2003-06-10,Tuesday,151.80627,,,,,,41.69005,746.52193,,,,,,463.54392
2003-06-11,Wednesday,154.07804,,,,,,42.31394,750.10232,,,,,,465.76712
2003-06-12,Thursday,150.34067,,,,,,41.28755,746.79772,,,,,,463.71517
2003-06-13,Friday,145.37806,start,4.40508376538115,"2003-05-13,2003-06-12",0.023116452455566483,"2002-06-13,2003-06-12",39.92469,749.33187,start,0.8743871544483318,"2003-05-13,2003-06-12",0.008127585775392836,"2002-06-13,2003-06-12",465.28872
2003-06-14,Saturday,145.37806,,,,,,39.92469,749.33187,,,,,,465.28872
2003-06-15,Sunday,145.37806,,,,,,39.92469,749.33187,,,,,,465.28872
2003-06-16,Monday,148.03954,,,,,,40.6556,755.32942,,,,,,469.01283
2003-06-17,Tuesday,147.7096,,,,,,40.56499,764.93497,,,,,,474.97728
2003-06-18,Wednesday,146.24671,,,,,,40.16324,762.28791,,,,,,473.33362
2003-06-19,Thursday,143.65441,,,,,,39.45133,767.25559,,,,,,476.41824
2003-06-20,Friday,149.55116,start,1.8364989399762044,"2003-05-20,2003-06-19",0.02316484661388589,"2002-06-20,2003-06-19",41.07073,765.51657,start,0.7102054475260104,"2003-05-20,2003-06-19",0.008185632338292084,"2002-06-20,2003-06-19",475.33842
2003-06-21,Saturday,149.55116,,,,,,41.07073,765.51657,,,,,,475.33842
2003-06-22,Sunday,149.55116,,,,,,41.07073,765.51657,,,,,,475.33842
2003-06-23,Monday,146.97913,,,,,,38.60941,753.31217,,,,,,467.76024
2003-06-24,Tuesday,145.80287,,,,,,38.30042,743.05047,,,,,,461.38836
2003-06-25,Wednesday,150.95493,,,,,,39.6538,745.43725,,,,,,462.8704
2003-06-26,Thursday,148.79027,,,,,,39.08517,746.83877,,,,,,463.74066
2003-06-27,Friday,150.63635,start,1.602227312559415,"2003-05-27,2003-06-26",0.023686986055466527,"2002-06-27,2003-06-26",39.57011,752.219,start,-2.0983748314502453,"2003-05-27,2003-06-26",0.008227396097516717,"2002-06-27,2003-06-26",467.08145
2003-06-28,Saturday,150.63635,,,,,,39.57011,752.219,,,,,,467.08145
2003-06-29,Sunday,150.63635,,,,,,39.57011,752.219,,,,,,467.08145
2003-06-30,Monday,155.53197,,,,,,40.85613,754.74154,,,,,,468.64779
2003-07-01,Tuesday,155.16725,,,,,,40.76032,759.43052,,,,,,471.55936
2003-07-02,Wednesday,154.62577,,,,,,40.61808,762.83853,,,,,,473.67552
2003-07-03,Thursday,156.16102,,,,,,41.02137,762.92313,,,,,,473.72805
2003-07-04,Friday,156.16102,start,1.6646352893507745,"2003-06-04,2003-07-03",0.02379123360729675,"2002-07-04,2003-07-03",41.02137,762.92313,start,-0.9549847367413228,"2003-06-04,2003-07-03",0.008148047852954898,"2002-07-04,2003-07-03",473.72805
2003-07-05,Saturday,156.16102,,,,,,41.02137,762.92313,,,,,,473.72805
2003-07-06,Sunday,156.16102,,,,,,41.02137,762.92313,,,,,,473.72805
2003-07-07,Monday,157.26452,,,,,,41.31124,769.30571,,,,,,477.69124
2003-07-08,Tuesday,157.69976,,,,,,41.42558,760.30688,,,,,,472.10352
2003-07-09,Wednesday,160.30926,,,,,,42.11106,755.2708,,,,,,468.97643
2003-07-10,Thursday,160.92446,,,,,,42.27266,755.30973,,,,,,469.0006
2003-07-11,Friday,163.39797,start,-0.04121711942114363,"2003-06-11,2003-07-10",0.023668927869339402,"2002-07-11,2003-07-10",42.92242,762.6303,start,0.8478885202798278,"2003-06-11,2003-07-10",0.008187712727938607,"2002-07-11,2003-07-10",473.54622
2003-07-12,Saturday,163.39797,,,,,,42.92242,762.6303,,,,,,473.54622
2003-07-13,Sunday,163.39797,,,,,,42.92242,762.6303,,,,,,473.54622
2003-07-14,Monday,163.50048,,,,,,42.94935,769.32513,,,,,,477.7033
2003-07-15,Tuesday,166.67868,,,,,,43.78421,763.11041,,,,,,473.84434
2003-07-16,Wednesday,162.5984,,,,,,42.71238,760.31074,,,,,,472.10592
2003-07-17,Thursday,163.84986,,,,,,43.04112,759.80887,,,,,,471.79429
2003-07-18,Friday,165.6361,start,3.041129440013485,"2003-06-18,2003-07-17",0.02356183091904727,"2002-07-18,2003-07-17",43.51034,761.45143,start,-0.39581537909712233,"2003-06-18,2003-07-17",0.00821621350751241,"2002-07-18,2003-07-17",472.81422
2003-07-19,Saturday,165.6361,,,,,,43.51034,761.45143,,,,,,472.81422
2003-07-20,Sunday,165.6361,,,,,,43.51034,761.45143,,,,,,472.81422
2003-07-21,Monday,164.00154,,,,,,43.08097,766.28506,,,,,,475.8156
2003-07-22,Tuesday,156.40542,,,,,,41.08557,768.6235,,,,,,477.26763
2003-07-23,Wednesday,155.62565,,,,,,39.93285,777.49186,,,,,,482.77433
2003-07-24,Thursday,159.00516,,,,,,40.80002,787.74554,,,,,,489.14123
2003-07-25,Friday,157.90728,start,1.220642577809254,"2003-06-25,2003-07-24",0.02368070651818743,"2002-07-25,2003-07-24",40.51831,784.68431,start,6.968035822950757,"2003-06-25,2003-07-24",0.008145242343436561,"2002-07-25,2003-07-24",487.2404
2003-07-26,Saturday,157.90728,,,,,,40.51831,784.68431,,,,,,487.2404
2003-07-27,Sunday,157.90728,,,,,,40.51831,784.68431,,,,,,487.2404
2003-07-28,Monday,157.76926,,,,,,40.4829,790.1078,,,,,,490.60805
2003-07-29,Tuesday,158.83934,,,,,,40.75747,785.1012,,,,,,487.49926
2003-07-30,Wednesday,162.88419,,,,,,41.79536,781.73293,,,,,,486.74979
2003-07-31,Thursday,163.18829,,,,,,41.87339,781.71801,,,,,,486.7405
2003-08-01,Friday,172.09212,start,1.1569980094052779,"2003-07-01,2003-07-31",0.0236021888471453,"2002-08-01,2003-07-31",44.15808,761.64975,start,3.9684233512731866,"2003-07-01,2003-07-31",0.0081124123822902,"2002-08-01,2003-07-31",474.2449
2003-08-02,Saturday,172.09212,,,,,,44.15808,761.64975,,,,,,474.2449
2003-08-03,Sunday,172.09212,,,,,,44.15808,761.64975,,,,,,474.2449
2003-08-04,Monday,167.24353,,,,,,42.91395,757.82721,,,,,,471.86478
2003-08-05,Tuesday,169.69157,,,,,,43.54211,760.5025,,,,,,473.53056
2003-08-06,Wednesday,166.40933,,,,,,42.6999,760.62237,,,,,,473.6052
2003-08-07,Thursday,170.42281,,,,,,43.72974,766.05898,,,,,,476.99033
2003-08-08,Friday,170.60961,start,2.348984390906442,"2003-07-08,2003-08-07",0.02367902982072433,"2002-08-08,2003-08-07",43.77767,780.20568,start,1.2723480149368926,"2003-07-08,2003-08-07",0.00813546345982443,"2002-08-08,2003-08-07",485.79884
2003-08-09,Saturday,170.60961,,,,,,43.77767,780.20568,,,,,,485.79884
2003-08-10,Sunday,170.60961,,,,,,43.77767,780.20568,,,,,,485.79884
2003-08-11,Monday,169.09705,,,,,,43.38955,789.1511,,,,,,491.36875
2003-08-12,Tuesday,169.90291,,,,,,43.59634,787.90901,,,,,,490.59536
2003-08-13,Wednesday,163.89493,,,,,,42.05471,796.09699,,,,,,495.69364
2003-08-14,Thursday,166.52701,,,,,,42.7301,809.20441,,,,,,503.85504
2003-08-15,Friday,166.09495,start,-1.0186844688156296,"2003-07-15,2003-08-14",0.023633537398461368,"2002-08-15,2003-08-14",42.61923,801.97222,start,7.678977210015853,"2003-07-15,2003-08-14",0.008247779644076476,"2002-08-15,2003-08-14",499.35188
2003-08-16,Saturday,166.09495,,,,,,42.61923,801.97222,,,,,,499.35188
2003-08-17,Sunday,166.09495,,,,,,42.61923,801.97222,,,,,,499.35188
2003-08-18,Monday,167.33375,,,,,,42.9371,801.42315,,,,,,499.01
2003-08-19,Tuesday,166.55575,,,,,,42.73747,809.56475,,,,,,504.07941
2003-08-20,Wednesday,167.57434,,,,,,42.99884,816.86144,,,,,,508.62273
2003-08-21,Thursday,174.76029,,,,,,44.97312,817.66269,,,,,,509.12163
2003-08-22,Friday,175.43184,start,3.9961230884322614,"2003-07-22,2003-08-21",0.02367815255702499,"2002-08-22,2003-08-21",45.14594,827.52888,start,8.15078914938954,"2003-07-22,2003-08-21",0.008188461984669835,"2002-08-22,2003-08-21",515.26486
2003-08-23,Saturday,175.43184,,,,,,45.14594,827.52888,,,,,,515.26486
2003-08-24,Sunday,175.43184,,,,,,45.14594,827.52888,,,,,,515.26486
2003-08-25,Monday,173.81552,,,,,,44.72999,822.85388,,,,,,512.35395
2003-08-26,Tuesday,174.77155,,,,,,44.97602,827.22786,,,,,,515.07743
2003-08-27,Wednesday,171.20875,,,,,,44.05916,845.90248,,,,,,526.70527
2003-08-28,Thursday,172.98321,,,,,,44.5158,841.1272,,,,,,523.73192
2003-08-29,Friday,172.21445,start,3.9110315530612914,"2003-07-29,2003-08-28",0.02357742507232945,"2002-08-29,2003-08-28",44.31797,847.25599,start,8.940722686192357,"2003-07-29,2003-08-28",0.00831292061683958,"2002-08-29,2003-08-28",527.54804
2003-08-30,Saturday,172.21445,,,,,,44.31797,847.25599,,,,,,527.54804
2003-08-31,Sunday,172.21445,,,,,,44.31797,847.25599,,,,,,527.54804
2003-09-01,Monday,172.21445,,,,,,44.31797,847.25599,,,,,,527.54804
2003-09-02,Tuesday,161.43734,,,,,,41.54457,846.8955,,,,,,527.32358
2003-09-03,Wednesday,161.86502,,,,,,41.65463,848.4235,,,,,,528.275
2003-09-04,Thursday,158.82924,,,,,,40.87339,844.89699,,,,,,526.0792
2003-09-05,Friday,155.61023,start,-2.598798614661208,"2003-08-05,2003-09-04",0.023584187184975937,"2002-09-05,2003-09-04",40.04501,841.10616,start,13.437731807769433,"2003-08-05,2003-09-04",0.008258239986286175,"2002-09-05,2003-09-04",523.71882
2003-09-06,Saturday,155.61023,,,,,,40.04501,841.10616,,,,,,523.71882
2003-09-07,Sunday,155.61023,,,,,,40.04501,841.10616,,,,,,523.71882
2003-09-08,Monday,155.20195,,,,,,39.93994,834.21319,,,,,,519.42688
2003-09-09,Tuesday,156.26287,,,,,,40.21296,845.02448,,,,,,526.15858
2003-09-10,Wednesday,158.26813,,,,,,40.72899,847.12225,,,,,,527.46477
2003-09-11,Thursday,155.29814,,,,,,39.96469,845.84368,,,,,,526.66866
2003-09-12,Friday,151.0052,start,-3.5475326186514224,"2003-08-12,2003-09-11",0.023481593119548484,"2002-09-12,2003-09-11",38.85994,829.85325,start,8.884231275189428,"2003-08-12,2003-09-11",0.00827642114456047,"2002-09-12,2003-09-11",516.71214
2003-09-13,Saturday,151.0052,,,,,,38.85994,829.85325,,,,,,516.71214
2003-09-14,Sunday,151.0052,,,,,,38.85994,829.85325,,,,,,516.71214
2003-09-15,Monday,150.66072,,,,,,38.77129,828.90849,,,,,,516.12388
2003-09-16,Tuesday,149.09758,,,,,,38.36903,835.33587,,,,,,520.12592
2003-09-17,Wednesday,145.17997,,,,,,37.36087,835.32935,,,,,,520.12186
2003-09-18,Thursday,146.09029,,,,,,37.59513,837.12477,,,,,,521.23979
2003-09-19,Friday,143.50991,start,-5.131436680383361,"2003-08-19,2003-09-18",0.0234483886943136,"2002-09-19,2003-09-18",36.93109,838.00838,start,4.06668526941471,"2003-08-19,2003-09-18",0.008371193480741503,"2002-09-19,2003-09-18",521.78997
2003-09-20,Saturday,143.50991,,,,,,36.93109,838.00838,,,,,,521.78997
2003-09-21,Sunday,143.50991,,,,,,36.93109,838.00838,,,,,,521.78997
2003-09-22,Monday,141.62966,,,,,,36.44722,840.68355,,,,,,523.45568
2003-09-23,Tuesday,141.44257,,,,,,36.7096,838.60473,,,,,,522.16129
2003-09-24,Wednesday,147.40366,,,,,,38.25673,843.07744,,,,,,524.94625
2003-09-25,Thursday,146.61823,,,,,,38.05288,831.70236,,,,,,517.8635
2003-09-26,Friday,145.74918,start,-6.549900725532121,"2003-08-26,2003-09-25",0.023501055874012418,"2002-09-26,2003-09-25",37.82733,821.52841,start,0.6438440229731017,"2003-08-26,2003-09-25",0.008401151865896326,"2002-09-26,2003-09-25",511.52864
2003-09-27,Saturday,145.74918,,,,,,37.82733,821.52841,,,,,,511.52864
2003-09-28,Sunday,145.74918,,,,,,37.82733,821.52841,,,,,,511.52864
2003-09-29,Monday,145.63448,,,,,,37.79756,816.92949,,,,,,510.00088
2003-09-30,Tuesday,148.36426,,,,,,38.50604,815.56665,,,,,,509.15007
2003-10-01,Wednesday,148.93331,,,,,,38.65373,811.08464,,,,,,506.352
2003-10-02,Thursday,151.43212,,,,,,39.30226,809.51369,,,,,,505.37127
2003-10-03,Friday,156.59322,start,-2.4089977913222405,"2003-09-03,2003-10-02",0.023442609279138906,"2002-10-03,2003-10-02",40.64176,792.34495,start,-5.148050680963009,"2003-09-03,2003-10-02",0.00842176934739786,"2002-10-03,2003-10-02",494.653
