,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_signal,HO1_Comdty_signal_calculation,HO1_Comdty_vola,HO1_Comdty_vola_calculation,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation
2021-06-04,Friday,55.9508,start,-2.4670048204046813,"2015-12-04-2016-12-04,2021-06-03",0.023395944680926043,"2020-06-04,2021-06-03",0.91586,start,-1.691218715184219,"2015-12-04-2016-12-04,2021-06-03",0.020529704478922984,"2020-06-04,2021-06-03",1856.58533,start,-21.599292209875742,"2015-12-04-2016-12-04,2021-06-03",0.009239531641896108,"2020-06-04,2021-06-03"
2021-06-05,Saturday,55.9508,,,,,,0.91586,,,,,,1856.58533,,,,,
2021-06-06,Sunday,55.9508,,,,,,0.91586,,,,,,1856.58533,,,,,
2021-06-07,Monday,55.48894,,,,,,0.91156,,,,,,1858.28715,,,,,
2021-06-08,Tuesday,56.11489,,,,,,0.91941,,,,,,1852.94782,,,,,
2021-06-09,Wednesday,56.0303,,,,,,0.91684,,,,,,1853.61023,,,,,
2021-06-10,Thursday,56.19412,,,,,,0.92117,,,,,,1851.1806,,,,,
2021-06-11,Friday,56.96218,start,-3.0783356528936507,"2015-12-11-2016-12-11,2021-06-10",0.022224396245713804,"2020-06-11,2021-06-10",0.9158,start,-2.057137259897662,"2015-12-11-2016-12-11,2021-06-10",0.019187189811883776,"2020-06-11,2021-06-10",1843.59732,start,-21.79072767071217,"2015-12-11-2016-12-11,2021-06-10",0.00914797536757747,"2020-06-11,2021-06-10"
2021-06-12,Saturday,56.96218,,,,,,0.9158,,,,,,1843.59732,,,,,
2021-06-13,Sunday,56.96218,,,,,,0.9158,,,,,,1843.59732,,,,,
2021-06-14,Monday,56.95075,,,,,,0.91207,,,,,,1830.5668,,,,,
2021-06-15,Tuesday,57.90841,,,,,,0.91176,,,,,,1820.03172,,,,,
2021-06-16,Wednesday,57.9325,,,,,,0.90792,,,,,,1824.93377,,,,,
2021-06-17,Thursday,58.30416,,,,,,0.91188,,,,,,1778.5557,,,,,
2021-06-18,Friday,58.98219,start,-4.705368179031247,"2015-12-18-2016-12-18,2021-06-17",0.022074070340139307,"2020-06-18,2021-06-17",0.92644,start,-1.1955735896413406,"2015-12-18-2016-12-18,2021-06-17",0.018902341435585977,"2020-06-18,2021-06-17",1778.33933,start,-17.073524217099152,"2015-12-18-2016-12-18,2021-06-17",0.00923502300061618,"2020-06-18,2021-06-17"
2021-06-19,Saturday,58.98219,,,,,,0.92644,,,,,,1778.33933,,,,,
2021-06-20,Sunday,58.98219,,,,,,0.92644,,,,,,1778.33933,,,,,
2021-06-21,Monday,60.40839,,,,,,0.93763,,,,,,1785.31149,,,,,
2021-06-22,Tuesday,59.95549,,,,,,0.94892,,,,,,1780.96732,,,,,
2021-06-23,Wednesday,60.13168,,,,,,0.95242,,,,,,1786.5903,,,,,
2021-06-24,Thursday,60.32584,,,,,,0.95391,,,,,,1780.26592,,,,,
2021-06-25,Friday,60.85684,start,-6.266980090545246,"2015-12-25-2016-12-25,2021-06-24",0.021738393278265263,"2020-06-25,2021-06-24",0.94683,start,-3.232533014401578,"2015-12-25-2016-12-25,2021-06-24",0.01871326640462382,"2020-06-25,2021-06-24",1778.84714,start,-17.092668811634347,"2015-12-25-2016-12-25,2021-06-24",0.009201775401606976,"2020-06-25,2021-06-24"
2021-06-26,Saturday,60.85684,,,,,,0.94683,,,,,,1778.84714,,,,,
2021-06-27,Sunday,60.85684,,,,,,0.94683,,,,,,1778.84714,,,,,
2021-06-28,Monday,60.05713,,,,,,0.93527,,,,,,1785.82786,,,,,
2021-06-29,Tuesday,60.20633,,,,,,0.93833,,,,,,1771.37184,,,,,
2021-06-30,Wednesday,60.91993,,,,,,0.94614,,,,,,1788.48964,,,,,
2021-07-01,Thursday,62.39951,,,,,,0.95885,,,,,,1794.32066,,,,,
2021-07-02,Friday,62.12597,start,-7.771811748356958,"2016-01-02-2017-01-02,2021-07-01",0.02162773503089638,"2020-07-02,2021-07-01",0.96569,start,-3.0465860813037664,"2016-01-02-2017-01-02,2021-07-01",0.018563344162310563,"2020-07-02,2021-07-01",1794.66005,start,-17.78508695223231,"2016-01-02-2017-01-02,2021-07-01",0.009179045805119997,"2020-07-02,2021-07-01"
2021-07-03,Saturday,62.12597,,,,,,0.96569,,,,,,1794.66005,,,,,
2021-07-04,Sunday,62.12597,,,,,,0.96569,,,,,,1794.66005,,,,,
2021-07-05,Monday,62.12597,,,,,,0.96569,,,,,,1794.66005,,,,,
2021-07-06,Tuesday,60.79757,,,,,,0.93513,,,,,,1810.13083,,,,,
2021-07-07,Wednesday,59.87334,,,,,,0.92881,,,,,,1819.47699,,,,,
2021-07-08,Thursday,59.82698,,,,,,0.93244,,,,,,1797.72576,,,,,
2021-07-09,Friday,61.10898,start,-5.71459022497276,"2016-01-09-2017-01-09,2021-07-08",0.021619197572841097,"2020-07-09,2021-07-08",0.94702,start,-1.1503336136304103,"2016-01-09-2017-01-09,2021-07-08",0.01866698268730503,"2020-07-09,2021-07-08",1806.72896,start,-17.80486383650253,"2016-01-09-2017-01-09,2021-07-08",0.009201107224149666,"2020-07-09,2021-07-08"
2021-07-10,Saturday,61.10898,,,,,,0.94702,,,,,,1806.72896,,,,,
2021-07-11,Sunday,61.10898,,,,,,0.94702,,,,,,1806.72896,,,,,
2021-07-12,Monday,60.7718,,,,,,0.94527,,,,,,1803.22093,,,,,
2021-07-13,Tuesday,61.82956,,,,,,0.96226,,,,,,1810.5712,,,,,
2021-07-14,Wednesday,59.9173,,,,,,0.94157,,,,,,1820.50096,,,,,
2021-07-15,Thursday,58.98715,,,,,,0.93246,,,,,,1833.26941,,,,,
2021-07-16,Friday,59.14461,start,-4.856470416368522,"2016-01-16-2017-01-16,2021-07-15",0.021663725554932366,"2020-07-16,2021-07-15",0.93318,start,-0.7149371256204926,"2016-01-16-2017-01-16,2021-07-15",0.01864847303849275,"2020-07-16,2021-07-15",1820.02865,start,-19.768939475585892,"2016-01-16-2017-01-16,2021-07-15",0.009195391374766503,"2020-07-16,2021-07-15"
2021-07-17,Saturday,59.14461,,,,,,0.93318,,,,,,1820.02865,,,,,
2021-07-18,Sunday,59.14461,,,,,,0.93318,,,,,,1820.02865,,,,,
2021-07-19,Monday,54.616,,,,,,0.87518,,,,,,1811.25237,,,,,
2021-07-20,Tuesday,55.67989,,,,,,0.89117,,,,,,1821.35835,,,,,
2021-07-21,Wednesday,58.03362,,,,,,0.92066,,,,,,1806.62608,,,,,
2021-07-22,Thursday,59.45318,,,,,,0.94221,,,,,,1811.38671,,,,,
2021-07-23,Friday,59.63081,start,-4.84235586583831,"2016-01-23-2017-01-23,2021-07-22",0.022310139323134474,"2020-07-23,2021-07-22",0.9435,start,-0.7999647322148862,"2016-01-23-2017-01-23,2021-07-22",0.019077324422385487,"2020-07-23,2021-07-22",1809.15056,start,-18.315745233238204,"2016-01-23-2017-01-23,2021-07-22",0.0091868075490861,"2020-07-23,2021-07-22"
2021-07-24,Saturday,59.63081,,,,,,0.9435,,,,,,1809.15056,,,,,
2021-07-25,Sunday,59.63081,,,,,,0.9435,,,,,,1809.15056,,,,,
2021-07-26,Monday,59.16878,,,,,,0.94579,,,,,,1796.53087,,,,,
2021-07-27,Tuesday,58.8196,,,,,,0.94051,,,,,,1793.00723,,,,,
2021-07-28,Wednesday,59.40757,,,,,,0.94551,,,,,,1792.31867,,,,,
2021-07-29,Thursday,59.98023,,,,,,0.95321,,,,,,1810.37113,,,,,
2021-07-30,Friday,60.24244,start,-5.090535477630433,"2016-01-30-2017-01-30,2021-07-29",0.02217961461053489,"2020-07-30,2021-07-29",0.95746,start,-1.0574902933146464,"2016-01-30-2017-01-30,2021-07-29",0.018916818607246463,"2020-07-30,2021-07-29",1791.7063,start,-18.24418860794021,"2016-01-30-2017-01-30,2021-07-29",0.009153525810521203,"2020-07-30,2021-07-29"
2021-07-31,Saturday,60.24244,,,,,,0.95746,,,,,,1791.7063,,,,,
2021-08-01,Sunday,60.24244,,,,,,0.95746,,,,,,1791.7063,,,,,
2021-08-02,Monday,57.98061,,,,,,0.93025,,,,,,1794.75873,,,,,
2021-08-03,Tuesday,57.33495,,,,,,0.92493,,,,,,1784.40152,,,,,
2021-08-04,Wednesday,55.51755,,,,,,0.90448,,,,,,1789.43519,,,,,
2021-08-05,Thursday,56.30815,,,,,,0.91879,,,,,,1784.69288,,,,,
2021-08-06,Friday,56.18809,start,-2.0175921354060002,"2016-02-06-2017-02-06,2021-08-05",0.022382026610291598,"2020-08-06,2021-08-05",0.91824,start,1.2252534510408366,"2016-02-06-2017-02-06,2021-08-05",0.019041179110977892,"2020-08-06,2021-08-05",1756.62975,start,-16.790788638024072,"2016-02-06-2017-02-06,2021-08-05",0.009056279474554096,"2020-08-06,2021-08-05"
2021-08-07,Saturday,56.18809,,,,,,0.91824,,,,,,1756.62975,,,,,
2021-08-08,Sunday,56.18809,,,,,,0.91824,,,,,,1756.62975,,,,,
2021-08-09,Monday,54.96381,,,,,,0.90379,,,,,,1728.10166,,,,,
2021-08-10,Tuesday,56.67511,,,,,,0.92415,,,,,,1740.00898,,,,,
2021-08-11,Wednesday,57.32867,,,,,,0.9332,,,,,,1757.24877,,,,,
2021-08-12,Thursday,57.33904,,,,,,0.93468,,,,,,1760.22878,,,,,
2021-08-13,Friday,56.33206,start,-2.5325919436597397,"2016-02-13-2017-02-13,2021-08-12",0.022422142535573748,"2020-08-13,2021-08-12",0.91553,start,0.7209052856804531,"2016-02-13-2017-02-13,2021-08-12",0.01901967871951844,"2020-08-13,2021-08-12",1771.87893,start,-15.836177161174417,"2016-02-13-2017-02-13,2021-08-12",0.008702064266458245,"2020-08-13,2021-08-12"
2021-08-14,Saturday,56.33206,,,,,,0.91553,,,,,,1771.87893,,,,,
2021-08-15,Sunday,56.33206,,,,,,0.91553,,,,,,1771.87893,,,,,
2021-08-16,Monday,55.19196,,,,,,0.89934,,,,,,1777.21957,,,,,
2021-08-17,Tuesday,54.7495,,,,,,0.89614,,,,,,1779.61086,,,,,
2021-08-18,Wednesday,54.02048,,,,,,0.89289,,,,,,1782.82479,,,,,
2021-08-19,Thursday,52.51972,,,,,,0.86916,,,,,,1780.06614,,,,,
2021-08-20,Friday,51.35639,start,1.627455391460808,"2016-02-20-2017-02-20,2021-08-19",0.02254659692670558,"2020-08-20,2021-08-19",0.84177,start,4.855249202257112,"2016-02-20-2017-02-20,2021-08-19",0.01917084121600989,"2020-08-20,2021-08-19",1779.80092,start,-17.486030031078375,"2016-02-20-2017-02-20,2021-08-19",0.008509424947239632,"2020-08-20,2021-08-19"
2021-08-21,Saturday,51.35639,,,,,,0.84177,,,,,,1779.80092,,,,,
2021-08-22,Sunday,51.35639,,,,,,0.84177,,,,,,1779.80092,,,,,
2021-08-23,Monday,54.03599,,,,,,0.88105,,,,,,1794.9002,,,,,
2021-08-24,Tuesday,55.58184,,,,,,0.90786,,,,,,1796.59819,,,,,
2021-08-25,Wednesday,56.30595,,,,,,0.93125,,,,,,1780.75134,,,,,
2021-08-26,Thursday,55.83559,,,,,,0.92088,,,,,,1794.70005,,,,,
2021-08-27,Friday,56.43305,start,-0.834462181333616,"2016-02-27-2017-02-27,2021-08-26",0.022870915720141147,"2020-08-27,2021-08-26",0.92425,start,2.173753675246711,"2016-02-27-2017-02-27,2021-08-26",0.01938255660519269,"2020-08-27,2021-08-26",1803.08389,start,-18.489439271101514,"2016-02-27-2017-02-27,2021-08-26",0.008470720164115453,"2020-08-27,2021-08-26"
2021-08-28,Saturday,56.43305,,,,,,0.92425,,,,,,1803.08389,,,,,
2021-08-29,Sunday,56.43305,,,,,,0.92425,,,,,,1803.08389,,,,,
2021-08-30,Monday,57.187,,,,,,0.94395,,,,,,1807.37514,,,,,
2021-08-31,Tuesday,56.55712,,,,,,0.93913,,,,,,1811.98225,,,,,
2021-09-01,Wednesday,56.55723,,,,,,0.93733,,,,,,1807.61504,,,,,
2021-09-02,Thursday,57.75579,,,,,,0.95515,,,,,,1804.61001,,,,,
2021-09-03,Friday,57.05947,start,-2.190819073959042,"2016-03-03-2017-03-03,2021-09-02",0.022838788366431866,"2020-09-03,2021-09-02",0.94951,start,0.4792754722090222,"2016-03-03-2017-03-03,2021-09-02",0.019230531003174928,"2020-09-03,2021-09-02",1822.86012,start,-19.38396964070119,"2016-03-03-2017-03-03,2021-09-02",0.008363470353485208,"2020-09-03,2021-09-02"
2021-09-04,Saturday,57.05947,,,,,,0.94951,,,,,,1822.86012,,,,,
2021-09-05,Sunday,57.05947,,,,,,0.94951,,,,,,1822.86012,,,,,
2021-09-06,Monday,57.05947,,,,,,0.94951,,,,,,1822.86012,,,,,
2021-09-07,Tuesday,56.60579,,,,,,0.9382,,,,,,1798.00318,,,,,
2021-09-08,Wednesday,57.60496,,,,,,0.94824,,,,,,1799.53365,,,,,
2021-09-09,Thursday,56.30902,,,,,,0.93267,,,,,,1795.5871,,,,,
2021-09-10,Friday,57.69011,start,-1.0043803201527863,"2016-03-10-2017-03-10,2021-09-09",0.02219304182272812,"2020-09-10,2021-09-09",0.94817,start,1.980005119457319,"2016-03-10-2017-03-10,2021-09-09",0.018724285383093058,"2020-09-10,2021-09-09",1790.03699,start,-18.75643210976386,"2016-03-10-2017-03-10,2021-09-09",0.00841409265635205,"2020-09-10,2021-09-09"
2021-09-11,Saturday,57.69011,,,,,,0.94817,,,,,,1790.03699,,,,,
2021-09-12,Sunday,57.69011,,,,,,0.94817,,,,,,1790.03699,,,,,
2021-09-13,Monday,58.54183,,,,,,0.95765,,,,,,1800.05294,,,,,
2021-09-14,Tuesday,58.36594,,,,,,0.95597,,,,,,1807.10475,,,,,
2021-09-15,Wednesday,60.22545,,,,,,0.9767,,,,,,1797.03399,,,,,
2021-09-16,Thursday,60.61164,,,,,,0.98551,,,,,,1770.21893,,,,,
2021-09-17,Friday,60.47964,start,-4.3072012462422204,"2016-03-17-2017-03-17,2021-09-16",0.02204413699364726,"2020-09-17,2021-09-16",0.99125,start,-0.8073203368479807,"2016-03-17-2017-03-17,2021-09-16",0.01862147092661179,"2020-09-17,2021-09-16",1776.78995,start,-17.06137247047805,"2016-03-17-2017-03-17,2021-09-16",0.00844307548859333,"2020-09-17,2021-09-16"
2021-09-18,Saturday,60.47964,,,,,,0.99125,,,,,,1776.78995,,,,,
2021-09-19,Sunday,60.47964,,,,,,0.99125,,,,,,1776.78995,,,,,
2021-09-20,Monday,58.7954,,,,,,0.9643,,,,,,1781.13012,,,,,
2021-09-21,Tuesday,58.73501,,,,,,0.9662,,,,,,1786.87903,,,,,
2021-09-22,Wednesday,60.16529,,,,,,0.98269,,,,,,1786.90195,,,,,
2021-09-23,Thursday,61.08303,,,,,,0.99978,,,,,,1758.49709,,,,,
2021-09-24,Friday,61.74315,start,-4.67230099800787,"2016-03-24-2017-03-24,2021-09-23",0.022031081346120005,"2020-09-24,2021-09-23",1.00931,start,-1.4428922539441877,"2016-03-24-2017-03-24,2021-09-23",0.01856464348785399,"2020-09-24,2021-09-23",1763.17833,start,-16.483490361443355,"2016-03-24-2017-03-24,2021-09-23",0.008327865870455258,"2020-09-24,2021-09-23"
2021-09-25,Saturday,61.74315,,,,,,1.00931,,,,,,1763.17833,,,,,
2021-09-26,Sunday,61.74315,,,,,,1.00931,,,,,,1763.17833,,,,,
2021-09-27,Monday,63.03128,,,,,,1.02317,,,,,,1765.19665,,,,,
2021-09-28,Tuesday,63.10822,,,,,,1.02347,,,,,,1756.83726,,,,,
2021-09-29,Wednesday,63.13454,,,,,,1.03851,,,,,,1753.51482,,,,,
2021-09-30,Thursday,63.24235,,,,,,1.05289,,,,,,1786.49947,,,,,
2021-10-01,Friday,63.66438,start,-6.26606505017341,"2016-04-01-2017-04-01,2021-09-30",0.02171641257900315,"2020-10-01,2021-09-30",1.05289,start,-4.042080321048895,"2016-04-01-2017-04-01,2021-09-30",0.018273337374859346,"2020-10-01,2021-09-30",1779.69252,start,-18.157174216789336,"2016-04-01-2017-04-01,2021-09-30",0.008391758389560158,"2020-10-01,2021-09-30"
2021-10-02,Saturday,63.66438,,,,,,1.05289,,,,,,1779.69252,,,,,
2021-10-03,Sunday,63.66438,,,,,,1.05289,,,,,,1779.69252,,,,,
2021-10-04,Monday,64.76006,,,,,,1.07069,,,,,,1778.99874,,,,,
2021-10-05,Tuesday,66.07381,,,,,,1.09941,,,,,,1778.19755,,,,,
2021-10-06,Wednesday,64.85306,,,,,,1.07724,,,,,,1780.06528,,,,,
2021-10-07,Thursday,65.59588,,,,,,1.08524,,,,,,1777.82131,,,,,
2021-10-08,Friday,66.41108,start,-7.990675137458886,"2016-04-08-2017-04-08,2021-10-07",0.02119346144533199,"2020-10-08,2021-10-07",1.0904,start,-5.568338236256908,"2016-04-08-2017-04-08,2021-10-07",0.017774076553306734,"2020-10-08,2021-10-07",1774.28058,start,-17.503349582360197,"2016-04-08-2017-04-08,2021-10-07",0.008367433090412792,"2020-10-08,2021-10-07"
2021-10-09,Saturday,66.41108,,,,,,1.0904,,,,,,1774.28058,,,,,
2021-10-10,Sunday,66.41108,,,,,,1.0904,,,,,,1774.28058,,,,,
2021-10-11,Monday,67.38303,,,,,,1.10849,,,,,,1772.37314,,,,,
2021-10-12,Tuesday,67.75996,,,,,,1.11081,,,,,,1783.28447,,,,,
2021-10-13,Wednesday,67.15639,,,,,,1.10854,,,,,,1807.44564,,,,,
2021-10-14,Thursday,67.77267,,,,,,1.12443,,,,,,1807.73279,,,,,
2021-10-15,Friday,68.60345,start,-9.5189767194412,"2016-04-15-2017-04-15,2021-10-14",0.021004389001502068,"2020-10-15,2021-10-14",1.1302,start,-7.398019857752464,"2016-04-15-2017-04-15,2021-10-14",0.01762716057361756,"2020-10-15,2021-10-14",1778.54835,start,-19.361885435992825,"2016-04-15-2017-04-15,2021-10-14",0.008371057973086791,"2020-10-15,2021-10-14"
2021-10-16,Saturday,68.60345,,,,,,1.1302,,,,,,1778.54835,,,,,
2021-10-17,Sunday,68.60345,,,,,,1.1302,,,,,,1778.54835,,,,,
2021-10-18,Monday,68.61783,,,,,,1.1175,,,,,,1772.85808,,,,,
2021-10-19,Tuesday,69.08059,,,,,,1.12303,,,,,,1778.44843,,,,,
2021-10-20,Wednesday,69.55075,,,,,,1.13221,,,,,,1785.53003,,,,,
2021-10-21,Thursday,68.71635,,,,,,1.11225,,,,,,1780.7833,,,,,
2021-10-22,Friday,69.65945,start,-10.228081467765943,"2016-04-22-2017-04-22,2021-10-21",0.02079880656090513,"2020-10-22,2021-10-21",1.10611,start,-6.703010195660216,"2016-04-22-2017-04-22,2021-10-21",0.017430903822462474,"2020-10-22,2021-10-21",1792.43683,start,-17.365962614360274,"2016-04-22-2017-04-22,2021-10-21",0.008411717283836497,"2020-10-22,2021-10-21"
