,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,QS1_Comdty_PX-LAST-CHF,QS1_Comdty_start,QS1_Comdty_weeklyReturn,XB1_Comdty_PX-LAST-CHF,XB1_Comdty_start,XB1_Comdty_weeklyReturn,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,NG1_Comdty_PX-LAST-CHF,NG1_Comdty_start,NG1_Comdty_weeklyReturn,LMAHDS03 LME_Comdty_PX-LAST-CHF,LMAHDS03 LME_Comdty_start,LMAHDS03 LME_Comdty_weeklyReturn,LMCADS03_Comdty_PX-LAST-CHF,LMCADS03_Comdty_start,LMCADS03_Comdty_weeklyReturn,LMNIDS03_Comdty_PX-LAST-CHF,LMNIDS03_Comdty_start,LMNIDS03_Comdty_weeklyReturn,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,SI1_Comdty_PX-LAST-CHF,SI1_Comdty_start,SI1_Comdty_weeklyReturn,LC1_Comdty_PX-LAST-CHF,LC1_Comdty_start,LC1_Comdty_weeklyReturn,KC1_Comdty_PX-LAST-CHF,KC1_Comdty_start,KC1_Comdty_weeklyReturn,C 1_Comdty_PX-LAST-CHF,C 1_Comdty_start,C 1_Comdty_weeklyReturn,CT1_Comdty_PX-LAST-CHF,CT1_Comdty_start,CT1_Comdty_weeklyReturn,S 1_Comdty_PX-LAST-CHF,S 1_Comdty_start,S 1_Comdty_weeklyReturn,SB1_Comdty_PX-LAST-CHF,SB1_Comdty_start,SB1_Comdty_weeklyReturn,W 1_Comdty_PX-LAST-CHF,W 1_Comdty_start,W 1_Comdty_weeklyReturn
1997-11-02,Sunday,79.23162,,,177.13406,,,,excluded,,0.72643,,,3289.98068,,,2284.0771,,,2819.7792,,,8839.784,,,880.51043,,,13.73597,,,2.01101,,,44.82679,,,44.67962,,,6.24421,,,5.11324,,,0.27665,,,227.06399,,
1997-11-03,Monday,79.42268,,,177.35799,,,,excluded,,0.73049,,,3147.78079,,,2291.4125,,,2815.9697,,,8791.9735,,,894.22872,,,14.16364,,,2.01539,,,43.80886,,,45.92936,,,6.33427,,,5.34372,,,0.27981,,,230.66089,,
1997-11-04,Tuesday,78.09816,,,175.86204,,,,excluded,,0.71904,,,3182.51034,,,2282.904,,,2785.536,,,8683.74,,,891.49312,,,14.11111,,,2.00219,,,43.67989,,,44.92908,,,6.27307,,,5.27821,,,0.27546,,,227.13408,,
1997-11-05,Wednesday,76.89963,,,175.26949,,,,excluded,,0.71005,,,3235.8315,,,2295.261,,,2796.865,,,8707.62,,,893.81534,,,14.23439,,,2.00257,,,46.55428,,,44.80753,,,6.27192,,,5.35434,,,0.27712,,,225.72223,,
1997-11-06,Thursday,77.17514,,,173.98888,,,,excluded,,0.7129,,,3163.79628,,,2281.77,,,2760.66,,,8627.0625,,,889.80485,,,14.29942,,,2.0146,,,44.33613,,,45.51537,,,6.26796,,,5.37278,,,0.27544,,,227.06924,,
1997-11-07,Friday,77.80412,start,-0.01801679682934678,174.36829,start,-0.015613993152982567,,excluded,,0.71244,start,-0.019258565863194056,3005.68169,start,-0.08641357431922676,2259.674,start,-0.010684008871679505,2750.362,start,-0.024617955902362806,8740.38,start,-0.011245071146534854,875.0211,start,-0.0062342589172964084,14.01638,start,0.020414284539060572,1.98496,start,-0.012953689936897442,45.02178,start,0.004349854183179235,45.20599,start,0.011780986498989919,6.20171,start,-0.0068063053612866225,5.41262,start,0.05854996049471572,0.27261,start,-0.014603289354780365,224.73164,start,-0.010271774049244845
1997-11-08,Saturday,77.80412,,,174.36829,,,,excluded,,0.71244,,,3005.68169,,,2259.674,,,2750.362,,,8740.38,,,875.0211,,,14.01638,,,1.98496,,,45.02178,,,45.20599,,,6.20171,,,5.41262,,,0.27261,,,224.73164,,
1997-11-09,Sunday,77.80412,,,174.36829,,,,excluded,,0.71244,,,3005.68169,,,2259.674,,,2750.362,,,8740.38,,,875.0211,,,14.01638,,,1.98496,,,45.02178,,,45.20599,,,6.20171,,,5.41262,,,0.27261,,,224.73164,,
1997-11-10,Monday,76.12757,,,172.50406,,,,excluded,,0.70104,,,3157.02525,,,2267.7471,,,2785.7322,,,8762.697,,,871.41415,,,14.00052,,,1.9715,,,46.9614,,,43.7259,,,5.99468,,,5.2608,,,0.27002,,,218.87437,,
1997-11-11,Tuesday,76.78608,,,173.06305,,,,excluded,,0.70994,,,3224.45605,,,2284.1514,,,2768.2884,,,8846.82,,,872.83284,,,14.16719,,,1.97492,,,46.93335,,,43.98691,,,6.04851,,,5.39671,,,0.27467,,,219.26992,,
1997-11-12,Wednesday,77.00302,,,172.99757,,,,excluded,,0.71388,,,3220.05268,,,2290.04375,,,2749.451,,,8761.6025,,,869.94742,,,14.21529,,,1.98913,,,48.13705,,,43.79494,,,6.0836,,,5.36401,,,0.27393,,,217.11267,,
1997-11-13,Thursday,77.68097,,,174.67764,,,,excluded,,0.72147,,,3006.4482,,,2302.8285,,,2734.347,,,8672.265,,,869.83002,,,14.86664,,,1.98108,,,49.49837,,,43.57285,,,6.09732,,,5.36917,,,0.2751,,,214.75836,,
1997-11-14,Friday,79.2018,start,0.017964087248850166,177.97465,start,0.02068243027444953,,excluded,,0.73647,start,0.033729156139464374,2815.18867,start,-0.06337764262722041,2335.424,start,0.03352253466650499,2752.2635,start,0.0006913635368725796,8828.015,start,0.010026451939160566,861.45091,start,-0.01550841459708803,14.78112,start,0.05456044998779997,2.0082,start,0.01170804449459935,49.44388,start,0.09822134975560719,43.59093,start,-0.03572668135351089,6.14174,start,-0.009669913620598167,5.33529,start,-0.014286981166237568,0.27648,start,0.014196104324859632,214.88681,start,-0.0438070491542713
1997-11-15,Saturday,79.2018,,,177.97465,,,,excluded,,0.73647,,,2815.18867,,,2335.424,,,2752.2635,,,8828.015,,,861.45091,,,14.78112,,,2.0082,,,49.44388,,,43.59093,,,6.14174,,,5.33529,,,0.27648,,,214.88681,,
1997-11-16,Sunday,79.2018,,,177.97465,,,,excluded,,0.73647,,,2815.18867,,,2335.424,,,2752.2635,,,8828.015,,,861.45091,,,14.78112,,,2.0082,,,49.44388,,,43.59093,,,6.14174,,,5.33529,,,0.27648,,,214.88681,,
1997-11-17,Monday,76.72665,,,174.5767,,,,excluded,,0.71852,,,2771.7606,,,2338.0287,,,2772.0931,,,8772.8925,,,866.14792,,,14.95323,,,2.02325,,,50.07438,,,44.69638,,,6.16103,,,5.37398,,,0.27695,,,219.26531,,
1997-11-18,Tuesday,75.57038,,,173.34923,,,,excluded,,0.71249,,,2740.44515,,,2300.0087,,,2663.4634,,,8616.262,,,870.66887,,,14.8372,,,2.00418,,,50.93839,,,44.34585,,,6.15819,,,5.30505,,,0.27465,,,218.48978,,
1997-11-19,Wednesday,74.75047,,,172.33496,,,,excluded,,0.70167,,,2661.69989,,,2309.6556,,,2679.1443,,,8717.4045,,,864.29383,,,15.1978,,,1.99524,,,51.45398,,,43.91515,,,6.17215,,,5.27791,,,0.27608,,,215.25932,,
1997-11-20,Thursday,72.66381,,,169.46771,,,,excluded,,0.68969,,,2530.83492,,,2317.3546,,,2687.1152,,,8785.3425,,,864.81512,,,15.29629,,,2.02462,,,50.16185,,,43.7929,,,6.1581,,,5.25379,,,0.27036,,,215.76328,,
1997-11-21,Friday,72.66381,start,-0.08254850268554512,170.8494,start,-0.04003519602370334,,excluded,,0.6927,start,-0.05943215609597129,2591.17881,start,-0.07957188176663134,2297.8874,start,-0.016072713134745516,2652.0624,start,-0.03640679753228578,8903.9595,start,0.008602670022649648,874.12498,start,0.014712469222419219,15.91286,start,0.076566593059254,2.05725,start,0.024424858081864266,50.23845,start,0.016070138508547473,44.5671,start,0.022393878726606736,6.15229,start,0.001717754252052251,5.27017,start,-0.012205522099079788,0.27207,start,-0.015950520833333422,218.98122,start,0.019053798602157158
1997-11-22,Saturday,72.66381,,,170.8494,,,,excluded,,0.6927,,,2591.17881,,,2297.8874,,,2652.0624,,,8903.9595,,,874.12498,,,15.91286,,,2.05725,,,50.23845,,,44.5671,,,6.15229,,,5.27017,,,0.27207,,,218.98122,,
1997-11-23,Sunday,72.66381,,,170.8494,,,,excluded,,0.6927,,,2591.17881,,,2297.8874,,,2652.0624,,,8903.9595,,,874.12498,,,15.91286,,,2.05725,,,50.23845,,,44.5671,,,6.15229,,,5.27017,,,0.27207,,,218.98122,,
1997-11-24,Monday,72.37047,,,170.52931,,,,excluded,,0.68896,,,2399.36078,,,2253.818,,,2617.972,,,8822.65,,,861.85099,,,15.66733,,,2.02899,,,50.48041,,,43.86926,,,6.12212,,,5.25436,,,0.27271,,,215.42786,,
1997-11-25,Tuesday,72.04649,,,171.59718,,,,excluded,,0.68799,,,2381.03323,,,2255.1004,,,2634.9364,,,8771.398,,,852.69359,,,15.25584,,,2.01142,,,49.60923,,,43.41231,,,6.12474,,,5.26473,,,0.27444,,,212.22453,,
1997-11-26,Wednesday,70.48527,,,167.58116,,,,excluded,,0.66359,,,2326.00479,,,2277.308,,,2670.094,,,8940.49,,,849.18554,,,15.37729,,,2.03196,,,51.14214,,,44.16272,,,6.11557,,,5.36993,,,0.27707,,,216.62796,,
1997-11-27,Thursday,70.48527,,,168.72234,,,,excluded,,0.66359,,,2326.00479,,,2288.27625,,,2686.1445,,,8939.58,,,849.18554,,,15.37729,,,2.03196,,,51.14214,,,44.16272,,,6.11557,,,5.36993,,,0.27707,,,216.62796,,
1997-11-28,Friday,70.48527,start,-0.02998108687116734,169.0068,start,-0.010784936909348258,,excluded,,0.66359,start,-0.0420239641980655,2326.00479,start,-0.10233721384901258,2280.0141,start,-0.00777814439471673,2674.9884,start,0.008644592977902928,8783.544,start,-0.01352381488258128,849.18554,start,-0.028530748543532186,15.37729,start,-0.03365642631180064,2.04025,start,-0.008263458500425279,51.14214,start,0.01798801515572231,44.13366,start,-0.009725559886104424,6.14964,start,-0.0004307339218404921,5.37739,start,0.02034469476316701,0.27707,start,0.018377623405741186,218.90566,start,-0.00034505242047695164
1997-11-29,Saturday,70.48527,,,169.0068,,,,excluded,,0.66359,,,2326.00479,,,2280.0141,,,2674.9884,,,8783.544,,,849.18554,,,15.37729,,,2.04025,,,51.14214,,,44.13366,,,6.14964,,,5.37739,,,0.27707,,,218.90566,,
1997-11-30,Sunday,70.48527,,,169.0068,,,,excluded,,0.66359,,,2326.00479,,,2280.0141,,,2674.9884,,,8783.544,,,849.18554,,,15.37729,,,2.04025,,,51.14214,,,44.13366,,,6.14964,,,5.37739,,,0.27707,,,218.90566,,
1997-12-01,Monday,69.37436,,,162.10493,,,,excluded,,0.65078,,,2522.61828,,,2271.6278,,,2622.5413,,,8822.968,,,849.41881,,,15.67016,,,2.03797,,,54.20663,,,44.60809,,,6.12484,,,5.41093,,,0.28558,,,221.4248,,
1997-12-02,Tuesday,69.76075,,,163.86902,,,,excluded,,0.65758,,,2477.56958,,,2279.2666,,,2614.495,,,8638.578,,,850.17136,,,15.68224,,,2.04831,,,56.15077,,,44.34104,,,6.09643,,,5.29547,,,0.28473,,,219.31948,,
1997-12-03,Wednesday,69.61182,,,162.18682,,,,excluded,,0.65786,,,2368.08516,,,2263.8555,,,2579.112,,,8516.205,,,842.54602,,,15.54247,,,2.02972,,,55.5135,,,44.15223,,,6.05655,,,5.29165,,,0.28192,,,217.62043,,
1997-12-04,Thursday,69.13198,,,163.29486,,,,excluded,,0.6585,,,2237.65183,,,2269.5615,,,2611.7856,,,8949.375,,,828.50487,,,15.54854,,,2.05646,,,56.55633,,,43.72739,,,5.98605,,,5.2177,,,0.28299,,,219.0587,,
1997-12-05,Friday,69.85164,start,-0.008989537814070891,163.52843,start,-0.03241508625688441,,excluded,,0.66181,start,-0.0026823791799153148,2244.9077,start,-0.03486540111553242,2262.4459,start,-0.007705303225975535,2596.1315,start,-0.02947934278892582,8680.1405,start,-0.011772412137970773,837.97715,start,-0.013198988291769423,15.98016,start,0.03920521756434322,2.06488,start,0.012072049993873376,58.11392,start,0.13632163221953564,44.27961,start,0.003306999691391993,6.03649,start,-0.01839945102477545,5.31087,start,-0.012370313479215696,0.28563,start,0.03089471974591263,222.50667,start,0.016450054329339873
1997-12-06,Saturday,69.85164,,,163.52843,,,,excluded,,0.66181,,,2244.9077,,,2262.4459,,,2596.1315,,,8680.1405,,,837.97715,,,15.98016,,,2.06488,,,58.11392,,,44.27961,,,6.03649,,,5.31087,,,0.28563,,,222.50667,,
1997-12-07,Sunday,69.85164,,,163.52843,,,,excluded,,0.66181,,,2244.9077,,,2262.4459,,,2596.1315,,,8680.1405,,,837.97715,,,15.98016,,,2.06488,,,58.11392,,,44.27961,,,6.03649,,,5.31087,,,0.28563,,,222.50667,,
1997-12-08,Monday,71.20256,,,166.04325,,,,excluded,,0.67171,,,2243.81463,,,2286.648,,,2626.624,,,8794.24,,,846.8294,,,16.07846,,,2.06664,,,59.04923,,,45.58698,,,6.07881,,,5.42783,,,0.28706,,,226.4945,,
1997-12-09,Tuesday,70.68123,,,164.56693,,,,excluded,,0.66784,,,2344.18153,,,2308.07625,,,2645.719,,,8896.85,,,833.36535,,,16.26429,,,2.07325,,,62.1531,,,45.30347,,,6.01811,,,5.41418,,,0.28708,,,225.16222,,
1997-12-10,Wednesday,67.95904,,,157.90196,,,,excluded,,0.64271,,,2161.79511,,,2277.5274,,,2626.806,,,9107.223,,,835.39043,,,17.35626,,,2.04635,,,61.30392,,,44.79156,,,5.98883,,,5.40322,,,0.28225,,,222.04145,,
1997-12-11,Thursday,67.20503,,,155.33014,,,,excluded,,0.63265,,,2126.64758,,,2229.6195,,,2583.3915,,,8908.4925,,,818.22805,,,16.96444,,,2.00534,,,59.06397,,,43.56249,,,5.89563,,,5.26356,,,0.27555,,,214.7127,,
1997-12-12,Friday,67.74861,start,-0.03010709555280311,158.77417,start,-0.02907298749214426,,excluded,,0.64024,start,-0.03259243589549867,2149.55293,start,-0.0424760314199111,2238.8146,start,-0.010445023237903726,2600.0062,start,0.0014924898835054572,8958.125,start,0.03202534567268819,818.67899,start,-0.023029458500151288,17.24481,start,0.07913875705875294,1.97284,start,-0.04457401882918142,59.97899,start,0.03209334355693099,43.17759,start,-0.024887753076415896,5.8512,start,-0.03069498996933637,5.19458,start,-0.021896600745264,0.27778,start,-0.02748310751671732,211.73825,start,-0.04839594246770229
1997-12-13,Saturday,67.74861,,,158.77417,,,,excluded,,0.64024,,,2149.55293,,,2238.8146,,,2600.0062,,,8958.125,,,818.67899,,,17.24481,,,1.97284,,,59.97899,,,43.17759,,,5.8512,,,5.19458,,,0.27778,,,211.73825,,
1997-12-14,Sunday,67.74861,,,158.77417,,,,excluded,,0.64024,,,2149.55293,,,2238.8146,,,2600.0062,,,8958.125,,,818.67899,,,17.24481,,,1.97284,,,59.97899,,,43.17759,,,5.8512,,,5.19458,,,0.27778,,,211.73825,,
1997-12-15,Monday,67.5149,,,157.59289,,,,excluded,,0.63561,,,2101.31136,,,2181.606,,,2522.303,,,8674.89,,,822.2444,,,17.30226,,,1.95986,,,61.75172,,,42.88664,,,5.7941,,,5.17678,,,0.27811,,,210.39732,,
1997-12-16,Tuesday,68.0337,,,158.55651,,,,excluded,,0.64149,,,2211.0781,,,2188.2725,,,2531.5875,,,8676.6375,,,825.6697,,,17.61238,,,1.99911,,,56.06904,,,43.09692,,,5.81575,,,5.19573,,,0.27472,,,212.32358,,
1997-12-17,Wednesday,67.70726,,,157.37631,,,,excluded,,0.64006,,,2224.50975,,,2206.926,,,2545.35,,,8582.49,,,837.19748,,,17.5174,,,2.00311,,,53.65388,,,43.08011,,,5.87504,,,5.19147,,,0.27837,,,212.61088,,
1997-12-18,Thursday,69.25767,,,159.84096,,,,excluded,,0.65373,,,2211.06913,,,2228.7629,,,2573.0902,,,8644.2,,,835.61918,,,17.90888,,,1.99284,,,55.31208,,,42.44753,,,5.95169,,,5.12495,,,0.28312,,,206.64897,,
1997-12-19,Friday,68.35146,start,0.00889833754522792,157.63692,start,-0.007162688994059894,,excluded,,0.64134,start,0.0017181057103585996,2251.31827,start,0.047342560669115685,2210.8536,start,-0.012489198524969526,2545.9182,start,-0.02080302731585784,8526.9645,start,-0.04813066350380241,835.97146,start,0.021122405987235582,17.74674,start,0.029106148458579593,1.97317,start,0.00016727154761671676,52.84254,start,-0.11898249703771276,41.99093,start,-0.027483238411407478,5.87604,start,0.004245283018867806,5.12748,start,-0.012917309965386987,0.28093,start,0.011339909280725704,205.0795,start,-0.03144802604158671
1997-12-20,Saturday,68.35146,,,157.63692,,,,excluded,,0.64134,,,2251.31827,,,2210.8536,,,2545.9182,,,8526.9645,,,835.97146,,,17.74674,,,1.97317,,,52.84254,,,41.99093,,,5.87604,,,5.12748,,,0.28093,,,205.0795,,
1997-12-21,Sunday,68.35146,,,157.63692,,,,excluded,,0.64134,,,2251.31827,,,2210.8536,,,2545.9182,,,8526.9645,,,835.97146,,,17.74674,,,1.97317,,,52.84254,,,41.99093,,,5.87604,,,5.12748,,,0.28093,,,205.0795,,
1997-12-22,Monday,67.82811,,,156.58236,,,,excluded,,0.63403,,,2165.75141,,,2203.016,,,2562.516,,,8642.38,,,844.14716,,,17.73404,,,1.98685,,,52.53246,,,41.73385,,,5.95193,,,5.13422,,,0.28098,,,205.49033,,
1997-12-23,Tuesday,67.6386,,,156.0597,,,,excluded,,0.62673,,,2020.82179,,,2195.6624,,,2529.598,,,8541.872,,,849.37767,,,18.31436,,,1.97496,,,54.14068,,,42.18705,,,5.89274,,,5.11332,,,0.27936,,,206.49574,,
1997-12-24,Wednesday,67.74075,,,155.14157,,,,excluded,,0.62699,,,2049.03694,,,2185.1112,,,2514.8852,,,8566.955,,,856.63465,,,18.71823,,,1.99306,,,53.2962,,,42.52086,,,5.90744,,,5.17004,,,0.28131,,,207.50512,,
1997-12-25,Thursday,67.74075,,,155.14157,,,,excluded,,0.62699,,,2049.03694,,,2185.1112,,,2514.8852,,,8566.955,,,856.63465,,,18.71823,,,1.99306,,,53.2962,,,42.52086,,,5.90744,,,5.17004,,,0.28131,,,207.50512,,
1997-12-26,Friday,67.14484,start,-0.01765317083204954,155.14157,start,-0.015829730750892633,,excluded,,0.61807,start,-0.03628340661739485,2053.22115,start,-0.08799161035547423,2185.1112,start,-0.011643647503389682,2514.8852,start,-0.012189315430480014,8566.955,start,0.004689887004924189,851.21152,start,0.018230359203889535,18.62436,start,0.04945246281852331,2.01058,start,0.018959339539928108,53.2962,start,0.008585128572547786,42.53366,start,0.012924934027419703,5.90374,start,0.004714059128256493,5.1856,start,0.011335002769391539,0.28131,start,0.0013526501263659682,207.68232,start,0.012691761000002478
1997-12-27,Saturday,67.14484,,,155.14157,,,,excluded,,0.61807,,,2053.22115,,,2185.1112,,,2514.8852,,,8566.955,,,851.21152,,,18.62436,,,2.01058,,,53.2962,,,42.53366,,,5.90374,,,5.1856,,,0.28131,,,207.68232,,
1997-12-28,Sunday,67.14484,,,155.14157,,,,excluded,,0.61807,,,2053.22115,,,2185.1112,,,2514.8852,,,8566.955,,,851.21152,,,18.62436,,,2.01058,,,53.2962,,,42.53366,,,5.90374,,,5.1856,,,0.28131,,,207.68232,,
1997-12-29,Monday,65.73999,,,151.57879,,,,excluded,,0.61319,,,2110.68672,,,2211.3266,,,2501.1466,,,8665.618,,,850.08193,,,18.7756,,,2.02116,,,55.02784,,,42.69502,,,5.92188,,,5.17956,,,0.28593,,,207.54291,,
1997-12-30,Tuesday,65.88741,,,150.59536,,,,excluded,,0.61991,,,2076.02466,,,2278.418,,,2525.598,,,8840.32,,,850.33192,,,18.40754,,,2.0219,,,55.73814,,,42.75924,,,5.95343,,,5.218,,,0.2855,,,204.50098,,
1997-12-31,Wednesday,66.40504,,,150.43142,,,,excluded,,0.61857,,,2114.67715,,,2269.1792,,,2554.2887,,,8874.947,,,850.08401,,,17.92052,,,2.03623,,,55.24941,,,42.71536,,,5.97947,,,5.17438,,,0.28522,,,204.38536,,
1998-01-01,Thursday,66.40504,,,150.43142,,,,excluded,,0.61857,,,2114.67715,,,2269.1792,,,2554.2887,,,8874.947,,,850.08401,,,17.92052,,,2.03623,,,55.24941,,,42.71536,,,5.97947,,,5.17438,,,0.28522,,,204.38536,,
1998-01-02,Friday,65.86581,start,-0.019048820430579712,150.75591,start,-0.028268761235302708,,excluded,,0.62094,start,0.004643486983675052,2018.70053,start,-0.016812908828647017,2269.1792,start,0.03847309921801701,2554.2887,start,0.015668110814760012,8874.947,start,0.03595116351142269,851.86814,start,0.00077139463526068,17.89002,start,-0.039429005882618225,1.99789,start,-0.006311611574769514,55.24941,start,0.036648203811904013,42.5149,start,-0.00044106244325083554,6.00595,start,0.017312754287959895,5.12699,start,-0.01130245294662138,0.28522,start,0.013899257047385337,208.31734,start,0.0030576507427305184
1998-01-03,Saturday,65.86581,,,150.75591,,,,excluded,,0.62094,,,2018.70053,,,2269.1792,,,2554.2887,,,8874.947,,,851.86814,,,17.89002,,,1.99789,,,55.24941,,,42.5149,,,6.00595,,,5.12699,,,0.28522,,,208.31734,,
1998-01-04,Sunday,65.86581,,,150.75591,,,,excluded,,0.62094,,,2018.70053,,,2269.1792,,,2554.2887,,,8874.947,,,851.86814,,,17.89002,,,1.99789,,,55.24941,,,42.5149,,,6.00595,,,5.12699,,,0.28522,,,208.31734,,
1998-01-05,Monday,64.64276,,,148.60852,,,,excluded,,0.60993,,,2095.83853,,,2232.723,,,2530.023,,,8807.5125,,,842.80534,,,18.02181,,,1.99155,,,59.02409,,,43.55112,,,6.12186,,,5.24323,,,0.28524,,,211.14519,,
1998-01-06,Tuesday,64.44937,,,146.71949,,,,excluded,,0.60536,,,2063.45527,,,2226.3712,,,2505.40775,,,8615.346,,,838.10257,,,18.3769,,,1.98945,,,55.5756,,,42.79829,,,6.18207,,,5.18843,,,0.28263,,,206.13547,,
1998-01-07,Wednesday,63.98943,,,144.67824,,,,excluded,,0.59881,,,2024.76559,,,2222.3104,,,2490.4948,,,8570.08,,,843.68612,,,18.20123,,,1.98891,,,55.71483,,,42.92385,,,6.10232,,,5.23503,,,0.27881,,,208.61285,,
1998-01-08,Thursday,64.29793,,,145.3525,,,,excluded,,0.60167,,,1923.4725,,,2195.6272,,,2489.9472,,,8549.996,,,831.70119,,,17.38934,,,1.98084,,,57.45688,,,41.93836,,,6.00307,,,5.10596,,,0.27862,,,202.39794,,
1998-01-09,Friday,63.21522,start,-0.04024227440609922,143.54806,start,-0.0478113926014576,,excluded,,0.59036,start,-0.049247914452282104,1929.7464,start,-0.044065045150604915,2199.836,start,-0.03055871479872557,2464.1116,start,-0.03530419251355568,8518.828,start,-0.040126324134668136,826.41926,start,-0.029874200953213286,17.03808,start,-0.04762096409059347,1.98807,start,-0.004915185520724334,55.65241,start,0.007294195539825779,42.27861,start,-0.005557816200908312,5.94522,start,-0.010111639291036454,5.14386,start,0.0032904296673096573,0.27788,start,-0.02573452072084692,203.3749,start,-0.023725533361745137
1998-01-10,Saturday,63.21522,,,143.54806,,,,excluded,,0.59036,,,1929.7464,,,2199.836,,,2464.1116,,,8518.828,,,826.41926,,,17.03808,,,1.98807,,,55.65241,,,42.27861,,,5.94522,,,5.14386,,,0.27788,,,203.3749,,
1998-01-11,Sunday,63.21522,,,143.54806,,,,excluded,,0.59036,,,1929.7464,,,2199.836,,,2464.1116,,,8518.828,,,826.41926,,,17.03808,,,1.98807,,,55.65241,,,42.27861,,,5.94522,,,5.14386,,,0.27788,,,203.3749,,
1998-01-12,Monday,62.65366,,,140.65699,,,,excluded,,0.5846,,,1889.65333,,,2174.88,,,2455.605,,,8399.5875,,,826.44234,,,16.55782,,,1.98723,,,54.88622,,,42.06578,,,5.90821,,,5.14382,,,0.2703,,,204.00195,,
1998-01-13,Tuesday,62.45919,,,142.55912,,,,excluded,,0.58269,,,1899.6933,,,2220.656,,,2524.815,,,8416.05,,,840.39295,,,17.18128,,,2.01606,,,56.48046,,,43.99064,,,5.89341,,,5.19829,,,0.2713,,,211.6256,,
1998-01-14,Wednesday,62.78935,,,142.13571,,,,excluded,,0.58747,,,1909.30717,,,2241.54,,,2563.98375,,,8487.3125,,,839.64547,,,17.26021,,,2.03202,,,56.83067,,,44.74144,,,5.95533,,,5.16317,,,0.27311,,,209.62274,,
1998-01-15,Thursday,62.91639,,,142.37058,,,,excluded,,0.59198,,,2000.56961,,,2253.7185,,,2581.233,,,8382.2775,,,859.00559,,,17.7942,,,2.0514,,,58.51178,,,45.71083,,,6.01575,,,5.22019,,,0.26667,,,214.18841,,
1998-01-16,Friday,63.68149,start,0.007375913585367486,142.36478,start,-0.008243092940440967,,excluded,,0.59968,start,0.015786977437495756,2082.52522,start,0.07917041327295649,2244.1538,start,0.020145956334926905,2572.2377,start,0.043880358340912785,8374.379,start,-0.016956440486883724,874.62033,start,0.05832520166579849,17.73314,start,0.040794502666967054,2.08558,start,0.049047568747579415,58.21276,start,0.046006093896023545,45.74901,start,0.08208406094713137,6.0454,start,0.016850511839763698,5.20574,start,0.01202987639632484,0.26785,start,-0.03609471714409111,214.88223,start,0.05658185941332975
1998-01-17,Saturday,63.68149,,,142.36478,,,,excluded,,0.59968,,,2082.52522,,,2244.1538,,,2572.2377,,,8374.379,,,874.62033,,,17.73314,,,2.08558,,,58.21276,,,45.74901,,,6.0454,,,5.20574,,,0.26785,,,214.88223,,
1998-01-18,Sunday,63.68149,,,142.36478,,,,excluded,,0.59968,,,2082.52522,,,2244.1538,,,2572.2377,,,8374.379,,,874.62033,,,17.73314,,,2.08558,,,58.21276,,,45.74901,,,6.0454,,,5.20574,,,0.26785,,,214.88223,,
1998-01-19,Monday,63.68149,,,145.77488,,,,excluded,,0.59968,,,2082.52522,,,2249.5401,,,2545.8867,,,8142.048,,,874.62033,,,17.73314,,,2.08558,,,58.21276,,,45.74901,,,6.0454,,,5.20574,,,0.26785,,,214.88223,,
1998-01-20,Tuesday,63.35126,,,144.17649,,,,excluded,,0.59522,,,2024.68606,,,2243.2545,,,2547.45,,,8136.855,,,875.45492,,,17.40048,,,2.07122,,,62.06255,,,45.96773,,,6.06528,,,5.28947,,,0.26601,,,213.49274,,
1998-01-21,Wednesday,62.49728,,,140.98312,,,,excluded,,0.58542,,,1968.11678,,,2224.8415,,,2551.5458,,,8064.1265,,,869.58331,,,17.55928,,,2.0433,,,61.03681,,,44.98138,,,5.96099,,,5.17755,,,0.2662,,,209.34606,,
1998-01-22,Thursday,62.11256,,,137.1341,,,,excluded,,0.5739,,,2027.33372,,,2241.9992,,,2535.8392,,,7933.68,,,858.33725,,,17.19558,,,2.02918,,,60.43894,,,44.70449,,,5.86696,,,5.19758,,,0.26433,,,208.68786,,
1998-01-23,Friday,59.87637,start,-0.059752370743837734,134.2285,start,-0.05715093297654096,,excluded,,0.5492,start,-0.0841782283884738,1951.9471,start,-0.06270181928457025,2222.682,start,-0.009567882557782027,2522.8884,start,-0.019185357558518138,8075.2635,start,-0.03571793204009524,869.25761,start,-0.006131483360328438,17.40944,start,-0.01825395840781716,2.01761,start,-0.03259045445391704,60.02816,start,0.03118560260671366,43.83685,start,-0.04179675144882917,5.70017,start,-0.05710622952989049,5.06252,start,-0.02751193874453958,0.25875,start,-0.03397423931304834,207.02191,start,-0.03657966505652888
1998-01-24,Saturday,59.87637,,,134.2285,,,,excluded,,0.5492,,,1951.9471,,,2222.682,,,2522.8884,,,8075.2635,,,869.25761,,,17.40944,,,2.01761,,,60.02816,,,43.83685,,,5.70017,,,5.06252,,,0.25875,,,207.02191,,
1998-01-25,Sunday,59.87637,,,134.2285,,,,excluded,,0.5492,,,1951.9471,,,2222.682,,,2522.8884,,,8075.2635,,,869.25761,,,17.40944,,,2.01761,,,60.02816,,,43.83685,,,5.70017,,,5.06252,,,0.25875,,,207.02191,,
