,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,QS1_Comdty_PX-LAST-CHF,QS1_Comdty_start,QS1_Comdty_signal,QS1_Comdty_signal_calculation,QS1_Comdty_vola,QS1_Comdty_vola_calculation,XB1_Comdty_PX-LAST-CHF,XB1_Comdty_start,XB1_Comdty_signal,XB1_Comdty_signal_calculation,XB1_Comdty_vola,XB1_Comdty_vola_calculation,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_signal,HO1_Comdty_signal_calculation,HO1_Comdty_vola,HO1_Comdty_vola_calculation,NG1_Comdty_PX-LAST-CHF,NG1_Comdty_start,NG1_Comdty_signal,NG1_Comdty_signal_calculation,NG1_Comdty_vola,NG1_Comdty_vola_calculation,LMAHDS03 LME_Comdty_PX-LAST-CHF,LMAHDS03 LME_Comdty_start,LMAHDS03 LME_Comdty_signal,LMAHDS03 LME_Comdty_signal_calculation,LMAHDS03 LME_Comdty_vola,LMAHDS03 LME_Comdty_vola_calculation,LMCADS03_Comdty_PX-LAST-CHF,LMCADS03_Comdty_start,LMCADS03_Comdty_signal,LMCADS03_Comdty_signal_calculation,LMCADS03_Comdty_vola,LMCADS03_Comdty_vola_calculation,LMNIDS03_Comdty_PX-LAST-CHF,LMNIDS03_Comdty_start,LMNIDS03_Comdty_signal,LMNIDS03_Comdty_signal_calculation,LMNIDS03_Comdty_vola,LMNIDS03_Comdty_vola_calculation,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,SI1_Comdty_PX-LAST-CHF,SI1_Comdty_start,SI1_Comdty_signal,SI1_Comdty_signal_calculation,SI1_Comdty_vola,SI1_Comdty_vola_calculation,LC1_Comdty_PX-LAST-CHF,LC1_Comdty_start,LC1_Comdty_signal,LC1_Comdty_signal_calculation,LC1_Comdty_vola,LC1_Comdty_vola_calculation,KC1_Comdty_PX-LAST-CHF,KC1_Comdty_start,KC1_Comdty_signal,KC1_Comdty_signal_calculation,KC1_Comdty_vola,KC1_Comdty_vola_calculation,C 1_Comdty_PX-LAST-CHF,C 1_Comdty_start,C 1_Comdty_signal,C 1_Comdty_signal_calculation,C 1_Comdty_vola,C 1_Comdty_vola_calculation,CT1_Comdty_PX-LAST-CHF,CT1_Comdty_start,CT1_Comdty_signal,CT1_Comdty_signal_calculation,CT1_Comdty_vola,CT1_Comdty_vola_calculation,S 1_Comdty_PX-LAST-CHF,S 1_Comdty_start,S 1_Comdty_signal,S 1_Comdty_signal_calculation,S 1_Comdty_vola,S 1_Comdty_vola_calculation,SB1_Comdty_PX-LAST-CHF,SB1_Comdty_start,SB1_Comdty_signal,SB1_Comdty_signal_calculation,SB1_Comdty_vola,SB1_Comdty_vola_calculation,W 1_Comdty_PX-LAST-CHF,W 1_Comdty_start,W 1_Comdty_signal,W 1_Comdty_signal_calculation,W 1_Comdty_vola,W 1_Comdty_vola_calculation
2020-03-28,Saturday,22.14506,,,,,,170.83366,,,,,,0.32471,,,,,,0.6099,,,,,,4.93472,,,,,,1474.87065,,,,,,4571.57415,,,,,,10836.0765,,,,,,1772.33261,,,,,,15.46782,,,,,,1.27978,,,,,,1.26482,,,,,,2.24936,,,,,,0.41965,,,,,,5.4018,,,,,,0.09035,,,,,,7.78422,,,,,
2020-03-29,Sunday,22.14506,,,,,,170.83366,,,,,,0.32471,,,,,,0.6099,,,,,,4.93472,,,,,,1474.87065,,,,,,4571.57415,,,,,,10836.0765,,,,,,1772.33261,,,,,,15.46782,,,,,,1.27978,,,,,,1.26482,,,,,,2.24936,,,,,,0.41965,,,,,,5.4018,,,,,,0.09035,,,,,,7.78422,,,,,
2020-03-30,Monday,20.80884,,,,,,163.2855,,,,,,0.33341,,,,,,0.58541,,,,,,5.02116,,,,,,1469.43305,,,,,,4579.19695,,,,,,10868.332,,,,,,1771.35431,,,,,,15.1314,,,,,,1.26523,,,,,,1.31041,,,,,,2.23196,,,,,,0.41702,,,,,,5.43926,,,,,,0.08787,,,,,,7.80754,,,,,
2020-03-31,Tuesday,21.34094,,,,,,168.59107,,,,,,0.32838,,,,,,0.58473,,,,,,4.90204,,,,,,1473.9634,,,,,,4782.1709,,,,,,11092.3956,,,,,,1731.51729,,,,,,15.24867,,,,,,1.30656,,,,,,1.32109,,,,,,2.24215,,,,,,0.4231,,,,,,5.49538,,,,,,0.08585,,,,,,7.84436,,,,,
2020-04-01,Wednesday,21.20104,,,,,,156.77287,,,,,,0.30331,,,,,,0.54529,,,,,,4.75197,,,,,,1450.9162,,,,,,4644.48,,,,,,10896.1436,,,,,,1728.91545,,,,,,15.0899,,,,,,1.25102,,,,,,1.28411,,,,,,2.20655,,,,,,0.4013,,,,,,5.36059,,,,,,0.08286,,,,,,7.60256,,,,,
2020-04-02,Thursday,26.6002,,,,,,160.24495,,,,,,0.37022,,,,,,0.58575,,,,,,4.67695,,,,,,1451.9358,,,,,,4768.6986,,,,,,11016.5994,,,,,,1790.61683,,,,,,15.91421,,,,,,1.20082,,,,,,1.32966,,,,,,2.2124,,,,,,0.41705,,,,,,5.36992,,,,,,0.08547,,,,,,7.53308,,,,,
2020-04-03,Friday,29.91354,start,-14.68623531371465,"2019-04-03,2020-04-02",0.04114214975157243,"2019-04-03,2020-04-02",173.25206,start,-22.401936159453097,"2019-04-03,2020-04-02",0.024985519848170372,"2019-04-03,2020-04-02",0.38813,start,-14.827406952828941,"2019-04-03,2020-04-02",0.04378357935037707,"2019-04-03,2020-04-02",0.63317,start,-20.45233498698608,"2019-04-03,2020-04-02",0.02548898197801207,"2019-04-03,2020-04-02",4.90796,start,-19.081559373820067,"2019-04-03,2020-04-02",0.025513699994888863,"2019-04-03,2020-04-02",1449.4996,start,-25.37808048139559,"2019-04-03,2020-04-02",0.009144144943869253,"2019-04-03,2020-04-02",4734.9668,start,-21.438075388700288,"2019-04-03,2020-04-02",0.01228596691551472,"2019-04-03,2020-04-02",10996.2376,start,-9.561497531586523,"2019-04-03,2020-04-02",0.017901556891204137,"2019-04-03,2020-04-02",1807.86358,start,18.18451321378653,"2019-04-03,2020-04-02",0.010232967115011904,"2019-04-03,2020-04-02",15.8148,start,-4.443869883804914,"2019-04-03,2020-04-02",0.018349249755215197,"2019-04-03,2020-04-02",1.148,start,-17.609180245088734,"2019-04-03,2020-04-02",0.014974267852895264,"2019-04-03,2020-04-02",1.28613,start,2.186678850501854,"2019-04-03,2020-04-02",0.023976598550522702,"2019-04-03,2020-04-02",2.20452,start,-12.280176543686286,"2019-04-03,2020-04-02",0.01553341972456709,"2019-04-03,2020-04-02",0.42732,start,-28.357163586028484,"2019-04-03,2020-04-02",0.015629411861060018,"2019-04-03,2020-04-02",5.36702,start,-12.841577578656024,"2019-04-03,2020-04-02",0.011122057305224043,"2019-04-03,2020-04-02",0.08604,start,-19.19520698474859,"2019-04-03,2020-04-02",0.015833824835462768,"2019-04-03,2020-04-02",7.67345,start,6.344151995026299,"2019-04-03,2020-04-02",0.016475004953638805,"2019-04-03,2020-04-02"
2020-04-04,Saturday,29.91354,,,,,,173.25206,,,,,,0.38813,,,,,,0.63317,,,,,,4.90796,,,,,,1449.4996,,,,,,4734.9668,,,,,,10996.2376,,,,,,1807.86358,,,,,,15.8148,,,,,,1.148,,,,,,1.28613,,,,,,2.20452,,,,,,0.42732,,,,,,5.36702,,,,,,0.08604,,,,,,7.67345,,,,,
2020-04-05,Sunday,29.91354,,,,,,173.25206,,,,,,0.38813,,,,,,0.63317,,,,,,4.90796,,,,,,1449.4996,,,,,,4734.9668,,,,,,10996.2376,,,,,,1807.86358,,,,,,15.8148,,,,,,1.148,,,,,,1.28613,,,,,,2.20452,,,,,,0.42732,,,,,,5.36702,,,,,,0.08604,,,,,,7.67345,,,,,
2020-04-06,Monday,27.49992,,,,,,171.18106,,,,,,0.39334,,,,,,0.61781,,,,,,5.23565,,,,,,1438.7328,,,,,,4773.6216,,,,,,11033.8686,,,,,,1858.9112,,,,,,16.5344,,,,,,1.13903,,,,,,1.30439,,,,,,2.18229,,,,,,0.44421,,,,,,5.36938,,,,,,0.08712,,,,,,7.75632,,,,,
2020-04-07,Tuesday,24.74573,,,,,,171.55443,,,,,,0.36091,,,,,,0.60289,,,,,,5.56323,,,,,,1434.20925,,,,,,4892.328,,,,,,11134.8997,,,,,,1835.05161,,,,,,16.75773,,,,,,1.19461,,,,,,1.33154,,,,,,2.19213,,,,,,0.43992,,,,,,5.32789,,,,,,0.08594,,,,,,7.61306,,,,,
2020-04-08,Wednesday,26.2909,,,,,,167.58002,,,,,,0.37773,,,,,,0.5934,,,,,,5.35927,,,,,,1423.44015,,,,,,4858.92825,,,,,,11176.7491,,,,,,1836.84022,,,,,,16.4702,,,,,,1.22178,,,,,,1.33125,,,,,,2.18356,,,,,,0.44802,,,,,,5.32963,,,,,,0.08591,,,,,,7.60389,,,,,
2020-04-09,Thursday,23.72661,,,,,,169.377,,,,,,0.3754,,,,,,0.56809,,,,,,5.18217,,,,,,1429.64085,,,,,,4850.34285,,,,,,11278.6536,,,,,,1901.70385,,,,,,17.29925,,,,,,1.18324,,,,,,1.31113,,,,,,2.18384,,,,,,0.4501,,,,,,5.35804,,,,,,0.08596,,,,,,7.67858,,,,,
2020-04-10,Friday,23.72661,start,-15.309088164027566,"2019-04-10,2020-04-09",0.04314406841573618,"2019-04-10,2020-04-09",169.377,start,-21.49669307967603,"2019-04-10,2020-04-09",0.025531666266327798,"2019-04-10,2020-04-09",0.3754,start,-15.075538847975436,"2019-04-10,2020-04-09",0.044198358939434204,"2019-04-10,2020-04-09",0.56809,start,-21.2812914262311,"2019-04-10,2020-04-09",0.026127506111803915,"2019-04-10,2020-04-09",5.18217,start,-16.577703500340935,"2019-04-10,2020-04-09",0.02649197372628437,"2019-04-10,2020-04-09",1429.64085,start,-25.71738418579806,"2019-04-10,2020-04-09",0.00913240730326273,"2019-04-10,2020-04-09",4850.34285,start,-20.30064804500534,"2019-04-10,2020-04-09",0.012385521472967823,"2019-04-10,2020-04-09",11278.6536,start,-8.320371775258792,"2019-04-10,2020-04-09",0.01790259344456188,"2019-04-10,2020-04-09",1901.70385,start,22.149657781414053,"2019-04-10,2020-04-09",0.010627245414681099,"2019-04-10,2020-04-09",17.29925,start,-0.8498906637551809,"2019-04-10,2020-04-09",0.018870822838181162,"2019-04-10,2020-04-09",1.18324,start,-17.717172204864298,"2019-04-10,2020-04-09",0.0156572311985893,"2019-04-10,2020-04-09",1.31113,start,1.8448695333846838,"2019-04-10,2020-04-09",0.024080566477640692,"2019-04-10,2020-04-09",2.18384,start,-13.092369657229963,"2019-04-10,2020-04-09",0.015516425556832341,"2019-04-10,2020-04-09",0.4501,start,-25.510316728888142,"2019-04-10,2020-04-09",0.015938334366152385,"2019-04-10,2020-04-09",5.35804,start,-13.719487213835814,"2019-04-10,2020-04-09",0.011095430462415047,"2019-04-10,2020-04-09",0.08596,start,-20.673362858002868,"2019-04-10,2020-04-09",0.015710929084748523,"2019-04-10,2020-04-09",7.67858,start,9.17262451825799,"2019-04-10,2020-04-09",0.016549647361178192,"2019-04-10,2020-04-09"
2020-04-11,Saturday,23.72661,,,,,,169.377,,,,,,0.3754,,,,,,0.56809,,,,,,5.18217,,,,,,1429.64085,,,,,,4850.34285,,,,,,11278.6536,,,,,,1901.70385,,,,,,17.29925,,,,,,1.18324,,,,,,1.31113,,,,,,2.18384,,,,,,0.4501,,,,,,5.35804,,,,,,0.08596,,,,,,7.67858,,,,,
2020-04-12,Sunday,23.72661,,,,,,169.377,,,,,,0.3754,,,,,,0.56809,,,,,,5.18217,,,,,,1429.64085,,,,,,4850.34285,,,,,,11278.6536,,,,,,1901.70385,,,,,,17.29925,,,,,,1.18324,,,,,,1.31113,,,,,,2.18384,,,,,,0.4501,,,,,,5.35804,,,,,,0.08596,,,,,,7.67858,,,,,
2020-04-13,Monday,23.369,,,,,,167.18919,,,,,,0.38993,,,,,,0.58113,,,,,,5.15686,,,,,,1429.64085,,,,,,4850.34285,,,,,,11278.6536,,,,,,1911.62774,,,,,,16.74839,,,,,,1.14152,,,,,,1.32425,,,,,,2.18287,,,,,,0.4369,,,,,,5.30229,,,,,,0.08385,,,,,,7.66027,,,,,
2020-04-14,Tuesday,20.85342,,,,,,155.67277,,,,,,0.39696,,,,,,0.5486,,,,,,4.90794,,,,,,1445.1642,,,,,,4962.6756,,,,,,11427.7068,,,,,,1909.04245,,,,,,17.29049,,,,,,1.16897,,,,,,1.28881,,,,,,2.13466,,,,,,0.43241,,,,,,5.22792,,,,,,0.08239,,,,,,7.53169,,,,,
2020-04-15,Wednesday,20.66886,,,,,,145.68288,,,,,,0.39842,,,,,,0.53259,,,,,,4.7681,,,,,,1453.5315,,,,,,4928.5083,,,,,,11351.5266,,,,,,1883.93031,,,,,,16.6724,,,,,,1.18696,,,,,,1.32593,,,,,,2.09699,,,,,,0.43574,,,,,,5.21328,,,,,,0.08356,,,,,,7.43817,,,,,
2020-04-16,Thursday,20.79533,,,,,,152.33611,,,,,,0.39235,,,,,,0.55491,,,,,,5.06145,,,,,,1467.27625,,,,,,4986.314,,,,,,11412.2564,,,,,,1886.19984,,,,,,16.901,,,,,,1.21746,,,,,,1.31629,,,,,,2.11312,,,,,,0.43874,,,,,,5.21247,,,,,,0.08407,,,,,,7.33823,,,,,
2020-04-17,Friday,19.07154,start,-16.07081632721826,"2019-04-17,2020-04-16",0.043614444090231214,"2019-04-17,2020-04-16",154.46658,start,-22.90359632584433,"2019-04-17,2020-04-16",0.0262888709205672,"2019-04-17,2020-04-16",0.39444,start,-14.669301156551565,"2019-04-17,2020-04-16",0.04427163630394302,"2019-04-17,2020-04-16",0.55933,start,-21.31565206456241,"2019-04-17,2020-04-16",0.026554141824484404,"2019-04-17,2020-04-16",5.24903,start,-15.496200952923191,"2019-04-17,2020-04-16",0.026921637609347064,"2019-04-17,2020-04-16",1458.1732,start,-23.41569259567015,"2019-04-17,2020-04-16",0.009190273474375317,"2019-04-17,2020-04-16",5042.1636,start,-19.884999128123283,"2019-04-17,2020-04-16",0.012441785950771814,"2019-04-17,2020-04-16",11651.8392,start,-6.936427862929852,"2019-04-17,2020-04-16",0.017895787416469335,"2019-04-17,2020-04-16",1845.59606,start,23.629703742275257,"2019-04-17,2020-04-16",0.010609150129224035,"2019-04-17,2020-04-16",16.50458,start,-1.4101464125542433,"2019-04-17,2020-04-16",0.019163245307956617,"2019-04-17,2020-04-16",1.21186,start,-17.365244073192287,"2019-04-17,2020-04-16",0.01596004442132557,"2019-04-17,2020-04-16",1.28467,start,5.262975345296356,"2019-04-17,2020-04-16",0.023951161800699044,"2019-04-17,2020-04-16",2.12416,start,-14.595393428155615,"2019-04-17,2020-04-16",0.015603156411349852,"2019-04-17,2020-04-16",0.43744,start,-27.019621683908063,"2019-04-17,2020-04-16",0.0159091711043394,"2019-04-17,2020-04-16",5.17263,start,-14.447079743911834,"2019-04-17,2020-04-16",0.011112531771292107,"2019-04-17,2020-04-16",0.08558,start,-20.28469338008335,"2019-04-17,2020-04-16",0.015804604829243164,"2019-04-17,2020-04-16",7.37113,start,7.188164319180261,"2019-04-17,2020-04-16",0.016511474527850567,"2019-04-17,2020-04-16"
2020-04-18,Saturday,19.07154,,,,,,154.46658,,,,,,0.39444,,,,,,0.55933,,,,,,5.24903,,,,,,1458.1732,,,,,,5042.1636,,,,,,11651.8392,,,,,,1845.59606,,,,,,16.50458,,,,,,1.21186,,,,,,1.28467,,,,,,2.12416,,,,,,0.43744,,,,,,5.17263,,,,,,0.08558,,,,,,7.37113,,,,,
2020-04-19,Sunday,19.07154,,,,,,154.46658,,,,,,0.39444,,,,,,0.55933,,,,,,5.24903,,,,,,1458.1732,,,,,,5042.1636,,,,,,11651.8392,,,,,,1845.59606,,,,,,16.50458,,,,,,1.21186,,,,,,1.28467,,,,,,2.12416,,,,,,0.43744,,,,,,5.17263,,,,,,0.08558,,,,,,7.37113,,,,,
2020-04-20,Monday,-39.27279,,,,,,146.72693,,,,,,0.37084,,,,,,0.51915,,,,,,5.75987,,,,,,1454.0022,,,,,,5014.5179,,,,,,12106.0436,,,,,,1858.6833,,,,,,16.84533,,,,,,1.19476,,,,,,1.25784,,,,,,2.07099,,,,,,0.44779,,,,,,5.13429,,,,,,0.08301,,,,,,7.58027,,,,,
2020-04-21,Tuesday,10.48048,,,,,,121.46925,,,,,,0.28407,,,,,,0.42643,,,,,,5.46898,,,,,,1446.53025,,,,,,4881.615,,,,,,11837.1885,,,,,,1839.14116,,,,,,16.10056,,,,,,1.18416,,,,,,1.22081,,,,,,2.04457,,,,,,0.44324,,,,,,5.17723,,,,,,0.08071,,,,,,7.57684,,,,,
2020-04-22,Wednesday,12.50423,,,,,,119.42866,,,,,,0.356,,,,,,0.42964,,,,,,5.83357,,,,,,1472.883,,,,,,4988.8443,,,,,,11680.983,,,,,,1897.48735,,,,,,16.62641,,,,,,1.18411,,,,,,1.22898,,,,,,2.10279,,,,,,0.46875,,,,,,5.21127,,,,,,0.08151,,,,,,7.53806,,,,,
2020-04-23,Thursday,14.98473,,,,,,128.40688,,,,,,0.3592,,,,,,0.432,,,,,,5.46501,,,,,,1469.23,,,,,,5021.1665,,,,,,11840.437,,,,,,1906.80532,,,,,,16.66397,,,,,,1.17097,,,,,,1.23383,,,,,,2.11612,,,,,,0.47106,,,,,,5.24367,,,,,,0.08166,,,,,,7.59984,,,,,
2020-04-24,Friday,15.43176,start,-3.7838922987725603,"2019-04-24,2020-04-23",0.20983421382241987,"2019-04-24,2020-04-23",115.93665,start,-23.28933206773416,"2019-04-24,2020-04-23",0.028840099888595882,"2019-04-24,2020-04-23",0.37016,start,-14.117426561065928,"2019-04-24,2020-04-23",0.04924231257048815,"2019-04-24,2020-04-23",0.38153,start,-23.12730600424931,"2019-04-24,2020-04-23",0.028978244384251332,"2019-04-24,2020-04-23",5.27345,start,-12.77791546944446,"2019-04-24,2020-04-23",0.028410111968444035,"2019-04-24,2020-04-23",1477.664,start,-25.062748726051534,"2019-04-24,2020-04-23",0.009219728141168606,"2019-04-24,2020-04-23",5016.152,start,-18.756430898414333,"2019-04-24,2020-04-23",0.012639699230137589,"2019-04-24,2020-04-23",11952.096,start,-3.5818674061928863,"2019-04-24,2020-04-23",0.018152233879844153,"2019-04-24,2020-04-23",1901.94521,start,22.877304714880864,"2019-04-24,2020-04-23",0.010897220990506627,"2019-04-24,2020-04-23",16.61303,start,-2.491411226251535,"2019-04-24,2020-04-23",0.0195458388908575,"2019-04-24,2020-04-23",1.17033,start,-18.098468248075992,"2019-04-24,2020-04-23",0.015925125808925657,"2019-04-24,2020-04-23",1.17543,start,0.6083986018131102,"2019-04-24,2020-04-23",0.023963554647500506,"2019-04-24,2020-04-23",2.09938,start,-13.245160489785986,"2019-04-24,2020-04-23",0.01577161175515206,"2019-04-24,2020-04-23",0.46631,start,-22.911045292968165,"2019-04-24,2020-04-23",0.016409716364353,"2019-04-24,2020-04-23",5.21597,start,-12.652559925454343,"2019-04-24,2020-04-23",0.011116743792730215,"2019-04-24,2020-04-23",0.081,start,-23.03935629948821,"2019-04-24,2020-04-23",0.01578050154219053,"2019-04-24,2020-04-23",7.34105,start,11.272466849462207,"2019-04-24,2020-04-23",0.016522379461244765,"2019-04-24,2020-04-23"
2020-04-25,Saturday,15.43176,,,,,,115.93665,,,,,,0.37016,,,,,,0.38153,,,,,,5.27345,,,,,,1477.664,,,,,,5016.152,,,,,,11952.096,,,,,,1901.94521,,,,,,16.61303,,,,,,1.17033,,,,,,1.17543,,,,,,2.09938,,,,,,0.46631,,,,,,5.21597,,,,,,0.081,,,,,,7.34105,,,,,
2020-04-26,Sunday,15.43176,,,,,,115.93665,,,,,,0.37016,,,,,,0.38153,,,,,,5.27345,,,,,,1477.664,,,,,,5016.152,,,,,,11952.096,,,,,,1901.94521,,,,,,16.61303,,,,,,1.17033,,,,,,1.17543,,,,,,2.09938,,,,,,0.46631,,,,,,5.21597,,,,,,0.081,,,,,,7.34105,,,,,
2020-04-27,Monday,11.64691,,,,,,107.92185,,,,,,0.36308,,,,,,0.36026,,,,,,5.49619,,,,,,1471.4348,,,,,,5074.3508,,,,,,11955.0416,,,,,,1889.78844,,,,,,16.56213,,,,,,1.191,,,,,,1.16985,,,,,,2.03206,,,,,,0.4613,,,,,,5.19773,,,,,,0.0767,,,,,,7.26389,,,,,
2020-04-28,Tuesday,11.22749,,,,,,108.16864,,,,,,0.37306,,,,,,0.37169,,,,,,5.57883,,,,,,1466.5866,,,,,,5091.3804,,,,,,11984.1912,,,,,,1884.94051,,,,,,16.49259,,,,,,1.19824,,,,,,1.18333,,,,,,2.01047,,,,,,0.46699,,,,,,5.17043,,,,,,0.07766,,,,,,7.33203,,,,,
2020-04-29,Wednesday,13.72477,,,,,,117.96438,,,,,,0.40727,,,,,,0.4099,,,,,,5.36137,,,,,,1470.4584,,,,,,5136.8404,,,,,,12024.366,,,,,,1878.38701,,,,,,16.50565,,,,,,1.19419,,,,,,1.15994,,,,,,2.0299,,,,,,0.479,,,,,,5.21316,,,,,,0.08128,,,,,,7.21142,,,,,
2020-04-30,Thursday,16.99378,,,,,,132.57572,,,,,,0.3868,,,,,,0.42755,,,,,,5.53359,,,,,,1444.2848,,,,,,5014.1664,,,,,,11782.3488,,,,,,1838.31589,,,,,,15.97179,,,,,,1.20545,,,,,,1.15896,,,,,,2.04425,,,,,,0.47583,,,,,,5.26912,,,,,,0.0841,,,,,,7.24466,,,,,
2020-05-01,Friday,17.73274,start,-3.5772717756463,"2019-05-01,2020-04-30",0.21144779935272884,"2019-05-01,2020-04-30",122.44389,start,-21.037614263181922,"2019-05-01,2020-04-30",0.031183736979155864,"2019-05-01,2020-04-30",0.3868,start,-13.437534810242475,"2019-05-01,2020-04-30",0.04974178222651429,"2019-05-01,2020-04-30",0.42755,start,-21.741324664616844,"2019-05-01,2020-04-30",0.03087714665710901,"2019-05-01,2020-04-30",5.33332,start,-13.464310442032495,"2019-05-01,2020-04-30",0.028721240118825823,"2019-05-01,2020-04-30",1428.2635,start,-23.451163996976554,"2019-05-01,2020-04-30",0.009184713785234415,"2019-05-01,2020-04-30",4908.155,start,-16.456432659601784,"2019-05-01,2020-04-30",0.01258249667360278,"2019-05-01,2020-04-30",11482.7775,start,-2.4533603372975517,"2019-05-01,2020-04-30",0.018156574253470892,"2019-05-01,2020-04-30",1834.31827,start,18.903364483535043,"2019-05-01,2020-04-30",0.010982948617492824,"2019-05-01,2020-04-30",15.83717,start,-3.3470451465417232,"2019-05-01,2020-04-30",0.019592563463300246,"2019-05-01,2020-04-30",1.21621,start,-14.685491908262614,"2019-05-01,2020-04-30",0.015906086759283962,"2019-05-01,2020-04-30",1.14972,start,-1.1500266407926845,"2019-05-01,2020-04-30",0.02410215539551648,"2019-05-01,2020-04-30",2.02225,start,-16.086441608316836,"2019-05-01,2020-04-30",0.015892840284691796,"2019-05-01,2020-04-30",0.46064,start,-21.961878101538808,"2019-05-01,2020-04-30",0.0164926456696564,"2019-05-01,2020-04-30",5.20174,start,-10.235396033222061,"2019-05-01,2020-04-30",0.01112183480532852,"2019-05-01,2020-04-30",0.08842,start,-16.926304358181415,"2019-05-01,2020-04-30",0.01617292442062444,"2019-05-01,2020-04-30",7.09399,start,8.877311635187354,"2019-05-01,2020-04-30",0.01664015252837169,"2019-05-01,2020-04-30"
2020-05-02,Saturday,17.73274,,,,,,122.44389,,,,,,0.3868,,,,,,0.42755,,,,,,5.33332,,,,,,1428.2635,,,,,,4908.155,,,,,,11482.7775,,,,,,1834.31827,,,,,,15.83717,,,,,,1.21621,,,,,,1.14972,,,,,,2.02225,,,,,,0.46064,,,,,,5.20174,,,,,,0.08842,,,,,,7.09399,,,,,
2020-05-03,Sunday,17.73274,,,,,,122.44389,,,,,,0.3868,,,,,,0.42755,,,,,,5.33332,,,,,,1428.2635,,,,,,4908.155,,,,,,11482.7775,,,,,,1834.31827,,,,,,15.83717,,,,,,1.21621,,,,,,1.14972,,,,,,2.02225,,,,,,0.46064,,,,,,5.20174,,,,,,0.08842,,,,,,7.09399,,,,,
2020-05-04,Monday,18.37857,,,,,,117.9307,,,,,,0.41691,,,,,,0.43364,,,,,,5.65442,,,,,,1432.1331,,,,,,4947.2811,,,,,,11406.8484,,,,,,1857.69404,,,,,,15.77155,,,,,,1.23436,,,,,,1.16792,,,,,,2.01404,,,,,,0.45061,,,,,,5.14987,,,,,,0.08428,,,,,,7.17382,,,,,
2020-05-05,Tuesday,22.30684,,,,,,136.31418,,,,,,0.46092,,,,,,0.48751,,,,,,6.10085,,,,,,1444.56695,,,,,,5019.2498,,,,,,11679.1462,,,,,,1868.97926,,,,,,16.22967,,,,,,1.22122,,,,,,1.21475,,,,,,2.03912,,,,,,0.44779,,,,,,5.20795,,,,,,0.08803,,,,,,7.24619,,,,,
2020-05-06,Wednesday,21.81376,,,,,,128.70637,,,,,,0.44894,,,,,,0.44884,,,,,,5.56394,,,,,,1441.3289,,,,,,5063.8916,,,,,,11985.5826,,,,,,1846.9185,,,,,,16.14587,,,,,,1.26502,,,,,,1.21557,,,,,,2.02372,,,,,,0.45608,,,,,,5.17036,,,,,,0.08396,,,,,,7.2091,,,,,
2020-05-07,Thursday,21.41807,,,,,,134.23781,,,,,,0.47695,,,,,,0.45607,,,,,,5.42195,,,,,,1446.984,,,,,,5138.9856,,,,,,12014.352,,,,,,1888.10561,,,,,,16.76761,,,,,,1.32891,,,,,,1.19823,,,,,,2.04829,,,,,,0.46354,,,,,,5.24441,,,,,,0.08447,,,,,,7.28025,,,,,
2020-05-08,Friday,22.41029,start,-3.2427561433882364,"2019-05-08,2020-05-07",0.21197977802747067,"2019-05-08,2020-05-07",136.23114,start,-19.612049888667688,"2019-05-08,2020-05-07",0.03333496965546194,"2019-05-08,2020-05-07",0.48564,start,-11.367566558157845,"2019-05-08,2020-05-07",0.05058266245534672,"2019-05-08,2020-05-07",0.488,start,-19.992937184900583,"2019-05-08,2020-05-07",0.03225469766979057,"2019-05-08,2020-05-07",5.19781,start,-13.373189030238377,"2019-05-08,2020-05-07",0.029917674102253565,"2019-05-08,2020-05-07",1446.984,start,-23.0296118015224,"2019-05-08,2020-05-07",0.00913657647634328,"2019-05-08,2020-05-07",5138.9856,start,-14.183857055498354,"2019-05-08,2020-05-07",0.012715147044596647,"2019-05-08,2020-05-07",12014.352,start,-0.7434888818096084,"2019-05-08,2020-05-07",0.018345638610615517,"2019-05-08,2020-05-07",1867.58149,start,21.2736624154656,"2019-05-08,2020-05-07",0.011103242402803476,"2019-05-08,2020-05-07",16.90189,start,-1.6758325932700588,"2019-05-08,2020-05-07",0.019772417771241346,"2019-05-08,2020-05-07",1.3331,start,-8.450192058986893,"2019-05-08,2020-05-07",0.016395864391399916,"2019-05-08,2020-05-07",1.22245,start,1.1768560029340027,"2019-05-08,2020-05-07",0.024214619439238725,"2019-05-08,2020-05-07",2.04811,start,-15.716922088074066,"2019-05-08,2020-05-07",0.01588276399591955,"2019-05-08,2020-05-07",0.46902,start,-20.727537356905618,"2019-05-08,2020-05-07",0.01662018522579526,"2019-05-08,2020-05-07",5.26209,start,-8.660946932319968,"2019-05-08,2020-05-07",0.011183306154292753,"2019-05-08,2020-05-07",0.0838,start,-14.04420534408568,"2019-05-08,2020-05-07",0.017067108001086014,"2019-05-08,2020-05-07",7.24417,start,8.36857970989583,"2019-05-08,2020-05-07",0.01663191920589722,"2019-05-08,2020-05-07"
