,weekday,FB1_Comdty_PX-LAST-CHF,FB1_Comdty_start,FB1_Comdty_weeklyReturn,FB1_Comdty_buy,FB1_Comdty_sell,TU1_Comdty_PX-LAST-CHF,TU1_Comdty_start,TU1_Comdty_weeklyReturn,TU1_Comdty_buy,TU1_Comdty_sell,FV1_Comdty_PX-LAST-CHF,FV1_Comdty_start,FV1_Comdty_weeklyReturn,FV1_Comdty_buy,FV1_Comdty_sell,TY1_Comdty_PX-LAST-CHF,TY1_Comdty_start,TY1_Comdty_weeklyReturn,TY1_Comdty_buy,TY1_Comdty_sell,WN1_Comdty_PX-LAST-CHF,WN1_Comdty_start,WN1_Comdty_weeklyReturn,WN1_Comdty_buy,WN1_Comdty_sell,CV1_Comdty_PX-LAST-CHF,CV1_Comdty_start,CV1_Comdty_weeklyReturn,CV1_Comdty_buy,CV1_Comdty_sell,XQ1_Comdty_PX-LAST-CHF,XQ1_Comdty_start,XQ1_Comdty_weeklyReturn,XQ1_Comdty_buy,XQ1_Comdty_sell,CN1_Comdty_PX-LAST-CHF,CN1_Comdty_start,CN1_Comdty_weeklyReturn,CN1_Comdty_buy,CN1_Comdty_sell,LGB1_Comdty_PX-LAST-CHF,LGB1_Comdty_start,LGB1_Comdty_weeklyReturn,LGB1_Comdty_buy,LGB1_Comdty_sell,WB1_Comdty_PX-LAST-CHF,WB1_Comdty_start,WB1_Comdty_weeklyReturn,WB1_Comdty_buy,WB1_Comdty_sell,WX1_Comdty_PX-LAST-CHF,WX1_Comdty_start,WX1_Comdty_weeklyReturn,WX1_Comdty_buy,WX1_Comdty_sell,G 1_Comdty_PX-LAST-CHF,G 1_Comdty_start,G 1_Comdty_weeklyReturn,G 1_Comdty_buy,G 1_Comdty_sell,UGL1_Comdty_PX-LAST-CHF,UGL1_Comdty_start,UGL1_Comdty_weeklyReturn,UGL1_Comdty_buy,UGL1_Comdty_sell,DU1_Comdty_PX-LAST-CHF,DU1_Comdty_start,DU1_Comdty_weeklyReturn,DU1_Comdty_buy,DU1_Comdty_sell,OE1_Comdty_PX-LAST-CHF,OE1_Comdty_start,OE1_Comdty_weeklyReturn,OE1_Comdty_buy,OE1_Comdty_sell,RX1_Comdty_PX-LAST-CHF,RX1_Comdty_start,RX1_Comdty_weeklyReturn,RX1_Comdty_buy,RX1_Comdty_sell,UB1_Comdty_PX-LAST-CHF,UB1_Comdty_start,UB1_Comdty_weeklyReturn,UB1_Comdty_buy,UB1_Comdty_sell,IK1_Comdty_PX-LAST-CHF,IK1_Comdty_start,IK1_Comdty_weeklyReturn,IK1_Comdty_buy,IK1_Comdty_sell,OAT1_Comdty_PX-LAST-CHF,OAT1_Comdty_start,OAT1_Comdty_weeklyReturn,OAT1_Comdty_buy,OAT1_Comdty_sell,XM1_Comdty_PX-LAST-CHF,XM1_Comdty_start,XM1_Comdty_weeklyReturn,XM1_Comdty_buy,XM1_Comdty_sell,JB1_Comdty_PX-LAST-CHF,JB1_Comdty_start,JB1_Comdty_weeklyReturn,JB1_Comdty_buy,JB1_Comdty_sell,KAA1_Comdty_PX-LAST-CHF,KAA1_Comdty_start,KAA1_Comdty_weeklyReturn,KAA1_Comdty_buy,KAA1_Comdty_sell,TFT1_Comdty_PX-LAST-CHF,TFT1_Comdty_start,TFT1_Comdty_weeklyReturn,TFT1_Comdty_buy,TFT1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2021-10-29,Friday,153.92,start,-0.001232885601194122,-20.0,-20.0,101.22905,start,0.0003275824415811928,,,112.84491171875,start,0.0014708865551088797,,,121.354621875,start,0.0030487574145151215,-20.0,,203.24002,start,0.027968852809836055,,-20.0,80.34223800000001,start,-0.004840330961265767,,,89.93059500000001,start,-0.007309358130897097,20.0,20.0,102.63453,start,-0.005506246488103618,,,150.78405,start,0.00879190245127901,,,128.926971,start,-0.00580069124423963,20.0,20.0,143.23965700000002,start,-0.0044463835684606795,20.0,20.0,151.9312,start,0.001926878842060342,,,222.573547,start,0.04320363917924895,,,116.99901,start,-0.009037653076392458,,,130.49854,start,-0.002088907455595875,,,170.81912,start,-0.008830287220204272,,,225.9429624,start,0.010334937139048967,-20.0,-20.0,141.7382496,start,-0.02392440815868347,,,161.25477680000003,start,-0.011571541331684398,,,67.23934,start,0.003030751906023272,20.0,20.0,1.1690224,start,-0.004697194331762902,-20.0,-20.0,0.0947934399999999,start,-0.007211723504413343,-20.0,-20.0,13.52085,start,-0.0019502084183750594,20.0,20.0,"{'TFT1_Comdty': 14.94663356540022, 'XM1_Comdty': 12.165235484540286, 'WB1_Comdty': 11.89328397894141, 'WX1_Comdty': 9.880664884660487, 'XQ1_Comdty': 4.408113639931728, 'CN1_Comdty': 1.0501696257808617, 'IK1_Comdty': 0.636382716266185, 'LGB1_Comdty': -0.789668981610335, 'UGL1_Comdty': -2.6291663491157538, 'TU1_Comdty': -2.7474672449088686, 'DU1_Comdty': -3.121351899292404, 'G 1_Comdty': -4.737494016710148, 'OAT1_Comdty': -7.82482158299883, 'FV1_Comdty': -8.869144497163509, 'WN1_Comdty': -11.453835139348241, 'OE1_Comdty': -12.327895052457013, 'RX1_Comdty': -13.403339257885927, 'TY1_Comdty': -13.817351181778545, 'UB1_Comdty': -15.92365999961056, 'FB1_Comdty': -16.121871572863007, 'KAA1_Comdty': -20.197988712801372, 'JB1_Comdty': -25.868816222971038}",-0.008327575193492769,-0.0032951778911898388,-0.005032397302302931
2021-10-30,Saturday,153.92,,,,,101.22905,,,,,112.84491171875,,,,,121.354621875,,,,,203.24002,,,,,80.34223800000001,,,,,89.93059500000001,,,,,102.63453,,,,,150.78405,,,,,128.926971,,,,,143.23965700000002,,,,,151.9312,,,,,222.573547,,,,,116.99901,,,,,130.49854,,,,,170.81912,,,,,225.9429624,,,,,141.7382496,,,,,161.25477680000003,,,,,67.23934,,,,,1.1690224,,,,,0.0947934399999999,,,,,13.52085,,,,,,,,
2021-10-31,Sunday,153.92,,,,,101.22905,,,,,112.84491171875,,,,,121.354621875,,,,,203.24002,,,,,80.34223800000001,,,,,89.93059500000001,,,,,102.63453,,,,,150.78405,,,,,128.926971,,,,,143.23965700000002,,,,,151.9312,,,,,222.573547,,,,,116.99901,,,,,130.49854,,,,,170.81912,,,,,225.9429624,,,,,141.7382496,,,,,161.25477680000003,,,,,67.23934,,,,,1.1690224,,,,,0.0947934399999999,,,,,13.52085,,,,,,,,
2021-11-01,Monday,153.92,,,,,100.427140625,,,,,111.9329375,,,,,120.3847265625,,,,,201.84946,,,,,79.886415,,,,,89.3025,,,,,101.90367,,,,,149.0139,,,,,127.758132,,,,,141.89550599999998,,,,,150.45094,,,,,220.085868,,,,,116.83187,,,,,130.65464,,,,,170.52177,,,,,224.344024,,,,,140.9484068,,,,,160.8291284,,,,,66.99837,,,,,1.16235625,,,,,0.0939117699999999,,,,,13.48611,,,,,,,,
2021-11-02,Tuesday,154.95,,,,,101.1561890625,,,,,112.8602109375,,,,,121.398859375,,,,,202.36686,,,,,80.1039776,,,,,89.592302,,,,,102.01133,,,,,148.942228,,,,,128.28480000000002,,,,,142.5276,,,,,151.13468,,,,,219.80475000000004,,,,,117.29039,,,,,131.23025,,,,,172.17714,,,,,225.4102785,,,,,143.4111342,,,,,162.8969182,,,,,66.41973,,,,,1.1701399200000002,,,,,0.0950613699999999,,,,,13.5614,,,,,,,,
2021-11-03,Wednesday,154.94,,,,,100.796640625,,,,,112.3437328125,,,,,120.84199375,,,,,201.29978,,,,,79.97319660000001,,,,,89.478081,,,,,101.79339,,,,,148.747467,,,,,128.53152,,,,,142.6464,,,,,150.96828,,,,,218.84928,,,,,117.1204,,,,,131.17172,,,,,171.97608,,,,,226.265364,,,,,143.707938,,,,,162.923343,,,,,66.31491,,,,,1.1701399200000002,,,,,0.09407592,,,,,13.52557,,,,,,,,
2021-11-04,Thursday,155.8,,,,,101.01735078125,,,,,112.86818984375,,,,,121.474665625,,,,,202.20522,,,,,79.761616,,,,,89.460224,,,,,102.01688,,,,,148.802368,,,,,127.29023999999998,,,,,141.9264,,,,,150.60699,,,,,218.23648,,,,,116.83523,,,,,131.67904,,,,,172.26975,,,,,225.0385848,,,,,144.57426840000002,,,,,163.19567880000002,,,,,66.07265,,,,,1.1703150100000002,,,,,0.0946086,,,,,13.55131,,,,,,,,
2021-11-05,Friday,156.42,start,0.016242203742203743,,-20.0,101.056568359375,start,-0.0017038749314055033,,,113.0749734375,start,0.002038742511699636,,,121.9452765625,start,0.004867179167748462,,-20.0,205.24493,start,0.009864740221930818,-20.0,,79.82024,start,-0.006497180225425269,,,89.599456,start,-0.003682161782650358,20.0,20.0,102.55688,start,-0.0007565679893500885,,,150.289952,start,-0.0032768585271453323,,,127.339074,start,-0.012316251500238939,20.0,20.0,142.399096,start,-0.005868214275324859,20.0,20.0,151.76151,start,-0.0011168871173268084,,,224.090172,start,0.006814039765471343,,,116.90118,start,-0.0008361609213616582,,,131.85465,start,0.010391763769924178,,,173.17617,start,0.013798513890014274,-20.0,,229.36914,start,0.015163904923643634,-20.0,-20.0,145.3395825,start,0.02540833480139166,,,164.13358499999998,start,0.017852545252476214,,,66.07839,start,-0.017265933901195338,20.0,20.0,1.1757323199999998,start,0.005739770255899129,-20.0,-20.0,0.0948948,start,0.0010692723040761673,-20.0,-20.0,13.58428,start,0.0046912731078297834,20.0,20.0,"{'TFT1_Comdty': 14.092984377351186, 'WB1_Comdty': 6.413001532499062, 'WX1_Comdty': 4.84136092768078, 'XM1_Comdty': 2.7784838277453234, 'XQ1_Comdty': 0.836368887498767, 'TU1_Comdty': 0.8014314139044377, 'IK1_Comdty': -1.5685818661471147, 'CN1_Comdty': -3.191764338930739, 'FV1_Comdty': -4.983576931919793, 'LGB1_Comdty': -5.00520942647007, 'OE1_Comdty': -5.652542136791042, 'UGL1_Comdty': -6.121107420073353, 'DU1_Comdty': -7.246933309855431, 'OAT1_Comdty': -8.557954943103258, 'G 1_Comdty': -8.904920903471448, 'TY1_Comdty': -10.798644510580132, 'FB1_Comdty': -12.807933176580397, 'WN1_Comdty': -13.626899951734867, 'RX1_Comdty': -14.267494388098536, 'UB1_Comdty': -17.716132144255088, 'KAA1_Comdty': -20.55439937517784, 'JB1_Comdty': -25.31759215501591}",-0.015504723749030171,-0.006888257670315943,-0.008616466078714228
2021-11-06,Saturday,156.42,,,,,101.056568359375,,,,,113.0749734375,,,,,121.9452765625,,,,,205.24493,,,,,79.82024,,,,,89.599456,,,,,102.55688,,,,,150.289952,,,,,127.339074,,,,,142.399096,,,,,151.76151,,,,,224.090172,,,,,116.90118,,,,,131.85465,,,,,173.17617,,,,,229.36914,,,,,145.3395825,,,,,164.13358499999998,,,,,66.07839,,,,,1.1757323199999998,,,,,0.0948948,,,,,13.58428,,,,,,,,
2021-11-07,Sunday,156.42,,,,,101.056568359375,,,,,113.0749734375,,,,,121.9452765625,,,,,205.24493,,,,,79.82024,,,,,89.599456,,,,,102.55688,,,,,150.289952,,,,,127.339074,,,,,142.399096,,,,,151.76151,,,,,224.090172,,,,,116.90118,,,,,131.85465,,,,,173.17617,,,,,229.36914,,,,,145.3395825,,,,,164.13358499999998,,,,,66.07839,,,,,1.1757323199999998,,,,,0.0948948,,,,,13.58428,,,,,,,,
2021-11-08,Monday,156.31,,,,,101.0338125,,,,,112.84963125,,,,,121.5402515625,,,,,205.14787,,,,,79.9107015,,,,,89.557817,,,,,102.38698,,,,,165.010076,,,,,128.118834,,,,,143.287866,,,,,152.60788,,,,,225.85003200000003,,,,,117.40774,,,,,131.75709,,,,,173.54797,,,,,228.1663332,,,,,145.7241228,,,,,164.3233734,,,,,66.43899,,,,,1.17793882,,,,,0.09524936,,,,,13.62144,,,,,,,,
2021-11-09,Tuesday,156.26,,,,,100.876246875,,,,,112.82506875,,,,,121.7591,,,,,207.76724,,,,,79.82043300000001,,,,,89.59698,,,,,102.70285,,,,,166.454046,,,,,127.629174,,,,,142.639284,,,,,152.51599,,,,,227.968362,,,,,117.15515,,,,,131.8644,,,,,173.7118,,,,,231.769772,,,,,145.89664180000003,,,,,164.49949360000002,,,,,65.82809,,,,,1.17985362,,,,,0.0959063399999999,,,,,13.58722,,,,,,,,
2021-11-10,Wednesday,155.79,,,,,101.439,,,,,112.95703125,,,,,121.635,,,,,203.95144,,,,,79.939172,,,,,89.371436,,,,,102.36381,,,,,164.028834,,,,,126.93240399999998,,,,,141.52969199999998,,,,,151.14555,,,,,223.168656,,,,,117.05365,,,,,131.59123,,,,,173.02457,,,,,229.676427,,,,,144.721548,,,,,163.386117,,,,,66.08496,,,,,1.17660282,,,,,0.0961685799999999,,,,,13.67326,,,,,,,,
2021-11-11,Thursday,155.27,,,,,101.665671875,,,,,113.02100625,,,,,121.631925,,,,,203.85437,,,,,79.939172,,,,,89.371436,,,,,102.36381,,,,,164.028834,,,,,126.971656,,,,,141.537935,,,,,150.94588,,,,,222.138833,,,,,116.97951,,,,,131.4644,,,,,172.64145,,,,,229.0206536,,,,,144.34269759999998,,,,,163.1553344,,,,,65.7726,,,,,1.1789156,,,,,0.0961272,,,,,13.70482,,,,,,,,
2021-11-12,Friday,155.28,start,-0.007288070579209733,-20.0,,101.796953125,start,0.007326438821789951,,,113.26530859375,start,0.0016832650980475772,,,121.9115703125,start,-0.00027640471980658636,,,202.39925,start,-0.01386480046060098,,-20.0,79.885137,start,0.0008130393995307704,,,89.36950200000001,start,-0.00256646647497494,,20.0,102.09093,start,-0.004543332441470592,,,163.226472,start,0.08607707852618118,20.0,,127.540798,start,0.001584148475902995,20.0,20.0,142.27510999999998,start,-0.0008706937296849283,20.0,20.0,151.50758,start,-0.00167321740538821,,,221.978838,start,-0.00942180543285941,,,117.03033,start,0.0011047792674120985,,,131.78635,start,-0.0005179946251421061,,,172.99047,start,-0.001072318437346348,-20.0,-20.0,229.2419828,start,-0.0005543779777872437,-20.0,-20.0,144.29615839999997,start,-0.007179214925844708,,,163.4400672,start,-0.004225325365311403,,,66.09827,start,0.00030085478777555814,20.0,20.0,1.1797631999999998,start,0.003428399416629084,-20.0,-20.0,0.09627387,start,0.014532619279454682,-20.0,-20.0,13.72364,start,0.010258916924562798,20.0,20.0,"{'TFT1_Comdty': 16.32690108000834, 'LGB1_Comdty': 6.3772537379052165, 'WB1_Comdty': 3.9162447630400123, 'WX1_Comdty': 2.8413652946849863, 'XM1_Comdty': 0.770975909123637, 'XQ1_Comdty': 0.6198961091568637, 'TU1_Comdty': -0.22758947825746292, 'UGL1_Comdty': -1.5392662325547497, 'CN1_Comdty': -1.5461072534330966, 'OE1_Comdty': -3.555457323979658, 'IK1_Comdty': -4.021934067746088, 'FV1_Comdty': -6.949841710744348, 'G 1_Comdty': -8.486980613300746, 'OAT1_Comdty': -9.246802125429673, 'DU1_Comdty': -10.434055916087857, 'WN1_Comdty': -10.696679224261905, 'TY1_Comdty': -11.944859219525904, 'UB1_Comdty': -12.322676049108487, 'FB1_Comdty': -12.534968305547453, 'RX1_Comdty': -13.710427545988958, 'KAA1_Comdty': -19.922675588234874, 'JB1_Comdty': -21.84645987371807}",0.0012474476326464578,0.0017413519967162964,-0.0004939043640698388
2021-11-13,Saturday,155.28,,,,,101.796953125,,,,,113.26530859375,,,,,121.9115703125,,,,,202.39925,,,,,79.885137,,,,,89.36950200000001,,,,,102.09093,,,,,163.226472,,,,,127.540798,,,,,142.27510999999998,,,,,151.50758,,,,,221.978838,,,,,117.03033,,,,,131.78635,,,,,172.99047,,,,,229.2419828,,,,,144.29615839999997,,,,,163.4400672,,,,,66.09827,,,,,1.1797631999999998,,,,,0.09627387,,,,,13.72364,,,,,,,,
2021-11-14,Sunday,155.28,,,,,101.796953125,,,,,113.26530859375,,,,,121.9115703125,,,,,202.39925,,,,,79.885137,,,,,89.36950200000001,,,,,102.09093,,,,,163.226472,,,,,127.540798,,,,,142.27510999999998,,,,,151.50758,,,,,221.978838,,,,,117.03033,,,,,131.78635,,,,,172.99047,,,,,229.2419828,,,,,144.29615839999997,,,,,163.4400672,,,,,66.09827,,,,,1.1797631999999998,,,,,0.09627387,,,,,13.72364,,,,,,,,
2021-11-15,Monday,155.14,,,,,102.198459375,,,,,113.64058125,,,,,122.184225,,,,,200.29727,,,,,80.43974399999999,,,,,89.901504,,,,,102.24083,,,,,162.867936,,,,,128.04428700000005,,,,,142.72650000000002,,,,,151.57829,,,,,221.747337,,,,,116.68088,,,,,131.68879,,,,,172.44202,,,,,228.2315871,,,,,143.76875699999997,,,,,162.9729816,,,,,66.51706,,,,,1.1834271200000002,,,,,0.0972301,,,,,13.78549,,,,,,,,
2021-11-16,Tuesday,154.83,,,,,102.7250390625,,,,,114.17203125,,,,,122.701875,,,,,199.94161,,,,,80.53233700000001,,,,,89.82265000000001,,,,,102.43262,,,,,162.15469000000002,,,,,128.838128,,,,,143.481096,,,,,152.57795,,,,,222.593104,,,,,117.03018,,,,,131.7766,,,,,172.94002,,,,,228.111991,,,,,144.148328,,,,,163.251562,,,,,66.57017,,,,,1.18174114,,,,,0.0975046199999999,,,,,13.87454,,,,,,,,
2021-11-17,Wednesday,154.91,,,,,102.6175546875,,,,,114.13074375,,,,,122.77833125,,,,,200.71771,,,,,80.146094,,,,,89.553604,,,,,102.32035,,,,,162.656032,,,,,129.162222,,,,,143.86422399999998,,,,,152.88716,,,,,222.258204,,,,,116.62531,,,,,131.76684,,,,,172.35706,,,,,227.4475096,,,,,143.6178768,,,,,162.80475439999998,,,,,66.05448,,,,,1.18725282,,,,,0.0967591,,,,,13.8584,,,,,,,,
2021-11-18,Thursday,155.41,,,,,102.330033984375,,,,,113.86399921875,,,,,122.537078125,,,,,201.65544,,,,,79.96093599999999,,,,,89.395768,,,,,102.08406,,,,,162.971292,,,,,128.950574,,,,,143.843422,,,,,153.09912,,,,,223.630106,,,,,116.83905,,,,,131.89367,,,,,173.08656,,,,,230.0167366,,,,,144.4565318,,,,,163.69915659999998,,,,,65.96235,,,,,1.1812716,,,,,0.09675344,,,,,13.81863,,,,,,,,
2021-11-19,Friday,156.18,start,0.0057959814528593875,,-20.0,102.5581421875,start,0.007477523041041356,20.0,,114.1701390625,start,0.007988593153401967,,,123.063971875,start,0.009452766128317433,,,203.98372,start,0.00782843809944953,-20.0,,79.968556,start,0.0010442368021476428,,,89.488972,start,0.001336809508013065,,,102.4382,start,0.0034015754386799556,,,164.028834,start,0.004915636478377037,20.0,20.0,128.926578,start,0.010865385992018108,20.0,20.0,143.99235199999998,start,0.01206986942410376,20.0,20.0,153.64968,start,0.014138566532446755,,,226.148876,start,0.01878574569347014,,,116.51036,start,-0.004443036262479997,,,132.29367,start,0.0038495640861135687,,,173.5801,start,0.003408453656435523,-20.0,-20.0,231.315095,start,0.009043335669490752,-20.0,-20.0,144.6780302,start,0.0026464446748571753,,,163.96913279999998,start,0.0032370618114870406,,,65.84466,start,-0.0038368629012528587,,20.0,1.18769049,start,0.006719390806562075,-20.0,-20.0,0.09645552,start,0.0018868047996824623,-20.0,-20.0,13.81662,start,0.0067751704358319466,20.0,20.0,"{'TFT1_Comdty': 20.14957750657248, 'WB1_Comdty': 6.025061526177461, 'WX1_Comdty': 4.964124074800885, 'LGB1_Comdty': 4.632881550553505, 'TU1_Comdty': 2.4625439048981774, 'XM1_Comdty': 1.1354957105236254, 'XQ1_Comdty': 0.08912046978083449, 'OE1_Comdty': -1.282260118866031, 'UGL1_Comdty': -2.1394883882185973, 'CN1_Comdty': -2.8998555164561024, 'FV1_Comdty': -4.14221157508641, 'IK1_Comdty': -4.858501292758738, 'G 1_Comdty': -7.293039768660398, 'OAT1_Comdty': -9.629926428011665, 'TY1_Comdty': -9.64738967581447, 'DU1_Comdty': -11.188426367705597, 'FB1_Comdty': -13.198052344708474, 'WN1_Comdty': -13.339264838721707, 'UB1_Comdty': -14.003214630861779, 'RX1_Comdty': -14.031820539099225, 'KAA1_Comdty': -18.37448996594989, 'JB1_Comdty': -23.909953852723245}",0.0007870466088095586,0.006157839885815599,-0.00537079327700604
2021-11-20,Saturday,156.18,,,,,102.5581421875,,,,,114.1701390625,,,,,123.063971875,,,,,203.98372,,,,,79.968556,,,,,89.488972,,,,,102.4382,,,,,164.028834,,,,,128.926578,,,,,143.99235199999998,,,,,153.64968,,,,,226.148876,,,,,116.51036,,,,,132.29367,,,,,173.5801,,,,,231.315095,,,,,144.6780302,,,,,163.96913279999998,,,,,65.84466,,,,,1.18769049,,,,,0.09645552,,,,,13.81662,,,,,,,,
2021-11-21,Sunday,156.18,,,,,102.5581421875,,,,,114.1701390625,,,,,123.063971875,,,,,203.98372,,,,,79.968556,,,,,89.488972,,,,,102.4382,,,,,164.028834,,,,,128.926578,,,,,143.99235199999998,,,,,153.64968,,,,,226.148876,,,,,116.51036,,,,,132.29367,,,,,173.5801,,,,,231.315095,,,,,144.6780302,,,,,163.96913279999998,,,,,65.84466,,,,,1.18769049,,,,,0.09645552,,,,,13.81662,,,,,,,,
2021-11-22,Monday,156.08,,,,,102.964979296875,,,,,114.25575,,,,,122.883225,,,,,201.29978,,,,,79.81089109999999,,,,,89.02207,,,,,101.70082,,,,,161.480017,,,,,129.025,,,,,143.9,,,,,152.94143,,,,,224.35,,,,,116.40315,,,,,132.07904,,,,,172.92837,,,,,229.724462,,,,,143.889658,,,,,163.49286800000002,,,,,66.00394,,,,,1.1846761499999998,,,,,0.09693188,,,,,13.90352,,,,,,,,
2021-11-23,Tuesday,155.19,,,,,103.023499609375,,,,,114.28025,,,,,122.705503125,,,,,199.42421,,,,,80.0755702,,,,,89.21010799999999,,,,,101.28953,,,,,160.049531,,,,,128.80774499999998,,,,,143.490105,,,,,152.34852,,,,,223.993385,,,,,116.6079,,,,,131.81562,,,,,172.25672,,,,,227.4666661,,,,,142.7453851,,,,,162.5661755,,,,,65.91266,,,,,1.1846761499999998,,,,,0.0964137,,,,,13.90721,,,,,,,,
2021-11-24,Wednesday,155.05,,,,,103.127185546875,,,,,114.39594140625,,,,,122.9597578125,,,,,201.17043,,,,,80.21437200000001,,,,,89.395002,,,,,102.14844,,,,,163.09813200000002,,,,,128.39685,,,,,142.86375,,,,,151.66605,,,,,222.2574,,,,,116.27531,,,,,131.75709,,,,,171.50152,,,,,225.2280888,,,,,141.84515180000002,,,,,161.6708313,,,,,65.80934,,,,,1.1796348,,,,,0.09673017,,,,,13.96561,,,,,,,,
2021-11-25,Thursday,155.45,,,,,103.127185546875,,,,,114.39594140625,,,,,122.9597578125,,,,,201.17043,,,,,80.4935,,,,,89.7102,,,,,102.32744,,,,,163.3772,,,,,128.644824,,,,,143.232384,,,,,152.35058,,,,,224.29932,,,,,116.47259,,,,,131.88392,,,,,172.25105,,,,,227.727774,,,,,142.50295200000002,,,,,162.581769,,,,,65.8195,,,,,1.18281072,,,,,0.09708432,,,,,13.9992,,,,,,,,
2021-11-26,Friday,156.63,start,0.0028812908182865196,-20.0,,102.071061328125,start,-0.004749314379003688,20.0,20.0,113.75043984375,start,-0.00367608572781226,,,122.71460625,start,-0.0028388944357724123,,,206.47375,start,0.012207003578520826,,-20.0,78.68687200000001,start,-0.016027349549740506,20.0,,88.22281600000001,start,-0.014148737790841928,,,101.50497,start,-0.009110175696175789,,,163.69496,start,-0.0020354592046906844,,20.0,127.281456,start,-0.012760146321420246,20.0,20.0,142.228224,start,-0.012251539581768698,20.0,20.0,152.25269,start,-0.009092046270450991,,,227.168712,start,0.004509578017977848,,,115.8513,start,-0.005656664351565053,,,132.35221,start,0.0004425003856951132,,,172.62592,start,-0.005497058706614293,-20.0,-20.0,230.1267157,start,-0.0051374913513534785,-20.0,-20.0,143.01619010000002,start,-0.011486471703427837,,,163.071238,start,-0.005475998955822916,,,64.45381,start,-0.021123201182905345,,,1.18710936,start,-0.0004892941426179482,-20.0,-20.0,0.09621594,start,-0.002483839183076335,-20.0,-20.0,13.81743,start,5.862504722569871e-05,20.0,20.0,"{'TFT1_Comdty': 24.8534287154542, 'CV1_Comdty': 11.421310199459487, 'WB1_Comdty': 5.943143497619596, 'TU1_Comdty': 5.17689063586831, 'WX1_Comdty': 5.144535063811682, 'XQ1_Comdty': 4.33279881524235, 'CN1_Comdty': 0.709008101545136, 'XM1_Comdty': -0.5452609861327431, 'OE1_Comdty': -1.9730482260068067, 'FV1_Comdty': -2.232866448171529, 'LGB1_Comdty': -3.1135391884497867, 'UGL1_Comdty': -3.676392350471608, 'TY1_Comdty': -8.013709210784919, 'G 1_Comdty': -8.342011631477087, 'IK1_Comdty': -8.565228832433407, 'OAT1_Comdty': -10.978612072879459, 'DU1_Comdty': -12.455866080562508, 'WN1_Comdty': -12.470943040031095, 'FB1_Comdty': -13.63596566809895, 'UB1_Comdty': -15.173732418758778, 'RX1_Comdty': -15.366518725241903, 'KAA1_Comdty': -17.837817446576697, 'JB1_Comdty': -20.80900243551873}",-0.006067430926903279,-0.006347566887931524,0.0002801359610282455
2021-11-27,Saturday,156.63,,,,,102.071061328125,,,,,113.75043984375,,,,,122.71460625,,,,,206.47375,,,,,78.68687200000001,,,,,88.22281600000001,,,,,101.50497,,,,,163.69496,,,,,127.281456,,,,,142.228224,,,,,152.25269,,,,,227.168712,,,,,115.8513,,,,,132.35221,,,,,172.62592,,,,,230.1267157,,,,,143.01619010000002,,,,,163.071238,,,,,64.45381,,,,,1.18710936,,,,,0.09621594,,,,,13.81743,,,,,,,,
2021-11-28,Sunday,156.63,,,,,102.071061328125,,,,,113.75043984375,,,,,122.71460625,,,,,206.47375,,,,,78.68687200000001,,,,,88.22281600000001,,,,,101.50497,,,,,163.69496,,,,,127.281456,,,,,142.228224,,,,,152.25269,,,,,227.168712,,,,,115.8513,,,,,132.35221,,,,,172.62592,,,,,230.1267157,,,,,143.01619010000002,,,,,163.071238,,,,,64.45381,,,,,1.18710936,,,,,0.09621594,,,,,13.81743,,,,,,,,
2021-11-29,Monday,156.35,,,,,102.0929375,,,,,113.7844,,,,,122.58365,,,,,204.43197,,,,,78.98867650000001,,,,,88.45688200000001,,,,,101.39602,,,,,164.72431,,,,,126.95961599999998,,,,,141.717504,,,,,151.75994,,,,,225.779712,,,,,115.71725,,,,,132.23514,,,,,172.12898,,,,,229.480251,,,,,142.51075799999998,,,,,162.50769749999998,,,,,64.59025,,,,,1.187272,,,,,0.09611532,,,,,13.84763,,,,,,,,
2021-11-30,Tuesday,156.66,,,,,101.577933984375,,,,,113.37646640625,,,,,122.5152140625,,,,,207.99689,,,,,78.2691934,,,,,87.791362,,,,,101.04258,,,,,165.407348,,,,,126.236376,,,,,140.959066,,,,,150.8131,,,,,227.68243,,,,,115.59806,,,,,132.19611,,,,,172.3322,,,,,232.0915402,,,,,142.6380734,,,,,162.8348913,,,,,64.09122,,,,,1.18691661,,,,,0.0964703999999999,,,,,13.82469,,,,,,,,
2021-12-01,Wednesday,156.53,,,,,101.6240625,,,,,113.461875,,,,,122.7625,,,,,208.25616,,,,,78.20045999999999,,,,,87.791184,,,,,101.39002,,,,,166.813296,,,,,126.20816,,,,,140.74996000000002,,,,,150.98003,,,,,226.03334,,,,,115.49491,,,,,131.94245,,,,,172.02412,,,,,232.0273917,,,,,142.0775748,,,,,162.59317650000003,,,,,64.17777,,,,,1.1917717,,,,,0.09764062,,,,,13.78571,,,,,,,,
2021-12-02,Thursday,157.01,,,,,101.552948046875,,,,,113.21846953125,,,,,122.5005578125,,,,,208.6127,,,,,78.3057225,,,,,87.97314,,,,,101.62512,,,,,168.97683,,,,,126.496586,,,,,141.223712,,,,,151.68235,,,,,227.407392,,,,,115.53053,,,,,132.21563,,,,,172.66497,,,,,232.9436796,,,,,142.586742,,,,,162.9815342,,,,,64.06239,,,,,1.18906104,,,,,0.09774972,,,,,13.77106,,,,,,,,
