,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2009-05-15,Friday,142.63996,start,-0.03543394969148281,100.0,100.0,1347.08433,start,0.021764961849707522,-100.0,-100.0,"{'CL1_Comdty': 0.4209331373162323, 'GC1_Comdty': -0.4958383173844762}",-0.057198911541190334,-0.03543394969148281,-0.021764961849707522
2009-05-16,Saturday,142.63996,,,,,1347.08433,,,,,,,,
2009-05-17,Sunday,142.63996,,,,,1347.08433,,,,,,,,
2009-05-18,Monday,149.12951,,,,,1330.33562,,,,,,,,
2009-05-19,Tuesday,150.29049,,,,,1333.95454,,,,,,,,
2009-05-20,Wednesday,153.64938,,,,,1336.37643,,,,,,,,
2009-05-21,Thursday,150.08578,,,,,1346.07903,,,,,,,,
2009-05-22,Friday,150.27898,start,0.053554557923319576,100.0,100.0,1345.0625,start,-0.0015008934147425716,-100.0,-100.0,"{'CL1_Comdty': 0.4073149093398626, 'GC1_Comdty': -0.5095231441519122}",0.055055451338062146,0.053554557923319576,0.0015008934147425716
2009-05-23,Saturday,150.27898,,,,,1345.0625,,,,,,,,
2009-05-24,Sunday,150.27898,,,,,1345.0625,,,,,,,,
2009-05-25,Monday,150.27898,,,,,1345.0625,,,,,,,,
2009-05-26,Tuesday,152.22183,,,,,1337.57741,,,,,,,,
2009-05-27,Wednesday,154.94462,,,,,1340.04481,,,,,,,,
2009-05-28,Thursday,158.88118,,,,,1350.89476,,,,,,,,
2009-05-29,Friday,159.34968,start,0.06035907350449156,100.0,100.0,1353.35362,start,0.006164115050415941,-100.0,-100.0,"{'CL1_Comdty': 0.3599697999090185, 'GC1_Comdty': -0.5134205701753691}",0.05419495845407562,0.06035907350449156,-0.006164115050415941
2009-05-30,Saturday,159.34968,,,,,1353.35362,,,,,,,,
2009-05-31,Sunday,159.34968,,,,,1353.35362,,,,,,,,
2009-06-01,Monday,164.85097,,,,,1353.31917,,,,,,,,
2009-06-02,Tuesday,163.59218,,,,,1349.60542,,,,,,,,
2009-06-03,Wednesday,159.66607,,,,,1339.54461,,,,,,,,
2009-06-04,Thursday,165.49666,,,,,1357.25655,,,,,,,,
2009-06-05,Friday,166.7609,start,0.046509161486863265,100.0,100.0,1347.44241,start,-0.004367823688238986,-100.0,-100.0,"{'CL1_Comdty': 0.3250510359870627, 'GC1_Comdty': -0.518509678984794}",0.05087698517510225,0.046509161486863265,0.004367823688238986
2009-06-06,Saturday,166.7609,,,,,1347.44241,,,,,,,,
2009-06-07,Sunday,166.7609,,,,,1347.44241,,,,,,,,
2009-06-08,Monday,167.22458,,,,,1343.88431,,,,,,,,
2009-06-09,Tuesday,170.17713,,,,,1333.17809,,,,,,,,
2009-06-10,Wednesday,173.22536,,,,,1331.94504,,,,,,,,
2009-06-11,Thursday,175.19665,,,,,1332.18974,,,,,,,,
2009-06-12,Friday,174.33415,start,0.04541382302446198,100.0,100.0,1307.79611,start,-0.029423372535825193,-100.0,-100.0,"{'CL1_Comdty': 0.2738703044498142, 'GC1_Comdty': -0.5005442344067633}",0.07483719556028717,0.04541382302446198,0.029423372535825193
2009-06-13,Saturday,174.33415,,,,,1307.79611,,,,,,,,
2009-06-14,Sunday,174.33415,,,,,1307.79611,,,,,,,,
2009-06-15,Monday,173.5016,,,,,1309.09093,,,,,,,,
2009-06-16,Tuesday,172.42014,,,,,1310.30662,,,,,,,,
2009-06-17,Wednesday,173.42301,,,,,1312.86746,,,,,,,,
2009-06-18,Thursday,173.77178,,,,,1307.28248,,,,,,,,
2009-06-19,Friday,168.82444,start,-0.03160430701615251,100.0,100.0,1305.53027,start,-0.0017325636486256453,-100.0,-100.0,"{'CL1_Comdty': 0.28806588186668036, 'GC1_Comdty': -0.4823797527976}",-0.029871743367526862,-0.03160430701615251,0.0017325636486256453
2009-06-20,Saturday,168.82444,,,,,1305.53027,,,,,,,,
2009-06-21,Sunday,168.82444,,,,,1305.53027,,,,,,,,
2009-06-22,Monday,163.30734,,,,,1290.99524,,,,,,,,
2009-06-23,Tuesday,164.56894,,,,,1272.81956,,,,,,,,
2009-06-24,Wednesday,167.66881,,,,,1321.84681,,,,,,,,
2009-06-25,Thursday,171.33689,,,,,1327.96943,,,,,,,,
2009-06-26,Friday,166.69139,start,-0.012634722792505618,100.0,100.0,1314.04691,start,0.006523510174911573,-100.0,-100.0,"{'CL1_Comdty': 0.3089812141787698, 'GC1_Comdty': -0.49874344256030895}",-0.019158232967417192,-0.012634722792505618,-0.006523510174911573
2009-06-27,Saturday,166.69139,,,,,1314.04691,,,,,,,,
2009-06-28,Sunday,166.69139,,,,,1314.04691,,,,,,,,
2009-06-29,Monday,172.88094,,,,,1318.00188,,,,,,,,
2009-06-30,Tuesday,169.04289,,,,,1299.60699,,,,,,,,
2009-07-01,Wednesday,165.89412,,,,,1305.34774,,,,,,,,
2009-07-02,Thursday,161.25105,,,,,1303.44939,,,,,,,,
2009-07-03,Friday,161.25105,start,-0.0326371985979601,100.0,100.0,1303.44939,start,-0.008064795799413304,-100.0,-100.0,"{'CL1_Comdty': 0.3763782807874982, 'GC1_Comdty': -0.481406640087531}",-0.02457240279854679,-0.0326371985979601,0.008064795799413304
2009-07-04,Saturday,161.25105,,,,,1303.44939,,,,,,,,
2009-07-05,Sunday,161.25105,,,,,1303.44939,,,,,,,,
2009-07-06,Monday,155.34603,,,,,1298.84419,,,,,,,,
2009-07-07,Tuesday,152.44723,,,,,1304.02926,,,,,,,,
2009-07-08,Wednesday,146.46606,,,,,1283.05078,,,,,,,,
2009-07-09,Thursday,144.90162,,,,,1273.26197,,,,,,,,
2009-07-10,Friday,144.8292,start,-0.10184026708663296,100.0,100.0,1278.49125,start,-0.01914776299830096,-100.0,-100.0,"{'CL1_Comdty': 0.4901228220883932, 'GC1_Comdty': -0.4592586250949767}",-0.08269250408833201,-0.10184026708663296,0.01914776299830096
2009-07-11,Saturday,144.8292,,,,,1278.49125,,,,,,,,
2009-07-12,Sunday,144.8292,,,,,1278.49125,,,,,,,,
2009-07-13,Monday,144.2391,,,,,1291.54894,,,,,,,,
2009-07-14,Tuesday,144.3723,,,,,1296.85555,,,,,,,,
2009-07-15,Wednesday,147.76299,,,,,1306.83811,,,,,,,,
2009-07-16,Thursday,148.72195,,,,,1299.58217,,,,,,,,
2009-07-17,Friday,152.37231,start,0.0520827982202485,100.0,100.0,1302.13651,start,0.01849465923212224,-100.0,-100.0,"{'CL1_Comdty': 0.47178021060740416, 'GC1_Comdty': -0.4807928632991983}",0.03358813898812626,0.0520827982202485,-0.01849465923212224
2009-07-18,Saturday,152.37231,,,,,1302.13651,,,,,,,,
2009-07-19,Sunday,152.37231,,,,,1302.13651,,,,,,,,
2009-07-20,Monday,152.30949,,,,,1308.64085,,,,,,,,
2009-07-21,Tuesday,154.09997,,,,,1306.26485,,,,,,,,
2009-07-22,Wednesday,153.10339,,,,,1310.7844,,,,,,,,
2009-07-23,Thursday,157.72573,,,,,1317.03972,,,,,,,,
2009-07-24,Friday,160.10022,start,0.05071728583756464,100.0,100.0,1317.03363,start,0.011440520932785962,-100.0,-100.0,"{'CL1_Comdty': 0.4201572690131209, 'GC1_Comdty': -0.49479264343916224}",0.039276764904778674,0.05071728583756464,-0.011440520932785962
2009-07-25,Saturday,160.10022,,,,,1317.03363,,,,,,,,
2009-07-26,Sunday,160.10022,,,,,1317.03363,,,,,,,,
2009-07-27,Monday,161.14726,,,,,1319.80308,,,,,,,,
2009-07-28,Tuesday,159.01369,,,,,1304.60141,,,,,,,,
2009-07-29,Wednesday,151.64761,,,,,1303.63785,,,,,,,,
2009-07-30,Thursday,160.19721,,,,,1314.08894,,,,,,,,
2009-07-31,Friday,163.24126,start,0.019619211016699438,100.0,100.0,1316.17395,start,-0.0006527395963304281,-100.0,-100.0,"{'CL1_Comdty': 0.411937935320524, 'GC1_Comdty': -0.49309854189363245}",0.020271950613029867,0.019619211016699438,0.0006527395963304281
2009-08-01,Saturday,163.24126,,,,,1316.17395,,,,,,,,
2009-08-02,Sunday,163.24126,,,,,1316.17395,,,,,,,,
2009-08-03,Monday,166.84691,,,,,1309.31737,,,,,,,,
2009-08-04,Tuesday,166.17557,,,,,1321.84879,,,,,,,,
2009-08-05,Wednesday,167.86675,,,,,1320.44454,,,,,,,,
2009-08-06,Thursday,168.68266,,,,,1322.6014,,,,,,,,
2009-08-07,Friday,168.88801,start,0.03459143846353549,100.0,100.0,1338.31815,start,0.016824675796083,-100.0,-100.0,"{'CL1_Comdty': 0.3670129733492634, 'GC1_Comdty': -0.49983053589005494}",0.01776676266745249,0.03459143846353549,-0.016824675796083
2009-08-08,Saturday,168.88801,,,,,1338.31815,,,,,,,,
2009-08-09,Sunday,168.88801,,,,,1338.31815,,,,,,,,
2009-08-10,Monday,168.56801,,,,,1324.79728,,,,,,,,
2009-08-11,Tuesday,165.1197,,,,,1320.16112,,,,,,,,
2009-08-12,Wednesday,165.91293,,,,,1319.877,,,,,,,,
2009-08-13,Thursday,166.05092,,,,,1319.75672,,,,,,,,
2009-08-14,Friday,158.96338,start,-0.0587645623866372,100.0,100.0,1308.98206,start,-0.021920116677786976,-100.0,-100.0,"{'CL1_Comdty': 0.3895617384014928, 'GC1_Comdty': -0.49806966614823717}",-0.036844445708850225,-0.0587645623866372,0.021920116677786976
2009-08-15,Saturday,158.96338,,,,,1308.98206,,,,,,,,
2009-08-16,Sunday,158.96338,,,,,1308.98206,,,,,,,,
2009-08-17,Monday,158.27469,,,,,1300.345,,,,,,,,
2009-08-18,Tuesday,163.78645,,,,,1302.89598,,,,,,,,
2009-08-19,Wednesday,169.3304,,,,,1294.46422,,,,,,,,
2009-08-20,Thursday,169.93001,,,,,1292.63879,,,,,,,,
2009-08-21,Friday,169.93001,start,0.0689884047508301,100.0,100.0,1301.12807,start,-0.0060000745923134095,-100.0,-100.0,"{'CL1_Comdty': 0.3727762479837332, 'GC1_Comdty': -0.4777908855614103}",0.07498847934314351,0.0689884047508301,0.0060000745923134095
2009-08-22,Saturday,169.93001,,,,,1301.12807,,,,,,,,
2009-08-23,Sunday,169.93001,,,,,1301.12807,,,,,,,,
2009-08-24,Monday,171.30875,,,,,1288.18284,,,,,,,,
2009-08-25,Tuesday,165.96471,,,,,1291.32675,,,,,,,,
2009-08-26,Wednesday,166.05832,,,,,1302.99402,,,,,,,,
2009-08-27,Thursday,168.17588,,,,,1302.37855,,,,,,,,
2009-08-28,Friday,167.38015,start,-0.015005354263205326,100.0,100.0,1307.46456,start,0.004869997155621977,-100.0,-100.0,"{'CL1_Comdty': 0.38969242669457, 'GC1_Comdty': -0.48547891148484984}",-0.019875351418827302,-0.015005354263205326,-0.004869997155621977
2009-08-29,Saturday,167.38015,,,,,1307.46456,,,,,,,,
2009-08-30,Sunday,167.38015,,,,,1307.46456,,,,,,,,
2009-08-31,Monday,160.89192,,,,,1299.4904,,,,,,,,
2009-09-01,Tuesday,157.60886,,,,,1312.82636,,,,,,,,
2009-09-02,Wednesday,156.6177,,,,,1334.48043,,,,,,,,
2009-09-03,Thursday,156.79469,,,,,1364.04462,,,,,,,,
2009-09-04,Friday,156.71131,start,-0.06374017468618584,100.0,100.0,1360.88627,start,0.040859011887863395,-100.0,-100.0,"{'CL1_Comdty': 0.4641926684146842, 'GC1_Comdty': -0.5320964508629132}",-0.10459918657404924,-0.06374017468618584,-0.040859011887863395
2009-09-05,Saturday,156.71131,,,,,1360.88627,,,,,,,,
2009-09-06,Sunday,156.71131,,,,,1360.88627,,,,,,,,
2009-09-07,Monday,156.71131,,,,,1360.88627,,,,,,,,
2009-09-08,Tuesday,161.45795,,,,,1345.54545,,,,,,,,
2009-09-09,Wednesday,161.31474,,,,,1336.90281,,,,,,,,
2009-09-10,Thursday,162.28637,,,,,1332.90932,,,,,,,,
2009-09-11,Friday,156.35354,start,-0.002282987743513777,100.0,100.0,1346.01567,start,-0.010927143823708331,-100.0,-100.0,"{'CL1_Comdty': 0.43644201871069216, 'GC1_Comdty': -0.5094538479800269}",0.008644156080194554,-0.002282987743513777,0.010927143823708331
2009-09-12,Saturday,156.35354,,,,,1346.01567,,,,,,,,
2009-09-13,Sunday,156.35354,,,,,1346.01567,,,,,,,,
2009-09-14,Monday,154.91919,,,,,1335.32051,,,,,,,,
2009-09-15,Tuesday,159.76125,,,,,1343.68552,,,,,,,,
2009-09-16,Wednesday,162.67372,,,,,1356.8736,,,,,,,,
2009-09-17,Thursday,162.28465,,,,,1345.605,,,,,,,,
2009-09-18,Friday,161.10249,start,0.030373153047893762,100.0,100.0,1339.52962,start,-0.004818703187905664,-100.0,-100.0,"{'CL1_Comdty': 0.44352353623494845, 'GC1_Comdty': -0.5194300423277555}",0.03519185623579943,0.030373153047893762,0.004818703187905664
2009-09-19,Saturday,161.10249,,,,,1339.52962,,,,,,,,
2009-09-20,Sunday,161.10249,,,,,1339.52962,,,,,,,,
2009-09-21,Monday,156.4981,,,,,1337.41107,,,,,,,,
2009-09-22,Tuesday,159.35343,,,,,1340.66875,,,,,,,,
2009-09-23,Wednesday,153.17278,,,,,1339.08131,,,,,,,,
2009-09-24,Thursday,146.7467,,,,,1322.32605,,,,,,,,
2009-09-25,Friday,147.12209,start,-0.08677954015484182,100.0,100.0,1313.41635,start,-0.019494358026961776,-100.0,-100.0,"{'CL1_Comdty': 0.551289914763365, 'GC1_Comdty': -0.5030258787444475}",-0.06728518212788004,-0.08677954015484182,0.019494358026961776
2009-09-26,Saturday,147.12209,,,,,1313.41635,,,,,,,,
2009-09-27,Sunday,147.12209,,,,,1313.41635,,,,,,,,
2009-09-28,Monday,149.5724,,,,,1321.8397,,,,,,,,
2009-09-29,Tuesday,149.91771,,,,,1327.87388,,,,,,,,
2009-09-30,Wednesday,158.63628,,,,,1347.38064,,,,,,,,
2009-10-01,Thursday,159.81421,,,,,1341.82868,,,,,,,,
2009-10-02,Friday,156.78961,start,0.06571086639674589,100.0,100.0,1337.60143,start,0.018413871580021043,-100.0,-100.0,"{'CL1_Comdty': 0.47464696493685454, 'GC1_Comdty': -0.5193966250842573}",0.04729699481672485,0.06571086639674589,-0.018413871580021043
2009-10-03,Saturday,156.78961,,,,,1337.60143,,,,,,,,
2009-10-04,Sunday,156.78961,,,,,1337.60143,,,,,,,,
2009-10-05,Monday,157.57649,,,,,1353.48432,,,,,,,,
2009-10-06,Tuesday,157.6758,,,,,1374.3049,,,,,,,,
2009-10-07,Wednesday,155.95293,,,,,1391.14411,,,,,,,,
2009-10-08,Thursday,159.19798,,,,,1393.79841,,,,,,,,
2009-10-09,Friday,160.62015,start,0.02443108315659427,100.0,100.0,1394.44258,start,0.042494833457227967,-100.0,-100.0,"{'CL1_Comdty': 0.48628734147454905, 'GC1_Comdty': -0.5589544603930289}",-0.018063750300633695,0.02443108315659427,-0.042494833457227967
2009-10-10,Saturday,160.62015,,,,,1394.44258,,,,,,,,
2009-10-11,Sunday,160.62015,,,,,1394.44258,,,,,,,,
2009-10-12,Monday,162.92894,,,,,1397.28864,,,,,,,,
2009-10-13,Tuesday,164.35539,,,,,1402.67197,,,,,,,,
2009-10-14,Wednesday,165.75845,,,,,1394.87191,,,,,,,,
2009-10-15,Thursday,170.8146,,,,,1374.50501,,,,,,,,
2009-10-16,Friday,173.33184,start,0.07914131570665327,100.0,100.0,1379.0682,start,-0.011025466534448464,-100.0,-100.0,"{'CL1_Comdty': 0.4211812816558696, 'GC1_Comdty': -0.5461043872593474}",0.09016678224110174,0.07914131570665327,0.011025466534448464
2009-10-17,Saturday,173.33184,,,,,1379.0682,,,,,,,,
2009-10-18,Sunday,173.33184,,,,,1379.0682,,,,,,,,
2009-10-19,Monday,174.76656,,,,,1380.22894,,,,,,,,
2009-10-20,Tuesday,173.84787,,,,,1382.65362,,,,,,,,
2009-10-21,Wednesday,177.31075,,,,,1378.84306,,,,,,,,
2009-10-22,Thursday,177.12962,,,,,1372.83693,,,,,,,,
2009-10-23,Friday,175.5545,start,0.012823148937898488,100.0,100.0,1369.43964,start,-0.006981931713021793,-100.0,-100.0,"{'CL1_Comdty': 0.3899978719658526, 'GC1_Comdty': -0.5455619810076409}",0.01980508065092028,0.012823148937898488,0.006981931713021793
2009-10-24,Saturday,175.5545,,,,,1369.43964,,,,,,,,
2009-10-25,Sunday,175.5545,,,,,1369.43964,,,,,,,,
2009-10-26,Monday,173.73346,,,,,1368.7324,,,,,,,,
2009-10-27,Tuesday,176.34396,,,,,1364.35369,,,,,,,,
2009-10-28,Wednesday,172.26476,,,,,1362.27681,,,,,,,,
2009-10-29,Thursday,176.29188,,,,,1373.83694,,,,,,,,
2009-10-30,Friday,170.92477,start,-0.026372038312888563,100.0,100.0,1372.8182,start,0.002467111292323829,-100.0,-100.0,"{'CL1_Comdty': 0.399029566336751, 'GC1_Comdty': -0.5466012615912872}",-0.028839149605212392,-0.026372038312888563,-0.002467111292323829
2009-10-31,Saturday,170.92477,,,,,1372.8182,,,,,,,,
2009-11-01,Sunday,170.92477,,,,,1372.8182,,,,,,,,
2009-11-02,Monday,173.09457,,,,,1388.04853,,,,,,,,
2009-11-03,Tuesday,177.42063,,,,,1437.40507,,,,,,,,
2009-11-04,Wednesday,177.25267,,,,,1424.90047,,,,,,,,
2009-11-05,Thursday,175.5158,,,,,1427.38116,,,,,,,,
2009-11-06,Friday,170.7049,start,-0.0012863553948323934,100.0,100.0,1435.90862,start,0.04595686449961109,-100.0,-100.0,"{'CL1_Comdty': 0.40609997082950694, 'GC1_Comdty': -0.5849231385371679}",-0.04724321989444348,-0.0012863553948323934,-0.04595686449961109
2009-11-07,Saturday,170.7049,,,,,1435.90862,,,,,,,,
2009-11-08,Sunday,170.7049,,,,,1435.90862,,,,,,,,
2009-11-09,Monday,173.39315,,,,,1429.1929,,,,,,,,
2009-11-10,Tuesday,172.85479,,,,,1433.03423,,,,,,,,
2009-11-11,Wednesday,173.3749,,,,,1448.90541,,,,,,,,
2009-11-12,Thursday,169.32456,,,,,1447.62756,,,,,,,,
2009-11-13,Friday,167.26515,start,-0.020150271023268832,100.0,100.0,1454.22414,start,0.012755352078045264,-100.0,-100.0,"{'CL1_Comdty': 0.4448127821691673, 'GC1_Comdty': -0.5986852718493234}",-0.0329056231013141,-0.020150271023268832,-0.012755352078045264
2009-11-14,Saturday,167.26515,,,,,1454.22414,,,,,,,,
2009-11-15,Sunday,167.26515,,,,,1454.22414,,,,,,,,
2009-11-16,Monday,172.4926,,,,,1480.4436,,,,,,,,
2009-11-17,Tuesday,174.59486,,,,,1494.20447,,,,,,,,
2009-11-18,Wednesday,174.25512,,,,,1485.39439,,,,,,,,
2009-11-19,Thursday,170.18362,,,,,1491.30595,,,,,,,,
2009-11-20,Friday,169.33909,start,0.012399116014304193,100.0,100.0,1504.64731,start,0.034673588900814165,-100.0,-100.0,"{'CL1_Comdty': 0.4412520832384709, 'GC1_Comdty': -0.6279017305777644}",-0.022274472886509973,0.012399116014304193,-0.034673588900814165
2009-11-21,Saturday,169.33909,,,,,1504.64731,,,,,,,,
2009-11-22,Sunday,169.33909,,,,,1504.64731,,,,,,,,
2009-11-23,Monday,167.93815,,,,,1513.73204,,,,,,,,
2009-11-24,Tuesday,164.832,,,,,1517.26379,,,,,,,,
2009-11-25,Wednesday,167.39908,,,,,1529.87287,,,,,,,,
2009-11-26,Thursday,167.39908,,,,,1529.87287,,,,,,,,
2009-11-27,Friday,164.27695,start,-0.029893511297361994,100.0,100.0,1522.4494,start,0.0118314038656673,-100.0,-100.0,"{'CL1_Comdty': 0.4595373242261167, 'GC1_Comdty': -0.6530815257476059}",-0.04172491516302929,-0.029893511297361994,-0.0118314038656673
2009-11-28,Saturday,164.27695,,,,,1522.4494,,,,,,,,
2009-11-29,Sunday,164.27695,,,,,1522.4494,,,,,,,,
2009-11-30,Monday,166.86757,,,,,1530.648,,,,,,,,
2009-12-01,Tuesday,167.97676,,,,,1542.39568,,,,,,,,
2009-12-02,Wednesday,164.69251,,,,,1563.6829,,,,,,,,
2009-12-03,Thursday,163.8829,,,,,1565.65628,,,,,,,,
2009-12-04,Friday,164.20624,start,-0.0004304316582453666,100.0,100.0,1525.66206,start,0.00211019164249409,-100.0,-100.0,"{'CL1_Comdty': 0.4849648633385063, 'GC1_Comdty': -0.6754302622050906}",-0.0025406233007394564,-0.0004304316582453666,-0.00211019164249409
2009-12-05,Saturday,164.20624,,,,,1525.66206,,,,,,,,
2009-12-06,Sunday,164.20624,,,,,1525.66206,,,,,,,,
2009-12-07,Monday,161.5218,,,,,1524.77667,,,,,,,,
2009-12-08,Tuesday,159.90631,,,,,1509.55995,,,,,,,,
2009-12-09,Wednesday,155.9461,,,,,1483.02715,,,,,,,,
2009-12-10,Thursday,155.44732,,,,,1488.01097,,,,,,,,
2009-12-11,Friday,155.02032,start,-0.055941357648771506,100.0,100.0,1489.77249,start,-0.023523931636603747,-100.0,-100.0,"{'CL1_Comdty': 0.5426654509059655, 'GC1_Comdty': -0.6232177991075557}",-0.03241742601216776,-0.055941357648771506,0.023523931636603747
2009-12-12,Saturday,155.02032,,,,,1489.77249,,,,,,,,
2009-12-13,Sunday,155.02032,,,,,1489.77249,,,,,,,,
2009-12-14,Monday,153.86363,,,,,1491.49062,,,,,,,,
2009-12-15,Tuesday,158.00758,,,,,1505.02109,,,,,,,,
2009-12-16,Wednesday,161.80294,,,,,1517.01061,,,,,,,,
2009-12-17,Thursday,163.47985,,,,,1494.08723,,,,,,,,
2009-12-18,Friday,164.25898,start,0.05959644516280195,100.0,100.0,1492.18299,start,0.0016180322943135808,-100.0,-100.0,"{'CL1_Comdty': 0.49835487537540474, 'GC1_Comdty': -0.6253800246312}",0.05797841286848837,0.05959644516280195,-0.0016180322943135808
2009-12-19,Saturday,164.25898,,,,,1492.18299,,,,,,,,
2009-12-20,Sunday,164.25898,,,,,1492.18299,,,,,,,,
2009-12-21,Monday,162.28175,,,,,1471.51533,,,,,,,,
2009-12-22,Tuesday,164.29654,,,,,1463.64257,,,,,,,,
2009-12-23,Wednesday,167.78914,,,,,1460.24455,,,,,,,,
2009-12-24,Thursday,171.0397,,,,,1476.65003,,,,,,,,
2009-12-25,Friday,171.0397,start,0.04128066544672323,100.0,100.0,1476.65003,start,-0.010409554393861575,-100.0,-100.0,"{'CL1_Comdty': 0.4603020341388331, 'GC1_Comdty': -0.6117471763808942}",0.051690219840584806,0.04128066544672323,0.010409554393861575
2009-12-26,Saturday,171.0397,,,,,1476.65003,,,,,,,,
2009-12-27,Sunday,171.0397,,,,,1476.65003,,,,,,,,
2009-12-28,Monday,171.88644,,,,,1474.52189,,,,,,,,
2009-12-29,Tuesday,172.65366,,,,,1466.14095,,,,,,,,
2009-12-30,Wednesday,173.31707,,,,,1456.6963,,,,,,,,
2009-12-31,Thursday,173.20738,,,,,1459.23223,,,,,,,,
2010-01-01,Friday,173.20738,start,0.01267354888952676,100.0,100.0,1459.23223,start,-0.011795482779355609,-100.0,-100.0,"{'CL1_Comdty': 0.4542274524556652, 'GC1_Comdty': -0.5982623346073723}",0.02446903166888237,0.01267354888952676,0.011795482779355609
2010-01-02,Saturday,173.20738,,,,,1459.23223,,,,,,,,
2010-01-03,Sunday,173.20738,,,,,1459.23223,,,,,,,,
2010-01-04,Monday,176.95421,,,,,1480.73816,,,,,,,,
2010-01-05,Tuesday,178.05337,,,,,1485.72945,,,,,,,,
2010-01-06,Wednesday,180.43935,,,,,1503.66702,,,,,,,,
2010-01-07,Thursday,180.11339,,,,,1506.67171,,,,,,,,
2010-01-08,Friday,179.12256,start,0.03415085431117307,100.0,100.0,1503.61888,start,0.030417810878532965,-100.0,-100.0,"{'CL1_Comdty': 0.4228083540098464, 'GC1_Comdty': -0.6285433304159046}",0.0037330434326401027,0.03415085431117307,-0.030417810878532965
2010-01-09,Saturday,179.12256,,,,,1503.61888,,,,,,,,
2010-01-10,Sunday,179.12256,,,,,1503.61888,,,,,,,,
2010-01-11,Monday,176.9885,,,,,1506.19752,,,,,,,,
2010-01-12,Tuesday,173.34617,,,,,1477.99955,,,,,,,,
2010-01-13,Wednesday,171.10175,,,,,1489.43866,,,,,,,,
2010-01-14,Thursday,170.62696,,,,,1498.29717,,,,,,,,
2010-01-15,Friday,168.77479,start,-0.05776921678653988,100.0,100.0,1491.94711,start,-0.007762452410812987,-100.0,-100.0,"{'CL1_Comdty': 0.48356977922368105, 'GC1_Comdty': -0.6218242197402783}",-0.05000676437572689,-0.05776921678653988,0.007762452410812987
2010-01-16,Saturday,168.77479,,,,,1491.94711,,,,,,,,
2010-01-17,Sunday,168.77479,,,,,1491.94711,,,,,,,,
2010-01-18,Monday,168.77479,,,,,1491.94711,,,,,,,,
2010-01-19,Tuesday,172.04861,,,,,1513.87101,,,,,,,,
2010-01-20,Wednesday,170.86692,,,,,1493.80288,,,,,,,,
2010-01-21,Thursday,167.15427,,,,,1480.6145,,,,,,,,
2010-01-22,Friday,163.22129,start,-0.0329047957932579,100.0,100.0,1457.58926,start,-0.02302886594954435,-100.0,-100.0,"{'CL1_Comdty': 0.5095246044601254, 'GC1_Comdty': -0.608746185637429}",-0.009875929843713549,-0.0329047957932579,0.02302886594954435
2010-01-23,Saturday,163.22129,,,,,1457.58926,,,,,,,,
2010-01-24,Sunday,163.22129,,,,,1457.58926,,,,,,,,
2010-01-25,Monday,164.78202,,,,,1465.47393,,,,,,,,
2010-01-26,Tuesday,164.2072,,,,,1474.60336,,,,,,,,
2010-01-27,Wednesday,162.65059,,,,,1462.6328,,,,,,,,
2010-01-28,Thursday,163.1582,,,,,1466.57845,,,,,,,,
2010-01-29,Friday,162.80135,start,-0.002572826130708787,100.0,100.0,1477.06533,start,0.013361836927914752,-100.0,-100.0,"{'CL1_Comdty': 0.5387278345374784, 'GC1_Comdty': -0.5976724539656841}",-0.01593466305862354,-0.002572826130708787,-0.013361836927914752
2010-01-30,Saturday,162.80135,,,,,1477.06533,,,,,,,,
2010-01-31,Sunday,162.80135,,,,,1477.06533,,,,,,,,
2010-02-01,Monday,165.81773,,,,,1502.12379,,,,,,,,
2010-02-02,Tuesday,171.63277,,,,,1516.06028,,,,,,,,
2010-02-03,Wednesday,171.57977,,,,,1512.35403,,,,,,,,
2010-02-04,Thursday,164.08372,,,,,1455.13842,,,,,,,,
2010-02-05,Friday,161.40328,start,-0.008587582351129264,100.0,100.0,1456.46413,start,-0.01394738579369393,-100.0,-100.0,"{'CL1_Comdty': 0.537512778259274, 'GC1_Comdty': -0.5885372912696668}",0.005359803442564665,-0.008587582351129264,0.01394738579369393
2010-02-06,Saturday,161.40328,,,,,1456.46413,,,,,,,,
2010-02-07,Sunday,161.40328,,,,,1456.46413,,,,,,,,
2010-02-08,Monday,161.97592,,,,,1465.82173,,,,,,,,
2010-02-09,Tuesday,165.26582,,,,,1472.91558,,,,,,,,
2010-02-10,Wednesday,167.57201,,,,,1476.80266,,,,,,,,
2010-02-11,Thursday,169.96276,,,,,1508.09878,,,,,,,,
2010-02-12,Friday,168.05331,start,0.04120133122449566,100.0,100.0,1507.78727,start,0.03523817644585587,-100.0,-100.0,"{'CL1_Comdty': 0.5075439127144453, 'GC1_Comdty': -0.6230028359455901}",0.00596315477863979,0.04120133122449566,-0.03523817644585587
2010-02-13,Saturday,168.05331,,,,,1507.78727,,,,,,,,
2010-02-14,Sunday,168.05331,,,,,1507.78727,,,,,,,,
2010-02-15,Monday,168.05331,,,,,1507.78727,,,,,,,,
2010-02-16,Tuesday,173.02524,,,,,1535.19432,,,,,,,,
