date,weekday,XP1_Index_PX-LAST-CHF,imputed,XP1_Index_start
2012-02-21,Tuesday,3288.87782,,
2012-02-22,Wednesday,3265.69714,,
2012-02-23,Thursday,3253.92721,,
2012-02-24,Friday,3244.4017,,start
2012-02-25,Saturday,3244.4017,imputed from 4314,
2012-02-26,Sunday,3244.4017,imputed from 4315,
2012-02-27,Monday,3266.10643,,
2012-02-28,Tuesday,3239.75258,,
2012-02-29,Wednesday,3292.8277,,
2012-03-01,Thursday,3281.62576,,
2012-03-02,Friday,3316.60715,,start
2012-03-03,Saturday,3316.60715,imputed from 4321,
2012-03-04,Sunday,3316.60715,imputed from 4322,
2012-03-05,Monday,3277.13526,,
2012-03-06,Tuesday,3219.06697,,
2012-03-07,Wednesday,3172.35874,,
2012-03-08,Thursday,3179.25695,,
2012-03-09,Friday,3239.35328,,start
2012-03-10,Saturday,3239.35328,imputed from 4328,
2012-03-11,Sunday,3239.35328,imputed from 4329,
2012-03-12,Monday,3190.48426,,
2012-03-13,Tuesday,3251.29057,,
2012-03-14,Wednesday,3291.93181,,
2012-03-15,Thursday,3277.45468,,
2012-03-16,Friday,3271.72838,,start
2012-03-17,Saturday,3271.72838,imputed from 4335,
2012-03-18,Sunday,3271.72838,imputed from 4336,
2012-03-19,Monday,3283.95045,,
2012-03-20,Tuesday,3223.09502,,
2012-03-21,Wednesday,3202.65198,,
2012-03-22,Thursday,3209.36769,,
2012-03-23,Friday,3204.79508,,start
2012-03-24,Saturday,3204.79508,imputed from 4342,
2012-03-25,Sunday,3204.79508,imputed from 4343,
2012-03-26,Monday,3195.61628,,
2012-03-27,Tuesday,3229.7081,,
2012-03-28,Wednesday,3220.80708,,
2012-03-29,Thursday,3209.97461,,
2012-03-30,Friday,3204.57802,,start
2012-03-31,Saturday,3204.57802,imputed from 4349,
2012-04-01,Sunday,3204.57802,imputed from 4350,
2012-04-02,Monday,3214.44465,,
2012-04-03,Tuesday,3197.42778,,
2012-04-04,Wednesday,3220.07365,,
2012-04-05,Thursday,3237.70022,,
2012-04-06,Friday,3210.58128,,start
2012-04-07,Saturday,3210.58128,imputed from 4356,
2012-04-08,Sunday,3210.58128,imputed from 4357,
2012-04-09,Monday,3210.58128,imputed from 4358,
2012-04-10,Tuesday,3196.72223,,
2012-04-11,Wednesday,3163.02099,,
2012-04-12,Thursday,3217.46664,,
2012-04-13,Friday,3250.35133,,start
2012-04-14,Saturday,3250.35133,imputed from 4363,
2012-04-15,Sunday,3250.35133,imputed from 4364,
2012-04-16,Monday,3220.22631,,
2012-04-17,Tuesday,3220.13273,,
2012-04-18,Wednesday,3260.10616,,
2012-04-19,Thursday,3257.12928,,
2012-04-20,Friday,3245.35859,,start
2012-04-21,Saturday,3245.35859,imputed from 4370,
2012-04-22,Sunday,3245.35859,imputed from 4371,
2012-04-23,Monday,3230.83379,,
2012-04-24,Tuesday,3208.06184,,
2012-04-25,Wednesday,3249.96697,,
2012-04-26,Thursday,3248.12757,,
2012-04-27,Friday,3260.81008,,start
2012-04-28,Saturday,3260.81008,imputed from 4377,
2012-04-29,Sunday,3260.81008,imputed from 4378,
2012-04-30,Monday,3275.79682,,
2012-05-01,Tuesday,3270.1074,,
2012-05-02,Wednesday,3280.62455,,
2012-05-03,Thursday,3266.55443,,
2012-05-04,Friday,3233.32903,,start
2012-05-05,Saturday,3233.32903,imputed from 4384,
2012-05-06,Sunday,3233.32903,imputed from 4385,
2012-05-07,Monday,3173.88293,,
2012-05-08,Tuesday,3159.2069,,
2012-05-09,Wednesday,3143.58543,,
2012-05-10,Thursday,3172.94195,,
2012-05-11,Friday,3149.94621,,start
2012-05-12,Saturday,3149.94621,imputed from 4391,
2012-05-13,Sunday,3149.94621,imputed from 4392,
2012-05-14,Monday,3159.77037,,
2012-05-15,Tuesday,3156.51195,,
2012-05-16,Wednesday,3065.85394,,
2012-05-17,Thursday,3071.56789,,
2012-05-18,Friday,2963.51901,,start
2012-05-19,Saturday,2963.51901,imputed from 4398,
2012-05-20,Sunday,2963.51901,imputed from 4399,
2012-05-21,Monday,2972.01997,,
2012-05-22,Tuesday,3028.30732,,
2012-05-23,Wednesday,2971.81847,,
2012-05-24,Thursday,2973.76011,,
2012-05-25,Friday,2976.39267,,start
2012-05-26,Saturday,2976.39267,imputed from 4405,
2012-05-27,Sunday,2976.39267,imputed from 4406,
2012-05-28,Monday,3021.40252,,
2012-05-29,Tuesday,3051.74299,,
2012-05-30,Wednesday,3032.20075,,
2012-05-31,Thursday,3031.92227,,
2012-06-01,Friday,3008.54228,,start
2012-06-02,Saturday,3008.54228,imputed from 4412,
2012-06-03,Sunday,3008.54228,imputed from 4413,
2012-06-04,Monday,2938.39482,,
2012-06-05,Tuesday,2996.37076,,
2012-06-06,Wednesday,3031.44263,,
2012-06-07,Thursday,3079.1115,,
2012-06-08,Friday,3043.42474,,start
2012-06-09,Saturday,3043.42474,imputed from 4419,
2012-06-10,Sunday,3043.42474,imputed from 4420,
2012-06-11,Monday,3079.81175,,
2012-06-12,Tuesday,3067.59693,,
2012-06-13,Wednesday,3048.29087,,
2012-06-14,Thursday,3030.7458,,
2012-06-15,Friday,3049.48209,,start
2012-06-16,Saturday,3049.48209,imputed from 4426,
2012-06-17,Sunday,3049.48209,imputed from 4427,
2012-06-18,Monday,3150.94576,,
2012-06-19,Tuesday,3132.73597,,
2012-06-20,Wednesday,3133.93624,,
2012-06-21,Thursday,3103.08049,,
2012-06-22,Friday,3056.05425,,start
2012-06-23,Saturday,3056.05425,imputed from 4433,
2012-06-24,Sunday,3056.05425,imputed from 4434,
2012-06-25,Monday,3048.5129,,
2012-06-26,Tuesday,3058.86766,,
2012-06-27,Wednesday,3091.46954,,
2012-06-28,Thursday,3093.20456,,
2012-06-29,Friday,3131.2799,,start
2012-06-30,Saturday,3131.2799,imputed from 4440,
2012-07-01,Sunday,3131.2799,imputed from 4441,
2012-07-02,Monday,3181.50978,,
2012-07-03,Tuesday,3189.01456,,
2012-07-04,Wednesday,3239.34981,,
2012-07-05,Thursday,3272.67873,,
2012-07-06,Friday,3265.55965,,start
2012-07-07,Saturday,3265.55965,imputed from 4447,
2012-07-08,Sunday,3265.55965,imputed from 4448,
2012-07-09,Monday,3230.25065,,
2012-07-10,Tuesday,3232.22203,,
2012-07-11,Wednesday,3246.00564,,
2012-07-12,Thursday,3196.15753,,
2012-07-13,Friday,3228.28191,,start
2012-07-14,Saturday,3228.28191,imputed from 4454,
2012-07-15,Sunday,3228.28191,imputed from 4455,
2012-07-16,Monday,3241.57682,,
2012-07-17,Tuesday,3289.93711,,
2012-07-18,Wednesday,3297.82785,,
2012-07-19,Thursday,3369.58845,,
2012-07-20,Friday,3387.25128,,start
2012-07-21,Saturday,3387.25128,imputed from 4461,
2012-07-22,Sunday,3387.25128,imputed from 4462,
2012-07-23,Monday,3301.98831,,
2012-07-24,Tuesday,3308.32801,,
2012-07-25,Wednesday,3302.36831,,
2012-07-26,Thursday,3312.55976,,
2012-07-27,Friday,3359.33899,,start
2012-07-28,Saturday,3359.33899,imputed from 4468,
2012-07-29,Sunday,3359.33899,imputed from 4469,
2012-07-30,Monday,3432.99167,,
2012-07-31,Tuesday,3445.34751,,
2012-08-01,Wednesday,3449.62568,,
2012-08-02,Thursday,3466.20078,,
2012-08-03,Friday,3407.52151,,start
2012-08-04,Saturday,3407.52151,imputed from 4475,
2012-08-05,Sunday,3407.52151,imputed from 4476,
2012-08-06,Monday,3442.24301,,
2012-08-07,Tuesday,3449.74516,,
2012-08-08,Wednesday,3490.54337,,
2012-08-09,Thursday,3510.46132,,
2012-08-10,Friday,3488.15383,,start
2012-08-11,Saturday,3488.15383,imputed from 4482,
2012-08-12,Sunday,3488.15383,imputed from 4483,
2012-08-13,Monday,3452.15989,,
2012-08-14,Tuesday,3455.87293,,
2012-08-15,Wednesday,3463.53935,,
2012-08-16,Thursday,3475.88953,,
2012-08-17,Friday,3494.13788,,start
2012-08-18,Saturday,3494.13788,imputed from 4489,
2012-08-19,Sunday,3494.13788,imputed from 4490,
2012-08-20,Monday,3512.94091,,
2012-08-21,Tuesday,3511.10679,,
2012-08-22,Wednesday,3481.26162,,
2012-08-23,Thursday,3465.02628,,
2012-08-24,Friday,3432.16315,,start
2012-08-25,Saturday,3432.16315,imputed from 4496,
2012-08-26,Sunday,3432.16315,imputed from 4497,
2012-08-27,Monday,3435.66467,,
2012-08-28,Tuesday,3425.73601,,
2012-08-29,Wednesday,3434.62104,,
2012-08-30,Thursday,3380.94043,,
2012-08-31,Friday,3375.41675,,start
2012-09-01,Saturday,3375.41675,imputed from 4503,
2012-09-02,Sunday,3375.41675,imputed from 4504,
2012-09-03,Monday,3367.56362,,
2012-09-04,Tuesday,3349.12828,,
2012-09-05,Wednesday,3314.45311,,
2012-09-06,Thursday,3366.71751,,
2012-09-07,Friday,3381.10118,,start
2012-09-08,Saturday,3381.10118,imputed from 4510,
2012-09-09,Sunday,3381.10118,imputed from 4511,
2012-09-10,Monday,3365.62724,,
2012-09-11,Tuesday,3368.5231,,
2012-09-12,Wednesday,3399.27782,,
2012-09-13,Thursday,3397.09787,,
2012-09-14,Friday,3420.2265,,start
2012-09-15,Saturday,3420.2265,imputed from 4517,
2012-09-16,Sunday,3420.2265,imputed from 4518,
2012-09-17,Monday,3397.5371,,
2012-09-18,Tuesday,3383.15155,,
2012-09-19,Wednesday,3409.96559,,
2012-09-20,Thursday,3395.99303,,
2012-09-21,Friday,3412.34172,,start
2012-09-22,Saturday,3412.34172,imputed from 4524,
2012-09-23,Sunday,3412.34172,imputed from 4525,
2012-09-24,Monday,3403.00845,,
2012-09-25,Tuesday,3389.89802,,
2012-09-26,Wednesday,3374.60411,,
2012-09-27,Thursday,3406.37015,,
2012-09-28,Friday,3389.84351,,start
2012-09-29,Saturday,3389.84351,imputed from 4531,
2012-09-30,Sunday,3389.84351,imputed from 4532,
2012-10-01,Monday,3388.76277,,
2012-10-02,Tuesday,3379.71202,,
2012-10-03,Wednesday,3373.66073,,
2012-10-04,Thursday,3374.31466,,
2012-10-05,Friday,3375.87405,,start
2012-10-06,Saturday,3375.87405,imputed from 4538,
2012-10-07,Sunday,3375.87405,imputed from 4539,
2012-10-08,Monday,3386.22888,,
2012-10-09,Tuesday,3426.53163,,
2012-10-10,Wednesday,3414.81481,,
2012-10-11,Thursday,3406.25268,,
2012-10-12,Friday,3395.42111,,start
2012-10-13,Saturday,3395.42111,imputed from 4545,
2012-10-14,Sunday,3395.42111,imputed from 4546,
2012-10-15,Monday,3402.6566,,
2012-10-16,Tuesday,3389.9258,,
2012-10-17,Wednesday,3442.52387,,
2012-10-18,Thursday,3457.4895,,
2012-10-19,Friday,3471.3398,,start
2012-10-20,Saturday,3471.3398,imputed from 4552,
2012-10-21,Sunday,3471.3398,imputed from 4553,
2012-10-22,Monday,3436.18908,,
2012-10-23,Tuesday,3440.34809,,
2012-10-24,Wednesday,3441.21508,,
2012-10-25,Thursday,3452.00007,,
2012-10-26,Friday,3430.76857,,start
2012-10-27,Saturday,3430.76857,imputed from 4559,
2012-10-28,Sunday,3430.76857,imputed from 4560,
2012-10-29,Monday,3439.58385,,
2012-10-30,Tuesday,3436.82482,,
2012-10-31,Wednesday,3450.58837,,
2012-11-01,Thursday,3408.19522,,
2012-11-02,Friday,3436.23847,,start
2012-11-03,Saturday,3436.23847,imputed from 4566,
2012-11-04,Sunday,3436.23847,imputed from 4567,
2012-11-05,Monday,3460.34418,,
2012-11-06,Tuesday,3490.82375,,
2012-11-07,Wednesday,3507.18806,,
2012-11-08,Thursday,3517.13398,,
2012-11-09,Friday,3505.5589,,start
2012-11-10,Saturday,3505.5589,imputed from 4573,
2012-11-11,Sunday,3505.5589,imputed from 4574,
2012-11-12,Monday,3494.80529,,
2012-11-13,Tuesday,3440.00006,,
2012-11-14,Wednesday,3425.21203,,
2012-11-15,Thursday,3353.22649,,
2012-11-16,Friday,3370.41583,,start
2012-11-17,Saturday,3370.41583,imputed from 4580,
2012-11-18,Sunday,3370.41583,imputed from 4581,
2012-11-19,Monday,3397.7302,,
2012-11-20,Tuesday,3405.25458,,
2012-11-21,Wednesday,3375.97374,,
2012-11-22,Thursday,3411.0351,,
2012-11-23,Friday,3402.55084,,start
2012-11-24,Saturday,3402.55084,imputed from 4587,
2012-11-25,Sunday,3402.55084,imputed from 4588,
2012-11-26,Monday,3413.34712,,
2012-11-27,Tuesday,3453.95106,,
2012-11-28,Wednesday,3438.93318,,
2012-11-29,Thursday,3445.30722,,
2012-11-30,Friday,3460.92542,,start
2012-12-01,Saturday,3460.92542,imputed from 4594,
2012-12-02,Sunday,3460.92542,imputed from 4595,
2012-12-03,Monday,3482.80163,,
2012-12-04,Tuesday,3468.21744,,
2012-12-05,Wednesday,3479.58187,,
2012-12-06,Thursday,3501.59076,,
2012-12-07,Friday,3538.05434,,start
2012-12-08,Saturday,3538.05434,imputed from 4601,
2012-12-09,Sunday,3538.05434,imputed from 4602,
2012-12-10,Monday,3544.16168,,
2012-12-11,Tuesday,3567.29849,,
2012-12-12,Wednesday,3566.69402,,
2012-12-13,Thursday,3539.48823,,
2012-12-14,Friday,3520.88005,,start
2012-12-15,Saturday,3520.88005,imputed from 4608,
2012-12-16,Sunday,3520.88005,imputed from 4609,
2012-12-17,Monday,3513.00408,,
2012-12-18,Tuesday,3511.36506,,
2012-12-19,Wednesday,3514.67455,,
2012-12-20,Thursday,3514.12777,,
2012-12-21,Friday,3498.96439,,start
2012-12-22,Saturday,3498.96439,imputed from 4615,
2012-12-23,Sunday,3498.96439,imputed from 4616,
2012-12-24,Monday,3489.88839,,
2012-12-25,Tuesday,3489.88839,imputed from 4618,
2012-12-26,Wednesday,3489.88839,imputed from 4619,
2012-12-27,Thursday,3496.75695,,
2012-12-28,Friday,3511.00435,,start
2012-12-29,Saturday,3511.00435,imputed from 4622,
2012-12-30,Sunday,3511.00435,imputed from 4623,
2012-12-31,Monday,3494.44639,,
2013-01-01,Tuesday,3494.44639,imputed from 4625,
2013-01-02,Wednesday,3597.49668,,
2013-01-03,Thursday,3645.18543,,
2013-01-04,Friday,3635.87593,,start
2013-01-05,Saturday,3635.87593,imputed from 4629,
2013-01-06,Sunday,3635.87593,imputed from 4630,
2013-01-07,Monday,3618.05977,,
2013-01-08,Tuesday,3606.78576,,
2013-01-09,Wednesday,3624.03397,,
2013-01-10,Thursday,3620.20025,,
2013-01-11,Friday,3588.3184,,start
2013-01-12,Saturday,3588.3184,imputed from 4636,
2013-01-13,Sunday,3588.3184,imputed from 4637,
2013-01-14,Monday,3622.5617,,
2013-01-15,Tuesday,3672.12699,,
2013-01-16,Wednesday,3688.12707,,
2013-01-17,Thursday,3707.78761,,
2013-01-18,Friday,3699.99114,,start
2013-01-19,Saturday,3699.99114,imputed from 4643,
2013-01-20,Sunday,3699.99114,imputed from 4644,
2013-01-21,Monday,3707.09513,,
2013-01-22,Tuesday,3709.00719,,
2013-01-23,Wednesday,3714.53697,,
2013-01-24,Thursday,3702.09977,,
2013-01-25,Friday,3695.92043,,start
2013-01-26,Saturday,3695.92043,imputed from 4650,
2013-01-27,Sunday,3695.92043,imputed from 4651,
2013-01-28,Monday,3712.6635,,
2013-01-29,Tuesday,3733.60575,,
2013-01-30,Wednesday,3678.24088,,
2013-01-31,Thursday,3662.69477,,
2013-02-01,Friday,3665.22985,,start
2013-02-02,Saturday,3665.22985,imputed from 4657,
2013-02-03,Sunday,3665.22985,imputed from 4658,
2013-02-04,Monday,3679.74741,,
2013-02-05,Tuesday,3647.14632,,
2013-02-06,Wednesday,3652.07516,,
2013-02-07,Thursday,3680.09332,,
2013-02-08,Friday,3726.34631,,start
2013-02-09,Saturday,3726.34631,imputed from 4664,
2013-02-10,Sunday,3726.34631,imputed from 4665,
2013-02-11,Monday,3705.4885,,
2013-02-12,Tuesday,3712.66829,,
2013-02-13,Wednesday,3750.68292,,
2013-02-14,Thursday,3803.42156,,
2013-02-15,Friday,3787.55026,,start
2013-02-16,Saturday,3787.55026,imputed from 4671,
2013-02-17,Sunday,3787.55026,imputed from 4672,
2013-02-18,Monday,3820.26259,,
2013-02-19,Tuesday,3852.86315,,
2013-02-20,Wednesday,3839.48041,,
2013-02-21,Thursday,3781.76919,,
2013-02-22,Friday,3818.89739,,start
2013-02-23,Saturday,3818.89739,imputed from 4678,
2013-02-24,Sunday,3818.89739,imputed from 4679,
2013-02-25,Monday,3844.75211,,
2013-02-26,Tuesday,3783.33585,,
2013-02-27,Wednesday,3804.36649,,
2013-02-28,Thursday,3875.79591,,
2013-03-01,Friday,3890.38655,,start
2013-03-02,Saturday,3890.38655,imputed from 4685,
2013-03-03,Sunday,3890.38655,imputed from 4686,
2013-03-04,Monday,3829.52467,,
2013-03-05,Tuesday,3907.73744,,
2013-03-06,Wednesday,3959.30841,,
2013-03-07,Thursday,3947.57807,,
2013-03-08,Friday,3978.6474,,start
2013-03-09,Saturday,3978.6474,imputed from 4692,
2013-03-10,Sunday,3978.6474,imputed from 4693,
2013-03-11,Monday,4002.40639,,
2013-03-12,Tuesday,3984.72685,,
2013-03-13,Wednesday,3988.78732,,
2013-03-14,Thursday,3940.28975,,
2013-03-15,Friday,3989.58965,,start
2013-03-16,Saturday,3989.58965,imputed from 4699,
2013-03-17,Sunday,3989.58965,imputed from 4700,
2013-03-18,Monday,3919.98726,,
2013-03-19,Tuesday,3907.19591,,
2013-03-20,Wednesday,3877.08176,,
2013-03-21,Thursday,3904.49147,,
2013-03-22,Friday,3891.14191,,start
2013-03-23,Saturday,3891.14191,imputed from 4706,
2013-03-24,Sunday,3891.14191,imputed from 4707,
2013-03-25,Monday,3941.38746,,
2013-03-26,Tuesday,3915.29221,,
2013-03-27,Wednesday,3961.90166,,
2013-03-28,Thursday,3902.24904,,
2013-03-29,Friday,3902.24904,imputed from 4712,start
2013-03-30,Saturday,3902.24904,imputed from 4713,
2013-03-31,Sunday,3902.24904,imputed from 4714,
2013-04-01,Monday,3902.24904,imputed from 4715,
2013-04-02,Tuesday,3924.33539,,
2013-04-03,Wednesday,3901.0964,,
2013-04-04,Thursday,3839.48632,,
2013-04-05,Friday,3771.19382,,start
2013-04-06,Saturday,3771.19382,imputed from 4720,
2013-04-07,Sunday,3771.19382,imputed from 4721,
2013-04-08,Monday,3791.30464,,
2013-04-09,Tuesday,3861.34708,,
2013-04-10,Wednesday,3881.98883,,
2013-04-11,Thursday,3910.16594,,
2013-04-12,Friday,3891.53173,,start
2013-04-13,Saturday,3891.53173,imputed from 4727,
2013-04-14,Sunday,3891.53173,imputed from 4728,
2013-04-15,Monday,3812.29652,,
2013-04-16,Tuesday,3763.61954,,
2013-04-17,Wednesday,3815.50526,,
2013-04-18,Thursday,3759.31744,,
2013-04-19,Friday,3756.03423,,start
2013-04-20,Saturday,3756.03423,imputed from 4734,
2013-04-21,Sunday,3756.03423,imputed from 4735,
2013-04-22,Monday,3782.63095,,
2013-04-23,Tuesday,3847.24958,,
2013-04-24,Wednesday,3947.48975,,
2013-04-25,Thursday,3961.1967,,
2013-04-26,Friday,3937.8623,,start
2013-04-27,Saturday,3937.8623,imputed from 4741,
2013-04-28,Sunday,3937.8623,imputed from 4742,
2013-04-29,Monday,3957.33873,,
2013-04-30,Tuesday,3965.96701,,
2013-05-01,Wednesday,3908.964,,
2013-05-02,Thursday,3903.27798,,
2013-05-03,Friday,3932.05135,,start
2013-05-04,Saturday,3932.05135,imputed from 4748,
2013-05-05,Sunday,3932.05135,imputed from 4749,
2013-05-06,Monday,3938.67517,,
2013-05-07,Tuesday,3906.37702,,
2013-05-08,Wednesday,3927.54809,,
2013-05-09,Thursday,3959.1505,,
2013-05-10,Friday,3960.71749,,start
2013-05-11,Saturday,3960.71749,imputed from 4755,
2013-05-12,Sunday,3960.71749,imputed from 4756,
2013-05-13,Monday,3945.72073,,
2013-05-14,Tuesday,3963.17462,,
2013-05-15,Wednesday,3953.00978,,
2013-05-16,Thursday,3891.85159,,
2013-05-17,Friday,3912.67646,,start
2013-05-18,Saturday,3912.67646,imputed from 4762,
2013-05-19,Sunday,3912.67646,imputed from 4763,
2013-05-20,Monday,3934.80267,,
2013-05-21,Tuesday,3926.18874,,
2013-05-22,Wednesday,3910.0082,,
2013-05-23,Thursday,3807.3876,,
2013-05-24,Friday,3666.89887,,start
2013-05-25,Saturday,3666.89887,imputed from 4769,
2013-05-26,Sunday,3666.89887,imputed from 4770,
2013-05-27,Monday,3655.98932,,
2013-05-28,Tuesday,3709.72196,,
2013-05-29,Wednesday,3668.60926,,
2013-05-30,Thursday,3625.41132,,
2013-05-31,Friday,3610.64153,,start
2013-06-01,Saturday,3610.64153,imputed from 4776,
2013-06-02,Sunday,3610.64153,imputed from 4777,
2013-06-03,Monday,3586.1009,,
2013-06-04,Tuesday,3557.22767,,
2013-06-05,Wednesday,3443.26143,,
2013-06-06,Thursday,3395.952,,
2013-06-07,Friday,3345.58297,,start
2013-06-08,Saturday,3345.58297,imputed from 4783,
2013-06-09,Sunday,3345.58297,imputed from 4784,
2013-06-10,Monday,3374.74835,,
2013-06-11,Tuesday,3311.24691,,
2013-06-12,Wednesday,3298.14445,,
2013-06-13,Thursday,3300.06126,,
2013-06-14,Friday,3365.22189,,start
2013-06-15,Saturday,3365.22189,imputed from 4790,
2013-06-16,Sunday,3365.22189,imputed from 4791,
2013-06-17,Monday,3390.13867,,
2013-06-18,Tuesday,3348.86068,,
2013-06-19,Wednesday,3395.126,,
2013-06-20,Thursday,3228.38138,,
2013-06-21,Friday,3236.2059,,start
2013-06-22,Saturday,3236.2059,imputed from 4797,
2013-06-23,Sunday,3236.2059,imputed from 4798,
2013-06-24,Monday,3207.56025,,
2013-06-25,Tuesday,3232.79404,,
2013-06-26,Wednesday,3301.97663,,
2013-06-27,Thursday,3353.13031,,
2013-06-28,Friday,3296.78983,,start
2013-06-29,Saturday,3296.78983,imputed from 4804,
2013-06-30,Sunday,3296.78983,imputed from 4805,
2013-07-01,Monday,3284.11795,,
2013-07-02,Tuesday,3333.83166,,
2013-07-03,Wednesday,3241.77158,,
2013-07-04,Thursday,3332.93615,,
2013-07-05,Friday,3348.73055,,start
2013-07-06,Saturday,3348.73055,imputed from 4811,
2013-07-07,Sunday,3348.73055,imputed from 4812,
2013-07-08,Monday,3362.72467,,
2013-07-09,Tuesday,3462.15488,,
2013-07-10,Wednesday,3446.81535,,
2013-07-11,Thursday,3419.08142,,
2013-07-12,Friday,3386.25277,,start
2013-07-13,Saturday,3386.25277,imputed from 4818,
2013-07-14,Sunday,3386.25277,imputed from 4819,
2013-07-15,Monday,3421.28763,,
2013-07-16,Tuesday,3447.99406,,
2013-07-17,Wednesday,3436.15992,,
2013-07-18,Thursday,3434.9319,,
2013-07-19,Friday,3428.15202,,start
2013-07-20,Saturday,3428.15202,imputed from 4825,
2013-07-21,Sunday,3428.15202,imputed from 4826,
2013-07-22,Monday,3442.81537,,
2013-07-23,Tuesday,3460.93323,,
2013-07-24,Wednesday,3435.32234,,
2013-07-25,Thursday,3437.7565,,
2013-07-26,Friday,3444.55104,,start
2013-07-27,Saturday,3444.55104,imputed from 4832,
2013-07-28,Sunday,3444.55104,imputed from 4833,
2013-07-29,Monday,3439.49833,,
2013-07-30,Tuesday,3379.99534,,
2013-07-31,Wednesday,3339.7249,,
2013-08-01,Thursday,3351.89042,,
2013-08-02,Friday,3361.39683,,start
2013-08-03,Saturday,3361.39683,imputed from 4839,
2013-08-04,Sunday,3361.39683,imputed from 4840,
2013-08-05,Monday,3357.38711,,
2013-08-06,Tuesday,3371.49001,,
2013-08-07,Wednesday,3303.72924,,
2013-08-08,Thursday,3358.14079,,
2013-08-09,Friday,3402.90908,,start
2013-08-10,Saturday,3402.90908,imputed from 4846,
2013-08-11,Sunday,3402.90908,imputed from 4847,
2013-08-12,Monday,3433.07231,,
2013-08-13,Tuesday,3486.50802,,
2013-08-14,Wednesday,3506.30223,,
2013-08-15,Thursday,3483.15597,,
2013-08-16,Friday,3457.37402,,start
2013-08-17,Saturday,3457.37402,imputed from 4853,
2013-08-18,Sunday,3457.37402,imputed from 4854,
2013-08-19,Monday,3435.48212,,
2013-08-20,Tuesday,3375.03054,,
2013-08-21,Wednesday,3380.88823,,
2013-08-22,Thursday,3366.67769,,
2013-08-23,Friday,3404.74283,,start
2013-08-24,Saturday,3404.74283,imputed from 4860,
2013-08-25,Sunday,3404.74283,imputed from 4861,
2013-08-26,Monday,3421.42577,,
2013-08-27,Tuesday,3380.52923,,
2013-08-28,Wednesday,3347.63497,,
2013-08-29,Thursday,3379.9627,,
2013-08-30,Friday,3399.11768,,start
2013-08-31,Saturday,3399.11768,imputed from 4867,
2013-09-01,Sunday,3399.11768,imputed from 4868,
2013-09-02,Monday,3479.21284,,
2013-09-03,Tuesday,3519.12953,,
2013-09-04,Wednesday,3544.84364,,
2013-09-05,Thursday,3544.83542,,
2013-09-06,Friday,3556.77039,,start
2013-09-07,Saturday,3556.77039,imputed from 4874,
2013-09-08,Sunday,3556.77039,imputed from 4875,
2013-09-09,Monday,3576.42743,,
2013-09-10,Tuesday,3625.2967,,
2013-09-11,Wednesday,3633.3597,,
2013-09-12,Thursday,3615.11013,,
2013-09-13,Friday,3602.04679,,start
2013-09-14,Saturday,3602.04679,imputed from 4881,
2013-09-15,Sunday,3602.04679,imputed from 4882,
2013-09-16,Monday,3636.68508,,
2013-09-17,Tuesday,3649.07329,,
2013-09-18,Wednesday,3637.15985,,
2013-09-19,Thursday,3657.6321,,
2013-09-20,Friday,3611.2613,,start
2013-09-21,Saturday,3611.2613,imputed from 4888,
2013-09-22,Sunday,3611.2613,imputed from 4889,
2013-09-23,Monday,3624.00804,,
2013-09-24,Tuesday,3596.38198,,
2013-09-25,Wednesday,3600.94914,,
2013-09-26,Thursday,3618.01393,,
2013-09-27,Friday,3586.44791,,start
2013-09-28,Saturday,3586.44791,imputed from 4895,
2013-09-29,Sunday,3586.44791,imputed from 4896,
2013-09-30,Monday,3531.21829,,
2013-10-01,Tuesday,3551.47979,,
2013-10-02,Wednesday,3529.57407,,
2013-10-03,Thursday,3537.49244,,
2013-10-04,Friday,3566.23729,,start
2013-10-05,Saturday,3566.23729,imputed from 4902,
2013-10-06,Sunday,3566.23729,imputed from 4903,
2013-10-07,Monday,3522.34654,,
2013-10-08,Tuesday,3512.19877,,
2013-10-09,Wednesday,3529.21447,,
2013-10-10,Thursday,3543.68981,,
2013-10-11,Friday,3615.39683,,start
2013-10-12,Saturday,3615.39683,imputed from 4909,
2013-10-13,Sunday,3615.39683,imputed from 4910,
2013-10-14,Monday,3590.1258,,
2013-10-15,Tuesday,3661.9291,,
2013-10-16,Wednesday,3669.81015,,
2013-10-17,Thursday,3675.21391,,
2013-10-18,Friday,3714.62666,,start
2013-10-19,Saturday,3714.62666,imputed from 4916,
2013-10-20,Sunday,3714.62666,imputed from 4917,
2013-10-21,Monday,3720.0909,,
2013-10-22,Tuesday,3723.35912,,
2013-10-23,Wednesday,3674.24503,,
2013-10-24,Thursday,3688.26757,,
2013-10-25,Friday,3690.11862,,start
2013-10-26,Saturday,3690.11862,imputed from 4923,
2013-10-27,Sunday,3690.11862,imputed from 4924,
2013-10-28,Monday,3724.53102,,
2013-10-29,Tuesday,3690.16947,,
2013-10-30,Wednesday,3692.60946,,
2013-10-31,Thursday,3712.34827,,
2013-11-01,Friday,3712.93787,,start
2013-11-02,Saturday,3712.93787,imputed from 4930,
2013-11-03,Sunday,3712.93787,imputed from 4931,
2013-11-04,Monday,3728.96258,,
2013-11-05,Tuesday,3755.41369,,
2013-11-06,Wednesday,3763.70398,,
2013-11-07,Thursday,3772.25059,,
2013-11-08,Friday,3747.26615,,start
2013-11-09,Saturday,3747.26615,imputed from 4937,
