date,weekday,PT1_Index_PX-LAST-CHF,imputed,PT1_Index_start
2001-07-02,Monday,436.92145,imputed from 662,
2001-07-03,Tuesday,437.69112,,
2001-07-04,Wednesday,437.65853,,
2001-07-05,Thursday,438.31898,,
2001-07-06,Friday,425.96092,,start
2001-07-07,Saturday,425.96092,imputed from 667,
2001-07-08,Sunday,425.96092,imputed from 668,
2001-07-09,Monday,429.36372,,
2001-07-10,Tuesday,420.65246,,
2001-07-11,Wednesday,417.18809,,
2001-07-12,Thursday,425.5336,,
2001-07-13,Friday,426.63133,,start
2001-07-14,Saturday,426.63133,imputed from 674,
2001-07-15,Sunday,426.63133,imputed from 675,
2001-07-16,Monday,417.34902,,
2001-07-17,Tuesday,419.95449,,
2001-07-18,Wednesday,405.6454,,
2001-07-19,Thursday,406.24279,,
2001-07-20,Friday,405.63048,,start
2001-07-21,Saturday,405.63048,imputed from 681,
2001-07-22,Sunday,405.63048,imputed from 682,
2001-07-23,Monday,406.98363,,
2001-07-24,Tuesday,403.91659,,
2001-07-25,Wednesday,405.26756,,
2001-07-26,Thursday,405.78707,,
2001-07-27,Friday,412.66395,,start
2001-07-28,Saturday,412.66395,imputed from 688,
2001-07-29,Sunday,412.66395,imputed from 689,
2001-07-30,Monday,409.67635,,
2001-07-31,Tuesday,416.30867,,
2001-08-01,Wednesday,412.47433,,
2001-08-02,Thursday,410.33217,,
2001-08-03,Friday,409.60066,,start
2001-08-04,Saturday,409.60066,imputed from 695,
2001-08-05,Sunday,409.60066,imputed from 696,
2001-08-06,Monday,409.60066,imputed from 697,
2001-08-07,Tuesday,416.5054,,
2001-08-08,Wednesday,406.26996,,
2001-08-09,Thursday,403.12183,,
2001-08-10,Friday,400.54469,,start
2001-08-11,Saturday,400.54469,imputed from 702,
2001-08-12,Sunday,400.54469,imputed from 703,
2001-08-13,Monday,399.36161,,
2001-08-14,Tuesday,395.52737,,
2001-08-15,Wednesday,390.08128,,
2001-08-16,Thursday,388.14027,,
2001-08-17,Friday,383.42116,,start
2001-08-18,Saturday,383.42116,imputed from 709,
2001-08-19,Sunday,383.42116,imputed from 710,
2001-08-20,Monday,386.19516,,
2001-08-21,Tuesday,383.2142,,
2001-08-22,Wednesday,386.44936,,
2001-08-23,Thursday,388.24935,,
2001-08-24,Friday,395.53584,,start
2001-08-25,Saturday,395.53584,imputed from 716,
2001-08-26,Sunday,395.53584,imputed from 717,
2001-08-27,Monday,397.5789,,
2001-08-28,Tuesday,392.34349,,
2001-08-29,Wednesday,386.35901,,
2001-08-30,Thursday,380.38063,,
2001-08-31,Friday,381.02203,,start
2001-09-01,Saturday,381.02203,imputed from 723,
2001-09-02,Sunday,381.02203,imputed from 724,
2001-09-03,Monday,381.02203,imputed from 725,
2001-09-04,Tuesday,391.97211,,
2001-09-05,Wednesday,387.30535,,
2001-09-06,Thursday,383.74007,,
2001-09-07,Friday,376.53348,,start
2001-09-08,Saturday,376.53348,imputed from 730,
2001-09-09,Sunday,376.53348,imputed from 731,
2001-09-10,Monday,379.66299,,
2001-09-11,Tuesday,353.37312,,
2001-09-12,Wednesday,353.37312,imputed from 734,
2001-09-13,Thursday,359.05614,,
2001-09-14,Friday,343.58859,,start
2001-09-15,Saturday,343.58859,imputed from 737,
2001-09-16,Sunday,343.58859,imputed from 738,
2001-09-17,Monday,339.97455,,
2001-09-18,Tuesday,333.15224,,
2001-09-19,Wednesday,323.8606,,
2001-09-20,Thursday,314.80696,,
2001-09-21,Friday,313.78879,,start
2001-09-22,Saturday,313.78879,imputed from 744,
2001-09-23,Sunday,313.78879,imputed from 745,
2001-09-24,Monday,325.75298,,
2001-09-25,Tuesday,325.25984,,
2001-09-26,Wednesday,323.47857,,
2001-09-27,Thursday,327.5042,,
2001-09-28,Friday,336.43549,,start
2001-09-29,Saturday,336.43549,imputed from 751,
2001-09-30,Sunday,336.43549,imputed from 752,
2001-10-01,Monday,334.93332,,
2001-10-02,Tuesday,337.79689,,
2001-10-03,Wednesday,342.16705,,
2001-10-04,Thursday,341.65868,,
2001-10-05,Friday,340.38304,,start
2001-10-06,Saturday,340.38304,imputed from 758,
2001-10-07,Sunday,340.38304,imputed from 759,
2001-10-08,Monday,340.38304,imputed from 760,
2001-10-09,Tuesday,340.09851,,
2001-10-10,Wednesday,344.98121,,
2001-10-11,Thursday,352.6122,,
2001-10-12,Friday,346.3182,,start
2001-10-13,Saturday,346.3182,imputed from 765,
2001-10-14,Sunday,346.3182,imputed from 766,
2001-10-15,Monday,346.34746,,
2001-10-16,Tuesday,349.61234,,
2001-10-17,Wednesday,345.46688,,
2001-10-18,Thursday,340.65382,,
2001-10-19,Friday,341.27049,,start
2001-10-20,Saturday,341.27049,imputed from 772,
2001-10-21,Sunday,341.27049,imputed from 773,
2001-10-22,Monday,344.6616,,
2001-10-23,Tuesday,345.60403,,
2001-10-24,Wednesday,343.48455,,
2001-10-25,Thursday,345.1828,,
2001-10-26,Friday,349.1347,,start
2001-10-27,Saturday,349.1347,imputed from 779,
2001-10-28,Sunday,349.1347,imputed from 780,
2001-10-29,Monday,339.24026,,
2001-10-30,Tuesday,332.26174,,
2001-10-31,Wednesday,335.60243,,
2001-11-01,Thursday,338.81642,,
2001-11-02,Friday,342.41187,,start
2001-11-03,Saturday,342.41187,imputed from 786,
2001-11-04,Sunday,342.41187,imputed from 787,
2001-11-05,Monday,347.20762,,
2001-11-06,Tuesday,352.04711,,
2001-11-07,Wednesday,349.6249,,
2001-11-08,Thursday,351.50522,,
2001-11-09,Friday,353.98579,,start
2001-11-10,Saturday,353.98579,imputed from 793,
2001-11-11,Sunday,353.98579,imputed from 794,
2001-11-12,Monday,352.04373,,
2001-11-13,Tuesday,366.15141,,
2001-11-14,Wednesday,368.48584,,
2001-11-15,Thursday,363.53102,,
2001-11-16,Friday,364.59473,,start
2001-11-17,Saturday,364.59473,imputed from 800,
2001-11-18,Sunday,364.59473,imputed from 801,
2001-11-19,Monday,371.0745,,
2001-11-20,Tuesday,364.00786,,
2001-11-21,Wednesday,360.83732,,
2001-11-22,Thursday,365.95548,,
2001-11-23,Friday,368.90715,,start
2001-11-24,Saturday,368.90715,imputed from 807,
2001-11-25,Sunday,368.90715,imputed from 808,
2001-11-26,Monday,370.67435,,
2001-11-27,Tuesday,369.92313,,
2001-11-28,Wednesday,365.75461,,
2001-11-29,Thursday,369.32409,,
2001-11-30,Friday,369.66268,,start
2001-12-01,Saturday,369.66268,imputed from 814,
2001-12-02,Sunday,369.66268,imputed from 815,
2001-12-03,Monday,367.13482,,
2001-12-04,Tuesday,374.67141,,
2001-12-05,Wednesday,383.93646,,
2001-12-06,Thursday,379.58407,,
2001-12-07,Friday,383.68337,,start
2001-12-08,Saturday,383.68337,imputed from 821,
2001-12-09,Sunday,383.68337,imputed from 822,
2001-12-10,Monday,378.68991,,
2001-12-11,Tuesday,376.44073,,
2001-12-12,Wednesday,377.60449,,
2001-12-13,Thursday,371.51038,,
2001-12-14,Friday,367.06611,,start
2001-12-15,Saturday,367.06611,imputed from 828,
2001-12-16,Sunday,367.06611,imputed from 829,
2001-12-17,Monday,372.45028,,
2001-12-18,Tuesday,373.75132,,
2001-12-19,Wednesday,370.63483,,
2001-12-20,Thursday,366.89824,,
2001-12-21,Friday,372.1043,,start
2001-12-22,Saturday,372.1043,imputed from 835,
2001-12-23,Sunday,372.1043,imputed from 836,
2001-12-24,Monday,379.45258,,
2001-12-25,Tuesday,379.45258,imputed from 838,
2001-12-26,Wednesday,379.45258,imputed from 839,
2001-12-27,Thursday,383.29128,,
2001-12-28,Friday,381.28066,,start
2001-12-29,Saturday,381.28066,imputed from 842,
2001-12-30,Sunday,381.28066,imputed from 843,
2001-12-31,Monday,378.79464,,
2002-01-01,Tuesday,378.79464,imputed from 845,
2002-01-02,Wednesday,371.01426,,
2002-01-03,Thursday,381.25981,,
2002-01-04,Friday,382.67033,,start
2002-01-05,Saturday,382.67033,imputed from 849,
2002-01-06,Sunday,382.67033,imputed from 850,
2002-01-07,Monday,385.22249,,
2002-01-08,Tuesday,382.43612,,
2002-01-09,Wednesday,382.05561,,
2002-01-10,Thursday,377.6848,,
2002-01-11,Friday,377.66954,,start
2002-01-12,Saturday,377.66954,imputed from 856,
2002-01-13,Sunday,377.66954,imputed from 857,
2002-01-14,Monday,372.71324,,
2002-01-15,Tuesday,376.07488,,
2002-01-16,Wednesday,369.94143,,
2002-01-17,Thursday,371.66007,,
2002-01-18,Friday,368.95157,,start
2002-01-19,Saturday,368.95157,imputed from 863,
2002-01-20,Sunday,368.95157,imputed from 864,
2002-01-21,Monday,367.91305,,
2002-01-22,Tuesday,367.24326,,
2002-01-23,Wednesday,372.82087,,
2002-01-24,Thursday,377.22,,
2002-01-25,Friday,384.01633,,start
2002-01-26,Saturday,384.01633,imputed from 870,
2002-01-27,Sunday,384.01633,imputed from 871,
2002-01-28,Monday,381.88713,,
2002-01-29,Tuesday,380.86609,,
2002-01-30,Wednesday,380.574,,
2002-01-31,Thursday,388.64345,,
2002-02-01,Friday,390.92744,,start
2002-02-02,Saturday,390.92744,imputed from 877,
2002-02-03,Sunday,390.92744,imputed from 878,
2002-02-04,Monday,380.14453,,
2002-02-05,Tuesday,373.04415,,
2002-02-06,Wednesday,372.38583,,
2002-02-07,Thursday,371.6069,,
2002-02-08,Friday,374.16054,,start
2002-02-09,Saturday,374.16054,imputed from 884,
2002-02-10,Sunday,374.16054,imputed from 885,
2002-02-11,Monday,377.68126,,
2002-02-12,Tuesday,373.63122,,
2002-02-13,Wednesday,376.21678,,
2002-02-14,Thursday,373.79685,,
2002-02-15,Friday,374.50571,,start
2002-02-16,Saturday,374.50571,imputed from 891,
2002-02-17,Sunday,374.50571,imputed from 892,
2002-02-18,Monday,375.56463,,
2002-02-19,Tuesday,367.10195,,
2002-02-20,Wednesday,371.03938,,
2002-02-21,Thursday,369.53377,,
2002-02-22,Friday,366.3164,,start
2002-02-23,Saturday,366.3164,imputed from 898,
2002-02-24,Sunday,366.3164,imputed from 899,
2002-02-25,Monday,372.90021,,
2002-02-26,Tuesday,377.84576,,
2002-02-27,Wednesday,382.53977,,
2002-02-28,Thursday,379.83207,,
2002-03-01,Friday,387.98092,,start
2002-03-02,Saturday,387.98092,imputed from 905,
2002-03-03,Sunday,387.98092,imputed from 906,
2002-03-04,Monday,395.10935,,
2002-03-05,Tuesday,392.52781,,
2002-03-06,Wednesday,395.9216,,
2002-03-07,Thursday,394.73213,,
2002-03-08,Friday,393.07339,,start
2002-03-09,Saturday,393.07339,imputed from 912,
2002-03-10,Sunday,393.07339,imputed from 913,
2002-03-11,Monday,392.38447,,
2002-03-12,Tuesday,390.83313,,
2002-03-13,Wednesday,385.6591,,
2002-03-14,Thursday,381.74751,,
2002-03-15,Friday,385.67854,,start
2002-03-16,Saturday,385.67854,imputed from 919,
2002-03-17,Sunday,385.67854,imputed from 920,
2002-03-18,Monday,388.19521,,
2002-03-19,Tuesday,390.20048,,
2002-03-20,Wednesday,387.48045,,
2002-03-21,Thursday,384.33185,,
2002-03-22,Friday,387.54382,,start
2002-03-23,Saturday,387.54382,imputed from 926,
2002-03-24,Sunday,387.54382,imputed from 927,
2002-03-25,Monday,379.84256,,
2002-03-26,Tuesday,380.81617,,
2002-03-27,Wednesday,385.01185,,
2002-03-28,Thursday,387.88079,,
2002-03-29,Friday,387.88079,imputed from 932,start
2002-03-30,Saturday,387.88079,imputed from 933,
2002-03-31,Sunday,387.88079,imputed from 934,
2002-04-01,Monday,382.95499,,
2002-04-02,Tuesday,385.6597,,
2002-04-03,Wednesday,382.84619,,
2002-04-04,Thursday,378.79644,,
2002-04-05,Friday,377.98692,,start
2002-04-06,Saturday,377.98692,imputed from 940,
2002-04-07,Sunday,377.98692,imputed from 941,
2002-04-08,Monday,377.65231,,
2002-04-09,Tuesday,375.15595,,
2002-04-10,Wednesday,380.07466,,
2002-04-11,Thursday,373.88079,,
2002-04-12,Friday,376.10354,,start
2002-04-13,Saturday,376.10354,imputed from 947,
2002-04-14,Sunday,376.10354,imputed from 948,
2002-04-15,Monday,378.97081,,
2002-04-16,Tuesday,385.18833,,
2002-04-17,Wednesday,384.03909,,
2002-04-18,Thursday,381.13388,,
2002-04-19,Friday,385.01032,,start
2002-04-20,Saturday,385.01032,imputed from 954,
2002-04-21,Sunday,385.01032,imputed from 955,
2002-04-22,Monday,381.62906,,
2002-04-23,Tuesday,376.27552,,
2002-04-24,Wednesday,375.6615,,
2002-04-25,Thursday,373.92349,,
2002-04-26,Friday,368.81356,,start
2002-04-27,Saturday,368.81356,imputed from 961,
2002-04-28,Sunday,368.81356,imputed from 962,
2002-04-29,Monday,364.38637,,
2002-04-30,Tuesday,367.86367,,
2002-05-01,Wednesday,364.65395,,
2002-05-02,Thursday,368.34571,,
2002-05-03,Friday,360.40646,,start
2002-05-04,Saturday,360.40646,imputed from 968,
2002-05-05,Sunday,360.40646,imputed from 969,
2002-05-06,Monday,356.92684,,
2002-05-07,Tuesday,354.66341,,
2002-05-08,Wednesday,366.21958,,
2002-05-09,Thursday,360.33132,,
2002-05-10,Friday,360.04234,,start
2002-05-11,Saturday,360.04234,imputed from 975,
2002-05-12,Sunday,360.04234,imputed from 976,
2002-05-13,Monday,363.13144,,
2002-05-14,Tuesday,370.59381,,
2002-05-15,Wednesday,366.96377,,
2002-05-16,Thursday,368.71475,,
2002-05-17,Friday,366.8056,,start
2002-05-18,Saturday,366.8056,imputed from 982,
2002-05-19,Sunday,366.8056,imputed from 983,
2002-05-20,Monday,366.8056,imputed from 984,
2002-05-21,Tuesday,363.6616,,
2002-05-22,Wednesday,360.5126,,
2002-05-23,Thursday,365.02484,,
2002-05-24,Friday,365.39749,,start
2002-05-25,Saturday,365.39749,imputed from 989,
2002-05-26,Sunday,365.39749,imputed from 990,
2002-05-27,Monday,365.3646,,
2002-05-28,Tuesday,362.83479,,
2002-05-29,Wednesday,358.20701,,
2002-05-30,Thursday,354.39632,,
2002-05-31,Friday,362.83676,,start
2002-06-01,Saturday,362.83676,imputed from 996,
2002-06-02,Sunday,362.83676,imputed from 997,
2002-06-03,Monday,357.28142,,
2002-06-04,Tuesday,353.61145,,
2002-06-05,Wednesday,353.1604,,
2002-06-06,Thursday,348.13073,,
2002-06-07,Friday,348.11791,,start
2002-06-08,Saturday,348.11791,imputed from 1003,
2002-06-09,Sunday,348.11791,imputed from 1004,
2002-06-10,Monday,346.79157,,
2002-06-11,Tuesday,342.89229,,
2002-06-12,Wednesday,343.93667,,
2002-06-13,Thursday,339.25603,,
2002-06-14,Friday,336.33384,,start
2002-06-15,Saturday,336.33384,imputed from 1010,
2002-06-16,Sunday,336.33384,imputed from 1011,
2002-06-17,Monday,344.00469,,
2002-06-18,Tuesday,340.9601,,
2002-06-19,Wednesday,332.74645,,
2002-06-20,Thursday,330.80358,,
2002-06-21,Friday,325.05089,,start
2002-06-22,Saturday,325.05089,imputed from 1017,
2002-06-23,Sunday,325.05089,imputed from 1018,
2002-06-24,Monday,323.56303,,
2002-06-25,Tuesday,323.7529,,
2002-06-26,Wednesday,317.90377,,
2002-06-27,Thursday,320.95563,,
2002-06-28,Friday,321.66078,,start
2002-06-29,Saturday,321.66078,imputed from 1024,
2002-06-30,Sunday,321.66078,imputed from 1025,
2002-07-01,Monday,321.66078,imputed from 1026,
2002-07-02,Tuesday,314.13744,,
2002-07-03,Wednesday,314.37647,,
2002-07-04,Thursday,314.59039,,
2002-07-05,Friday,324.38729,,start
2002-07-06,Saturday,324.38729,imputed from 1031,
2002-07-07,Sunday,324.38729,imputed from 1032,
2002-07-08,Monday,319.15114,,
2002-07-09,Tuesday,316.92848,,
2002-07-10,Wednesday,310.03668,,
2002-07-11,Thursday,307.322,,
2002-07-12,Friday,302.34695,,start
2002-07-13,Saturday,302.34695,imputed from 1038,
2002-07-14,Sunday,302.34695,imputed from 1039,
2002-07-15,Monday,290.9708,,
2002-07-16,Tuesday,291.31044,,
2002-07-17,Wednesday,289.60916,,
2002-07-18,Thursday,290.09037,,
2002-07-19,Friday,279.63436,,start
2002-07-20,Saturday,279.63436,imputed from 1045,
2002-07-21,Sunday,279.63436,imputed from 1046,
2002-07-22,Monday,269.16129,,
2002-07-23,Tuesday,260.42083,,
2002-07-24,Wednesday,268.57997,,
2002-07-25,Thursday,265.3067,,
2002-07-26,Friday,268.59087,,start
2002-07-27,Saturday,268.59087,imputed from 1052,
2002-07-28,Sunday,268.59087,imputed from 1053,
2002-07-29,Monday,283.62987,,
2002-07-30,Tuesday,282.66167,,
2002-07-31,Wednesday,285.05083,,
2002-08-01,Thursday,279.27594,,
2002-08-02,Friday,276.53981,,start
2002-08-03,Saturday,276.53981,imputed from 1059,
2002-08-04,Sunday,276.53981,imputed from 1060,
2002-08-05,Monday,276.53981,imputed from 1061,
2002-08-06,Tuesday,283.30388,,
2002-08-07,Wednesday,282.83612,,
2002-08-08,Thursday,291.22725,,
2002-08-09,Friday,293.12499,,start
2002-08-10,Saturday,293.12499,imputed from 1066,
2002-08-11,Sunday,293.12499,imputed from 1067,
2002-08-12,Monday,287.36033,,
2002-08-13,Tuesday,285.91458,,
2002-08-14,Wednesday,285.30433,,
2002-08-15,Thursday,287.99804,,
2002-08-16,Friday,288.2942,,start
2002-08-17,Saturday,288.2942,imputed from 1073,
2002-08-18,Sunday,288.2942,imputed from 1074,
2002-08-19,Monday,292.48761,,
2002-08-20,Tuesday,294.09935,,
2002-08-21,Wednesday,296.4161,,
2002-08-22,Thursday,303.7038,,
2002-08-23,Friday,295.08197,,start
2002-08-24,Saturday,295.08197,imputed from 1080,
2002-08-25,Sunday,295.08197,imputed from 1081,
2002-08-26,Monday,299.34187,,
2002-08-27,Tuesday,294.58453,,
2002-08-28,Wednesday,291.47474,,
2002-08-29,Thursday,290.12903,,
2002-08-30,Friday,293.26576,,start
2002-08-31,Saturday,293.26576,imputed from 1087,
2002-09-01,Sunday,293.26576,imputed from 1088,
2002-09-02,Monday,293.26576,imputed from 1089,
2002-09-03,Tuesday,281.41482,,
2002-09-04,Wednesday,281.18647,,
2002-09-05,Thursday,279.84027,,
2002-09-06,Friday,282.36997,,start
2002-09-07,Saturday,282.36997,imputed from 1094,
2002-09-08,Sunday,282.36997,imputed from 1095,
2002-09-09,Monday,284.81913,,
2002-09-10,Tuesday,286.74339,,
2002-09-11,Wednesday,290.16174,,
2002-09-12,Thursday,284.32697,,
2002-09-13,Friday,284.69924,,start
2002-09-14,Saturday,284.69924,imputed from 1101,
2002-09-15,Sunday,284.69924,imputed from 1102,
2002-09-16,Monday,285.49104,,
2002-09-17,Tuesday,281.10607,,
2002-09-18,Wednesday,272.48503,,
2002-09-19,Thursday,268.6507,,
2002-09-20,Friday,269.29511,,start
2002-09-21,Saturday,269.29511,imputed from 1108,
2002-09-22,Sunday,269.29511,imputed from 1109,
2002-09-23,Monday,264.41433,,
2002-09-24,Tuesday,262.0909,,
2002-09-25,Wednesday,266.58298,,
2002-09-26,Thursday,271.67241,,
2002-09-27,Friday,266.29285,,start
2002-09-28,Saturday,266.29285,imputed from 1115,
2002-09-29,Sunday,266.29285,imputed from 1116,
2002-09-30,Monday,263.18004,,
2002-10-01,Tuesday,266.65939,,
2002-10-02,Wednesday,260.0488,,
2002-10-03,Thursday,255.88341,,
2002-10-04,Friday,254.63457,,start
2002-10-05,Saturday,254.63457,imputed from 1122,
2002-10-06,Sunday,254.63457,imputed from 1123,
2002-10-07,Monday,250.10702,,
2002-10-08,Tuesday,252.74487,,
2002-10-09,Wednesday,242.49455,,
2002-10-10,Thursday,249.05187,,
2002-10-11,Friday,258.5741,,start
2002-10-12,Saturday,258.5741,imputed from 1129,
2002-10-13,Sunday,258.5741,imputed from 1130,
2002-10-14,Monday,258.5741,imputed from 1131,
2002-10-15,Tuesday,271.65511,,
2002-10-16,Wednesday,267.75939,,
2002-10-17,Thursday,280.53114,,
2002-10-18,Friday,281.69338,,start
2002-10-19,Saturday,281.69338,imputed from 1136,
2002-10-20,Sunday,281.69338,imputed from 1137,
2002-10-21,Monday,285.67354,,
2002-10-22,Tuesday,278.07663,,
2002-10-23,Wednesday,279.42896,,
2002-10-24,Thursday,281.39533,,
2002-10-25,Friday,284.60818,,start
2002-10-26,Saturday,284.60818,imputed from 1143,
2002-10-27,Sunday,284.60818,imputed from 1144,
2002-10-28,Monday,284.18822,,
2002-10-29,Tuesday,276.93867,,
2002-10-30,Wednesday,277.34715,,
2002-10-31,Thursday,272.32065,,
2002-11-01,Friday,274.61082,,start
2002-11-02,Saturday,274.61082,imputed from 1150,
2002-11-03,Sunday,274.61082,imputed from 1151,
2002-11-04,Monday,278.24359,,
2002-11-05,Tuesday,278.15835,,
2002-11-06,Wednesday,280.98444,,
2002-11-07,Thursday,275.22129,,
2002-11-08,Friday,271.99918,,start
2002-11-09,Saturday,271.99918,imputed from 1157,
2002-11-10,Sunday,271.99918,imputed from 1158,
2002-11-11,Monday,267.38317,,
2002-11-12,Tuesday,267.75396,,
2002-11-13,Wednesday,269.23111,,
2002-11-14,Thursday,273.02919,,
2002-11-15,Friday,274.09791,,start
2002-11-16,Saturday,274.09791,imputed from 1164,
2002-11-17,Sunday,274.09791,imputed from 1165,
2002-11-18,Monday,274.6502,,
2002-11-19,Tuesday,274.55412,,
2002-11-20,Wednesday,278.66489,,
2002-11-21,Thursday,285.18773,,
2002-11-22,Friday,285.31388,,start
2002-11-23,Saturday,285.31388,imputed from 1171,
2002-11-24,Sunday,285.31388,imputed from 1172,
2002-11-25,Monday,288.1415,,
2002-11-26,Tuesday,285.0348,,
2002-11-27,Wednesday,289.35981,,
2002-11-28,Thursday,290.63851,,
2002-11-29,Friday,289.07111,,start
2002-11-30,Saturday,289.07111,imputed from 1178,
2002-12-01,Sunday,289.07111,imputed from 1179,
2002-12-02,Monday,294.07444,,
2002-12-03,Tuesday,293.4286,,
2002-12-04,Wednesday,290.03349,,
2002-12-05,Thursday,287.25641,,
2002-12-06,Friday,286.22995,,start
2002-12-07,Saturday,286.22995,imputed from 1185,
2002-12-08,Sunday,286.22995,imputed from 1186,
2002-12-09,Monday,280.77509,,
2002-12-10,Tuesday,285.4903,,
2002-12-11,Wednesday,288.16241,,
2002-12-12,Thursday,286.9174,,
2002-12-13,Friday,286.56173,,start
2002-12-14,Saturday,286.56173,imputed from 1192,
2002-12-15,Sunday,286.56173,imputed from 1193,
2002-12-16,Monday,287.89623,,
2002-12-17,Tuesday,283.58453,,
2002-12-18,Wednesday,279.5194,,
2002-12-19,Thursday,278.67728,,
2002-12-20,Friday,277.6142,,start
2002-12-21,Saturday,277.6142,imputed from 1199,
2002-12-22,Sunday,277.6142,imputed from 1200,
2002-12-23,Monday,280.56271,,
2002-12-24,Tuesday,278.46464,,
2002-12-25,Wednesday,278.46464,imputed from 1203,
2002-12-26,Thursday,278.46464,imputed from 1204,
2002-12-27,Friday,271.33668,,start
2002-12-28,Saturday,271.33668,imputed from 1206,
2002-12-29,Sunday,271.33668,imputed from 1207,
2002-12-30,Monday,268.16101,,
2002-12-31,Tuesday,267.6123,,
2003-01-01,Wednesday,267.6123,imputed from 1210,
2003-01-02,Thursday,277.17408,,
2003-01-03,Friday,279.9374,,start
2003-01-04,Saturday,279.9374,imputed from 1213,
2003-01-05,Sunday,279.9374,imputed from 1214,
2003-01-06,Monday,283.07753,,
2003-01-07,Tuesday,283.99557,,
2003-01-08,Wednesday,276.87326,,
2003-01-09,Thursday,281.17441,,
2003-01-10,Friday,282.07281,,start
2003-01-11,Saturday,282.07281,imputed from 1220,
2003-01-12,Sunday,282.07281,imputed from 1221,
