date,weekday,WX1_Comdty_PX-LAST,WX1_Comdty_CURRENCY-GBP,WX1_Comdty_PX-LAST-CHF,imputed,WX1_Comdty_start
2020-05-25,Monday,118.55,1.1848,140.45804,,
2020-05-26,Tuesday,118.36,1.191,140.96676,,
2020-05-27,Wednesday,118.47,1.1871,140.635737,,
2020-05-28,Thursday,118.39,1.188,140.64732,,
2020-05-29,Friday,117.43,1.1871,139.40115300000002,,start
2020-05-30,Saturday,,,139.40115300000002,imputed from 3839,
2020-05-31,Sunday,,,139.40115300000002,imputed from 3840,
2020-06-01,Monday,117.25,1.2003,140.735175,,
2020-06-02,Tuesday,117.3,1.2078,141.67494,,
2020-06-03,Wednesday,117.12,1.2087,141.56294400000002,,
2020-06-04,Thursday,117.08,1.2036,140.917488,,
2020-06-05,Friday,117.01,1.2191,142.646891,,start
2020-06-06,Saturday,,,142.646891,imputed from 3846,
2020-06-07,Sunday,,,142.646891,imputed from 3847,
2020-06-08,Monday,117.06,1.2184,142.625904,,
2020-06-09,Tuesday,117.08,1.2101,141.678508,,
2020-06-10,Wednesday,117.31,1.2031,141.135661,,
2020-06-11,Thursday,117.44,1.1899,139.74185599999998,,
2020-06-12,Friday,117.43,1.1943,140.246649,,start
2020-06-13,Saturday,,,140.246649,imputed from 3853,
2020-06-14,Sunday,,,140.246649,imputed from 3854,
2020-06-15,Monday,117.38,1.1964,140.43343199999998,,
2020-06-16,Tuesday,117.45,1.1961,140.481945,,
2020-06-17,Wednesday,117.43,1.1911,139.87087300000002,,
2020-06-18,Thursday,117.32,1.1821,138.68397199999998,,
2020-06-19,Friday,117.35,1.176,138.00359999999998,,start
2020-06-20,Saturday,,,138.00359999999998,imputed from 3860,
2020-06-21,Sunday,,,138.00359999999998,imputed from 3861,
2020-06-22,Monday,117.47,1.1816,138.802552,,
2020-06-23,Tuesday,117.4,1.183,138.88420000000002,,
2020-06-24,Wednesday,117.42,1.1773,138.238566,,
2020-06-25,Thursday,117.5,1.1779,138.40324999999999,,
2020-06-26,Friday,117.47,1.1695,137.381165,,start
2020-06-27,Saturday,,,137.381165,imputed from 3867,
2020-06-28,Sunday,,,137.381165,imputed from 3868,
2020-06-29,Monday,117.58,1.1698,137.545084,,
2020-06-30,Tuesday,117.56,1.1747,138.097732,,
2020-07-01,Wednesday,117.45,1.1799,138.579255,,
2020-07-02,Thursday,117.56,1.1786,138.556216,,
2020-07-03,Friday,117.55,1.1802,138.73251,,start
2020-07-04,Saturday,,,138.73251,imputed from 3874,
2020-07-05,Sunday,,,138.73251,imputed from 3875,
2020-07-06,Monday,117.5,1.1771,138.30925,,
2020-07-07,Tuesday,117.5,1.182,138.885,,
2020-07-08,Wednesday,117.53,1.1833,139.073249,,
2020-07-09,Thursday,117.62,1.1851,139.39146200000002,,
2020-07-10,Friday,117.71,1.188,139.83947999999998,,start
2020-07-11,Saturday,,,139.83947999999998,imputed from 3881,
2020-07-12,Sunday,,,139.83947999999998,imputed from 3882,
2020-07-13,Monday,117.58,1.1821,138.99131799999998,,
2020-07-14,Tuesday,117.67,1.18,138.8506,,
2020-07-15,Wednesday,117.58,1.1887,139.767346,,
2020-07-16,Thursday,117.73,1.1871,139.757283,,
2020-07-17,Friday,117.67,1.1796,138.803532,,start
2020-07-18,Saturday,,,138.803532,imputed from 3888,
2020-07-19,Sunday,,,138.803532,imputed from 3889,
2020-07-20,Monday,117.72,1.1888,139.945536,,
2020-07-21,Tuesday,117.81,1.1881,139.970061,,
2020-07-22,Wednesday,117.87,1.1839,139.546293,,
2020-07-23,Thursday,117.85,1.1791,138.956935,,
2020-07-24,Friday,117.75,1.1779,138.697725,,start
2020-07-25,Saturday,,,138.697725,imputed from 3895,
2020-07-26,Sunday,,,138.697725,imputed from 3896,
2020-07-27,Monday,117.9,1.185,139.7115,,
2020-07-28,Tuesday,117.88,1.187,139.92356,,
2020-07-29,Wednesday,117.84,1.1861,139.770024,,
2020-07-30,Thursday,117.91,1.1903,140.34827299999998,,
2020-07-31,Friday,117.86,1.1948,140.819128,,start
2020-08-01,Saturday,,,140.819128,imputed from 3902,
2020-08-02,Sunday,,,140.819128,imputed from 3903,
2020-08-03,Monday,117.86,1.2,141.432,,
2020-08-04,Tuesday,117.89,1.1938,140.737082,,
2020-08-05,Wednesday,117.76,1.1914,140.299264,,
2020-08-06,Thursday,117.71,1.1957,140.745847,,
2020-08-07,Friday,117.6,1.1908,140.03808,,start
2020-08-08,Saturday,,,140.03808,imputed from 3909,
2020-08-09,Sunday,,,140.03808,imputed from 3910,
2020-08-10,Monday,117.66,1.197,140.83902,,
2020-08-11,Tuesday,117.45,1.1962,140.49369,,
2020-08-12,Wednesday,117.38,1.1888,139.541344,,
2020-08-13,Thursday,117.41,1.1888,139.577008,,
2020-08-14,Friday,117.44,1.1896,139.706624,,start
2020-08-15,Saturday,,,139.706624,imputed from 3916,
2020-08-16,Sunday,,,139.706624,imputed from 3917,
2020-08-17,Monday,117.58,1.188,139.68504,,
2020-08-18,Tuesday,117.57,1.1965,140.67250499999997,,
2020-08-19,Wednesday,117.54,1.1987,140.89519800000002,,
2020-08-20,Thursday,117.54,1.1994,140.97747600000002,,
2020-08-21,Friday,117.56,1.1933,140.284348,,start
2020-08-22,Saturday,,,140.284348,imputed from 3923,
2020-08-23,Sunday,,,140.284348,imputed from 3924,
2020-08-24,Monday,117.58,1.1913,140.073054,,
2020-08-25,Tuesday,117.47,1.1938,140.235686,,
2020-08-26,Wednesday,117.39,1.1998,140.844522,,
2020-08-27,Thursday,117.34,1.2,140.808,,
2020-08-28,Friday,117.44,1.2073,141.785312,,start
2020-08-29,Saturday,,,141.785312,imputed from 3930,
2020-08-30,Sunday,,,141.785312,imputed from 3931,
2020-08-31,Monday,,1.2082,141.785312,imputed from 3932,
2020-09-01,Tuesday,117.52,1.2171,143.033592,,
2020-09-02,Wednesday,117.7,1.2159,143.11143,,
2020-09-03,Thursday,117.72,1.2078,142.182216,,
2020-09-04,Friday,117.59,1.2131,142.64842900000002,,start
2020-09-05,Saturday,,,142.64842900000002,imputed from 3937,
2020-09-06,Sunday,,,142.64842900000002,imputed from 3938,
2020-09-07,Monday,117.63,1.2061,141.87354299999998,,
2020-09-08,Tuesday,117.93,1.1913,140.49000900000001,,
2020-09-09,Wednesday,117.64,1.1863,139.556332,,
2020-09-10,Thursday,117.71,1.1661,137.261631,,
2020-09-11,Friday,117.97,1.1629,137.18731300000002,,start
2020-09-12,Saturday,,,137.18731300000002,imputed from 3944,
2020-09-13,Sunday,,,137.18731300000002,imputed from 3945,
2020-09-14,Monday,117.83,1.1669,137.495827,,
2020-09-15,Tuesday,117.71,1.1705,137.77955500000002,,
2020-09-16,Wednesday,117.66,1.1793,138.756438,,
2020-09-17,Thursday,117.94,1.1784,138.980496,,
2020-09-18,Friday,117.94,1.1775,138.87435,,start
2020-09-19,Saturday,,,138.87435,imputed from 3951,
2020-09-20,Sunday,,,138.87435,imputed from 3952,
2020-09-21,Monday,117.99,1.1721,138.296079,,
2020-09-22,Tuesday,117.72,1.1712,137.873664,,
2020-09-23,Wednesday,117.65,1.1758,138.33287,,
2020-09-24,Thursday,117.7,1.1813,139.03901000000002,,
2020-09-25,Friday,117.78,1.1834,139.380852,,start
2020-09-26,Saturday,,,139.380852,imputed from 3958,
2020-09-27,Sunday,,,139.380852,imputed from 3959,
2020-09-28,Monday,117.78,1.187,139.80486000000002,,
2020-09-29,Tuesday,117.79,1.1828,139.32201200000003,,
2020-09-30,Wednesday,117.67,1.19,140.0273,,
2020-10-01,Thursday,117.69,1.1844,139.392036,,
2020-10-02,Friday,117.62,1.1906,140.038372,,start
2020-10-03,Saturday,,,140.038372,imputed from 3965,
2020-10-04,Sunday,,,140.038372,imputed from 3966,
2020-10-05,Monday,117.54,1.1881,139.649274,,
2020-10-06,Tuesday,117.53,1.182,138.92046,,
2020-10-07,Wednesday,117.45,1.1851,139.189995,,
2020-10-08,Thursday,117.5,1.1863,139.39024999999998,,
2020-10-09,Friday,117.53,1.1872,139.531616,,start
2020-10-10,Saturday,,,139.531616,imputed from 3972,
2020-10-11,Sunday,,,139.531616,imputed from 3973,
2020-10-12,Monday,117.49,1.1876,139.531124,,
2020-10-13,Tuesday,117.61,1.1837,139.214957,,
2020-10-14,Wednesday,117.63,1.1888,139.838544,,
2020-10-15,Thursday,117.73,1.1801,138.93317299999998,,
2020-10-16,Friday,117.73,1.1815,139.097995,,start
2020-10-17,Saturday,,,139.097995,imputed from 3979,
2020-10-18,Sunday,,,139.097995,imputed from 3980,
2020-10-19,Monday,117.76,1.1781,138.733056,,
2020-10-20,Tuesday,117.73,1.1745,138.273885,,
2020-10-21,Wednesday,117.61,1.1907,140.038227,,
2020-10-22,Thursday,117.47,1.1866,139.389902,,
2020-10-23,Friday,117.48,1.1791,138.520668,,start
2020-10-24,Saturday,,,138.520668,imputed from 3986,
2020-10-25,Sunday,,,138.520668,imputed from 3987,
2020-10-26,Monday,117.47,1.1824,138.896528,,
2020-10-27,Tuesday,117.57,1.1853,139.355721,,
2020-10-28,Wednesday,117.67,1.1821,139.09770699999999,,
2020-10-29,Thursday,117.68,1.1836,139.286048,,
2020-10-30,Friday,117.54,1.1873,139.55524200000002,,start
2020-10-31,Saturday,,,139.55524200000002,imputed from 3993,
2020-11-01,Sunday,,,139.55524200000002,imputed from 3994,
2020-11-02,Monday,117.68,1.1873,139.721464,,
2020-11-03,Tuesday,117.51,1.1922,140.09542199999999,,
2020-11-04,Wednesday,117.69,1.1843,139.38026699999998,,
2020-11-05,Thursday,117.58,1.1893,139.837894,,
2020-11-06,Friday,117.5,1.1835,139.06125,,start
2020-11-07,Saturday,,,139.06125,imputed from 4000,
2020-11-08,Sunday,,,139.06125,imputed from 4001,
2020-11-09,Monday,117.2,1.2025,140.933,,
2020-11-10,Tuesday,117.15,1.215,142.33725,,
2020-11-11,Wednesday,117.07,1.2128,141.982496,,
2020-11-12,Thursday,117.25,1.2,140.7,,
2020-11-13,Friday,117.27,1.2037,141.157899,,start
2020-11-14,Saturday,,,141.157899,imputed from 4007,
2020-11-15,Sunday,,,141.157899,imputed from 4008,
2020-11-16,Monday,117.27,1.2048,141.286896,,
2020-11-17,Tuesday,117.31,1.2077,141.675287,,
2020-11-18,Wednesday,117.29,1.2095,141.862255,,
2020-11-19,Thursday,117.31,1.2081,141.722211,,
2020-11-20,Friday,117.38,1.2104,142.076752,,start
2020-11-21,Saturday,,,142.076752,imputed from 4014,
2020-11-22,Sunday,,,142.076752,imputed from 4015,
2020-11-23,Monday,117.29,1.2159,142.612911,,
2020-11-24,Tuesday,117.26,1.2173,142.740598,,
2020-11-25,Wednesday,117.3,1.2157,142.60161,,
2020-11-26,Thursday,117.4,1.2113,142.20662000000002,,
2020-11-27,Friday,117.35,1.2056,141.47716,,start
2020-11-28,Saturday,,,141.47716,imputed from 4021,
2020-11-29,Sunday,,,141.47716,imputed from 4022,
2020-11-30,Monday,117.28,1.2109,142.014352,,
2020-12-01,Tuesday,117.13,1.2076,141.446188,,
2020-12-02,Wednesday,117.2,1.1957,140.13604,,
2020-12-03,Thursday,117.28,1.1981,140.513168,,
2020-12-04,Friday,117.24,1.1985,140.51214,,start
2020-12-05,Saturday,,,140.51214,imputed from 4028,
2020-12-06,Sunday,,,140.51214,imputed from 4029,
2020-12-07,Monday,117.47,1.1918,140.000746,,
2020-12-08,Tuesday,117.52,1.1876,139.566752,,
2020-12-09,Wednesday,117.52,1.1918,140.06033599999998,,
2020-12-10,Thursday,117.71,1.1778,138.638838,,
2020-12-11,Friday,117.79,1.1766,138.59171400000002,,start
2020-12-12,Saturday,,,138.59171400000002,imputed from 4035,
2020-12-13,Sunday,,,138.59171400000002,imputed from 4036,
2020-12-14,Monday,117.62,1.1819,139.015078,,
2020-12-15,Tuesday,117.46,1.1923,140.04755799999998,,
2020-12-16,Wednesday,117.43,1.1961,140.458023,,
2020-12-17,Thursday,117.42,1.2016,141.091872,,
2020-12-18,Friday,117.54,1.1949,140.44854600000002,,start
2020-12-19,Saturday,,,140.44854600000002,imputed from 4042,
2020-12-20,Sunday,,,140.44854600000002,imputed from 4043,
2020-12-21,Monday,117.71,1.1926,140.380946,,
2020-12-22,Tuesday,117.83,1.1886,140.052738,,
2020-12-23,Wednesday,117.42,1.1987,140.75135400000002,,
2020-12-24,Thursday,117.56,1.208,142.01248,,
2020-12-25,Friday,117.56,1.2068,141.871408,imputed from 4048,start
2020-12-26,Saturday,,,141.871408,imputed from 4049,
2020-12-27,Sunday,,,141.871408,imputed from 4050,
2020-12-28,Monday,117.56,1.196,140.60175999999998,,
2020-12-29,Tuesday,117.7,1.194,140.53379999999999,,
2020-12-30,Wednesday,117.7,1.2007,141.32239,,
2020-12-31,Thursday,117.75,1.2097,142.442175,,
2021-01-01,Friday,117.75,1.204,141.771,imputed from 4055,start
2021-01-02,Saturday,,,141.771,imputed from 4056,
2021-01-03,Sunday,,,141.771,imputed from 4057,
2021-01-04,Monday,117.75,1.1963,140.86432499999998,,
2021-01-05,Tuesday,117.75,1.1969,140.934975,,
2021-01-06,Wednesday,117.71,1.1955,140.722305,,
2021-01-07,Thursday,117.55,1.201,141.17755,,
2021-01-08,Friday,117.51,1.2015,141.188265,,start
2021-01-09,Saturday,,,141.188265,imputed from 4063,
2021-01-10,Sunday,,,141.188265,imputed from 4064,
2021-01-11,Monday,117.47,1.2034,141.363398,,
2021-01-12,Tuesday,117.28,1.2113,142.061264,,
2021-01-13,Wednesday,117.38,1.2107,142.111966,,
2021-01-14,Thursday,117.46,1.216,142.83136,,
2021-01-15,Friday,117.51,1.2109,142.29285900000002,,start
2021-01-16,Saturday,,,142.29285900000002,imputed from 4070,
2021-01-17,Sunday,,,142.29285900000002,imputed from 4071,
2021-01-18,Monday,117.52,1.2101,142.210952,,
2021-01-19,Tuesday,117.53,1.2114,142.375842,,
2021-01-20,Wednesday,117.48,1.2149,142.72645200000002,,
2021-01-21,Thursday,117.41,1.2158,142.747078,,
2021-01-22,Friday,117.46,1.2113,142.279298,,start
2021-01-23,Saturday,,,142.279298,imputed from 4077,
2021-01-24,Sunday,,,142.279298,imputed from 4078,
2021-01-25,Monday,117.6,1.2151,142.89576,,
2021-01-26,Tuesday,117.59,1.2182,143.248138,,
2021-01-27,Wednesday,117.59,1.2165,143.048235,,
2021-01-28,Thursday,117.54,1.2196,143.351784,,
2021-01-29,Friday,117.46,1.2207,143.38342199999997,,start
2021-01-30,Saturday,,,143.38342199999997,imputed from 4084,
2021-01-31,Sunday,,,143.38342199999997,imputed from 4085,
2021-02-01,Monday,117.46,1.2255,143.94723,,
2021-02-02,Tuesday,117.37,1.2265,143.954305,,
2021-02-03,Wednesday,117.31,1.2268,143.915908,,
2021-02-04,Thursday,117.06,1.2363,144.72127799999998,,
2021-02-05,Friday,116.91,1.2348,144.360468,,start
2021-02-06,Saturday,,,144.360468,imputed from 4091,
2021-02-07,Sunday,,,144.360468,imputed from 4092,
2021-02-08,Monday,116.92,1.235,144.39620000000002,,
2021-02-09,Tuesday,117.01,1.2329,144.26162900000003,,
2021-02-10,Wednesday,116.96,1.2318,144.071328,,
2021-02-11,Thursday,117.03,1.2297,143.911791,,
2021-02-12,Friday,116.93,1.2356,144.478708,,start
2021-02-13,Saturday,,,144.478708,imputed from 4098,
2021-02-14,Sunday,,,144.478708,imputed from 4099,
2021-02-15,Monday,116.83,1.2378,144.612174,,
2021-02-16,Tuesday,116.73,1.2409,144.850257,,
2021-02-17,Wednesday,116.83,1.2459,145.558497,,
2021-02-18,Thursday,116.69,1.2519,146.084211,,
2021-02-19,Friday,116.45,1.2558,146.23791,,start
2021-02-20,Saturday,,,146.23791,imputed from 4105,
2021-02-21,Sunday,,,146.23791,imputed from 4106,
2021-02-22,Monday,116.49,1.2603,146.812347,,
2021-02-23,Tuesday,116.53,1.2777,148.89038100000002,,
2021-02-24,Wednesday,116.48,1.2819,149.31571200000002,,
2021-02-25,Thursday,116.17,1.2682,147.326794,,
2021-02-26,Friday,115.97,1.2654,146.74843800000002,,start
2021-02-27,Saturday,,,146.74843800000002,imputed from 4112,
2021-02-28,Sunday,,,146.74843800000002,imputed from 4113,
2021-03-01,Monday,116.21,1.2742,148.074782,,
2021-03-02,Tuesday,116.39,1.2767,148.595113,,
2021-03-03,Wednesday,116.17,1.2834,149.092578,,
2021-03-04,Thursday,116.26,1.2905,150.03353,,
2021-03-05,Friday,116.07,1.2877,149.463339,,start
2021-03-06,Saturday,,,149.463339,imputed from 4119,
2021-03-07,Sunday,,,149.463339,imputed from 4120,
2021-03-08,Monday,116.13,1.2947,150.353511,,
2021-03-09,Tuesday,116.24,1.2885,149.77524,,
2021-03-10,Wednesday,116.29,1.2956,150.66532400000003,,
2021-03-11,Thursday,116.25,1.2933,150.346125,,
2021-03-12,Friday,116.1,1.2944,150.27983999999998,,start
2021-03-13,Saturday,,,150.27983999999998,imputed from 4126,
2021-03-14,Sunday,,,150.27983999999998,imputed from 4127,
2021-03-15,Monday,116.13,1.2894,149.738022,,
2021-03-16,Tuesday,116.15,1.2845,149.19467500000002,,
2021-03-17,Wednesday,116.01,1.2885,149.478885,,
2021-03-18,Thursday,115.94,1.2918,149.77129200000002,,
2021-03-19,Friday,116.1,1.2884,149.58324,,start
2021-03-20,Saturday,,,149.58324,imputed from 4133,
2021-03-21,Sunday,,,149.58324,imputed from 4134,
2021-03-22,Monday,116.18,1.2801,148.72201800000002,,
2021-03-23,Tuesday,116.37,1.2846,149.488902,,
2021-03-24,Wednesday,116.38,1.2804,149.01295199999998,,
2021-03-25,Thursday,116.44,1.2911,150.335684,,
2021-03-26,Friday,116.37,1.2947,150.664239,,start
2021-03-27,Saturday,,,150.664239,imputed from 4140,
2021-03-28,Sunday,,,150.664239,imputed from 4141,
2021-03-29,Monday,116.29,1.2928,150.339712,,
2021-03-30,Tuesday,116.13,1.2947,150.353511,,
2021-03-31,Wednesday,116.07,1.3007,150.97224899999998,,
2021-04-01,Thursday,116.18,1.3028,151.359304,,
2021-04-02,Friday,116.18,1.3036,151.45224800000003,imputed from 4146,start
2021-04-03,Saturday,,,151.45224800000003,imputed from 4147,
2021-04-04,Sunday,,,151.45224800000003,imputed from 4148,
2021-04-05,Monday,116.18,1.3017,151.23150600000002,,
2021-04-06,Tuesday,116.13,1.2869,149.44769699999998,,
2021-04-07,Wednesday,116.17,1.2772,148.372324,,
2021-04-08,Thursday,116.24,1.2694,147.555056,,
2021-04-09,Friday,116.19,1.2669,147.201111,,start
2021-04-10,Saturday,,,147.201111,imputed from 4154,
2021-04-11,Sunday,,,147.201111,imputed from 4155,
2021-04-12,Monday,116.16,1.2674,147.221184,,
2021-04-13,Tuesday,116.2,1.2661,147.12082,,
2021-04-14,Wednesday,116.16,1.2714,147.685824,,
2021-04-15,Thursday,116.39,1.2712,147.954968,,
2021-04-16,Friday,116.31,1.273,148.06262999999998,,start
2021-04-17,Saturday,,,148.06262999999998,imputed from 4161,
2021-04-18,Sunday,,,148.06262999999998,imputed from 4162,
2021-04-19,Monday,116.32,1.2802,148.91286399999998,,
2021-04-20,Tuesday,116.38,1.2764,148.547432,,
2021-04-21,Wednesday,116.34,1.2774,148.612716,,
2021-04-22,Thursday,116.39,1.2691,147.710549,,
2021-04-23,Friday,116.38,1.2683,147.60475399999999,,start
2021-04-24,Saturday,,,147.60475399999999,imputed from 4168,
2021-04-25,Sunday,,,147.60475399999999,imputed from 4169,
2021-04-26,Monday,116.32,1.2709,147.831088,,
2021-04-27,Tuesday,116.26,1.2708,147.743208,,
2021-04-28,Wednesday,116.21,1.2677,147.319417,,
2021-04-29,Thursday,116.09,1.2671,147.097639,,
2021-04-30,Friday,116.09,1.2616,146.459144,,start
2021-05-01,Saturday,,,146.459144,imputed from 4175,
2021-05-02,Sunday,,,146.459144,imputed from 4176,
2021-05-03,Monday,116.09,1.2673,147.12085700000003,,
2021-05-04,Tuesday,116.27,1.2686,147.50012199999998,,
2021-05-05,Wednesday,116.24,1.27,147.6248,,
2021-05-06,Thursday,116.37,1.2606,146.696022,,
2021-05-07,Friday,116.51,1.2598,146.779298,,start
2021-05-08,Saturday,,,146.779298,imputed from 4182,
2021-05-09,Sunday,,,146.779298,imputed from 4183,
2021-05-10,Monday,116.45,1.2723,148.159335,,
2021-05-11,Tuesday,116.28,1.2778,148.582584,,
2021-05-12,Wednesday,116.06,1.2777,148.289862,,
2021-05-13,Thursday,116.03,1.2731,147.717793,,
2021-05-14,Friday,116.14,1.2706,147.567484,,start
2021-05-15,Saturday,,,147.567484,imputed from 4189,
2021-05-16,Sunday,,,147.567484,imputed from 4190,
2021-05-17,Monday,116.16,1.277,148.33631999999997,,
2021-05-18,Tuesday,116.16,1.2738,147.964608,,
2021-05-19,Wednesday,116.23,1.2756,148.262988,,
2021-05-20,Thursday,116.24,1.2733,148.00839200000001,,
2021-05-21,Friday,116.27,1.2705,147.721035,,start
2021-05-22,Saturday,,,147.721035,imputed from 4196,
2021-05-23,Sunday,,,147.721035,imputed from 4197,
2021-05-24,Monday,116.36,1.2697,147.742292,,
2021-05-25,Tuesday,116.45,1.2668,147.51886,,
2021-05-26,Wednesday,116.52,1.2681,147.75901199999998,,
2021-05-27,Thursday,116.26,1.274,148.11524,,
2021-05-28,Friday,116.3,1.2769,148.50347,,start
2021-05-29,Saturday,,,148.50347,imputed from 4203,
2021-05-30,Sunday,,,148.50347,imputed from 4204,
2021-05-31,Monday,116.3,1.2776,148.58488,,
2021-06-01,Tuesday,116.26,1.2697,147.61532200000002,,
2021-06-02,Wednesday,116.33,1.2724,148.018292,,
2021-06-03,Thursday,116.24,1.2744,148.136256,,
2021-06-04,Friday,116.34,1.2731,148.11245399999999,,start
2021-06-05,Saturday,,,148.11245399999999,imputed from 4210,
2021-06-06,Sunday,,,148.11245399999999,imputed from 4211,
2021-06-07,Monday,116.29,1.2727,148.002283,,
2021-06-08,Tuesday,116.37,1.2695,147.731715,,
2021-06-09,Wednesday,116.46,1.2645,147.26367,,
2021-06-10,Thursday,116.39,1.2682,147.605798,,
2021-06-11,Friday,116.52,1.267,147.63083999999998,,start
2021-06-12,Saturday,,,147.63083999999998,imputed from 4217,
2021-06-13,Sunday,,,147.63083999999998,imputed from 4218,
2021-06-14,Monday,116.46,1.2693,147.822678,,
2021-06-15,Tuesday,116.36,1.2652,147.218672,,
2021-06-16,Wednesday,116.31,1.2709,147.818379,,
2021-06-17,Thursday,116.01,1.2778,148.237578,,
2021-06-18,Friday,116.03,1.2735,147.764205,,start
2021-06-19,Saturday,,,147.764205,imputed from 4224,
2021-06-20,Sunday,,,147.764205,imputed from 4225,
2021-06-21,Monday,116.05,1.279,148.42794999999998,,
2021-06-22,Tuesday,116.02,1.2806,148.575212,,
2021-06-23,Wednesday,116.02,1.2822,148.760844,,
2021-06-24,Thursday,116.19,1.2781,148.502439,,
2021-06-25,Friday,116.09,1.2731,147.79417899999999,,start
2021-06-26,Saturday,,,147.79417899999999,imputed from 4231,
2021-06-27,Sunday,,,147.79417899999999,imputed from 4232,
2021-06-28,Monday,116.14,1.2765,148.25271,,
2021-06-29,Tuesday,116.18,1.2747,148.094646,,
2021-06-30,Wednesday,116.25,1.2794,148.73025,,
2021-07-01,Thursday,116.25,1.2739,148.090875,,
2021-07-02,Friday,116.31,1.2735,148.120785,,start
2021-07-03,Saturday,,,148.120785,imputed from 4238,
2021-07-04,Sunday,,,148.120785,imputed from 4239,
2021-07-05,Monday,116.37,1.2769,148.592853,,
2021-07-06,Tuesday,116.54,1.2757,148.67007800000002,,
2021-07-07,Wednesday,116.62,1.2775,148.98205000000002,,
2021-07-08,Thursday,116.62,1.2617,147.139454,,
2021-07-09,Friday,116.41,1.2706,147.91054599999998,,start
2021-07-10,Saturday,,,147.91054599999998,imputed from 4245,
2021-07-11,Sunday,,,147.91054599999998,imputed from 4246,
2021-07-12,Monday,116.45,1.2704,147.93808,,
2021-07-13,Tuesday,116.48,1.2691,147.824768,,
2021-07-14,Wednesday,116.4,1.2677,147.56028,,
2021-07-15,Thursday,116.1,1.2691,147.34250999999998,,
2021-07-16,Friday,116.23,1.2658,147.12393400000002,,start
2021-07-17,Saturday,,,147.12393400000002,imputed from 4252,
2021-07-18,Sunday,,,147.12393400000002,imputed from 4253,
2021-07-19,Monday,116.56,1.2552,146.306112,,
2021-07-20,Tuesday,116.51,1.2556,146.28995600000002,,
2021-07-21,Wednesday,116.38,1.2586,146.475868,,
2021-07-22,Thursday,116.53,1.2653,147.445409,,
2021-07-23,Friday,116.45,1.2641,147.204445,,start
2021-07-24,Saturday,,,147.204445,imputed from 4259,
2021-07-25,Sunday,,,147.204445,imputed from 4260,
2021-07-26,Monday,116.47,1.2654,147.38113800000002,,
2021-07-27,Tuesday,116.47,1.2693,147.835371,,
2021-07-28,Wednesday,116.49,1.2652,147.383148,,
2021-07-29,Thursday,116.52,1.265,147.3978,,
2021-07-30,Friday,116.56,1.2589,146.737384,,start
2021-07-31,Saturday,,,146.737384,imputed from 4266,
2021-08-01,Sunday,,,146.737384,imputed from 4267,
2021-08-02,Monday,116.66,1.2569,146.629954,,
2021-08-03,Tuesday,116.75,1.258,146.8715,,
2021-08-04,Wednesday,116.67,1.2591,146.89919700000002,,
2021-08-05,Thursday,116.69,1.2631,147.39113899999998,,
2021-08-06,Friday,116.4,1.2692,147.73488000000003,,start
2021-08-07,Saturday,,,147.73488000000003,imputed from 4273,
2021-08-08,Sunday,,,147.73488000000003,imputed from 4274,
2021-08-09,Monday,116.47,1.2745,148.441015,,
2021-08-10,Tuesday,116.42,1.2771,148.679982,,
2021-08-11,Wednesday,116.46,1.2782,148.859172,,
2021-08-12,Thursday,116.37,1.275,148.37175,,
2021-08-13,Friday,116.57,1.2694,147.973958,,start
2021-08-14,Saturday,,,147.973958,imputed from 4280,
2021-08-15,Sunday,,,147.973958,imputed from 4281,
2021-08-16,Monday,116.42,1.2636,147.108312,,
2021-08-17,Tuesday,116.4,1.2569,146.30316,,
2021-08-18,Wednesday,116.44,1.2613,146.86577200000002,,
2021-08-19,Thursday,116.55,1.2532,146.06046,,
2021-08-20,Friday,116.65,1.2494,145.74251,,start
2021-08-21,Saturday,,,145.74251,imputed from 4287,
2021-08-22,Sunday,,,145.74251,imputed from 4288,
2021-08-23,Monday,116.57,1.252,145.94564,,
2021-08-24,Tuesday,116.53,1.2532,146.03539600000002,,
2021-08-25,Wednesday,116.41,1.2576,146.39721600000001,,
2021-08-26,Thursday,116.42,1.2575,146.39815000000002,,
2021-08-27,Friday,116.43,1.2541,146.01486300000002,,start
2021-08-28,Saturday,,,146.01486300000002,imputed from 4294,
2021-08-29,Sunday,,,146.01486300000002,imputed from 4295,
2021-08-30,Monday,116.43,1.2619,146.92301700000002,,
2021-08-31,Tuesday,116.36,1.2589,146.485604,,
2021-09-01,Wednesday,116.44,1.2607,146.795908,,
2021-09-02,Thursday,116.52,1.2648,147.374496,,
2021-09-03,Friday,116.48,1.267,147.58016,,start
2021-09-04,Saturday,,,147.58016,imputed from 4301,
2021-09-05,Sunday,,,147.58016,imputed from 4302,
2021-09-06,Monday,116.54,1.2662,147.562948,,
2021-09-07,Tuesday,116.43,1.2677,147.59831100000002,,
2021-09-08,Wednesday,116.44,1.2698,147.855512,,
2021-09-09,Thursday,116.26,1.2683,147.452558,,
2021-09-10,Friday,116.3,1.27,147.701,,start
2021-09-11,Saturday,,,147.701,imputed from 4308,
2021-09-12,Sunday,,,147.701,imputed from 4309,
2021-09-13,Monday,116.27,1.2763,148.395401,,
2021-09-14,Tuesday,116.24,1.2708,147.71779199999997,,
2021-09-15,Wednesday,116.15,1.2731,147.870565,,
2021-09-16,Thursday,115.94,1.2797,148.368418,,
2021-09-17,Friday,115.81,1.2806,148.306286,,start
