date,weekday,RX1_Comdty_PX-LAST-CHF,imputed,RX1_Comdty_start
2006-06-01,Thursday,130.38295,,
2006-06-02,Friday,130.73015,,start
2006-06-03,Saturday,130.73015,imputed from 3213,
2006-06-04,Sunday,130.73015,imputed from 3214,
2006-06-05,Monday,130.29723,,
2006-06-06,Tuesday,130.00417,,
2006-06-07,Wednesday,130.27639,,
2006-06-08,Thursday,130.51334,,
2006-06-09,Friday,130.502,,start
2006-06-10,Saturday,130.502,imputed from 3220,
2006-06-11,Sunday,130.502,imputed from 3221,
2006-06-12,Monday,130.4727,,
2006-06-13,Tuesday,131.04663,,
2006-06-14,Wednesday,130.37995,,
2006-06-15,Thursday,130.10961,,
2006-06-16,Friday,130.46491,,start
2006-06-17,Saturday,130.46491,imputed from 3227,
2006-06-18,Sunday,130.46491,imputed from 3228,
2006-06-19,Monday,130.54957,,
2006-06-20,Tuesday,130.04533,,
2006-06-21,Wednesday,130.14683,,
2006-06-22,Thursday,129.80587,,
2006-06-23,Friday,129.40516,,start
2006-06-24,Saturday,129.40516,imputed from 3234,
2006-06-25,Sunday,129.40516,imputed from 3235,
2006-06-26,Monday,129.38175,,
2006-06-27,Tuesday,129.57255,,
2006-06-28,Wednesday,129.52048,,
2006-06-29,Thursday,129.98644,,
2006-06-30,Friday,129.88903,,start
2006-07-01,Saturday,129.88903,imputed from 3241,
2006-07-02,Sunday,129.88903,imputed from 3242,
2006-07-03,Monday,129.8529,,
2006-07-04,Tuesday,130.08283,,
2006-07-05,Wednesday,129.57742,,
2006-07-06,Thursday,129.74423,,
2006-07-07,Friday,130.08876,,start
2006-07-08,Saturday,130.08876,imputed from 3248,
2006-07-09,Sunday,130.08876,imputed from 3249,
2006-07-10,Monday,129.89729,,
2006-07-11,Tuesday,130.28199,,
2006-07-12,Wednesday,129.9314,,
2006-07-13,Thursday,130.01363,,
2006-07-14,Friday,130.57563,,start
2006-07-15,Saturday,130.57563,imputed from 3255,
2006-07-16,Sunday,130.57563,imputed from 3256,
2006-07-17,Monday,130.50034,,
2006-07-18,Tuesday,130.63512,,
2006-07-19,Wednesday,131.17358,,
2006-07-20,Thursday,131.42443,,
2006-07-21,Friday,131.61803,,start
2006-07-22,Saturday,131.61803,imputed from 3262,
2006-07-23,Sunday,131.61803,imputed from 3263,
2006-07-24,Monday,131.8989,,
2006-07-25,Tuesday,131.93087,,
2006-07-26,Wednesday,131.82356,,
2006-07-27,Thursday,131.83959,,
2006-07-28,Friday,132.12758,,start
2006-07-29,Saturday,132.12758,imputed from 3269,
2006-07-30,Sunday,132.12758,imputed from 3270,
2006-07-31,Monday,132.12223,,
2006-08-01,Tuesday,132.04087,,
2006-08-02,Wednesday,132.156,,
2006-08-03,Thursday,131.94945,,
2006-08-04,Friday,132.33711,,start
2006-08-05,Saturday,132.33711,imputed from 3276,
2006-08-06,Sunday,132.33711,imputed from 3277,
2006-08-07,Monday,132.30561,,
2006-08-08,Tuesday,132.53135,,
2006-08-09,Wednesday,132.36219,,
2006-08-10,Thursday,132.6733,,
2006-08-11,Friday,132.35836,,start
2006-08-12,Saturday,132.35836,imputed from 3283,
2006-08-13,Sunday,132.35836,imputed from 3284,
2006-08-14,Monday,131.9573,,
2006-08-15,Tuesday,132.43121,,
2006-08-16,Wednesday,132.56348,,
2006-08-17,Thursday,132.88895,,
2006-08-18,Friday,133.08481,,start
2006-08-19,Saturday,133.08481,imputed from 3290,
2006-08-20,Sunday,133.08481,imputed from 3291,
2006-08-21,Monday,133.24976,,
2006-08-22,Tuesday,134.05422,,
2006-08-23,Wednesday,133.92438,,
2006-08-24,Thursday,134.05613,,
2006-08-25,Friday,134.15509,,start
2006-08-26,Saturday,134.15509,imputed from 3297,
2006-08-27,Sunday,134.15509,imputed from 3298,
2006-08-28,Monday,134.13047,,
2006-08-29,Tuesday,133.51683,,
2006-08-30,Wednesday,133.80206,,
2006-08-31,Thursday,134.27408,,
2006-09-01,Friday,134.60297,,start
2006-09-02,Saturday,134.60297,imputed from 3304,
2006-09-03,Sunday,134.60297,imputed from 3305,
2006-09-04,Monday,134.61632,,
2006-09-05,Tuesday,134.29833,,
2006-09-06,Wednesday,133.92999,,
2006-09-07,Thursday,134.14568,,
2006-09-08,Friday,134.33894,,start
2006-09-09,Saturday,134.33894,imputed from 3311,
2006-09-10,Sunday,134.33894,imputed from 3312,
2006-09-11,Monday,134.08699,,
2006-09-12,Tuesday,134.07061,,
2006-09-13,Wednesday,134.71538,,
2006-09-14,Thursday,135.17738,,
2006-09-15,Friday,135.11539,,start
2006-09-16,Saturday,135.11539,imputed from 3318,
2006-09-17,Sunday,135.11539,imputed from 3319,
2006-09-18,Monday,134.41277,,
2006-09-19,Tuesday,134.74995,,
2006-09-20,Wednesday,134.95731,,
2006-09-21,Thursday,135.31141,,
2006-09-22,Friday,135.15784,,start
2006-09-23,Saturday,135.15784,imputed from 3325,
2006-09-24,Sunday,135.15784,imputed from 3326,
2006-09-25,Monday,135.31871,,
2006-09-26,Tuesday,135.37126,,
2006-09-27,Wednesday,135.47877,,
2006-09-28,Thursday,135.56949,,
2006-09-29,Friday,135.55182,,start
2006-09-30,Saturday,135.55182,imputed from 3332,
2006-10-01,Sunday,135.55182,imputed from 3333,
2006-10-02,Monday,135.5831,,
2006-10-03,Tuesday,135.3048,,
2006-10-04,Wednesday,135.89865,,
2006-10-05,Thursday,135.84516,,
2006-10-06,Friday,135.49765,,start
2006-10-07,Saturday,135.49765,imputed from 3339,
2006-10-08,Sunday,135.49765,imputed from 3340,
2006-10-09,Monday,135.35965,,
2006-10-10,Tuesday,135.01851,,
2006-10-11,Wednesday,135.33246,,
2006-10-12,Thursday,135.31334,,
2006-10-13,Friday,135.07193,,start
2006-10-14,Saturday,135.07193,imputed from 3346,
2006-10-15,Sunday,135.07193,imputed from 3347,
2006-10-16,Monday,134.93506,,
2006-10-17,Tuesday,134.97272,,
2006-10-18,Wednesday,135.03986,,
2006-10-19,Thursday,134.44971,,
2006-10-20,Friday,134.47669,,start
2006-10-21,Saturday,134.47669,imputed from 3353,
2006-10-22,Sunday,134.47669,imputed from 3354,
2006-10-23,Monday,134.26421,,
2006-10-24,Tuesday,134.28857,,
2006-10-25,Wednesday,134.44071,,
2006-10-26,Thursday,134.3982,,
2006-10-27,Friday,134.82091,,start
2006-10-28,Saturday,134.82091,imputed from 3360,
2006-10-29,Sunday,134.82091,imputed from 3361,
2006-10-30,Monday,134.84447,,
2006-10-31,Tuesday,135.2331,,
2006-11-01,Wednesday,135.75607,,
2006-11-02,Thursday,135.61416,,
2006-11-03,Friday,135.77302,,start
2006-11-04,Saturday,135.77302,imputed from 3367,
2006-11-05,Sunday,135.77302,imputed from 3368,
2006-11-06,Monday,135.68948,,
2006-11-07,Tuesday,136.03987,,
2006-11-08,Wednesday,135.89684,,
2006-11-09,Thursday,135.88897,,
2006-11-10,Friday,136.13762,,start
2006-11-11,Saturday,136.13762,imputed from 3374,
2006-11-12,Sunday,136.13762,imputed from 3375,
2006-11-13,Monday,136.05663,,
2006-11-14,Tuesday,136.24788,,
2006-11-15,Wednesday,136.25818,,
2006-11-16,Thursday,136.17548,,
2006-11-17,Friday,136.25452,,start
2006-11-18,Saturday,136.25452,imputed from 3381,
2006-11-19,Sunday,136.25452,imputed from 3382,
2006-11-20,Monday,136.34496,,
2006-11-21,Tuesday,136.30945,,
2006-11-22,Wednesday,135.769,,
2006-11-23,Thursday,135.34488,,
2006-11-24,Friday,135.71855,,start
2006-11-25,Saturday,135.71855,imputed from 3388,
2006-11-26,Sunday,135.71855,imputed from 3389,
2006-11-27,Monday,135.54839,,
2006-11-28,Tuesday,136.06052,,
2006-11-29,Wednesday,136.12543,,
2006-11-30,Thursday,136.08705,,
2006-12-01,Friday,136.62502,,start
2006-12-02,Saturday,136.62502,imputed from 3395,
2006-12-03,Sunday,136.62502,imputed from 3396,
2006-12-04,Monday,136.73803,,
2006-12-05,Tuesday,136.16635,,
2006-12-06,Wednesday,136.25184,,
2006-12-07,Thursday,136.06444,,
2006-12-08,Friday,135.95409,,start
2006-12-09,Saturday,135.95409,imputed from 3402,
2006-12-10,Sunday,135.95409,imputed from 3403,
2006-12-11,Monday,135.76947,,
2006-12-12,Tuesday,135.83468,,
2006-12-13,Wednesday,135.97957,,
2006-12-14,Thursday,135.73132,,
2006-12-15,Friday,135.6113,,start
2006-12-16,Saturday,135.6113,imputed from 3409,
2006-12-17,Sunday,135.6113,imputed from 3410,
2006-12-18,Monday,135.59035,,
2006-12-19,Tuesday,135.26369,,
2006-12-20,Wednesday,135.58199,,
2006-12-21,Thursday,135.15832,,
2006-12-22,Friday,135.05052,,start
2006-12-23,Saturday,135.05052,imputed from 3416,
2006-12-24,Sunday,135.05052,imputed from 3417,
2006-12-25,Monday,135.05052,imputed from 3418,
2006-12-26,Tuesday,135.05052,imputed from 3419,
2006-12-27,Wednesday,135.1388,,
2006-12-28,Thursday,134.71832,,
2006-12-29,Friday,134.87342,,start
2006-12-30,Saturday,134.87342,imputed from 3423,
2006-12-31,Sunday,134.87342,imputed from 3424,
2007-01-01,Monday,134.87342,imputed from 3425,
2007-01-02,Tuesday,135.40057,,
2007-01-03,Wednesday,135.7124,,
2007-01-04,Thursday,135.65731,,
2007-01-05,Friday,134.65193,,start
2007-01-06,Saturday,134.65193,imputed from 3430,
2007-01-07,Sunday,134.65193,imputed from 3431,
2007-01-08,Monday,134.8072,,
2007-01-09,Tuesday,134.88388,,
2007-01-10,Wednesday,134.72486,,
2007-01-11,Thursday,134.56629,,
2007-01-12,Friday,134.22676,,start
2007-01-13,Saturday,134.22676,imputed from 3437,
2007-01-14,Sunday,134.22676,imputed from 3438,
2007-01-15,Monday,134.54653,,
2007-01-16,Tuesday,134.43482,,
2007-01-17,Wednesday,134.55385,,
2007-01-18,Thursday,134.54993,,
2007-01-19,Friday,134.67032,,start
2007-01-20,Saturday,134.67032,imputed from 3444,
2007-01-21,Sunday,134.67032,imputed from 3445,
2007-01-22,Monday,135.03978,,
2007-01-23,Tuesday,134.87733,,
2007-01-24,Wednesday,134.93295,,
2007-01-25,Thursday,134.30434,,
2007-01-26,Friday,134.49403,,start
2007-01-27,Saturday,134.49403,imputed from 3451,
2007-01-28,Sunday,134.49403,imputed from 3452,
2007-01-29,Monday,134.59489,,
2007-01-30,Tuesday,134.62178,,
2007-01-31,Wednesday,134.6266,,
2007-02-01,Thursday,134.51639,,
2007-02-02,Friday,134.70875,,start
2007-02-03,Saturday,134.70875,imputed from 3458,
2007-02-04,Sunday,134.70875,imputed from 3459,
2007-02-05,Monday,134.72985,,
2007-02-06,Tuesday,134.27166,,
2007-02-07,Wednesday,134.79135,,
2007-02-08,Thursday,135.53274,,
2007-02-09,Friday,134.97162,,start
2007-02-10,Saturday,134.97162,imputed from 3465,
2007-02-11,Sunday,134.97162,imputed from 3466,
2007-02-12,Monday,134.80962,,
2007-02-13,Tuesday,134.83573,,
2007-02-14,Wednesday,135.16027,,
