date,weekday,Z 1_Index_PX-LAST-CHF,imputed,Z 1_Index_start
2019-07-25,Thursday,8574.5826,,
2019-07-26,Friday,8615.63738,,start
2019-07-27,Saturday,8615.63738,imputed from 8015,
2019-07-28,Sunday,8615.63738,imputed from 8016,
2019-07-29,Monday,8651.76296,,
2019-07-30,Tuesday,8552.89703,,
2019-07-31,Wednesday,8518.96131,,
2019-08-01,Thursday,8467.16166,,
2019-08-02,Friday,8179.76749,,start
2019-08-03,Saturday,8179.76749,imputed from 8022,
2019-08-04,Sunday,8179.76749,imputed from 8023,
2019-08-05,Monday,7901.40688,,
2019-08-06,Tuesday,7880.91803,,
2019-08-07,Wednesday,7867.75121,,
2019-08-08,Thursday,8007.58596,,
2019-08-09,Friday,7907.20891,,start
2019-08-10,Saturday,7907.20891,imputed from 8029,
2019-08-11,Sunday,7907.20891,imputed from 8030,
2019-08-12,Monday,7890.48396,,
2019-08-13,Tuesday,7941.8207,,
2019-08-14,Wednesday,7782.18259,,
2019-08-15,Thursday,7798.57569,,
2019-08-16,Friday,7907.77812,,start
2019-08-17,Saturday,7907.77812,imputed from 8036,
2019-08-18,Sunday,7907.77812,imputed from 8037,
2019-08-19,Monday,7993.49183,,
2019-08-20,Tuesday,7917.38976,,
2019-08-21,Wednesday,8002.25794,,
2019-08-22,Thursday,8014.18398,,
2019-08-23,Friday,7947.67823,,start
2019-08-24,Saturday,7947.67823,imputed from 8043,
2019-08-25,Sunday,7947.67823,imputed from 8044,
2019-08-26,Monday,7958.64306,,
2019-08-27,Tuesday,7976.87347,,
2019-08-28,Wednesday,7992.46234,,
2019-08-29,Thursday,8074.39462,,
2019-08-30,Friday,8088.99579,,start
2019-08-31,Saturday,8088.99579,imputed from 8050,
2019-09-01,Sunday,8088.99579,imputed from 8051,
2019-09-02,Monday,8138.65617,,
2019-09-03,Tuesday,8094.72874,,
2019-09-04,Wednesday,8179.81002,,
2019-09-05,Thursday,8258.41385,,
2019-09-06,Friday,8265.38489,,start
2019-09-07,Saturday,8265.38489,imputed from 8057,
2019-09-08,Sunday,8265.38489,imputed from 8058,
2019-09-09,Monday,8271.13053,,
2019-09-10,Tuesday,8321.63383,,
2019-09-11,Wednesday,8396.50019,,
2019-09-12,Thursday,8386.60294,,
2019-09-13,Friday,8515.0929,,start
2019-09-14,Saturday,8515.0929,imputed from 8064,
2019-09-15,Sunday,8515.0929,imputed from 8065,
2019-09-16,Monday,8471.38856,,
2019-09-17,Tuesday,8491.10027,,
2019-09-18,Wednesday,8494.44457,,
2019-09-19,Thursday,8545.10026,,
2019-09-20,Friday,8507.91488,,start
2019-09-21,Saturday,8507.91488,imputed from 8071,
2019-09-22,Sunday,8507.91488,imputed from 8072,
2019-09-23,Monday,8431.74391,,
2019-09-24,Tuesday,8383.54247,,
2019-09-25,Wednesday,8341.54526,,
2019-09-26,Thursday,8427.57903,,
2019-09-27,Friday,8464.14336,,start
2019-09-28,Saturday,8464.14336,imputed from 8078,
2019-09-29,Sunday,8464.14336,imputed from 8079,
2019-09-30,Monday,8508.79004,,
2019-10-01,Tuesday,8423.84656,,
2019-10-02,Wednesday,8173.26036,,
2019-10-03,Thursday,8173.29086,,
2019-10-04,Friday,8204.03784,,start
2019-10-05,Saturday,8204.03784,imputed from 8085,
2019-10-06,Sunday,8204.03784,imputed from 8086,
2019-10-07,Monday,8247.09414,,
2019-10-08,Tuesday,8136.40527,,
2019-10-09,Wednesday,8148.66661,,
2019-10-10,Thursday,8318.28716,,
2019-10-11,Friday,8560.07331,,start
2019-10-12,Saturday,8560.07331,imputed from 8092,
2019-10-13,Sunday,8560.07331,imputed from 8093,
2019-10-14,Monday,8461.04161,,
2019-10-15,Tuesday,8615.84458,,
2019-10-16,Wednesday,8584.84229,,
2019-10-17,Thursday,8550.4455,,
2019-10-18,Friday,8539.75928,,start
2019-10-19,Saturday,8539.75928,imputed from 8099,
2019-10-20,Sunday,8539.75928,imputed from 8100,
2019-10-21,Monday,8589.26921,,
2019-10-22,Tuesday,8650.54633,,
2019-10-23,Wednesday,8676.30079,,
2019-10-24,Thursday,8754.64583,,
2019-10-25,Friday,8747.80539,,start
2019-10-26,Saturday,8747.80539,imputed from 8106,
2019-10-27,Sunday,8747.80539,imputed from 8107,
2019-10-28,Monday,8795.55148,,
2019-10-29,Tuesday,8735.42602,,
2019-10-30,Wednesday,8758.88995,,
2019-10-31,Thursday,8689.51665,,
2019-11-01,Friday,8705.5515,,start
2019-11-02,Saturday,8705.5515,imputed from 8113,
2019-11-03,Sunday,8705.5515,imputed from 8114,
2019-11-04,Monday,8781.83789,,
2019-11-05,Tuesday,8848.04531,,
2019-11-06,Wednesday,8829.881,,
2019-11-07,Thursday,8862.4155,,
2019-11-08,Friday,8788.67166,,start
2019-11-09,Saturday,8788.67166,imputed from 8120,
2019-11-10,Sunday,8788.67166,imputed from 8121,
2019-11-11,Monday,8764.10936,,
2019-11-12,Tuesday,8828.59752,,
2019-11-13,Wednesday,8760.07343,,
2019-11-14,Thursday,8725.26127,,
2019-11-15,Friday,8754.62697,,start
2019-11-16,Saturday,8754.62697,imputed from 8127,
2019-11-17,Sunday,8754.62697,imputed from 8128,
2019-11-18,Monday,8781.32358,,
2019-11-19,Tuesday,8795.29408,,
2019-11-20,Wednesday,8734.35419,,
2019-11-21,Thursday,8701.68875,,
2019-11-22,Friday,8805.52532,,start
2019-11-23,Saturday,8805.52532,imputed from 8134,
2019-11-24,Sunday,8805.52532,imputed from 8135,
2019-11-25,Monday,8925.13064,,
2019-11-26,Tuesday,8927.44751,,
2019-11-27,Wednesday,8980.30188,,
2019-11-28,Thursday,8981.88769,,
2019-11-29,Friday,8946.94488,,start
2019-11-30,Saturday,8946.94488,imputed from 8141,
2019-12-01,Sunday,8946.94488,imputed from 8142,
2019-12-02,Monday,8784.44425,,
2019-12-03,Tuesday,8640.19588,,
2019-12-04,Wednesday,8736.98629,,
2019-12-05,Thursday,8717.29006,,
2019-12-06,Friday,8847.53005,,start
2019-12-07,Saturday,8847.53005,imputed from 8148,
2019-12-08,Sunday,8847.53005,imputed from 8149,
2019-12-09,Monday,8830.78099,,
2019-12-10,Tuesday,8806.18509,,
2019-12-11,Wednesday,8803.86936,,
2019-12-12,Thursday,8856.97994,,
2019-12-13,Friday,9057.22165,,start
2019-12-14,Saturday,9057.22165,imputed from 8155,
2019-12-15,Sunday,9057.22165,imputed from 8156,
2019-12-16,Monday,9292.37698,,
2019-12-17,Tuesday,9101.2506,,
2019-12-18,Wednesday,9106.59517,,
2019-12-19,Thursday,9081.06784,,
2019-12-20,Friday,9114.71362,,start
2019-12-21,Saturday,9114.71362,imputed from 8162,
2019-12-22,Sunday,9114.71362,imputed from 8163,
2019-12-23,Monday,9098.44927,,
2019-12-24,Tuesday,9119.93411,,
2019-12-25,Wednesday,9119.93411,imputed from 8166,
2019-12-26,Thursday,9157.87608,,
2019-12-27,Friday,9156.79487,,start
2019-12-28,Saturday,9156.79487,imputed from 8169,
2019-12-29,Sunday,9156.79487,imputed from 8170,
2019-12-30,Monday,9064.28089,,
2019-12-31,Tuesday,9102.76975,,
2020-01-01,Wednesday,9102.76975,imputed from 8173,
2020-01-02,Thursday,9130.89136,,
2020-01-03,Friday,9084.32696,,start
2020-01-04,Saturday,9084.32696,imputed from 8176,
2020-01-05,Sunday,9084.32696,imputed from 8177,
2020-01-06,Monday,9056.14104,,
2020-01-07,Tuesday,9060.7376,,
2020-01-08,Wednesday,9066.40032,,
2020-01-09,Thursday,9060.74042,,
2020-01-10,Friday,9059.02786,,start
2020-01-11,Saturday,9059.02786,imputed from 8183,
2020-01-12,Sunday,9059.02786,imputed from 8184,
2020-01-13,Monday,9007.56811,,
2020-01-14,Tuesday,9028.3024,,
2020-01-15,Wednesday,9009.38896,,
2020-01-16,Thursday,9010.4987,,
2020-01-17,Friday,9089.05149,,start
2020-01-18,Saturday,9089.05149,imputed from 8190,
2020-01-19,Sunday,9089.05149,imputed from 8191,
2020-01-20,Monday,9050.99443,,
2020-01-21,Tuesday,9025.87432,,
2020-01-22,Wednesday,9037.78427,,
2020-01-23,Thursday,8952.23262,,
2020-01-24,Friday,9050.42318,,start
2020-01-25,Saturday,9050.42318,imputed from 8197,
2020-01-26,Sunday,9050.42318,imputed from 8198,
2020-01-27,Monday,8815.55967,,
2020-01-28,Tuesday,8889.45156,,
2020-01-29,Wednesday,8918.91934,,
2020-01-30,Thursday,8786.28919,,
2020-01-31,Friday,8694.25939,,start
2020-02-01,Saturday,8694.25939,imputed from 8204,
2020-02-02,Sunday,8694.25939,imputed from 8205,
2020-02-03,Monday,8656.39269,,
2020-02-04,Tuesday,8826.36747,,
2020-02-05,Wednesday,8893.44117,,
2020-02-06,Thursday,8893.29635,,
2020-02-07,Friday,8841.38387,,start
2020-02-08,Saturday,8841.38387,imputed from 8211,
2020-02-09,Sunday,8841.38387,imputed from 8212,
2020-02-10,Monday,8823.0345,,
2020-02-11,Tuesday,8908.03967,,
2020-02-12,Wednesday,8968.80199,,
2020-02-13,Thursday,8941.9308,,
2020-02-14,Friday,8919.86356,,start
2020-02-15,Saturday,8919.86356,imputed from 8218,
2020-02-16,Sunday,8919.86356,imputed from 8219,
2020-02-17,Monday,8930.63646,,
2020-02-18,Tuesday,8856.21006,,
2020-02-19,Wednesday,8916.4039,,
2020-02-20,Thursday,8882.17573,,
2020-02-21,Friday,8838.8642,,start
2020-02-22,Saturday,8838.8642,imputed from 8225,
2020-02-23,Sunday,8838.8642,imputed from 8226,
2020-02-24,Monday,8503.9223,,
2020-02-25,Tuesday,8384.17364,,
2020-02-26,Wednesday,8359.6456,,
2020-02-27,Thursday,8041.39791,,
2020-02-28,Friday,7640.54629,,start
2020-02-29,Saturday,7640.54629,imputed from 8232,
2020-03-01,Sunday,7640.54629,imputed from 8233,
2020-03-02,Monday,7694.33027,,
2020-03-03,Tuesday,7770.00798,,
2020-03-04,Wednesday,7889.21058,,
2020-03-05,Thursday,7788.33276,,
2020-03-06,Friday,7464.36826,,start
2020-03-07,Saturday,7464.36826,imputed from 8239,
2020-03-08,Sunday,7464.36826,imputed from 8240,
2020-03-09,Monday,6887.85639,,
2020-03-10,Tuesday,6860.07645,,
2020-03-11,Wednesday,6697.20023,,
2020-03-12,Thursday,5989.37452,,
2020-03-13,Friday,5946.4862,,start
2020-03-14,Saturday,5946.4862,imputed from 8246,
2020-03-15,Sunday,5946.4862,imputed from 8247,
2020-03-16,Monday,5614.92943,,
2020-03-17,Tuesday,5820.456,,
2020-03-18,Wednesday,5443.60761,,
2020-03-19,Thursday,5553.34134,,
2020-03-20,Friday,5563.67539,,start
2020-03-21,Saturday,5563.67539,imputed from 8253,
2020-03-22,Sunday,5563.67539,imputed from 8254,
2020-03-23,Monday,5296.5412,,
2020-03-24,Tuesday,5841.60349,,
2020-03-25,Wednesday,6144.65152,,
2020-03-26,Thursday,6387.42606,,
2020-03-27,Friday,6154.40015,,start
2020-03-28,Saturday,6154.40015,imputed from 8260,
2020-03-29,Sunday,6154.40015,imputed from 8261,
2020-03-30,Monday,6278.87738,,
2020-03-31,Tuesday,6414.61618,,
2020-04-01,Wednesday,6177.54568,,
2020-04-02,Thursday,6247.7947,,
2020-04-03,Friday,6135.11173,,start
2020-04-04,Saturday,6135.11173,imputed from 8267,
2020-04-05,Sunday,6135.11173,imputed from 8268,
2020-04-06,Monday,6371.93995,,
2020-04-07,Tuesday,6462.53805,,
2020-04-08,Wednesday,6458.07633,,
2020-04-09,Thursday,6653.48569,,
2020-04-10,Friday,6653.48569,imputed from 8273,start
2020-04-11,Saturday,6653.48569,imputed from 8274,
2020-04-12,Sunday,6653.48569,imputed from 8275,
2020-04-13,Monday,6692.97512,,
2020-04-14,Tuesday,6651.68887,,
2020-04-15,Wednesday,6404.32696,,
2020-04-16,Thursday,6461.52002,,
2020-04-17,Friday,6603.02645,,start
2020-04-18,Saturday,6603.02645,imputed from 8281,
2020-04-19,Sunday,6603.02645,imputed from 8282,
2020-04-20,Monday,6632.9431,,
2020-04-21,Tuesday,6370.70062,,
2020-04-22,Wednesday,6552.25177,,
2020-04-23,Thursday,6639.68503,,
2020-04-24,Friday,6568.49278,,start
2020-04-25,Saturday,6568.49278,imputed from 8288,
2020-04-26,Sunday,6568.49278,imputed from 8289,
2020-04-27,Monday,6694.19438,,
2020-04-28,Tuesday,6834.84229,,
2020-04-29,Wednesday,7048.41488,,
2020-04-30,Thursday,6801.5437,,
2020-05-01,Friday,6550.44683,,start
2020-05-02,Saturday,6550.44683,imputed from 8295,
2020-05-03,Sunday,6550.44683,imputed from 8296,
2020-05-04,Monday,6543.2333,,
2020-05-05,Tuesday,6712.07562,,
2020-05-06,Wednesday,6672.57987,,
2020-05-07,Thursday,6778.72462,,
2020-05-08,Friday,6787.65689,,start
2020-05-09,Saturday,6787.65689,imputed from 8302,
2020-05-10,Sunday,6787.65689,imputed from 8303,
2020-05-11,Monday,6758.86234,,
2020-05-12,Tuesday,6781.92904,,
2020-05-13,Wednesday,6645.56141,,
2020-05-14,Thursday,6466.02992,,
2020-05-15,Friday,6493.55032,,start
2020-05-16,Saturday,6493.55032,imputed from 8309,
2020-05-17,Sunday,6493.55032,imputed from 8310,
2020-05-18,Monday,6804.8211,,
2020-05-19,Tuesday,6790.04376,,
2020-05-20,Wednesday,6805.57913,,
2020-05-21,Thursday,6779.22794,,
2020-05-22,Friday,6745.23,,start
2020-05-23,Saturday,6745.23,imputed from 8316,
2020-05-24,Sunday,6745.23,imputed from 8317,
2020-05-25,Monday,6747.56647,,
2020-05-26,Tuesday,6869.56028,,
2020-05-27,Wednesday,6912.20916,,
2020-05-28,Thursday,7033.40401,,
2020-05-29,Friday,6824.21331,,start
2020-05-30,Saturday,6824.21331,imputed from 8323,
2020-05-31,Sunday,6824.21331,imputed from 8324,
2020-06-01,Monday,7023.92066,,
2020-06-02,Tuesday,7130.2166,,
2020-06-03,Wednesday,7348.39975,,
2020-06-04,Thursday,7251.11045,,
2020-06-05,Friday,7522.10293,,start
2020-06-06,Saturday,7522.10293,imputed from 8330,
2020-06-07,Sunday,7522.10293,imputed from 8331,
2020-06-08,Monday,7483.24578,,
2020-06-09,Tuesday,7284.29411,,
2020-06-10,Wednesday,7248.78528,,
2020-06-11,Thursday,6864.12204,,
2020-06-12,Friday,6900.99433,,start
2020-06-13,Saturday,6900.99433,imputed from 8337,
2020-06-14,Sunday,6900.99433,imputed from 8338,
2020-06-15,Monday,6867.06942,,
2020-06-16,Tuesday,7095.70822,,
2020-06-17,Wednesday,7085.92409,,
2020-06-18,Thursday,6980.41481,,
2020-06-19,Friday,7037.57925,,start
2020-06-20,Saturday,7037.57925,imputed from 8344,
2020-06-21,Sunday,7037.57925,imputed from 8345,
2020-06-22,Monday,7010.76577,,
2020-06-23,Tuesday,7114.25042,,
2020-06-24,Wednesday,6872.86432,,
2020-06-25,Thursday,6894.90063,,
2020-06-26,Friday,6865.93119,,start
2020-06-27,Saturday,6865.93119,imputed from 8351,
2020-06-28,Sunday,6865.93119,imputed from 8352,
2020-06-29,Monday,6940.98053,,
2020-06-30,Tuesday,6895.90251,,
2020-07-01,Wednesday,6908.40031,,
2020-07-02,Thursday,6993.0825,,
2020-07-03,Friday,6881.59539,,start
2020-07-04,Saturday,6881.59539,imputed from 8358,
2020-07-05,Sunday,6881.59539,imputed from 8359,
2020-07-06,Monday,7024.98534,,
2020-07-07,Tuesday,6964.97803,,
2020-07-08,Wednesday,6916.91093,,
2020-07-09,Thursday,6823.26483,,
2020-07-10,Friday,6891.79018,,start
2020-07-11,Saturday,6891.79018,imputed from 8365,
2020-07-12,Sunday,6891.79018,imputed from 8366,
2020-07-13,Monday,6981.62918,,
2020-07-14,Tuesday,6915.87041,,
2020-07-15,Wednesday,7130.35356,,
2020-07-16,Thursday,7072.03675,,
2020-07-17,Friday,7054.44331,,start
2020-07-18,Saturday,7054.44331,imputed from 8372,
2020-07-19,Sunday,7054.44331,imputed from 8373,
2020-07-20,Monday,7082.60099,,
2020-07-21,Tuesday,7088.1628,,
2020-07-22,Wednesday,6993.87643,,
2020-07-23,Thursday,6973.21735,,
2020-07-24,Friday,6870.50395,,start
2020-07-25,Saturday,6870.50395,imputed from 8379,
2020-07-26,Sunday,6870.50395,imputed from 8380,
2020-07-27,Monday,6889.93965,,
2020-07-28,Tuesday,6929.11411,,
2020-07-29,Wednesday,6918.22442,,
2020-07-30,Thursday,6767.74012,,
2020-07-31,Friday,6737.09031,,start
2020-08-01,Saturday,6737.09031,imputed from 8386,
2020-08-02,Sunday,6737.09031,imputed from 8387,
2020-08-03,Monday,6891.04833,,
2020-08-04,Tuesday,6855.40983,,
2020-08-05,Wednesday,6908.04583,,
2020-08-06,Thursday,6878.25727,,
2020-08-07,Friday,6836.96559,,start
2020-08-08,Saturday,6836.96559,imputed from 8393,
2020-08-09,Sunday,6836.96559,imputed from 8394,
2020-08-10,Monday,6892.49594,,
2020-08-11,Tuesday,7012.75355,,
2020-08-12,Wednesday,7116.36589,,
2020-08-13,Thursday,7046.16894,,
2020-08-14,Friday,6930.46072,,start
2020-08-15,Saturday,6930.46072,imputed from 8400,
2020-08-16,Sunday,6930.46072,imputed from 8401,
2020-08-17,Monday,6957.64256,,
2020-08-18,Tuesday,6924.238,,
2020-08-19,Wednesday,7012.96269,,
2020-08-20,Thursday,6895.42926,,
2020-08-21,Friday,6850.80444,,start
2020-08-22,Saturday,6850.80444,imputed from 8407,
2020-08-23,Sunday,6850.80444,imputed from 8408,
2020-08-24,Monday,6949.42319,,
2020-08-25,Tuesday,6888.25217,,
2020-08-26,Wednesday,6928.97567,,
2020-08-27,Thursday,6894.84412,,
2020-08-28,Friday,6878.59453,,start
2020-08-29,Saturday,6878.59453,imputed from 8414,
2020-08-30,Sunday,6878.59453,imputed from 8415,
2020-08-31,Monday,6888.89343,,
2020-09-01,Tuesday,6811.59405,,
2020-09-02,Wednesday,6901.73988,,
2020-09-03,Thursday,6751.90631,,
2020-09-04,Friday,6700.58464,,start
2020-09-05,Saturday,6700.58464,imputed from 8421,
2020-09-06,Sunday,6700.58464,imputed from 8422,
2020-09-07,Monday,6856.17711,,
2020-09-08,Tuesday,6780.29414,,
2020-09-09,Wednesday,6854.67442,,
2020-09-10,Thursday,6707.34414,,
2020-09-11,Friday,6725.7298,,start
2020-09-12,Saturday,6725.7298,imputed from 8428,
2020-09-13,Sunday,6725.7298,imputed from 8429,
2020-09-14,Monday,6741.77366,,
2020-09-15,Tuesday,6856.99067,,
2020-09-16,Wednesday,6856.86149,,
2020-09-17,Thursday,6824.22688,,
2020-09-18,Friday,6782.98563,,start
2020-09-19,Saturday,6782.98563,imputed from 8435,
2020-09-20,Sunday,6782.98563,imputed from 8436,
2020-09-21,Monday,6496.5556,,
2020-09-22,Tuesday,6549.96838,,
2020-09-23,Wednesday,6651.55078,,
2020-09-24,Thursday,6584.01638,,
2020-09-25,Friday,6587.47848,,start
2020-09-26,Saturday,6587.47848,imputed from 8442,
2020-09-27,Sunday,6587.47848,imputed from 8443,
2020-09-28,Monday,6757.16154,,
2020-09-29,Tuesday,6671.90678,,
2020-09-30,Wednesday,6682.32454,,
2020-10-01,Thursday,6664.94746,,
2020-10-02,Friday,6708.14501,,start
2020-10-03,Saturday,6708.14501,imputed from 8449,
2020-10-04,Sunday,6708.14501,imputed from 8450,
2020-10-05,Monday,6767.79476,,
2020-10-06,Tuesday,6742.87431,,
2020-10-07,Wednesday,6744.26854,,
2020-10-08,Thursday,6804.65894,,
2020-10-09,Friday,6823.23474,,start
2020-10-10,Saturday,6823.23474,imputed from 8456,
2020-10-11,Sunday,6823.23474,imputed from 8457,
2020-10-12,Monday,6826.22665,,
2020-10-13,Tuesday,6768.54807,,
2020-10-14,Wednesday,6754.50512,,
2020-10-15,Thursday,6592.06467,,
2020-10-16,Friday,6714.89069,,start
2020-10-17,Saturday,6714.89069,imputed from 8463,
2020-10-18,Sunday,6714.89069,imputed from 8464,
2020-10-19,Monday,6657.27246,,
2020-10-20,Tuesday,6628.94687,,
2020-10-21,Wednesday,6572.86228,,
2020-10-22,Thursday,6584.65903,,
2020-10-23,Friday,6609.50851,,start
2020-10-24,Saturday,6609.50851,imputed from 8470,
2020-10-25,Sunday,6609.50851,imputed from 8471,
2020-10-26,Monday,6550.64123,,
2020-10-27,Tuesday,6506.63317,,
2020-10-28,Wednesday,6295.36252,,
2020-10-29,Thursday,6313.58576,,
2020-10-30,Friday,6349.12559,,start
2020-10-31,Saturday,6349.12559,imputed from 8477,
2020-11-01,Sunday,6349.12559,imputed from 8478,
2020-11-02,Monday,6431.98719,,
2020-11-03,Tuesday,6588.1682,,
2020-11-04,Wednesday,6677.41684,,
2020-11-05,Thursday,6715.09844,,
2020-11-06,Friday,6693.71307,,start
2020-11-07,Saturday,6693.71307,imputed from 8484,
2020-11-08,Sunday,6693.71307,imputed from 8485,
2020-11-09,Monday,7118.04605,,
2020-11-10,Tuesday,7311.05399,,
2020-11-11,Wednesday,7422.63791,,
2020-11-12,Thursday,7314.47281,,
2020-11-13,Friday,7312.58335,,start
2020-11-14,Saturday,7312.58335,imputed from 8491,
2020-11-15,Sunday,7312.58335,imputed from 8492,
2020-11-16,Monday,7429.50863,,
2020-11-17,Tuesday,7361.98856,,
2020-11-18,Wednesday,7411.39295,,
2020-11-19,Thursday,7342.328,,
2020-11-20,Friday,7374.62068,,start
2020-11-21,Saturday,7374.62068,imputed from 8498,
2020-11-22,Sunday,7374.62068,imputed from 8499,
2020-11-23,Monday,7393.01802,,
2020-11-24,Tuesday,7505.97701,,
2020-11-25,Wednesday,7446.65543,,
2020-11-26,Thursday,7396.30404,,
2020-11-27,Friday,7372.41212,,start
2020-11-28,Saturday,7372.41212,imputed from 8505,
2020-11-29,Sunday,7372.41212,imputed from 8506,
2020-11-30,Monday,7318.62481,,
2020-12-01,Tuesday,7412.03353,,
2020-12-02,Wednesday,7420.59508,,
2020-12-03,Thursday,7489.60406,,
2020-12-04,Friday,7545.51183,,start
2020-12-05,Saturday,7545.51183,imputed from 8512,
2020-12-06,Sunday,7545.51183,imputed from 8513,
2020-12-07,Monday,7485.77609,,
2020-12-08,Tuesday,7483.63226,,
2020-12-09,Wednesday,7518.42471,,
2020-12-10,Thursday,7504.88895,,
2020-12-11,Friday,7404.48502,,start
2020-12-12,Saturday,7404.48502,imputed from 8519,
2020-12-13,Sunday,7404.48502,imputed from 8520,
2020-12-14,Monday,7423.06919,,
2020-12-15,Tuesday,7449.09484,,
2020-12-16,Wednesday,7534.84127,,
2020-12-17,Thursday,7584.18893,,
2020-12-18,Friday,7490.80283,,start
2020-12-19,Saturday,7490.80283,imputed from 8526,
2020-12-20,Sunday,7490.80283,imputed from 8527,
2020-12-21,Monday,7295.26796,,
2020-12-22,Tuesday,7365.99925,,
2020-12-23,Wednesday,7474.6009,,
2020-12-24,Thursday,7544.33702,,
2020-12-25,Friday,7544.33702,imputed from 8532,start
2020-12-26,Saturday,7544.33702,imputed from 8533,
2020-12-27,Sunday,7544.33702,imputed from 8534,
2020-12-28,Monday,7482.9607,,
2020-12-29,Tuesday,7578.77172,,
2020-12-30,Wednesday,7564.84982,,
2020-12-31,Thursday,7511.4901,,
2021-01-01,Friday,7511.4901,imputed from 8539,start
2021-01-02,Saturday,7511.4901,imputed from 8540,
2021-01-03,Sunday,7511.4901,imputed from 8541,
2021-01-04,Monday,7559.44627,,
2021-01-05,Tuesday,7591.81473,,
2021-01-06,Wednesday,7901.79175,,
2021-01-07,Thursday,7926.7363,,
2021-01-08,Friday,7942.83769,,start
2021-01-09,Saturday,7942.83769,imputed from 8547,
2021-01-10,Sunday,7942.83769,imputed from 8548,
2021-01-11,Monday,7869.95455,,
2021-01-12,Tuesday,7868.31526,,
2021-01-13,Wednesday,7856.91889,,
2021-01-14,Thursday,7932.07738,,
2021-01-15,Friday,7837.4467,,start
2021-01-16,Saturday,7837.4467,imputed from 8554,
2021-01-17,Sunday,7837.4467,imputed from 8555,
2021-01-18,Monday,7828.02671,,
2021-01-19,Tuesday,7817.87605,,
2021-01-20,Wednesday,7864.94849,,
2021-01-21,Thursday,7858.34935,,
2021-01-22,Friday,7796.55765,,start
2021-01-23,Saturday,7796.55765,imputed from 8561,
2021-01-24,Sunday,7796.55765,imputed from 8562,
2021-01-25,Monday,7744.95934,,
2021-01-26,Tuesday,7804.92698,,
2021-01-27,Wednesday,7692.37083,,
2021-01-28,Thursday,7648.86219,,
2021-01-29,Friday,7517.18514,,start
2021-01-30,Saturday,7517.18514,imputed from 8568,
2021-01-31,Sunday,7517.18514,imputed from 8569,
2021-02-01,Monday,7623.09044,,
2021-02-02,Tuesday,7685.82356,,
2021-02-03,Wednesday,7673.70173,,
2021-02-04,Thursday,7712.28956,,
2021-02-05,Friday,7709.02224,,start
2021-02-06,Saturday,7709.02224,imputed from 8575,
2021-02-07,Sunday,7709.02224,imputed from 8576,
2021-02-08,Monday,7749.8252,,
2021-02-09,Tuesday,7730.05173,,
2021-02-10,Wednesday,7714.64571,,
2021-02-11,Thursday,7712.58309,,
2021-02-12,Friday,7814.20171,,start
2021-02-13,Saturday,7814.20171,imputed from 8582,
2021-02-14,Sunday,7814.20171,imputed from 8583,
2021-02-15,Monday,8053.58961,,
2021-02-16,Tuesday,8049.72402,,
2021-02-17,Wednesday,8026.67278,,
2021-02-18,Thursday,7962.7349,,
2021-02-19,Friday,8036.89525,,start
2021-02-20,Saturday,8036.89525,imputed from 8589,
2021-02-21,Sunday,8036.89525,imputed from 8590,
2021-02-22,Monday,8035.71467,,
2021-02-23,Tuesday,8110.358,,
2021-02-24,Wednesday,8207.90276,,
2021-02-25,Thursday,8166.33637,,
2021-02-26,Friday,7911.33055,,start
2021-02-27,Saturday,7911.33055,imputed from 8596,
2021-02-28,Sunday,7911.33055,imputed from 8597,
2021-03-01,Monday,8075.07128,,
2021-03-02,Tuesday,8152.85251,,
2021-03-03,Wednesday,8248.24994,,
2021-03-04,Thursday,8303.38456,,
2021-03-05,Friday,8237.87643,,start
2021-03-06,Saturday,8237.87643,imputed from 8603,
2021-03-07,Sunday,8237.87643,imputed from 8604,
2021-03-08,Monday,8409.28603,,
2021-03-09,Tuesday,8399.25374,,
2021-03-10,Wednesday,8414.18243,,
2021-03-11,Thursday,8418.86052,,
2021-03-12,Friday,8457.63615,,start
2021-03-13,Saturday,8457.63615,imputed from 8610,
2021-03-14,Sunday,8457.63615,imputed from 8611,
2021-03-15,Monday,8417.70909,,
2021-03-16,Tuesday,8459.21618,,
2021-03-17,Wednesday,8414.83111,,
2021-03-18,Thursday,8492.85399,,
2021-03-19,Friday,8396.61054,,start
2021-03-20,Saturday,8396.61054,imputed from 8617,
2021-03-21,Sunday,8396.61054,imputed from 8618,
2021-03-22,Monday,8339.6548,,
2021-03-23,Tuesday,8340.51968,,
2021-03-24,Wednesday,8338.62271,,
2021-03-25,Thursday,8342.33489,,
2021-03-26,Friday,8464.94985,,start
2021-03-27,Saturday,8464.94985,imputed from 8624,
2021-03-28,Sunday,8464.94985,imputed from 8625,
2021-03-29,Monday,8443.86827,,
2021-03-30,Tuesday,8495.10491,,
2021-03-31,Wednesday,8476.55154,,
2021-04-01,Thursday,8495.08024,,
2021-04-02,Friday,8495.08024,imputed from 8630,start
2021-04-03,Saturday,8495.08024,imputed from 8631,
2021-04-04,Sunday,8495.08024,imputed from 8632,
2021-04-05,Monday,8499.79063,,
2021-04-06,Tuesday,8520.27068,,
2021-04-07,Wednesday,8521.78904,,
2021-04-08,Thursday,8536.26844,,
2021-04-09,Friday,8527.1551,,start
2021-04-10,Saturday,8527.1551,imputed from 8638,
2021-04-11,Sunday,8527.1551,imputed from 8639,
2021-04-12,Monday,8475.69243,,
