date,weekday,CL1_Comdty_PX-LAST-CHF,imputed,CL1_Comdty_start
2020-04-05,Sunday,29.91354,imputed from 8268,
2020-04-06,Monday,27.49992,,
2020-04-07,Tuesday,24.74573,,
2020-04-08,Wednesday,26.2909,,
2020-04-09,Thursday,23.72661,,
2020-04-10,Friday,23.72661,imputed from 8273,start
2020-04-11,Saturday,23.72661,imputed from 8274,
2020-04-12,Sunday,23.72661,imputed from 8275,
2020-04-13,Monday,23.369,,
2020-04-14,Tuesday,20.85342,,
2020-04-15,Wednesday,20.66886,,
2020-04-16,Thursday,20.79533,,
2020-04-17,Friday,19.07154,,start
2020-04-18,Saturday,19.07154,imputed from 8281,
2020-04-19,Sunday,19.07154,imputed from 8282,
2020-04-20,Monday,-39.27279,,
2020-04-21,Tuesday,10.48048,,
2020-04-22,Wednesday,12.50423,,
2020-04-23,Thursday,14.98473,,
2020-04-24,Friday,15.43176,,start
2020-04-25,Saturday,15.43176,imputed from 8288,
2020-04-26,Sunday,15.43176,imputed from 8289,
2020-04-27,Monday,11.64691,,
2020-04-28,Tuesday,11.22749,,
2020-04-29,Wednesday,13.72477,,
2020-04-30,Thursday,16.99378,,
2020-05-01,Friday,17.73274,,start
2020-05-02,Saturday,17.73274,imputed from 8295,
2020-05-03,Sunday,17.73274,imputed from 8296,
2020-05-04,Monday,18.37857,,
2020-05-05,Tuesday,22.30684,,
2020-05-06,Wednesday,21.81376,,
2020-05-07,Thursday,21.41807,,
2020-05-08,Friday,22.41029,,start
2020-05-09,Saturday,22.41029,imputed from 8302,
2020-05-10,Sunday,22.41029,imputed from 8303,
2020-05-11,Monday,21.92086,,
2020-05-12,Tuesday,23.32348,,
2020-05-13,Wednesday,22.94154,,
2020-05-14,Thursday,25.06248,,
2020-05-15,Friday,26.73006,,start
2020-05-16,Saturday,26.73006,imputed from 8309,
2020-05-17,Sunday,26.73006,imputed from 8310,
2020-05-18,Monday,28.8711,,
2020-05-19,Tuesday,29.48505,,
2020-05-20,Wednesday,30.68042,,
2020-05-21,Thursday,31.2321,,
2020-05-22,Friday,30.69093,,start
2020-05-23,Saturday,30.69093,imputed from 8316,
2020-05-24,Sunday,30.69093,imputed from 8317,
2020-05-25,Monday,30.69093,imputed from 8318,
2020-05-26,Tuesday,31.50413,,
2020-05-27,Wednesday,30.17268,,
2020-05-28,Thursday,30.83077,,
2020-05-29,Friday,32.3981,,start
2020-05-30,Saturday,32.3981,imputed from 8323,
2020-05-31,Sunday,32.3981,imputed from 8324,
2020-06-01,Monday,32.33564,,
2020-06-02,Tuesday,33.60659,,
2020-06-03,Wednesday,34.04128,,
2020-06-04,Thursday,33.93779,,
2020-06-05,Friday,36.12691,,start
2020-06-06,Saturday,36.12691,imputed from 8330,
2020-06-07,Sunday,36.12691,imputed from 8331,
2020-06-08,Monday,34.70339,,
2020-06-09,Tuesday,35.08924,,
2020-06-10,Wednesday,35.54115,,
2020-06-11,Thursday,32.39109,,
2020-06-12,Friday,32.80504,,start
2020-06-13,Saturday,32.80504,imputed from 8337,
2020-06-14,Sunday,32.80504,imputed from 8338,
2020-06-15,Monday,33.41751,,
2020-06-16,Tuesday,34.58462,,
2020-06-17,Wednesday,34.24578,,
2020-06-18,Thursday,35.09129,,
2020-06-19,Friday,35.89459,,start
2020-06-20,Saturday,35.89459,imputed from 8344,
2020-06-21,Sunday,35.89459,imputed from 8345,
2020-06-22,Monday,36.3898,,
2020-06-23,Tuesday,35.96159,,
2020-06-24,Wednesday,33.94173,,
2020-06-25,Thursday,34.60859,,
2020-06-26,Friday,34.37398,,start
2020-06-27,Saturday,34.37398,imputed from 8351,
2020-06-28,Sunday,34.37398,imputed from 8352,
2020-06-29,Monday,35.64549,,
2020-06-30,Tuesday,35.06687,,
2020-07-01,Wednesday,35.50168,,
2020-07-02,Thursday,36.26467,,
2020-07-03,Friday,36.26467,imputed from 8357,start
2020-07-04,Saturday,36.26467,imputed from 8358,
2020-07-05,Sunday,36.26467,imputed from 8359,
2020-07-06,Monday,36.06295,,
2020-07-07,Tuesday,36.0579,,
2020-07-08,Wednesday,36.15606,,
2020-07-09,Thursday,35.12539,,
2020-07-10,Friday,35.969,,start
2020-07-11,Saturday,35.969,imputed from 8365,
2020-07-12,Sunday,35.969,imputed from 8366,
2020-07-13,Monday,35.55472,,
2020-07-14,Tuesday,35.65101,,
2020-07-15,Wednesday,36.68153,,
2020-07-16,Thursday,36.25015,,
2020-07-17,Friday,35.92794,,start
2020-07-18,Saturday,35.92794,imputed from 8372,
2020-07-19,Sunday,35.92794,imputed from 8373,
2020-07-20,Monday,36.15346,,
2020-07-21,Tuesday,36.90322,,
2020-07-22,Wednesday,36.75117,,
2020-07-23,Thursday,35.84487,,
2020-07-24,Friday,35.94725,,start
2020-07-25,Saturday,35.94725,imputed from 8379,
2020-07-26,Sunday,35.94725,imputed from 8380,
2020-07-27,Monday,36.14255,,
2020-07-28,Tuesday,35.50496,,
2020-07-29,Wednesday,35.57931,,
2020-07-30,Thursday,34.34011,,
2020-07-31,Friday,34.70579,,start
2020-08-01,Saturday,34.70579,imputed from 8386,
2020-08-02,Sunday,34.70579,imputed from 8387,
2020-08-03,Monday,35.57576,,
2020-08-04,Tuesday,36.01298,,
2020-08-05,Wednesday,36.11762,,
2020-08-06,Thursday,36.03885,,
2020-08-07,Friday,35.57121,,start
2020-08-08,Saturday,35.57121,imputed from 8393,
2020-08-09,Sunday,35.57121,imputed from 8394,
2020-08-10,Monday,36.20046,,
2020-08-11,Tuesday,35.95489,,
2020-08-12,Wednesday,36.68961,,
2020-08-13,Thursday,36.28002,,
2020-08-14,Friday,36.05075,,start
2020-08-15,Saturday,36.05075,imputed from 8400,
2020-08-16,Sunday,36.05075,imputed from 8401,
2020-08-17,Monday,36.66425,,
2020-08-18,Tuesday,36.53877,,
2020-08-19,Wednesday,36.96989,,
2020-08-20,Thursday,36.52382,,
2020-08-21,Friday,36.52382,imputed from 8406,start
2020-08-22,Saturday,36.52382,imputed from 8407,
2020-08-23,Sunday,36.52382,imputed from 8408,
2020-08-24,Monday,36.65669,,
2020-08-25,Tuesday,37.21905,,
2020-08-26,Wednesday,37.18784,,
2020-08-27,Thursday,36.98541,,
2020-08-28,Friday,36.71831,,start
2020-08-29,Saturday,36.71831,imputed from 8414,
2020-08-30,Sunday,36.71831,imputed from 8415,
2020-08-31,Monday,36.32619,,
2020-09-01,Tuesday,36.68423,,
2020-09-02,Wednesday,35.73728,,
2020-09-03,Thursday,35.56206,,
2020-09-04,Friday,34.32564,,start
2020-09-05,Saturday,34.32564,imputed from 8421,
2020-09-06,Sunday,34.32564,imputed from 8422,
2020-09-07,Monday,34.32564,imputed from 8423,
2020-09-08,Tuesday,31.811,,
2020-09-09,Wednesday,32.81954,,
2020-09-10,Thursday,31.99652,,
2020-09-11,Friday,32.05046,,start
2020-09-12,Saturday,32.05046,imputed from 8428,
2020-09-13,Sunday,32.05046,imputed from 8429,
2020-09-14,Monday,31.93054,,
2020-09-15,Tuesday,32.82995,,
2020-09-16,Wednesday,34.4385,,
2020-09-17,Thursday,35.19887,,
2020-09-18,Friday,35.29585,,start
2020-09-19,Saturday,35.29585,imputed from 8435,
2020-09-20,Sunday,35.29585,imputed from 8436,
2020-09-21,Monday,34.00656,,
2020-09-22,Tuesday,34.42197,,
2020-09-23,Wednesday,34.61695,,
2020-09-24,Thursday,35.08273,,
2020-09-25,Friday,35.14774,,start
2020-09-26,Saturday,35.14774,imputed from 8442,
2020-09-27,Sunday,35.14774,imputed from 8443,
2020-09-28,Monday,35.27027,,
2020-09-29,Tuesday,33.94028,,
2020-09-30,Wednesday,34.81923,,
2020-10-01,Thursday,33.42606,,
2020-10-02,Friday,32.03661,,start
2020-10-03,Saturday,32.03661,imputed from 8449,
2020-10-04,Sunday,32.03661,imputed from 8450,
2020-10-05,Monday,33.73978,,
2020-10-06,Tuesday,34.96425,,
2020-10-07,Wednesday,34.40156,,
2020-10-08,Thursday,35.51579,,
2020-10-09,Friday,34.70952,,start
2020-10-10,Saturday,34.70952,imputed from 8456,
2020-10-11,Sunday,34.70952,imputed from 8457,
2020-10-12,Monday,33.68334,,
2020-10-13,Tuesday,34.56396,,
2020-10-14,Wednesday,35.20136,,
2020-10-15,Thursday,35.19817,,
2020-10-16,Friday,35.16015,,start
2020-10-17,Saturday,35.16015,imputed from 8463,
2020-10-18,Sunday,35.16015,imputed from 8464,
2020-10-19,Monday,34.89081,,
2020-10-20,Tuesday,35.33567,,
2020-10-21,Wednesday,33.81585,,
2020-10-22,Thursday,34.44505,,
2020-10-23,Friday,33.70102,,start
2020-10-24,Saturday,33.70102,imputed from 8470,
2020-10-25,Sunday,33.70102,imputed from 8471,
2020-10-26,Monday,32.67851,,
2020-10-27,Tuesday,33.51597,,
2020-10-28,Wednesday,31.77778,,
2020-10-29,Thursday,30.97742,,
2020-10-30,Friday,30.65866,,start
2020-10-31,Saturday,30.65866,imputed from 8477,
2020-11-01,Sunday,30.65866,imputed from 8478,
2020-11-02,Monday,31.6459,,
2020-11-03,Tuesday,32.11279,,
2020-11-04,Wednesday,33.37601,,
2020-11-05,Thursday,32.83719,,
2020-11-06,Friday,31.20101,,start
2020-11-07,Saturday,31.20101,imputed from 8484,
2020-11-08,Sunday,31.20101,imputed from 8485,
2020-11-09,Monday,34.32529,,
2020-11-10,Tuesday,35.31802,,
2020-11-11,Wednesday,35.51878,,
2020-11-12,Thursday,35.1515,,
2020-11-13,Friday,34.24146,,start
2020-11-14,Saturday,34.24146,imputed from 8491,
2020-11-15,Sunday,34.24146,imputed from 8492,
2020-11-16,Monday,35.22757,,
2020-11-17,Tuesday,35.24621,,
2020-11-18,Wednesday,35.53893,,
2020-11-19,Thursday,35.56843,,
2020-11-20,Friday,35.90206,,start
2020-11-21,Saturday,35.90206,imputed from 8498,
2020-11-22,Sunday,35.90206,imputed from 8499,
2020-11-23,Monday,36.45571,,
2020-11-24,Tuesday,38.03864,,
2020-11-25,Wednesday,38.52955,,
2020-11-26,Thursday,38.52955,imputed from 8503,
2020-11-27,Friday,38.24682,,start
2020-11-28,Saturday,38.24682,imputed from 8505,
2020-11-29,Sunday,38.24682,imputed from 8506,
2020-11-30,Monday,38.12088,,
2020-12-01,Tuesday,37.23336,,
2020-12-02,Wednesday,37.66695,,
2020-12-03,Thursday,37.76307,,
2020-12-04,Friday,38.23313,,start
2020-12-05,Saturday,38.23313,imputed from 8512,
2020-12-06,Sunday,38.23313,imputed from 8513,
2020-12-07,Monday,37.77741,,
2020-12-08,Tuesday,37.61146,,
2020-12-09,Wednesday,37.62576,,
2020-12-10,Thursday,38.55435,,
2020-12-11,Friday,38.45476,,start
2020-12-12,Saturday,38.45476,imputed from 8519,
2020-12-13,Sunday,38.45476,imputed from 8520,
2020-12-14,Monday,38.64891,,
2020-12-15,Tuesday,39.15824,,
2020-12-16,Wednesday,39.36709,,
2020-12-17,Thursday,39.69941,,
2020-12-18,Friday,40.32512,,start
2020-12-19,Saturday,40.32512,imputed from 8526,
2020-12-20,Sunday,40.32512,imputed from 8527,
2020-12-21,Monday,39.23476,,
2020-12-22,Tuesday,38.61846,,
2020-12-23,Wednesday,39.48636,,
2020-12-24,Thursday,39.7281,,
2020-12-25,Friday,39.7281,imputed from 8532,start
2020-12-26,Saturday,39.7281,imputed from 8533,
2020-12-27,Sunday,39.7281,imputed from 8534,
2020-12-28,Monday,39.15525,,
2020-12-29,Tuesday,39.21939,,
2020-12-30,Wednesday,39.47915,,
2020-12-31,Thursday,39.67564,,
2021-01-01,Friday,39.67564,imputed from 8539,start
2021-01-02,Saturday,39.67564,imputed from 8540,
2021-01-03,Sunday,39.67564,imputed from 8541,
2021-01-04,Monday,38.77254,,
2021-01-05,Tuesday,40.49653,,
2021-01-06,Wednesday,41.19991,,
2021-01-07,Thursday,41.54579,,
2021-01-08,Friday,42.75616,,start
2021-01-09,Saturday,42.75616,imputed from 8547,
2021-01-10,Sunday,42.75616,imputed from 8548,
2021-01-11,Monday,42.91879,,
2021-01-12,Tuesday,43.69752,,
2021-01-13,Wednesday,43.36317,,
2021-01-14,Thursday,43.8645,,
2021-01-15,Friday,43.04784,,start
2021-01-16,Saturday,43.04784,imputed from 8554,
2021-01-17,Sunday,43.04784,imputed from 8555,
2021-01-18,Monday,43.04784,imputed from 8556,
2021-01-19,Tuesday,43.50864,,
2021-01-20,Wednesday,43.78609,,
2021-01-21,Thursday,43.44709,,
2021-01-22,Friday,42.72454,,start
2021-01-23,Saturday,42.72454,imputed from 8561,
2021-01-24,Sunday,42.72454,imputed from 8562,
2021-01-25,Monday,43.23059,,
2021-01-26,Tuesday,43.06069,,
2021-01-27,Wednesday,43.30101,,
2021-01-28,Thursday,42.89281,,
2021-01-29,Friday,42.88403,,start
2021-01-30,Saturday,42.88403,imputed from 8568,
2021-01-31,Sunday,42.88403,imputed from 8569,
2021-02-01,Monday,44.28951,,
2021-02-02,Tuesday,45.40646,,
2021-02-03,Wednesday,46.20329,,
2021-02-04,Thursday,46.88993,,
2021-02-05,Friday,47.19716,,start
2021-02-06,Saturday,47.19716,imputed from 8575,
2021-02-07,Sunday,47.19716,imputed from 8576,
2021-02-08,Monday,48.06281,,
2021-02-09,Tuesday,48.06312,,
2021-02-10,Wednesday,48.1426,,
2021-02-11,Thursday,47.85146,,
2021-02-12,Friday,48.91144,,start
2021-02-13,Saturday,48.91144,imputed from 8582,
2021-02-14,Sunday,48.91144,imputed from 8583,
2021-02-15,Monday,48.91144,imputed from 8584,
2021-02-16,Tuesday,49.43832,,
2021-02-17,Wednesday,50.66285,,
2021-02-18,Thursday,50.0486,,
2021-02-19,Friday,48.97367,,start
2021-02-20,Saturday,48.97367,imputed from 8589,
2021-02-21,Sunday,48.97367,imputed from 8590,
2021-02-22,Monday,50.79403,,
2021-02-23,Tuesday,51.25129,,
2021-02-24,Wednesday,52.7603,,
2021-02-25,Thursday,52.84962,,
2021-02-26,Friday,51.44927,,start
2021-02-27,Saturday,51.44927,imputed from 8596,
2021-02-28,Sunday,51.44927,imputed from 8597,
2021-03-01,Monday,50.99743,,
2021-03-02,Tuesday,50.22149,,
2021-03-03,Wednesday,51.74976,,
2021-03-04,Thursday,54.49592,,
2021-03-05,Friday,56.57734,,start
2021-03-06,Saturday,56.57734,imputed from 8603,
2021-03-07,Sunday,56.57734,imputed from 8604,
2021-03-08,Monday,55.95019,,
2021-03-09,Tuesday,54.6496,,
2021-03-10,Wednesday,55.14114,,
2021-03-11,Thursday,56.16536,,
2021-03-12,Friday,56.03372,,start
2021-03-13,Saturday,56.03372,imputed from 8610,
2021-03-14,Sunday,56.03372,imputed from 8611,
2021-03-15,Monday,55.80976,,
2021-03-16,Tuesday,55.14534,,
2021-03-17,Wednesday,55.07611,,
2021-03-18,Thursday,51.14325,,
2021-03-19,Friday,52.47787,,start
2021-03-20,Saturday,52.47787,imputed from 8617,
2021-03-21,Sunday,52.47787,imputed from 8618,
2021-03-22,Monday,52.24941,,
2021-03-23,Tuesday,49.58165,,
2021-03-24,Wednesday,52.59052,,
2021-03-25,Thursday,50.55368,,
2021-03-26,Friday,52.66221,,start
2021-03-27,Saturday,52.66221,imputed from 8624,
2021-03-28,Sunday,52.66221,imputed from 8625,
2021-03-29,Monday,53.08128,,
2021-03-30,Tuesday,52.45529,,
2021-03-31,Wednesday,51.2348,,
2021-04-01,Thursday,53.16154,,
2021-04-02,Friday,53.24627,,start
2021-04-03,Saturday,53.24627,imputed from 8631,
2021-04-04,Sunday,53.24627,imputed from 8632,
2021-04-05,Monday,50.46424,,
2021-04-06,Tuesday,50.85299,,
2021-04-07,Wednesday,51.01035,,
2021-04-08,Thursday,50.5968,,
2021-04-09,Friday,50.4518,,start
2021-04-10,Saturday,50.4518,imputed from 8638,
2021-04-11,Sunday,50.4518,imputed from 8639,
2021-04-12,Monday,50.61584,,
2021-04-13,Tuesday,50.96748,,
2021-04-14,Wednesday,53.54088,,
2021-04-15,Thursday,53.80954,,
2021-04-16,Friday,53.39044,,start
2021-04-17,Saturday,53.39044,imputed from 8645,
2021-04-18,Sunday,53.39044,imputed from 8646,
2021-04-19,Monday,53.31639,,
2021-04-20,Tuesday,52.58304,,
2021-04-21,Wednesday,51.53169,,
2021-04-22,Thursday,51.69453,,
2021-04-23,Friday,52.04728,,start
2021-04-24,Saturday,52.04728,imputed from 8652,
2021-04-25,Sunday,52.04728,imputed from 8653,
2021-04-26,Monday,51.83763,,
2021-04-27,Tuesday,52.68276,,
2021-04-28,Wednesday,53.38264,,
2021-04-29,Thursday,54.16534,,
2021-04-30,Friday,53.16023,,start
2021-05-01,Saturday,53.16023,imputed from 8659,
2021-05-02,Sunday,53.16023,imputed from 8660,
2021-05-03,Monday,53.86793,,
2021-05-04,Tuesday,54.96655,,
2021-05-05,Wednesday,54.91634,,
2021-05-06,Thursday,53.87982,,
2021-05-07,Friday,53.61599,,start
2021-05-08,Saturday,53.61599,imputed from 8666,
2021-05-09,Sunday,53.61599,imputed from 8667,
2021-05-10,Monday,53.51359,,
2021-05-11,Tuesday,53.99569,,
2021-05-12,Wednesday,55.02659,,
2021-05-13,Thursday,52.96342,,
2021-05-14,Friday,54.04618,,start
2021-05-15,Saturday,54.04618,imputed from 8673,
2021-05-16,Sunday,54.04618,imputed from 8674,
2021-05-17,Monday,54.73565,,
2021-05-18,Tuesday,53.85748,,
2021-05-19,Wednesday,52.2625,,
2021-05-20,Thursday,51.07965,,
2021-05-21,Friday,51.07965,imputed from 8679,start
2021-05-22,Saturday,51.07965,imputed from 8680,
2021-05-23,Sunday,51.07965,imputed from 8681,
2021-05-24,Monday,52.92242,,
2021-05-25,Tuesday,52.90893,,
2021-05-26,Wednesday,53.08611,,
2021-05-27,Thursday,53.60522,,
2021-05-28,Friday,53.2928,,start
2021-05-29,Saturday,53.2928,imputed from 8687,
2021-05-30,Sunday,53.2928,imputed from 8688,
2021-05-31,Monday,53.2928,imputed from 8689,
2021-06-01,Tuesday,54.2121,,
2021-06-02,Wednesday,55.23597,,
2021-06-03,Thursday,55.61334,,
2021-06-04,Friday,55.9508,,start
2021-06-05,Saturday,55.9508,imputed from 8694,
2021-06-06,Sunday,55.9508,imputed from 8695,
2021-06-07,Monday,55.48894,,
2021-06-08,Tuesday,56.11489,,
2021-06-09,Wednesday,56.0303,,
2021-06-10,Thursday,56.19412,,
2021-06-11,Friday,56.96218,,start
2021-06-12,Saturday,56.96218,imputed from 8701,
2021-06-13,Sunday,56.96218,imputed from 8702,
2021-06-14,Monday,56.95075,,
2021-06-15,Tuesday,57.90841,,
2021-06-16,Wednesday,57.9325,,
2021-06-17,Thursday,58.30416,,
2021-06-18,Friday,58.98219,,start
2021-06-19,Saturday,58.98219,imputed from 8708,
2021-06-20,Sunday,58.98219,imputed from 8709,
2021-06-21,Monday,60.40839,,
2021-06-22,Tuesday,59.95549,,
2021-06-23,Wednesday,60.13168,,
2021-06-24,Thursday,60.32584,,
2021-06-25,Friday,60.85684,,start
2021-06-26,Saturday,60.85684,imputed from 8715,
2021-06-27,Sunday,60.85684,imputed from 8716,
2021-06-28,Monday,60.05713,,
2021-06-29,Tuesday,60.20633,,
2021-06-30,Wednesday,60.91993,,
2021-07-01,Thursday,62.39951,,
2021-07-02,Friday,62.12597,,start
2021-07-03,Saturday,62.12597,imputed from 8722,
2021-07-04,Sunday,62.12597,imputed from 8723,
2021-07-05,Monday,62.12597,imputed from 8724,
2021-07-06,Tuesday,60.79757,,
2021-07-07,Wednesday,59.87334,,
2021-07-08,Thursday,59.82698,,
2021-07-09,Friday,61.10898,,start
2021-07-10,Saturday,61.10898,imputed from 8729,
2021-07-11,Sunday,61.10898,imputed from 8730,
2021-07-12,Monday,60.7718,,
2021-07-13,Tuesday,61.82956,,
2021-07-14,Wednesday,59.9173,,
2021-07-15,Thursday,58.98715,,
2021-07-16,Friday,59.14461,,start
2021-07-17,Saturday,59.14461,imputed from 8736,
2021-07-18,Sunday,59.14461,imputed from 8737,
2021-07-19,Monday,54.616,,
2021-07-20,Tuesday,55.67989,,
2021-07-21,Wednesday,58.03362,,
2021-07-22,Thursday,59.45318,,
2021-07-23,Friday,59.63081,,start
2021-07-24,Saturday,59.63081,imputed from 8743,
2021-07-25,Sunday,59.63081,imputed from 8744,
2021-07-26,Monday,59.16878,,
2021-07-27,Tuesday,58.8196,,
2021-07-28,Wednesday,59.40757,,
2021-07-29,Thursday,59.98023,,
2021-07-30,Friday,60.24244,,start
2021-07-31,Saturday,60.24244,imputed from 8750,
2021-08-01,Sunday,60.24244,imputed from 8751,
2021-08-02,Monday,57.98061,,
2021-08-03,Tuesday,57.33495,,
2021-08-04,Wednesday,55.51755,,
2021-08-05,Thursday,56.30815,,
2021-08-06,Friday,56.18809,,start
2021-08-07,Saturday,56.18809,imputed from 8757,
2021-08-08,Sunday,56.18809,imputed from 8758,
2021-08-09,Monday,54.96381,,
2021-08-10,Tuesday,56.67511,,
2021-08-11,Wednesday,57.32867,,
2021-08-12,Thursday,57.33904,,
2021-08-13,Friday,56.33206,,start
2021-08-14,Saturday,56.33206,imputed from 8764,
2021-08-15,Sunday,56.33206,imputed from 8765,
2021-08-16,Monday,55.19196,,
2021-08-17,Tuesday,54.7495,,
2021-08-18,Wednesday,54.02048,,
2021-08-19,Thursday,52.51972,,
2021-08-20,Friday,51.35639,,start
2021-08-21,Saturday,51.35639,imputed from 8771,
2021-08-22,Sunday,51.35639,imputed from 8772,
2021-08-23,Monday,54.03599,,
2021-08-24,Tuesday,55.58184,,
2021-08-25,Wednesday,56.30595,,
2021-08-26,Thursday,55.83559,,
2021-08-27,Friday,56.43305,,start
2021-08-28,Saturday,56.43305,imputed from 8778,
2021-08-29,Sunday,56.43305,imputed from 8779,
2021-08-30,Monday,57.187,,
2021-08-31,Tuesday,56.55712,,
2021-09-01,Wednesday,56.55723,,
2021-09-02,Thursday,57.75579,,
2021-09-03,Friday,57.05947,,start
2021-09-04,Saturday,57.05947,imputed from 8785,
2021-09-05,Sunday,57.05947,imputed from 8786,
2021-09-06,Monday,57.05947,imputed from 8787,
2021-09-07,Tuesday,56.60579,,
2021-09-08,Wednesday,57.60496,,
2021-09-09,Thursday,56.30902,,
2021-09-10,Friday,57.69011,,start
2021-09-11,Saturday,57.69011,imputed from 8792,
2021-09-12,Sunday,57.69011,imputed from 8793,
2021-09-13,Monday,58.54183,,
2021-09-14,Tuesday,58.36594,,
2021-09-15,Wednesday,60.22545,,
2021-09-16,Thursday,60.61164,,
2021-09-17,Friday,60.47964,,start
2021-09-18,Saturday,60.47964,imputed from 8799,
2021-09-19,Sunday,60.47964,imputed from 8800,
2021-09-20,Monday,58.7954,,
2021-09-21,Tuesday,58.73501,,
2021-09-22,Wednesday,60.16529,,
2021-09-23,Thursday,61.08303,,
2021-09-24,Friday,61.74315,,start
2021-09-25,Saturday,61.74315,imputed from 8806,
2021-09-26,Sunday,61.74315,imputed from 8807,
2021-09-27,Monday,63.03128,,
2021-09-28,Tuesday,63.10822,,
2021-09-29,Wednesday,63.13454,,
2021-09-30,Thursday,63.24235,,
2021-10-01,Friday,63.66438,,start
2021-10-02,Saturday,63.66438,imputed from 8813,
2021-10-03,Sunday,63.66438,imputed from 8814,
2021-10-04,Monday,64.76006,,
2021-10-05,Tuesday,66.07381,,
2021-10-06,Wednesday,64.85306,,
2021-10-07,Thursday,65.59588,,
2021-10-08,Friday,66.41108,,start
2021-10-09,Saturday,66.41108,imputed from 8820,
2021-10-10,Sunday,66.41108,imputed from 8821,
2021-10-11,Monday,67.38303,,
2021-10-12,Tuesday,67.75996,,
2021-10-13,Wednesday,67.15639,,
2021-10-14,Thursday,67.77267,,
2021-10-15,Friday,68.60345,,start
2021-10-16,Saturday,68.60345,imputed from 8827,
2021-10-17,Sunday,68.60345,imputed from 8828,
2021-10-18,Monday,68.61783,,
2021-10-19,Tuesday,69.08059,,
2021-10-20,Wednesday,69.55075,,
2021-10-21,Thursday,68.71635,,
2021-10-22,Friday,69.65945,,start
2021-10-23,Saturday,69.65945,imputed from 8834,
2021-10-24,Sunday,69.65945,imputed from 8835,
2021-10-25,Monday,69.90262,,
2021-10-26,Tuesday,70.69145,,
2021-10-27,Wednesday,68.82712,,
2021-10-28,Thursday,68.53882,,
2021-10-29,Friday,69.50902,,start
2021-10-30,Saturday,69.50902,imputed from 8841,
2021-10-31,Sunday,69.50902,imputed from 8842,
2021-11-01,Monday,69.44312,,
2021-11-02,Tuesday,69.57866,,
2021-11-03,Wednesday,66.96155,,
2021-11-04,Thursday,65.24961,,
2021-11-05,Friday,67.2421,,start
2021-11-06,Saturday,67.2421,imputed from 8848,
2021-11-07,Sunday,67.2421,imputed from 8849,
2021-11-08,Monday,67.91453,,
2021-11-09,Tuesday,69.55627,,
2021-11-10,Wednesday,67.65422,,
2021-11-11,Thursday,68.18045,,
2021-11-12,Friday,67.48994,,start
2021-11-13,Saturday,67.48994,imputed from 8855,
2021-11-14,Sunday,67.48994,imputed from 8856,
2021-11-15,Monday,67.76324,,
2021-11-16,Tuesday,68.19756,,
2021-11-17,Wednesday,66.00027,,
2021-11-18,Thursday,66.34704,,
2021-11-19,Friday,64.08983,,start
2021-11-20,Saturday,64.08983,imputed from 8862,
2021-11-21,Sunday,64.08983,imputed from 8863,
2021-11-22,Monday,65.02463,,
2021-11-23,Tuesday,66.58578,,
2021-11-24,Wednesday,66.64927,,
2021-11-25,Thursday,66.64927,imputed from 8867,
2021-11-26,Friday,57.16228,,start
2021-11-27,Saturday,57.16228,imputed from 8869,
2021-11-28,Sunday,57.16228,imputed from 8870,
2021-11-29,Monday,58.79925,,
2021-11-30,Tuesday,55.37151,,
2021-12-01,Wednesday,54.79556,,
2021-12-02,Thursday,55.66343,,
2021-12-03,Friday,55.30592,,start
2021-12-04,Saturday,55.30592,imputed from 8876,
2021-12-05,Sunday,55.30592,imputed from 8877,
2021-12-06,Monday,58.5263,,
2021-12-07,Tuesday,60.68895,,
2021-12-08,Wednesday,60.56851,,
2021-12-09,Thursday,59.65723,,
2021-12-10,Friday,59.9714,,start
2021-12-11,Saturday,59.9714,imputed from 8883,
2021-12-12,Sunday,59.9714,imputed from 8884,
2021-12-13,Monday,59.73769,,
2021-12-14,Tuesday,59.3456,,
2021-12-15,Wednesday,59.70146,,
2021-12-16,Thursday,60.57867,,
2021-12-17,Friday,59.49977,,start
2021-12-18,Saturday,59.49977,imputed from 8890,
2021-12-19,Sunday,59.49977,imputed from 8891,
2021-12-20,Monday,57.14874,,
2021-12-21,Tuesday,59.48378,,
2021-12-22,Wednesday,60.51339,,
2021-12-23,Thursday,61.22325,,
2021-12-24,Friday,61.22325,imputed from 8896,start
2021-12-25,Saturday,61.22325,imputed from 8897,
2021-12-26,Sunday,61.22325,imputed from 8898,
2021-12-27,Monday,62.70694,,
2021-12-28,Tuesday,62.98533,,
2021-12-29,Wednesday,63.34154,,
2021-12-30,Thursday,63.64858,,
2021-12-31,Friday,61.97304,,start
2022-01-01,Saturday,61.97304,imputed from 8904,
2022-01-02,Sunday,61.97304,imputed from 8905,
2022-01-03,Monday,63.22643,,
2022-01-04,Tuesday,63.72514,,
2022-01-05,Wednesday,64.4792,,
2022-01-06,Thursday,66.12878,,
2022-01-07,Friday,65.54147,,start
2022-01-08,Saturday,65.54147,imputed from 8911,
2022-01-09,Sunday,65.54147,imputed from 8912,
2022-01-10,Monday,65.50829,,
2022-01-11,Tuesday,67.90925,,
2022-01-12,Wednesday,68.23731,,
2022-01-13,Thursday,67.60005,,
2022-01-14,Friday,69.27229,,start
2022-01-15,Saturday,69.27229,imputed from 8918,
2022-01-16,Sunday,69.27229,imputed from 8919,
2022-01-17,Monday,69.27229,imputed from 8920,
2022-01-18,Tuesday,70.85774,,
