date,weekday,NG1_Comdty_PX-LAST-CHF,imputed,NG1_Comdty_start
2021-08-30,Monday,6.07852,,
2021-08-31,Tuesday,6.17546,,
2021-09-01,Wednesday,6.50272,,
2021-09-02,Thursday,6.54436,,
2021-09-03,Friday,6.63069,,start
2021-09-04,Saturday,6.63069,imputed from 8785,
2021-09-05,Sunday,6.63069,imputed from 8786,
2021-09-06,Monday,6.63069,imputed from 8787,
2021-09-07,Tuesday,6.46465,,
2021-09-08,Wednesday,6.98004,,
2021-09-09,Thursday,7.10438,,
2021-09-10,Friday,6.98219,,start
2021-09-11,Saturday,6.98219,imputed from 8792,
2021-09-12,Sunday,6.98219,imputed from 8793,
2021-09-13,Monday,7.42791,,
2021-09-14,Tuesday,7.44559,,
2021-09-15,Wednesday,7.73878,,
2021-09-16,Thursday,7.6101,,
2021-09-17,Friday,7.33077,,start
2021-09-18,Saturday,7.33077,imputed from 8799,
2021-09-19,Sunday,7.33077,imputed from 8800,
2021-09-20,Monday,7.12543,,
2021-09-21,Tuesday,6.83484,,
2021-09-22,Wednesday,6.83262,,
2021-09-23,Thursday,7.07884,,
2021-09-24,Friday,7.32323,,start
2021-09-25,Saturday,7.32323,imputed from 8806,
2021-09-26,Sunday,7.32323,imputed from 8807,
2021-09-27,Monday,8.13755,,
2021-09-28,Tuesday,8.37708,,
2021-09-29,Wednesday,7.85418,,
2021-09-30,Thursday,8.40535,,
2021-10-01,Friday,8.01299,,start
2021-10-02,Saturday,8.01299,imputed from 8813,
2021-10-03,Sunday,8.01299,imputed from 8814,
2021-10-04,Monday,8.17664,,
2021-10-05,Tuesday,8.98092,,
2021-10-06,Wednesday,8.07893,,
2021-10-07,Thursday,8.08352,,
2021-10-08,Friday,7.91636,,start
2021-10-09,Saturday,7.91636,imputed from 8820,
2021-10-10,Sunday,7.91636,imputed from 8821,
2021-10-11,Monday,7.60258,,
2021-10-12,Tuesday,7.86225,,
2021-10-13,Wednesday,7.9322,,
2021-10-14,Thursday,8.05676,,
2021-10-15,Friday,7.66682,,start
2021-10-16,Saturday,7.66682,imputed from 8827,
2021-10-17,Sunday,7.66682,imputed from 8828,
2021-10-18,Monday,7.05796,,
2021-10-19,Tuesday,7.20114,,
2021-10-20,Wednesday,7.28706,,
2021-10-21,Thursday,7.20248,,
2021-10-22,Friday,7.42348,,start
2021-10-23,Saturday,7.42348,imputed from 8834,
2021-10-24,Sunday,7.42348,imputed from 8835,
2021-10-25,Monday,8.32131,,
2021-10-26,Tuesday,8.30415,,
2021-10-27,Wednesday,8.54875,,
2021-10-28,Thursday,7.92718,,
2021-10-29,Friday,7.47579,,start
2021-10-30,Saturday,7.47579,imputed from 8841,
2021-10-31,Sunday,7.47579,imputed from 8842,
2021-11-01,Monday,7.09759,,
2021-11-02,Tuesday,7.6123,,
2021-11-03,Wednesday,7.77789,,
2021-11-04,Thursday,7.83927,,
2021-11-05,Friday,7.56,,start
2021-11-06,Saturday,7.56,imputed from 8848,
2021-11-07,Sunday,7.56,imputed from 8849,
2021-11-08,Monday,7.45189,,
2021-11-09,Tuesday,6.81728,,
2021-11-10,Wednesday,6.72353,,
2021-11-11,Thursday,7.12742,,
2021-11-12,Friday,6.62971,,start
2021-11-13,Saturday,6.62971,imputed from 8855,
2021-11-14,Sunday,6.62971,imputed from 8856,
2021-11-15,Monday,6.9628,,
2021-11-16,Tuesday,7.24165,,
2021-11-17,Wednesday,6.71931,,
2021-11-18,Thursday,6.81867,,
2021-11-19,Friday,7.06595,,start
2021-11-20,Saturday,7.06595,imputed from 8862,
2021-11-21,Sunday,7.06595,imputed from 8863,
2021-11-22,Monday,6.70683,,
2021-11-23,Tuesday,6.96432,,
2021-11-24,Wednesday,7.12269,,
2021-11-25,Thursday,7.12269,imputed from 8867,
2021-11-26,Friday,7.55221,,start
2021-11-27,Saturday,7.55221,imputed from 8869,
2021-11-28,Sunday,7.55221,imputed from 8870,
2021-11-29,Monday,6.70766,,
2021-11-30,Tuesday,6.28171,,
2021-12-01,Wednesday,5.8497,,
2021-12-02,Thursday,5.58128,,
2021-12-03,Friday,5.6698,,start
2021-12-04,Saturday,5.6698,imputed from 8876,
2021-12-05,Sunday,5.6698,imputed from 8877,
2021-12-06,Monday,5.06339,,
2021-12-07,Tuesday,5.13455,,
2021-12-08,Wednesday,5.24965,,
2021-12-09,Thursday,5.27278,,
2021-12-10,Friday,5.39926,,start
2021-12-11,Saturday,5.39926,imputed from 8883,
2021-12-12,Sunday,5.39926,imputed from 8884,
2021-12-13,Monday,5.22642,,
2021-12-14,Tuesday,5.1684,,
2021-12-15,Wednesday,5.26529,,
2021-12-16,Thursday,5.18166,,
2021-12-17,Friday,5.09364,,start
2021-12-18,Saturday,5.09364,imputed from 8890,
2021-12-19,Sunday,5.09364,imputed from 8891,
2021-12-20,Monday,5.27923,,
2021-12-21,Tuesday,5.3494,,
2021-12-22,Wednesday,5.46644,,
2021-12-23,Thursday,5.11733,,
2021-12-24,Friday,5.11733,imputed from 8896,start
2021-12-25,Saturday,5.11733,imputed from 8897,
2021-12-26,Sunday,5.11733,imputed from 8898,
2021-12-27,Monday,5.56919,,
2021-12-28,Tuesday,5.55687,,
2021-12-29,Wednesday,5.496,,
2021-12-30,Thursday,5.07955,,
2021-12-31,Friday,5.30317,,start
2022-01-01,Saturday,5.30317,imputed from 8904,
2022-01-02,Sunday,5.30317,imputed from 8905,
2022-01-03,Monday,5.47044,,
2022-01-04,Tuesday,5.30846,,
2022-01-05,Wednesday,5.54774,,
2022-01-06,Thursday,5.47387,,
2022-01-07,Friday,5.61282,,start
2022-01-08,Saturday,5.61282,imputed from 8911,
2022-01-09,Sunday,5.61282,imputed from 8912,
2022-01-10,Monday,5.89354,,
2022-01-11,Tuesday,6.12988,,
2022-01-12,Wednesday,6.91989,,
2022-01-13,Thursday,6.06492,,
2022-01-14,Friday,6.07749,,start
2022-01-15,Saturday,6.07749,imputed from 8918,
2022-01-16,Sunday,6.07749,imputed from 8919,
2022-01-17,Monday,6.07749,imputed from 8920,
2022-01-18,Tuesday,6.12949,,
2022-01-19,Wednesday,5.75816,,
2022-01-20,Thursday,5.43815,,
2022-01-21,Friday,5.68687,,start
2022-01-22,Saturday,5.68687,imputed from 8925,
2022-01-23,Sunday,5.68687,imputed from 8926,
2022-01-24,Monday,5.73611,,
2022-01-25,Tuesday,5.81234,,
2022-01-26,Wednesday,6.14425,,
2022-01-27,Thursday,6.59533,,
2022-01-28,Friday,7.14123,,start
2022-01-29,Saturday,7.14123,imputed from 8932,
2022-01-30,Sunday,7.14123,imputed from 8933,
2022-01-31,Monday,7.49332,,
2022-02-01,Tuesday,7.24138,,
2022-02-02,Wednesday,8.34905,,
2022-02-03,Thursday,7.42999,,
2022-02-04,Friday,6.99123,,start
2022-02-05,Saturday,6.99123,imputed from 8939,
2022-02-06,Sunday,6.99123,imputed from 8940,
2022-02-07,Monday,6.46922,,
2022-02-08,Tuesday,6.49438,,
2022-02-09,Wednesday,6.11972,,
2022-02-10,Thursday,6.04928,,
2022-02-11,Friday,6.03155,,start
2022-02-12,Saturday,6.03155,imputed from 8946,
2022-02-13,Sunday,6.03155,imputed from 8947,
2022-02-14,Monday,6.41821,,
2022-02-15,Tuesday,6.59302,,
2022-02-16,Wednesday,7.18878,,
2022-02-17,Thursday,6.82561,,
2022-02-18,Friday,6.74705,,start
2022-02-19,Saturday,6.74705,imputed from 8953,
2022-02-20,Sunday,6.74705,imputed from 8954,
2022-02-21,Monday,6.74705,imputed from 8955,
2022-02-22,Tuesday,6.84684,,
2022-02-23,Wednesday,7.01648,,
2022-02-24,Thursday,7.1485,,
2022-02-25,Friday,6.90073,,start
2022-02-26,Saturday,6.90073,imputed from 8960,
2022-02-27,Sunday,6.90073,imputed from 8961,
2022-02-28,Monday,6.72983,,
2022-03-01,Tuesday,6.9981,,
2022-03-02,Wednesday,7.30714,,
2022-03-03,Thursday,7.22769,,
2022-03-04,Friday,7.66685,,start
2022-03-05,Saturday,7.66685,imputed from 8967,
2022-03-06,Sunday,7.66685,imputed from 8968,
2022-03-07,Monday,7.45067,,
2022-03-08,Tuesday,6.99701,,
2022-03-09,Wednesday,6.97287,,
2022-03-10,Thursday,7.17008,,
2022-03-11,Friday,7.34392,,start
2022-03-12,Saturday,7.34392,imputed from 8974,
2022-03-13,Sunday,7.34392,imputed from 8975,
2022-03-14,Monday,7.25839,,
2022-03-15,Tuesday,7.16071,,
2022-03-16,Wednesday,7.45156,,
2022-03-17,Thursday,7.76162,,
2022-03-18,Friday,7.54789,,start
2022-03-19,Saturday,7.54789,imputed from 8981,
2022-03-20,Sunday,7.54789,imputed from 8982,
2022-03-21,Monday,7.5988,,
2022-03-22,Tuesday,8.05595,,
2022-03-23,Wednesday,8.10408,,
2022-03-24,Thursday,8.36495,,
2022-03-25,Friday,8.63195,,start
2022-03-26,Saturday,8.63195,imputed from 8988,
2022-03-27,Sunday,8.63195,imputed from 8989,
2022-03-28,Monday,8.55817,,
2022-03-29,Tuesday,8.22262,,
2022-03-30,Wednesday,8.55967,,
2022-03-31,Thursday,8.61057,,
2022-04-01,Friday,8.76464,,start
2022-04-02,Saturday,8.76464,imputed from 8995,
2022-04-03,Sunday,8.76464,imputed from 8996,
2022-04-04,Monday,8.75805,,
2022-04-05,Tuesday,9.27965,,
2022-04-06,Wednesday,9.30496,,
2022-04-07,Thursday,9.83111,,
2022-04-08,Friday,9.70069,,start
2022-04-09,Saturday,9.70069,imputed from 9002,
2022-04-10,Sunday,9.70069,imputed from 9003,
2022-04-11,Monday,10.235,,
2022-04-12,Tuesday,10.29643,,
2022-04-13,Wednesday,10.814,,
2022-04-14,Thursday,11.39222,,
2022-04-15,Friday,11.39222,imputed from 9008,start
2022-04-16,Saturday,11.39222,imputed from 9009,
2022-04-17,Sunday,11.39222,imputed from 9010,
2022-04-18,Monday,12.22572,,
2022-04-19,Tuesday,11.27353,,
2022-04-20,Wednesday,10.89347,,
2022-04-21,Thursday,10.98474,,
2022-04-22,Friday,10.3601,,start
2022-04-23,Saturday,10.3601,imputed from 9016,
2022-04-24,Sunday,10.3601,imputed from 9017,
2022-04-25,Monday,10.58298,,
2022-04-26,Tuesday,10.89401,,
2022-04-27,Wednesday,11.54345,,
2022-04-28,Thursday,10.86093,,
2022-04-29,Friday,11.4411,,start
2022-04-30,Saturday,11.4411,imputed from 9023,
2022-05-01,Sunday,11.4411,imputed from 9024,
2022-05-02,Monday,11.87637,,
2022-05-03,Tuesday,12.65162,,
2022-05-04,Wednesday,13.4423,,
2022-05-05,Thursday,14.09151,,
2022-05-06,Friday,12.88988,,start
2022-05-07,Saturday,12.88988,imputed from 9030,
2022-05-08,Sunday,12.88988,imputed from 9031,
2022-05-09,Monday,11.32507,,
2022-05-10,Tuesday,11.93973,,
2022-05-11,Wednesday,12.3098,,
2022-05-12,Thursday,12.61892,,
2022-05-13,Friday,12.47508,,start
2022-05-14,Saturday,12.47508,imputed from 9037,
2022-05-15,Sunday,12.47508,imputed from 9038,
2022-05-16,Monday,12.95725,,
2022-05-17,Tuesday,13.40259,,
2022-05-18,Wednesday,13.4216,,
2022-05-19,Thursday,13.11077,,
2022-05-20,Friday,12.79772,,start
2022-05-21,Saturday,12.79772,imputed from 9044,
2022-05-22,Sunday,12.79772,imputed from 9045,
2022-05-23,Monday,13.72779,,
2022-05-24,Tuesday,13.72512,,
2022-05-25,Wednesday,14.04628,,
2022-05-26,Thursday,13.84853,,
2022-05-27,Friday,13.54596,,start
2022-05-28,Saturday,13.54596,imputed from 9051,
2022-05-29,Sunday,13.54596,imputed from 9052,
2022-05-30,Monday,13.54596,imputed from 9053,
2022-05-31,Tuesday,12.6505,,
2022-06-01,Wednesday,13.57957,,
2022-06-02,Thursday,13.18408,,
2022-06-03,Friday,13.29284,,start
2022-06-04,Saturday,13.29284,imputed from 9058,
2022-06-05,Sunday,13.29284,imputed from 9059,
2022-06-06,Monday,14.64777,,
2022-06-07,Tuesday,14.65792,,
2022-06-08,Wednesday,13.75484,,
2022-06-09,Thursday,14.20713,,
2022-06-10,Friday,14.18148,,start
2022-06-11,Saturday,14.18148,imputed from 9065,
2022-06-12,Sunday,14.18148,imputed from 9066,
2022-06-13,Monday,13.89296,,
2022-06-14,Tuesday,11.68062,,
2022-06-15,Wednesday,12.05956,,
2022-06-16,Thursday,11.67868,,
2022-06-17,Friday,10.93257,,start
2022-06-18,Saturday,10.93257,imputed from 9072,
2022-06-19,Sunday,10.93257,imputed from 9073,
2022-06-20,Monday,10.93257,imputed from 9074,
2022-06-21,Tuesday,10.65777,,
2022-06-22,Wednesday,10.69493,,
2022-06-23,Thursday,9.71242,,
2022-06-24,Friday,9.65966,,start
2022-06-25,Saturday,9.65966,imputed from 9079,
2022-06-26,Sunday,9.65966,imputed from 9080,
2022-06-27,Monday,10.06128,,
2022-06-28,Tuesday,10.11509,,
2022-06-29,Wednesday,9.98646,,
2022-06-30,Thursday,8.32541,,
2022-07-01,Friday,8.87071,,start
2022-07-02,Saturday,8.87071,imputed from 9086,
2022-07-03,Sunday,8.87071,imputed from 9087,
2022-07-04,Monday,8.87071,imputed from 9088,
2022-07-05,Tuesday,8.6187,,
2022-07-06,Wednesday,8.61437,,
2022-07-07,Thursday,9.87112,,
2022-07-08,Friday,9.49964,,start
2022-07-09,Saturday,9.49964,imputed from 9093,
2022-07-10,Sunday,9.49964,imputed from 9094,
2022-07-11,Monday,10.13643,,
2022-07-12,Tuesday,9.73447,,
2022-07-13,Wednesday,10.52222,,
2022-07-14,Thursday,10.46614,,
2022-07-15,Friday,11.04113,,start
2022-07-16,Saturday,11.04113,imputed from 9100,
2022-07-17,Sunday,11.04113,imputed from 9101,
2022-07-18,Monday,11.7517,,
2022-07-19,Tuesday,11.32152,,
2022-07-20,Wednesday,12.54011,,
2022-07-21,Thursday,12.37924,,
2022-07-22,Friday,12.83313,,start
2022-07-23,Saturday,12.83313,imputed from 9107,
2022-07-24,Sunday,12.83313,imputed from 9108,
2022-07-25,Monday,13.55677,,
2022-07-26,Tuesday,13.9309,,
2022-07-27,Wednesday,13.5466,,
2022-07-28,Thursday,12.76007,,
2022-07-29,Friday,12.85106,,start
2022-07-30,Saturday,12.85106,imputed from 9114,
2022-07-31,Sunday,12.85106,imputed from 9115,
2022-08-01,Monday,12.89872,,
2022-08-02,Tuesday,12.05579,,
2022-08-03,Wednesday,13.05119,,
2022-08-04,Thursday,12.73059,,
2022-08-05,Friday,12.72564,,start
2022-08-06,Saturday,12.72564,imputed from 9121,
2022-08-07,Sunday,12.72564,imputed from 9122,
2022-08-08,Monday,11.89017,,
2022-08-09,Tuesday,12.25062,,
2022-08-10,Wednesday,12.65286,,
2022-08-11,Thursday,13.67351,,
2022-08-12,Friday,13.54469,,start
2022-08-13,Saturday,13.54469,imputed from 9128,
2022-08-14,Sunday,13.54469,imputed from 9129,
2022-08-15,Monday,13.53157,,
2022-08-16,Tuesday,14.54443,,
2022-08-17,Wednesday,14.45285,,
2022-08-18,Thursday,14.41502,,
2022-08-19,Friday,14.69009,,start
2022-08-20,Saturday,14.69009,imputed from 9135,
2022-08-21,Sunday,14.69009,imputed from 9136,
2022-08-22,Monday,15.31075,,
2022-08-23,Tuesday,14.51936,,
2022-08-24,Wednesday,14.79541,,
2022-08-25,Thursday,14.83141,,
2022-08-26,Friday,14.71558,,start
2022-08-27,Saturday,14.71558,imputed from 9142,
2022-08-28,Sunday,14.71558,imputed from 9143,
2022-08-29,Monday,14.86802,,
2022-08-30,Tuesday,14.48607,,
2022-08-31,Wednesday,14.64026,,
2022-09-01,Thursday,14.97564,,
2022-09-02,Friday,14.19155,,start
2022-09-03,Saturday,14.19155,imputed from 9149,
2022-09-04,Sunday,14.19155,imputed from 9150,
2022-09-05,Monday,14.19155,imputed from 9151,
2022-09-06,Tuesday,13.19235,,
2022-09-07,Wednesday,12.63451,,
2022-09-08,Thursday,12.65578,,
2022-09-09,Friday,12.62484,,start
2022-09-10,Saturday,12.62484,imputed from 9156,
2022-09-11,Sunday,12.62484,imputed from 9157,
2022-09-12,Monday,12.90897,,
2022-09-13,Tuesday,13.07547,,
2022-09-14,Wednesday,14.41103,,
2022-09-15,Thursday,13.14956,,
2022-09-16,Friday,12.3275,,start
2022-09-17,Saturday,12.3275,imputed from 9163,
2022-09-18,Sunday,12.3275,imputed from 9164,
2022-09-19,Monday,12.30844,,
2022-09-20,Tuesday,12.23256,,
2022-09-21,Wednesday,12.36539,,
2022-09-22,Thursday,11.42482,,
2022-09-23,Friday,11.01317,,start
2022-09-24,Saturday,11.01317,imputed from 9170,
2022-09-25,Sunday,11.01317,imputed from 9171,
2022-09-26,Monday,11.29538,,
2022-09-27,Tuesday,10.83599,,
2022-09-28,Wednesday,10.99436,,
2022-09-29,Thursday,10.90859,,
2022-09-30,Friday,10.77224,,start
2022-10-01,Saturday,10.77224,imputed from 9177,
2022-10-02,Sunday,10.77224,imputed from 9178,
2022-10-03,Monday,10.38474,,
2022-10-04,Tuesday,10.84434,,
2022-10-05,Wednesday,11.0412,,
2022-10-06,Thursday,11.16905,,
2022-10-07,Friday,10.84733,,start
2022-10-08,Saturday,10.84733,imputed from 9184,
2022-10-09,Sunday,10.84733,imputed from 9185,
2022-10-10,Monday,10.41917,,
2022-10-11,Tuesday,10.59018,,
2022-10-12,Wednesday,10.40042,,
2022-10-13,Thursday,10.90808,,
2022-10-14,Friday,10.50262,,start
2022-10-15,Saturday,10.50262,imputed from 9191,
2022-10-16,Sunday,10.50262,imputed from 9192,
2022-10-17,Monday,9.6705,,
2022-10-18,Tuesday,9.26012,,
2022-10-19,Wednesday,8.88617,,
2022-10-20,Thursday,8.69096,,
2022-10-21,Friday,8.02129,,start
2022-10-22,Saturday,8.02129,imputed from 9198,
2022-10-23,Sunday,8.02129,imputed from 9199,
2022-10-24,Monday,8.42969,,
2022-10-25,Tuesday,9.05462,,
2022-10-26,Wednesday,8.95352,,
2022-10-27,Thursday,8.62959,,
2022-10-28,Friday,8.39876,,start
2022-10-29,Saturday,8.39876,imputed from 9205,
2022-10-30,Sunday,8.39876,imputed from 9206,
2022-10-31,Monday,9.43169,,
2022-11-01,Tuesday,8.46172,,
2022-11-02,Wednesday,9.27562,,
2022-11-03,Thursday,8.97403,,
2022-11-04,Friday,9.45768,,start
2022-11-05,Saturday,9.45768,imputed from 9212,
2022-11-06,Sunday,9.45768,imputed from 9213,
2022-11-07,Monday,10.18024,,
2022-11-08,Tuesday,8.96039,,
2022-11-09,Wednesday,8.55664,,
2022-11-10,Thursday,8.96722,,
2022-11-11,Friday,8.21445,,start
2022-11-12,Saturday,8.21445,imputed from 9219,
2022-11-13,Sunday,8.21445,imputed from 9220,
2022-11-14,Monday,8.28991,,
2022-11-15,Tuesday,8.44713,,
2022-11-16,Wednesday,8.67676,,
2022-11-17,Thursday,8.99732,,
2022-11-18,Friday,8.90688,,start
2022-11-19,Saturday,8.90688,imputed from 9226,
2022-11-20,Sunday,8.90688,imputed from 9227,
2022-11-21,Monday,9.63356,,
2022-11-22,Tuesday,9.56948,,
2022-11-23,Wednesday,10.23172,,
2022-11-24,Thursday,10.23172,imputed from 9231,
2022-11-25,Friday,9.84243,,start
2022-11-26,Saturday,9.84243,imputed from 9233,
2022-11-27,Sunday,9.84243,imputed from 9234,
2022-11-28,Monday,9.6901,,
2022-11-29,Tuesday,9.78888,,
2022-11-30,Wednesday,9.36735,,
2022-12-01,Thursday,8.9805,,
2022-12-02,Friday,8.36694,,start
2022-12-03,Saturday,8.36694,imputed from 9240,
2022-12-04,Sunday,8.36694,imputed from 9241,
2022-12-05,Monday,7.46876,,
2022-12-06,Tuesday,7.31713,,
2022-12-07,Wednesday,7.64721,,
2022-12-08,Thursday,7.93607,,
2022-12-09,Friday,8.27906,,start
2022-12-10,Saturday,8.27906,imputed from 9247,
2022-12-11,Sunday,8.27906,imputed from 9248,
2022-12-12,Monday,8.75866,,
2022-12-13,Tuesday,9.15932,,
2022-12-14,Wednesday,8.45032,,
2022-12-15,Thursday,9.21842,,
2022-12-16,Friday,8.74125,,start
2022-12-17,Saturday,8.74125,imputed from 9254,
2022-12-18,Sunday,8.74125,imputed from 9255,
2022-12-19,Monday,7.72764,,
2022-12-20,Tuesday,7.01231,,
2022-12-21,Wednesday,7.02324,,
2022-12-22,Thursday,6.61373,,
2022-12-23,Friday,6.73184,,start
2022-12-24,Saturday,6.73184,imputed from 9261,
2022-12-25,Sunday,6.73184,imputed from 9262,
2022-12-26,Monday,6.73184,imputed from 9263,
2022-12-27,Tuesday,6.97989,,
2022-12-28,Wednesday,6.36326,,
2022-12-29,Thursday,6.16806,,
2022-12-30,Friday,6.04917,,start
2022-12-31,Saturday,6.04917,imputed from 9268,
2023-01-01,Sunday,6.04917,imputed from 9269,
2023-01-02,Monday,6.04917,imputed from 9270,
2023-01-03,Tuesday,5.47974,,
2023-01-04,Wednesday,5.6824,,
2023-01-05,Thursday,5.10604,,
2023-01-06,Friday,5.04988,,start
2023-01-07,Saturday,5.04988,imputed from 9275,
2023-01-08,Sunday,5.04988,imputed from 9276,
2023-01-09,Monday,5.27223,,
2023-01-10,Tuesday,4.92442,,
2023-01-11,Wednesday,5.01348,,
2023-01-12,Thursday,5.02838,,
2023-01-13,Friday,4.64476,,start
2023-01-14,Saturday,4.64476,imputed from 9282,
2023-01-15,Sunday,4.64476,imputed from 9283,
2023-01-16,Monday,4.64476,imputed from 9284,
2023-01-17,Tuesday,4.85007,,
2023-01-18,Wednesday,4.44658,,
2023-01-19,Thursday,4.39919,,
2023-01-20,Friday,4.29191,,start
2023-01-21,Saturday,4.29191,imputed from 9289,
2023-01-22,Sunday,4.29191,imputed from 9290,
2023-01-23,Monday,4.66713,,
2023-01-24,Tuesday,4.40741,,
2023-01-25,Wednesday,4.13598,,
2023-01-26,Thursday,3.97831,,
2023-01-27,Friday,4.20128,,start
2023-01-28,Saturday,4.20128,imputed from 9296,
2023-01-29,Sunday,4.20128,imputed from 9297,
2023-01-30,Monday,3.95578,,
2023-01-31,Tuesday,3.94036,,
2023-02-01,Wednesday,3.61772,,
2023-02-02,Thursday,3.58991,,
2023-02-03,Friday,3.56471,,start
2023-02-04,Saturday,3.56471,imputed from 9303,
2023-02-05,Sunday,3.56471,imputed from 9304,
2023-02-06,Monday,3.65074,,
2023-02-07,Tuesday,3.80306,,
2023-02-08,Wednesday,3.52751,,
2023-02-09,Thursday,3.57796,,
2023-02-10,Friday,3.72015,,start
2023-02-11,Saturday,3.72015,imputed from 9310,
2023-02-12,Sunday,3.72015,imputed from 9311,
2023-02-13,Monday,3.54153,,
2023-02-14,Tuesday,3.78666,,
2023-02-15,Wednesday,3.65889,,
2023-02-16,Thursday,3.53288,,
2023-02-17,Friday,3.37303,,start
2023-02-18,Saturday,3.37303,imputed from 9317,
2023-02-19,Sunday,3.37303,imputed from 9318,
2023-02-20,Monday,3.37303,imputed from 9319,
2023-02-21,Tuesday,3.07321,,
2023-02-22,Wednesday,3.23337,,
2023-02-23,Thursday,3.45937,,
2023-02-24,Friday,3.68692,,start
2023-02-25,Saturday,3.68692,imputed from 9324,
2023-02-26,Sunday,3.68692,imputed from 9325,
2023-02-27,Monday,3.93743,,
2023-02-28,Tuesday,3.96304,,
2023-03-01,Wednesday,4.06662,,
2023-03-02,Thursday,4.01539,,
2023-03-03,Friday,4.34287,,start
2023-03-04,Saturday,4.34287,imputed from 9331,
2023-03-05,Sunday,4.34287,imputed from 9332,
2023-03-06,Monday,3.688,,
2023-03-07,Tuesday,3.89219,,
2023-03-08,Wednesday,3.69598,,
2023-03-09,Thursday,3.66521,,
2023-03-10,Friday,3.43651,,start
2023-03-11,Saturday,3.43651,imputed from 9338,
2023-03-12,Sunday,3.43651,imputed from 9339,
2023-03-13,Monday,3.65413,,
2023-03-14,Tuesday,3.61894,,
2023-03-15,Wednesday,3.49391,,
2023-03-16,Thursday,3.60522,,
2023-03-17,Friday,3.33915,,start
2023-03-18,Saturday,3.33915,imputed from 9345,
2023-03-19,Sunday,3.33915,imputed from 9346,
2023-03-20,Monday,3.17662,,
2023-03-21,Tuesday,3.33464,,
2023-03-22,Wednesday,3.08761,,
2023-03-23,Thursday,3.03293,,
2023-03-24,Friday,3.13524,,start
2023-03-25,Saturday,3.13524,imputed from 9352,
2023-03-26,Sunday,3.13524,imputed from 9353,
2023-03-27,Monday,2.9445,,
2023-03-28,Tuesday,2.87271,,
2023-03-29,Wednesday,2.92603,,
2023-03-30,Thursday,2.79833,,
2023-03-31,Friday,2.94697,,start
2023-04-01,Saturday,2.94697,imputed from 9359,
2023-04-02,Sunday,2.94697,imputed from 9360,
2023-04-03,Monday,2.7875,,
2023-04-04,Tuesday,2.7777,,
2023-04-05,Wednesday,2.84546,,
2023-04-06,Thursday,2.64567,,
2023-04-07,Friday,2.64918,,start
2023-04-08,Saturday,2.64918,imputed from 9366,
2023-04-09,Sunday,2.64918,imputed from 9367,
2023-04-10,Monday,2.87771,,
2023-04-11,Tuesday,2.87781,,
2023-04-12,Wednesday,2.72735,,
2023-04-13,Thursday,2.59192,,
2023-04-14,Friday,2.75472,,start
2023-04-15,Saturday,2.75472,imputed from 9373,
2023-04-16,Sunday,2.75472,imputed from 9374,
2023-04-17,Monday,2.97809,,
2023-04-18,Tuesday,3.0886,,
2023-04-19,Wednesday,2.90192,,
2023-04-20,Thursday,2.9267,,
2023-04-21,Friday,2.90101,,start
2023-04-22,Saturday,2.90101,imputed from 9380,
2023-04-23,Sunday,2.90101,imputed from 9381,
2023-04-24,Monday,2.93908,,
2023-04-25,Tuesday,2.99647,,
2023-04-26,Wednesday,2.83131,,
2023-04-27,Thursday,2.90571,,
2023-04-28,Friday,2.96261,,start
2023-04-29,Saturday,2.96261,imputed from 9387,
2023-04-30,Sunday,2.96261,imputed from 9388,
2023-05-01,Monday,2.86133,,
2023-05-02,Tuesday,2.72411,,
2023-05-03,Wednesday,2.65144,,
2023-05-04,Thursday,2.56163,,
2023-05-05,Friday,2.6223,,start
2023-05-06,Saturday,2.6223,imputed from 9394,
2023-05-07,Sunday,2.6223,imputed from 9395,
2023-05-08,Monday,2.73853,,
2023-05-09,Tuesday,2.78432,,
2023-05-10,Wednesday,2.68857,,
2023-05-11,Thursday,2.6976,,
2023-05-12,Friday,2.8037,,start
2023-05-13,Saturday,2.8037,imputed from 9401,
2023-05-14,Sunday,2.8037,imputed from 9402,
2023-05-15,Monday,2.92613,,
2023-05-16,Tuesday,2.93325,,
