date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2019-12-02,Monday,0.98958,,
2019-12-03,Tuesday,0.97729,,
2019-12-04,Wednesday,1.00617,,
2019-12-05,Thursday,1.01461,,
2019-12-06,Friday,1.0342,,start
2019-12-07,Saturday,1.0342,imputed from 5176,
2019-12-08,Sunday,1.0342,imputed from 5177,
2019-12-09,Monday,1.03727,,
2019-12-10,Tuesday,1.03206,,
2019-12-11,Wednesday,1.01629,,
2019-12-12,Thursday,1.01849,,
2019-12-13,Friday,1.038,,start
2019-12-14,Saturday,1.038,imputed from 5183,
2019-12-15,Sunday,1.038,imputed from 5184,
2019-12-16,Monday,1.03653,,
2019-12-17,Tuesday,1.04766,,
2019-12-18,Wednesday,1.0467,,
2019-12-19,Thursday,1.05764,,
2019-12-20,Friday,1.06297,,start
2019-12-21,Saturday,1.06297,imputed from 5190,
2019-12-22,Sunday,1.06297,imputed from 5191,
2019-12-23,Monday,1.06156,,
2019-12-24,Tuesday,1.073,,
2019-12-25,Wednesday,1.073,imputed from 5194,
2019-12-26,Thursday,1.09059,,
2019-12-27,Friday,1.07831,,start
2019-12-28,Saturday,1.07831,imputed from 5197,
2019-12-29,Sunday,1.07831,imputed from 5198,
2019-12-30,Monday,1.06077,,
2019-12-31,Tuesday,1.04022,,
2020-01-01,Wednesday,1.04022,imputed from 5201,
2020-01-02,Thursday,1.0556,,
2020-01-03,Friday,1.081,,start
2020-01-04,Saturday,1.081,imputed from 5204,
2020-01-05,Sunday,1.081,imputed from 5205,
2020-01-06,Monday,1.08155,,
2020-01-07,Tuesday,1.06433,,
2020-01-08,Wednesday,1.02181,,
2020-01-09,Thursday,1.02349,,
2020-01-10,Friday,1.02776,,start
2020-01-11,Saturday,1.02776,imputed from 5211,
2020-01-12,Sunday,1.02776,imputed from 5212,
2020-01-13,Monday,1.02359,,
2020-01-14,Tuesday,1.0198,,
2020-01-15,Wednesday,1.00426,,
2020-01-16,Thursday,1.01667,,
2020-01-17,Friday,1.01119,,start
2020-01-18,Saturday,1.01119,imputed from 5218,
2020-01-19,Sunday,1.01119,imputed from 5219,
2020-01-20,Monday,1.01119,imputed from 5220,
2020-01-21,Tuesday,1.00897,,
2020-01-22,Wednesday,0.9747,,
2020-01-23,Thursday,0.96283,,
2020-01-24,Friday,0.9366,,start
2020-01-25,Saturday,0.9366,imputed from 5225,
2020-01-26,Sunday,0.9366,imputed from 5226,
2020-01-27,Monday,0.91694,,
2020-01-28,Tuesday,0.93177,,
2020-01-29,Wednesday,0.95004,,
2020-01-30,Thursday,0.92103,,
2020-01-31,Friday,0.91368,,start
2020-02-01,Saturday,0.91368,imputed from 5232,
2020-02-02,Sunday,0.91368,imputed from 5233,
2020-02-03,Monday,0.89725,,
2020-02-04,Tuesday,0.88196,,
2020-02-05,Wednesday,0.91167,,
2020-02-06,Thursday,0.92064,,
2020-02-07,Friday,0.93896,,start
2020-02-08,Saturday,0.93896,imputed from 5239,
2020-02-09,Sunday,0.93896,imputed from 5240,
2020-02-10,Monday,0.93717,,
2020-02-11,Tuesday,0.93098,,
2020-02-12,Wednesday,0.97434,,
2020-02-13,Thursday,0.97455,,
2020-02-14,Friday,0.97935,,start
2020-02-15,Saturday,0.97935,imputed from 5246,
2020-02-16,Sunday,0.97935,imputed from 5247,
2020-02-17,Monday,0.97935,imputed from 5248,
2020-02-18,Tuesday,0.99975,,
2020-02-19,Wednesday,1.03156,,
2020-02-20,Thursday,1.0349,,
2020-02-21,Friday,1.01734,,start
2020-02-22,Saturday,1.01734,imputed from 5253,
2020-02-23,Sunday,1.01734,imputed from 5254,
2020-02-24,Monday,0.99064,,
2020-02-25,Tuesday,0.94188,,
2020-02-26,Wednesday,0.89599,,
2020-02-27,Thursday,0.86373,,
2020-02-28,Friday,0.85167,,start
2020-02-29,Saturday,0.85167,imputed from 5260,
2020-03-01,Sunday,0.85167,imputed from 5261,
2020-03-02,Monday,0.87333,,
2020-03-03,Tuesday,0.87008,,
2020-03-04,Wednesday,0.88235,,
2020-03-05,Thursday,0.8552,,
2020-03-06,Friday,0.77258,,start
2020-03-07,Saturday,0.77258,imputed from 5267,
2020-03-08,Sunday,0.77258,imputed from 5268,
2020-03-09,Monday,0.62393,,
2020-03-10,Tuesday,0.64291,,
2020-03-11,Wednesday,0.61849,,
2020-03-12,Thursday,0.50351,,
2020-03-13,Friday,0.50852,,start
2020-03-14,Saturday,0.50852,imputed from 5274,
2020-03-15,Sunday,0.50852,imputed from 5275,
2020-03-16,Monday,0.38754,,
2020-03-17,Tuesday,0.40607,,
2020-03-18,Wednesday,0.36733,,
2020-03-19,Thursday,0.40071,,
2020-03-20,Friday,0.35465,,start
2020-03-21,Saturday,0.35465,imputed from 5281,
2020-03-22,Sunday,0.35465,imputed from 5282,
2020-03-23,Monday,0.23999,,
2020-03-24,Tuesday,0.25879,,
2020-03-25,Wednesday,0.31737,,
2020-03-26,Thursday,0.31069,,
2020-03-27,Friday,0.32471,,start
2020-03-28,Saturday,0.32471,imputed from 5288,
2020-03-29,Sunday,0.32471,imputed from 5289,
2020-03-30,Monday,0.33341,,
2020-03-31,Tuesday,0.32838,,
2020-04-01,Wednesday,0.30331,,
2020-04-02,Thursday,0.37022,,
2020-04-03,Friday,0.38813,,start
2020-04-04,Saturday,0.38813,imputed from 5295,
2020-04-05,Sunday,0.38813,imputed from 5296,
2020-04-06,Monday,0.39334,,
2020-04-07,Tuesday,0.36091,,
2020-04-08,Wednesday,0.37773,,
2020-04-09,Thursday,0.3754,,
2020-04-10,Friday,0.3754,imputed from 5301,start
2020-04-11,Saturday,0.3754,imputed from 5302,
2020-04-12,Sunday,0.3754,imputed from 5303,
2020-04-13,Monday,0.38993,,
2020-04-14,Tuesday,0.39696,,
2020-04-15,Wednesday,0.39842,,
2020-04-16,Thursday,0.39235,,
2020-04-17,Friday,0.39444,,start
2020-04-18,Saturday,0.39444,imputed from 5309,
2020-04-19,Sunday,0.39444,imputed from 5310,
2020-04-20,Monday,0.37084,,
2020-04-21,Tuesday,0.28407,,
2020-04-22,Wednesday,0.356,,
2020-04-23,Thursday,0.3592,,
2020-04-24,Friday,0.37016,,start
2020-04-25,Saturday,0.37016,imputed from 5316,
2020-04-26,Sunday,0.37016,imputed from 5317,
2020-04-27,Monday,0.36308,,
2020-04-28,Tuesday,0.37306,,
2020-04-29,Wednesday,0.40727,,
2020-04-30,Thursday,0.3868,,
2020-05-01,Friday,0.3868,imputed from 5322,start
2020-05-02,Saturday,0.3868,imputed from 5323,
2020-05-03,Sunday,0.3868,imputed from 5324,
2020-05-04,Monday,0.41691,,
2020-05-05,Tuesday,0.46092,,
2020-05-06,Wednesday,0.44894,,
2020-05-07,Thursday,0.47695,,
2020-05-08,Friday,0.48564,,start
2020-05-09,Saturday,0.48564,imputed from 5330,
2020-05-10,Sunday,0.48564,imputed from 5331,
2020-05-11,Monday,0.47253,,
2020-05-12,Tuesday,0.46788,,
2020-05-13,Wednesday,0.43552,,
2020-05-14,Thursday,0.46824,,
2020-05-15,Friday,0.49615,,start
2020-05-16,Saturday,0.49615,imputed from 5337,
2020-05-17,Sunday,0.49615,imputed from 5338,
2020-05-18,Monday,0.52404,,
2020-05-19,Tuesday,0.5339,,
2020-05-20,Wednesday,0.52946,,
2020-05-21,Thursday,0.53281,,
2020-05-22,Friday,0.5306,,start
2020-05-23,Saturday,0.5306,imputed from 5344,
2020-05-24,Sunday,0.5306,imputed from 5345,
2020-05-25,Monday,0.5306,imputed from 5346,
2020-05-26,Tuesday,0.53265,,
2020-05-27,Wednesday,0.50577,,
2020-05-28,Thursday,0.50564,,
2020-05-29,Friday,0.51854,,start
2020-05-30,Saturday,0.51854,imputed from 5351,
2020-05-31,Sunday,0.51854,imputed from 5352,
2020-06-01,Monday,0.5126,,
2020-06-02,Tuesday,0.53773,,
2020-06-03,Wednesday,0.53816,,
2020-06-04,Thursday,0.54899,,
2020-06-05,Friday,0.58386,,start
2020-06-06,Saturday,0.58386,imputed from 5358,
2020-06-07,Sunday,0.58386,imputed from 5359,
2020-06-08,Monday,0.57193,,
2020-06-09,Tuesday,0.57441,,
2020-06-10,Wednesday,0.57192,,
2020-06-11,Thursday,0.52522,,
2020-06-12,Friday,0.53573,,start
2020-06-13,Saturday,0.53573,imputed from 5365,
2020-06-14,Sunday,0.53573,imputed from 5366,
2020-06-15,Monday,0.55272,,
2020-06-16,Tuesday,0.57299,,
2020-06-17,Wednesday,0.57745,,
2020-06-18,Thursday,0.59848,,
2020-06-19,Friday,0.60477,,start
2020-06-20,Saturday,0.60477,imputed from 5372,
2020-06-21,Sunday,0.60477,imputed from 5373,
2020-06-22,Monday,0.61169,,
2020-06-23,Tuesday,0.61371,,
2020-06-24,Wednesday,0.56644,,
2020-06-25,Thursday,0.56593,,
2020-06-26,Friday,0.54609,,start
2020-06-27,Saturday,0.54609,imputed from 5379,
2020-06-28,Sunday,0.54609,imputed from 5380,
2020-06-29,Monday,0.56369,,
2020-06-30,Tuesday,0.56819,,
2020-07-01,Wednesday,0.57456,,
2020-07-02,Thursday,0.59491,,
2020-07-03,Friday,0.59491,imputed from 5385,start
2020-07-04,Saturday,0.59491,imputed from 5386,
2020-07-05,Sunday,0.59491,imputed from 5387,
2020-07-06,Monday,0.58324,,
2020-07-07,Tuesday,0.59938,,
2020-07-08,Wednesday,0.60434,,
2020-07-09,Thursday,0.58712,,
2020-07-10,Friday,0.60274,,start
2020-07-11,Saturday,0.60274,imputed from 5393,
2020-07-12,Sunday,0.60274,imputed from 5394,
2020-07-13,Monday,0.59793,,
2020-07-14,Tuesday,0.58454,,
2020-07-15,Wednesday,0.59621,,
2020-07-16,Thursday,0.58129,,
2020-07-17,Friday,0.57399,,start
2020-07-18,Saturday,0.57399,imputed from 5400,
2020-07-19,Sunday,0.57399,imputed from 5401,
2020-07-20,Monday,0.57636,,
2020-07-21,Tuesday,0.59603,,
2020-07-22,Wednesday,0.5953,,
2020-07-23,Thursday,0.58118,,
2020-07-24,Friday,0.5918,,start
2020-07-25,Saturday,0.5918,imputed from 5407,
2020-07-26,Sunday,0.5918,imputed from 5408,
2020-07-27,Monday,0.58594,,
2020-07-28,Tuesday,0.57929,,
2020-07-29,Wednesday,0.56628,,
2020-07-30,Thursday,0.55543,,
2020-07-31,Friday,0.54129,,start
2020-08-01,Saturday,0.54129,imputed from 5414,
2020-08-02,Sunday,0.54129,imputed from 5415,
2020-08-03,Monday,0.56438,,
2020-08-04,Tuesday,0.56242,,
2020-08-05,Wednesday,0.56141,,
2020-08-06,Thursday,0.56583,,
2020-08-07,Friday,0.55889,,start
2020-08-08,Saturday,0.55889,imputed from 5421,
2020-08-09,Sunday,0.55889,imputed from 5422,
2020-08-10,Monday,0.56906,,
2020-08-11,Tuesday,0.55819,,
2020-08-12,Wednesday,0.57357,,
2020-08-13,Thursday,0.56879,,
2020-08-14,Friday,0.5728,,start
2020-08-15,Saturday,0.5728,imputed from 5428,
2020-08-16,Sunday,0.5728,imputed from 5429,
2020-08-17,Monday,0.58224,,
2020-08-18,Tuesday,0.58619,,
2020-08-19,Wednesday,0.59602,,
2020-08-20,Thursday,0.59642,,
2020-08-21,Friday,0.59371,,start
2020-08-22,Saturday,0.59371,imputed from 5435,
2020-08-23,Sunday,0.59371,imputed from 5436,
2020-08-24,Monday,0.63022,,
2020-08-25,Tuesday,0.64236,,
2020-08-26,Wednesday,0.62502,,
2020-08-27,Thursday,0.59162,,
2020-08-28,Friday,0.6025,,start
2020-08-29,Saturday,0.6025,imputed from 5442,
2020-08-30,Sunday,0.6025,imputed from 5443,
2020-08-31,Monday,0.5831,,
2020-09-01,Tuesday,0.5921,,
2020-09-02,Wednesday,0.58317,,
2020-09-03,Thursday,0.58368,,
2020-09-04,Friday,0.57258,,start
2020-09-05,Saturday,0.57258,imputed from 5449,
2020-09-06,Sunday,0.57258,imputed from 5450,
2020-09-07,Monday,0.57258,imputed from 5451,
2020-09-08,Tuesday,0.5378,,
2020-09-09,Wednesday,0.54406,,
2020-09-10,Thursday,0.53064,,
2020-09-11,Friday,0.52975,,start
2020-09-12,Saturday,0.52975,imputed from 5456,
2020-09-13,Sunday,0.52975,imputed from 5457,
2020-09-14,Monday,0.53451,,
2020-09-15,Tuesday,0.55005,,
2020-09-16,Wednesday,0.57454,,
2020-09-17,Thursday,0.5928,,
2020-09-18,Friday,0.59831,,start
2020-09-19,Saturday,0.59831,imputed from 5463,
2020-09-20,Sunday,0.59831,imputed from 5464,
2020-09-21,Monday,0.57385,,
2020-09-22,Tuesday,0.57033,,
2020-09-23,Wednesday,0.58004,,
2020-09-24,Thursday,0.58941,,
2020-09-25,Friday,0.60053,,start
2020-09-26,Saturday,0.60053,imputed from 5470,
2020-09-27,Sunday,0.60053,imputed from 5471,
2020-09-28,Monday,0.61337,,
2020-09-29,Tuesday,0.58795,,
2020-09-30,Wednesday,0.58879,,
2020-10-01,Thursday,0.57262,,
2020-10-02,Friday,0.55917,,start
2020-10-03,Saturday,0.55917,imputed from 5477,
2020-10-04,Sunday,0.55917,imputed from 5478,
2020-10-05,Monday,0.59127,,
2020-10-06,Tuesday,0.61117,,
2020-10-07,Wednesday,0.59522,,
2020-10-08,Thursday,0.61124,,
2020-10-09,Friday,0.59207,,start
2020-10-10,Saturday,0.59207,imputed from 5484,
2020-10-11,Sunday,0.59207,imputed from 5485,
2020-10-12,Monday,0.57809,,
2020-10-13,Tuesday,0.58531,,
2020-10-14,Wednesday,0.59101,,
2020-10-15,Thursday,0.58365,,
2020-10-16,Friday,0.57862,,start
2020-10-17,Saturday,0.57862,imputed from 5491,
2020-10-18,Sunday,0.57862,imputed from 5492,
2020-10-19,Monday,0.57169,,
2020-10-20,Tuesday,0.58274,,
2020-10-21,Wednesday,0.55766,,
2020-10-22,Thursday,0.56825,,
2020-10-23,Friday,0.55759,,start
2020-10-24,Saturday,0.55759,imputed from 5498,
2020-10-25,Sunday,0.55759,imputed from 5499,
2020-10-26,Monday,0.54537,,
2020-10-27,Tuesday,0.56066,,
2020-10-28,Wednesday,0.53207,,
2020-10-29,Thursday,0.52134,,
2020-10-30,Friday,0.52047,,start
2020-10-31,Saturday,0.52047,imputed from 5505,
2020-11-01,Sunday,0.52047,imputed from 5506,
2020-11-02,Monday,0.53236,,
2020-11-03,Tuesday,0.54052,,
2020-11-04,Wednesday,0.55606,,
2020-11-05,Thursday,0.55604,,
2020-11-06,Friday,0.53623,,start
2020-11-07,Saturday,0.53623,imputed from 5512,
2020-11-08,Sunday,0.53623,imputed from 5513,
2020-11-09,Monday,0.58207,,
2020-11-10,Tuesday,0.6002,,
2020-11-11,Wednesday,0.59312,,
2020-11-12,Thursday,0.58224,,
2020-11-13,Friday,0.56523,,start
2020-11-14,Saturday,0.56523,imputed from 5519,
2020-11-15,Sunday,0.56523,imputed from 5520,
2020-11-16,Monday,0.57522,,
2020-11-17,Tuesday,0.57748,,
2020-11-18,Wednesday,0.5817,,
2020-11-19,Thursday,0.5831,,
2020-11-20,Friday,0.58921,,start
2020-11-21,Saturday,0.58921,imputed from 5526,
2020-11-22,Sunday,0.58921,imputed from 5527,
2020-11-23,Monday,0.60385,,
2020-11-24,Tuesday,0.63131,,
2020-11-25,Wednesday,0.64289,,
2020-11-26,Thursday,0.64289,imputed from 5531,
2020-11-27,Friday,0.63796,,start
2020-11-28,Saturday,0.63796,imputed from 5533,
2020-11-29,Sunday,0.63796,imputed from 5534,
2020-11-30,Monday,0.62204,,
2020-12-01,Tuesday,0.60777,,
2020-12-02,Wednesday,0.61461,,
2020-12-03,Thursday,0.62206,,
2020-12-04,Friday,0.62471,,start
2020-12-05,Saturday,0.62471,imputed from 5540,
2020-12-06,Sunday,0.62471,imputed from 5541,
2020-12-07,Monday,0.61776,,
2020-12-08,Tuesday,0.61726,,
2020-12-09,Wednesday,0.62843,,
2020-12-10,Thursday,0.64658,,
2020-12-11,Friday,0.64344,,start
2020-12-12,Saturday,0.64344,imputed from 5547,
2020-12-13,Sunday,0.64344,imputed from 5548,
2020-12-14,Monday,0.6465,,
2020-12-15,Tuesday,0.65012,,
2020-12-16,Wednesday,0.66366,,
2020-12-17,Thursday,0.67901,,
2020-12-18,Friday,0.68298,,start
2020-12-19,Saturday,0.68298,imputed from 5554,
2020-12-20,Sunday,0.68298,imputed from 5555,
2020-12-21,Monday,0.66621,,
2020-12-22,Tuesday,0.65872,,
2020-12-23,Wednesday,0.679,,
2020-12-24,Thursday,0.68007,,
2020-12-25,Friday,0.68007,imputed from 5560,start
2020-12-26,Saturday,0.68007,imputed from 5561,
2020-12-27,Sunday,0.68007,imputed from 5562,
2020-12-28,Monday,0.67334,,
2020-12-29,Tuesday,0.67899,,
2020-12-30,Wednesday,0.6896,,
2020-12-31,Thursday,0.68956,,
2021-01-01,Friday,0.68956,imputed from 5567,start
2021-01-02,Saturday,0.68956,imputed from 5568,
2021-01-03,Sunday,0.68956,imputed from 5569,
2021-01-04,Monday,0.66849,,
2021-01-05,Tuesday,0.70432,,
2021-01-06,Wednesday,0.71779,,
2021-01-07,Thursday,0.72474,,
2021-01-08,Friday,0.75489,,start
2021-01-09,Saturday,0.75489,imputed from 5575,
2021-01-10,Sunday,0.75489,imputed from 5576,
2021-01-11,Monday,0.74705,,
2021-01-12,Tuesday,0.7627,,
2021-01-13,Wednesday,0.7591,,
2021-01-14,Thursday,0.76091,,
2021-01-15,Friday,0.75146,,start
2021-01-16,Saturday,0.75146,imputed from 5582,
2021-01-17,Sunday,0.75146,imputed from 5583,
2021-01-18,Monday,0.75146,imputed from 5584,
2021-01-19,Tuesday,0.75538,,
2021-01-20,Wednesday,0.75934,,
2021-01-21,Thursday,0.75797,,
2021-01-22,Friday,0.75802,,start
2021-01-23,Saturday,0.75802,imputed from 5589,
2021-01-24,Sunday,0.75802,imputed from 5590,
2021-01-25,Monday,0.76582,,
2021-01-26,Tuesday,0.77473,,
2021-01-27,Wednesday,0.77375,,
2021-01-28,Thursday,0.77677,,
2021-01-29,Friday,0.77358,,start
2021-01-30,Saturday,0.77358,imputed from 5596,
2021-01-31,Sunday,0.77358,imputed from 5597,
2021-02-01,Monday,0.79755,,
2021-02-02,Tuesday,0.81262,,
2021-02-03,Wednesday,0.82948,,
2021-02-04,Thursday,0.8318,,
2021-02-05,Friday,0.83038,,start
2021-02-06,Saturday,0.83038,imputed from 5603,
2021-02-07,Sunday,0.83038,imputed from 5604,
2021-02-08,Monday,0.8421,,
2021-02-09,Tuesday,0.83587,,
2021-02-10,Wednesday,0.82264,,
2021-02-11,Thursday,0.82225,,
2021-02-12,Friday,0.84418,,start
2021-02-13,Saturday,0.84418,imputed from 5610,
2021-02-14,Sunday,0.84418,imputed from 5611,
2021-02-15,Monday,0.84418,imputed from 5612,
2021-02-16,Tuesday,0.88517,,
2021-02-17,Wednesday,0.90982,,
2021-02-18,Thursday,0.89987,,
2021-02-19,Friday,0.90589,,start
2021-02-20,Saturday,0.90589,imputed from 5617,
2021-02-21,Sunday,0.90589,imputed from 5618,
2021-02-22,Monday,0.92261,,
2021-02-23,Tuesday,0.93992,,
2021-02-24,Wednesday,0.96266,,
2021-02-25,Thursday,0.95791,,
2021-02-26,Friday,0.95552,,start
2021-02-27,Saturday,0.95552,imputed from 5624,
2021-02-28,Sunday,0.95552,imputed from 5625,
2021-03-01,Monday,0.95682,,
2021-03-02,Tuesday,0.9531,,
2021-03-03,Wednesday,0.9652,,
2021-03-04,Thursday,0.99886,,
2021-03-05,Friday,1.03504,,start
2021-03-06,Saturday,1.03504,imputed from 5631,
2021-03-07,Sunday,1.03504,imputed from 5632,
2021-03-08,Monday,1.03187,,
2021-03-09,Tuesday,1.02501,,
2021-03-10,Wednesday,1.04201,,
2021-03-11,Thursday,1.06511,,
2021-03-12,Friday,1.07525,,start
2021-03-13,Saturday,1.07525,imputed from 5638,
2021-03-14,Sunday,1.07525,imputed from 5639,
2021-03-15,Monday,1.05187,,
2021-03-16,Tuesday,1.04711,,
2021-03-17,Wednesday,1.02203,,
2021-03-18,Thursday,0.97039,,
2021-03-19,Friday,0.9722,,start
2021-03-20,Saturday,0.9722,imputed from 5645,
2021-03-21,Sunday,0.9722,imputed from 5646,
2021-03-22,Monday,0.97422,,
2021-03-23,Tuesday,0.95342,,
2021-03-24,Wednesday,1.00137,,
2021-03-25,Thursday,0.97122,,
2021-03-26,Friday,0.99521,,start
2021-03-27,Saturday,0.99521,imputed from 5652,
2021-03-28,Sunday,0.99521,imputed from 5653,
2021-03-29,Monday,1.00761,,
2021-03-30,Tuesday,1.00919,,
2021-03-31,Wednesday,0.99076,,
2021-04-01,Thursday,0.99076,imputed from 5657,
2021-04-02,Friday,0.99076,imputed from 5657,start
2021-04-03,Saturday,0.99076,imputed from 5659,
2021-04-04,Sunday,0.99076,imputed from 5660,
2021-04-05,Monday,0.95405,,
2021-04-06,Tuesday,0.9529,,
2021-04-07,Wednesday,0.94182,,
2021-04-08,Thursday,0.94044,,
2021-04-09,Friday,0.94352,,start
2021-04-10,Saturday,0.94352,imputed from 5666,
2021-04-11,Sunday,0.94352,imputed from 5667,
2021-04-12,Monday,0.94435,,
2021-04-13,Tuesday,0.94606,,
2021-04-14,Wednesday,0.97575,,
2021-04-15,Thursday,0.98367,,
2021-04-16,Friday,0.97542,,start
2021-04-17,Saturday,0.97542,imputed from 5673,
2021-04-18,Sunday,0.97542,imputed from 5674,
2021-04-19,Monday,0.97241,,
2021-04-20,Tuesday,0.96057,,
2021-04-21,Wednesday,0.94541,,
2021-04-22,Thursday,0.94301,,
2021-04-23,Friday,0.94858,,start
2021-04-24,Saturday,0.94858,imputed from 5680,
2021-04-25,Sunday,0.94858,imputed from 5681,
2021-04-26,Monday,0.94014,,
2021-04-27,Tuesday,0.95969,,
2021-04-28,Wednesday,0.983,,
2021-04-29,Thursday,0.99287,,
2021-04-30,Friday,0.98208,,start
2021-05-01,Saturday,0.98208,imputed from 5687,
2021-05-02,Sunday,0.98208,imputed from 5688,
2021-05-03,Monday,0.99302,,
2021-05-04,Tuesday,1.01829,,
2021-05-05,Wednesday,1.01834,,
2021-05-06,Thursday,0.99561,,
2021-05-07,Friday,0.994,,start
2021-05-08,Saturday,0.994,imputed from 5694,
2021-05-09,Sunday,0.994,imputed from 5695,
2021-05-10,Monday,0.99483,,
2021-05-11,Tuesday,1.0013,,
2021-05-12,Wednesday,1.018,,
2021-05-13,Thursday,0.98368,,
2021-05-14,Friday,0.99463,,start
2021-05-15,Saturday,0.99463,imputed from 5701,
2021-05-16,Sunday,0.99463,imputed from 5702,
2021-05-17,Monday,1.00845,,
2021-05-18,Tuesday,1.0053,,
2021-05-19,Wednesday,0.98084,,
2021-05-20,Thursday,0.95336,,
2021-05-21,Friday,0.96382,,start
2021-05-22,Saturday,0.96382,imputed from 5708,
2021-05-23,Sunday,0.96382,imputed from 5709,
2021-05-24,Monday,0.98411,,
2021-05-25,Tuesday,0.98337,,
2021-05-26,Wednesday,0.99983,,
2021-05-27,Thursday,1.00073,,
2021-05-28,Friday,0.99745,,start
2021-05-29,Saturday,0.99745,imputed from 5715,
2021-05-30,Sunday,0.99745,imputed from 5716,
2021-05-31,Monday,0.99745,imputed from 5717,
2021-06-01,Tuesday,1.00925,,
2021-06-02,Wednesday,1.02278,,
2021-06-03,Thursday,1.03368,,
2021-06-04,Friday,1.03238,,start
2021-06-05,Saturday,1.03238,imputed from 5722,
2021-06-06,Sunday,1.03238,imputed from 5723,
2021-06-07,Monday,1.02106,,
2021-06-08,Tuesday,1.03254,,
2021-06-09,Wednesday,1.02464,,
2021-06-10,Thursday,1.02731,,
2021-06-11,Friday,1.02007,,start
2021-06-12,Saturday,1.02007,imputed from 5729,
2021-06-13,Sunday,1.02007,imputed from 5730,
2021-06-14,Monday,1.01334,,
2021-06-15,Tuesday,1.01234,,
2021-06-16,Wednesday,1.00567,,
2021-06-17,Thursday,1.01745,,
2021-06-18,Friday,1.03697,,start
2021-06-19,Saturday,1.03697,imputed from 5736,
2021-06-20,Sunday,1.03697,imputed from 5737,
2021-06-21,Monday,1.04654,,
2021-06-22,Tuesday,1.06029,,
2021-06-23,Wednesday,1.08036,,
2021-06-24,Thursday,1.08727,,
2021-06-25,Friday,1.07764,,start
2021-06-26,Saturday,1.07764,imputed from 5743,
2021-06-27,Sunday,1.07764,imputed from 5744,
2021-06-28,Monday,1.05754,,
2021-06-29,Tuesday,1.06985,,
2021-06-30,Wednesday,1.0779,,
2021-07-01,Thursday,1.09066,,
2021-07-02,Friday,1.10233,,start
2021-07-03,Saturday,1.10233,imputed from 5750,
2021-07-04,Sunday,1.10233,imputed from 5751,
2021-07-05,Monday,1.10233,imputed from 5752,
2021-07-06,Tuesday,1.07067,,
2021-07-07,Wednesday,1.06081,,
2021-07-08,Thursday,1.07263,,
2021-07-09,Friday,1.0893,,start
2021-07-10,Saturday,1.0893,imputed from 5757,
2021-07-11,Sunday,1.0893,imputed from 5758,
2021-07-12,Monday,1.08298,,
2021-07-13,Tuesday,1.10457,,
2021-07-14,Wednesday,1.08966,,
2021-07-15,Thursday,1.07428,,
2021-07-16,Friday,1.07632,,start
2021-07-17,Saturday,1.07632,imputed from 5764,
2021-07-18,Sunday,1.07632,imputed from 5765,
2021-07-19,Monday,1.00628,,
2021-07-20,Tuesday,1.02077,,
2021-07-21,Wednesday,1.05766,,
2021-07-22,Thursday,1.08627,,
2021-07-23,Friday,1.09575,,start
2021-07-24,Saturday,1.09575,imputed from 5771,
2021-07-25,Sunday,1.09575,imputed from 5772,
2021-07-26,Monday,1.09777,,
2021-07-27,Tuesday,1.098,,
2021-07-28,Wednesday,1.09484,,
2021-07-29,Thursday,1.10727,,
2021-07-30,Friday,1.11398,,start
2021-07-31,Saturday,1.11398,imputed from 5778,
2021-08-01,Sunday,1.11398,imputed from 5779,
2021-08-02,Monday,1.08403,,
2021-08-03,Tuesday,1.08074,,
2021-08-04,Wednesday,1.07356,,
2021-08-05,Thursday,1.09504,,
2021-08-06,Friday,1.08779,,start
2021-08-07,Saturday,1.08779,imputed from 5785,
2021-08-08,Sunday,1.08779,imputed from 5786,
2021-08-09,Monday,1.08219,,
2021-08-10,Tuesday,1.1024,,
2021-08-11,Wednesday,1.11629,,
2021-08-12,Thursday,1.10605,,
2021-08-13,Friday,1.09077,,start
2021-08-14,Saturday,1.09077,imputed from 5792,
2021-08-15,Sunday,1.09077,imputed from 5793,
2021-08-16,Monday,1.05732,,
2021-08-17,Tuesday,1.04287,,
2021-08-18,Wednesday,1.03809,,
2021-08-19,Thursday,1.00533,,
2021-08-20,Friday,0.97672,,start
2021-08-21,Saturday,0.97672,imputed from 5799,
2021-08-22,Sunday,0.97672,imputed from 5800,
2021-08-23,Monday,1.02077,,
2021-08-24,Tuesday,1.04812,,
2021-08-25,Wednesday,1.10676,,
2021-08-26,Thursday,1.09086,,
2021-08-27,Friday,1.09038,,start
2021-08-28,Saturday,1.09038,imputed from 5806,
2021-08-29,Sunday,1.09038,imputed from 5807,
2021-08-30,Monday,1.11602,,
2021-08-31,Tuesday,1.10065,,
2021-09-01,Wednesday,1.0833,,
2021-09-02,Thursday,1.11115,,
2021-09-03,Friday,1.10397,,start
2021-09-04,Saturday,1.10397,imputed from 5813,
2021-09-05,Sunday,1.10397,imputed from 5814,
2021-09-06,Monday,1.10397,imputed from 5815,
2021-09-07,Tuesday,1.09788,,
2021-09-08,Wednesday,1.10303,,
2021-09-09,Thursday,1.07991,,
2021-09-10,Friday,1.10929,,start
2021-09-11,Saturday,1.10929,imputed from 5820,
2021-09-12,Sunday,1.10929,imputed from 5821,
2021-09-13,Monday,1.11757,,
2021-09-14,Tuesday,1.11998,,
2021-09-15,Wednesday,1.1391,,
2021-09-16,Thursday,1.13321,,
