date,weekday,UB1_Comdty_PX-LAST,UB1_Comdty_CURRENCY-EUR,UB1_Comdty_PX-LAST-CHF,imputed,UB1_Comdty_start
2007-01-30,Tuesday,77.63,1.623,125.99349,,
2007-01-31,Wednesday,77.89,1.6214,126.290846,,
2007-02-01,Thursday,77.87,1.61925,126.09099750000001,,
2007-02-02,Friday,78.07,1.61755,126.2821285,,start
2007-02-03,Saturday,,,126.2821285,imputed from 2954,
2007-02-04,Sunday,,,126.2821285,imputed from 2955,
2007-02-05,Monday,78.29,1.61438,126.3898102,,
2007-02-06,Tuesday,78.36,1.60997,126.1572492,,
2007-02-07,Wednesday,78.55,1.6154,126.88967,,
2007-02-08,Thursday,78.5,1.6248,127.5468,,
2007-02-09,Friday,78.0,1.62275,126.5745,,start
2007-02-10,Saturday,,,126.5745,imputed from 2961,
2007-02-11,Sunday,,,126.5745,imputed from 2962,
2007-02-12,Monday,77.6,1.6253,126.12328,,
2007-02-13,Tuesday,77.39,1.62575,125.8167925,,
2007-02-14,Wednesday,77.69,1.62795,126.4754355,,
2007-02-15,Thursday,78.37,1.6225,127.155325,,
2007-02-16,Friday,78.31,1.62255,127.0618905,,start
2007-02-17,Saturday,,,127.0618905,imputed from 2968,
2007-02-18,Sunday,,,127.0618905,imputed from 2969,
2007-02-19,Monday,78.1,1.62165,126.650865,,
2007-02-20,Tuesday,78.18,1.6246,127.01122800000002,,
2007-02-21,Wednesday,78.44,1.62645,127.57873799999999,,
2007-02-22,Thursday,77.99,1.6253,126.75714699999999,,
2007-02-23,Friday,78.57,1.6232,127.53482399999999,,start
2007-02-24,Saturday,,,127.53482399999999,imputed from 2975,
2007-02-25,Sunday,,,127.53482399999999,imputed from 2976,
2007-02-26,Monday,79.08,1.62197,128.2653876,,
2007-02-27,Tuesday,79.46,1.61245,128.12527699999998,,
2007-02-28,Wednesday,79.42,1.61335,128.132257,,
2007-03-01,Thursday,79.54,1.61105,128.142917,,
2007-03-02,Friday,79.52,1.60475,127.60971999999998,,start
2007-03-03,Saturday,,,127.60971999999998,imputed from 2982,
2007-03-04,Sunday,,,127.60971999999998,imputed from 2983,
2007-03-05,Monday,79.75,1.598,127.4405,,
2007-03-06,Tuesday,79.75,1.606,128.07850000000002,,
2007-03-07,Wednesday,79.6,1.60425,127.69829999999999,,
2007-03-08,Thursday,79.47,1.61235,128.1334545,,
2007-03-09,Friday,79.13,1.61935,128.1391655,,start
2007-03-10,Saturday,,,128.1391655,imputed from 2989,
2007-03-11,Sunday,,,128.1391655,imputed from 2990,
2007-03-12,Monday,79.36,1.61508,128.1727488,,
2007-03-13,Tuesday,79.73,1.6071,128.134083,,
2007-03-14,Wednesday,79.93,1.60865,128.5793945,,
2007-03-15,Thursday,79.73,1.61165,128.4968545,,
2007-03-16,Friday,79.84,1.60725,128.32284,,start
2007-03-17,Saturday,,,128.32284,imputed from 2996,
2007-03-18,Sunday,,,128.32284,imputed from 2997,
2007-03-19,Monday,79.54,1.6127,128.274158,,
2007-03-20,Tuesday,79.78,1.61385,128.752953,,
2007-03-21,Wednesday,79.49,1.6193,128.718157,,
2007-03-22,Thursday,78.95,1.61895,127.8161025,,
2007-03-23,Friday,78.31,1.6192,126.799552,,start
2007-03-24,Saturday,,,126.799552,imputed from 3003,
2007-03-25,Sunday,,,126.799552,imputed from 3004,
2007-03-26,Monday,78.23,1.62045,126.7678035,,
2007-03-27,Tuesday,78.0,1.61957,126.32646,,
2007-03-28,Wednesday,77.9,1.61935,126.14736500000001,,
2007-03-29,Thursday,77.61,1.6233,125.984313,,
2007-03-30,Friday,77.55,1.62335,125.8907925,,start
2007-03-31,Saturday,,,125.8907925,imputed from 3010,
2007-04-01,Sunday,,,125.8907925,imputed from 3011,
