date,weekday,OE1_Comdty_PX-LAST-CHF,imputed,OE1_Comdty_start
2018-04-08,Sunday,126.98241,imputed from 7540,
2018-04-09,Monday,126.87597,,
2018-04-10,Tuesday,126.73081,,
2018-04-11,Wednesday,126.88564,,
2018-04-12,Thursday,126.87597,,
2018-04-13,Friday,126.905,,start
2018-04-14,Saturday,126.905,imputed from 7546,
2018-04-15,Sunday,126.905,imputed from 7547,
2018-04-16,Monday,126.84693,,
2018-04-17,Tuesday,126.92435,,
2018-04-18,Wednesday,126.7792,,
2018-04-19,Thursday,126.53727,,
2018-04-20,Friday,126.57598,,start
2018-04-21,Saturday,126.57598,imputed from 7553,
2018-04-22,Sunday,126.57598,imputed from 7554,
2018-04-23,Monday,126.4405,,
2018-04-24,Tuesday,126.4405,,
2018-04-25,Wednesday,126.43082,,
2018-04-26,Thursday,126.59533,,
2018-04-27,Friday,126.71146,,start
2018-04-28,Saturday,126.71146,imputed from 7560,
2018-04-29,Sunday,126.71146,imputed from 7561,
2018-04-30,Monday,126.76952,,
2018-05-01,Tuesday,126.76952,imputed from 7563,
2018-05-02,Wednesday,126.72113,,
2018-05-03,Thursday,126.97274,,
2018-05-04,Friday,126.88564,,start
2018-05-05,Saturday,126.88564,imputed from 7567,
2018-05-06,Sunday,126.88564,imputed from 7568,
2018-05-07,Monday,126.94371,,
2018-05-08,Tuesday,126.84693,,
2018-05-09,Wednesday,126.85661,,
2018-05-10,Thursday,126.92435,,
2018-05-11,Friday,126.8179,,start
2018-05-12,Saturday,126.8179,imputed from 7574,
2018-05-13,Sunday,126.8179,imputed from 7575,
2018-05-14,Monday,126.55662,,
2018-05-15,Tuesday,126.45985,,
2018-05-16,Wednesday,126.64372,,
2018-05-17,Thursday,126.58565,,
2018-05-18,Friday,126.84693,,start
2018-05-19,Saturday,126.84693,imputed from 7581,
2018-05-20,Sunday,126.84693,imputed from 7582,
2018-05-21,Monday,127.08886,,
2018-05-22,Tuesday,126.98241,,
2018-05-23,Wednesday,127.31143,,
2018-05-24,Thursday,127.45659,,
2018-05-25,Friday,127.78561,,start
2018-05-26,Saturday,127.78561,imputed from 7588,
2018-05-27,Sunday,127.78561,imputed from 7589,
2018-05-28,Monday,128.20172,,
2018-05-29,Tuesday,128.69525,,
2018-05-30,Wednesday,128.28882,,
2018-05-31,Thursday,128.25011,,
2018-06-01,Friday,127.85335,,start
2018-06-02,Saturday,127.85335,imputed from 7595,
2018-06-03,Sunday,127.85335,imputed from 7596,
2018-06-04,Monday,127.7469,,
2018-06-05,Tuesday,127.96947,,
2018-06-06,Wednesday,127.41596,,
2018-06-07,Thursday,127.26058,,
2018-06-08,Friday,127.59075,,start
2018-06-09,Saturday,127.59075,imputed from 7602,
2018-06-10,Sunday,127.59075,imputed from 7603,
2018-06-11,Monday,127.28971,,
2018-06-12,Tuesday,127.28971,,
2018-06-13,Wednesday,127.33827,,
2018-06-14,Thursday,127.66844,,
2018-06-15,Friday,127.87237,,start
2018-06-16,Saturday,127.87237,imputed from 7609,
2018-06-17,Sunday,127.87237,imputed from 7610,
2018-06-18,Monday,127.91121,,
2018-06-19,Tuesday,128.06658,,
2018-06-20,Wednesday,128.11514,,
2018-06-21,Thursday,128.37733,,
2018-06-22,Friday,128.32877,,start
2018-06-23,Saturday,128.32877,imputed from 7616,
2018-06-24,Sunday,128.32877,imputed from 7617,
2018-06-25,Monday,128.35791,,
2018-06-26,Tuesday,128.28993,,
2018-06-27,Wednesday,128.32877,,
2018-06-28,Thursday,128.38704,,
2018-06-29,Friday,128.3482,,start
2018-06-30,Saturday,128.3482,imputed from 7623,
2018-07-01,Sunday,128.3482,imputed from 7624,
2018-07-02,Monday,128.42588,,
2018-07-03,Tuesday,128.37733,,
2018-07-04,Wednesday,128.32877,,
2018-07-05,Thursday,128.31906,,
2018-07-06,Friday,128.37733,,start
2018-07-07,Saturday,128.37733,imputed from 7630,
2018-07-08,Sunday,128.37733,imputed from 7631,
2018-07-09,Monday,128.31906,,
2018-07-10,Tuesday,128.22196,,
2018-07-11,Wednesday,128.22196,,
2018-07-12,Thursday,128.31906,,
2018-07-13,Friday,128.39675,,start
2018-07-14,Saturday,128.39675,imputed from 7637,
2018-07-15,Sunday,128.39675,imputed from 7638,
2018-07-16,Monday,128.21224,,
2018-07-17,Tuesday,128.32877,,
2018-07-18,Wednesday,128.3482,,
2018-07-19,Thursday,128.36762,,
2018-07-20,Friday,128.19282,,start
2018-07-21,Saturday,128.19282,imputed from 7644,
2018-07-22,Sunday,128.19282,imputed from 7645,
2018-07-23,Monday,128.05687,,
2018-07-24,Tuesday,128.12485,,
2018-07-25,Wednesday,128.10543,,
2018-07-26,Thursday,128.06658,,
2018-07-27,Friday,128.03745,,start
2018-07-28,Saturday,128.03745,imputed from 7651,
2018-07-29,Sunday,128.03745,imputed from 7652,
2018-07-30,Monday,127.8141,,
2018-07-31,Tuesday,127.80439,,
2018-08-01,Wednesday,127.60046,,
2018-08-02,Thursday,127.75584,,
2018-08-03,Friday,128.00832,,start
2018-08-04,Saturday,128.00832,imputed from 7658,
2018-08-05,Sunday,128.00832,imputed from 7659,
2018-08-06,Monday,128.086,,
2018-08-07,Tuesday,127.99861,,
2018-08-08,Wednesday,128.07629,,
2018-08-09,Thursday,128.2608,,
2018-08-10,Friday,128.5327,,start
2018-08-11,Saturday,128.5327,imputed from 7665,
2018-08-12,Sunday,128.5327,imputed from 7666,
2018-08-13,Monday,128.57155,,
2018-08-14,Tuesday,128.52299,,
2018-08-15,Wednesday,128.7075,,
2018-08-16,Thursday,128.62981,,
2018-08-17,Friday,128.7075,,start
2018-08-18,Saturday,128.7075,imputed from 7672,
2018-08-19,Sunday,128.7075,imputed from 7673,
2018-08-20,Monday,128.71721,,
2018-08-21,Tuesday,128.52299,,
2018-08-22,Wednesday,128.38704,,
2018-08-23,Thursday,128.38704,,
2018-08-24,Friday,128.38704,,start
2018-08-25,Saturday,128.38704,imputed from 7679,
2018-08-26,Sunday,128.38704,imputed from 7680,
2018-08-27,Monday,128.24138,,
2018-08-28,Tuesday,128.19282,,
2018-08-29,Wednesday,128.086,,
2018-08-30,Thursday,128.38704,,
2018-08-31,Friday,128.42588,,start
2018-09-01,Saturday,128.42588,imputed from 7686,
2018-09-02,Sunday,128.42588,imputed from 7687,
2018-09-03,Monday,128.41617,,
2018-09-04,Tuesday,128.27051,,
2018-09-05,Wednesday,128.06557,,
2018-09-06,Thursday,128.25099,,
2018-09-07,Friday,128.11437,,start
2018-09-08,Saturday,128.11437,imputed from 7693,
2018-09-09,Sunday,128.11437,imputed from 7694,
2018-09-10,Monday,127.99726,,
2018-09-11,Tuesday,127.88016,,
2018-09-12,Wednesday,127.97774,,
2018-09-13,Thursday,127.91919,,
2018-09-14,Friday,127.8216,,start
2018-09-15,Saturday,127.8216,imputed from 7700,
2018-09-16,Sunday,127.8216,imputed from 7701,
2018-09-17,Monday,127.71425,,
2018-09-18,Tuesday,127.61667,,
2018-09-19,Wednesday,127.59715,,
2018-09-20,Thursday,127.62642,,
2018-09-21,Friday,127.73377,,start
2018-09-22,Saturday,127.73377,imputed from 7707,
2018-09-23,Sunday,127.73377,imputed from 7708,
2018-09-24,Monday,127.39221,,
2018-09-25,Tuesday,127.22631,,
2018-09-26,Wednesday,127.26535,,
2018-09-27,Thursday,127.22631,,
2018-09-28,Friday,127.54835,,start
2018-09-29,Saturday,127.54835,imputed from 7714,
2018-09-30,Sunday,127.54835,imputed from 7715,
2018-10-01,Monday,127.60691,,
2018-10-02,Tuesday,127.8704,,
2018-10-03,Wednesday,127.63618,,
2018-10-04,Thursday,127.31414,,
2018-10-05,Friday,127.20679,,start
2018-10-06,Saturday,127.20679,imputed from 7721,
2018-10-07,Sunday,127.20679,imputed from 7722,
2018-10-08,Monday,127.37269,,
2018-10-09,Tuesday,127.42149,,
2018-10-10,Wednesday,127.34342,,
2018-10-11,Thursday,127.49956,,
2018-10-12,Friday,127.62642,,start
2018-10-13,Saturday,127.62642,imputed from 7728,
2018-10-14,Sunday,127.62642,imputed from 7729,
2018-10-15,Monday,127.67522,,
2018-10-16,Tuesday,127.71425,,
2018-10-17,Wednesday,127.88016,,
2018-10-18,Thursday,128.06557,,
2018-10-19,Friday,127.9875,,start
2018-10-20,Saturday,127.9875,imputed from 7735,
2018-10-21,Sunday,127.9875,imputed from 7736,
2018-10-22,Monday,127.90943,,
2018-10-23,Tuesday,128.05581,,
2018-10-24,Wednesday,128.27051,,
2018-10-25,Thursday,128.24123,,
2018-10-26,Friday,128.49496,,start
2018-10-27,Saturday,128.49496,imputed from 7742,
2018-10-28,Sunday,128.49496,imputed from 7743,
2018-10-29,Monday,128.30955,,
2018-10-30,Tuesday,128.34858,,
2018-10-31,Wednesday,128.27051,,
2018-11-01,Thursday,128.21196,,
2018-11-02,Friday,128.14364,,start
2018-11-03,Saturday,128.14364,imputed from 7749,
2018-11-04,Sunday,128.14364,imputed from 7750,
2018-11-05,Monday,128.14364,,
2018-11-06,Tuesday,128.12413,,
2018-11-07,Wednesday,128.02654,,
2018-11-08,Thursday,127.99726,,
2018-11-09,Friday,128.21196,,start
2018-11-10,Saturday,128.21196,imputed from 7756,
2018-11-11,Sunday,128.21196,imputed from 7757,
2018-11-12,Monday,128.32906,,
2018-11-13,Tuesday,128.27051,,
2018-11-14,Wednesday,128.30955,,
2018-11-15,Thursday,128.58279,,
2018-11-16,Friday,128.52424,,start
2018-11-17,Saturday,128.52424,imputed from 7763,
2018-11-18,Sunday,128.52424,imputed from 7764,
2018-11-19,Monday,128.47545,,
2018-11-20,Tuesday,128.56328,,
2018-11-21,Wednesday,128.45593,,
2018-11-22,Thursday,128.45593,,
2018-11-23,Friday,128.57303,,start
2018-11-24,Saturday,128.57303,imputed from 7770,
2018-11-25,Sunday,128.57303,imputed from 7771,
2018-11-26,Monday,128.47545,,
2018-11-27,Tuesday,128.58279,,
2018-11-28,Wednesday,128.54376,,
2018-11-29,Thursday,128.74869,,
2018-11-30,Friday,128.78773,,start
2018-12-01,Saturday,128.78773,imputed from 7777,
2018-12-02,Sunday,128.78773,imputed from 7778,
2018-12-03,Monday,128.75845,,
2018-12-04,Tuesday,128.94387,,
2018-12-05,Wednesday,128.89516,,
2018-12-06,Thursday,129.12898,,
2018-12-07,Friday,128.95361,,start
2018-12-08,Saturday,128.95361,imputed from 7784,
2018-12-09,Sunday,128.95361,imputed from 7785,
2018-12-10,Monday,128.85619,,
2018-12-11,Tuesday,128.93413,,
2018-12-12,Wednesday,128.71979,,
2018-12-13,Thursday,128.77825,,
2018-12-14,Friday,128.93413,,start
2018-12-15,Saturday,128.93413,imputed from 7791,
2018-12-16,Sunday,128.93413,imputed from 7792,
2018-12-17,Monday,128.89516,,
2018-12-18,Tuesday,128.89516,,
2018-12-19,Wednesday,128.89516,,
2018-12-20,Thursday,128.94387,,
2018-12-21,Friday,128.95361,,start
2018-12-22,Saturday,128.95361,imputed from 7798,
2018-12-23,Sunday,128.95361,imputed from 7799,
2018-12-24,Monday,128.95361,,
2018-12-25,Tuesday,128.95361,imputed from 7801,
2018-12-26,Wednesday,128.95361,imputed from 7802,
2018-12-27,Thursday,129.13872,,
2018-12-28,Friday,129.1095,,start
2018-12-29,Saturday,129.1095,imputed from 7805,
2018-12-30,Sunday,129.1095,imputed from 7806,
2018-12-31,Monday,129.1095,,
2019-01-01,Tuesday,129.1095,imputed from 7808,
2019-01-02,Wednesday,129.44075,,
2019-01-03,Thursday,129.53817,,
2019-01-04,Friday,129.28486,,start
2019-01-05,Saturday,129.28486,imputed from 7812,
2019-01-06,Sunday,129.28486,imputed from 7813,
2019-01-07,Monday,129.22641,,
2019-01-08,Tuesday,129.13872,,
2019-01-09,Wednesday,129.23615,,
2019-01-10,Thursday,129.32383,,
2019-01-11,Friday,129.33358,,start
2019-01-12,Saturday,129.33358,imputed from 7819,
2019-01-13,Sunday,129.33358,imputed from 7820,
2019-01-14,Monday,129.44075,,
2019-01-15,Tuesday,129.62586,,
2019-01-16,Wednesday,129.47972,,
2019-01-17,Thursday,129.35306,,
2019-01-18,Friday,129.25564,,start
2019-01-19,Saturday,129.25564,imputed from 7826,
2019-01-20,Sunday,129.25564,imputed from 7827,
2019-01-21,Monday,129.27512,,
2019-01-22,Tuesday,129.37255,,
2019-01-23,Wednesday,129.36281,,
2019-01-24,Thursday,129.57714,,
2019-01-25,Friday,129.41152,,start
2019-01-26,Saturday,129.41152,imputed from 7833,
2019-01-27,Sunday,129.41152,imputed from 7834,
2019-01-28,Monday,129.40178,,
2019-01-29,Tuesday,129.44075,,
2019-01-30,Wednesday,129.41152,,
2019-01-31,Thursday,129.50894,,
2019-02-01,Friday,129.55766,,start
2019-02-02,Saturday,129.55766,imputed from 7840,
2019-02-03,Sunday,129.55766,imputed from 7841,
2019-02-04,Monday,129.46023,,
2019-02-05,Tuesday,129.47972,,
2019-02-06,Wednesday,129.42126,,
2019-02-07,Thursday,129.76225,,
2019-02-08,Friday,129.86942,,start
2019-02-09,Saturday,129.86942,imputed from 7847,
2019-02-10,Sunday,129.86942,imputed from 7848,
2019-02-11,Monday,129.79148,,
2019-02-12,Tuesday,129.66483,,
2019-02-13,Wednesday,129.64534,,
2019-02-14,Thursday,129.7038,,
2019-02-15,Friday,129.71354,,start
2019-02-16,Saturday,129.71354,imputed from 7854,
2019-02-17,Sunday,129.71354,imputed from 7855,
2019-02-18,Monday,129.72328,,
2019-02-19,Tuesday,129.7038,,
2019-02-20,Wednesday,129.72328,,
2019-02-21,Thursday,129.54792,,
2019-02-22,Friday,129.72328,,start
2019-02-23,Saturday,129.72328,imputed from 7861,
2019-02-24,Sunday,129.72328,imputed from 7862,
2019-02-25,Monday,129.64534,,
2019-02-26,Tuesday,129.59663,,
2019-02-27,Wednesday,129.41152,,
2019-02-28,Thursday,129.30435,,
2019-03-01,Friday,129.25564,,start
2019-03-02,Saturday,129.25564,imputed from 7868,
2019-03-03,Sunday,129.25564,imputed from 7869,
2019-03-04,Monday,129.34332,,
2019-03-05,Tuesday,129.31409,,
2019-03-06,Wednesday,129.53938,,
2019-03-07,Thursday,129.90179,,
2019-03-08,Friday,129.72548,,start
2019-03-09,Saturday,129.72548,imputed from 7875,
2019-03-10,Sunday,129.72548,imputed from 7876,
2019-03-11,Monday,129.81364,,
2019-03-12,Tuesday,129.83323,,
2019-03-13,Wednesday,129.79405,,
2019-03-14,Thursday,129.70589,,
2019-03-15,Friday,129.6961,,start
2019-03-16,Saturday,129.6961,imputed from 7882,
2019-03-17,Sunday,129.6961,imputed from 7883,
2019-03-18,Monday,129.71569,,
2019-03-19,Tuesday,129.61774,,
2019-03-20,Wednesday,129.6863,,
2019-03-21,Thursday,129.87241,,
2019-03-22,Friday,130.10749,,start
2019-03-23,Saturday,130.10749,imputed from 7889,
2019-03-24,Sunday,130.10749,imputed from 7890,
2019-03-25,Monday,130.06831,,
2019-03-26,Tuesday,130.01933,,
2019-03-27,Wednesday,130.52868,,
2019-03-28,Thursday,130.37196,,
2019-03-29,Friday,130.41114,,start
2019-03-30,Saturday,130.41114,imputed from 7896,
2019-03-31,Sunday,130.41114,imputed from 7897,
2019-04-01,Monday,130.25442,,
2019-04-02,Tuesday,130.42093,,
2019-04-03,Wednesday,130.19565,,
2019-04-04,Thursday,130.20544,,
2019-04-05,Friday,130.15647,,start
2019-04-06,Saturday,130.15647,imputed from 7903,
2019-04-07,Sunday,130.15647,imputed from 7904,
2019-04-08,Monday,130.16626,,
2019-04-09,Tuesday,130.19565,,
2019-04-10,Wednesday,130.39155,,
2019-04-11,Thursday,130.27401,,
2019-04-12,Friday,129.94097,,start
2019-04-13,Saturday,129.94097,imputed from 7910,
2019-04-14,Sunday,129.94097,imputed from 7911,
2019-04-15,Monday,129.97036,,
2019-04-16,Tuesday,129.97036,,
2019-04-17,Wednesday,129.8822,,
2019-04-18,Thursday,130.11729,,
2019-04-19,Friday,130.11729,imputed from 7916,start
2019-04-20,Saturday,130.11729,imputed from 7917,
2019-04-21,Sunday,130.11729,imputed from 7918,
2019-04-22,Monday,130.11729,imputed from 7919,
2019-04-23,Tuesday,130.03892,,
2019-04-24,Wednesday,130.2936,,
2019-04-25,Thursday,130.31319,,
2019-04-26,Friday,130.35237,,start
2019-04-27,Saturday,130.35237,imputed from 7924,
2019-04-28,Sunday,130.35237,imputed from 7925,
2019-04-29,Monday,130.27401,,
2019-04-30,Tuesday,130.20544,,
2019-05-01,Wednesday,130.20544,imputed from 7928,
2019-05-02,Thursday,130.21524,,
2019-05-03,Friday,130.21524,,start
2019-05-04,Saturday,130.21524,imputed from 7931,
2019-05-05,Sunday,130.21524,imputed from 7932,
2019-05-06,Monday,130.26421,,
2019-05-07,Tuesday,130.4797,,
2019-05-08,Wednesday,130.50909,,
2019-05-09,Thursday,130.56786,,
2019-05-10,Friday,130.56786,,start
2019-05-11,Saturday,130.56786,imputed from 7938,
2019-05-12,Sunday,130.56786,imputed from 7939,
2019-05-13,Monday,130.62663,,
2019-05-14,Tuesday,130.6756,,
2019-05-15,Wednesday,130.78335,,
2019-05-16,Thursday,130.77355,,
2019-05-17,Friday,130.80294,,start
2019-05-18,Saturday,130.80294,imputed from 7945,
2019-05-19,Sunday,130.80294,imputed from 7946,
2019-05-20,Monday,130.74417,,
2019-05-21,Tuesday,130.64622,,
2019-05-22,Wednesday,130.71478,,
2019-05-23,Thursday,130.83232,,
2019-05-24,Friday,130.83232,,start
2019-05-25,Saturday,130.83232,imputed from 7952,
2019-05-26,Sunday,130.83232,imputed from 7953,
2019-05-27,Monday,130.94986,,
2019-05-28,Tuesday,131.00863,,
2019-05-29,Wednesday,131.05761,,
2019-05-30,Thursday,131.05761,,
2019-05-31,Friday,131.17515,,start
2019-06-01,Saturday,131.17515,imputed from 7959,
2019-06-02,Sunday,131.17515,imputed from 7960,
2019-06-03,Monday,131.12617,,
2019-06-04,Tuesday,131.11638,,
2019-06-05,Wednesday,131.27309,,
2019-06-06,Thursday,131.19473,,
2019-06-07,Friday,131.32206,,start
2019-06-08,Saturday,131.32206,imputed from 7966,
2019-06-09,Sunday,131.32206,imputed from 7967,
2019-06-10,Monday,131.2535,,
2019-06-11,Tuesday,131.26329,,
2019-06-12,Wednesday,131.30247,,
2019-06-13,Thursday,131.28288,,
2019-06-14,Friday,131.33185,,start
2019-06-15,Saturday,131.33185,imputed from 7973,
2019-06-16,Sunday,131.33185,imputed from 7974,
2019-06-17,Monday,131.33185,,
2019-06-18,Tuesday,131.86075,,
2019-06-19,Wednesday,131.52774,,
2019-06-20,Thursday,131.68445,,
2019-06-21,Friday,131.47877,,start
2019-06-22,Saturday,131.47877,imputed from 7980,
2019-06-23,Sunday,131.47877,imputed from 7981,
2019-06-24,Monday,131.5963,,
2019-06-25,Tuesday,131.69424,,
2019-06-26,Wednesday,131.55712,,
2019-06-27,Thursday,131.60609,,
2019-06-28,Friday,131.67465,,start
2019-06-29,Saturday,131.67465,imputed from 7987,
2019-06-30,Sunday,131.67465,imputed from 7988,
2019-07-01,Monday,131.85095,,
2019-07-02,Tuesday,131.86075,,
2019-07-03,Wednesday,131.86075,,
2019-07-04,Thursday,131.89013,,
2019-07-05,Friday,131.74321,,start
2019-07-06,Saturday,131.74321,imputed from 7994,
2019-07-07,Sunday,131.74321,imputed from 7995,
2019-07-08,Monday,131.7726,,
2019-07-09,Tuesday,131.70404,,
2019-07-10,Wednesday,131.57671,,
2019-07-11,Thursday,131.42,,
2019-07-12,Friday,131.39062,,start
2019-07-13,Saturday,131.39062,imputed from 8001,
2019-07-14,Sunday,131.39062,imputed from 8002,
2019-07-15,Monday,131.53753,,
2019-07-16,Tuesday,131.55712,,
2019-07-17,Wednesday,131.75301,,
2019-07-18,Thursday,131.84116,,
2019-07-19,Friday,131.91951,,start
2019-07-20,Saturday,131.91951,imputed from 8008,
2019-07-21,Sunday,131.91951,imputed from 8009,
2019-07-22,Monday,132.03704,,
2019-07-23,Tuesday,132.04684,,
2019-07-24,Wednesday,132.09581,,
2019-07-25,Thursday,131.97828,,
2019-07-26,Friday,131.95869,,start
2019-07-27,Saturday,131.95869,imputed from 8015,
2019-07-28,Sunday,131.95869,imputed from 8016,
2019-07-29,Monday,132.02725,,
2019-07-30,Tuesday,132.04684,,
2019-07-31,Wednesday,132.22314,,
2019-08-01,Thursday,132.25252,,
2019-08-02,Friday,132.2917,,start
2019-08-03,Saturday,132.2917,imputed from 8022,
2019-08-04,Sunday,132.2917,imputed from 8023,
2019-08-05,Monday,132.43861,,
2019-08-06,Tuesday,132.56594,,
2019-08-07,Wednesday,132.85977,,
2019-08-08,Thursday,132.801,,
2019-08-09,Friday,132.87935,,start
2019-08-10,Saturday,132.87935,imputed from 8029,
2019-08-11,Sunday,132.87935,imputed from 8030,
2019-08-12,Monday,132.94791,,
2019-08-13,Tuesday,132.9773,,
2019-08-14,Wednesday,133.07524,,
2019-08-15,Thursday,133.30051,,
2019-08-16,Friday,133.22215,,start
2019-08-17,Saturday,133.22215,imputed from 8036,
2019-08-18,Sunday,133.22215,imputed from 8037,
2019-08-19,Monday,133.18298,,
2019-08-20,Tuesday,133.34948,,
2019-08-21,Wednesday,133.21236,,
2019-08-22,Thursday,133.02627,,
2019-08-23,Friday,133.22215,,start
2019-08-24,Saturday,133.22215,imputed from 8043,
2019-08-25,Sunday,133.22215,imputed from 8044,
2019-08-26,Monday,133.16339,,
2019-08-27,Tuesday,133.23195,,
2019-08-28,Wednesday,133.27113,,
2019-08-29,Thursday,133.33969,,
2019-08-30,Friday,133.42784,,start
2019-08-31,Saturday,133.42784,imputed from 8050,
2019-09-01,Sunday,133.42784,imputed from 8051,
2019-09-02,Monday,133.41804,,
2019-09-03,Tuesday,133.38866,,
2019-09-04,Wednesday,133.21236,,
2019-09-05,Thursday,132.939,,
2019-09-06,Friday,133.07568,,start
2019-09-07,Saturday,133.07568,imputed from 8057,
2019-09-08,Sunday,133.07568,imputed from 8058,
2019-09-09,Monday,132.85114,,
2019-09-10,Tuesday,132.76328,,
2019-09-11,Wednesday,132.7828,,
2019-09-12,Thursday,132.363,,
2019-09-13,Friday,131.95297,,start
2019-09-14,Saturday,131.95297,imputed from 8064,
2019-09-15,Sunday,131.95297,imputed from 8065,
2019-09-16,Monday,132.08965,,
2019-09-17,Tuesday,131.99202,,
2019-09-18,Wednesday,132.07988,,
2019-09-19,Thursday,132.00178,,
2019-09-20,Friday,132.03107,,start
2019-09-21,Saturday,132.03107,imputed from 8071,
2019-09-22,Sunday,132.03107,imputed from 8072,
2019-09-23,Monday,132.31419,,
2019-09-24,Tuesday,132.33372,,
2019-09-25,Wednesday,132.29466,,
2019-09-26,Thursday,132.33372,,
2019-09-27,Friday,132.38253,,start
2019-09-28,Saturday,132.38253,imputed from 8078,
2019-09-29,Sunday,132.38253,imputed from 8079,
2019-09-30,Monday,132.43134,,
2019-10-01,Tuesday,132.44111,,
2019-10-02,Wednesday,132.34348,,
2019-10-03,Thursday,132.51921,,
2019-10-04,Friday,132.51921,,start
2019-10-05,Saturday,132.51921,imputed from 8085,
2019-10-06,Sunday,132.51921,imputed from 8086,
2019-10-07,Monday,132.46063,,
2019-10-08,Tuesday,132.57778,,
2019-10-09,Wednesday,132.35324,,
2019-10-10,Thursday,131.99202,,
2019-10-11,Friday,131.92368,,start
2019-10-12,Saturday,131.92368,imputed from 8092,
2019-10-13,Sunday,131.92368,imputed from 8093,
2019-10-14,Monday,131.8651,,
2019-10-15,Tuesday,131.6308,,
2019-10-16,Wednesday,131.54293,,
2019-10-17,Thursday,131.4746,,
2019-10-18,Friday,131.44531,,start
2019-10-19,Saturday,131.44531,imputed from 8099,
2019-10-20,Sunday,131.44531,imputed from 8100,
2019-10-21,Monday,131.2891,,
2019-10-22,Tuesday,131.36721,,
2019-10-23,Wednesday,131.40626,,
2019-10-24,Thursday,131.49412,,
2019-10-25,Friday,131.35744,,start
