date,weekday,KAA1_Comdty_PX-LAST,KAA1_Comdty_CURRENCY-KRW,KAA1_Comdty_PX-LAST-CHF,imputed,KAA1_Comdty_start
2020-02-25,Tuesday,130.63,0.0803,0.10489588999999999,,
2020-02-26,Wednesday,130.98,0.0805,0.10543889999999999,,
2020-02-27,Thursday,130.58,0.0798,0.10420284,,
2020-02-28,Friday,131.78,0.0804,0.10595112000000001,,start
2020-02-29,Saturday,,,0.10595112000000001,imputed from 4385,
2020-03-01,Sunday,,,0.10595112000000001,imputed from 4386,
2020-03-02,Monday,131.29,0.0806,0.10581974000000001,,
2020-03-03,Tuesday,131.27,0.0806,0.10580362000000001,,
2020-03-04,Wednesday,132.13,0.0807,0.10662890999999998,,
2020-03-05,Thursday,131.69,0.0795,0.10469355,,
2020-03-06,Friday,131.27,0.0789,0.10357203,,start
2020-03-07,Saturday,,,0.10357203,imputed from 4392,
2020-03-08,Sunday,,,0.10357203,imputed from 4393,
2020-03-09,Monday,132.48,0.0771,0.10214208,,
2020-03-10,Tuesday,131.41,0.0793,0.10420813,,
2020-03-11,Wednesday,131.33,0.0786,0.10322538000000002,,
2020-03-12,Thursday,131.25,0.078,0.10237500000000001,,
2020-03-13,Friday,128.43,0.0785,0.10081755,,start
2020-03-14,Saturday,,,0.10081755,imputed from 4399,
2020-03-15,Sunday,,,0.10081755,imputed from 4400,
2020-03-16,Monday,129.61,0.0768,0.09954048,,
2020-03-17,Tuesday,130.53,0.0775,0.10116075000000001,,
2020-03-18,Wednesday,129.31,0.077,0.09956870000000001,,
2020-03-19,Thursday,127.51,0.0784,0.09996784,,
2020-03-20,Friday,128.13,0.0786,0.10071018000000001,,start
2020-03-21,Saturday,,,0.10071018000000001,imputed from 4406,
2020-03-22,Sunday,,,0.10071018000000001,imputed from 4407,
2020-03-23,Monday,126.9,0.0779,0.0988551,,
2020-03-24,Tuesday,127.25,0.0796,0.101291,,
2020-03-25,Wednesday,128.26,0.0797,0.10222321999999999,,
2020-03-26,Thursday,129.63,0.0793,0.10279659,,
2020-03-27,Friday,129.43,0.0785,0.10160255000000001,,start
2020-03-28,Saturday,,,0.10160255000000001,imputed from 4413,
2020-03-29,Sunday,,,0.10160255000000001,imputed from 4414,
2020-03-30,Monday,129.11,0.0783,0.10109313,,
2020-03-31,Tuesday,129.21,0.0789,0.10194669,,
2020-04-01,Wednesday,129.11,0.0781,0.10083491000000003,,
2020-04-02,Thursday,129.43,0.0793,0.10263799000000001,,
2020-04-03,Friday,129.08,0.079,0.10197320000000001,,start
2020-04-04,Saturday,,,0.10197320000000001,imputed from 4420,
2020-04-05,Sunday,,,0.10197320000000001,imputed from 4421,
2020-04-06,Monday,129.16,0.0799,0.10319884,,
2020-04-07,Tuesday,128.81,0.0797,0.10266157,,
2020-04-08,Wednesday,129.55,0.08,0.10364000000000001,,
2020-04-09,Thursday,130.34,0.0798,0.10401132,,
2020-04-10,Friday,130.27,0.0797,0.10382519,,start
2020-04-11,Saturday,,,0.10382519,imputed from 4427,
2020-04-12,Sunday,,,0.10382519,imputed from 4428,
2020-04-13,Monday,130.04,0.0795,0.1033818,,
2020-04-14,Tuesday,130.23,0.0792,0.10314216,,
2020-04-15,Wednesday,,0.0788,0.10314216,imputed from 4431,
2020-04-16,Thursday,130.72,0.079,0.1032688,,
2020-04-17,Friday,130.35,0.0795,0.10362824999999999,,start
2020-04-18,Saturday,,,0.10362824999999999,imputed from 4434,
2020-04-19,Sunday,,,0.10362824999999999,imputed from 4435,
2020-04-20,Monday,130.48,0.0793,0.10347063999999997,,
2020-04-21,Tuesday,130.34,0.0786,0.10244724000000001,,
2020-04-22,Wednesday,129.31,0.0788,0.10189627999999999,,
2020-04-23,Thursday,129.27,0.0791,0.10225257000000001,,
2020-04-24,Friday,129.45,0.0791,0.10239495,,start
2020-04-25,Saturday,,,0.10239495,imputed from 4441,
2020-04-26,Sunday,,,0.10239495,imputed from 4442,
2020-04-27,Monday,128.92,0.0798,0.10287815999999998,,
2020-04-28,Tuesday,129.22,0.0797,0.10298834,,
2020-04-29,Wednesday,129.64,0.0804,0.10423055999999999,,
2020-04-30,Thursday,,0.0795,0.10423055999999999,imputed from 4446,
2020-05-01,Friday,129.64,0.0785,0.1017674,imputed from 4446,start
2020-05-02,Saturday,,,0.1017674,imputed from 4448,
2020-05-03,Sunday,,,0.1017674,imputed from 4449,
2020-05-04,Monday,129.89,0.0789,0.10248320999999999,,
2020-05-05,Tuesday,,0.0795,0.10248320999999999,imputed from 4451,
2020-05-06,Wednesday,129.8,0.0794,0.1030612,,
2020-05-07,Thursday,130.24,0.0798,0.10393152,,
2020-05-08,Friday,130.71,0.0796,0.10404516000000001,,start
2020-05-09,Saturday,,,0.10404516000000001,imputed from 4455,
2020-05-10,Sunday,,,0.10404516000000001,imputed from 4456,
2020-05-11,Monday,130.29,0.0795,0.10358055000000001,,
2020-05-12,Tuesday,130.64,0.079,0.10320559999999998,,
2020-05-13,Wednesday,131.1,0.0792,0.1038312,,
2020-05-14,Thursday,131.21,0.0793,0.10404953,,
2020-05-15,Friday,131.27,0.0788,0.10344075999999999,,start
2020-05-16,Saturday,,,0.10344075999999999,imputed from 4462,
2020-05-17,Sunday,,,0.10344075999999999,imputed from 4463,
2020-05-18,Monday,131.13,0.0793,0.10398608999999999,,
2020-05-19,Tuesday,131.11,0.0793,0.10397023000000001,,
2020-05-20,Wednesday,131.44,0.0786,0.10331184,,
2020-05-21,Thursday,131.68,0.0787,0.10363216000000001,,
2020-05-22,Friday,131.65,0.0783,0.10308194999999999,,start
2020-05-23,Saturday,,,0.10308194999999999,imputed from 4469,
2020-05-24,Sunday,,,0.10308194999999999,imputed from 4470,
2020-05-25,Monday,131.96,0.0783,0.10332468,,
2020-05-26,Tuesday,131.72,0.0784,0.10326848,,
2020-05-27,Wednesday,131.81,0.0782,0.10307542000000001,,
2020-05-28,Thursday,131.53,0.0779,0.10246187,,
2020-05-29,Friday,131.39,0.0781,0.10261559,,start
2020-05-30,Saturday,,,0.10261559,imputed from 4476,
2020-05-31,Sunday,,,0.10261559,imputed from 4477,
2020-06-01,Monday,130.97,0.0785,0.10281145,,
2020-06-02,Tuesday,131.52,0.0789,0.10376928000000002,,
2020-06-03,Wednesday,130.81,0.0791,0.10347071000000002,,
2020-06-04,Thursday,130.73,0.0785,0.10262305,,
2020-06-05,Friday,130.4,0.0801,0.1044504,,start
2020-06-06,Saturday,,,0.1044504,imputed from 4483,
2020-06-07,Sunday,,,0.1044504,imputed from 4484,
2020-06-08,Monday,130.49,0.0801,0.10452249000000002,,
2020-06-09,Tuesday,131.22,0.0794,0.10418867999999999,,
2020-06-10,Wednesday,131.17,0.0792,0.10388664,,
2020-06-11,Thursday,131.18,0.0783,0.10271393999999999,,
2020-06-12,Friday,131.16,0.0792,0.10387872,,start
2020-06-13,Saturday,,,0.10387872,imputed from 4490,
2020-06-14,Sunday,,,0.10387872,imputed from 4491,
2020-06-15,Monday,130.68,0.0785,0.1025838,,
2020-06-16,Tuesday,130.83,0.0785,0.10270155,,
2020-06-17,Wednesday,130.96,0.078,0.10214880000000001,,
2020-06-18,Thursday,131.24,0.0784,0.10289216,,
2020-06-19,Friday,131.12,0.0786,0.10306032,,start
2020-06-20,Saturday,,,0.10306032,imputed from 4497,
2020-06-21,Sunday,,,0.10306032,imputed from 4498,
2020-06-22,Monday,131.12,0.0783,0.10266696,,
2020-06-23,Tuesday,131.27,0.0782,0.10265314000000002,,
2020-06-24,Wednesday,131.41,0.0786,0.10328825999999999,,
2020-06-25,Thursday,131.69,0.0789,0.10390340999999999,,
2020-06-26,Friday,131.8,0.0787,0.10372660000000002,,start
2020-06-27,Saturday,,,0.10372660000000002,imputed from 4504,
2020-06-28,Sunday,,,0.10372660000000002,imputed from 4505,
2020-06-29,Monday,131.48,0.0793,0.10426363999999998,,
2020-06-30,Tuesday,131.22,0.079,0.1036638,,
2020-07-01,Wednesday,130.99,0.0787,0.10308913000000003,,
2020-07-02,Thursday,131.22,0.0788,0.10340136,,
2020-07-03,Friday,131.18,0.0789,0.10350102,,start
2020-07-04,Saturday,,,0.10350102,imputed from 4511,
2020-07-05,Sunday,,,0.10350102,imputed from 4512,
2020-07-06,Monday,130.91,0.0791,0.10354981,,
2020-07-07,Tuesday,131.12,0.0787,0.10319144000000001,,
2020-07-08,Wednesday,131.27,0.0787,0.10330949000000002,,
2020-07-09,Thursday,131.07,0.0785,0.10288995,,
2020-07-10,Friday,131.07,0.0784,0.10275887999999998,,start
2020-07-11,Saturday,,,0.10275887999999998,imputed from 4518,
2020-07-12,Sunday,,,0.10275887999999998,imputed from 4519,
2020-07-13,Monday,130.85,0.0788,0.10310979999999999,,
2020-07-14,Tuesday,130.94,0.078,0.1021332,,
2020-07-15,Wednesday,131.0,0.0786,0.102966,,
2020-07-16,Thursday,131.5,0.0785,0.10322749999999999,,
2020-07-17,Friday,131.69,0.078,0.1027182,,start
2020-07-18,Saturday,,,0.1027182,imputed from 4525,
2020-07-19,Sunday,,,0.1027182,imputed from 4526,
2020-07-20,Monday,131.93,0.0782,0.10316926,,
2020-07-21,Tuesday,131.76,0.0781,0.10290455999999999,,
2020-07-22,Wednesday,131.86,0.0776,0.10232336000000002,,
2020-07-23,Thursday,132.16,0.077,0.1017632,,
2020-07-24,Friday,132.31,0.0766,0.10134946000000002,,start
2020-07-25,Saturday,,,0.10134946000000002,imputed from 4532,
2020-07-26,Sunday,,,0.10134946000000002,imputed from 4533,
2020-07-27,Monday,132.43,0.0769,0.10183866999999999,,
2020-07-28,Tuesday,132.08,0.0765,0.1010412,,
2020-07-29,Wednesday,132.3,0.0767,0.10147410000000001,,
2020-07-30,Thursday,132.62,0.0764,0.10132168,,
2020-07-31,Friday,132.4,0.0765,0.101286,,start
2020-08-01,Saturday,,,0.101286,imputed from 4539,
2020-08-02,Sunday,,,0.101286,imputed from 4540,
2020-08-03,Monday,132.33,0.0769,0.10176177000000002,,
2020-08-04,Tuesday,132.32,0.0765,0.10122479999999999,,
2020-08-05,Wednesday,132.48,0.0766,0.10147967999999999,,
2020-08-06,Thursday,132.37,0.0768,0.10166015999999999,,
2020-08-07,Friday,132.2,0.0767,0.1013974,,start
2020-08-08,Saturday,,,0.1013974,imputed from 4546,
2020-08-09,Sunday,,,0.1013974,imputed from 4547,
2020-08-10,Monday,131.78,0.0772,0.10173416000000002,,
2020-08-11,Tuesday,131.97,0.0773,0.10201281,,
2020-08-12,Wednesday,131.63,0.0771,0.10148673000000001,,
2020-08-13,Thursday,131.83,0.0768,0.10124544,,
2020-08-14,Friday,131.36,0.0766,0.10062176,,start
2020-08-15,Saturday,,,0.10062176,imputed from 4553,
2020-08-16,Sunday,,,0.10062176,imputed from 4554,
2020-08-17,Monday,,0.0766,0.10062176,imputed from 4555,
2020-08-18,Tuesday,131.88,0.0763,0.10062444000000001,,
2020-08-19,Wednesday,131.91,0.0774,0.10209834,,
2020-08-20,Thursday,131.61,0.0766,0.10081326,,
2020-08-21,Friday,131.27,0.0765,0.10042155000000001,,start
2020-08-22,Saturday,,,0.10042155000000001,imputed from 4560,
2020-08-23,Sunday,,,0.10042155000000001,imputed from 4561,
2020-08-24,Monday,131.57,0.0767,0.10091419,,
2020-08-25,Tuesday,131.5,0.0764,0.100466,,
2020-08-26,Wednesday,131.3,0.0767,0.10070710000000002,,
2020-08-27,Thursday,131.08,0.0765,0.10027620000000001,,
2020-08-28,Friday,130.44,0.0766,0.09991704,,start
2020-08-29,Saturday,,,0.09991704,imputed from 4567,
2020-08-30,Sunday,,,0.09991704,imputed from 4568,
2020-08-31,Monday,129.9,0.0761,0.09885390000000001,,
2020-09-01,Tuesday,129.41,0.0767,0.09925747,,
2020-09-02,Wednesday,129.78,0.0766,0.09941148,,
2020-09-03,Thursday,129.9,0.0763,0.09911370000000001,,
2020-09-04,Friday,129.77,0.0769,0.09979313,,start
2020-09-05,Saturday,,,0.09979313,imputed from 4574,
2020-09-06,Sunday,,,0.09979313,imputed from 4575,
2020-09-07,Monday,129.36,0.0771,0.09973656000000002,,
2020-09-08,Tuesday,129.63,0.0771,0.09994473,,
2020-09-09,Wednesday,129.98,0.077,0.1000846,,
2020-09-10,Thursday,129.94,0.0766,0.09953404,,
2020-09-11,Friday,129.85,0.0765,0.09933525,,start
2020-09-12,Saturday,,,0.09933525,imputed from 4581,
2020-09-13,Sunday,,,0.09933525,imputed from 4582,
2020-09-14,Monday,130.09,0.0768,0.09990912,,
2020-09-15,Tuesday,130.25,0.0769,0.10016225000000001,,
2020-09-16,Wednesday,130.42,0.0775,0.1010755,,
2020-09-17,Thursday,130.27,0.0776,0.10108952,,
2020-09-18,Friday,130.2,0.0783,0.10194659999999998,,start
2020-09-19,Saturday,,,0.10194659999999998,imputed from 4588,
2020-09-20,Sunday,,,0.10194659999999998,imputed from 4589,
2020-09-21,Monday,130.32,0.079,0.1029528,,
2020-09-22,Tuesday,130.66,0.079,0.10322139999999999,,
2020-09-23,Wednesday,130.86,0.0789,0.10324854,,
2020-09-24,Thursday,131.18,0.0792,0.10389456000000001,,
2020-09-25,Friday,131.1,0.0791,0.1037001,,start
2020-09-26,Saturday,,,0.1037001,imputed from 4595,
2020-09-27,Sunday,,,0.1037001,imputed from 4596,
2020-09-28,Monday,131.13,0.0792,0.10385496,,
2020-09-29,Tuesday,131.13,0.0787,0.10319931,,
2020-09-30,Wednesday,,0.0791,0.10319931,imputed from 4599,
2020-10-01,Thursday,,0.079,0.10319931,imputed from 4600,
2020-10-02,Friday,131.13,0.0789,0.10346157,imputed from 4599,start
2020-10-03,Saturday,,,0.10346157,imputed from 4602,
2020-10-04,Sunday,,,0.10346157,imputed from 4603,
2020-10-05,Monday,130.53,0.079,0.10311870000000001,,
2020-10-06,Tuesday,129.95,0.0788,0.10240059999999998,,
2020-10-07,Wednesday,129.93,0.0793,0.10303449,,
2020-10-08,Thursday,129.89,0.0795,0.10326255,,
2020-10-09,Friday,129.89,0.0796,0.10339243999999999,imputed from 4608,start
2020-10-10,Saturday,,,0.10339243999999999,imputed from 4609,
2020-10-11,Sunday,,,0.10339243999999999,imputed from 4610,
2020-10-12,Monday,129.75,0.0792,0.102762,,
2020-10-13,Tuesday,130.11,0.0796,0.10356756,,
2020-10-14,Wednesday,130.2,0.0796,0.1036392,,
2020-10-15,Thursday,130.67,0.0798,0.10427465999999999,,
2020-10-16,Friday,130.4,0.0801,0.1044504,,start
2020-10-17,Saturday,,,0.1044504,imputed from 4616,
2020-10-18,Sunday,,,0.1044504,imputed from 4617,
2020-10-19,Monday,131.09,0.0798,0.10460981999999999,,
2020-10-20,Tuesday,130.74,0.0797,0.10419978,,
2020-10-21,Wednesday,130.16,0.0798,0.10386768,,
2020-10-22,Thursday,130.32,0.0799,0.10412567999999998,,
2020-10-23,Friday,130.42,0.0801,0.10446641999999999,,start
2020-10-24,Saturday,,,0.10446641999999999,imputed from 4623,
2020-10-25,Sunday,,,0.10446641999999999,imputed from 4624,
2020-10-26,Monday,130.62,0.0802,0.10475724,,
2020-10-27,Tuesday,130.35,0.0805,0.10493174999999999,,
2020-10-28,Wednesday,130.44,0.0802,0.10461287999999999,,
2020-10-29,Thursday,130.15,0.0809,0.10529135,,
2020-10-30,Friday,129.84,0.0807,0.10478087999999999,,start
2020-10-31,Saturday,,,0.10478087999999999,imputed from 4630,
2020-11-01,Sunday,,,0.10478087999999999,imputed from 4631,
2020-11-02,Monday,129.25,0.0811,0.10482175000000002,,
2020-11-03,Tuesday,129.25,0.0806,0.1041755,,
2020-11-04,Wednesday,129.67,0.0808,0.10477336,,
2020-11-05,Thursday,130.14,0.0805,0.1047627,,
2020-11-06,Friday,129.72,0.0802,0.10403543999999998,,start
2020-11-07,Saturday,,,0.10403543999999998,imputed from 4637,
2020-11-08,Sunday,,,0.10403543999999998,imputed from 4638,
2020-11-09,Monday,129.74,0.0816,0.10586784000000002,,
2020-11-10,Tuesday,129.06,0.0819,0.10570014,,
2020-11-11,Wednesday,128.61,0.0824,0.10597464000000001,,
2020-11-12,Thursday,128.86,0.0821,0.10579406000000002,,
2020-11-13,Friday,129.05,0.0824,0.1063372,,start
2020-11-14,Saturday,,,0.1063372,imputed from 4644,
2020-11-15,Sunday,,,0.1063372,imputed from 4645,
2020-11-16,Monday,129.19,0.0824,0.10645256,,
2020-11-17,Tuesday,129.1,0.0824,0.10637839999999998,,
2020-11-18,Wednesday,129.34,0.0823,0.10644682,,
2020-11-19,Thursday,129.24,0.0817,0.10558908,,
2020-11-20,Friday,129.26,0.0817,0.10560541999999998,,start
2020-11-21,Saturday,,,0.10560541999999998,imputed from 4651,
2020-11-22,Sunday,,,0.10560541999999998,imputed from 4652,
2020-11-23,Monday,129.63,0.0819,0.10616697,,
2020-11-24,Tuesday,129.46,0.082,0.10615720000000001,,
2020-11-25,Wednesday,129.04,0.0821,0.10594184000000001,,
2020-11-26,Thursday,128.84,0.082,0.1056488,,
2020-11-27,Friday,128.97,0.082,0.1057554,,start
2020-11-28,Saturday,,,0.1057554,imputed from 4658,
2020-11-29,Sunday,,,0.1057554,imputed from 4659,
2020-11-30,Monday,128.72,0.0819,0.10542168,,
2020-12-01,Tuesday,128.89,0.0813,0.10478756999999998,,
2020-12-02,Wednesday,128.61,0.0813,0.10455993000000001,,
2020-12-03,Thursday,128.79,0.0815,0.10496385,,
2020-12-04,Friday,128.74,0.0823,0.10595302000000001,,start
2020-12-05,Saturday,,,0.10595302000000001,imputed from 4665,
2020-12-06,Sunday,,,0.10595302000000001,imputed from 4666,
2020-12-07,Monday,128.95,0.0822,0.10599689999999999,,
2020-12-08,Tuesday,128.96,0.0819,0.10561824000000002,,
2020-12-09,Wednesday,128.84,0.0818,0.10539111999999999,,
2020-12-10,Thursday,128.85,0.0815,0.10501275,,
2020-12-11,Friday,128.81,0.0815,0.10498015000000001,,start
2020-12-12,Saturday,,,0.10498015000000001,imputed from 4672,
2020-12-13,Sunday,,,0.10498015000000001,imputed from 4673,
2020-12-14,Monday,128.73,0.0811,0.10440002999999999,,
2020-12-15,Tuesday,128.7,0.0813,0.10463309999999998,,
2020-12-16,Wednesday,128.4,0.0809,0.10387560000000001,,
2020-12-17,Thursday,128.0,0.0808,0.103424,,
2020-12-18,Friday,128.24,0.0803,0.10297672000000001,,start
2020-12-19,Saturday,,,0.10297672000000001,imputed from 4679,
2020-12-20,Sunday,,,0.10297672000000001,imputed from 4680,
2020-12-21,Monday,128.59,0.0802,0.10312918,,
2020-12-22,Tuesday,128.78,0.0801,0.10315278000000001,,
2020-12-23,Wednesday,128.98,0.0803,0.10357093999999999,,
2020-12-24,Thursday,128.4,0.0808,0.1037472,,
2020-12-25,Friday,128.4,0.0809,0.10387560000000001,imputed from 4685,start
2020-12-26,Saturday,,,0.10387560000000001,imputed from 4686,
2020-12-27,Sunday,,,0.10387560000000001,imputed from 4687,
2020-12-28,Monday,128.55,0.081,0.10412550000000001,,
2020-12-29,Tuesday,128.37,0.081,0.10397970000000001,,
2020-12-30,Wednesday,128.08,0.081,0.10374480000000003,,
2020-12-31,Thursday,,0.0812,0.10374480000000003,imputed from 4691,
2021-01-01,Friday,128.08,0.0816,0.10451328000000001,imputed from 4691,start
2021-01-02,Saturday,,,0.10451328000000001,imputed from 4693,
2021-01-03,Sunday,,,0.10451328000000001,imputed from 4694,
2021-01-04,Monday,127.96,0.0811,0.10377556,,
2021-01-05,Tuesday,128.36,0.0808,0.10371488000000001,,
2021-01-06,Wednesday,127.9,0.0807,0.1032153,,
2021-01-07,Thursday,128.0,0.0809,0.103552,,
2021-01-08,Friday,128.0,0.081,0.10368000000000001,,start
2021-01-09,Saturday,,,0.10368000000000001,imputed from 4700,
2021-01-10,Sunday,,,0.10368000000000001,imputed from 4701,
2021-01-11,Monday,128.36,0.0811,0.10409996000000002,,
2021-01-12,Tuesday,128.13,0.081,0.1037853,,
2021-01-13,Wednesday,128.19,0.0808,0.10357751999999999,,
2021-01-14,Thursday,128.02,0.081,0.10369620000000002,,
2021-01-15,Friday,128.07,0.0809,0.10360863000000001,,start
2021-01-16,Saturday,,,0.10360863000000001,imputed from 4707,
2021-01-17,Sunday,,,0.10360863000000001,imputed from 4708,
2021-01-18,Monday,128.31,0.0807,0.10354616999999999,,
2021-01-19,Tuesday,128.32,0.0806,0.10342592,,
2021-01-20,Wednesday,128.46,0.0811,0.10418106000000002,,
2021-01-21,Thursday,128.43,0.0805,0.10338615000000001,,
2021-01-22,Friday,127.88,0.0801,0.10243188,,start
2021-01-23,Saturday,,,0.10243188,imputed from 4714,
2021-01-24,Sunday,,,0.10243188,imputed from 4715,
2021-01-25,Monday,127.67,0.0805,0.10277435,,
2021-01-26,Tuesday,127.86,0.0805,0.1029273,,
2021-01-27,Wednesday,127.94,0.0802,0.10260788,,
2021-01-28,Thursday,127.86,0.0798,0.10203227999999999,,
2021-01-29,Friday,127.87,0.0796,0.10178452,,start
2021-01-30,Saturday,,,0.10178452,imputed from 4721,
2021-01-31,Sunday,,,0.10178452,imputed from 4722,
2021-02-01,Monday,127.55,0.0803,0.10242265,,
2021-02-02,Tuesday,127.86,0.0805,0.1029273,,
2021-02-03,Wednesday,127.86,0.0807,0.10318301999999999,,
2021-02-04,Thursday,127.63,0.0807,0.10299741,,
2021-02-05,Friday,127.7,0.0805,0.1027985,,start
2021-02-06,Saturday,,,0.1027985,imputed from 4728,
2021-02-07,Sunday,,,0.1027985,imputed from 4729,
2021-02-08,Monday,127.22,0.0805,0.1024121,,
2021-02-09,Tuesday,127.33,0.0803,0.10224599,,
2021-02-10,Wednesday,127.26,0.0805,0.10244430000000002,,
2021-02-11,Thursday,,0.0807,0.10244430000000002,imputed from 4733,
2021-02-12,Friday,127.26,0.0808,0.10282608,imputed from 4733,start
2021-02-13,Saturday,,,0.10282608,imputed from 4735,
2021-02-14,Sunday,,,0.10282608,imputed from 4736,
2021-02-15,Monday,126.92,0.0808,0.10255136000000001,,
2021-02-16,Tuesday,127.18,0.0806,0.10250708000000001,,
2021-02-17,Wednesday,127.03,0.0812,0.10314836,,
2021-02-18,Thursday,127.12,0.0815,0.10360280000000001,,
2021-02-19,Friday,126.86,0.0816,0.10351776000000001,,start
2021-02-20,Saturday,,,0.10351776000000001,imputed from 4742,
2021-02-21,Sunday,,,0.10351776000000001,imputed from 4743,
2021-02-22,Monday,126.32,0.0805,0.10168759999999999,,
2021-02-23,Tuesday,126.72,0.0815,0.1032768,,
2021-02-24,Wednesday,127.17,0.0818,0.10402506,,
2021-02-25,Thursday,126.73,0.0808,0.10239784,,
2021-02-26,Friday,125.82,0.0808,0.10166255999999999,,start
2021-02-27,Saturday,,,0.10166255999999999,imputed from 4749,
2021-02-28,Sunday,,,0.10166255999999999,imputed from 4750,
2021-03-01,Monday,,0.0821,0.10166255999999999,imputed from 4751,
2021-03-02,Tuesday,125.87,0.0813,0.10233231,,
2021-03-03,Wednesday,126.06,0.0816,0.10286496000000002,,
2021-03-04,Thursday,125.88,0.0821,0.10334748,,
2021-03-05,Friday,125.68,0.0827,0.10393736,,start
2021-03-06,Saturday,,,0.10393736,imputed from 4756,
2021-03-07,Sunday,,,0.10393736,imputed from 4757,
2021-03-08,Monday,125.26,0.082,0.1027132,,
2021-03-09,Tuesday,125.21,0.0817,0.10229656999999999,,
2021-03-10,Wednesday,125.28,0.0818,0.10247904000000001,,
2021-03-11,Thursday,125.5,0.0818,0.102659,,
2021-03-12,Friday,124.73,0.0818,0.10202914,,start
2021-03-13,Saturday,,,0.10202914,imputed from 4763,
2021-03-14,Sunday,,,0.10202914,imputed from 4764,
2021-03-15,Monday,124.15,0.0819,0.10167885,,
2021-03-16,Tuesday,124.92,0.0819,0.10230948,,
2021-03-17,Wednesday,124.6,0.0822,0.10242119999999998,,
2021-03-18,Thursday,124.3,0.0822,0.10217459999999999,,
2021-03-19,Friday,124.73,0.0823,0.10265279,,start
2021-03-20,Saturday,,,0.10265279,imputed from 4770,
2021-03-21,Sunday,,,0.10265279,imputed from 4771,
2021-03-22,Monday,125.44,0.082,0.1028608,,
2021-03-23,Tuesday,125.5,0.0824,0.103412,,
2021-03-24,Wednesday,126.0,0.0824,0.103824,,
2021-03-25,Thursday,126.28,0.0828,0.10455983999999999,,
2021-03-26,Friday,125.78,0.0832,0.10464896,,start
2021-03-27,Saturday,,,0.10464896,imputed from 4777,
2021-03-28,Sunday,,,0.10464896,imputed from 4778,
2021-03-29,Monday,126.19,0.0829,0.10461150999999999,,
2021-03-30,Tuesday,125.1,0.0831,0.1039581,,
2021-03-31,Wednesday,125.3,0.0837,0.1048761,,
2021-04-01,Thursday,125.64,0.0834,0.10478376,,
2021-04-02,Friday,125.33,0.0835,0.10465055000000001,,start
2021-04-03,Saturday,,,0.10465055000000001,imputed from 4784,
2021-04-04,Sunday,,,0.10465055000000001,imputed from 4785,
2021-04-05,Monday,124.86,0.0832,0.10388352,,
2021-04-06,Tuesday,125.11,0.0832,0.10409151999999999,,
2021-04-07,Wednesday,125.35,0.0831,0.10416584999999999,,
2021-04-08,Thursday,125.66,0.0827,0.10392081999999998,,
2021-04-09,Friday,125.54,0.0825,0.10357050000000001,,start
2021-04-10,Saturday,,,0.10357050000000001,imputed from 4791,
2021-04-11,Sunday,,,0.10357050000000001,imputed from 4792,
2021-04-12,Monday,125.97,0.082,0.1032954,,
2021-04-13,Tuesday,125.67,0.0821,0.10317507000000001,,
2021-04-14,Wednesday,126.07,0.0827,0.10425989,,
2021-04-15,Thursday,125.8,0.0826,0.10391080000000001,,
2021-04-16,Friday,125.74,0.0824,0.10360976,,start
2021-04-17,Saturday,,,0.10360976,imputed from 4798,
2021-04-18,Sunday,,,0.10360976,imputed from 4799,
2021-04-19,Monday,126.22,0.0821,0.10362662,,
2021-04-20,Tuesday,125.94,0.082,0.10327080000000001,,
2021-04-21,Wednesday,125.93,0.0821,0.10338853000000002,,
2021-04-22,Thursday,125.94,0.0819,0.10314486,,
2021-04-23,Friday,125.48,0.0819,0.10276811999999999,,start
2021-04-24,Saturday,,,0.10276811999999999,imputed from 4805,
2021-04-25,Sunday,,,0.10276811999999999,imputed from 4806,
2021-04-26,Monday,125.19,0.0823,0.10303137,,
2021-04-27,Tuesday,125.34,0.0821,0.10290414000000002,,
2021-04-28,Wednesday,125.27,0.0819,0.10259613,,
2021-04-29,Thursday,125.0,0.0821,0.10262500000000001,,
2021-04-30,Friday,124.65,0.0817,0.10183904999999999,,start
2021-05-01,Saturday,,,0.10183904999999999,imputed from 4812,
2021-05-02,Sunday,,,0.10183904999999999,imputed from 4813,
2021-05-03,Monday,124.83,0.0813,0.10148679,,
2021-05-04,Tuesday,124.75,0.0811,0.10117225000000002,,
2021-05-05,Wednesday,,0.0812,0.10117225000000002,imputed from 4816,
2021-05-06,Thursday,125.05,0.081,0.10129049999999999,,
2021-05-07,Friday,124.81,0.0809,0.10097129,,start
2021-05-08,Saturday,,,0.10097129,imputed from 4819,
2021-05-09,Sunday,,,0.10097129,imputed from 4820,
2021-05-10,Monday,124.72,0.0807,0.10064903999999998,,
2021-05-11,Tuesday,124.72,0.0807,0.10064903999999998,,
2021-05-12,Wednesday,124.89,0.0802,0.10016178,,
2021-05-13,Thursday,124.54,0.0804,0.10013016000000001,,
2021-05-14,Friday,124.6,0.08,0.09968,,start
2021-05-15,Saturday,,,0.09968,imputed from 4826,
2021-05-16,Sunday,,,0.09968,imputed from 4827,
2021-05-17,Monday,125.0,0.0795,0.099375,,
2021-05-18,Tuesday,124.95,0.0797,0.09958515,,
2021-05-19,Wednesday,,0.0799,0.09958515,imputed from 4830,
2021-05-20,Thursday,124.78,0.0796,0.09932488,,
2021-05-21,Friday,125.0,0.0796,0.0995,,start
2021-05-22,Saturday,,,0.0995,imputed from 4833,
