date,weekday,OAT1_Comdty_PX-LAST,OAT1_Comdty_CURRENCY-EUR,OAT1_Comdty_PX-LAST-CHF,imputed,OAT1_Comdty_start
2013-08-01,Thursday,106.45,1.23733,131.71377850000002,,
2013-08-02,Friday,106.68,1.23419,131.6633892,,start
2013-08-03,Saturday,,,131.6633892,imputed from 472,
2013-08-04,Sunday,,,131.6633892,imputed from 473,
2013-08-05,Monday,106.27,1.22949,130.6579023,,
2013-08-06,Tuesday,106.25,1.23192,130.89149999999998,,
2013-08-07,Wednesday,106.44,1.2292,130.836048,,
2013-08-08,Thursday,106.52,1.23127,131.1548804,,
2013-08-09,Friday,106.6,1.23053,131.17449799999997,,start
2013-08-10,Saturday,,,131.17449799999997,imputed from 479,
2013-08-11,Sunday,,,131.17449799999997,imputed from 480,
2013-08-12,Monday,106.64,1.23116,131.2909024,,
2013-08-13,Tuesday,105.73,1.23742,130.8324166,,
2013-08-14,Wednesday,105.86,1.23995,131.261107,,
2013-08-15,Thursday,105.26,1.2362,130.122412,,
2013-08-16,Friday,105.38,1.23491,130.13481579999998,,start
2013-08-17,Saturday,,,130.13481579999998,imputed from 486,
2013-08-18,Sunday,,,130.13481579999998,imputed from 487,
2013-08-19,Monday,105.01,1.23225,129.3985725,,
2013-08-20,Tuesday,105.32,1.23088,129.6362816,,
2013-08-21,Wednesday,105.03,1.23181,129.3770043,,
2013-08-22,Thursday,104.77,1.23309,129.1908393,,
2013-08-23,Friday,104.71,1.23322,129.1304662,,start
2013-08-24,Saturday,,,129.1304662,imputed from 493,
2013-08-25,Sunday,,,129.1304662,imputed from 494,
2013-08-26,Monday,104.97,1.23415,129.54872550000002,,
2013-08-27,Tuesday,105.08,1.22892,129.1349136,,
2013-08-28,Wednesday,104.99,1.2301,129.14819899999998,,
2013-08-29,Thursday,105.1,1.23258,129.54415799999998,,
2013-08-30,Friday,105.01,1.22945,129.1045445,,start
2013-08-31,Saturday,,,129.1045445,imputed from 500,
2013-09-01,Sunday,,,129.1045445,imputed from 501,
2013-09-02,Monday,104.77,1.23278,129.15836059999998,,
2013-09-03,Tuesday,104.56,1.23356,128.9810336,,
2013-09-04,Wednesday,104.65,1.23538,129.282517,,
2013-09-05,Thursday,103.84,1.23969,128.7294096,,
2013-09-06,Friday,104.42,1.23609,129.07251779999999,,start
2013-09-07,Saturday,,,129.07251779999999,imputed from 507,
2013-09-08,Sunday,,,129.07251779999999,imputed from 508,
2013-09-09,Monday,104.27,1.23591,128.8683357,,
2013-09-10,Tuesday,103.59,1.2402,128.472318,,
2013-09-11,Wednesday,104.0,1.23851,128.80504,,
2013-09-12,Thursday,104.35,1.23765,129.1487775,,
2013-09-13,Friday,104.51,1.23604,129.1785404,,start
2013-09-14,Saturday,,,129.1785404,imputed from 514,
2013-09-15,Sunday,,,129.1785404,imputed from 515,
2013-09-16,Monday,104.97,1.23663,129.80905109999998,,
2013-09-17,Tuesday,104.9,1.23677,129.737173,,
2013-09-18,Wednesday,104.75,1.23316,129.17351,,
2013-09-19,Thursday,105.44,1.23195,129.89680800000002,,
2013-09-20,Friday,105.16,1.23145,129.499282,,start
2013-09-21,Saturday,,,129.499282,imputed from 521,
2013-09-22,Sunday,,,129.499282,imputed from 522,
2013-09-23,Monday,105.52,1.22914,129.6988528,,
2013-09-24,Tuesday,106.05,1.22982,130.42241099999998,,
2013-09-25,Wednesday,106.34,1.2299,130.787566,,
2013-09-26,Thursday,106.23,1.22779,130.4281317,,
2013-09-27,Friday,106.43,1.22506,130.38313580000002,,start
2013-09-28,Saturday,,,130.38313580000002,imputed from 528,
2013-09-29,Sunday,,,130.38313580000002,imputed from 529,
2013-09-30,Monday,106.57,1.22391,130.4320887,,
2013-10-01,Tuesday,106.55,1.22481,130.5035055,,
2013-10-02,Wednesday,106.51,1.22583,130.5631533,,
2013-10-03,Thursday,106.35,1.22485,130.2627975,,
2013-10-04,Friday,106.3,1.22979,130.726677,,start
2013-10-05,Saturday,,,130.726677,imputed from 535,
2013-10-06,Sunday,,,130.726677,imputed from 536,
2013-10-07,Monday,106.52,1.22622,130.6169544,,
2013-10-08,Tuesday,106.41,1.22689,130.5533649,,
2013-10-09,Wednesday,106.42,1.23061,130.9615162,,
2013-10-10,Thursday,106.1,1.2324,130.75763999999998,,
2013-10-11,Friday,106.25,1.23503,131.2219375,,start
2013-10-12,Saturday,,,131.2219375,imputed from 542,
2013-10-13,Sunday,,,131.2219375,imputed from 543,
2013-10-14,Monday,106.27,1.23454,131.1945658,,
2013-10-15,Tuesday,105.94,1.23415,130.74585100000002,,
2013-10-16,Wednesday,105.77,1.23609,130.7412393,,
2013-10-17,Thursday,106.22,1.23407,131.0829154,,
2013-10-18,Friday,106.55,1.2343,131.51466499999998,,start
2013-10-19,Saturday,,,131.51466499999998,imputed from 549,
2013-10-20,Sunday,,,131.51466499999998,imputed from 550,
2013-10-21,Monday,106.48,1.23393,131.3888664,,
2013-10-22,Tuesday,107.09,1.23311,132.05374989999999,,
2013-10-23,Wednesday,107.4,1.22923,132.019302,,
2013-10-24,Thursday,107.4,1.2315,132.2631,,
2013-10-25,Friday,107.5,1.23216,132.4572,,start
2013-10-26,Saturday,,,132.4572,imputed from 556,
2013-10-27,Sunday,,,132.4572,imputed from 557,
2013-10-28,Monday,107.59,1.23484,132.8564356,,
2013-10-29,Tuesday,107.77,1.2355,133.149835,,
2013-10-30,Wednesday,108.07,1.2351,133.477257,,
2013-10-31,Thursday,108.33,1.23188,133.4495604,,
2013-11-01,Friday,108.35,1.2305,133.32467499999998,,start
2013-11-02,Saturday,,,133.32467499999998,imputed from 563,
2013-11-03,Sunday,,,133.32467499999998,imputed from 564,
2013-11-04,Monday,108.41,1.22961,133.3020201,,
2013-11-05,Tuesday,107.81,1.23098,132.7119538,,
2013-11-06,Wednesday,107.79,1.23263,132.8651877,,
2013-11-07,Thursday,108.26,1.22898,133.0493748,,
2013-11-08,Friday,107.82,1.23153,132.7835646,,start
2013-11-09,Saturday,,,132.7835646,imputed from 570,
2013-11-10,Sunday,,,132.7835646,imputed from 571,
2013-11-11,Monday,107.8,1.23265,132.87967,,
2013-11-12,Tuesday,107.51,1.23275,132.53295250000002,,
2013-11-13,Wednesday,107.99,1.23195,133.0382805,,
2013-11-14,Thursday,108.33,1.23337,133.6109721,,
2013-11-15,Friday,108.22,1.2347,133.61923399999998,,start
2013-11-16,Saturday,,,133.61923399999998,imputed from 577,
2013-11-17,Sunday,,,133.61923399999998,imputed from 578,
2013-11-18,Monday,108.33,1.23295,133.5654735,,
2013-11-19,Tuesday,108.08,1.2333,133.295064,,
2013-11-20,Wednesday,108.14,1.23127,133.14953780000002,,
2013-11-21,Thursday,107.96,1.23073,132.8696108,,
2013-11-22,Friday,108.06,1.22935,132.843561,,start
2013-11-23,Saturday,,,132.843561,imputed from 584,
2013-11-24,Sunday,,,132.843561,imputed from 585,
2013-11-25,Monday,108.24,1.23251,133.4068824,,
2013-11-26,Tuesday,108.5,1.23037,133.495145,,
2013-11-27,Wednesday,108.43,1.23238,133.62696340000002,,
2013-11-28,Thursday,108.45,1.23193,133.6028085,,
2013-11-29,Friday,108.61,1.23162,133.76624819999998,,start
2013-11-30,Saturday,,,133.76624819999998,imputed from 591,
2013-12-01,Sunday,,,133.76624819999998,imputed from 592,
2013-12-02,Monday,108.39,1.23044,133.3673916,,
2013-12-03,Tuesday,108.65,1.22896,133.52650400000002,,
2013-12-04,Wednesday,108.24,1.22665,132.772596,,
2013-12-05,Thursday,107.82,1.22553,132.13664459999998,,
2013-12-06,Friday,107.84,1.22251,131.8354784,,start
2013-12-07,Saturday,,,131.8354784,imputed from 598,
2013-12-08,Sunday,,,131.8354784,imputed from 599,
2013-12-09,Monday,107.85,1.22332,131.935062,,
2013-12-10,Tuesday,107.97,1.22123,131.85620310000002,,
2013-12-11,Wednesday,108.07,1.22216,132.0788312,,
2013-12-12,Thursday,107.96,1.22311,132.0469556,,
2013-12-13,Friday,108.05,1.22203,132.04034149999998,,start
2013-12-14,Saturday,,,132.04034149999998,imputed from 605,
2013-12-15,Sunday,,,132.04034149999998,imputed from 606,
2013-12-16,Monday,108.04,1.22101,131.9179204,,
2013-12-17,Tuesday,108.07,1.21835,131.6670845,,
2013-12-18,Wednesday,107.93,1.22324,132.02429320000002,,
2013-12-19,Thursday,107.8,1.22666,132.233948,,
2013-12-20,Friday,107.89,1.22528,132.1954592,,start
2013-12-21,Saturday,,,132.1954592,imputed from 612,
2013-12-22,Sunday,,,132.1954592,imputed from 613,
2013-12-23,Monday,107.7,1.22424,131.850648,,
2013-12-24,Tuesday,,1.22541,131.850648,imputed from 615,
2013-12-25,Wednesday,,1.22538,131.850648,imputed from 616,
2013-12-26,Thursday,,1.2274,131.850648,imputed from 617,
2013-12-27,Friday,107.03,1.22559,131.1748977,,start
2013-12-28,Saturday,,,131.1748977,imputed from 619,
2013-12-29,Sunday,,,131.1748977,imputed from 620,
2013-12-30,Monday,107.1,1.22535,131.234985,,
2013-12-31,Tuesday,,1.22739,131.234985,imputed from 622,
2014-01-01,Wednesday,,1.22699,131.234985,imputed from 623,
2014-01-02,Thursday,107.18,1.22917,131.7424406,,
2014-01-03,Friday,107.24,1.23005,131.910562,,start
2014-01-04,Saturday,,,131.910562,imputed from 626,
2014-01-05,Sunday,,,131.910562,imputed from 627,
2014-01-06,Monday,107.45,1.23217,132.3966665,,
2014-01-07,Tuesday,107.73,1.23785,133.3535805,,
2014-01-08,Wednesday,107.63,1.23713,133.1523019,,
2014-01-09,Thursday,107.32,1.23415,132.448978,,
2014-01-10,Friday,107.76,1.23363,132.9359688,,start
2014-01-11,Saturday,,,132.9359688,imputed from 633,
2014-01-12,Sunday,,,132.9359688,imputed from 634,
2014-01-13,Monday,108.0,1.22902,132.73416,,
2014-01-14,Tuesday,108.16,1.2345,133.52352,,
2014-01-15,Wednesday,108.03,1.2364,133.56829199999999,,
2014-01-16,Thursday,108.41,1.23233,133.5968953,,
2014-01-17,Friday,108.73,1.23257,134.0173361,,start
2014-01-18,Saturday,,,134.0173361,imputed from 640,
2014-01-19,Sunday,,,134.0173361,imputed from 641,
2014-01-20,Monday,108.91,1.2333,134.318703,,
2014-01-21,Tuesday,108.83,1.23431,134.3299573,,
2014-01-22,Wednesday,108.59,1.23482,134.0891038,,
2014-01-23,Thursday,108.77,1.22899,133.6772423,,
2014-01-24,Friday,109.21,1.22353,133.6217113,,start
2014-01-25,Saturday,,,133.6217113,imputed from 647,
2014-01-26,Sunday,,,133.6217113,imputed from 648,
2014-01-27,Monday,109.33,1.22548,133.98172839999998,,
2014-01-28,Tuesday,109.32,1.2266,134.09191199999998,,
2014-01-29,Wednesday,109.57,1.22211,133.9065927,,
2014-01-30,Thursday,109.92,1.2238,134.520096,,
2014-01-31,Friday,110.63,1.22236,135.2296868,,start
2014-02-01,Saturday,,,135.2296868,imputed from 654,
2014-02-02,Sunday,,,135.2296868,imputed from 655,
2014-02-03,Monday,110.73,1.21855,134.93004150000002,,
2014-02-04,Tuesday,110.64,1.22162,135.1600368,,
2014-02-05,Wednesday,110.66,1.22285,135.320581,,
2014-02-06,Thursday,110.13,1.22447,134.85088109999998,,
2014-02-07,Friday,110.48,1.22425,135.25514,,start
2014-02-08,Saturday,,,135.25514,imputed from 661,
2014-02-09,Sunday,,,135.25514,imputed from 662,
2014-02-10,Monday,110.22,1.22367,134.8729074,,
2014-02-11,Tuesday,110.17,1.22515,134.9747755,,
2014-02-12,Wednesday,109.91,1.22427,134.5595157,,
2014-02-13,Thursday,110.23,1.22218,134.7209014,,
2014-02-14,Friday,110.16,1.22214,134.6309424,,start
2014-02-15,Saturday,,,134.6309424,imputed from 668,
2014-02-16,Sunday,,,134.6309424,imputed from 669,
2014-02-17,Monday,110.18,1.22194,134.6333492,,
2014-02-18,Tuesday,110.39,1.22185,134.8800215,,
2014-02-19,Wednesday,110.47,1.22031,134.8076457,,
2014-02-20,Thursday,110.13,1.22018,134.3784234,,
2014-02-21,Friday,110.54,1.21977,134.8333758,,start
2014-02-22,Saturday,,,134.8333758,imputed from 675,
2014-02-23,Sunday,,,134.8333758,imputed from 676,
2014-02-24,Monday,110.48,1.2209,134.88503200000002,,
2014-02-25,Tuesday,110.78,1.21899,135.0397122,,
2014-02-26,Wednesday,111.21,1.21905,135.5705505,,
2014-02-27,Thursday,111.8,1.21783,136.153394,,
2014-02-28,Friday,111.23,1.21486,135.1288778,,start
2014-03-01,Saturday,,,135.1288778,imputed from 682,
2014-03-02,Sunday,,,135.1288778,imputed from 683,
2014-03-03,Monday,111.65,1.21294,135.424751,,
2014-03-04,Tuesday,111.45,1.2194,135.90213,,
2014-03-05,Wednesday,111.45,1.21836,135.786222,,
2014-03-06,Thursday,110.87,1.2204,135.305748,,
2014-03-07,Friday,111.03,1.21817,135.2534151,,start
2014-03-08,Saturday,,,135.2534151,imputed from 689,
2014-03-09,Sunday,,,135.2534151,imputed from 690,
2014-03-10,Monday,111.13,1.21797,135.3530061,,
2014-03-11,Tuesday,110.94,1.2173,135.047262,,
2014-03-12,Wednesday,111.3,1.21518,135.24953399999998,,
2014-03-13,Thursday,111.73,1.21306,135.5351938,,
2014-03-14,Friday,111.88,1.21372,135.79099359999998,,start
2014-03-15,Saturday,,,135.79099359999998,imputed from 696,
2014-03-16,Sunday,,,135.79099359999998,imputed from 697,
2014-03-17,Monday,111.79,1.21572,135.9053388,,
2014-03-18,Tuesday,111.88,1.21667,136.1210396,,
2014-03-19,Wednesday,111.57,1.21818,135.9123426,,
2014-03-20,Thursday,111.28,1.21779,135.51567119999999,,
2014-03-21,Friday,111.58,1.21757,135.8564606,,start
2014-03-22,Saturday,,,135.8564606,imputed from 703,
2014-03-23,Sunday,,,135.8564606,imputed from 704,
2014-03-24,Monday,111.91,1.21899,136.4171709,,
2014-03-25,Tuesday,111.98,1.22047,136.6682306,,
2014-03-26,Wednesday,112.28,1.21977,136.9557756,,
2014-03-27,Thursday,112.68,1.2183,137.278044,,
2014-03-28,Friday,112.51,1.21944,137.1991944,,start
2014-03-29,Saturday,,,137.1991944,imputed from 710,
2014-03-30,Sunday,,,137.1991944,imputed from 711,
2014-03-31,Monday,112.41,1.21802,136.9176282,,
2014-04-01,Tuesday,112.16,1.21856,136.67368960000002,,
2014-04-02,Wednesday,111.88,1.2206,136.56072799999998,,
2014-04-03,Thursday,112.1,1.22239,137.029919,,
2014-04-04,Friday,112.85,1.22271,137.9828235,,start
2014-04-05,Saturday,,,137.9828235,imputed from 717,
2014-04-06,Sunday,,,137.9828235,imputed from 718,
2014-04-07,Monday,112.78,1.2202,137.614156,,
2014-04-08,Tuesday,112.54,1.21861,137.1423694,,
2014-04-09,Wednesday,112.42,1.21874,137.01075079999998,,
2014-04-10,Thursday,112.96,1.217,137.47232,,
2014-04-11,Friday,113.04,1.21634,137.4950736,,start
2014-04-12,Saturday,,,137.4950736,imputed from 724,
2014-04-13,Sunday,,,137.4950736,imputed from 725,
2014-04-14,Monday,113.02,1.21583,137.4131066,,
2014-04-15,Tuesday,113.66,1.2159,138.199194,,
2014-04-16,Wednesday,113.54,1.2183,138.325782,,
2014-04-17,Thursday,113.32,1.22008,138.2594656,,
2014-04-18,Friday,113.32,1.21989,138.23793479999998,imputed from 730,start
2014-04-19,Saturday,,,138.23793479999998,imputed from 731,
2014-04-20,Sunday,,,138.23793479999998,imputed from 732,
2014-04-21,Monday,,1.22072,138.23793479999998,imputed from 733,
2014-04-22,Tuesday,113.03,1.22175,138.0944025,,
2014-04-23,Wednesday,113.21,1.22067,138.19205069999998,,
2014-04-24,Thursday,113.16,1.21954,138.0031464,,
2014-04-25,Friday,113.52,1.21957,138.4455864,,start
2014-04-26,Saturday,,,138.4455864,imputed from 738,
2014-04-27,Sunday,,,138.4455864,imputed from 739,
2014-04-28,Monday,113.34,1.21927,138.1920618,,
2014-04-29,Tuesday,113.29,1.22021,138.23759090000001,,
2014-04-30,Wednesday,113.71,1.22083,138.8205793,,
2014-05-01,Thursday,,1.21949,138.8205793,imputed from 743,
2014-05-02,Friday,113.93,1.21792,138.75762559999998,,start
2014-05-03,Saturday,,,138.75762559999998,imputed from 745,
2014-05-04,Sunday,,,138.75762559999998,imputed from 746,
2014-05-05,Monday,113.81,1.2179,138.609199,,
2014-05-06,Tuesday,113.92,1.21769,138.71924479999998,,
2014-05-07,Wednesday,113.78,1.21888,138.6841664,,
2014-05-08,Thursday,114.21,1.21812,139.1214852,,
2014-05-09,Friday,114.31,1.21959,139.4113329,,start
2014-05-10,Saturday,,,139.4113329,imputed from 752,
2014-05-11,Sunday,,,139.4113329,imputed from 753,
2014-05-12,Monday,114.13,1.22148,139.40751239999997,,
2014-05-13,Tuesday,114.51,1.21979,139.6781529,,
2014-05-14,Wednesday,115.09,1.22027,140.4408743,,
2014-05-15,Thursday,115.55,1.22145,141.1385475,,
2014-05-16,Friday,115.31,1.22242,140.9572502,,start
2014-05-17,Saturday,,,140.9572502,imputed from 759,
2014-05-18,Sunday,,,140.9572502,imputed from 760,
2014-05-19,Monday,115.15,1.22317,140.8480255,,
2014-05-20,Tuesday,114.89,1.22221,140.4197069,,
2014-05-21,Wednesday,114.82,1.22257,140.3754874,,
2014-05-22,Thursday,115.08,1.22107,140.52073560000002,,
2014-05-23,Friday,115.13,1.22094,140.5668222,,start
2014-05-24,Saturday,,,140.5668222,imputed from 766,
2014-05-25,Sunday,,,140.5668222,imputed from 767,
2014-05-26,Monday,115.08,1.22079,140.4885132,,
2014-05-27,Tuesday,115.36,1.2227,141.050672,,
2014-05-28,Wednesday,115.96,1.22101,141.58831959999998,,
2014-05-29,Thursday,115.86,1.22127,141.49634220000002,,
2014-05-30,Friday,115.63,1.22056,141.1333528,,start
2014-05-31,Saturday,,,141.1333528,imputed from 773,
2014-06-01,Sunday,,,141.1333528,imputed from 774,
2014-06-02,Monday,115.57,1.22196,141.22191719999998,,
2014-06-03,Tuesday,115.13,1.22157,140.6393541,,
2014-06-04,Wednesday,114.91,1.2201,140.20169099999998,,
2014-06-05,Thursday,115.35,1.21768,140.459388,,
2014-06-06,Friday,116.11,1.2192,141.56131200000002,,start
2014-06-07,Saturday,,,141.56131200000002,imputed from 780,
2014-06-08,Sunday,,,141.56131200000002,imputed from 781,
2014-06-09,Monday,116.21,1.21945,141.71228449999998,,
2014-06-10,Tuesday,115.78,1.21814,141.03624920000001,,
2014-06-11,Wednesday,115.81,1.21777,141.02994370000002,,
2014-06-12,Thursday,115.77,1.21755,140.9557635,,
2014-06-13,Friday,115.88,1.2187,141.22295599999998,,start
2014-06-14,Saturday,,,141.22295599999998,imputed from 787,
2014-06-15,Sunday,,,141.22295599999998,imputed from 788,
2014-06-16,Monday,116.05,1.21774,141.318727,,
2014-06-17,Tuesday,115.55,1.2184,140.78611999999998,,
2014-06-18,Wednesday,115.9,1.21781,141.144179,,
2014-06-19,Thursday,116.58,1.21662,141.8335596,,
2014-06-20,Friday,116.36,1.2173,141.645028,,start
2014-06-21,Saturday,,,141.645028,imputed from 794,
2014-06-22,Sunday,,,141.645028,imputed from 795,
2014-06-23,Monday,116.54,1.21654,141.7755716,,
2014-06-24,Tuesday,116.66,1.21616,141.87722559999997,,
2014-06-25,Wednesday,117.27,1.21685,142.6999995,,
2014-06-26,Thursday,117.51,1.21632,142.92976320000002,,
2014-06-27,Friday,117.29,1.21581,142.60235490000002,,start
2014-06-28,Saturday,,,142.60235490000002,imputed from 801,
2014-06-29,Sunday,,,142.60235490000002,imputed from 802,
2014-06-30,Monday,117.36,1.21429,142.5090744,,
2014-07-01,Tuesday,117.37,1.21408,142.49656960000002,,
2014-07-02,Wednesday,117.01,1.21407,142.0583307,,
2014-07-03,Thursday,117.1,1.21577,142.366667,,
2014-07-04,Friday,117.36,1.21568,142.6722048,,start
2014-07-05,Saturday,,,142.6722048,imputed from 808,
2014-07-06,Sunday,,,142.6722048,imputed from 809,
2014-07-07,Monday,117.42,1.21566,142.74279719999998,,
2014-07-08,Tuesday,117.8,1.2156,143.19768,,
2014-07-09,Wednesday,117.73,1.21545,143.0949285,,
2014-07-10,Thursday,117.83,1.21428,143.0786124,,
2014-07-11,Friday,117.88,1.21402,143.1086776,,start
2014-07-12,Saturday,,,143.1086776,imputed from 815,
2014-07-13,Sunday,,,143.1086776,imputed from 816,
2014-07-14,Monday,117.81,1.21465,143.0979165,,
2014-07-15,Tuesday,117.81,1.21533,143.1780273,,
2014-07-16,Wednesday,118.08,1.21507,143.4754656,,
2014-07-17,Thursday,118.4,1.21386,143.721024,,
2014-07-18,Friday,118.48,1.21512,143.9674176,,start
2014-07-19,Saturday,,,143.9674176,imputed from 822,
2014-07-20,Sunday,,,143.9674176,imputed from 823,
2014-07-21,Monday,118.63,1.21442,144.0666446,,
2014-07-22,Tuesday,118.43,1.2151,143.90429300000002,,
2014-07-23,Wednesday,118.76,1.21465,144.251834,,
2014-07-24,Thursday,118.45,1.21517,143.9368865,,
2014-07-25,Friday,118.68,1.21516,144.21518880000002,,start
2014-07-26,Saturday,,,144.21518880000002,imputed from 829,
2014-07-27,Sunday,,,144.21518880000002,imputed from 830,
2014-07-28,Monday,118.77,1.21484,144.2865468,,
2014-07-29,Tuesday,119.09,1.21611,144.8265399,,
2014-07-30,Wednesday,118.74,1.21764,144.5825736,,
2014-07-31,Thursday,118.65,1.21691,144.3863715,,
2014-08-01,Friday,118.91,1.21638,144.6397458,,start
2014-08-02,Saturday,,,144.6397458,imputed from 836,
2014-08-03,Sunday,,,144.6397458,imputed from 837,
2014-08-04,Monday,118.97,1.21694,144.7793518,,
2014-08-05,Tuesday,118.54,1.21604,144.1493816,,
2014-08-06,Wednesday,118.96,1.21458,144.48643679999998,,
2014-08-07,Thursday,119.29,1.21456,144.88486240000003,,
2014-08-08,Friday,119.57,1.2143,145.193851,,start
2014-08-09,Saturday,,,145.193851,imputed from 843,
2014-08-10,Sunday,,,145.193851,imputed from 844,
2014-08-11,Monday,119.45,1.2135,144.952575,,
2014-08-12,Tuesday,119.55,1.21335,145.0559925,,
2014-08-13,Wednesday,119.83,1.21275,145.3238325,,
2014-08-14,Thursday,120.11,1.21159,145.5240749,,
2014-08-15,Friday,120.53,1.2095,145.781035,,start
2014-08-16,Saturday,,,145.781035,imputed from 850,
2014-08-17,Sunday,,,145.781035,imputed from 851,
2014-08-18,Monday,120.0,1.21146,145.3752,,
2014-08-19,Tuesday,120.23,1.21106,145.6057438,,
2014-08-20,Wednesday,120.4,1.21114,145.82125600000003,,
2014-08-21,Thursday,120.32,1.21051,145.64856319999998,,
2014-08-22,Friday,120.39,1.2103,145.70801699999998,,start
2014-08-23,Saturday,,,145.70801699999998,imputed from 857,
2014-08-24,Sunday,,,145.70801699999998,imputed from 858,
2014-08-25,Monday,120.94,1.20762,146.0495628,,
2014-08-26,Tuesday,121.15,1.20819,146.37221850000003,,
2014-08-27,Wednesday,121.61,1.20687,146.76746070000002,,
2014-08-28,Thursday,121.66,1.20637,146.7669742,,
2014-08-29,Friday,121.54,1.2062,146.601548,,start
2014-08-30,Saturday,,,146.601548,imputed from 864,
2014-08-31,Sunday,,,146.601548,imputed from 865,
2014-09-01,Monday,121.52,1.20729,146.70988079999998,,
2014-09-02,Tuesday,121.07,1.20698,146.12906859999998,,
2014-09-03,Wednesday,120.81,1.20675,145.7874675,,
2014-09-04,Thursday,121.03,1.20624,145.9912272,,
2014-09-05,Friday,121.49,1.20607,146.5254443,,start
